Orthogroup	Megachile_rotundata	Apis_mellifera
OG0003991	XP_012147790.1, XP_012147789.1, XP_012147788.1, XP_012147791.1	XP_016770501.2
OG0003992	XP_012145858.1, XP_012145857.1, XP_003705524.1	XP_624277.2
OG0003993	XP_012138649.1	XP_006564083.2, XP_006564081.2, XP_026299691.1, XP_006564084.2
OG0003994	XP_012143550.1, XP_012143548.1	XP_026296912.1
OG0003995	XP_012152332.1, XP_012152331.1	XP_001120885.2
OG0003996	XP_012153956.1, XP_012153957.1	XP_392378.2
OG0003997	XP_012138172.1	XP_026302088.1
OG0003998	XP_012138947.1	XP_026299563.1
OG0003999	XP_012136065.1	XP_001122002.2
OG0004000	XP_003701457.1	XP_625125.2
OG0004001	XP_003707525.1, XP_012150468.1, XP_012150467.1, XP_012150469.1	XP_026298571.1
OG0004002	XP_012149462.1	XP_026299236.1
OG0004003	XP_012152284.1	XP_026295122.1
OG0004004	XP_003702294.2	XP_016773628.1
OG0004006	XP_012140438.1	XP_026300561.1
OG0004008	XP_012150176.1	XP_006561936.1
OG0004009	XP_012145820.1	XP_006561064.1
OG0004010	XP_012146777.1, XP_003705908.2	XP_394099.4
OG0004011	XP_003703198.1	NP_001239359.1
OG0004012	XP_012151554.1	XP_026301955.1, XP_026301956.1, XP_026301957.1
OG0004013	XP_012143720.1	XP_001122611.3
OG0004014	XP_012134777.1	XP_026300083.1
OG0004015	XP_003702354.1, XP_012138465.1	XP_026294852.1
OG0004016	XP_012138614.1	XP_026299442.1
OG0004017	XP_012137429.1	XP_006560052.1, XP_006560054.1, XP_006560053.1
OG0004018	XP_012135436.1, XP_003699291.1	XP_026299400.1
OG0004019	XP_012145125.1	XP_006572354.1
OG0004020	XP_003700166.1	XP_006561836.1
OG0004021	XP_012143437.1	XP_026298233.1, XP_026298224.1
OG0004022	XP_003703979.1	XP_001121865.1
OG0004023	XP_003701947.1	XP_016771930.2
OG0004024	XP_003703077.1	XP_006568419.2, XP_026297399.1
OG0004025	XP_003701062.1	XP_006563272.1, XP_001123247.2
OG0004026	XP_012153638.1	XP_001120982.2
OG0004027	XP_003699403.1	XP_396627.4
OG0004028	XP_012149461.1	XP_016770063.1
OG0004029	XP_012154257.1	XP_026301578.1
OG0004030	XP_003708276.1	XP_625113.1
OG0004031	XP_012138421.1, XP_012138422.1, XP_003702259.2	XP_003250780.1
OG0004032	XP_012151762.1	XP_016767147.2
OG0004033	XP_012145927.1	XP_016766928.1
OG0004034	XP_012152011.1	XP_006565024.2
OG0004035	XP_003701212.1	XP_006564745.1
OG0004036	XP_003702230.1	XP_623133.4
OG0004037	XP_003707191.1	XP_026301836.1
OG0004038	XP_012144781.1	XP_003250346.1
OG0004041	XP_003708267.1	XP_006565007.3
OG0004042	XP_003706454.1	XP_393035.1
OG0004043	XP_012150375.1, XP_012150384.1	XP_006557366.1
OG0004044	XP_012142064.1, XP_003703920.1	XP_006560665.1
OG0004045	XP_003701424.1	XP_006560704.2, XP_016772223.2
OG0004046	XP_003703384.2	XP_006565404.1
OG0004047	XP_012146673.1	XP_006565410.2
OG0004048	XP_003708126.1	XP_006562470.1, XP_026299647.1
OG0004049	XP_003699875.1	XP_026295466.1
OG0004050	XP_012142470.1	XP_026296786.1
OG0004051	XP_003706173.1	XP_001120355.1
OG0004052	XP_012143914.1, XP_012143912.1	XP_006563534.2
OG0004053	XP_012152460.1	XP_016766437.1
OG0004054	XP_012142491.1, XP_012142489.1	XP_003251511.1
OG0004055	XP_012149106.1	XP_006564535.2
OG0004056	XP_012139122.1	XP_001122081.1
OG0004058	XP_003705991.1	XP_397399.2
OG0004059	XP_012147920.1	XP_623299.3
OG0004060	XP_012137318.1	XP_006564797.1
OG0004061	XP_012143030.1	XP_016771427.1
OG0004063	XP_003699873.1	XP_026295125.1, NP_001229503.1
OG0004064	XP_003707486.1, XP_003708673.1	XP_001122669.2
OG0004065	XP_003704592.2	XP_396552.3
OG0004066	XP_003704280.1	XP_001122399.1
OG0004067	XP_012147593.1	XP_026295898.1
OG0004068	XP_012147059.1, XP_012147144.1	NP_001128420.1
OG0004069	XP_003700436.1	XP_623903.2, XP_026301502.1
OG0004070	XP_012149874.1	XP_026294980.1
OG0004071	XP_012144555.1	XP_001121913.2
OG0004072	XP_012152617.1, XP_003708280.1, XP_012152618.1	XP_393997.1
OG0004073	XP_003708397.1, XP_012152943.1	XP_026295930.1
OG0004074	XP_012144715.1	XP_623605.2
OG0004075	XP_003702797.1	XP_016771510.2
OG0004076	XP_003707746.1	XP_395025.2
OG0004077	XP_012147016.1	XP_026301405.1
OG0004078	XP_003707854.1	NP_001172008.1
OG0004079	XP_012150402.1, XP_012150408.1	XP_006559680.1
OG0004080	XP_012136558.1	XP_026294784.1
OG0004081	XP_012146387.1, XP_012146386.1	XP_006566575.1
OG0004082	XP_003704090.1	XP_393406.4, XP_006560861.1
OG0004083	XP_003702971.1	XP_016769908.2
OG0004084	XP_003708553.1	XP_006558355.1
OG0004085	XP_012148866.1	XP_026299277.1
OG0004086	XP_003708646.1	XP_026301045.1
OG0004087	XP_003707317.1	XP_026296624.1, XP_026296623.1
OG0004088	XP_012136893.1	XP_006569286.1
OG0004089	XP_012140373.1	XP_016771325.1
OG0004090	XP_003701978.1	XP_026299087.1, XP_026299085.1
OG0004091	XP_003706497.2, XP_003706580.1	XP_395605.3
OG0004092	XP_003708359.2	XP_006563064.1, XP_624869.1
OG0004093	XP_012135672.1	XP_006570508.1, XP_006570507.1
OG0004094	XP_003708512.2	XP_394204.2, XP_006568702.1
OG0004095	XP_012151812.1	XP_624643.2
OG0004096	XP_003700960.1	XP_006565907.2
OG0004097	XP_003703085.1	XP_026299393.1, XP_001122415.1
OG0004098	XP_012137303.1	XP_006567329.1
OG0004099	XP_003699437.1	XP_392635.4
OG0004100	XP_003707813.1	XP_391907.1
OG0004101	XP_012146504.1	XP_016769558.1
OG0004102	XP_003704044.1	XP_001120785.2
OG0004103	XP_012138759.1	XP_026298204.1
OG0004104	XP_012148384.1	NP_001177977.2, XP_026296891.1
OG0004106	XP_012135316.1, XP_012135315.1	XP_026296135.1
OG0004107	XP_012147851.1	XP_006571445.1
OG0004108	XP_003703199.1	XP_016769416.1
OG0004109	XP_012147913.1	NP_001314885.1, XP_006570920.1
OG0004110	XP_012144948.1	XP_026296625.1, XP_016767744.1
OG0004111	XP_012137034.1	XP_026297201.1
OG0004112	XP_012139998.1	XP_006570948.1
OG0004113	XP_003701621.1	XP_006568820.1, XP_396656.1
OG0004114	XP_003706829.1	XP_001122985.1
OG0004116	XP_012144529.1	XP_026301749.1
OG0004117	XP_012146647.1	XP_026297297.1
OG0004119	XP_012148178.1	XP_016768569.2
OG0004120	XP_003707290.1	XP_393310.1
OG0004121	XP_012148731.1, XP_003706898.1	XP_016769825.1
OG0004122	XP_012145054.1	XP_026295564.1
OG0004123	XP_012147916.1	XP_006570903.2
OG0004124	XP_003708058.2	XP_026302069.1
OG0004125	XP_012145983.1	XP_006558111.1
OG0004126	XP_012139443.1	XP_026300830.1
OG0004127	XP_003706827.1	XP_003250469.1, XP_006564511.1, XP_006564512.1
OG0004128	XP_012144082.1	XP_006572054.1
OG0004129	XP_003707510.1, XP_012150481.1	XP_006564578.2
OG0004130	XP_012139226.1	XP_006571760.3
OG0004131	XP_012152260.1	XP_006561919.1
OG0004132	XP_003699536.2	XP_006567775.1
OG0004133	XP_003707785.1	XP_397109.3, XP_006566358.1
OG0004134	XP_012148399.1, XP_003706648.1, XP_012148398.1	XP_006570978.1
OG0004135	XP_003705665.1	XP_001122973.2
OG0004136	XP_003707159.2	XP_391929.5
OG0004137	XP_003708614.2, XP_012153371.1	XP_625230.3
OG0004138	XP_003706610.2	XP_006568623.1
OG0004139	XP_012152498.1	XP_006563114.2
OG0004140	XP_003708028.1	XP_006570675.1, XP_003251593.1
OG0004141	XP_003704132.1	XP_395096.4
OG0004142	XP_012136473.1	NP_001314880.1
OG0004142	XP_012136467.1	XP_026302136.1
OG0004143	XP_003704616.2	XP_026299156.1
OG0004144	XP_012142098.1	XP_625031.3
OG0004145	XP_012150348.1	XP_006567879.1
OG0004146	XP_003706890.1	NP_001314892.1, XP_026298872.1
OG0004147	XP_012147148.1	XP_006571749.1
OG0004148	XP_012154006.1, XP_012154022.1, XP_012154014.1	XP_026299383.1
OG0004149	XP_003707008.1	XP_003250476.1
OG0004150	XP_003701382.1	XP_003250308.1
OG0004151	XP_003707091.1	XP_016769727.2
OG0004152	XP_012138941.1	XP_026302049.1
OG0004153	XP_012139129.1	XP_016767832.1
OG0004155	XP_003706496.1	XP_016767546.1, NP_001116485.2
OG0004156	XP_012136267.1	XP_026301150.1
OG0004157	XP_003708194.2, XP_012152228.1, XP_012152227.1	XP_026295560.1, XP_026295561.1
OG0004159	XP_003700016.1	XP_006567446.1
OG0004160	XP_012142763.1	XP_016770007.2
OG0004161	XP_012151705.1, XP_012151711.1, XP_012151721.1, XP_012151698.1, XP_012151726.1	XP_003251033.1
OG0004162	XP_012136010.1	XP_026298929.1
OG0004163	XP_003701500.1	XP_001121567.1
OG0004164	XP_012145280.1	XP_391890.3
OG0004165	XP_012152265.1	XP_026295465.1
OG0004166	XP_012146957.1, XP_003699848.1	XP_006558505.1
OG0004167	XP_003700298.1	XP_006558679.2
OG0004168	XP_003699874.1	XP_026295327.1
OG0004169	XP_003703314.1	NP_001011650.1
OG0004170	XP_003703600.2	XP_006559888.1
OG0004171	XP_012152312.1	XP_001121552.2
OG0004172	XP_012137359.1	XP_006562175.1
OG0004173	XP_012143663.1	XP_006565171.1
OG0004174	XP_012143310.1	XP_006572013.2
OG0004175	XP_012147661.1	XP_006559175.1
OG0004176	XP_012153988.1	XP_026296733.1
OG0004177	XP_012146817.1	XP_026295613.1
OG0004179	XP_003705479.1	XP_001119882.2, XP_006560243.1, XP_006560242.1, XP_006560241.1
OG0004180	XP_003702239.2	XP_006565974.1
OG0004181	XP_003701685.1	XP_624334.2
OG0004182	XP_003707799.1	XP_006566310.1, NP_001071276.1
OG0004183	XP_003702169.2	XP_395378.4
OG0004184	XP_003708650.1	XP_001120100.2
OG0004185	XP_012135999.1	XP_026298737.1
OG0004186	XP_012151528.1	XP_016772979.2
OG0004187	XP_003708395.2	XP_624574.2
OG0004188	XP_012140679.1	XP_397338.3
OG0004189	XP_012139079.1	XP_016768334.1, XP_016768333.1
OG0004190	XP_012135813.1	XP_006559637.1
OG0004191	XP_003699777.1	XP_026298906.1, XP_026298907.1
OG0004192	XP_012142835.1	XP_006558585.2
OG0004193	XP_012135232.1	XP_016773545.1
OG0004194	XP_003702315.1	XP_003251298.1
OG0004195	XP_003704025.1	XP_392813.2
OG0004196	XP_003704662.1	XP_026302050.1
OG0004197	XP_003707555.1	XP_003249914.1
OG0004198	XP_003706423.2	XP_006571571.1, XP_026300047.1, XP_026300038.1
OG0004199	XP_003703542.1, XP_012141451.1	XP_006559866.1, XP_016768667.1
OG0004201	XP_003706992.1	XP_396024.6
OG0004202	XP_012148284.1	XP_392132.1
OG0004203	XP_003707030.2	XP_623770.2
OG0004204	XP_012152628.1	XP_006561817.2
OG0004205	XP_012149950.1	XP_624310.2
OG0004206	XP_012142764.1	XP_006558549.2
OG0004207	XP_003703923.1, XP_012142074.1, XP_012142073.1	XP_006558776.1
OG0004209	XP_003705500.1	XP_006561071.2
OG0004210	XP_012149042.1	XP_003250831.1
OG0004211	XP_003705990.1	XP_001121683.2
OG0004212	XP_003701057.2, XP_012135433.1	XP_006566196.1, XP_026299084.1
OG0004213	XP_003707315.1	XP_624484.1
OG0004214	XP_003708057.1	XP_001121751.2
OG0004216	XP_003703583.1, XP_012140982.1	XP_026298030.1
OG0004217	XP_012140777.1, XP_012140779.1, XP_003703301.1, XP_012140778.1	XP_395437.4
OG0004218	XP_003708014.1, XP_012151788.1, XP_012151789.1	XP_026299413.1
OG0004219	XP_003702201.1	XP_394142.4
OG0004220	XP_003704950.1	XP_026299971.1, XP_026299970.1
OG0004222	XP_003707162.1, XP_012149663.1	XP_006563169.1, XP_006563172.1, XP_016772480.1
OG0004224	XP_012147300.1	XP_006559746.1
OG0004225	XP_003702750.1	XP_001123003.1
OG0004227	XP_012142384.1, XP_012142388.1	XP_393566.3
OG0004228	XP_003699346.2	XP_001120846.1
OG0004229	XP_012141077.1	XP_006559721.1
OG0004231	XP_003704724.2	NP_001091684.1, XP_006563390.1
OG0004232	XP_012153495.1	XP_006560763.1
OG0004233	XP_003707923.1, XP_012151760.1, XP_012151761.1	XP_395659.1
OG0004234	XP_012145076.1, XP_003705218.1	XP_016767840.1, XP_006564840.1
OG0004235	XP_012151348.1, XP_012145353.1	XP_026295973.1
OG0004237	XP_012138878.1	XP_006568082.2
OG0004238	XP_012135260.1	XP_026299523.1
OG0004239	XP_012151095.1	XP_026295255.1
OG0004240	XP_003704391.1	XP_393944.1
OG0004241	XP_012147817.1	XP_016772013.2
OG0004243	XP_003702232.1	XP_001120674.3
OG0004244	XP_003706521.1	XP_003249778.1
OG0004245	XP_012137614.1, XP_012137615.1, XP_012137617.1, XP_012137616.1	XP_006559708.2
OG0004246	XP_012143182.1, XP_003704435.1, XP_012143183.1	XP_026296300.1
OG0004247	XP_003700127.1	XP_394772.3
OG0004248	XP_012136910.1, XP_003701686.1, XP_003701644.2, XP_012136912.1	XP_006561196.1
OG0004249	XP_012139185.1, XP_012139187.1, XP_012139186.1, XP_012139188.1	XP_394564.1
OG0004250	XP_012145244.1, XP_012145068.1	XP_006565642.2
OG0004251	XP_012138712.1	XP_026299700.1, XP_026299701.1
OG0004253	XP_012151820.1	XP_006571219.1
OG0004254	XP_012147930.1, XP_012147929.1, XP_012147928.1, XP_003706372.1, XP_012147933.1, XP_012147932.1, XP_012147931.1	XP_001121473.2
OG0004255	XP_012139404.1, XP_012139403.1, XP_012139402.1, XP_012139401.1, XP_012139400.1, XP_012139405.1, XP_003702887.1	XP_006560292.1, XP_006560293.1, XP_003249657.1, XP_016771898.1
OG0004256	XP_003701844.2, XP_012137282.1, XP_012137285.1, XP_012137283.1, XP_012137281.1	XP_006558404.1, XP_006558402.1, XP_006558403.1, XP_006558401.1
OG0004257	XP_012137400.1	XP_006561133.1
OG0004258	XP_012145882.1	XP_006569889.2
OG0004259	XP_012151538.1, XP_012151539.1	XP_006570705.1
OG0004260	XP_003702329.1	XP_016766286.1
OG0004261	XP_003703992.1	XP_396942.4, XP_016766685.1
OG0004262	XP_003703999.1	XP_016766731.1
OG0004263	XP_012152907.1	XP_016767150.1
OG0004264	XP_012135018.1	XP_016767483.1, XP_392445.3
OG0004265	XP_012146826.1, XP_012146820.1	XP_016772196.2
OG0004266	XP_012148548.1	XP_026296941.1, XP_026296943.1
OG0004267	XP_003708243.1	XP_393651.3
OG0004275	XP_012136199.1	XP_006558909.1
OG0004276	XP_003707868.1	XP_393322.1
OG0004277	XP_003705605.1	XP_006561989.1
OG0004278	XP_012145243.1	XP_006565645.2
OG0004279	XP_003700483.1	XP_624910.1
OG0004280	XP_003703449.1	XP_392478.2
OG0004281	XP_003705035.1	XP_006571600.1
OG0004282	XP_003703043.1	XP_016767446.1
OG0004283	XP_003701515.1	XP_623731.1
OG0004284	XP_003704988.1	XP_006565264.1
OG0004285	XP_003705661.1	XP_393779.1
OG0004286	XP_012145917.1, XP_003705552.1, XP_012145918.1	XP_026301403.1
OG0004287	XP_012143666.1	XP_393426.1
OG0004288	XP_003700240.1	XP_001121467.2
OG0004290	XP_003702932.1	XP_392023.1
OG0004291	XP_003700210.1	XP_003249561.2
OG0004292	XP_003708146.1	XP_393161.3
OG0004293	XP_003703708.1	XP_026298362.1
OG0004294	XP_012142268.1	XP_001121076.4
OG0004295	XP_012148400.1, XP_012148401.1	XP_001121051.2
OG0004296	XP_003703287.1	NP_001011570.1
OG0004297	XP_003704894.1	XP_016769531.2, XP_624763.2
OG0004298	XP_003701066.1	XP_001119998.2
OG0004299	XP_003703083.1	XP_395804.2, XP_026299006.1, XP_016768715.1
OG0004301	XP_003700360.1	XP_396701.3
OG0004302	XP_012143646.1, XP_012143647.1	XP_001122509.1
OG0004303	XP_003700824.2	XP_006569404.2
OG0004304	XP_012143153.1	XP_006562448.1
OG0004305	XP_003705042.1	XP_006571179.1
OG0004306	XP_012139786.1	XP_006564913.1
OG0004307	XP_003700463.1	XP_624696.1, XP_006559465.1
OG0004308	XP_003700536.1, XP_012154160.1, XP_012154159.1	XP_393443.1
OG0004309	XP_003706778.1, XP_012148711.1	XP_001120413.1
OG0004310	XP_003706384.1	XP_026298579.1
OG0004311	XP_003699330.1	XP_003251537.1
OG0004312	XP_003703524.1	XP_624642.1
OG0004313	XP_003704885.1	XP_392555.1
OG0004314	XP_003707681.1	XP_625093.1
OG0004315	XP_012144256.1	XP_006561629.1
OG0004316	XP_003708340.1	XP_026300991.1
OG0004317	XP_003701887.1	XP_001122174.1
OG0004318	XP_003708149.1	XP_625027.1
OG0004319	XP_012144418.1, XP_012144416.1, XP_012144417.1	XP_016770927.1, XP_006565292.1
OG0004320	XP_003704591.2	XP_003251332.1
OG0004321	XP_003704813.1	XP_396635.2
OG0004322	XP_003699180.1	XP_624182.1
OG0004323	XP_003699246.1	XP_001122944.1
OG0004324	XP_003703056.1	XP_624651.2
OG0004325	XP_012142606.1	XP_001120018.1
OG0004326	XP_003707344.1	XP_003251125.1
OG0004327	XP_012139101.1	XP_396012.1
OG0004328	XP_003700015.1	XP_392518.1
OG0004329	XP_003701088.1	NP_001172073.1
OG0004330	XP_003703477.1	XP_392912.1
OG0004331	XP_003704602.1	XP_006566060.1
OG0004332	XP_012138198.1	XP_006568282.1
OG0004333	XP_012154539.1	XP_397261.2
OG0004334	XP_003700864.1	XP_396637.3
OG0004335	XP_003702554.1	XP_001120086.2
OG0004336	XP_003705200.1	XP_026296449.1
OG0004337	XP_012139692.1	XP_026300895.1
OG0004338	XP_012135313.1	XP_026301743.1
OG0004339	XP_003701385.1	XP_026301245.1, XP_026301244.1
OG0004340	XP_012149267.1	XP_624372.2
OG0004341	XP_003708081.1	XP_001121809.2
OG0004342	XP_003708462.1	XP_001120666.1
OG0004343	XP_003704258.1	XP_624733.1
OG0004344	XP_012145028.1	XP_394400.1
OG0004345	XP_003701182.1	XP_001121573.2
OG0004346	XP_012150845.1	XP_006567399.1
OG0004347	XP_012143022.1	XP_393939.3
OG0004348	XP_003700433.1	NP_001156935.1
OG0004349	XP_012147063.1	XP_006571696.1
OG0004350	XP_003703457.1	XP_623797.2
OG0004351	XP_003705056.1	XP_623556.1
OG0004352	XP_003704604.1, XP_012143608.1	XP_006566065.1
OG0004353	XP_003706883.1	XP_003251342.1
OG0004354	XP_003701759.1	XP_396639.1
OG0004355	XP_003701968.2	XP_026298491.1
OG0004356	XP_003699541.1	XP_006567761.1, XP_006567762.1
OG0004357	XP_012138906.1	XP_026296490.1
OG0004358	XP_003701001.1	NP_001171519.1
OG0004359	XP_012148529.1	XP_006559323.1
OG0004360	XP_012139125.1, XP_003702667.2	XP_625225.1
OG0004361	XP_003699588.1	XP_393103.2
OG0004362	XP_003705516.1	XP_001121482.1, XP_026301196.1
OG0004363	XP_003699968.1	XP_001120746.2
OG0004364	XP_003700820.2	XP_001122278.1
OG0004365	XP_003708311.2	XP_001120579.2
OG0004366	XP_003701451.1	XP_392212.2
OG0004367	XP_012142604.1	XP_006563705.1
OG0004368	XP_012139109.1	XP_001122727.1, XP_026296406.1
OG0004369	XP_012149902.1, XP_003707250.1	XP_624500.2
OG0004370	XP_012138197.1	XP_016766228.1
OG0004371	XP_003705705.1	XP_006565450.2
OG0004372	XP_003701466.1	XP_624564.1
OG0004373	XP_012137002.1, XP_003701722.1	XP_395826.2
OG0004374	XP_003707509.1	XP_624616.1
OG0004375	XP_003706461.1	XP_624360.1
OG0004376	XP_003706071.1	XP_394885.1
OG0004377	XP_003699931.1	XP_393563.1
OG0004378	XP_003703436.1	XP_001120599.1
OG0004379	XP_003706094.1	XP_003251471.2
OG0004380	XP_003705004.2	XP_026295983.1
OG0004381	XP_003700993.1	XP_026299779.1
OG0004382	XP_003699251.1	XP_393037.2
OG0004383	XP_003705532.2	XP_623774.2
OG0004384	XP_003701891.1	XP_006562157.1
OG0004385	XP_003705905.1	XP_396009.2
OG0004386	XP_003701184.1	XP_026298265.1
OG0004387	XP_003707102.1	XP_393089.1
OG0004388	XP_003708020.1	XP_001120572.3
OG0004389	XP_012153971.1	XP_392359.2
OG0004391	XP_012137865.1	XP_016772828.1
OG0004392	XP_003706597.1	XP_026301799.1, XP_006570143.1
OG0004394	XP_012140394.1	XP_026298463.1
OG0004395	XP_003703260.1	XP_006562497.2
OG0004396	XP_003707080.1	XP_393683.4
OG0004397	XP_003702807.1	XP_006564997.2
OG0004398	XP_003706042.1	XP_003251005.1
OG0004399	XP_003702732.2	XP_006568121.2
OG0004400	XP_003702221.1	XP_016773624.1
OG0004401	XP_012151474.1	XP_001120698.3
OG0004402	XP_003701796.1	XP_006564331.1
OG0004403	XP_012153637.1, XP_003700212.1	XP_006559849.1
OG0004404	XP_012146700.1	XP_006565424.1
OG0004405	XP_012142250.1	XP_006566841.1, XP_006566842.1, XP_006566843.1
OG0004406	XP_012139037.1	XP_026297848.1
OG0004407	XP_003700343.1	XP_026301553.1
OG0004408	XP_012146682.1	XP_006565417.2
OG0004409	XP_003701355.1	XP_026300082.1
OG0004410	XP_012136771.1	XP_026294851.1
OG0004411	XP_003705076.1	XP_392983.1
OG0004412	XP_012154379.1	XP_006566679.1
OG0004413	XP_012147319.1	XP_003249558.1
OG0004414	XP_003699717.1	XP_003249595.1
OG0004415	XP_003704883.1	XP_026298714.1, XP_026298715.1
OG0004416	XP_003705833.1	XP_624220.2
OG0004417	XP_012147831.1, XP_012147834.1	XP_026296323.1
OG0004418	XP_003703070.1	XP_395573.3
OG0004419	XP_012144629.1	XP_006571527.1
OG0004420	XP_003706207.1	XP_006567240.1
OG0004421	XP_012139538.1	XP_003250695.1
OG0004422	XP_012150622.1, XP_012150621.1	XP_001120836.2
OG0004423	XP_012153838.1	XP_003251860.1
OG0004424	XP_012142579.1	XP_393383.3
OG0004425	XP_012138593.1, XP_003702415.2	XP_026297278.1
OG0004426	XP_003707339.1	XP_001122405.2
OG0004427	XP_003708159.1	XP_395325.3
OG0004428	XP_003707089.2	XP_006566117.2
OG0004430	XP_012150034.1	NP_001229928.1
OG0004431	XP_003704738.1	XP_026301356.1, XP_392068.2
OG0004432	XP_003704525.1	XP_623951.1
OG0004433	XP_003707469.1	XP_006570273.1
OG0004434	XP_012146914.1	XP_006563616.1
OG0004436	XP_003699927.1	XP_623853.1
OG0004437	XP_012145845.1	XP_026298520.1
OG0004438	XP_003702863.1	XP_397318.4
OG0004439	XP_003701855.1	XP_026294788.1
OG0004440	XP_003702862.1, XP_012139854.1, XP_012139853.1	XP_393588.2
OG0004441	XP_003704853.1	XP_001121900.1
OG0004443	XP_003699433.1	NP_001229315.1
OG0004444	XP_012151465.1	XP_006570761.2
OG0004445	XP_003704053.1	XP_395360.3
OG0004446	XP_012141308.1	XP_001120765.2
OG0004447	XP_012139003.1, XP_012138998.1	XP_001121896.2
OG0004448	XP_003700438.1, XP_012154087.1	XP_395047.5
OG0004449	XP_003707245.1	XP_026302274.1
OG0004450	XP_003700449.2	XP_006557827.2
OG0004451	XP_003707011.1	XP_026298959.1
OG0004452	XP_012154368.1	XP_016772643.1
OG0004454	XP_012149314.1	XP_016769783.2
OG0004455	XP_012150316.1	XP_623527.1
OG0004456	XP_012146514.1, XP_012146513.1	XP_396791.3
OG0004457	XP_003704491.2	XP_623755.3
OG0004458	XP_012137037.1	XP_623283.1
OG0004459	XP_012139978.1	XP_016767413.2
OG0004460	XP_012152928.1, XP_012152929.1	XP_395109.3
OG0004461	XP_012140462.1	XP_006564114.1
OG0004462	XP_012144354.1	XP_026299959.1
OG0004463	XP_003703736.1	XP_001120347.3
OG0004464	XP_012148269.1	XP_006568624.2
OG0004465	XP_003703807.1	XP_395864.3
OG0004466	XP_003701935.1	XP_026300803.1
OG0004467	XP_012147227.1	XP_006559772.2
OG0004468	XP_003703980.2	XP_006559768.1
OG0004469	XP_012150929.1	XP_397436.4
OG0004470	XP_003703527.1	XP_623623.2
OG0004471	XP_003705185.1	XP_016767900.1
OG0004472	XP_003700819.1	XP_016767114.1
OG0004473	XP_003707004.1	XP_026299077.1
OG0004474	XP_012145762.1	XP_006560258.1, XP_006560257.1, XP_016771574.1
OG0004475	XP_003706568.1	XP_003249146.1
OG0004477	XP_003708567.1	XP_393237.4
OG0004478	XP_003703828.2	XP_016771939.1
OG0004479	XP_003708190.1	XP_026295413.1
OG0004480	XP_003699475.1	XP_396117.2
OG0004481	XP_012145027.1	XP_026295269.1
OG0004482	XP_003701892.1	XP_625118.2
