Ob_GeneID,Dm_GeneID
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880162,FBgn0053878
LOC114880162,FBgn0053888
LOC114880162,FBgn0053890
LOC114880162,FBgn0053898
LOC114880162,FBgn0053872
LOC114880162,FBgn0053906
LOC114880162,FBgn0053900
LOC114880162,FBgn0053876
LOC114880162,FBgn0053896
LOC114880162,FBgn0053884
LOC114880162,FBgn0053882
LOC114880162,FBgn0053892
LOC114880162,FBgn0053894
LOC114880162,FBgn0053868
LOC114880162,FBgn0061209
LOC114880162,FBgn0053886
LOC114880162,FBgn0053910
LOC114880162,FBgn0053902
LOC114880162,FBgn0053904
LOC114880162,FBgn0053874
LOC114880162,FBgn0053880
LOC114880162,FBgn0053870
LOC114880162,FBgn0053908
LOC114880161,FBgn0053807
LOC114880161,FBgn0053801
LOC114880161,FBgn0053834
LOC114880161,FBgn0053858
LOC114880161,FBgn0053861
LOC114880161,FBgn0053855
LOC114880161,FBgn0053858
LOC114880161,FBgn0053861
LOC114880161,FBgn0053855
LOC114880161,FBgn0053858
LOC114880161,FBgn0053861
LOC114880161,FBgn0053855
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880161,FBgn0053852
LOC114880161,FBgn0053810
LOC114880161,FBgn0053849
LOC114880161,FBgn0053825
LOC114880161,FBgn0053843
LOC114880161,FBgn0053819
LOC114880161,FBgn0053864
LOC114880161,FBgn0053837
LOC114880161,FBgn0051617
LOC114880161,FBgn0053813
LOC114880161,FBgn0053840
LOC114880161,FBgn0053822
LOC114880161,FBgn0053816
LOC114880161,FBgn0053804
LOC114880161,FBgn0053831
LOC114880161,FBgn0053828
LOC114880161,FBgn0053846
LOC114880163,FBgn0053878
LOC114880163,FBgn0053888
LOC114880163,FBgn0053890
LOC114880163,FBgn0053898
LOC114880163,FBgn0053872
LOC114880163,FBgn0053906
LOC114880163,FBgn0053900
LOC114880163,FBgn0053876
LOC114880163,FBgn0053896
LOC114880163,FBgn0053884
LOC114880163,FBgn0053882
LOC114880163,FBgn0053892
LOC114880163,FBgn0053894
LOC114880163,FBgn0053868
LOC114880163,FBgn0061209
LOC114880163,FBgn0053886
LOC114880163,FBgn0053910
LOC114880163,FBgn0053902
LOC114880163,FBgn0053904
LOC114880163,FBgn0053874
LOC114880163,FBgn0053880
LOC114880163,FBgn0053870
LOC114880163,FBgn0053908
LOC114880163,FBgn0053878
LOC114880163,FBgn0053888
LOC114880163,FBgn0053890
LOC114880163,FBgn0053898
LOC114880163,FBgn0053872
LOC114880163,FBgn0053906
LOC114880163,FBgn0053900
LOC114880163,FBgn0053876
LOC114880163,FBgn0053896
LOC114880163,FBgn0053884
LOC114880163,FBgn0053882
LOC114880163,FBgn0053892
LOC114880163,FBgn0053894
LOC114880163,FBgn0053868
LOC114880163,FBgn0061209
LOC114880163,FBgn0053886
LOC114880163,FBgn0053910
LOC114880163,FBgn0053902
LOC114880163,FBgn0053904
LOC114880163,FBgn0053874
LOC114880163,FBgn0053880
LOC114880163,FBgn0053870
LOC114880163,FBgn0053908
LOC114880163,FBgn0053878
LOC114880163,FBgn0053888
LOC114880163,FBgn0053890
LOC114880163,FBgn0053898
LOC114880163,FBgn0053872
LOC114880163,FBgn0053906
LOC114880163,FBgn0053900
LOC114880163,FBgn0053876
LOC114880163,FBgn0053896
LOC114880163,FBgn0053884
LOC114880163,FBgn0053882
LOC114880163,FBgn0053892
LOC114880163,FBgn0053894
LOC114880163,FBgn0053868
LOC114880163,FBgn0061209
LOC114880163,FBgn0053886
LOC114880163,FBgn0053910
LOC114880163,FBgn0053902
LOC114880163,FBgn0053904
LOC114880163,FBgn0053874
LOC114880163,FBgn0053880
LOC114880163,FBgn0053870
LOC114880163,FBgn0053908
LOC114880163,FBgn0053878
LOC114880163,FBgn0053888
LOC114880163,FBgn0053890
LOC114880163,FBgn0053898
LOC114880163,FBgn0053872
LOC114880163,FBgn0053906
LOC114880163,FBgn0053900
LOC114880163,FBgn0053876
LOC114880163,FBgn0053896
LOC114880163,FBgn0053884
LOC114880163,FBgn0053882
LOC114880163,FBgn0053892
LOC114880163,FBgn0053894
LOC114880163,FBgn0053868
LOC114880163,FBgn0061209
LOC114880163,FBgn0053886
LOC114880163,FBgn0053910
LOC114880163,FBgn0053902
LOC114880163,FBgn0053904
LOC114880163,FBgn0053874
LOC114880163,FBgn0053880
LOC114880163,FBgn0053870
LOC114880163,FBgn0053908
LOC114880163,FBgn0053878
LOC114880163,FBgn0053888
LOC114880163,FBgn0053890
LOC114880163,FBgn0053898
LOC114880163,FBgn0053872
LOC114880163,FBgn0053906
LOC114880163,FBgn0053900
LOC114880163,FBgn0053876
LOC114880163,FBgn0053896
LOC114880163,FBgn0053884
LOC114880163,FBgn0053882
LOC114880163,FBgn0053892
LOC114880163,FBgn0053894
LOC114880163,FBgn0053868
LOC114880163,FBgn0061209
LOC114880163,FBgn0053886
LOC114880163,FBgn0053910
LOC114880163,FBgn0053902
LOC114880163,FBgn0053904
LOC114880163,FBgn0053874
LOC114880163,FBgn0053880
LOC114880163,FBgn0053870
LOC114880163,FBgn0053908
LOC114880163,FBgn0053878
LOC114880163,FBgn0053888
LOC114880163,FBgn0053890
LOC114880163,FBgn0053898
LOC114880163,FBgn0053872
LOC114880163,FBgn0053906
LOC114880163,FBgn0053900
LOC114880163,FBgn0053876
LOC114880163,FBgn0053896
LOC114880163,FBgn0053884
LOC114880163,FBgn0053882
LOC114880163,FBgn0053892
LOC114880163,FBgn0053894
LOC114880163,FBgn0053868
LOC114880163,FBgn0061209
LOC114880163,FBgn0053886
LOC114880163,FBgn0053910
LOC114880163,FBgn0053902
LOC114880163,FBgn0053904
LOC114880163,FBgn0053874
LOC114880163,FBgn0053880
LOC114880163,FBgn0053870
LOC114880163,FBgn0053908
LOC114880163,FBgn0053878
LOC114880163,FBgn0053888
LOC114880163,FBgn0053890
LOC114880163,FBgn0053898
LOC114880163,FBgn0053872
LOC114880163,FBgn0053906
LOC114880163,FBgn0053900
LOC114880163,FBgn0053876
LOC114880163,FBgn0053896
LOC114880163,FBgn0053884
LOC114880163,FBgn0053882
LOC114880163,FBgn0053892
LOC114880163,FBgn0053894
LOC114880163,FBgn0053868
LOC114880163,FBgn0061209
LOC114880163,FBgn0053886
LOC114880163,FBgn0053910
LOC114880163,FBgn0053902
LOC114880163,FBgn0053904
LOC114880163,FBgn0053874
LOC114880163,FBgn0053880
LOC114880163,FBgn0053870
LOC114880163,FBgn0053908
LOC114880163,FBgn0053878
LOC114880163,FBgn0053888
LOC114880163,FBgn0053890
LOC114880163,FBgn0053898
LOC114880163,FBgn0053872
LOC114880163,FBgn0053906
LOC114880163,FBgn0053900
LOC114880163,FBgn0053876
LOC114880163,FBgn0053896
LOC114880163,FBgn0053884
LOC114880163,FBgn0053882
LOC114880163,FBgn0053892
LOC114880163,FBgn0053894
LOC114880163,FBgn0053868
LOC114880163,FBgn0061209
LOC114880163,FBgn0053886
LOC114880163,FBgn0053910
LOC114880163,FBgn0053902
LOC114880163,FBgn0053904
LOC114880163,FBgn0053874
LOC114880163,FBgn0053880
LOC114880163,FBgn0053870
LOC114880163,FBgn0053908
LOC114880163,FBgn0053878
LOC114880163,FBgn0053888
LOC114880163,FBgn0053890
LOC114880163,FBgn0053898
LOC114880163,FBgn0053872
LOC114880163,FBgn0053906
LOC114880163,FBgn0053900
LOC114880163,FBgn0053876
LOC114880163,FBgn0053896
LOC114880163,FBgn0053884
LOC114880163,FBgn0053882
LOC114880163,FBgn0053892
LOC114880163,FBgn0053894
LOC114880163,FBgn0053868
LOC114880163,FBgn0061209
LOC114880163,FBgn0053886
LOC114880163,FBgn0053910
LOC114880163,FBgn0053902
LOC114880163,FBgn0053904
LOC114880163,FBgn0053874
LOC114880163,FBgn0053880
LOC114880163,FBgn0053870
LOC114880163,FBgn0053908
LOC114880163,FBgn0053878
LOC114880163,FBgn0053888
LOC114880163,FBgn0053890
LOC114880163,FBgn0053898
LOC114880163,FBgn0053872
LOC114880163,FBgn0053906
LOC114880163,FBgn0053900
LOC114880163,FBgn0053876
LOC114880163,FBgn0053896
LOC114880163,FBgn0053884
LOC114880163,FBgn0053882
LOC114880163,FBgn0053892
LOC114880163,FBgn0053894
LOC114880163,FBgn0053868
LOC114880163,FBgn0061209
LOC114880163,FBgn0053886
LOC114880163,FBgn0053910
LOC114880163,FBgn0053902
LOC114880163,FBgn0053904
LOC114880163,FBgn0053874
LOC114880163,FBgn0053880
LOC114880163,FBgn0053870
LOC114880163,FBgn0053908
