ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1802	"LOC114871510"	NA	chrOU015519.1	-	4324474	4324513	4324816	4324831	4323880	4324057	4325465	4325592
1803	"LOC114877396"	NA	chrOU015512.1	-	356838	357090	357808	357950	355448	355706	363836	363954
1804	"LOC114877396"	NA	chrOU015512.1	-	356838	357090	358768	358910	355448	355706	363836	363954
1805	"LOC114877396"	NA	chrOU015512.1	-	356838	357090	359035	359253	355448	355706	363836	363954
1806	"LOC114877396"	NA	chrOU015512.1	-	356981	357090	357808	357950	355448	355706	363836	363954
1807	"LOC114877396"	NA	chrOU015512.1	-	356981	357090	358768	358910	355448	355706	363836	363954
1808	"LOC114877396"	NA	chrOU015512.1	-	356981	357090	359035	359253	355448	355706	363836	363954
1809	"LOC114877396"	NA	chrOU015512.1	-	357176	357312	363836	363954	356838	357090	364224	364386
1810	"LOC114877396"	NA	chrOU015512.1	-	357180	357312	363836	363954	356838	357090	364224	364403
1811	"LOC114877396"	NA	chrOU015512.1	-	357808	357950	358768	358910	355448	355706	363836	363954
1812	"LOC114877396"	NA	chrOU015512.1	-	357808	357950	359035	359253	355448	355706	363836	363954
1813	"LOC114877396"	NA	chrOU015512.1	-	357808	357950	358768	358910	357176	357312	359035	359253
1814	"LOC114877396"	NA	chrOU015512.1	-	357808	357950	358768	358910	357176	357312	363836	363954
1815	"LOC114877396"	NA	chrOU015512.1	-	357827	357950	358768	358910	357176	357312	359035	359253
1816	"LOC114877396"	NA	chrOU015512.1	-	358768	358910	359035	359253	355448	355706	363836	363954
1817	"LOC114877396"	NA	chrOU015512.1	-	358768	358910	359035	359253	357808	357950	363836	363954
1818	"LOC114876455"	NA	chrOU015517.1	+	3113862	3113987	3125016	3125145	3112434	3112529	3131971	3132066
1819	"LOC114876455"	NA	chrOU015517.1	+	3125016	3125145	3131971	3132066	3113862	3113987	3142963	3143016
1820	"LOC114876455"	NA	chrOU015517.1	+	3168398	3168573	3170209	3170318	3161812	3161968	3178324	3178369
1821	"LOC114872723"	NA	chrOU015517.1	-	4034215	4034451	4034520	4034844	4033186	4033694	4035025	4035370
1822	"LOC114872718"	NA	chrOU015517.1	+	4068557	4068757	4070139	4070297	4068211	4068459	4070436	4070915
1823	"LOC114872718"	NA	chrOU015517.1	+	4068557	4068757	4070139	4070297	4068211	4068459	4071534	4071659
