Orthogroup	Tribolium_castaneum	Apis_mellifera
OG0004800	XP_001811587.1, XP_015838699.1, XP_966343.1	XP_392483.3
OG0004801	XP_967941.2	XP_006559216.1
OG0004802	XP_008194982.2	XP_026301632.1
OG0004803	XP_015835931.1	XP_026302036.1
OG0004804	XP_008200086.1	XP_016773633.1
OG0004805	XP_015833562.1	XP_026295919.1
OG0004806	XP_008192696.1	XP_006561923.1
OG0004807	XP_008198181.1, XP_967687.1, XP_008190455.1, XP_015839065.1	XP_006562266.1, NP_001011592.1
OG0004808	XP_975183.2	XP_026299354.1
OG0004809	XP_008194409.1	XP_393815.4
OG0004810	XP_015837392.1	XP_393473.1
OG0004811	XP_015838240.1	XP_397177.5
OG0004812	XP_008197008.1, XP_015838325.1	XP_006564066.2, XP_026295201.1
OG0004813	XP_966461.1	XP_006560654.1
OG0004814	XP_015840526.1	XP_006571251.1
OG0004815	XP_008193265.1	XP_016768833.2
OG0004817	XP_015836999.1	XP_026296715.1
OG0004818	XP_015837346.1	XP_006561444.3
OG0004819	NP_001164147.1, XP_008200861.1	XP_006563482.1
OG0004820	XP_967802.1	XP_006557277.2
OG0004822	XP_008197930.1, NP_001164116.1, XP_973679.2	XP_026299807.1
OG0004823	XP_008192546.1	XP_026302183.1
OG0004824	XP_008193421.1, XP_008193423.1	XP_006568821.1
OG0004825	XP_008191884.2	XP_003251728.1
OG0004826	XP_973107.1	XP_006566648.1
OG0004827	XP_008194074.1	XP_625209.1
OG0004828	XP_015836056.1	XP_026294753.1, XP_006572080.2
OG0004829	XP_972704.1	XP_026299078.1
OG0004830	XP_015836529.1	XP_016769771.1
OG0004831	XP_008201566.1	XP_006563423.2
OG0004832	XP_008195746.1	XP_006571056.3
OG0004833	XP_008198150.1	XP_006565233.2
OG0004835	XP_008193665.1	XP_016770975.2
OG0004836	XP_008191141.1	XP_016770065.2, XP_026299241.1
OG0004837	XP_008192953.1	XP_394718.3
OG0004838	XP_001814936.2	XP_026295505.1
OG0004839	XP_008198778.1	XP_006560646.1
OG0004840	XP_973094.1, XP_015839245.1	XP_026300263.1, XP_006566949.1
OG0004841	XP_008197286.1	XP_396318.4
OG0004842	XP_015839035.1, XP_008198101.1, XP_008198103.1	XP_006564019.2
OG0004843	XP_970300.1	XP_006568631.3
OG0004844	XP_008197881.1	XP_393743.4
OG0004845	XP_969831.1	XP_026299535.1
OG0004846	XP_015840976.1	XP_026297120.1, XP_026297125.1
OG0004847	XP_015833064.1, XP_972006.3	XP_026297502.1
OG0004848	XP_969643.2	XP_001121007.2
OG0004849	XP_015836705.1, XP_015836704.1	XP_026299076.1
OG0004850	XP_015839202.1	XP_026300794.1
OG0004850	XP_008198144.1	XP_026300779.1
OG0004851	XP_015833504.1	XP_026294691.1
OG0004852	XP_969996.1	XP_003251223.2
OG0004853	XP_008191373.1	XP_006557455.1
OG0004854	XP_008190620.1	XP_016769485.2
OG0004855	XP_971794.2	XP_016767321.1
OG0004856	XP_974217.2, XP_015840637.1	XP_016769260.1
OG0004857	XP_008192769.1	XP_016769973.2
OG0004858	XP_973439.1	XP_623973.1
OG0004859	XP_015839170.1	XP_001122075.3
OG0004860	NP_001138950.1, XP_015834291.1	NP_001035057.1, XP_006567386.1
OG0004861	XP_008199023.1	XP_016766362.2
OG0004862	XP_008197573.1	XP_393222.4, XP_006570305.1
OG0004863	XP_973486.1	XP_001121818.1
OG0004864	XP_974391.1	XP_026298459.1
OG0004865	XP_008196783.1	XP_623499.1
OG0004866	XP_008200545.1, NP_001103739.1	XP_006566088.1
OG0004867	XP_008196751.1	XP_016766850.2
OG0004868	XP_015835518.1	XP_026298745.1
OG0004869	XP_971260.2	XP_006571844.1
OG0004870	XP_015839501.1, XP_015839478.1, XP_015839498.1	XP_026300149.1
OG0004871	XP_015840718.1	XP_006561076.2
OG0004872	XP_966431.1	XP_396181.4
OG0004873	XP_015836321.1	XP_026298280.1
OG0004874	XP_015838654.1	XP_016767376.1
OG0004875	XP_008195803.1	XP_026299546.1
OG0004877	XP_972955.1	XP_624207.3
OG0004878	XP_968050.1	XP_624706.1
OG0004879	XP_008200799.1	NP_001011631.1, XP_006558434.1
OG0004880	XP_971198.2	XP_006558978.2
OG0004881	XP_008191700.1, XP_008191699.1	XP_003249947.3
OG0004884	NP_001034280.2, XP_015838629.1	XP_394361.2
OG0004885	XP_015837026.1	XP_026296674.1
OG0004886	XP_969715.1	XP_026295074.1
OG0004887	XP_008200970.1	XP_026295635.1
OG0004888	XP_008191994.1	XP_006558188.1
OG0004889	XP_015838674.1	XP_003249179.2
OG0004890	XP_967682.1	XP_026299697.1
OG0004891	XP_008193990.1, XP_008193991.1	XP_006565633.1
OG0004892	XP_015833664.1	XP_016766185.2
OG0004893	XP_015837711.1, XP_001808385.1, XP_015837720.1	XP_006559915.2
OG0004894	XP_008191465.1	XP_006571657.1
OG0004897	XP_001811996.1	XP_026296971.1
OG0004898	XP_008191803.1	XP_001121022.1
OG0004899	XP_008193873.1	XP_395655.4
OG0004900	XP_966944.2, XP_008200412.1, XP_001807669.1	XP_026294855.1
OG0004901	XP_008195345.1, XP_008195344.1	XP_016767869.2
OG0004902	XP_971001.1	XP_006572280.2
OG0004903	XP_008196777.1	XP_393116.2
OG0004904	XP_015834412.1	XP_026294961.1
OG0004905	XP_966538.2	XP_392759.3
OG0004906	XP_008201561.1	XP_006570736.1
OG0004908	XP_008196350.1	XP_006557284.1, XP_006557285.1
OG0004909	XP_015837906.1, XP_008196480.1	XP_395667.3
OG0004910	XP_008201680.1	XP_006562062.1, XP_006562061.1
OG0004911	XP_008194464.1	XP_016770995.1
OG0004912	XP_015835196.1, NP_001034532.1	XP_006566028.2
OG0004913	XP_008191269.1	XP_392247.2, XP_016766221.2
OG0004914	XP_015834665.1, XP_969323.1	XP_006560666.1
OG0004916	XP_972025.3	XP_016771986.2, XP_026300348.1
OG0004917	XP_015835016.1, XP_972750.1	XP_006562433.1
OG0004918	XP_015837633.1	XP_026296583.1
OG0004919	XP_967715.1	XP_394733.2
OG0004920	XP_008196321.2	XP_006567782.2
OG0004921	XP_015840710.1, XP_015840709.1	NP_001265263.1, XP_026302112.1
OG0004922	XP_015833784.1, XP_008193475.1, XP_008193474.1, XP_008193473.1	XP_006562562.1
OG0004923	XP_966362.3, XP_008198885.1	XP_026298103.1
OG0004924	XP_015835358.1, XP_971575.1, XP_008193044.1	XP_392882.2
OG0004925	XP_008191440.1, XP_970860.1	XP_391850.3
OG0004926	XP_015837005.1	XP_026302104.1
OG0004927	XP_015836930.1	XP_006558565.1
OG0004928	XP_008199898.1	XP_006570309.1, XP_026296672.1, XP_396005.4, XP_006570310.1
OG0004929	XP_973406.1	XP_006566041.1, XP_006566038.1
OG0004930	XP_972029.1	XP_026300783.1
OG0004931	XP_008190822.1	XP_392041.4
OG0004932	XP_015833793.1	XP_016770040.1
OG0004934	XP_008195164.2	XP_026300539.1
OG0004936	XP_008197526.1	XP_026297181.1
OG0004937	NP_001164123.1, XP_008197789.1	XP_003251714.2
OG0004938	XP_008200608.1	XP_006562110.1
OG0004939	XP_001816010.2	XP_016770251.2
OG0004940	XP_008196755.1	XP_026300584.1, XP_026300446.1
OG0004941	XP_015833263.1	XP_016773639.1
OG0004942	XP_967087.1	XP_394881.4
OG0004943	XP_966902.2	XP_006565263.1, XP_396742.2
OG0004944	XP_008190299.1	XP_026302096.1
OG0004945	XP_008190439.1, XP_971620.2, XP_008190440.1	XP_026301095.1
OG0004946	XP_008201600.1, XP_008201601.1	XP_006569341.2
OG0004947	XP_008200458.1	XP_006564285.2
OG0004949	XP_008194475.1, XP_008194477.1	XP_026301031.1
OG0004950	XP_008193677.1, XP_970287.1, XP_008193689.1, XP_008193686.1	XP_026294630.1
OG0004951	XP_008193897.1	XP_026301209.1
OG0004952	XP_966478.2	XP_006567707.1
OG0004954	XP_001812566.1	XP_016768632.1
OG0004960	XP_008190976.1	XP_006564536.1, XP_026299114.1
OG0004961	XP_015836212.1, XP_008194505.1	XP_395337.1, XP_006565988.1
OG0004964	XP_008194787.1	XP_026301282.1
OG0004967	XP_008196782.1	XP_026301631.1
OG0004976	XP_970626.1	XP_394854.2
OG0004977	XP_015836320.1	XP_623505.2
OG0004978	XP_970150.1	XP_006564672.2
OG0004979	XP_971117.1, XP_966314.3	XP_625114.2
OG0004980	XP_971032.1	NP_001229448.1
OG0004981	XP_974357.1	XP_006568186.1
OG0004982	XP_975872.1	XP_394769.2
OG0004983	XP_008194836.1	XP_625009.2
OG0004984	XP_973514.1	XP_003251769.2
OG0004985	NP_001107650.1, XP_008197630.1	NP_001091685.2
OG0004986	XP_008195624.1	XP_006568565.1
OG0004987	XP_972100.1	XP_001121096.1
OG0004988	XP_008195878.1	XP_624147.2
OG0004989	XP_973980.1	XP_001121986.2
OG0004991	XP_969319.1	XP_623441.1
OG0004992	XP_971351.1	XP_001121546.2
OG0004993	XP_970250.1	XP_003249153.1
OG0004994	XP_008194348.1	XP_393701.1
OG0004995	XP_970778.1	XP_392749.1
OG0004996	XP_968456.1	XP_026296510.1
OG0004997	XP_967059.1	XP_006558285.1
OG0004998	XP_969719.1	XP_006559884.1
OG0004999	XP_015836360.1	XP_624958.3
OG0005000	XP_973093.1	XP_003250349.1
OG0005001	XP_971865.1	XP_001121159.1
OG0005002	XP_015836834.1	XP_395224.3
OG0005003	XP_015835317.1	XP_006572307.1
OG0005004	XP_970313.1	XP_624976.2
OG0005005	XP_967161.1	XP_001120011.1
OG0005006	XP_974268.1	XP_001120920.1
OG0005007	XP_972333.1	XP_623649.1
OG0005008	XP_008200600.1, XP_972103.1	XP_623921.1
OG0005009	XP_008192258.1, XP_966680.1	XP_623372.1
OG0005010	XP_008192241.1	NP_001158282.1
OG0005011	XP_969208.1	XP_001120685.1
OG0005012	XP_971702.2	XP_393764.2
OG0005013	XP_969405.2	XP_026295666.1
OG0005014	XP_001814545.1	XP_624421.1
OG0005015	XP_008192278.1	XP_026294845.1
OG0005016	XP_971598.1	XP_001121250.4
OG0005017	XP_975647.3	XP_396596.1
OG0005018	XP_970855.1	NP_001167614.1
OG0005019	XP_971220.3	XP_625005.1
OG0005020	XP_008197370.1	XP_393352.2
OG0005021	XP_975383.3	XP_006566795.1, XP_625213.1
OG0005022	XP_969117.2	XP_006570292.1
OG0005023	XP_008195816.1	XP_026300493.1
OG0005024	XP_969842.1	XP_006558733.1
OG0005025	XP_008196400.1	XP_392446.1
OG0005026	XP_008196610.1, XP_967838.1, XP_967998.1	XP_026295476.1
OG0005027	XP_008196354.1, XP_008196352.1	XP_003251739.1
OG0005028	XP_001810642.1	XP_001121556.1
OG0005030	XP_015835739.1, XP_015835998.1	XP_006569392.1
OG0005031	XP_967283.1	XP_393865.2
OG0005032	XP_008201355.1	XP_001120393.2
OG0005033	XP_008199779.1	XP_026299648.1
OG0005034	XP_974829.1	NP_001265636.1
OG0005035	XP_968419.1	NP_001164444.1
OG0005036	XP_967697.1	XP_006561099.1
OG0005038	XP_968221.1	XP_624987.1
OG0005039	XP_969797.1	XP_026296687.1
OG0005040	XP_967390.1	XP_006557320.2
OG0005041	XP_975533.1	XP_396561.1
OG0005042	XP_967681.1	XP_394996.5
OG0005043	XP_008201628.1	XP_001122387.2
OG0005044	XP_971003.1	XP_391905.2
OG0005045	XP_975537.1	XP_016767859.1
OG0005046	XP_969355.1	XP_001122061.3
OG0005047	XP_970277.2	XP_624227.2
OG0005048	XP_970680.1	XP_006558637.1
OG0005050	XP_971205.1	XP_026300710.1
OG0005051	XP_971209.1	XP_396004.2
OG0005052	NP_001165051.1, XP_008194855.1	XP_006558428.1
OG0005053	XP_008196372.1	XP_006557869.1
OG0005054	XP_968949.1	XP_624052.1
OG0005056	XP_967418.1	XP_001121596.2
OG0005057	XP_967375.1, XP_969190.1	XP_006559251.1
OG0005058	XP_008193760.1	XP_003251012.1
OG0005059	XP_974991.1	XP_394993.2
OG0005061	XP_008200375.1	XP_392368.1
OG0005062	XP_975597.1	XP_006561658.1
OG0005063	XP_971281.1	XP_623433.1
OG0005064	XP_008194436.1	XP_624908.3
OG0005065	XP_008196363.1	XP_001120524.1
OG0005066	XP_968572.1	XP_003249110.1
OG0005068	XP_008194720.1	XP_624086.1
OG0005069	XP_001807705.1	XP_392920.1
OG0005070	XP_008193199.1	XP_006571227.1
OG0005071	XP_001813192.1	XP_026300492.1, XP_016772904.2
OG0005072	XP_008200611.1	XP_395162.2
OG0005073	XP_967879.1	XP_026300255.1
OG0005074	NP_001073568.1	XP_003251344.1
OG0005075	NP_001073569.1	NP_001165860.1, XP_006569264.1
OG0005076	XP_008191234.1	XP_006563725.2
OG0005077	XP_974905.1	XP_393438.2
OG0005078	XP_969738.1	XP_006571751.1
OG0005079	XP_975100.1	XP_392114.1
OG0005080	XP_966634.1	XP_001120134.2
OG0005081	XP_974355.1	XP_393820.4
OG0005082	XP_969739.1	XP_624938.1
OG0005083	XP_967781.1	XP_001122241.2
OG0005084	XP_008198812.1	XP_006558481.1
OG0005085	XP_008190498.1	XP_001121619.2
OG0005086	XP_008195014.1	XP_001123179.2
OG0005087	XP_970061.1	XP_395304.3
OG0005088	XP_008201605.1	XP_026297052.1
OG0005089	XP_008191155.1	XP_006561174.1, XP_026302292.1
OG0005090	XP_973135.2	XP_001119960.1
OG0005091	XP_008194817.1	XP_016771717.1, XP_392005.3
OG0005092	XP_973529.1	XP_006563568.1
OG0005093	NP_001164229.1	XP_016766950.1
OG0005094	XP_008196865.1	XP_003251214.1
OG0005095	XP_015834250.1	XP_001121924.1
OG0005096	XP_015838175.1	XP_006571904.1
OG0005097	XP_008196754.1	XP_001120949.1
OG0005099	XP_008201136.1	XP_001122212.1
OG0005100	XP_975157.1	XP_006561235.1
OG0005102	XP_973456.3	XP_393510.1
OG0005103	XP_968333.1	XP_392468.3
OG0005104	XP_973571.1, XP_015839990.1	XP_026299984.1
OG0005105	XP_971546.2	XP_006567229.1
OG0005106	XP_968166.2	XP_001120728.1
OG0005107	XP_972667.1	XP_624000.1
OG0005108	XP_974552.1	XP_001121804.1
OG0005109	XP_971321.1	XP_624534.3
OG0005110	XP_966973.1	XP_016771943.1
OG0005111	XP_970069.1	XP_016771803.1
OG0005112	XP_008193341.1	XP_006571771.1
OG0005113	XP_970798.1	XP_001122056.2
OG0005114	XP_015833499.1	XP_003250050.1
OG0005116	XP_974018.1	XP_395789.1
OG0005117	XP_008198416.2	XP_623650.3
OG0005118	XP_008197442.1	XP_006560922.2, XP_016766612.2
OG0005119	XP_008199676.1	XP_006557849.1
OG0005120	XP_008192929.1	XP_397155.4
OG0005121	XP_967971.1	XP_006557405.1
OG0005122	XP_967844.1	XP_624112.1
OG0005123	XP_967622.1	XP_393835.1
OG0005124	XP_008198550.1	XP_624620.2
OG0005125	XP_970542.1	XP_001119973.4
OG0005126	XP_975603.1	XP_026296828.1
OG0005127	XP_969127.1	XP_006564241.1, XP_393516.3
OG0005128	XP_008201558.1	XP_001123223.3
OG0005129	XP_015840244.1	XP_016767145.2
OG0005130	XP_015840521.1	XP_003250077.1
OG0005131	XP_015839257.1	XP_006563386.2, NP_001011629.1
OG0005132	XP_970564.1	XP_393984.2
OG0005133	XP_008195511.1	XP_397479.5
OG0005134	XP_015835812.1	XP_001122102.2
OG0005135	XP_015835765.1	XP_016769757.1
OG0005136	XP_001812052.1	XP_394923.5
OG0005137	XP_015838457.1	XP_026298832.1
OG0005138	XP_971716.1	XP_392783.4
OG0005139	XP_966879.1	XP_026297170.1
OG0005140	XP_008193390.1	XP_003250865.1
OG0005141	XP_008201090.1	XP_006564321.1
OG0005142	XP_008197819.1	XP_006560748.1
OG0005143	XP_973121.1	XP_392112.3
OG0005145	XP_975014.1	XP_395009.2
OG0005146	XP_008196815.1	XP_001120493.3
OG0005147	XP_001814259.1	XP_006570983.1
OG0005148	XP_975324.1, XP_015834864.1, XP_015834863.1	XP_026300103.1
OG0005149	XP_968628.1	XP_392681.2
OG0005150	XP_973173.2	XP_026296793.1
OG0005151	XP_015836257.1	XP_001120703.1
OG0005152	XP_008198241.1	XP_001121922.1
OG0005153	XP_974769.2	XP_624533.1
OG0005154	XP_971959.1	XP_006566787.1
OG0005155	XP_974503.1	XP_623128.1
OG0005156	XP_968968.1	XP_393076.1
OG0005157	XP_966352.1	XP_394434.2
OG0005158	XP_974589.2	XP_006563902.1
OG0005159	XP_008196152.1	XP_395654.5
OG0005160	XP_973604.1	XP_392814.2
OG0005161	XP_008193853.1	XP_026298305.1
OG0005162	XP_972190.1	XP_026300484.1
OG0005163	XP_015839856.1	XP_026301277.1
OG0005164	XP_969798.1	XP_624895.1
OG0005165	XP_967954.1	XP_006570423.3
OG0005166	XP_008200909.1	XP_001122763.2
OG0005167	XP_972768.1	XP_001122533.3
OG0005168	XP_015837110.1, XP_973640.1	XP_397369.4
OG0005169	XP_973650.1	XP_396382.3
OG0005170	XP_969152.1	XP_392553.1
OG0005172	XP_974627.1	XP_393909.2
OG0005173	XP_008194200.2	XP_026299151.1
OG0005174	XP_008196130.1	XP_026296681.1
OG0005175	XP_968267.1	XP_624578.2
OG0005176	XP_975064.2	XP_395633.4, XP_006565412.1
OG0005177	XP_970121.3	XP_026295820.1
OG0005178	XP_008199425.1	XP_006560725.1
OG0005179	XP_973179.2	XP_624552.1
OG0005180	XP_008198757.1	XP_006561315.1
OG0005181	XP_015840167.1	XP_026298221.1
OG0005182	XP_008195870.1	XP_026299644.1
OG0005183	XP_972861.1	XP_006560006.1, XP_393020.2
OG0005184	XP_015836511.1	XP_016766171.2, XP_016766170.2
OG0005185	XP_008198776.1	XP_623717.4
OG0005186	XP_015840459.1	XP_001120574.1
OG0005187	XP_974928.2	XP_001121664.2
OG0005188	XP_008191814.1	XP_392318.4
OG0005189	XP_967321.2	XP_625000.3
OG0005190	XP_008195784.1	XP_395784.2
OG0005191	XP_001811853.1	XP_016770903.1
OG0005192	XP_973641.2	XP_001122523.1
OG0005193	XP_967739.2	XP_006567864.2
OG0005194	XP_970004.1	XP_006570132.1
OG0005195	XP_967034.2	XP_026297112.1
OG0005196	XP_008192228.1	XP_006570255.2
OG0005197	XP_008198588.1	XP_396315.6
OG0005198	XP_968995.1	XP_016767891.1
OG0005199	XP_974011.2	XP_624337.2
OG0005200	XP_008199582.1	XP_001121355.3
OG0005201	XP_967900.1	XP_003249825.2
OG0005202	XP_008190819.1	XP_026299131.1
OG0005203	XP_973612.1	XP_624054.3
OG0005204	XP_968805.1	XP_003251671.1
OG0005205	XP_008191292.1	XP_623704.2
OG0005206	XP_971442.2	XP_394948.6
OG0005207	XP_972639.3	XP_026295494.1
OG0005208	XP_015833868.1, XP_008197098.1	XP_006560637.2
OG0005209	XP_969159.1	XP_395903.3
OG0005210	XP_001809803.1	XP_016772014.1
OG0005211	XP_008196017.1	XP_006567217.2
OG0005212	XP_015836942.1	XP_392905.2
OG0005213	XP_008199124.1	XP_001121415.2
OG0005214	XP_015838714.1	XP_006563814.1
OG0005215	XP_975187.1	XP_006559646.1
OG0005216	XP_008194066.1	XP_391855.2
OG0005217	XP_008200150.1	XP_006563220.1
OG0005218	XP_008198149.1	NP_001264230.1
OG0005219	XP_008191577.1	XP_624008.2
OG0005220	XP_969248.1	XP_395913.3
OG0005221	XP_008191287.1	XP_016767017.2, NP_001128421.1
OG0005222	NP_001107807.1	XP_026301694.1, XP_026301693.1
OG0005223	XP_001815164.1, XP_008199466.1, XP_008199465.1	XP_395792.4
OG0005224	XP_015835599.1	XP_006572378.3
OG0005225	XP_015837908.1	XP_026298920.1
OG0005226	XP_008199054.1, XP_969658.2	XP_392828.3
OG0005227	NP_001127918.1	XP_001119931.1
OG0005228	XP_008198943.1	XP_026295630.1
OG0005229	XP_967914.2	XP_624299.2, XP_016767532.1
OG0005230	XP_967635.1	XP_016771850.1
OG0005231	XP_008195005.1	XP_026301496.1
OG0005232	XP_967388.1	XP_393586.1
OG0005233	XP_968771.1	XP_026299564.1
OG0005234	XP_008200757.1	XP_016770771.1
OG0005235	XP_967976.1	XP_003251449.1
OG0005236	XP_008198996.1	XP_001122885.3
OG0005237	XP_971699.2	XP_006564278.1
OG0005238	XP_971911.1	XP_026302268.1
OG0005239	XP_967770.1	XP_623902.1
OG0005240	XP_008195098.1	XP_006561648.2
OG0005241	XP_971128.2	XP_006566766.1
OG0005242	XP_974012.2	XP_624077.3
OG0005243	XP_972672.1	XP_006571338.2, XP_006571339.2
OG0005244	XP_968046.3, XP_008198125.2	XP_003249447.1
OG0005245	XP_974974.1	XP_396939.2
OG0005246	NP_001164155.1, XP_008198729.1	XP_016766675.1
OG0005248	XP_008191946.1, XP_008191945.1	XP_006558451.1
OG0005249	XP_972455.2	XP_396379.4
OG0005250	XP_015835264.1	XP_006563370.1
OG0005251	XP_967093.1	XP_396302.3
OG0005252	XP_008192479.1	XP_006558936.1, XP_026297918.1
OG0005253	XP_971981.2	XP_624640.1
OG0005254	XP_974907.2	XP_392120.2
OG0005255	XP_967993.1	XP_006567237.1
OG0005256	XP_973046.2	XP_001121762.2
OG0005257	XP_008192881.1	XP_396716.1
OG0005258	XP_969682.2	XP_006561344.1
OG0005259	XP_008198564.1	XP_006561491.3
OG0005260	XP_972511.2	XP_006562862.1
OG0005261	XP_008198571.1	XP_026297523.1
OG0005262	XP_008195112.1	XP_026295287.1, XP_006569904.1
OG0005263	XP_972508.3	XP_006568785.2
OG0005264	XP_968413.1	XP_006566384.1
OG0005265	XP_008191268.1	XP_026300882.1
OG0005266	XP_008194357.1	XP_001122093.2
OG0005267	XP_972685.1	XP_393312.1
OG0005268	XP_972792.1	XP_624464.3
OG0005269	XP_966579.1	XP_001120757.4
OG0005270	XP_966595.1	XP_016772051.1
OG0005271	XP_008200628.1	XP_624231.2
OG0005272	XP_008192801.1	XP_006561912.1
OG0005273	XP_008197587.1, XP_966609.1	XP_393211.4
OG0005274	XP_966624.1	XP_026300713.1
OG0005275	XP_008195964.1, XP_975560.1	XP_392719.1
OG0005276	XP_008192187.1	XP_395866.2
OG0005277	XP_008197915.1	XP_006558961.3
OG0005278	XP_008200195.1	XP_026298089.1
OG0005279	XP_975008.2	XP_026302058.1
OG0005280	XP_971999.1	XP_393712.2
OG0005281	XP_008191270.1	XP_026294803.1, XP_026294806.1
OG0005282	XP_970225.1	NP_001106756.1
OG0005283	XP_008196402.1, XP_015837517.1	XP_026296811.1, XP_026296808.1
OG0005284	XP_008198385.1	XP_026298161.1
OG0005285	XP_968876.1	XP_624899.1
OG0005286	XP_015839046.1	XP_396618.2
OG0005287	XP_970298.1	XP_393666.5, XP_006569230.2
OG0005288	NP_001280514.1, XP_015838945.1	XP_397139.3
OG0005289	XP_971892.1	XP_391919.2
OG0005290	XP_008191712.1	XP_026301671.1
OG0005291	XP_969816.2	XP_006566668.2
OG0005292	XP_008193499.1	XP_016770492.1
OG0005294	XP_974378.3	XP_624527.2
OG0005295	XP_008194054.1, XP_967260.1	XP_393702.4
OG0005296	XP_008197899.1	XP_006566531.1
OG0005297	XP_966730.2	XP_396554.4
OG0005298	XP_008192821.1, XP_008192820.1, XP_008192819.1	XP_026296476.1
OG0005299	XP_973171.3, XP_015840644.1	XP_393409.2
OG0005300	NP_001164133.1	XP_026301705.1
OG0005301	XP_008199544.1	XP_006562923.1
OG0005302	XP_970998.1	XP_006566669.1
OG0005303	XP_008192963.1	XP_397241.4
OG0005304	XP_008200598.1	XP_395981.2
OG0005305	XP_971541.1	XP_393027.2
OG0005306	XP_015839672.1, NP_001107853.1	XP_006568051.2
OG0005307	XP_968782.1	XP_396705.4
OG0005308	NP_001096047.1	XP_623723.2
OG0005309	XP_970339.1	XP_391880.2
OG0005310	NP_001107793.1	XP_624481.3
OG0005311	XP_967203.1	XP_392453.3
OG0005312	XP_008193193.1	XP_393827.2
OG0005313	XP_969370.1	XP_016770324.1
OG0005314	XP_966817.2	XP_396894.4
OG0005315	NP_001164203.1	XP_006566682.1
OG0005316	XP_015840935.1	XP_006561486.1
OG0005317	XP_970322.1	XP_026295632.1
OG0005318	XP_015833480.1	XP_006568649.1
OG0005319	XP_974937.2	XP_006568103.1, XP_006568102.1
OG0005320	XP_001808901.1	XP_006560063.1
OG0005322	XP_008197333.1	XP_026295765.1, NP_001193899.1
OG0005323	XP_008195312.1	XP_006567926.1
OG0005324	XP_015836331.1	XP_006557811.1
OG0005325	XP_968556.2	XP_026295326.1, XP_006559810.1
OG0005328	XP_973322.1	XP_006569515.1
OG0005329	XP_008201129.1, XP_008201128.1	XP_625242.2, XP_006558420.1
OG0005330	XP_015834047.1	XP_396212.2
OG0005331	XP_015837334.1	XP_026296360.1
OG0005332	NP_001280516.1, XP_966693.3	XP_003251676.1
OG0005333	XP_972882.1	XP_393615.3
OG0005334	XP_969794.1	XP_624060.4
OG0005335	XP_001811647.1	XP_026301493.1
OG0005336	XP_967186.1	XP_623377.1
OG0005337	XP_967060.1	XP_006560197.1
OG0005338	XP_974428.1	XP_395130.4
OG0005339	XP_001807432.1	XP_006570437.2
OG0005340	XP_008194273.1	XP_006566465.1
OG0005341	XP_015834066.1	XP_392652.3
OG0005342	XP_008191162.1	XP_395082.4
OG0005343	XP_008195896.1	XP_006567174.2
OG0005344	XP_008193456.1	XP_026302192.1
OG0005345	XP_968911.2	XP_623602.3
OG0005346	XP_972410.1	XP_393837.4
OG0005347	XP_969068.1	XP_001121961.1
OG0005348	XP_015836278.1	XP_016771094.1
OG0005349	XP_008198283.1	XP_623898.4
OG0005350	XP_974282.1	XP_026300860.1
OG0005351	XP_971065.1	NP_001265265.1, XP_016767733.1
OG0005352	XP_975438.1	XP_006565358.1
OG0005353	XP_008195673.1	XP_026296807.1
OG0005354	XP_973414.1	XP_006559436.1
OG0005355	XP_008197991.1	XP_026301929.1
