Orthogroup	Megalopta_genalis	Apis_mellifera
OG0004547	XP_033339224.1	XP_394578.4
OG0004548	XP_033321884.1	XP_026295467.1
OG0004549	XP_033334060.1	XP_006564808.1
OG0004550	XP_033331358.1	XP_006566937.1
OG0004551	XP_033337297.1	XP_393483.2
OG0004552	XP_033333070.1	XP_395151.3
OG0004553	XP_033323800.1	XP_394812.3
OG0004554	XP_033334246.1	XP_001122133.3, XP_016771273.2
OG0004555	XP_033328254.1, XP_033328255.1, XP_033328256.1	XP_026296402.1
OG0004556	XP_033331769.1	XP_016769595.2
OG0004558	XP_033339217.1	XP_016769513.1, XP_016769512.1
OG0004559	XP_033334486.1	XP_001120854.3
OG0004560	XP_033337800.1	XP_016769257.1
OG0004561	XP_033342468.1	XP_393806.2
OG0004562	XP_033334478.1	XP_026299659.1
OG0004563	XP_033327981.1	XP_026295501.1
OG0004564	XP_033332746.1	XP_006560910.1
OG0004565	XP_033334208.1	XP_623670.3
OG0004566	XP_033334554.1	XP_393821.3
OG0004567	XP_033322912.1	XP_397116.4
OG0004568	XP_033334311.1	XP_006561795.1
OG0004569	XP_033331404.1	XP_006566171.1
OG0004570	XP_033321499.1	XP_623808.1
OG0004571	XP_033340629.1	NP_001229394.1
OG0004572	XP_033339780.1	XP_006570961.1
OG0004573	XP_033322344.1	XP_026298017.1
OG0004574	XP_033320814.1	XP_396624.2
OG0004575	XP_033334801.1, XP_033334810.1	XP_391975.4
OG0004576	XP_033321924.1, XP_033321950.1	XP_395283.4, XP_006561380.1
OG0004577	XP_033335376.1	XP_006562329.1
OG0004578	XP_033328265.1	XP_006567717.1
OG0004579	XP_033323669.1	XP_016767336.2, XP_026301798.1
OG0004580	XP_033334473.1	XP_006563365.1
OG0004581	XP_033341699.1	XP_026295438.1
OG0004582	XP_033325120.1	XP_393545.2
OG0004583	XP_033324787.1, XP_033324786.1	XP_006563601.1
OG0004584	XP_033327675.1	XP_623915.2
OG0004585	XP_033322911.1	XP_624226.2
OG0004586	XP_033325663.1	XP_393667.1
OG0004587	XP_033327290.1	XP_624536.2
OG0004589	XP_033328176.1, XP_033328177.1	XP_624292.1
OG0004590	XP_033334255.1	XP_026294799.1
OG0004591	XP_033337727.1	XP_395039.6
OG0004592	XP_033324579.1	XP_623834.1
OG0004593	XP_033340274.1	XP_016771171.1
OG0004594	XP_033321420.1	XP_003251828.1
OG0004596	XP_033324975.1	XP_016772183.1
OG0004597	XP_033342433.1	XP_001122321.2
OG0004598	XP_033325164.1	XP_006567053.2
OG0004599	XP_033330347.1	XP_395238.2
OG0004601	XP_033325711.1	XP_391843.1
OG0004602	XP_033325746.1	XP_006566118.2
OG0004603	XP_033332005.1	XP_006560478.1
OG0004604	XP_033328273.1	XP_026296843.1
OG0004605	XP_033342301.1	XP_006566542.1
OG0004606	XP_033329625.1	XP_016772312.2
OG0004607	XP_033340633.1	XP_624172.1
OG0004608	XP_033326428.1	XP_396145.2
OG0004609	XP_033342568.1	XP_006566523.1
OG0004610	XP_033332378.1	XP_006572697.1, XP_016773228.1
OG0004611	XP_033333333.1	XP_395416.4
OG0004612	XP_033335594.1	XP_016772763.1
OG0004613	XP_033330033.1	XP_001123012.2
OG0004614	XP_033339055.1	XP_006568530.1
OG0004615	XP_033331842.1	XP_624553.4
OG0004617	XP_033327494.1	XP_393332.1, XP_006571914.1, XP_006571915.1
OG0004618	XP_033323065.1	XP_624549.4
OG0004619	XP_033339624.1	XP_624779.1
OG0004620	XP_033326055.1	XP_624529.2
OG0004621	XP_033338082.1	XP_016767518.2
OG0004622	XP_033338296.1	XP_026299482.1
OG0004623	XP_033320792.1	XP_016768218.1
OG0004624	XP_033342935.1	XP_393258.3
OG0004625	XP_033323628.1	XP_006568849.1
OG0004626	XP_033338204.1	XP_006559914.2
OG0004627	XP_033341073.1	XP_393055.5
OG0004628	XP_033333769.1	XP_026298722.1
OG0004629	XP_033332066.1	XP_006558545.1
OG0004630	XP_033339606.1	XP_026299144.1
OG0004631	XP_033321029.1	XP_006565049.1
OG0004632	XP_033340617.1	XP_016773404.1
OG0004633	XP_033328601.1	XP_623637.3
OG0004634	XP_033334894.1	XP_006566806.1
OG0004635	XP_033340609.1	XP_006566264.1
OG0004636	XP_033324268.1	XP_006560650.1
OG0004637	XP_033322663.1	XP_396527.6
OG0004638	XP_033327619.1	XP_624406.2
OG0004639	XP_033327048.1	XP_624307.2
OG0004640	XP_033333882.1	XP_003251445.2
OG0004641	XP_033321693.1	XP_396720.2
OG0004642	XP_033329263.1, XP_033329553.1	XP_001119929.2
OG0004643	XP_033332340.1	XP_006562706.1
OG0004644	XP_033322320.1	XP_624348.3
OG0004645	XP_033341510.1	XP_026301051.1
OG0004646	XP_033335300.1	XP_006562316.1
OG0004647	XP_033322346.1	XP_006560038.1
OG0004648	XP_033340788.1	XP_026302106.1
OG0004649	XP_033327957.1	XP_625183.2
OG0004650	XP_033325269.1	XP_392174.1
OG0004651	XP_033339714.1	XP_006562250.1
OG0004652	XP_033330855.1, XP_033330854.1	XP_001119914.2
OG0004653	XP_033329117.1	XP_006569939.1
OG0004654	XP_033342994.1, XP_033343006.1, XP_033342967.1	XP_624787.1
OG0004655	XP_033342256.1	XP_016770639.2
OG0004656	XP_033325285.1	XP_026297531.1, XP_026297532.1
OG0004657	XP_033324014.1	XP_001119836.2
OG0004658	XP_033340536.1	XP_026301577.1
OG0004659	XP_033330474.1	XP_016771539.2
OG0004660	XP_033340905.1, XP_033340898.1	XP_016768618.1
OG0004661	XP_033328630.1	XP_001122551.2
OG0004662	XP_033321417.1	XP_006571948.2
OG0004663	XP_033331018.1	XP_026301184.1
OG0004664	XP_033332500.1	XP_016772437.2
OG0004665	XP_033336675.1	XP_006564999.1
OG0004666	XP_033331874.1, XP_033331873.1	XP_026297471.1
OG0004667	XP_033335243.1	XP_397101.4
OG0004668	XP_033341788.1, XP_033327052.1, XP_033327051.1	XP_026296288.1
OG0004669	XP_033325623.1, XP_033325622.1	XP_026296627.1
OG0004670	XP_033340696.1	XP_393418.3
OG0004671	XP_033328790.1	XP_001120479.1
OG0004672	XP_033321043.1	XP_006565482.2
OG0004673	XP_033328407.1	XP_001120670.2
OG0004674	XP_033322398.1	XP_006557652.2
OG0004676	XP_033338620.1	XP_026300142.1
OG0004678	XP_033330011.1, XP_033330012.1, XP_033330013.1	XP_393868.4
OG0004679	XP_033340341.1	XP_026299570.1
OG0004680	XP_033342463.1	XP_006566574.1
OG0004681	XP_033324150.1	XP_003249707.1
OG0004682	XP_033339014.1	XP_006568521.2
OG0004683	XP_033337125.1	XP_001120653.1
OG0004684	XP_033326032.1	XP_001122185.1
OG0004685	XP_033327275.1	XP_016769212.2
OG0004686	XP_033337686.1	XP_623840.1
OG0004687	XP_033343117.1	XP_397235.3
OG0004688	XP_033322469.1	XP_001121522.1
OG0004689	XP_033341011.1	XP_624297.2
OG0004690	XP_033324277.1	XP_006569396.1
OG0004691	XP_033335929.1, XP_033335928.1	XP_006565697.1
OG0004692	XP_033335930.1	XP_026300787.1
OG0004693	XP_033328776.1	XP_016773403.2
OG0004694	XP_033332659.1	XP_001120227.2
OG0004695	XP_033337903.1	XP_624722.1
OG0004696	XP_033321296.1	XP_006561670.1
OG0004697	XP_033328953.1	XP_394179.4
OG0004698	XP_033328739.1	XP_003251630.1, NP_001314877.1
OG0004699	XP_033325456.1	XP_016770071.2
OG0004700	XP_033321260.1	XP_392383.6, XP_026296366.1
OG0004701	XP_033324408.1	XP_006567671.1
OG0004702	XP_033324844.1, XP_033324845.1	XP_026301084.1
OG0004704	XP_033331745.1	XP_016770008.1
OG0004705	XP_033342017.1	XP_001121418.2
OG0004706	XP_033332082.1, XP_033332083.1	XP_006558096.1
OG0004707	XP_033324173.1	XP_026296317.1, NP_001229361.1
OG0004708	XP_033338377.1	XP_006562194.1
OG0004709	XP_033327758.1	XP_001119847.1
OG0004711	XP_033336731.1	NP_001229452.1
OG0004712	XP_033340813.1	XP_006569857.1
OG0004713	XP_033333252.1	XP_006560898.1
OG0004714	XP_033331631.1	XP_006564551.1
OG0004716	XP_033324096.1	XP_397202.1
OG0004717	XP_033322639.1	XP_392426.3
OG0004718	XP_033324962.1	XP_624637.2
OG0004719	XP_033321694.1	XP_026295591.1
OG0004720	XP_033332371.1	XP_016767333.2, XP_006562710.2
OG0004721	XP_033342787.1	XP_006566830.1
OG0004722	XP_033326812.1	XP_396126.2
OG0004723	XP_033326288.1	XP_006558043.1
OG0004724	XP_033332960.1	XP_016768797.1
OG0004725	XP_033320916.1	XP_003249615.1
OG0004726	XP_033340087.1	XP_392973.4
OG0004727	XP_033327519.1, XP_033327520.1, XP_033327521.1	XP_026298338.1
OG0004728	XP_033338683.1	XP_625069.1
OG0004729	XP_033333077.1	XP_026296696.1
OG0004730	XP_033336501.1, XP_033336495.1	XP_026300681.1
OG0004731	XP_033337264.1, XP_033337134.1	XP_026296774.1
OG0004732	XP_033331035.1	XP_006563510.1
OG0004734	XP_033324796.1	XP_006561186.2
OG0004735	XP_033323431.1	XP_006558542.1
OG0004736	XP_033327163.1	XP_016767144.1
OG0004737	XP_033331817.1, XP_033331818.1	XP_006569625.1
OG0004739	XP_033332694.1	XP_026297467.1
OG0004740	XP_033330709.1	XP_026294720.1
OG0004741	XP_033338730.1	XP_026301713.1
OG0004742	XP_033341971.1	XP_016773548.1
OG0004743	XP_033323104.1	XP_624333.2
OG0004744	XP_033329901.1	XP_026298461.1
OG0004745	XP_033333562.1	XP_026296910.1, XP_026296909.1
OG0004746	XP_033322475.1	XP_001121086.2
OG0004747	XP_033336350.1	XP_026300997.1, XP_026301008.1
OG0004748	XP_033335949.1	XP_006557605.1
OG0004749	XP_033335926.1	XP_016771535.2
OG0004750	XP_033324502.1	XP_624287.2
OG0004751	XP_033323460.1, XP_033339917.1	XP_006565129.1
OG0004752	XP_033342541.1	XP_624053.4
OG0004753	XP_033337409.1	XP_624335.1
OG0004754	XP_033322313.1	XP_026300111.1
OG0004755	XP_033325237.1	XP_006571175.2
OG0004756	XP_033341833.1	XP_006565978.1
OG0004757	XP_033322290.1	XP_016769122.2
OG0004758	XP_033326303.1	XP_026300231.1
OG0004759	XP_033338275.1, XP_033338274.1, XP_033338271.1, XP_033338270.1, XP_033338272.1, XP_033338276.1, XP_033338273.1	XP_006562743.1
OG0004760	XP_033334300.1	XP_396167.1
OG0004761	XP_033324689.1	NP_001229446.1, XP_026301036.1
OG0004762	XP_033325361.1	XP_026299261.1
OG0004763	XP_033338481.1	XP_026299056.1
OG0004764	XP_033322314.1	XP_016767519.2
OG0004765	XP_033337405.1, XP_033337406.1	XP_397085.2
OG0004766	XP_033332174.1	XP_006561138.2
OG0004767	XP_033341797.1	XP_623197.2
OG0004768	XP_033327043.1, XP_033327045.1	XP_026296111.1
OG0004769	XP_033322135.1, XP_033322136.1	XP_006563948.1
OG0004770	XP_033322480.1	XP_026299548.1
OG0004771	XP_033323573.1, XP_033323575.1	XP_026302236.1
OG0004772	XP_033331698.1	XP_026297138.1, XP_026297139.1
OG0004773	XP_033322583.1	XP_026300068.1
OG0004774	XP_033322525.1	XP_026296528.1
OG0004775	XP_033336756.1	XP_393266.1
OG0004776	XP_033333718.1, XP_033333706.1	XP_006567452.1
OG0004777	XP_033338054.1	XP_026296018.1, XP_026296015.1
OG0004778	XP_033342044.1	XP_623060.3
OG0004779	XP_033329431.1	XP_006568628.1
OG0004780	XP_033325011.1	XP_624644.2, XP_006565247.2, XP_026300110.1, XP_016770920.2
OG0004781	XP_033332709.1	XP_026298724.1, XP_625171.3
OG0004782	XP_033336543.1	XP_001122862.2
OG0004783	XP_033324073.1	XP_026298720.1
OG0004784	XP_033322546.1	XP_625146.1
OG0004785	XP_033327898.1	XP_003249898.2
OG0004786	XP_033329087.1	XP_006568301.1
OG0004787	XP_033324707.1	XP_026301186.1
OG0004788	XP_033322203.1	XP_026301239.1
OG0004789	XP_033331653.1	XP_006559923.1
OG0004790	XP_033332842.1	XP_026297524.1
OG0004791	XP_033342441.1	XP_026301096.1
OG0004792	XP_033326086.1	XP_006562917.1
OG0004793	XP_033339442.1	XP_393450.3
OG0004794	XP_033341858.1	XP_026302301.1
OG0004795	XP_033329286.1	XP_026298107.1
OG0004796	XP_033343033.1	XP_026299378.1
OG0004797	XP_033329470.1	XP_003249455.1
OG0004799	XP_033343096.1	XP_006570752.1
OG0004800	XP_033326454.1	XP_392483.3
OG0004801	XP_033329601.1	XP_006559216.1
OG0004803	XP_033325284.1	XP_026302036.1
OG0004804	XP_033323814.1	XP_016773633.1
OG0004805	XP_033331752.1	XP_026295919.1
OG0004806	XP_033339280.1	XP_006561923.1
OG0004808	XP_033338945.1	XP_026299354.1
OG0004809	XP_033334828.1	XP_393815.4
OG0004810	XP_033336471.1	XP_393473.1
OG0004811	XP_033326127.1	XP_397177.5
OG0004812	XP_033331227.1	XP_006564066.2, XP_026295201.1
OG0004813	XP_033337079.1	XP_006560654.1
OG0004814	XP_033341458.1	XP_006571251.1
OG0004815	XP_033321756.1	XP_016768833.2
OG0004816	XP_033320956.1	XP_006560498.1
OG0004817	XP_033323855.1	XP_026296715.1
OG0004818	XP_033338869.1, XP_033338870.1	XP_006561444.3
OG0004819	XP_033340881.1	XP_006563482.1
OG0004820	XP_033338013.1	XP_006557277.2
OG0004821	XP_033322985.1	XP_001121126.2
OG0004822	XP_033335150.1	XP_026299807.1
OG0004823	XP_033334193.1	XP_026302183.1
OG0004824	XP_033321583.1, XP_033321582.1	XP_006568821.1
OG0004825	XP_033325282.1	XP_003251728.1
OG0004826	XP_033342291.1	XP_006566648.1
OG0004827	XP_033324261.1	XP_625209.1
OG0004828	XP_033331563.1	XP_026294753.1, XP_006572080.2
OG0004829	XP_033339561.1	XP_026299078.1
OG0004830	XP_033340877.1	XP_016769771.1
OG0004831	XP_033339971.1	XP_006563423.2
OG0004832	XP_033333532.1	XP_006571056.3
OG0004833	XP_033335290.1	XP_006565233.2
OG0004834	XP_033337560.1	XP_026299550.1
OG0004835	XP_033325070.1	XP_016770975.2
OG0004836	XP_033331428.1	XP_016770065.2, XP_026299241.1
OG0004837	XP_033332869.1, XP_033332867.1, XP_033332866.1	XP_394718.3
OG0004838	XP_033323225.1	XP_026295505.1
OG0004839	XP_033324052.1	XP_006560646.1
OG0004840	XP_033325089.1	XP_006566949.1
OG0004841	XP_033334762.1	XP_396318.4
OG0004842	XP_033327168.1	XP_006564019.2
OG0004843	XP_033329451.1	XP_006568631.3
OG0004844	XP_033334799.1	XP_393743.4
OG0004845	XP_033336818.1, XP_033336774.1, XP_033329910.1	XP_026299535.1
OG0004846	XP_033332342.1	XP_026297120.1, XP_026297125.1
OG0004847	XP_033332725.1	XP_026297502.1
OG0004848	XP_033321630.1	XP_001121007.2
OG0004849	XP_033325503.1	XP_026299076.1
OG0004850	XP_033340351.1	XP_026300779.1
OG0004851	XP_033328324.1	XP_026294691.1
OG0004852	XP_033321385.1	XP_003251223.2
OG0004853	XP_033340406.1	XP_006557455.1
OG0004854	XP_033323503.1	XP_016769485.2
OG0004855	XP_033338079.1	XP_016767321.1
OG0004856	XP_033333087.1	XP_016769260.1
OG0004857	XP_033325396.1	XP_016769973.2
OG0004858	XP_033334027.1	XP_623973.1
OG0004859	XP_033339870.1	XP_001122075.3
OG0004860	XP_033336396.1	NP_001035057.1, XP_006567386.1
OG0004861	XP_033342128.1	XP_016766362.2
OG0004862	XP_033328142.1, XP_033328143.1	XP_393222.4, XP_006570305.1
OG0004863	XP_033323212.1, XP_033323211.1	XP_001121818.1
OG0004864	XP_033331641.1, XP_033331575.1	XP_026298459.1
OG0004865	XP_033329074.1	XP_623499.1
OG0004866	XP_033325801.1	XP_006566088.1
OG0004867	XP_033323172.1	XP_016766850.2
OG0004868	XP_033334369.1	XP_026298745.1
OG0004869	XP_033331195.1	XP_006571844.1
OG0004870	XP_033338158.1	XP_026300149.1
OG0004871	XP_033341070.1	XP_006561076.2
OG0004872	XP_033324005.1, XP_033324006.1	XP_396181.4
OG0004873	XP_033329444.1	XP_026298280.1
OG0004874	XP_033338036.1, XP_033338038.1	XP_016767376.1
OG0004875	XP_033342266.1	XP_026299546.1
OG0004876	XP_033331967.1	XP_006561178.1
OG0004877	XP_033324624.1	XP_624207.3
OG0004878	XP_033322860.1, XP_033322854.1	XP_624706.1
OG0004879	XP_033321594.1	NP_001011631.1, XP_006558434.1
OG0004880	XP_033339293.1, XP_033339296.1, XP_033339294.1, XP_033339295.1	XP_006558978.2
OG0004881	XP_033339117.1	XP_003249947.3
OG0004883	XP_033337803.1	XP_026294732.1
OG0004884	XP_033327813.1	XP_394361.2
OG0004885	XP_033328216.1, XP_033328217.1	XP_026296674.1
OG0004886	XP_033334116.1	XP_026295074.1
OG0004887	XP_033326468.1, XP_033326651.1	XP_026295635.1
OG0004888	XP_033322667.1, XP_033322668.1	XP_006558188.1
OG0004889	XP_033339402.1, XP_033339408.1	XP_003249179.2
OG0004890	XP_033331848.1, XP_033331849.1	XP_026299697.1
OG0004891	XP_033324364.1, XP_033324365.1	XP_006565633.1
OG0004892	XP_033324214.1, XP_033324212.1, XP_033324213.1, XP_033324111.1	XP_016766185.2
OG0004893	XP_033338207.1	XP_006559915.2
OG0004894	XP_033326222.1	XP_006571657.1
OG0004895	XP_033331724.1	XP_395159.2
OG0004896	XP_033330984.1	XP_006557572.1
OG0004897	XP_033339657.1	XP_026296971.1
OG0004898	XP_033342004.1	XP_001121022.1
OG0004899	XP_033337541.1	XP_395655.4
OG0004900	XP_033330644.1	XP_026294855.1
OG0004901	XP_033339107.1	XP_016767869.2
OG0004902	XP_033328815.1	XP_006572280.2
OG0004903	XP_033336463.1	XP_393116.2
OG0004904	XP_033342079.1	XP_026294961.1
OG0004906	XP_033329122.1, XP_033329124.1, XP_033329123.1, XP_033341759.1, XP_033341760.1	XP_006570736.1
OG0004908	XP_033324164.1, XP_033324172.1	XP_006557284.1, XP_006557285.1
OG0004909	XP_033332938.1	XP_395667.3
OG0004910	XP_033331571.1	XP_006562062.1, XP_006562061.1
OG0004911	XP_033325043.1	XP_016770995.1
OG0004912	XP_033336078.1, XP_033336077.1	XP_006566028.2
OG0004913	XP_033334396.1	XP_392247.2, XP_016766221.2
OG0004914	XP_033336869.1	XP_006560666.1
OG0004916	XP_033328775.1	XP_016771986.2, XP_026300348.1
OG0004917	XP_033324549.1	XP_006562433.1
OG0004918	XP_033324225.1	XP_026296583.1
OG0004919	XP_033329341.1	XP_394733.2
OG0004920	XP_033324297.1	XP_006567782.2
OG0004922	XP_033340691.1	XP_006562562.1
OG0004923	XP_033322319.1	XP_026298103.1
OG0004924	XP_033337610.1	XP_392882.2
OG0004925	XP_033331634.1	XP_391850.3
OG0004926	XP_033328635.1	XP_026302104.1
OG0004927	XP_033330256.1	XP_006558565.1
OG0004929	XP_033335884.1	XP_006566038.1
OG0004930	XP_033336407.1	XP_026300783.1
OG0004931	XP_033330942.1	XP_392041.4
OG0004932	XP_033320880.1	XP_016770040.1
OG0004933	XP_033335537.1, XP_033334819.1, XP_033329654.1	XP_006560694.2
OG0004934	XP_033323428.1	XP_026300539.1
OG0004935	XP_033339853.1, XP_033333654.1	XP_016768417.1, XP_003251662.1
OG0004936	XP_033322686.1	XP_026297181.1
OG0004937	XP_033328617.1, XP_033328618.1, XP_033328619.1	XP_003251714.2
OG0004938	XP_033331777.1	XP_006562110.1
OG0004939	XP_033334775.1	XP_016770251.2
OG0004940	XP_033321305.1	XP_026300584.1, XP_026300446.1
OG0004941	XP_033341839.1	XP_016773639.1
OG0004942	XP_033322885.1	XP_394881.4
OG0004943	XP_033326357.1	XP_006565263.1, XP_396742.2
OG0004944	XP_033328858.1	XP_026302096.1
OG0004945	XP_033324894.1	XP_026301095.1
OG0004946	XP_033338062.1	XP_006569341.2
OG0004947	XP_033337135.1	XP_006564285.2
OG0004949	XP_033336535.1	XP_026301031.1
OG0004950	XP_033341966.1	XP_026294630.1
OG0004951	XP_033341609.1	XP_026301209.1
OG0004952	XP_033328051.1, XP_033328052.1	XP_006567707.1
OG0004954	XP_033340223.1, XP_033340224.1	XP_016768632.1
OG0004956	XP_033339257.1	NP_001167611.1
OG0004956	XP_033339258.1	XP_003249944.1
OG0004957	XP_033336445.1	XP_006560278.2, XP_003249665.2
OG0004958	XP_033341502.1	XP_003251699.2, XP_026297226.1
OG0004959	XP_033340199.1, XP_033340202.1	XP_006557469.1
OG0004960	XP_033325845.1	XP_006564536.1, XP_026299114.1
OG0004962	XP_033329157.1, XP_033329156.1	XP_026296990.1
OG0004963	XP_033327463.1	XP_026298042.1
OG0004964	XP_033341825.1	XP_026301282.1
OG0004965	XP_033342115.1, XP_033324639.1	XP_026301304.1
OG0004966	XP_033342788.1	XP_026301346.1
OG0004967	XP_033321320.1	XP_026301631.1
OG0004976	XP_033320879.1	XP_394854.2
OG0004977	XP_033338940.1	XP_623505.2
OG0004978	XP_033327386.1	XP_006564672.2
OG0004979	XP_033342093.1	XP_625114.2
OG0004980	XP_033335110.1	NP_001229448.1
OG0004981	XP_033332380.1	XP_006568186.1
OG0004982	XP_033332387.1	XP_394769.2
OG0004983	XP_033336298.1	XP_625009.2
OG0004984	XP_033340792.1, XP_033340209.1	XP_003251769.2
OG0004985	XP_033330346.1	NP_001091685.2
OG0004986	XP_033327632.1	XP_006568565.1
OG0004987	XP_033324456.1	XP_001121096.1
OG0004988	XP_033339581.1	XP_624147.2
OG0004989	XP_033323568.1	XP_001121986.2
OG0004991	XP_033326811.1	XP_623441.1
OG0004992	XP_033339393.1	XP_001121546.2
OG0004994	XP_033325656.1	XP_393701.1
OG0004995	XP_033341136.1	XP_392749.1
OG0004996	XP_033332752.1	XP_026296510.1
OG0004997	XP_033339363.1	XP_006558285.1
OG0004998	XP_033333231.1	XP_006559884.1
OG0004999	XP_033335889.1	XP_624958.3
OG0005000	XP_033337751.1	XP_003250349.1
OG0005001	XP_033336423.1	XP_001121159.1
OG0005002	XP_033328150.1	XP_395224.3
OG0005003	XP_033333844.1	XP_006572307.1
OG0005004	XP_033326213.1	XP_624976.2
OG0005005	XP_033326496.1	XP_001120011.1
OG0005006	XP_033329387.1	XP_001120920.1
OG0005007	XP_033339476.1	XP_623649.1
OG0005008	XP_033334318.1	XP_623921.1
OG0005009	XP_033330623.1	XP_623372.1
OG0005010	XP_033333753.1	NP_001158282.1
OG0005011	XP_033330413.1	XP_001120685.1
OG0005012	XP_033342693.1	XP_393764.2
OG0005013	XP_033331232.1, XP_033331212.1	XP_026295666.1
OG0005015	XP_033334267.1	XP_026294845.1
OG0005016	XP_033337916.1	XP_001121250.4
OG0005017	XP_033334888.1	XP_396596.1
OG0005018	XP_033330367.1	NP_001167614.1
OG0005019	XP_033325671.1	XP_625005.1
OG0005020	XP_033336065.1	XP_393352.2
OG0005021	XP_033342402.1, XP_033342403.1	XP_006566795.1, XP_625213.1
OG0005022	XP_033324218.1	XP_006570292.1
OG0005023	XP_033330291.1	XP_026300493.1
OG0005024	XP_033326614.1	XP_006558733.1
OG0005025	XP_033329751.1	XP_392446.1
OG0005026	XP_033321912.1	XP_026295476.1
OG0005027	XP_033328735.1	XP_003251739.1
OG0005028	XP_033329276.1, XP_033329285.1	XP_001121556.1
OG0005029	XP_033328574.1	XP_001120845.2, XP_026300902.1, XP_016767121.1, XP_016767124.1, XP_026300906.1
OG0005030	XP_033327132.1	XP_006569392.1
OG0005031	XP_033330043.1	XP_393865.2
OG0005032	XP_033332607.1	XP_001120393.2
OG0005033	XP_033340414.1	XP_026299648.1
OG0005034	XP_033342482.1	NP_001265636.1
OG0005035	XP_033322040.1	NP_001164444.1
OG0005036	XP_033324915.1	XP_006561099.1
OG0005037	XP_033326926.1	XP_003250092.1
OG0005038	XP_033321369.1	XP_624987.1
OG0005039	XP_033327973.1	XP_026296687.1
OG0005040	XP_033321809.1	XP_006557320.2
OG0005041	XP_033330817.1	XP_396561.1
OG0005042	XP_033339271.1	XP_394996.5
OG0005043	XP_033324831.1	XP_001122387.2
OG0005044	XP_033343014.1	XP_391905.2
OG0005045	XP_033321598.1	XP_016767859.1
OG0005046	XP_033337987.1, XP_033337991.1	XP_001122061.3
OG0005047	XP_033321156.1, XP_033321166.1	XP_624227.2
OG0005048	XP_033337840.1	XP_006558637.1
OG0005050	XP_033339621.1	XP_026300710.1
OG0005051	XP_033327988.1	XP_396004.2
OG0005052	XP_033324038.1	XP_006558428.1
OG0005053	XP_033339535.1	XP_006557869.1
OG0005054	XP_033339713.1	XP_624052.1
OG0005055	XP_033334747.1	XP_006566613.2, XP_006566614.1
OG0005057	XP_033341569.1	XP_006559251.1
OG0005058	XP_033336895.1	XP_003251012.1
OG0005059	XP_033336568.1	XP_394993.2
OG0005060	XP_033330572.1, XP_033330573.1	XP_006559168.2
