Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
OG0022215								NP_001097223.1													
OG0022216								NP_001097206.1													
OG0022217								NP_001097973.1													
OG0022218								NP_001097161.1													
OG0022219								NP_001096903.2													
OG0022220								NP_001097132.1													
OG0022221								NP_001097466.1													
OG0022222								NP_001097010.1													
OG0022223								NP_001097420.1													
OG0022224								NP_001097300.2													
OG0022225								NP_001097444.1													
OG0022226								NP_001096923.1													
OG0022227								NP_001097230.1													
OG0022228								NP_001097709.1													
OG0022229								NP_001097413.1													
OG0022230								NP_001097267.1													
OG0022231								NP_001097790.1													
OG0022232								NP_001097634.1													
OG0022233								NP_001097821.1													
OG0022234								NP_001097619.1													
OG0022235								NP_652647.2													
OG0022236								NP_652666.2													
OG0022237								NP_652668.1													
OG0022238								NP_652708.3													
OG0022239								NP_652710.1													
OG0022240								NP_001137870.1													
OG0022241								NP_001138051.1													
OG0022242								NP_001138049.1													
OG0022243								NP_001138052.1													
OG0022244								NP_001138050.1													
OG0022245								NP_001137845.1													
OG0022246								NP_001137734.1													
OG0022247								NP_001137983.2													
OG0022248								NP_001138173.1													
OG0022249								NP_001137692.1													
OG0022250								NP_001138035.1													
OG0022251								NP_001137665.1													
OG0022252								NP_001137681.1													
OG0022253								NP_001137827.1													
OG0022254								NP_001097022.2													
OG0022255								NP_001259597.1													
OG0022256								NP_001138060.1													
OG0022257								NP_001137767.1													
OG0022258								NP_001163637.1													
OG0022259								NP_001162985.1													
OG0022260								NP_001163301.1													
OG0022261								NP_001162893.1													
OG0022262								NP_001097575.2													
OG0022263								NP_001163170.1													
OG0022264								NP_001163738.1													
OG0022265								NP_001163539.1													
OG0022266								NP_001262187.1													
OG0022267								NP_001163377.1													
OG0022268								NP_001163157.1													
OG0022269								NP_001163353.1													
OG0022270								NP_001163407.1													
OG0022271								NP_001163120.1													
OG0022272								NP_001163495.1													
OG0022273								NP_001163593.1													
OG0022274								NP_001036774.2													
OG0022275								NP_001162994.1													
OG0022276								NP_001163552.1													
OG0022277								NP_001163091.1													
OG0022278								NP_001163485.1													
OG0022279								NP_001163004.1													
OG0022280								NP_001163594.1													
OG0022281								NP_001163752.1													
OG0022282								NP_001162981.1													
OG0022283								NP_001163266.1													
OG0022284								NP_001163595.1													
OG0022285								NP_001162776.1													
OG0022286								NP_001163236.1													
OG0022287								NP_001162872.1													
OG0022288								NP_001163160.1													
OG0022289								NP_001162955.1													
OG0022290								NP_001163002.1													
OG0022291								NP_001163043.1													
OG0022292								NP_001163443.1													
OG0022293								NP_001163544.1													
OG0022294								NP_001162892.1													
OG0022295								NP_001163284.1													
OG0022296								NP_001163376.1													
OG0022297								NP_001163378.1													
OG0022298								NP_001163545.1													
OG0022299									XP_015428424.1												
OG0022300									XP_015428679.1												
OG0022301									XP_015429205.1												
OG0022302									XP_015429381.1												
OG0022303									XP_015429382.1												
OG0022304									XP_015429815.1												
OG0022305									XP_015429828.1												
OG0022306									XP_015430250.1												
OG0022307									XP_015430541.1												
OG0022308									XP_015430890.1												
OG0022309									XP_015431265.1												
OG0022310									XP_015431465.1												
OG0022311									XP_015431566.1												
OG0022312									XP_015431643.1												
OG0022313									XP_015431645.1												
OG0022314									XP_015431881.1												
OG0022315									XP_015431936.1												
OG0022316									XP_015431945.1												
OG0022317									XP_015433154.1												
OG0022318									XP_015433424.1												
OG0022319									XP_015433448.1												
OG0022320									XP_015434222.1												
OG0022321									XP_015434353.1												
OG0022322									XP_015434390.1												
OG0022323									XP_015434692.1												
OG0022324									XP_015434814.1												
OG0022325									XP_015434943.1												
OG0022326									XP_015435767.1												
OG0022327									XP_015436019.1												
OG0022328									XP_015436021.1												
OG0022329									XP_015436114.1												
OG0022330									XP_015436455.1												
OG0022331									XP_015436525.1												
OG0022332									XP_015436993.1												
OG0022333									XP_015437009.1												
OG0022334									XP_015437129.1												
OG0022335									XP_015437594.1												
