Ob_GeneID,Bt_GOID
LOC114876888,GO:0042427
LOC114876888,GO:0004510
LOC114876888,GO:0016714
LOC114876888,GO:0009072
LOC114876888,GO:0004497
LOC114876888,GO:0005506
LOC114876888,GO:0055114
LOC114876893,GO:0005515
LOC114876900,GO:0005634
LOC114876900,GO:0003700
LOC114876900,GO:0005737
LOC114876900,GO:0005667
LOC114876900,GO:0046983
LOC114876900,GO:0006355
LOC114876902,GO:0016714
LOC114876902,GO:0009072
LOC114876902,GO:0004497
LOC114876902,GO:0005506
LOC114876902,GO:0055114
LOC114876902,GO:0004511
LOC114876902,GO:0042423
LOC114876908,
LOC114876906,GO:0005525
LOC114876906,GO:0003924
LOC114876906,GO:0016020
LOC114876906,GO:0007165
LOC114876905,GO:0006367
LOC114876905,GO:0005673
LOC114876904,GO:0016021
LOC114876904,GO:0004000
LOC114876904,GO:0006396
LOC114876904,GO:0055085
LOC114876904,GO:0022857
LOC114876904,GO:0003723
LOC114876904,GO:0016020
LOC114876903,GO:0016021
LOC114876903,GO:0004890
LOC114876903,GO:0034220
LOC114876903,GO:0005216
LOC114876903,GO:0004888
LOC114876903,GO:0006811
LOC114876903,GO:0005230
LOC114876903,GO:0016020
LOC114876886,GO:0005524
LOC114876886,GO:0006457
LOC114876886,GO:0051082
LOC114876885,GO:0016442
LOC114876885,GO:0031047
LOC114876887,GO:0005515
LOC114876890,GO:0005789
LOC114876889,GO:0016021
LOC114876899,
LOC114876892,GO:0005509
LOC114876892,GO:0016746
LOC114876891,GO:0005802
LOC114876891,GO:0032367
LOC114876891,GO:0005515
LOC114876897,
LOC114876898,
LOC114876896,GO:0005680
LOC114876909,GO:0070573
LOC114876909,GO:0006508
LOC114876909,GO:0070573
LOC114876909,GO:0006508
LOC114876918,
LOC114876920,GO:0000056
LOC114876920,GO:0000055
LOC114876920,GO:0006913
LOC114876920,GO:0017056
LOC114876921,
LOC114876919,
LOC114876932,GO:0006520
LOC114876932,GO:0016829
LOC114876932,GO:0003824
LOC114876932,
LOC114876932,GO:0006520
LOC114876932,GO:0016829
LOC114876932,GO:0003824
LOC114876932,
LOC114876929,GO:0005524
LOC114876929,GO:0016459
LOC114876929,GO:0003774
LOC114876929,GO:0051015
LOC114876929,GO:0005515
LOC114876933,GO:0005515
LOC114876930,GO:0005524
LOC114876930,GO:0016459
LOC114876930,GO:0003774
LOC114876930,GO:0051015
LOC114876930,GO:0005515
LOC114876934,GO:0003677
LOC114876913,
LOC114876925,GO:0007219
LOC114876925,GO:0016567
LOC114876925,GO:0008270
LOC114876926,GO:0006511
LOC114876926,GO:0016579
LOC114876926,GO:0004843
LOC114876927,GO:0005643
LOC114876927,GO:0016973
LOC114876928,
LOC114876912,
LOC114876910,GO:0005975
LOC114876910,GO:0004553
LOC114876911,GO:0031012
LOC114876911,GO:0004222
LOC114876911,GO:0008237
LOC114876911,GO:0008270
LOC114876911,GO:0006508
LOC114876916,GO:0003824
LOC114876917,
LOC114876915,GO:0005524
LOC114876915,GO:0004386
LOC114876915,GO:0003676
LOC114876914,GO:0005634
LOC114876914,GO:0030015
LOC114876914,GO:0006355
LOC114876950,
LOC114876939,
LOC114876972,
LOC114876973,
LOC114876971,
LOC114876968,
LOC114876962,
LOC114876969,
LOC114876967,
LOC114876963,GO:0055085
LOC114876963,GO:0022857
LOC114876959,GO:0016020
LOC114876959,GO:0006508
LOC114876959,GO:0004252
LOC114876959,GO:0005515
LOC114876975,GO:0061640
LOC114876975,GO:0005869
LOC114876964,GO:0016021
LOC114876964,GO:0008146
LOC114876974,GO:0005515
LOC114876965,GO:0005853
LOC114876965,GO:0006414
LOC114876965,GO:0003746
LOC114876965,
LOC114876976,GO:0003676
LOC114876961,GO:0055085
LOC114876961,GO:0016020
LOC114876961,GO:0005515
LOC114876941,GO:0005509
LOC114876970,
LOC114876940,
LOC114876952,
LOC114876947,
LOC114876945,GO:0006541
LOC114876945,GO:0004359
LOC114876945,GO:0005515
LOC114876942,
LOC114876938,GO:0005840
LOC114876938,GO:0006412
LOC114876938,GO:0003735
LOC114876956,GO:0005634
LOC114876956,GO:1990904
LOC114876956,GO:0006396
LOC114876956,GO:0003723
LOC114876956,GO:0003676
LOC114876954,
LOC114876955,GO:0030131
LOC114876955,GO:0006886
LOC114876955,GO:0016192
LOC114876980,GO:0007062
LOC114876980,GO:0016407
LOC114876980,GO:0000070
LOC114876980,GO:0045132
LOC114876981,GO:0005524
LOC114876981,GO:0004386
LOC114876981,GO:0003723
LOC114876981,GO:0003676
LOC114876982,GO:0030246
LOC114876979,GO:0004645
LOC114876979,GO:0008184
LOC114876979,GO:0030170
LOC114876979,GO:0005975
LOC114876944,GO:0005634
LOC114876944,GO:0006397
LOC114876944,GO:0003723
LOC114876944,GO:0003676
LOC114876943,
LOC114876949,GO:0005634
LOC114876949,GO:0030870
LOC114876949,GO:0016887
LOC114876949,GO:0006281
LOC114876949,GO:0000723
LOC114876987,GO:0005525
LOC114876987,GO:0003924
LOC114876986,
LOC114876984,GO:0004222
LOC114876984,GO:0008237
LOC114876984,GO:0008270
LOC114876984,GO:0006508
LOC114877001,
LOC114876994,GO:0005515
LOC114876994,GO:0007165
LOC114876995,GO:0061630
LOC114876995,GO:0004842
LOC114876995,GO:0006511
LOC114876995,GO:0005515
LOC114876996,GO:0019991
LOC114877011,
LOC114877012,GO:0055085
LOC114877012,GO:0022857
LOC114877013,
LOC114877006,GO:0005887
LOC114877006,GO:0015349
LOC114877006,GO:0015173
LOC114877006,GO:0055085
LOC114877006,GO:0022857
LOC114877005,
LOC114877010,
LOC114877008,
LOC114877009,GO:0006098
LOC114877009,GO:0005975
LOC114877009,GO:0003824
LOC114877009,GO:0004750
LOC114877009,GO:0016857
LOC114877007,
LOC114876993,GO:0046982
LOC114876993,GO:0006366
LOC114876990,GO:0016491
LOC114876990,GO:0006779
LOC114876990,GO:0055114
LOC114876990,GO:0004729
LOC114876991,GO:0005515
LOC114876992,
LOC114876989,GO:0008017
LOC114876989,GO:0005515
LOC114876989,GO:0051013
LOC114876989,GO:0008352
LOC114877002,GO:0005634
LOC114877002,GO:0003713
LOC114877004,
LOC114877003,GO:0005515
LOC114876997,GO:0004497
LOC114876997,GO:0016705
LOC114876997,GO:0005506
LOC114876997,GO:0020037
LOC114876997,GO:0055114
LOC114876999,
LOC114876998,GO:0005576
LOC114876998,GO:0008061
LOC114877016,GO:0016021
LOC114877016,GO:0007166
LOC114877016,GO:0004888
LOC114877021,GO:0016021
LOC114877021,GO:0015299
LOC114877021,GO:0006812
LOC114877021,GO:0055085
LOC114877025,
LOC114877018,
LOC114877020,GO:0005524
LOC114877020,GO:0004386
LOC114877020,GO:0003676
LOC114877024,GO:0055085
LOC114877024,GO:0022857
LOC114877028,GO:0071339
LOC114877028,GO:0016589
LOC114877023,GO:0030246
LOC114877022,
LOC114877022,GO:0005634
LOC114877022,GO:0043631
LOC114877022,GO:0004652
LOC114877022,GO:0016779
LOC114877022,GO:0003723
LOC114877022,GO:0031123
LOC114877027,GO:0016020
LOC114877027,GO:0007608
LOC114877027,GO:0005549
LOC114877027,GO:0004984
LOC114877019,GO:0016021
LOC114877019,GO:0016020
LOC114877019,GO:0007186
LOC114877019,GO:0004930
LOC114877019,GO:0005515
LOC114877019,GO:0007165
LOC114877017,
LOC114877029,GO:0008083
LOC114877031,
LOC114877030,
LOC114877043,
LOC114877045,GO:0016491
LOC114877045,GO:0005975
LOC114877045,GO:0016616
LOC114877045,GO:0055114
LOC114877045,GO:0003824
LOC114877044,
LOC114877041,GO:0005524
LOC114877041,GO:0006177
LOC114877041,GO:0003922
LOC114877041,GO:0016462
LOC114877041,GO:0006164
LOC114877040,GO:0042276
LOC114877040,GO:0016779
LOC114877040,GO:0006281
LOC114877040,GO:0003684
LOC114877042,
LOC114877053,GO:0005249
LOC114877053,GO:0006813
LOC114877053,GO:0055085
LOC114877053,GO:0005216
LOC114877053,GO:0006811
LOC114877053,GO:0016020
LOC114877054,GO:0005737
LOC114877054,GO:0070286
LOC114877060,GO:0016021
LOC114877060,GO:0008146
LOC114877052,GO:0005525
LOC114877055,
LOC114877058,
LOC114877072,
LOC114877073,GO:0005509
LOC114877073,GO:0019722
LOC114877074,GO:0005509
LOC114877061,GO:0005515
LOC114877062,
LOC114877064,
LOC114877069,GO:0019843
LOC114877069,GO:0005840
LOC114877069,GO:0006412
LOC114877069,GO:0003735
LOC114877067,
LOC114877071,GO:0050482
LOC114877071,GO:0004623
LOC114877071,GO:0006644
LOC114877071,GO:0050482
LOC114877071,GO:0004623
LOC114877071,GO:0006644
LOC114877070,GO:0005525
LOC114877070,GO:0003924
LOC114877070,GO:0016020
LOC114877070,GO:0007165
LOC114877050,GO:0005525
LOC114877050,GO:0003924
LOC114877039,GO:0046872
LOC114877038,
LOC114877033,GO:0016538
LOC114877033,GO:0006357
LOC114877035,GO:0005515
LOC114877047,
LOC114877046,
LOC114877051,GO:0005515
LOC114877036,GO:0003676
LOC114877048,GO:0006486
LOC114877048,GO:0016020
LOC114877101,GO:0005524
LOC114877101,GO:0004713
LOC114877101,GO:0007169
LOC114877101,GO:0004714
LOC114877101,GO:0016020
LOC114877101,GO:0005515
LOC114877101,GO:0006468
LOC114877101,GO:0004672
LOC114877090,
LOC114877089,
LOC114877088,
LOC114877103,
LOC114877093,
LOC114877091,GO:0032040
LOC114877104,
LOC114877099,
LOC114877097,GO:0000977
LOC114877097,GO:0032422
LOC114877094,
LOC114877095,GO:0005515
LOC114877105,
LOC114877084,GO:0006490
LOC114877084,GO:0042283
LOC114877084,GO:0016758
LOC114877084,GO:0005783
LOC114877081,GO:0005524
LOC114877081,GO:0008017
LOC114877081,GO:0003777
LOC114877081,GO:0007018
LOC114877082,GO:0016021
LOC114877082,GO:0005524
LOC114877082,GO:0042626
LOC114877082,GO:0055085
LOC114877075,
LOC114877076,GO:0003714
LOC114877076,GO:0051287
LOC114877076,GO:0016616
LOC114877076,GO:0055114
LOC114877076,GO:0051287
LOC114877076,GO:0055114
LOC114877116,GO:0004842
LOC114877116,GO:0005515
LOC114877116,GO:0045721
LOC114877114,GO:0016021
LOC114877114,GO:1901642
LOC114877114,GO:0005337
LOC114877114,GO:0016491
LOC114877114,GO:0003958
LOC114877114,GO:0010181
LOC114877114,GO:0055114
LOC114877113,
LOC114877079,
LOC114877080,GO:0016042
LOC114877080,GO:0050482
LOC114877080,GO:0004623
LOC114877080,GO:0006644
LOC114877080,GO:0005509
LOC114877110,GO:0043565
LOC114877107,GO:0016817
LOC114877108,GO:0051260
LOC114877108,GO:0035556
LOC114877108,GO:0005515
LOC114877112,
LOC114877111,
LOC114877106,
LOC114877085,GO:0016021
LOC114877085,GO:0055085
LOC114877085,GO:0022857
LOC114877085,GO:0016020
LOC114877078,GO:0016021
LOC114877078,GO:0007186
LOC114877078,GO:0004930
LOC114877166,
LOC114877167,
LOC114877168,GO:0005762
LOC114877168,GO:0003735
LOC114877165,GO:0004806
LOC114877165,GO:0006629
LOC114877164,GO:0005524
LOC114877164,GO:0006468
LOC114877164,GO:0004672
LOC114877149,GO:0005525
LOC114877150,
LOC114877147,GO:0016021
LOC114877147,GO:0005000
LOC114877147,GO:0007186
LOC114877147,GO:0004930
LOC114877188,
LOC114877173,GO:0046873
LOC114877173,GO:0030001
LOC114877173,GO:0055085
LOC114877173,GO:0016020
LOC114877176,
LOC114877175,GO:0043231
LOC114877175,GO:0016624
LOC114877175,GO:0006086
LOC114877175,GO:0004739
LOC114877172,
LOC114877171,GO:0006351
LOC114877171,GO:0003899
LOC114877171,GO:0006366
LOC114877171,GO:0003677
LOC114877126,GO:0003723
LOC114877126,GO:0046872
LOC114877126,GO:0003676
LOC114877145,GO:0016021
LOC114877146,GO:0005783
LOC114877123,
LOC114877170,GO:0006108
LOC114877170,GO:0016615
LOC114877170,GO:0005975
LOC114877170,GO:0016616
LOC114877170,GO:0055114
LOC114877170,GO:0003824
LOC114877121,GO:0006413
LOC114877121,GO:0003743
LOC114877120,GO:0045010
LOC114877120,GO:0016192
LOC114877120,GO:0003779
LOC114877192,GO:0003677
LOC114877192,
LOC114877194,GO:0005634
LOC114877194,GO:0051302
LOC114877194,GO:0051726
LOC114877194,GO:0005667
LOC114877194,GO:0006357
LOC114877196,GO:0006364
LOC114877195,
LOC114877183,GO:0016491
LOC114877183,GO:0055114
LOC114877182,GO:0005576
LOC114877182,GO:0005615
LOC114877182,GO:0004866
LOC114877182,GO:0005515
LOC114877186,
LOC114877185,GO:0005524
LOC114877185,GO:0016887
LOC114877187,GO:0005515
LOC114877156,GO:0018216
LOC114877156,GO:0016274
LOC114877157,GO:0043565
LOC114877157,GO:0003700
LOC114877157,GO:0006355
LOC114877153,
LOC114877155,GO:0005246
LOC114877155,GO:0005515
LOC114877151,
LOC114877151,GO:0016021
LOC114877151,GO:0016500
LOC114877151,GO:0007186
LOC114877151,GO:0004930
LOC114877151,GO:0005515
LOC114877152,GO:0006265
LOC114877152,GO:0003677
LOC114877152,GO:0003916
LOC114877152,GO:0003917
LOC114877158,GO:0007034
LOC114877161,GO:0002098
LOC114877161,GO:0016300
LOC114877161,GO:0008168
LOC114877161,
LOC114877136,GO:0005975
LOC114877136,GO:0004553
LOC114877136,GO:0003824
LOC114877134,GO:0006189
LOC114877134,GO:0004642
LOC114877130,
LOC114877132,GO:0020037
LOC114877128,GO:0070588
LOC114877128,GO:0005262
LOC114877128,GO:0055085
LOC114877128,GO:0005216
LOC114877128,GO:0006811
LOC114877128,GO:0016020
LOC114877128,GO:0005515
LOC114877131,
LOC114877138,GO:0016765
LOC114877138,GO:0019408
LOC114877138,GO:1904423
LOC114877139,GO:0001522
LOC114877139,GO:0042254
LOC114877137,GO:0005634
LOC114877137,GO:1990904
LOC114877137,GO:0006396
LOC114877137,GO:0003723
LOC114877137,GO:0003676
LOC114877125,GO:0016787
LOC114877125,GO:0005737
LOC114877125,GO:0005524
LOC114877125,GO:0036402
LOC114877125,GO:0030163
LOC114877125,GO:0016887
LOC114877127,
LOC114877117,
LOC114877119,GO:0016491
LOC114877119,GO:0046416
LOC114877119,GO:0003884
LOC114877119,GO:0071949
LOC114877119,GO:0055114
LOC114877118,GO:0072487
LOC114877118,GO:0016573
LOC114877118,GO:0004402
LOC114877118,GO:0006355
LOC114877124,GO:0016787
LOC114877124,GO:0006506
LOC114877142,GO:0016779
LOC114877142,GO:0034061
LOC114877142,GO:0003887
LOC114877142,GO:0006281
LOC114877142,GO:0003677
LOC114877140,GO:0005765
LOC114877140,GO:0015019
LOC114877163,GO:0055085
LOC114877163,GO:0022857
LOC114877163,GO:0016020
LOC114877189,
LOC114877190,GO:0007281
LOC114877190,GO:0005515
LOC114877191,GO:1903818
LOC114877191,GO:0032222
LOC114877191,GO:0030431
LOC114877162,GO:0005634
LOC114877162,GO:0008270
LOC114877199,
LOC114877203,
LOC114877202,
LOC114877201,GO:0005524
LOC114877201,GO:0004386
LOC114877201,GO:0003676
LOC114877204,GO:0005515
LOC114877205,GO:0005761
LOC114877197,GO:1904668
LOC114877197,GO:0097027
LOC114877197,GO:0010997
LOC114877197,GO:0005515
LOC114877206,
LOC114877198,
LOC114877207,GO:0046872
LOC114877211,
LOC114877210,
LOC114877256,GO:0005524
LOC114877256,GO:0004386
LOC114877256,GO:0003676
LOC114877275,
LOC114877267,
LOC114877260,GO:0005737
LOC114877260,GO:0005524
LOC114877260,GO:0006422
LOC114877260,GO:0004815
LOC114877260,GO:0006418
LOC114877260,GO:0004812
LOC114877260,GO:0000166
LOC114877260,GO:0003676
LOC114877265,GO:0016020
LOC114877271,GO:0009055
LOC114877271,GO:0006099
LOC114877271,GO:0016627
LOC114877271,GO:0016020
LOC114877271,GO:0000104
LOC114877271,GO:0045281
LOC114877264,GO:0006260
LOC114877264,GO:0003677
LOC114877268,GO:0005737
LOC114877268,GO:0005515
LOC114877258,GO:0005515
LOC114877273,
LOC114877269,
LOC114877272,GO:0005840
LOC114877272,GO:0006412
LOC114877272,GO:0003735
LOC114877272,GO:0005515
LOC114877257,
LOC114877262,GO:0005737
LOC114877262,GO:0019343
LOC114877262,GO:0004122
LOC114877262,GO:0006535
LOC114877270,GO:0048193
LOC114877270,GO:0043087
LOC114877259,GO:0005786
LOC114877259,GO:0030942
LOC114877259,GO:0006614
LOC114877259,GO:0008312
LOC114877259,GO:0003723
LOC114877259,GO:0005047
LOC114877274,GO:0071595
LOC114877274,GO:0035307
LOC114877266,
LOC114877255,GO:0016459
LOC114877255,GO:0003774
LOC114877255,GO:0005515
LOC114877255,GO:0005524
LOC114877255,GO:0051015
LOC114877237,GO:0046872
LOC114877237,GO:0006886
LOC114877235,
LOC114877238,GO:0008168
LOC114877239,GO:0003700
LOC114877239,GO:0003677
LOC114877239,GO:0006355
LOC114877233,GO:0005515
LOC114877233,GO:0007165
LOC114877233,
LOC114877229,GO:0006979
LOC114877229,GO:0020037
LOC114877229,GO:0004601
LOC114877229,GO:0055114
LOC114877216,GO:0016021
LOC114877216,
LOC114877220,GO:0005515
LOC114877225,GO:0005524
LOC114877225,GO:0016226
LOC114877225,GO:0051539
LOC114877222,GO:0004588
LOC114877222,GO:0009116
LOC114877222,GO:0044205
LOC114877222,GO:0006207
LOC114877222,GO:0004590
LOC114877222,GO:0006221
LOC114877222,GO:0003824
LOC114877222,GO:0044205
LOC114877222,GO:0006207
LOC114877222,GO:0004590
LOC114877222,GO:0003824
LOC114877222,GO:0004588
LOC114877222,GO:0009116
LOC114877222,GO:0006221
LOC114877221,GO:0005524
LOC114877221,GO:0046034
LOC114877221,GO:0045261
LOC114877221,GO:0015986
LOC114877221,GO:0046933
LOC114877221,GO:1902600
LOC114877223,GO:0005634
LOC114877223,GO:0030915
LOC114877223,GO:0006281
LOC114877217,GO:0046907
LOC114877217,GO:0006886
LOC114877217,GO:0016192
LOC114877217,GO:0005515
LOC114877230,
LOC114877219,GO:0005524
LOC114877219,GO:0006437
LOC114877219,GO:0004831
LOC114877219,GO:0000049
LOC114877219,GO:0006418
LOC114877219,GO:0004812
LOC114877219,GO:0000166
LOC114877226,GO:0016021
LOC114877226,GO:0007186
LOC114877226,GO:0004930
LOC114877218,
LOC114877224,
LOC114877214,
LOC114877251,
LOC114877252,
LOC114877253,GO:0032418
LOC114877213,
LOC114877250,GO:0016021
LOC114877250,GO:0006813
LOC114877250,GO:0005242
LOC114877249,GO:0016021
LOC114877249,GO:0006813
LOC114877249,GO:0005242
LOC114877212,
LOC114877231,
LOC114877245,GO:0005515
LOC114877244,
LOC114877240,GO:0005515
LOC114877246,
LOC114877243,GO:0015929
LOC114877243,GO:0005975
LOC114877243,GO:0004553
LOC114877242,GO:0008270
LOC114877242,GO:0006511
LOC114877242,GO:0016579
LOC114877242,GO:0004843
LOC114877241,
LOC114877215,GO:0005525
LOC114877290,GO:0005515
LOC114877296,
LOC114877301,GO:1904263
LOC114877301,GO:0005198
LOC114877301,GO:0005515
LOC114877302,GO:0005634
LOC114877303,GO:0030218
LOC114877300,
LOC114877298,GO:0008236
LOC114877298,GO:0006508
LOC114877298,GO:0004252
LOC114877299,GO:0004222
LOC114877299,GO:0008237
LOC114877299,GO:0006508
LOC114877278,
LOC114877305,GO:0016021
LOC114877305,GO:0006812
LOC114877305,GO:0008324
LOC114877305,GO:0055085
LOC114877306,
LOC114877307,GO:0005524
LOC114877307,GO:0006468
LOC114877307,GO:0004672
LOC114877304,GO:0007229
LOC114877294,GO:0016538
LOC114877294,GO:0006357
LOC114877295,GO:0043248
LOC114877295,GO:0005783
LOC114877281,GO:0016126
LOC114877281,GO:0016628
LOC114877281,GO:0006629
LOC114877281,GO:0016627
LOC114877281,GO:0016020
LOC114877284,
LOC114877279,GO:0055085
LOC114877279,GO:0022857
LOC114877280,GO:0055085
LOC114877280,GO:0022857
LOC114877282,
LOC114877287,
LOC114877285,
LOC114877286,GO:0005840
LOC114877286,GO:0006412
LOC114877286,GO:0003735
LOC114877289,
LOC114877292,GO:0033014
LOC114877292,GO:0004852
LOC114877292,GO:0006780
LOC114877291,GO:0008092
LOC114877291,GO:0005856
LOC114877323,
LOC114877325,GO:0003677
LOC114877325,GO:0006355
LOC114877339,
LOC114877366,GO:0043565
LOC114877366,GO:0003700
LOC114877366,GO:0006355
LOC114877366,GO:0003677
LOC114877364,GO:0005515
LOC114877371,
LOC114877368,
LOC114877370,GO:0016021
LOC114877370,GO:0007155
LOC114877370,GO:0042246
LOC114877367,
LOC114877369,
LOC114877337,GO:0035023
LOC114877336,GO:0005515
LOC114877349,GO:0005509
LOC114877350,GO:0005515
LOC114877352,
LOC114877353,GO:0005484
LOC114877353,GO:0005794
LOC114877353,GO:0016192
LOC114877348,
LOC114877351,
LOC114877338,
LOC114877326,GO:0071564
LOC114877334,GO:0005634
LOC114877334,GO:0071630
LOC114877334,GO:0031144
LOC114877333,GO:0005634
LOC114877333,GO:0006364
LOC114877330,GO:0005515
LOC114877332,
LOC114877328,GO:0005856
LOC114877335,GO:0008080
LOC114877312,GO:0016746
LOC114877310,GO:0045239
LOC114877310,GO:0006106
LOC114877310,GO:0004333
LOC114877310,GO:0016829
LOC114877310,GO:0006099
LOC114877310,GO:0003824
LOC114877315,GO:0006525
LOC114877315,GO:0004053
LOC114877315,GO:0046872
LOC114877317,
LOC114877313,
LOC114877314,GO:0008080
LOC114877316,
LOC114877309,GO:0016021
LOC114877309,GO:0032580
LOC114877309,GO:0033578
LOC114877309,GO:0008424
LOC114877309,GO:0005515
LOC114877308,GO:0003723
LOC114877320,
LOC114877321,GO:0016021
LOC114877321,GO:0005787
LOC114877321,GO:0006465
LOC114877319,GO:0005524
LOC114877319,GO:0005694
LOC114877319,GO:0051276
LOC114877319,GO:0005515
LOC114877361,GO:0006351
LOC114877361,GO:0003899
LOC114877361,GO:0003677
LOC114877361,GO:0046983
LOC114877362,GO:0045261
LOC114877362,GO:0015986
LOC114877362,GO:0046933
LOC114877357,
LOC114877360,GO:0008478
LOC114877360,GO:0009443
LOC114877356,GO:0032549
LOC114877356,GO:0006351
LOC114877356,GO:0003899
LOC114877356,GO:0003677
LOC114877358,GO:0003995
LOC114877358,GO:0050660
LOC114877358,GO:0016627
LOC114877358,GO:0055114
LOC114877359,
LOC114877359,GO:0005515
LOC114877341,GO:0030976
LOC114877341,GO:0004591
LOC114877341,GO:0016624
LOC114877341,GO:0006099
LOC114877341,GO:0055114
LOC114877344,
LOC114877343,GO:0007165
LOC114877324,GO:0003676
LOC114877324,GO:0005515
LOC114877342,GO:0046872
LOC114877345,
LOC114877340,
LOC114877381,GO:0005515
LOC114877394,GO:0032367
LOC114877391,GO:0005515
LOC114877392,GO:0016614
LOC114877392,GO:0050660
LOC114877392,GO:0055114
LOC114877375,
LOC114877378,
LOC114877376,GO:0043565
LOC114877376,GO:0005634
LOC114877376,GO:0003700
LOC114877376,GO:0005496
LOC114877376,GO:0003707
LOC114877376,GO:0003677
LOC114877376,GO:0008270
LOC114877376,GO:0006355
LOC114877379,GO:0006260
LOC114877379,GO:0003677
LOC114877382,GO:0005737
LOC114877382,GO:0008239
LOC114877382,GO:0070006
LOC114877382,GO:0006508
LOC114877390,GO:0005524
LOC114877390,GO:0003690
LOC114877390,GO:0008094
LOC114877390,GO:0006259
LOC114877390,GO:0000150
LOC114877390,GO:0003697
LOC114877390,GO:0006281
LOC114877390,GO:0000724
LOC114877390,GO:0000166
LOC114877390,GO:0003677
LOC114877390,GO:1990426
LOC114877387,GO:0016787
LOC114877383,
LOC114877384,GO:0016624
LOC114877384,GO:0003826
LOC114877384,GO:0003863
LOC114877384,GO:0009083
LOC114877388,GO:0005840
LOC114877388,GO:0006412
LOC114877388,GO:0003735
LOC114877386,
LOC114877385,GO:0003677
LOC114877385,GO:0006355
LOC114877372,GO:0034227
LOC114877372,GO:0002098
LOC114877372,GO:0000049
LOC114877429,
LOC114877431,GO:0005200
LOC114877431,GO:0005874
LOC114877431,GO:0007017
LOC114877431,GO:0005525
LOC114877431,GO:0003924
LOC114877427,GO:0006281
LOC114877435,GO:0008380
LOC114877433,
LOC114877432,
LOC114877430,GO:0030097
LOC114877436,
LOC114877489,
LOC114877485,GO:0007165
LOC114877478,
LOC114877490,GO:0055070
LOC114877490,GO:0005507
LOC114877481,GO:0016021
LOC114877481,GO:0005524
