Orthogroup	Anopheles_gambiae	Habropoda_laboriosa
OG0004359	XP_308962.3	XP_017796316.1
OG0004360	XP_310387.5	XP_017792156.1
OG0004361	XP_321795.2	XP_017797323.1
OG0004362	XP_313003.4	XP_017787760.1, XP_017799083.1
OG0004363	XP_556483.3	XP_017793462.1
OG0004364	XP_315443.3	XP_017797213.1
OG0004365	XP_001688522.1	XP_017798609.1
OG0004366	XP_317046.2	XP_017788429.1, XP_017788430.1
OG0004367	XP_312972.5	XP_017789751.1
OG0004368	XP_311037.3	XP_017792217.1
OG0004369	XP_314876.4	XP_017798291.1
OG0004370	XP_001688524.1, XP_314102.2	XP_017790452.1
OG0004371	XP_316567.4	XP_017787725.1
OG0004372	XP_321106.4, XP_003435977.1	XP_017796505.1
OG0004373	XP_310479.5	XP_017789925.1
OG0004374	XP_319927.3	XP_017798035.1
OG0004375	XP_317168.1	XP_017798103.1
OG0004376	XP_316497.2	XP_017788126.1
OG0004377	XP_310437.4, XP_003436642.1, XP_003436643.1	XP_017789406.1
OG0004378	XP_559130.1	XP_017798897.1
OG0004379	XP_319397.4	XP_017796739.1
OG0004380	XP_003436771.1	XP_017796253.1
OG0004381	XP_313959.3	XP_017797543.1
OG0004382	XP_310797.5	XP_017795584.1
OG0004383	XP_001687889.1, XP_308303.3	XP_017797959.1
OG0004384	XP_560526.4, XP_307660.4, XP_319353.4	XP_017796043.1
OG0004385	XP_562397.3	XP_017792914.1
OG0004386	XP_315624.3	XP_017797966.1
OG0004387	XP_318983.3	XP_017788512.1
OG0004388	XP_316948.4	XP_017799240.1
OG0004389	XP_319206.4	XP_017790715.1
OG0004390	XP_313986.4	XP_017796233.1
OG0004391	XP_315850.3	XP_017787832.1
OG0004392	XP_312031.5, XP_003436278.1	XP_017788226.1
OG0004393	XP_321918.4	XP_017790264.1
OG0004394	XP_321075.3	XP_017797319.1
OG0004395	XP_318420.5	XP_017789084.1
OG0004396	XP_308224.3	XP_017790032.1
OG0004397	XP_308644.4	XP_017798638.1
OG0004398	XP_319908.4	XP_017796927.1
OG0004400	XP_321839.4	XP_017790461.1
OG0004401	XP_309580.4, XP_001237244.2	XP_017799263.1
OG0004402	XP_307863.1	XP_017798870.1
OG0004403	XP_308013.5	XP_017796792.1
OG0004404	XP_320142.3	XP_017789007.1
OG0004406	XP_316876.5	XP_017790903.1
OG0004407	XP_321320.5	XP_017791332.1
OG0004408	XP_320152.4	XP_017789011.1
OG0004409	XP_311589.4	XP_017789568.1, XP_017789567.1
OG0004410	XP_560403.3	XP_017787756.1
OG0004411	XP_308839.2	XP_017791204.1
OG0004412	XP_314028.3	XP_017793327.1
OG0004413	XP_001688479.1, XP_313945.3	XP_017788113.1
OG0004414	XP_316150.4	XP_017793914.1
OG0004415	XP_313866.5	XP_017791618.1
OG0004416	XP_556948.3	XP_017789168.1
OG0004417	XP_313741.5	XP_017799171.1, XP_017799172.1
OG0004418	XP_024667075.1	XP_017791953.1
OG0004419	XP_001237538.3, XP_001688459.2	XP_017797574.1
OG0004420	XP_320432.3	XP_017798193.1
OG0004421	XP_001688688.1, XP_001230832.1, XP_003436476.1	XP_017798514.1
OG0004422	XP_313187.5	XP_017794133.1
OG0004423	XP_319791.4	XP_017795985.1
OG0004424	XP_314342.3	XP_017796346.1
OG0004425	XP_317243.4	XP_017797659.1
OG0004426	XP_317593.4	XP_017790651.1
OG0004427	XP_318657.4	XP_017789401.1
OG0004428	XP_308965.3	XP_017789916.1
OG0004429	XP_003437020.1	XP_017797646.1
OG0004430	XP_003436927.1, XP_310982.3	XP_017799424.1
OG0004431	XP_313450.5	XP_017796708.1
OG0004432	XP_315449.4	XP_017788556.1
OG0004434	XP_001231086.2, XP_554563.3	XP_017796649.1
OG0004436	XP_001237457.2, XP_312362.3	XP_017789487.1
OG0004437	XP_312149.4	XP_017798008.1
OG0004438	XP_312262.4	XP_017797774.1
OG0004439	XP_308308.4, XP_001687891.1	XP_017789651.1
OG0004440	XP_320387.3	XP_017797743.1
OG0004441	XP_321146.5	XP_017797339.1
OG0004442	XP_316678.1	XP_017797269.1
OG0004443	XP_317854.4	XP_017796370.1
OG0004445	XP_310837.5	XP_017788078.1
OG0004446	XP_001238182.2	XP_017793463.1, XP_017796221.1, XP_017791628.1
OG0004447	XP_566117.4	XP_017788695.1
OG0004448	XP_314928.2	XP_017798462.1
OG0004449	XP_311519.3	XP_017792703.1
OG0004450	XP_310814.5	XP_017792811.1
OG0004451	XP_316391.4, XP_001688854.1, XP_001688853.1	XP_017792411.1
OG0004452	XP_003436887.1, XP_311627.4, XP_003436886.1	XP_017792795.1
OG0004453	XP_308414.4	XP_017794451.1
OG0004454	XP_313307.5	XP_017790611.1
OG0004455	XP_312924.4, XP_312923.4	XP_017790682.1
OG0004457	XP_563061.3	XP_017795468.1
OG0004458	XP_316653.4	XP_017797495.1
OG0004459	XP_322065.3	XP_017796903.1
OG0004460	XP_307583.2, XP_313198.5	XP_017791981.1
OG0004461	XP_310157.4	XP_017789840.1
OG0004462	XP_003436977.1	XP_017795037.1
OG0004463	XP_313387.4	XP_017799357.1
OG0004464	XP_315099.3, XP_003436770.1, XP_001688614.1	XP_017794238.1
OG0004465	XP_003437046.1, XP_310457.5	XP_017799224.1
OG0004466	XP_314849.2	XP_017794611.1
OG0004467	XP_317019.4	XP_017788133.1
OG0004468	XP_317424.4	XP_017788156.1
OG0004469	XP_314026.4	XP_017789289.1
OG0004470	XP_313821.3	XP_017790112.1
OG0004471	XP_314945.1	XP_017793629.1
OG0004472	XP_309363.3	XP_017796952.1
OG0004473	XP_315205.4	XP_017790966.1
OG0004475	XP_313608.5	XP_017790521.1
OG0004478	XP_314540.4	XP_017797337.1
OG0004479	XP_317371.3	XP_017789442.1
OG0004480	XP_315531.3	XP_017796977.1
OG0004481	XP_318161.4	XP_017795310.1
OG0004482	XP_314011.4	XP_017796038.1
OG0004483	XP_310873.5	XP_017793085.1
OG0004484	XP_320042.3	XP_017788562.1
OG0004485	XP_309080.4, XP_001237175.2	XP_017789206.1
OG0004486	XP_312626.4	XP_017799185.1
OG0004487	XP_311891.3, XP_003436345.1, XP_003436344.1	XP_017797415.1
OG0004489	XP_320903.3	XP_017794956.1
OG0004490	XP_561433.2, XP_309710.1	XP_017787918.1
OG0004491	XP_310115.3	XP_017796168.1
OG0004492	XP_320194.4	XP_017791009.1
OG0004493	XP_321936.5, XP_003435780.1, XP_003435779.1	XP_017792730.1
OG0004494	XP_320943.5	XP_017795440.1
OG0004495	XP_308217.4	XP_017794404.1
OG0004496	XP_320863.4	XP_017792520.1
OG0004498	XP_316179.4	XP_017793868.1, XP_017793917.1
OG0004499	XP_321476.5	XP_017789570.1
OG0004500	XP_310935.5, XP_319360.4	XP_017796654.1
OG0004501	XP_319778.4	XP_017788758.1
OG0004502	XP_318274.4	XP_017793654.1
OG0004503	XP_319693.4	XP_017792129.1
OG0004504	XP_320337.3	XP_017792982.1
OG0004505	XP_552411.3	XP_017789305.1
OG0004506	XP_314009.4	XP_017788573.1
OG0004507	XP_317460.3	XP_017799115.1
OG0004508	XP_319580.4	XP_017795588.1
OG0004509	XP_308943.4	XP_017794265.1
OG0004510	XP_003436116.1, XP_312542.5, XP_003436115.1	XP_017796711.1
OG0004511	XP_319901.2	XP_017797159.1
OG0004512	XP_318487.4	XP_017792770.1
OG0004513	XP_314020.2	XP_017789540.1
OG0004514	XP_565448.3	XP_017794189.1
OG0004515	XP_320293.4	XP_017789426.1
OG0004516	XP_320917.3	XP_017795684.1
OG0004517	XP_319699.3	XP_017793206.1
OG0004518	XP_313825.5	XP_017791075.1
OG0004519	XP_312476.5, XP_003436137.1	XP_017790296.1
OG0004520	XP_311560.3	XP_017795417.1
OG0004521	XP_312281.3	XP_017797644.1
OG0004524	XP_311196.5	XP_017788024.1
OG0004525	XP_310396.7	XP_017794819.1
OG0004526	XP_316389.4	XP_017791406.1
OG0004527	XP_317231.4	XP_017788044.1
OG0004528	XP_315562.4	XP_017796558.1
OG0004529	XP_307193.3, XP_309656.4, XP_309429.5	XP_017799166.1
OG0004530	XP_001230510.1, XP_001688268.1	XP_017798156.1
OG0004531	XP_311484.3	XP_017790214.1
OG0004532	XP_001237573.2, XP_001237572.1, XP_558110.3	XP_017788235.1
OG0004533	XP_318516.3	XP_017791144.1
OG0004534	XP_309957.4	XP_017789347.1
OG0004535	XP_564464.3	XP_017794461.1
OG0004536	XP_312266.1	XP_017793930.1
OG0004537	XP_564217.3	XP_017796944.1
OG0004538	XP_001688307.1	XP_017796411.1
OG0004539	XP_314167.4	XP_017789085.1
OG0004540	XP_313854.3	XP_017798392.1
OG0004541	XP_313014.4	XP_017795141.1
OG0004542	XP_319665.4	XP_017797949.1
OG0004543	XP_001230957.2	XP_017787856.1
OG0004544	XP_309636.5	XP_017790845.1
OG0004545	XP_319959.4	XP_017794965.1
OG0004546	XP_311348.4	XP_017793165.1
OG0004547	XP_003436710.1, XP_003436709.1	XP_017790808.1
OG0004549	XP_316811.4	XP_017793684.1
OG0004550	XP_001230842.3	XP_017791401.1
OG0004551	XP_559429.3, XP_001688873.1, XP_559379.4	XP_017794061.1
OG0004552	XP_313610.2	XP_017790505.1
OG0004553	XP_309945.3	XP_017794368.1
OG0004554	XP_310544.5	XP_017788792.1
OG0004555	XP_313770.4	XP_017792162.1, XP_017792161.1
OG0004556	XP_564818.3	XP_017791090.1
OG0004558	XP_550843.2	XP_017799425.1
OG0004559	XP_307963.4	XP_017793292.1
OG0004560	XP_562083.2	XP_017794035.1
OG0004561	XP_317731.4	XP_017792818.1
OG0004562	XP_003436702.1	XP_017793312.1
OG0004563	XP_316944.3	XP_017789456.1
OG0004564	XP_314232.5	XP_017794006.1
OG0004565	XP_309189.4	XP_017787880.1
OG0004566	XP_319071.3	XP_017792896.1
OG0004567	XP_001238474.3	XP_017799251.1
OG0004568	XP_314893.4	XP_017794357.1
OG0004569	XP_001237618.1	XP_017789875.1
OG0004570	XP_557691.3	XP_017792585.1
OG0004571	XP_321340.5	XP_017790223.1
OG0004572	XP_320014.4	XP_017788689.1, XP_017788690.1
OG0004573	XP_308537.4	XP_017798842.1
OG0004574	XP_308118.2	XP_017789169.1
OG0004575	XP_319131.4	XP_017788934.1
OG0004576	XP_311261.5	XP_017791602.1
OG0004577	XP_314788.4	XP_017791394.1
OG0004578	XP_321742.4, XP_003435817.1	XP_017788673.1
OG0004579	XP_310685.5	XP_017798463.1
OG0004580	XP_003436733.1, XP_313065.4	XP_017793313.1
OG0004581	XP_001237968.1	XP_017795244.1
OG0004582	XP_320478.4	XP_017791333.1
OG0004583	XP_321745.4	XP_017796659.1
OG0004584	XP_321118.5	XP_017791841.1
OG0004585	XP_001687966.1	XP_017787808.1
OG0004586	XP_317781.4	XP_017791601.1
OG0004587	XP_319371.2	XP_017789628.1, XP_017789630.1
OG0004588	XP_319442.1	XP_017794452.1
OG0004589	XP_313694.2	XP_017790782.1
OG0004590	XP_314012.3	XP_017796473.1
OG0004591	XP_321123.4	XP_017795353.1
OG0004592	XP_320908.2	XP_017799405.1
OG0004593	XP_557186.3	XP_017792337.1
OG0004594	XP_311940.5, XP_003436325.1	XP_017795293.1
OG0004595	XP_003436308.1, XP_003436307.1, XP_311991.3	XP_017790335.1
OG0004596	XP_310885.4	XP_017787540.1
OG0004597	XP_553165.2	XP_017792854.1
OG0004598	XP_308574.4	XP_017787527.1
OG0004599	XP_319650.4	XP_017799466.1
OG0004600	XP_564500.3	XP_017794352.1
OG0004601	XP_308924.2	XP_017789436.1
OG0004602	XP_315959.4	XP_017789458.1
OG0004603	XP_321133.5, XP_003435970.1	XP_017788935.1
OG0004605	XP_317491.2	XP_017789275.1
OG0004606	XP_317789.4	XP_017793043.1
OG0004607	XP_319914.2	XP_017791554.1
OG0004608	XP_316863.5	XP_017795965.1
OG0004609	XP_310512.4, XP_003437032.1	XP_017789240.1
OG0004610	XP_314998.4	XP_017795747.1
OG0004611	XP_316945.3	XP_017795670.1
OG0004612	XP_314130.3	XP_017795625.1
OG0004613	XP_319727.3	XP_017794209.1
OG0004614	XP_317943.2	XP_017796153.1
OG0004615	XP_320644.4	XP_017792404.1
OG0004616	XP_315285.3	XP_017796869.1, XP_017796871.1
OG0004617	XP_550827.4	XP_017792744.1
OG0004618	XP_559924.1, XP_321393.5, XP_310699.5	XP_017799093.1
OG0004619	XP_316314.2	XP_017791231.1
OG0004620	XP_315108.4	XP_017788595.1
OG0004621	XP_306103.4, XP_003436418.1	XP_017798213.1
OG0004623	XP_311499.3, XP_311497.4	XP_017789094.1
OG0004624	XP_315883.4	XP_017793095.1
OG0004625	XP_316123.4	XP_017796477.1
OG0004627	XP_001689246.1	XP_017789541.1
OG0004628	XP_316484.4	XP_017795735.1
OG0004629	XP_316373.4	XP_017788856.1
OG0004630	XP_556128.2	XP_017790174.1
OG0004631	XP_310341.7, XP_307299.3, XP_003436617.1, XP_003436616.1	XP_017798499.1
OG0004632	XP_319742.3	XP_017792358.1
OG0004633	XP_308812.2	XP_017797935.1
OG0004634	XP_003436011.1, XP_321009.5	XP_017793077.1
OG0004635	XP_316671.4	XP_017789812.1
OG0004636	XP_316886.4	XP_017797165.1
OG0004637	XP_557244.3	XP_017793732.1, XP_017787721.1
OG0004638	XP_320928.4	XP_017789427.1
OG0004639	XP_308335.3	XP_017796390.1
OG0004640	XP_312415.5	XP_017795259.1
OG0004641	XP_562226.4	XP_017791212.1
OG0004642	XP_001230745.3	XP_017798902.1, XP_017794419.1
OG0004643	XP_561285.1, XP_318587.4	XP_017796267.1
OG0004644	XP_311294.5	XP_017796291.1
OG0004645	XP_319750.4	XP_017794540.1
OG0004646	XP_319545.5	XP_017791374.1
OG0004647	XP_312591.4, XP_003436101.1	XP_017794770.1
OG0004648	XP_316599.4, XP_001688911.1	XP_017797326.1
OG0004649	XP_311028.4	XP_017790737.1
OG0004650	XP_310169.4	XP_017797305.1
OG0004652	XP_321819.4	XP_017788027.1
OG0004653	XP_314138.4	XP_017798024.1
OG0004654	XP_313344.3	XP_017796639.1
OG0004655	XP_316109.4	XP_017793376.1
OG0004656	XP_317249.2	XP_017791050.1
OG0004657	XP_001230990.3	XP_017793605.1, XP_017793606.1
OG0004658	XP_308727.4	XP_017788256.1
OG0004659	XP_317385.4	XP_017794538.1
OG0004660	XP_315026.4	XP_017787801.1
OG0004661	XP_316155.4, XP_316154.4	XP_017795649.1
OG0004662	XP_312336.5	XP_017795034.1
OG0004663	XP_312665.4	XP_017791812.1
OG0004664	XP_001230465.1, XP_319506.4	XP_017792797.1
OG0004666	XP_316502.4	XP_017791656.1
OG0004667	XP_308366.3	XP_017791505.1
OG0004668	XP_314700.4	XP_017796888.1
OG0004669	XP_319231.4	XP_017795415.1
OG0004670	XP_316831.5	XP_017795169.1
OG0004671	XP_316423.3	XP_017798994.1
OG0004672	XP_321817.5	XP_017789093.1
OG0004673	XP_001688170.2, XP_003437163.1	XP_017795768.1
OG0004674	XP_312818.4	XP_017795122.1
OG0004676	XP_317734.4	XP_017787546.1
OG0004677	XP_316633.4	XP_017788219.1
OG0004678	XP_320425.3	XP_017795055.1
OG0004679	XP_001237899.1	XP_017795144.1
OG0004680	XP_317754.2	XP_017793319.1
OG0004681	XP_003435813.1, XP_321767.5, XP_003435812.1	XP_017796887.1
OG0004682	XP_554918.3	XP_017796187.1
OG0004683	XP_321734.4	XP_017796066.1
OG0004684	XP_313777.5	XP_017789543.1
OG0004685	XP_318396.5	XP_017787483.1
OG0004686	XP_317295.4	XP_017788591.1
OG0004687	XP_317601.4	XP_017797626.1
OG0004688	XP_307903.2	XP_017796743.1
OG0004689	XP_319366.4	XP_017790931.1
OG0004691	XP_566038.3	XP_017798540.1
OG0004692	XP_309077.3	XP_017798705.1, XP_017798946.1
OG0004693	XP_001230938.3	XP_017799265.1
OG0004694	XP_560174.3	XP_017799550.1
OG0004695	XP_315923.3	XP_017792651.1
OG0004696	XP_313383.2, XP_003436541.1, XP_003436540.1	XP_017797375.1
OG0004697	XP_317483.2	XP_017799089.1
OG0004699	XP_314265.4	XP_017791826.1
OG0004700	XP_310116.4	XP_017788650.1
OG0004701	XP_315668.4	XP_017789990.1
OG0004702	XP_318858.4	XP_017796576.1
OG0004704	XP_321623.2	XP_017795432.1
OG0004705	XP_563412.4	XP_017797432.1
OG0004706	XP_308141.2	XP_017792547.1
OG0004707	XP_319850.2	XP_017792163.1
OG0004708	XP_315475.4, XP_556113.2	XP_017790828.1
OG0004711	XP_001688167.2	XP_017792715.1
OG0004712	XP_319309.3	XP_017790974.1
OG0004713	XP_308137.4, XP_003436656.1	XP_017793451.1
OG0004714	XP_320202.4	XP_017791083.1, XP_017791073.1
OG0004715	XP_313817.5	XP_017799247.1
OG0004716	XP_315872.3	XP_017790771.1
OG0004717	XP_316666.4, XP_316667.4	XP_017796772.1
OG0004718	XP_308549.3, XP_001687981.1	XP_017794802.1
OG0004719	XP_001688747.1, XP_315931.4, XP_001688748.1	XP_017789252.1
OG0004720	XP_313856.5	XP_017796268.1
OG0004722	XP_557484.2	XP_017795954.1
OG0004723	XP_321199.5	XP_017789390.1
OG0004724	XP_308435.3	XP_017798829.1
OG0004726	XP_315879.4	XP_017797608.1
OG0004728	XP_001688634.1, XP_315337.2	XP_017794946.1
OG0004729	XP_321700.5, XP_003435827.1	XP_017795513.1
OG0004730	XP_315718.3	XP_017797718.1
OG0004731	XP_001238550.1	XP_017796051.1
OG0004732	XP_314335.3	XP_017791858.1
OG0004733	XP_313034.5	XP_017793617.1
OG0004735	XP_319468.3	XP_017788803.1
OG0004736	XP_310348.6	XP_017796155.1
OG0004737	XP_001237163.2	XP_017792349.1
OG0004738	XP_313302.4	XP_017788063.1
OG0004739	XP_319389.3, XP_319392.3	XP_017790382.1
OG0004740	XP_316141.4	XP_017787916.1
OG0004741	XP_311032.5	XP_017798365.1
OG0004743	XP_308648.3	XP_017788132.1
OG0004744	XP_311989.5	XP_017793824.1
OG0004745	XP_317571.4	XP_017796125.1
OG0004746	XP_309599.4, XP_024667079.1	XP_017793575.1
OG0004747	XP_321656.5	XP_017798504.1
OG0004748	XP_311569.4	XP_017797751.1
OG0004751	XP_565317.3	XP_017788494.1
OG0004752	XP_312590.5	XP_017798938.1
OG0004753	XP_321615.4	XP_017787473.1
OG0004754	XP_320978.5, XP_565746.4	XP_017796308.1
OG0004755	XP_319476.4	XP_017799020.1
OG0004756	XP_317927.4	XP_017794458.1
OG0004757	XP_318031.4	XP_017788569.1
OG0004758	XP_003435867.1, XP_003435868.1, XP_321574.1	XP_017794940.1
OG0004760	XP_001688871.1, XP_316486.4, XP_001688872.1	XP_017794347.1
OG0004761	XP_310462.5	XP_017795110.1
OG0004762	XP_321129.5, XP_003435971.1, XP_001238435.3	XP_017791234.1
OG0004763	XP_311720.5	XP_017789954.1
OG0004764	XP_308950.4	XP_017796134.1
OG0004765	XP_309373.3	XP_017787487.1
OG0004766	XP_314001.3	XP_017789774.1
OG0004767	XP_319173.1	XP_017788372.1
OG0004768	XP_319361.4	XP_017796301.1
OG0004769	XP_307772.4	XP_017789443.1
OG0004770	XP_001237134.2	XP_017792523.1
OG0004771	XP_311396.4	XP_017796520.1
OG0004772	XP_312303.4	XP_017790162.1
OG0004773	XP_312241.4	XP_017798427.1
OG0004774	XP_319458.3	XP_017796747.1
OG0004775	XP_314472.4	XP_017797155.1
OG0004776	XP_309795.4, XP_001688250.1	XP_017795751.1
OG0004777	XP_563710.4	XP_017798055.1
OG0004778	XP_307883.5, XP_311269.5, XP_003437081.1	XP_017796530.1
OG0004779	XP_311434.3	XP_017794153.1
OG0004780	XP_320097.4	XP_017792439.1
OG0004781	XP_320404.2	XP_017799576.1
OG0004782	XP_001688117.1	XP_017798734.1
OG0004783	XP_552585.3	XP_017795185.1
OG0004784	XP_312757.5, XP_309337.3	XP_017796754.1
OG0004785	XP_321923.5	XP_017797350.1
OG0004786	XP_317896.4	XP_017789137.1
OG0004788	XP_307926.5	XP_017791800.1
OG0004789	XP_558222.3	XP_017797892.1
OG0004790	XP_321917.5, XP_003435786.1	XP_017790475.1
OG0004791	XP_321122.4	XP_017795891.1
OG0004792	XP_316194.4	XP_017795475.1
OG0004793	XP_562342.4	XP_017789664.1
OG0004794	XP_318747.4	XP_017796548.1
OG0004795	XP_001238158.2, XP_319448.3	XP_017794101.1
OG0004796	XP_312609.5	XP_017793152.1
OG0004797	XP_003435773.1, XP_003435774.1, XP_321948.5	XP_017790064.1
OG0004799	XP_321599.4	XP_017795801.1
OG0004800	XP_001688095.1, XP_308791.4	XP_017790918.1
OG0004801	XP_309099.4	XP_017790050.1
OG0004802	XP_320079.4, XP_320080.3	XP_017796010.1, XP_017792609.1
OG0004803	XP_320946.3	XP_017787638.1
OG0004804	XP_316172.4	XP_017791667.1
OG0004805	XP_314106.3	XP_017794218.1
OG0004807	XP_308576.3, XP_001688007.1, XP_001688005.1, XP_001688004.1, XP_001688006.1	XP_017791369.1
OG0004808	XP_309076.5, XP_003435722.1, XP_001688162.2	XP_017792554.1
OG0004809	XP_555753.3, XP_555752.3	XP_017792887.1
OG0004810	XP_317379.4	XP_017798743.1
OG0004812	XP_001688965.2	XP_017791745.1
OG0004813	XP_318923.2	XP_017797182.1
OG0004814	XP_320711.4	XP_017799156.1
OG0004815	XP_313426.5	XP_017791096.1
OG0004816	XP_309754.4	XP_017793925.1
OG0004817	XP_563794.3	XP_017793711.1
OG0004818	XP_321157.5	XP_017794903.1
OG0004819	XP_320797.3	XP_017791792.1
OG0004820	XP_319937.4	XP_017788528.1
OG0004821	XP_001689070.2, XP_003437210.1, XP_003437211.1, XP_317976.4	XP_017796761.1
OG0004822	XP_308080.4	XP_017793051.1
OG0004823	XP_003435795.1, XP_321881.5	XP_017788262.1
OG0004824	XP_311030.5	XP_017796429.1
OG0004825	XP_321672.3	XP_017799285.1
OG0004826	XP_312525.4	XP_017793468.1
OG0004827	XP_311466.3	XP_017792210.1, XP_017792211.1
OG0004828	XP_307920.5	XP_017791950.1
OG0004829	XP_316573.2	XP_017795412.1
OG0004830	XP_321931.5	XP_017789966.1
OG0004831	XP_003437088.1, XP_003437089.1, XP_311281.5	XP_017791879.1
OG0004832	XP_312462.5	XP_017791435.1
OG0004833	XP_003435879.1	XP_017792430.1
OG0004834	XP_308258.2	XP_017792717.1
OG0004835	XP_316961.4	XP_017787530.1
OG0004836	XP_001688076.1, XP_308766.4	XP_017790729.1
OG0004837	XP_319370.4	XP_017798851.1
OG0004838	XP_317282.4	XP_017791695.1
OG0004839	XP_310807.5, XP_003436966.1	XP_017797277.1
OG0004841	XP_309403.3	XP_017793303.1
OG0004842	XP_317333.3	XP_017796152.1
OG0004843	XP_561137.5, XP_320324.3	XP_017794226.1
OG0004844	XP_310591.5	XP_017793321.1
OG0004845	XP_310812.3	XP_017792723.1
OG0004846	XP_001687885.2	XP_017793515.1
OG0004847	XP_001237046.2	XP_017790221.1, XP_017790217.1
OG0004851	XP_316449.4	XP_017792052.1
OG0004852	XP_001238145.2	XP_017795665.1
OG0004853	XP_315680.4, XP_556310.2	XP_017792091.1
OG0004854	XP_313098.5	XP_017790877.1
OG0004855	XP_316956.4	XP_017798112.1
OG0004856	XP_311010.5	XP_017798827.1
OG0004857	XP_316779.4	XP_017791313.1
OG0004858	XP_312249.5	XP_017793699.1
OG0004859	XP_565734.4	XP_017787827.1, XP_017798966.1
OG0004860	XP_312503.4, XP_312502.2	XP_017795129.1
OG0004861	XP_003436684.1, XP_003436683.1, XP_003436682.1, XP_318454.5	XP_017790407.1
OG0004862	XP_309939.3	XP_017792151.1
OG0004863	XP_321630.2	XP_017791712.1
OG0004864	XP_001688003.1	XP_017791246.1
OG0004865	XP_003437195.1	XP_017797505.1
OG0004866	XP_316929.4	XP_017789654.1
OG0004867	XP_308052.4	XP_017788469.1
OG0004868	XP_001237316.2	XP_017794388.1
OG0004869	XP_309361.4	XP_017789407.1
OG0004870	XP_003436732.1, XP_313056.4	XP_017789618.1
OG0004871	XP_310862.5	XP_017792932.1
OG0004872	XP_315556.4	XP_017788581.1
OG0004873	XP_309441.4	XP_017798935.1
OG0004874	XP_314669.4	XP_017791970.1
OG0004875	XP_321618.5	XP_017793481.1
OG0004876	XP_321018.5	XP_017794483.1
OG0004877	XP_311879.5	XP_017797834.1
OG0004878	XP_317328.3	XP_017789065.1
OG0004879	XP_001687955.1, XP_564896.3	XP_017789376.1
OG0004880	XP_319404.4	XP_017798867.1
OG0004883	XP_311229.5, XP_003437067.1, XP_311228.5	XP_017798325.1
OG0004884	XP_315925.4, XP_315924.3	XP_017792571.1
OG0004887	XP_312361.5, XP_003436160.1	XP_017789485.1
OG0004888	XP_318108.3	XP_017797562.1
OG0004889	XP_001689353.2	XP_017788761.1
OG0004890	XP_309874.4	XP_017792339.1
OG0004894	XP_317236.4	XP_017788356.1
OG0004896	XP_311463.4	XP_017796108.1
OG0004897	XP_001238090.1	XP_017791446.1
OG0004899	XP_001237878.2	XP_017798021.1
OG0004900	XP_553095.3	XP_017792629.1
OG0004901	XP_309078.4	XP_017790731.1
OG0004902	XP_003436936.1, XP_310936.5	XP_017799129.1
OG0004903	XP_309537.3	XP_017798716.1
OG0004904	XP_314561.4	XP_017796440.1
OG0004905	XP_312645.4, XP_320464.4	XP_017788265.1
OG0004907	XP_311256.5	XP_017792640.1
OG0004908	XP_313574.5	XP_017793635.1
OG0004909	XP_316199.4	XP_017793151.1
OG0004910	XP_001688373.2	XP_017794683.1
OG0004912	XP_320606.4	XP_017797767.1
OG0004913	XP_001238156.1	XP_017787924.1
OG0004914	XP_319902.4	XP_017797272.1
OG0004917	XP_309215.4, XP_001237203.1	XP_017791530.1
OG0004918	XP_321421.5	XP_017788652.1
OG0004920	XP_311045.2	XP_017792168.1
OG0004921	XP_308536.4	XP_017787969.1
OG0004922	XP_308184.4	XP_017790122.1
OG0004924	XP_308204.3	XP_017794082.1
