Orthogroup	Anopheles_gambiae	Nomia_melanderi
OG0004633	XP_308812.2	XP_031841975.1
OG0004634	XP_003436011.1, XP_321009.5	XP_031850196.1
OG0004635	XP_316671.4	XP_031830424.1, XP_031830425.1, XP_031830426.1, XP_031830423.1
OG0004636	XP_316886.4	XP_031845474.1
OG0004637	XP_557244.3	XP_031836699.1
OG0004638	XP_320928.4	XP_031849475.1
OG0004639	XP_308335.3	XP_031833327.1, XP_031833330.1, XP_031833329.1, XP_031833331.1
OG0004640	XP_312415.5	XP_031834309.1, XP_031834307.1
OG0004641	XP_562226.4	XP_031830098.1
OG0004642	XP_001230745.3	XP_031838315.1
OG0004643	XP_561285.1, XP_318587.4	XP_031846000.1
OG0004644	XP_311294.5	XP_031829441.1
OG0004645	XP_319750.4	XP_031827346.1
OG0004646	XP_319545.5	XP_031841279.1
OG0004647	XP_312591.4, XP_003436101.1	XP_031825803.1
OG0004648	XP_316599.4, XP_001688911.1	XP_031844057.1
OG0004649	XP_311028.4	XP_031848566.1
OG0004650	XP_310169.4	XP_031842045.1
OG0004652	XP_321819.4	XP_031829616.1, XP_031829615.1, XP_031829614.1
OG0004653	XP_314138.4	XP_031850476.1
OG0004654	XP_313344.3	XP_031847351.1
OG0004655	XP_316109.4	XP_031835589.1
OG0004656	XP_317249.2	XP_031841158.1
OG0004657	XP_001230990.3	XP_031831543.1
OG0004658	XP_308727.4	XP_031827940.1
OG0004659	XP_317385.4	XP_031835083.1, XP_031835084.1, XP_031835085.1
OG0004660	XP_315026.4	XP_031826339.1
OG0004661	XP_316155.4, XP_316154.4	XP_031826426.1
OG0004662	XP_312336.5	XP_031831734.1
OG0004663	XP_312665.4	XP_031842969.1
OG0004664	XP_001230465.1, XP_319506.4	XP_031825764.1
OG0004666	XP_316502.4	XP_031826536.1
OG0004667	XP_308366.3	XP_031841303.1
OG0004668	XP_314700.4	XP_031833170.1
OG0004669	XP_319231.4	XP_031831558.1
OG0004670	XP_316831.5	XP_031828116.1, XP_031828115.1
OG0004671	XP_316423.3	XP_031840641.1
OG0004672	XP_321817.5	XP_031840158.1
OG0004673	XP_001688170.2, XP_003437163.1	XP_031836017.1
OG0004674	XP_312818.4	XP_031844841.1
OG0004675	XP_311209.3	XP_031828759.1
OG0004676	XP_317734.4	XP_031841457.1
OG0004677	XP_316633.4	XP_031828370.1
OG0004678	XP_320425.3	XP_031843477.1
OG0004679	XP_001237899.1	XP_031828220.1
OG0004680	XP_317754.2	XP_031850140.1
OG0004681	XP_003435813.1, XP_321767.5, XP_003435812.1	XP_031845390.1
OG0004682	XP_554918.3	XP_031850578.1
OG0004683	XP_321734.4	XP_031833460.1
OG0004684	XP_313777.5	XP_031830398.1
OG0004685	XP_318396.5	XP_031829897.1, XP_031829898.1
OG0004686	XP_317295.4	XP_031837965.1
OG0004687	XP_317601.4	XP_031838605.1
OG0004688	XP_307903.2	XP_031828494.1
OG0004689	XP_319366.4	XP_031834998.1
OG0004691	XP_566038.3	XP_031833012.1
OG0004692	XP_309077.3	XP_031833013.1
OG0004693	XP_001230938.3	XP_031839189.1
OG0004694	XP_560174.3	XP_031829743.1
OG0004695	XP_315923.3	XP_031840315.1
OG0004696	XP_313383.2, XP_003436541.1, XP_003436540.1	XP_031846206.1
OG0004697	XP_317483.2	XP_031826231.1, XP_031839275.1
OG0004699	XP_314265.4	XP_031835887.1
OG0004700	XP_310116.4	XP_031845654.1
OG0004701	XP_315668.4	XP_031838564.1
OG0004702	XP_318858.4	XP_031842746.1, XP_031842745.1
OG0004704	XP_321623.2	XP_031830916.1
OG0004705	XP_563412.4	XP_031838265.1
OG0004706	XP_308141.2	XP_031831631.1, XP_031831630.1
OG0004707	XP_319850.2	XP_031846607.1
OG0004708	XP_315475.4, XP_556113.2	XP_031831777.1
OG0004710	XP_318438.3	XP_031831386.1
OG0004711	XP_001688167.2	XP_031846444.1
OG0004712	XP_319309.3	XP_031843685.1
OG0004713	XP_308137.4, XP_003436656.1	XP_031832151.1
OG0004714	XP_320202.4	XP_031825944.1, XP_031825914.1
OG0004715	XP_313817.5	XP_031842877.1
OG0004716	XP_315872.3	XP_031833610.1
OG0004717	XP_316666.4, XP_316667.4	XP_031838713.1
OG0004718	XP_308549.3, XP_001687981.1	XP_031842550.1
OG0004719	XP_001688747.1, XP_315931.4, XP_001688748.1	XP_031844478.1
OG0004720	XP_313856.5	XP_031846095.1
OG0004722	XP_557484.2	XP_031842254.1
OG0004723	XP_321199.5	XP_031849551.1
OG0004724	XP_308435.3	XP_031832013.1
OG0004726	XP_315879.4	XP_031842100.1
OG0004728	XP_001688634.1, XP_315337.2	XP_031827342.1, XP_031827333.1
OG0004729	XP_321700.5, XP_003435827.1	XP_031831609.1
OG0004730	XP_315718.3	XP_031832725.1
OG0004731	XP_001238550.1	XP_031833579.1, XP_031833580.1
OG0004732	XP_314335.3	XP_031842861.1, XP_031842862.1
OG0004733	XP_313034.5	XP_031833939.1
OG0004735	XP_319468.3	XP_031832319.1
OG0004736	XP_310348.6	XP_031833263.1
OG0004737	XP_001237163.2	XP_031826452.1
OG0004738	XP_313302.4	XP_031844555.1
OG0004739	XP_319389.3, XP_319392.3	XP_031834011.1
OG0004740	XP_316141.4	XP_031836155.1
OG0004741	XP_311032.5	XP_031826955.1
OG0004743	XP_308648.3	XP_031840946.1
OG0004744	XP_311989.5	XP_031837025.1
OG0004745	XP_317571.4	XP_031828491.1
OG0004746	XP_309599.4, XP_024667079.1	XP_031847988.1
OG0004747	XP_321656.5	XP_031829626.1
OG0004748	XP_311569.4	XP_031837200.1, XP_031837205.1
OG0004751	XP_565317.3	XP_031836312.1
OG0004752	XP_312590.5	XP_031846381.1
OG0004753	XP_321615.4	XP_031830126.1
OG0004754	XP_320978.5, XP_565746.4	XP_031829439.1
OG0004755	XP_319476.4	XP_031832452.1
OG0004756	XP_317927.4	XP_031835854.1, XP_031835842.1, XP_031835864.1
OG0004757	XP_318031.4	XP_031838124.1, XP_031838123.1
OG0004758	XP_003435867.1, XP_003435868.1, XP_321574.1	XP_031826890.1
OG0004760	XP_001688871.1, XP_316486.4, XP_001688872.1	XP_031842585.1
OG0004761	XP_310462.5	XP_031843144.1
OG0004762	XP_321129.5, XP_003435971.1, XP_001238435.3	XP_031835846.1
OG0004763	XP_311720.5	XP_031830934.1
OG0004764	XP_308950.4	XP_031845471.1
OG0004765	XP_309373.3	XP_031830093.1
OG0004766	XP_314001.3	XP_031831696.1
OG0004767	XP_319173.1	XP_031839864.1
OG0004768	XP_319361.4	XP_031845029.1
OG0004769	XP_307772.4	XP_031840955.1
OG0004770	XP_001237134.2	XP_031831801.1
OG0004771	XP_311396.4	XP_031839692.1
OG0004772	XP_312303.4	XP_031828934.1
OG0004773	XP_312241.4	XP_031839018.1
OG0004774	XP_319458.3	XP_031827512.1
OG0004775	XP_314472.4	XP_031845106.1
OG0004776	XP_309795.4, XP_001688250.1	XP_031838985.1, XP_031838991.1
OG0004777	XP_563710.4	XP_031845126.1
OG0004778	XP_307883.5, XP_311269.5, XP_003437081.1	XP_031839850.1
OG0004779	XP_311434.3	XP_031840462.1
OG0004780	XP_320097.4	XP_031827498.1
OG0004781	XP_320404.2	XP_031835200.1
OG0004782	XP_001688117.1	XP_031848246.1
OG0004783	XP_552585.3	XP_031831640.1, XP_031831641.1
OG0004784	XP_312757.5, XP_309337.3	XP_031827549.1
OG0004785	XP_321923.5	XP_031838212.1
OG0004786	XP_317896.4	XP_031838901.1
OG0004788	XP_307926.5	XP_031842942.1
OG0004789	XP_558222.3	XP_031847080.1, XP_031847073.1
OG0004790	XP_321917.5, XP_003435786.1	XP_031834076.1, XP_031834081.1
OG0004791	XP_321122.4	XP_031843203.1
OG0004792	XP_316194.4	XP_031830699.1
OG0004793	XP_562342.4	XP_031838223.1, XP_031838222.1, XP_031838224.1
OG0004794	XP_318747.4	XP_031831785.1, XP_031831758.1
OG0004795	XP_001238158.2, XP_319448.3	XP_031838342.1
OG0004796	XP_312609.5	XP_031849157.1
OG0004797	XP_003435773.1, XP_003435774.1, XP_321948.5	XP_031832217.1
OG0004799	XP_321599.4	XP_031840117.1
OG0004800	XP_001688095.1, XP_308791.4	XP_031837163.1
OG0004801	XP_309099.4	XP_031832191.1, XP_031832192.1
OG0004802	XP_320079.4, XP_320080.3	XP_031837621.1
OG0004803	XP_320946.3	XP_031842059.1
OG0004804	XP_316172.4	XP_031840544.1
OG0004805	XP_314106.3	XP_031848788.1, XP_031828367.1
OG0004808	XP_309076.5, XP_003435722.1, XP_001688162.2	XP_031833753.1
OG0004809	XP_555753.3, XP_555752.3	XP_031850149.1
OG0004810	XP_317379.4	XP_031829590.1
OG0004812	XP_001688965.2	XP_031840759.1
OG0004813	XP_318923.2	XP_031845391.1
OG0004814	XP_320711.4	XP_031839297.1
OG0004815	XP_313426.5	XP_031830056.1
OG0004816	XP_309754.4	XP_031830499.1
OG0004817	XP_563794.3	XP_031831282.1
OG0004818	XP_321157.5	XP_031826965.1, XP_031826964.1
OG0004819	XP_320797.3	XP_031843182.1
OG0004820	XP_319937.4	XP_031838078.1
OG0004821	XP_001689070.2, XP_003437210.1, XP_003437211.1, XP_317976.4	XP_031834402.1
OG0004822	XP_308080.4	XP_031849237.1
OG0004823	XP_003435795.1, XP_321881.5	XP_031839620.1
OG0004824	XP_311030.5	XP_031833498.1
OG0004825	XP_321672.3	XP_031832486.1
OG0004826	XP_312525.4	XP_031849311.1
OG0004827	XP_311466.3	XP_031825340.1
OG0004828	XP_307920.5	XP_031838163.1
OG0004829	XP_316573.2	XP_031831136.1
OG0004830	XP_321931.5	XP_031830564.1
OG0004831	XP_003437088.1, XP_003437089.1, XP_311281.5	XP_031844798.1
OG0004832	XP_312462.5	XP_031828614.1
OG0004833	XP_003435879.1	XP_031841517.1
OG0004834	XP_308258.2	XP_031829783.1
OG0004835	XP_316961.4	XP_031850540.1
OG0004836	XP_001688076.1, XP_308766.4	XP_031847789.1
OG0004837	XP_319370.4	XP_031845805.1, XP_031845807.1
OG0004838	XP_317282.4	XP_031850529.1
OG0004839	XP_310807.5, XP_003436966.1	XP_031845469.1
OG0004841	XP_309403.3	XP_031829011.1, XP_031829010.1
OG0004842	XP_317333.3	XP_031840720.1
OG0004843	XP_561137.5, XP_320324.3	XP_031840464.1
OG0004844	XP_310591.5	XP_031849774.1
OG0004845	XP_310812.3	XP_031846539.1
OG0004846	XP_001687885.2	XP_031838778.1, XP_031838782.1
OG0004847	XP_001237046.2	XP_031845725.1
OG0004848	XP_310721.5, XP_003436981.1, XP_003436982.1, XP_003436980.1	XP_031848288.1
OG0004851	XP_316449.4	XP_031827888.1
OG0004852	XP_001238145.2	XP_031846282.1
OG0004853	XP_315680.4, XP_556310.2	XP_031846761.1
OG0004854	XP_313098.5	XP_031846568.1, XP_031846550.1
OG0004855	XP_316956.4	XP_031845510.1
OG0004856	XP_311010.5	XP_031832068.1
OG0004857	XP_316779.4	XP_031847739.1
OG0004858	XP_312249.5	XP_031831254.1
OG0004859	XP_565734.4	XP_031847530.1
OG0004860	XP_312503.4, XP_312502.2	XP_031842436.1
OG0004861	XP_003436684.1, XP_003436683.1, XP_003436682.1, XP_318454.5	XP_031839581.1
OG0004862	XP_309939.3	XP_031825412.1
OG0004863	XP_321630.2	XP_031836854.1
OG0004864	XP_001688003.1	XP_031835281.1
OG0004865	XP_003437195.1	XP_031839065.1
OG0004866	XP_316929.4	XP_031845489.1
OG0004867	XP_308052.4	XP_031840986.1
OG0004868	XP_001237316.2	XP_031840432.1
OG0004869	XP_309361.4	XP_031844165.1
OG0004870	XP_003436732.1, XP_313056.4	XP_031836471.1
OG0004871	XP_310862.5	XP_031847480.1
OG0004872	XP_315556.4	XP_031848042.1
OG0004873	XP_309441.4	XP_031832039.1
OG0004874	XP_314669.4	XP_031845585.1
OG0004875	XP_321618.5	XP_031835602.1
OG0004876	XP_321018.5	XP_031847046.1
OG0004877	XP_311879.5	XP_031837029.1
OG0004878	XP_317328.3	XP_031848180.1, XP_031848191.1
OG0004879	XP_001687955.1, XP_564896.3	XP_031849562.1, XP_031849556.1
OG0004880	XP_319404.4	XP_031832140.1
OG0004883	XP_311229.5, XP_003437067.1, XP_311228.5	XP_031839562.1
OG0004884	XP_315925.4, XP_315924.3	XP_031834908.1
OG0004885	XP_311043.5	XP_031825641.1
OG0004887	XP_312361.5, XP_003436160.1	XP_031849555.1
OG0004888	XP_318108.3	XP_031838740.1
OG0004889	XP_001689353.2	XP_031847632.1
OG0004890	XP_309874.4	XP_031826247.1
OG0004893	XP_552165.3	XP_031847036.1
OG0004894	XP_317236.4	XP_031837564.1
OG0004895	XP_308075.2	XP_031830402.1
OG0004896	XP_311463.4	XP_031836693.1, XP_031836689.1
OG0004897	XP_001238090.1	XP_031828976.1
OG0004899	XP_001237878.2	XP_031846356.1
OG0004900	XP_553095.3	XP_031848651.1
OG0004901	XP_309078.4	XP_031833615.1
OG0004902	XP_003436936.1, XP_310936.5	XP_031839095.1
OG0004903	XP_309537.3	XP_031833142.1, XP_031833143.1
OG0004904	XP_314561.4	XP_031839610.1
OG0004905	XP_312645.4, XP_320464.4	XP_031839817.1
OG0004907	XP_311256.5	XP_031844862.1, XP_031844863.1
OG0004908	XP_313574.5	XP_031831597.1
OG0004909	XP_316199.4	XP_031846400.1
OG0004910	XP_001688373.2	XP_031846242.1
OG0004912	XP_320606.4	XP_031836759.1, XP_031836750.1
OG0004913	XP_001238156.1	XP_031847085.1
OG0004914	XP_319902.4	XP_031845124.1, XP_031845125.1
OG0004917	XP_309215.4, XP_001237203.1	XP_031849885.1
OG0004918	XP_321421.5	XP_031845663.1
OG0004920	XP_311045.2	XP_031825656.1
OG0004921	XP_308536.4	XP_031837414.1, XP_031837413.1
OG0004922	XP_308184.4	XP_031830626.1
OG0004924	XP_308204.3	XP_031829964.1
OG0004925	XP_315978.4, XP_315979.4, XP_001688760.1	XP_031825946.1
OG0004926	XP_308978.4	XP_031827337.1
OG0004927	XP_315649.4	XP_031832361.1
OG0004928	XP_309015.4	XP_031825306.1
OG0004929	XP_315066.4	XP_031837407.1, XP_031837380.1
OG0004930	XP_001688806.1	XP_031829585.1, XP_031829587.1, XP_031829586.1
OG0004931	XP_309097.4	XP_031833124.1
OG0004932	XP_552951.2	XP_031830511.1, XP_031830513.1
OG0004934	XP_319036.4	XP_031832332.1, XP_031832333.1
OG0004935	XP_314793.4	XP_031843452.1
OG0004938	XP_314826.4	XP_031831120.1
OG0004939	XP_317037.4	XP_031849764.1
OG0004941	XP_001688319.1	XP_031839578.1, XP_031839579.1
OG0004942	XP_317834.4	XP_031838607.1, XP_031838608.1
OG0004943	XP_322017.4	XP_031825966.1, XP_031825958.1
OG0004944	XP_309494.3	XP_031841173.1
OG0004945	XP_309824.4	XP_031843225.1
OG0004947	XP_321853.5	XP_031833594.1
OG0004948	XP_003436756.1	XP_031832266.1
OG0004949	XP_309934.4	XP_031848243.1
OG0004951	XP_001238569.3	XP_031825718.1
OG0004952	XP_001230402.1, XP_001230719.2	XP_031833430.1
OG0004954	XP_308239.4	XP_031846767.1
OG0004955	XP_319776.3	XP_031848694.1, XP_031848696.1, XP_031848699.1, XP_031848698.1, XP_031848701.1, XP_031848700.1, XP_031848697.1, XP_031848691.1, XP_031848692.1, XP_031848693.1, XP_031848695.1
OG0004976	XP_310377.7	XP_031830969.1
OG0004977	XP_317357.3	XP_031827075.1
OG0004978	XP_319948.4	XP_031830204.1
OG0004979	XP_321710.2	XP_031843249.1
OG0004980	XP_307933.4	XP_031850393.1
OG0004981	XP_311268.5	XP_031828258.1
OG0004982	XP_318202.3	XP_031842095.1
OG0004983	XP_558423.2, XP_313917.3	XP_031832672.1
OG0004984	XP_320984.4	XP_031843976.1
OG0004985	XP_320323.4	XP_031831301.1
OG0004986	XP_321892.3, XP_003435790.1	XP_031829847.1
OG0004987	XP_001237358.3	XP_031849975.1
OG0004988	XP_320347.4	XP_031830535.1
OG0004989	XP_314882.4	XP_031839914.1
OG0004990	XP_003435782.1, XP_321930.4	XP_031841456.1
OG0004991	XP_314225.5, XP_306101.3	XP_031850310.1
OG0004993	XP_321578.2	XP_031839016.1
OG0004994	XP_320676.4	XP_031845500.1
OG0004995	XP_315947.2	XP_031839427.1
OG0004996	XP_315057.4	XP_031831507.1
OG0004997	XP_318689.1	XP_031843684.1
OG0004998	XP_322009.2	XP_031832011.1
OG0004999	XP_003435908.1, XP_321394.2	XP_031832872.1
OG0005000	XP_312812.4	XP_031846605.1
OG0005001	XP_317991.3	XP_031836270.1
OG0005002	XP_318538.3	XP_031833623.1
OG0005003	XP_317025.4	XP_031836607.1
OG0005004	XP_320916.2	XP_031844336.1
OG0005005	XP_312806.2	XP_031834490.1
OG0005006	XP_310779.4	XP_031832314.1
OG0005007	XP_318964.4	XP_031839536.1
OG0005008	XP_308155.2	XP_031840394.1
OG0005009	XP_003437136.1, XP_309109.2	XP_031828005.1
OG0005010	XP_003436316.1	XP_031839345.1
OG0005011	XP_320662.3	XP_031835058.1
OG0005012	XP_320483.3	XP_031835724.1
OG0005013	XP_314749.4	XP_031848444.1
OG0005014	XP_564390.3	XP_031835248.1
OG0005016	XP_309011.3	XP_031834611.1
OG0005017	XP_311967.3	XP_031849350.1
OG0005018	XP_321725.2	XP_031830122.1
OG0005019	XP_554644.2	XP_031835033.1
OG0005020	XP_318826.3	XP_031833001.1
OG0005021	XP_312440.3	XP_031849395.1
OG0005022	XP_315431.3	XP_031825348.1
OG0005023	XP_001688508.1, XP_314041.4	XP_031835963.1
OG0005024	XP_317574.3	XP_031845084.1
OG0005025	XP_001238360.1	XP_031842279.1
OG0005026	XP_309913.4	XP_031844188.1, XP_031844190.1, XP_031844189.1
OG0005027	XP_001238183.2	XP_031832496.1
OG0005028	XP_001689018.1	XP_031840348.1
OG0005029	XP_564060.2	XP_031839459.1
OG0005030	XP_315366.3	XP_031829310.1
OG0005031	XP_313492.5	XP_031837655.1
OG0005032	XP_321546.3	XP_031829722.1
OG0005033	XP_316586.4	XP_031846766.1
OG0005034	XP_314797.4	XP_031838548.1, XP_031838545.1
OG0005035	XP_320690.3	XP_031840653.1
OG0005036	XP_001230272.1, XP_307508.3, XP_309497.4	XP_031847497.1
OG0005037	XP_318468.4	XP_031847368.1
OG0005038	XP_314835.2	XP_031842158.1
OG0005039	XP_317232.3	XP_031843368.1
OG0005040	XP_316919.2	XP_031844305.1
OG0005041	XP_319221.1	XP_031837178.1
OG0005042	XP_313114.4	XP_031843337.1
OG0005043	XP_310426.4	XP_031842638.1
OG0005044	XP_317882.3	XP_031838561.1
OG0005045	XP_320771.1	XP_031836537.1, XP_031836449.1
OG0005046	XP_314900.3	XP_031830141.1
OG0005047	XP_315627.3	XP_031842796.1
OG0005048	XP_320906.3	XP_031849182.1
OG0005049	XP_312119.2	XP_031841026.1
OG0005050	XP_001238262.1	XP_031843464.1
OG0005051	XP_321202.3	XP_031825422.1
OG0005052	XP_308878.1	XP_031848182.1, XP_031848181.1
OG0005053	XP_317697.4	XP_031847614.1
OG0005054	XP_321035.4	XP_031828539.1, XP_031828540.1
OG0005055	XP_321650.4	XP_031850175.1, XP_031850174.1
OG0005056	XP_311488.2	XP_031834764.1
OG0005057	XP_313705.5	XP_031842874.1
OG0005059	XP_306986.3, XP_317860.3	XP_031832692.1
OG0005060	XP_321769.3	XP_031836176.1
OG0005061	XP_309490.3	XP_031833862.1
OG0005062	XP_308388.3	XP_031845315.1
OG0005063	XP_309388.1	XP_031827576.1
OG0005064	XP_318746.3	XP_031845779.1
OG0005065	XP_314556.3	XP_031841888.1
OG0005066	XP_308637.4	XP_031826439.1
OG0005067	XP_309395.3	XP_031847693.1
OG0005068	XP_317362.2	XP_031841786.1
OG0005069	XP_317026.3	XP_031834714.1, XP_031834715.1
OG0005070	XP_001689009.1	XP_031839159.1
OG0005072	XP_312254.5, XP_003436205.1	XP_031847286.1
OG0005073	XP_308859.3, XP_319081.2	XP_031829405.1
OG0005074	XP_563216.2, XP_003436306.1	XP_031840999.1
OG0005075	XP_003436437.1, XP_319536.5	XP_031840923.1
OG0005077	XP_003436855.1, XP_311260.4	XP_031838758.1
OG0005078	XP_314730.4	XP_031841966.1
OG0005079	XP_321834.4	XP_031832568.1
OG0005080	XP_315673.3	XP_031833878.1, XP_031833877.1
OG0005081	XP_320384.4	XP_031849432.1
OG0005082	XP_308555.4	XP_031838597.1
OG0005083	XP_311443.3	XP_031842848.1
OG0005084	XP_318664.3	XP_031849473.1
OG0005085	XP_321487.3	XP_031826548.1
OG0005086	XP_319557.4	XP_031833266.1
OG0005087	XP_316220.4	XP_031839479.1
OG0005088	XP_320341.4	XP_031836457.1
OG0005089	XP_319459.4	XP_031834880.1
OG0005090	XP_320686.4	XP_031827243.1
OG0005091	XP_003436047.1, XP_308021.4	XP_031837229.1
OG0005092	XP_321995.5	XP_031847309.1
OG0005093	XP_311483.3	XP_031841036.1
OG0005094	XP_001231040.2	XP_031826445.1, XP_031826442.1
OG0005095	XP_308543.4	XP_031846781.1
OG0005097	XP_317495.3, XP_555242.1	XP_031836405.1
OG0005098	XP_315062.2, XP_001230563.2, XP_024667082.1	XP_031833114.1
OG0005099	XP_001688106.1	XP_031843378.1
OG0005100	XP_316121.4	XP_031834630.1
OG0005101	XP_319019.4, XP_553785.2	XP_031837687.1
OG0005102	XP_314233.3	XP_031830978.1
OG0005103	XP_313976.2	XP_031832301.1
OG0005104	XP_320065.4	XP_031827483.1
OG0005105	XP_311606.4	XP_031845376.1
OG0005106	XP_308300.3	XP_031826850.1
OG0005107	XP_320154.3	XP_031839263.1
OG0005108	XP_317941.4	XP_031830388.1
OG0005109	XP_003436804.1, XP_306739.3, XP_313689.4	XP_031847009.1
OG0005110	XP_319444.3	XP_031841911.1
OG0005111	XP_320736.3	XP_031848544.1
OG0005112	XP_321458.5	XP_031841214.1
OG0005113	XP_316304.4	XP_031845348.1
OG0005114	XP_321452.4, XP_003435894.1	XP_031841358.1
OG0005115	XP_564957.3	XP_031826919.1
OG0005116	XP_319821.3	XP_031830796.1
OG0005117	XP_319766.3	XP_031849620.1, XP_031849619.1
OG0005119	XP_314910.4	XP_031826847.1
OG0005120	XP_319622.4	XP_031825850.1
OG0005121	XP_314471.2	XP_031842240.1, XP_031842239.1
OG0005122	XP_312029.3	XP_031842619.1
OG0005123	XP_308661.3	XP_031829431.1
OG0005124	XP_319782.3	XP_031844184.1
OG0005125	XP_315375.4	XP_031841740.1
OG0005126	XP_003436443.1, XP_314226.5	XP_031831434.1
OG0005127	XP_312881.4	XP_031831547.1
OG0005128	XP_321671.4	XP_031844902.1, XP_031844904.1, XP_031844903.1
OG0005129	XP_564732.2	XP_031845422.1
OG0005130	XP_316679.4	XP_031830941.1
OG0005131	XP_562251.4	XP_031848907.1, XP_031848760.1, XP_031848761.1
OG0005132	XP_320974.3	XP_031837158.1
OG0005133	XP_321044.5	XP_031843341.1
OG0005134	XP_319357.4	XP_031830084.1
OG0005135	XP_003436585.1	XP_031847923.1
OG0005137	XP_320940.5	XP_031838025.1
OG0005138	XP_321440.3	XP_031843465.1
OG0005139	XP_308944.2	XP_031838661.1
OG0005140	XP_308783.2	XP_031850212.1
OG0005141	XP_003437028.1, XP_310518.5, XP_003437029.1	XP_031849905.1
OG0005142	XP_311946.5	XP_031842621.1
OG0005143	XP_322056.5	XP_031832487.1
OG0005145	XP_003436831.1, XP_313808.4	XP_031826897.1
OG0005146	XP_318645.4	XP_031841199.1
OG0005147	XP_311462.4	XP_031840119.1
OG0005148	XP_003436174.1, XP_312325.4	XP_031841287.1
OG0005149	XP_316153.4	XP_031830838.1
OG0005150	XP_556459.3	XP_031831156.1
OG0005151	XP_320094.4	XP_031827534.1
OG0005152	XP_321511.3	XP_031838810.1
OG0005153	XP_310857.5	XP_031828966.1
OG0005154	XP_312329.4	XP_031849353.1
OG0005155	XP_315465.2	XP_031837379.1
OG0005156	XP_308450.4	XP_031827898.1
OG0005157	XP_552371.3	XP_031849685.1
OG0005158	XP_556439.3	XP_031849038.1
OG0005159	XP_318677.3	XP_031839512.1
OG0005160	XP_312164.4	XP_031836561.1
OG0005161	XP_320568.4	XP_031830053.1, XP_031830044.1
OG0005162	XP_310823.5	XP_031835973.1
OG0005163	XP_003437096.1, XP_311312.5	XP_031844833.1, XP_031844825.1
OG0005164	XP_319364.4	XP_031846497.1
OG0005166	XP_321921.4, XP_003435785.1	XP_031841483.1
OG0005167	XP_319773.4	XP_031839526.1
OG0005168	XP_312036.2	XP_031833820.1
OG0005169	XP_320954.4	XP_031838251.1
OG0005170	XP_321518.1	XP_031840098.1
OG0005171	XP_001237049.1	XP_031830379.1
OG0005172	XP_317078.3	XP_031840028.1
OG0005173	XP_310360.7, XP_003436622.1	XP_031830528.1
OG0005174	XP_315832.4	XP_031831480.1
OG0005175	XP_315646.3	XP_031833989.1
OG0005176	XP_001689028.1	XP_031840232.1, XP_031840231.1
OG0005177	XP_321698.4	XP_031845356.1, XP_031845357.1
OG0005178	XP_314824.4	XP_031843228.1
OG0005179	XP_313162.5	XP_031841328.1
OG0005180	XP_555531.3	XP_031838803.1
OG0005181	XP_310784.4	XP_031829804.1
OG0005183	XP_316787.2	XP_031842895.1
OG0005184	XP_003436589.1	XP_031839926.1
OG0005185	XP_318485.4	XP_031844756.1, XP_031844757.1
OG0005186	XP_001237787.2	XP_031830726.1
OG0005187	XP_309139.5	XP_031833606.1
OG0005188	XP_319863.4	XP_031842321.1
OG0005189	XP_557365.2	XP_031846371.1, XP_031846372.1
OG0005190	XP_307851.4	XP_031846602.1
OG0005191	XP_317884.3	XP_031841543.1
OG0005192	XP_320359.4	XP_031841520.1
OG0005193	XP_320444.4, XP_320450.4	XP_031833963.1, XP_031833962.1
OG0005194	XP_001687945.1	XP_031828138.1
