Orthogroup	Polistes_dominula	Acyrthosiphon_pisum
OG0003790	XP_015190159.1, XP_015190160.1, XP_015190158.1	NP_001280263.1, XP_029341965.1
OG0003791	XP_015185362.1	NP_001280273.1
OG0003792	XP_015174189.1	XP_001951780.2, NP_001280289.1
OG0003793	XP_015183909.1	XP_003246322.1, XP_029346034.1, XP_003242228.1, NP_001280304.1, XP_001947170.1
OG0003794	XP_015176948.1	NP_001280344.1
OG0003795	XP_015187599.1	NP_001280367.1
OG0003796	XP_015184118.1	NP_001280377.1, XP_001946840.1
OG0003797	XP_015171240.1	NP_001280389.1, XP_008186072.1
OG0003798	XP_015188416.1	NP_001280391.1, XP_029341184.1
OG0003799	XP_015187960.1	NP_001280402.1
OG0003800	XP_015186243.1	XP_016658816.1, NP_001280405.1
OG0003801	XP_015183039.1	NP_001280408.1
OG0003802	XP_015180931.1	XP_008185982.1, NP_001280410.1
OG0003803	XP_015182552.1	XP_008187539.1, NP_001280415.1
OG0003804	XP_015171066.1	XP_029341998.1, NP_001280423.1
OG0003805	XP_015182666.1	NP_001280424.1
OG0003806	XP_015189254.1	NP_001280451.1
OG0003807	XP_015179639.1	NP_001280460.1
OG0003808	XP_015184242.1, XP_015180008.1	XP_001950331.3, NP_001313552.1
OG0003809	XP_015171756.1	NP_001313558.1
OG0003810	XP_015171996.1	XP_016663668.1, XP_003247689.1, NP_001313559.1
OG0003811	XP_015190894.1	NP_001313587.1
OG0003812	XP_015172466.1	XP_001942516.1
OG0003813	XP_015179203.1	XP_001942529.1
OG0003814	XP_015172369.1	XP_001942581.2
OG0003815	XP_015172209.1, XP_015172210.1	XP_001942587.2
OG0003816	XP_015181644.1	XP_001942659.2
OG0003817	XP_015171672.1	XP_001942949.2
OG0003818	XP_015188004.1	XP_001943236.2
OG0003819	XP_015179449.1, XP_015179450.1	XP_001943025.1
OG0003820	XP_015190192.1	XP_001943038.2
OG0003821	XP_015180689.1	XP_001943062.1
OG0003822	XP_015185443.1	XP_008180230.1, XP_008180228.1, XP_008180229.1, XP_001943247.2
OG0003823	XP_015186419.1	XP_001943258.2
OG0003824	XP_015184433.1	XP_001943284.1
OG0003825	XP_015178745.1	XP_001943304.2
OG0003826	XP_015190792.1, XP_015190791.1	XP_001943326.3
OG0003827	XP_015189198.1, XP_015189197.1	XP_001943330.2
OG0003828	XP_015178908.1	XP_001943357.1
OG0003829	XP_015174901.1	XP_001943381.2
OG0003830	XP_015182262.1	XP_001943388.2
OG0003831	XP_015179782.1	XP_001943455.1
OG0003832	XP_015185403.1	XP_001943486.1
OG0003833	XP_015186218.1	XP_001943692.1, XP_016663218.1
OG0003834	XP_015184254.1	XP_001943697.1, XP_016658916.1
OG0003835	XP_015182810.1	XP_001943742.1
OG0003837	XP_015179423.1	XP_001943759.2
OG0003838	XP_015182676.1	XP_001943900.1, XP_016665102.1
OG0003839	XP_015180223.1	XP_001943978.1
OG0003840	XP_015183859.1, XP_015183860.1, XP_015183858.1	XP_001949223.2, XP_001944018.1
OG0003841	XP_015189810.1	XP_001946480.1, XP_001944026.1
OG0003842	XP_015189227.1	XP_001944141.1
OG0003843	XP_015180612.1	XP_001944151.1
OG0003844	XP_015175735.1	XP_016663934.1, XP_001944167.2, XP_008188086.1, XP_008188087.1
OG0003845	XP_015182750.1	XP_016656589.1, XP_016656588.1, XP_016656587.1, XP_001944222.1
OG0003846	XP_015191205.1	XP_001944514.2, XP_029342616.1
OG0003847	XP_015187712.1	XP_001944548.2
OG0003848	XP_015187951.1	XP_001944559.1
OG0003849	XP_015188757.1	XP_001944574.2
OG0003850	XP_015179239.1	XP_001944577.1
OG0003851	XP_015171678.1	XP_001944657.2
OG0003852	XP_015182590.1, XP_015182589.1	XP_001944765.1
OG0003853	XP_015186918.1, XP_015186920.1, XP_015186919.1	XP_001944785.3
OG0003854	XP_015175346.1	XP_001944817.2
OG0003855	XP_015188067.1, XP_015188068.1	XP_001944835.2, XP_029348623.1, XP_029348618.1
OG0003856	XP_015174036.1	XP_001944890.1
OG0003857	XP_015180302.1	XP_001944974.2, XP_008185306.2
OG0003858	XP_015186991.1	XP_001945183.2
OG0003859	XP_015185008.1	XP_001945207.2
OG0003860	XP_015173030.1	XP_001951861.2, XP_029347656.1, XP_001945243.1, XP_029341380.1
OG0003861	XP_015182763.1, XP_015182764.1	XP_001945258.1
OG0003862	XP_015186271.1, XP_015186272.1	XP_001945273.1
OG0003863	XP_015171925.1, XP_015171915.1	XP_001945307.2, XP_016663223.1
OG0003864	XP_015186663.1	XP_001945341.1
OG0003865	XP_015179461.1	XP_001945587.2
OG0003866	XP_015191594.1	XP_001945589.1
OG0003867	XP_015176696.1	XP_001945644.2
OG0003869	XP_015190256.1	XP_001945969.1, XP_029343747.1, XP_029343748.1, XP_008184637.1
OG0003870	XP_015188129.1	XP_001946018.2, XP_029344724.1, XP_029344725.1
OG0003871	XP_015175350.1	XP_001946053.3, XP_008178793.1
OG0003872	XP_015182385.1, XP_015182386.1	XP_003240388.2, XP_029341196.1, XP_001946108.2
OG0003873	XP_015189200.1	XP_001946132.1
OG0003874	XP_015173727.1	XP_001946140.1
OG0003875	XP_015190606.1	XP_001946199.1
OG0003876	XP_015174174.1	XP_001946205.5
OG0003877	XP_015177052.1	XP_001946225.1, XP_008179331.1
OG0003878	XP_015172511.1	XP_001946282.3
OG0003879	XP_015190423.1	XP_001946595.2, XP_001946324.2, XP_029341656.1, XP_029348658.1
OG0003880	XP_015184793.1	XP_001946327.2
OG0003881	XP_015176444.1	XP_001946547.1, XP_008189573.1
OG0003882	XP_015189010.1	XP_001946627.2
OG0003883	XP_015184816.1	XP_029346499.1, XP_029346500.1, XP_003242089.1, XP_001946706.1
OG0003884	XP_015178038.1, XP_015178067.1	XP_001946729.2
OG0003885	XP_015183701.1, XP_015183702.1, XP_015183703.1	XP_001946730.1
OG0003886	XP_015187891.1	XP_001946793.1
OG0003887	XP_015174435.1	XP_001946898.1
OG0003888	XP_015187059.1	XP_001946943.2
OG0003889	XP_015181006.1	XP_001947064.1, XP_001950350.1
OG0003890	XP_015171801.1	XP_001947073.1
OG0003891	XP_015177431.1	XP_001947218.2
OG0003892	XP_015177759.1	XP_003246046.1, XP_003240667.1, XP_001947246.1
OG0003893	XP_015187989.1	XP_001947253.1
OG0003894	XP_015174222.1	XP_003242316.1, XP_029348614.1, XP_001947347.2
OG0003895	XP_015182152.1	XP_001947487.1
OG0003896	XP_015185567.1, XP_015185568.1	XP_003244016.1, XP_001950659.1, XP_001947545.2
OG0003897	XP_015182364.1	XP_001947564.2
OG0003898	XP_015183619.1	XP_001947588.2
OG0003899	XP_015184667.1	XP_001947595.2
OG0003900	XP_015178278.1	XP_016657440.1, XP_001947713.3
OG0003901	XP_015176385.1	XP_001947756.1
OG0003902	XP_015189056.1	XP_001947769.2
OG0003903	XP_015185771.1	XP_001947783.3
OG0003904	XP_015186503.1	XP_001947910.1
OG0003905	XP_015175617.1, XP_015175618.1, XP_015175616.1	XP_001947991.1
OG0003906	XP_015186483.1	XP_001948005.1
OG0003907	XP_015184805.1, XP_015176229.1	XP_001948184.2
OG0003908	XP_015173361.1	XP_001948190.2
OG0003909	XP_015191271.1	XP_008188131.1, XP_001948205.2, XP_029346791.1
OG0003910	XP_015184281.1	XP_001948398.2
OG0003911	XP_015185630.1, XP_015185631.1, XP_015185628.1, XP_015185629.1	XP_001948475.2
OG0003912	XP_015182946.1	XP_001948509.2
OG0003913	XP_015184261.1	XP_008189865.1, XP_001948669.2
OG0003914	XP_015186068.1	XP_001948813.1
OG0003915	XP_015175075.1	XP_001948850.2, XP_016664457.1
OG0003916	XP_015181429.1, XP_015181430.1	XP_001948870.2
OG0003917	XP_015191779.1	XP_001948879.2
OG0003918	XP_015184223.1	XP_001948892.2, XP_029342874.1, XP_029342875.1
OG0003919	XP_015176605.1	XP_001948898.1
OG0003920	XP_015186478.1	XP_001948976.1
OG0003921	XP_015177797.1, XP_015177796.1	XP_001948985.1
OG0003922	XP_015190521.1	XP_001949071.2
OG0003923	XP_015171117.1, XP_015171124.1	XP_001949183.2
OG0003924	XP_015182758.1	XP_001949258.2
OG0003925	XP_015182962.1	XP_001949278.1
OG0003926	XP_015181798.1	XP_008178997.1, XP_001949288.2
OG0003927	XP_015186939.1	XP_001949298.1
OG0003928	XP_015191812.1	XP_003246652.1, XP_001949388.2, XP_008186215.1
OG0003929	XP_015186045.1	XP_001949455.1
OG0003930	XP_015175314.1	XP_003248224.1, XP_001949484.2
OG0003931	XP_015179434.1	XP_001949495.1
OG0003932	XP_015183051.1	XP_001949508.2
OG0003933	XP_015174139.1	XP_001949541.1
OG0003934	XP_015185833.1	XP_001950920.2, XP_001949592.2, XP_029343888.1, XP_029342436.1
OG0003935	XP_015178777.1	XP_001949785.1
OG0003936	XP_015181374.1	XP_001950018.1
OG0003937	XP_015188003.1	XP_001950019.2
OG0003938	XP_015185910.1	XP_001950061.2
OG0003939	XP_015182573.1	XP_001950067.2
OG0003940	XP_015176999.1	XP_001950086.2
OG0003941	XP_015191702.1	XP_001950247.1
OG0003942	XP_015190766.1	XP_001950298.2
OG0003943	XP_015176455.1	XP_001950368.3
OG0003944	XP_015177805.1	XP_029342219.1, XP_001950375.1, XP_029344247.1
OG0003945	XP_015183165.1	XP_016656392.1, XP_001950376.1, XP_016656393.1
OG0003946	XP_015187495.1	XP_001950380.1
OG0003947	XP_015185637.1	XP_001950488.2
OG0003948	XP_015176916.1, XP_015176917.1	XP_001950499.3
OG0003950	XP_015178732.1, XP_015178731.1, XP_015178728.1, XP_015178729.1, XP_015178727.1	XP_001950597.1
OG0003951	XP_015183700.1	XP_001950703.1
OG0003952	XP_015171971.1	XP_029348172.1, XP_016660810.1, XP_001950767.2, XP_029341293.1, XP_029348171.1
OG0003953	XP_015174381.1	XP_001950785.1
OG0003954	XP_015179401.1	XP_008187234.1, XP_008187235.1, XP_008187236.1, XP_008187237.1, XP_001950852.1
OG0003955	XP_015189075.1	XP_001950884.1
OG0003956	XP_015191809.1	XP_001950982.1
OG0003957	XP_015187610.1, XP_015187609.1, XP_015187608.1, XP_015187607.1	XP_001950987.1
OG0003958	XP_015174191.1	XP_008187611.1, XP_001951009.2
OG0003959	XP_015184862.1	XP_001951019.2
OG0003960	XP_015174780.1	XP_001951100.1, XP_008182492.1
OG0003961	XP_015176361.1	XP_001951227.2
OG0003962	XP_015178536.1	XP_001951372.2
OG0003963	XP_015182047.1	XP_001951429.1
OG0003964	XP_015176829.1	XP_001951601.1
OG0003965	XP_015183672.1, XP_015183673.1	XP_001951710.1, XP_016662434.1, XP_008186106.1
OG0003966	XP_015171981.1	XP_001951807.1
OG0003967	XP_015191446.1	XP_001951859.1
OG0003968	XP_015180277.1	XP_001952043.1
OG0003969	XP_015191535.1	XP_016660998.1, XP_001952289.1, XP_029347568.1, XP_008189366.2
OG0003970	XP_015177959.1	XP_001952292.1
OG0003971	XP_015187239.1	XP_001952327.2
OG0003972	XP_015180298.1	XP_029348232.1, XP_001952345.1
OG0003973	XP_015180148.1	XP_001952355.1
OG0003974	XP_015181752.1	XP_001952405.1
OG0003975	XP_015175402.1	XP_029342158.1, XP_001952469.1
OG0003976	XP_015183906.1	XP_001952484.1, XP_029345704.1, XP_029344829.1
OG0003977	XP_015190572.1, XP_015190569.1, XP_015190570.1	XP_001952504.1
OG0003978	XP_015174165.1	XP_001952564.1
OG0003979	XP_015181533.1, XP_015181535.1, XP_015181534.1	XP_001952579.3
OG0003980	XP_015179105.1	XP_001952581.1
OG0003981	XP_015179337.1	XP_001952625.2
OG0003982	XP_015171669.1	XP_003245839.1, XP_001952627.2
OG0003983	XP_015177993.1	XP_001952666.2
OG0003984	XP_015178448.1	XP_001952756.2, XP_003244750.1, XP_008183410.1
OG0003985	XP_015180923.1	XP_001952858.2
OG0003986	XP_015182657.1	XP_001952875.2, XP_008182754.1, XP_008182755.1
OG0003987	XP_015180174.1, XP_015180171.1	XP_003240357.1
OG0003988	XP_015178187.1	XP_003240647.1
OG0003989	XP_015171575.1	XP_003240969.1
OG0003990	XP_015188978.1	XP_003242527.1
OG0003991	XP_015177782.1	XP_003241415.1
OG0003992	XP_015176116.1	XP_003241580.1
OG0003993	XP_015181677.1	XP_008178727.1, XP_003241610.1
OG0003994	XP_015181594.1, XP_015181593.1	XP_003241685.1, XP_008178832.1
OG0003995	XP_015172117.1	XP_003241698.3, XP_029347519.1, XP_016656548.1
OG0003996	XP_015179812.1, XP_015179973.1	XP_003242191.1
OG0003997	XP_015191115.1	XP_003242276.1, XP_003247927.1
OG0003998	XP_015190272.1	XP_003242376.1
OG0003999	XP_015173606.1	XP_003242605.1
OG0004000	XP_015183976.1	XP_008183189.1, XP_029342808.1, XP_003242619.1
OG0004001	XP_015183525.1	XP_003242784.1
OG0004002	XP_015180994.1	XP_003242837.1
OG0004003	XP_015174985.1	XP_003242877.1
OG0004004	XP_015183989.1, XP_015183988.1	XP_003242949.1
OG0004005	XP_015185905.1	XP_003243356.1
OG0004006	XP_015183941.1	XP_003243499.1
OG0004007	XP_015188621.1	XP_003243833.1, XP_029341369.1, XP_003243722.1, XP_029341122.1
OG0004008	XP_015173879.1	XP_003243801.2
OG0004009	XP_015173384.1	XP_003244002.1, XP_003244010.1
OG0004010	XP_015173285.1	XP_003244233.1
OG0004012	XP_015188802.1	XP_003245275.1
OG0004013	XP_015184622.1, XP_015184624.1	XP_003245365.1
OG0004014	XP_015183104.1	XP_029344034.1, XP_003245369.1
OG0004016	XP_015172081.1	XP_029342325.1
OG0004017	XP_015178267.1	XP_003246135.1
OG0004018	XP_015188600.1	XP_003246201.1
OG0004019	XP_015185252.1, XP_015185169.1	XP_003246415.1, XP_029342049.1
OG0004020	XP_015178646.1	XP_003246485.2
OG0004021	XP_015176151.1	XP_003246496.1
OG0004022	XP_015175677.1	XP_003246762.1
OG0004023	XP_015180863.1	XP_003246871.2, XP_008186541.1
OG0004024	XP_015174925.1	XP_029347323.1, XP_016662784.1, XP_003246874.1, XP_003246873.1
OG0004025	XP_015184499.1, XP_015184498.1	XP_003246983.1
OG0004026	XP_015191774.1, XP_015191773.1	XP_003247003.1
OG0004027	XP_015189301.1	XP_003247146.1
OG0004028	XP_015178883.1	XP_003247231.1
OG0004029	XP_015180303.1	XP_003247295.1
OG0004030	XP_015191045.1	XP_003247407.1
OG0004031	XP_015173705.1	XP_003247630.1
OG0004032	XP_015190132.1	XP_003247672.1, XP_008187693.1, XP_003248934.3
OG0004033	XP_015182744.1	XP_003247913.1
OG0004034	XP_015175821.1	XP_003248165.1
OG0004035	XP_015174077.1	XP_003248194.1
OG0004036	XP_015184002.1	XP_003248254.1
OG0004037	XP_015180175.1	XP_003248335.1
OG0004038	XP_015180362.1	XP_003248689.1, XP_029343673.1
OG0004040	XP_015179378.1, XP_015187288.1	XP_008178620.1
OG0004041	XP_015187156.1, XP_015187157.1	XP_008178679.1
OG0004042	XP_015191293.1	XP_008178680.1, XP_008178681.1, XP_016656432.1
OG0004043	XP_015174731.1, XP_015174726.1	XP_008178865.1, XP_029346647.1
OG0004044	XP_015179422.1	XP_029341758.1, XP_008178965.1
OG0004045	XP_015176323.1	XP_008178980.2
OG0004046	XP_015181696.1	XP_008179028.1
OG0004047	XP_015191263.1	XP_008179453.1, XP_008179452.1, XP_016656998.1
OG0004048	XP_015176742.1, XP_015176733.1	XP_008188917.1, XP_008179528.1
OG0004049	XP_015174161.1, XP_015174159.1, XP_015174160.1	XP_008179642.1
OG0004050	XP_015189950.1	XP_008179692.1
OG0004051	XP_015180376.1	XP_008180014.1
OG0004052	XP_015177405.1, XP_015177406.1	XP_008180268.1
OG0004053	XP_015185708.1	XP_008180418.1
OG0004054	XP_015177268.1	XP_008180420.1
OG0004055	XP_015191019.1	XP_008180435.1
OG0004056	XP_015185777.1	XP_008180588.1
OG0004058	XP_015186468.1, XP_015186467.1, XP_015186469.1	XP_008180684.1
OG0004059	XP_015172701.1	XP_008181328.1
OG0004060	XP_015185066.1	XP_008181545.1
OG0004061	XP_015179001.1	XP_029345940.1, XP_029345941.1, XP_008181672.1, XP_016658831.1
OG0004062	XP_015187758.1	XP_008181730.1
OG0004063	XP_015172856.1	XP_008181930.1
OG0004064	XP_015187710.1	XP_008181977.1, XP_029342434.1, XP_008188948.2
OG0004065	XP_015173682.1, XP_015173694.1	XP_008181995.1
OG0004066	XP_015181124.1, XP_015181123.1, XP_015181122.1	XP_008182047.1
OG0004067	XP_015188922.1	XP_008182186.2
OG0004068	XP_015185932.1	XP_008182193.1, XP_008182195.1
OG0004069	XP_015178953.1	XP_008182528.1
OG0004070	XP_015183528.1	XP_008183001.1
OG0004071	XP_015178206.1	XP_008183264.1
OG0004072	XP_015191086.1	XP_029345811.1, XP_008183519.1
OG0004073	XP_015181041.1, XP_015181040.1	XP_016660272.1, XP_016660273.1, XP_016660271.1, XP_008183569.1
OG0004074	XP_015188764.1	XP_008183932.1
OG0004075	XP_015179558.1	XP_008184012.1
OG0004076	XP_015183756.1, XP_015183757.1, XP_015183755.1, XP_015183754.1	XP_008184022.1, XP_016660688.1
OG0004077	XP_015184935.1	XP_008184230.1
OG0004078	XP_015171408.1	XP_029341311.1, XP_008184314.1
OG0004079	XP_015173930.1, XP_015173935.1	XP_008184399.1, XP_008184398.1
OG0004080	XP_015183962.1, XP_015183961.1	XP_008184464.1
OG0004081	XP_015191525.1	XP_008184572.1
OG0004082	XP_015179425.1	XP_008184682.1
OG0004083	XP_015178389.1	XP_016661276.1, XP_008184685.1, XP_008184687.1, XP_008184686.1, XP_008184688.1
OG0004084	XP_015179514.1, XP_015179513.1	XP_008184763.1, XP_008184762.1
OG0004085	XP_015182510.1	XP_008185211.1
OG0004086	XP_015179120.1	XP_008185337.1
OG0004087	XP_015191784.1	XP_008185477.1
OG0004088	XP_015178738.1, XP_015178730.1	XP_008185509.1, XP_008185510.1
OG0004089	XP_015191287.1	XP_008185580.2
OG0004090	XP_015174996.1	XP_008185774.1
OG0004091	XP_015191851.1	XP_008185869.1
OG0004092	XP_015179701.1	XP_008185914.1, XP_008185915.1, XP_008185911.1, XP_008185912.1
OG0004093	XP_015188778.1	XP_008185942.1
OG0004094	XP_015188690.1	XP_008186104.1
OG0004095	XP_015171602.1	XP_008186144.1
OG0004096	XP_015189028.1	XP_008186216.1, XP_016662530.1
OG0004097	XP_015188596.1	XP_008186301.1
OG0004098	XP_015172878.1	XP_008186356.1
OG0004099	XP_015177377.1	XP_008186674.2, XP_029342134.1
OG0004100	XP_015180349.1	XP_008186784.1
OG0004101	XP_015182853.1, XP_015182856.1, XP_015182854.1, XP_015182855.1	XP_008186841.3
OG0004102	XP_015171873.1	XP_008186987.1
OG0004103	XP_015183632.1	XP_008187264.1
OG0004104	XP_015180090.1	XP_008187276.1
OG0004105	XP_015176038.1, XP_015176028.1, XP_015176047.1	XP_029342366.1, XP_016663422.1, XP_008187402.1, XP_008189494.1
OG0004106	XP_015181585.1	XP_008187471.2
OG0004107	XP_015186759.1	XP_008187818.1
OG0004108	XP_015182634.1	XP_008188019.1
OG0004109	XP_015189541.1, XP_015189542.1, XP_015189544.1, XP_015189539.1, XP_015189540.1, XP_015189545.1	XP_008188046.1
OG0004110	XP_015171958.1	XP_008188174.1
OG0004111	XP_015185351.1	XP_008188458.1
OG0004112	XP_015181462.1	XP_008188705.1, XP_029344888.1, XP_016664397.1, XP_016664396.1
OG0004113	XP_015183299.1	XP_008189347.1
OG0004114	XP_015174226.1	XP_008189922.1
OG0004116	XP_015175547.1	XP_008190066.1, XP_008190060.1
OG0004117	XP_015191708.1	XP_008190109.1
OG0004119	XP_015174723.1, XP_015174724.1	XP_016656390.1
OG0004120	XP_015171783.1	XP_016656621.1
OG0004121	XP_015173141.1, XP_015173142.1	XP_016657144.1
OG0004123	XP_015188295.1	XP_016657568.1
OG0004124	XP_015174349.1	XP_016657918.1
OG0004125	XP_015186721.1	XP_016658011.1
OG0004126	XP_015173412.1	XP_016658066.2, XP_029346841.1
OG0004127	XP_015183415.1	XP_016658291.2
OG0004128	XP_015190426.1	XP_016658616.1
OG0004129	XP_015180238.1	XP_016658659.1
OG0004130	XP_015173906.1, XP_015173907.1	XP_016658715.1, XP_016664816.2
OG0004131	XP_015182422.1	XP_016658986.1
OG0004132	XP_015175633.1	XP_016659474.1
OG0004133	XP_015191395.1	XP_016659528.1, XP_029346876.1, XP_029346875.1
OG0004134	XP_015173305.1, XP_015173304.1, XP_015173307.1, XP_015173306.1	XP_016660001.1, XP_029342773.1
OG0004135	XP_015177817.1	XP_016660899.1
OG0004136	XP_015189170.1, XP_015189172.1, XP_015189171.1	XP_016660932.1
OG0004137	XP_015191737.1, XP_015191736.1	XP_016661121.1
OG0004138	XP_015187075.1	XP_029346179.1, XP_016661925.1, XP_029346175.1
OG0004139	XP_015186306.1	XP_029341281.1, XP_016662172.1
OG0004140	XP_015190927.1	XP_016662222.1
OG0004141	XP_015172017.1, XP_015172004.1	XP_016662254.1
OG0004142	XP_015183316.1	XP_016662508.1
OG0004143	XP_015176247.1	XP_016662795.1
OG0004144	XP_015176391.1, XP_015176390.1	XP_016662974.1, XP_029347110.1
OG0004145	XP_015175270.1	XP_016662981.1
OG0004146	XP_015178715.1	XP_016663028.1
OG0004147	XP_015184734.1, XP_015184744.1	XP_016663111.1
OG0004148	XP_015191454.1	XP_016663378.1, XP_029343202.1
OG0004149	XP_015190364.1	XP_016663551.1
OG0004150	XP_015177212.1	XP_016663581.1
OG0004151	XP_015178739.1	XP_016664428.2
OG0004152	XP_015177517.1	XP_029341078.1
OG0004153	XP_015182610.1	XP_029342218.1, XP_029342690.1, XP_029341112.1
OG0004154	XP_015177125.1	XP_029342092.1, XP_029341636.1, XP_029341319.1
OG0004155	XP_015185292.1, XP_015185293.1	XP_029341322.1, XP_029346747.1
OG0004156	XP_015179468.1	XP_029342052.1, XP_029344956.1, XP_029342053.1
OG0004157	XP_015184857.1	XP_029343043.1, XP_029342091.1
OG0004158	XP_015191195.1	XP_029342204.1
OG0004159	XP_015186772.1	XP_029342205.1
OG0004160	XP_015173210.1	XP_029342691.1, XP_029342301.1
OG0004161	XP_015185242.1	XP_029342448.1
OG0004162	XP_015172799.1	XP_029342837.1
OG0004163	XP_015185340.1, XP_015185339.1	XP_029342878.1
OG0004164	XP_015188949.1	XP_029343021.1
OG0004165	XP_015174133.1	XP_029343076.1
OG0004166	XP_015186046.1	XP_029343121.1
OG0004167	XP_015176929.1	XP_029343235.1
OG0004168	XP_015172852.1	XP_029343310.1
OG0004169	XP_015173250.1	XP_029343407.1
OG0004170	XP_015185212.1	XP_029343522.1
OG0004171	XP_015176601.1	XP_029343676.1
OG0004172	XP_015181004.1	XP_029343776.1
OG0004173	XP_015183938.1	XP_029343802.1
OG0004174	XP_015174798.1	XP_029343807.1
OG0004175	XP_015171529.1	XP_029348508.1, XP_029343944.1
OG0004177	XP_015181007.1	XP_029344209.1
OG0004178	XP_015178742.1	XP_029344308.1
OG0004179	XP_015180766.1	XP_029344504.1
OG0004180	XP_015179437.1	XP_029344585.1
OG0004181	XP_015179853.1	XP_029345230.1
OG0004182	XP_015174087.1	XP_029345607.1
OG0004183	XP_015188317.1	XP_029345661.1
OG0004184	XP_015174685.1	XP_029345863.1
OG0004185	XP_015184614.1	XP_029346652.1, XP_029346840.1
OG0004186	XP_015178532.1, XP_015178531.1	XP_029346787.1
OG0004187	XP_015180907.1	XP_029346864.1
OG0004188	XP_015181907.1	XP_029346923.1
OG0004189	XP_015174946.1	XP_029347172.1
OG0004190	XP_015177220.1	XP_029347231.1
OG0004191	XP_015183716.1	XP_029347281.1
OG0004192	XP_015176251.1	XP_029347357.1
OG0004193	XP_015179438.1	XP_029347372.1
OG0004194	XP_015189097.1	XP_029347499.1, XP_029347497.1, XP_029347498.1, XP_029347495.1, XP_029347496.1
OG0004195	XP_015179685.1	XP_029348100.1
OG0004275	XP_015178640.1	NP_001119626.1, NP_001129462.1
OG0004276	XP_015188500.1	NP_001119646.1
OG0004277	XP_015189111.1	NP_001119657.1
OG0004278	XP_015180166.1, XP_015180165.1	NP_001119663.1, NP_001119662.1
OG0004279	XP_015174956.1	NP_001119666.1, XP_003245465.1
