Orthogroup	Vespa_mandarinia	Apis_mellifera
OG0003724	XP_035727823.1, XP_035727819.1	NP_001011637.1, XP_006559489.1
OG0003725	XP_035719046.1, XP_035719045.1, XP_035719044.1	XP_003249154.1
OG0003726	XP_035728449.1	NP_001229396.1
OG0003727	XP_035735509.1	XP_026295409.1, XP_026295410.1
OG0003728	XP_035732527.1	XP_006567959.1
OG0003729	XP_035733295.1	XP_001121882.2
OG0003730	XP_035738775.1	XP_624367.3
OG0003731	XP_035743407.1	XP_624918.2
OG0003732	XP_035734415.1, XP_035734416.1	XP_397474.4
OG0003733	XP_035730417.1	XP_026299155.1
OG0003734	XP_035735853.1, XP_035735854.1, XP_035735852.1	XP_001120069.1
OG0003735	XP_035736167.1	XP_006557994.1
OG0003736	XP_035735508.1	XP_623376.5
OG0003737	XP_035741238.1	XP_623269.1
OG0003738	XP_035730686.1	XP_396810.3
OG0003739	XP_035725732.1	XP_006559268.1, XP_026301224.1, XP_026301223.1
OG0003740	XP_035721572.1	XP_624453.1
OG0003741	XP_035735375.1	XP_006559044.1
OG0003742	XP_035725097.1	XP_623206.1
OG0003743	XP_035720548.1	XP_624070.1
OG0003744	XP_035735640.1	XP_623480.1
OG0003745	XP_035722887.1, XP_035722886.1, XP_035722888.1, XP_035722889.1	XP_396838.2
OG0003746	XP_035740276.1	XP_006564233.1
OG0003747	XP_035738972.1	XP_006562040.1
OG0003748	XP_035719469.1	XP_026299728.1
OG0003749	XP_035732500.1	XP_006565109.1
OG0003750	XP_035719685.1	XP_624253.2
OG0003751	XP_035742636.1	NP_001239355.1
OG0003752	XP_035719151.1	XP_006572317.1
OG0003753	XP_035721023.1	XP_624085.1
OG0003754	XP_035726957.1	XP_003250813.1
OG0003755	XP_035732404.1	XP_026299502.1
OG0003756	XP_035720659.1	XP_001120140.3
OG0003757	XP_035733637.1	NP_001161808.1
OG0003758	XP_035739827.1	XP_395052.1
OG0003759	XP_035719760.1	XP_006565346.1, XP_393244.1
OG0003760	XP_035722648.1	XP_003251153.1
OG0003761	XP_035741208.1	XP_392902.1
OG0003762	XP_035721898.1	XP_392658.2
OG0003763	XP_035736789.1	XP_006563595.1
OG0003764	XP_035743928.1	XP_006562281.1
OG0003765	XP_035720698.1	XP_395092.2
OG0003766	XP_035741958.1	XP_016766389.1
OG0003767	XP_035729971.1, XP_035730134.1	XP_624256.1
OG0003768	XP_035724873.1, XP_035724874.1	XP_006569916.1
OG0003769	XP_035734481.1	XP_026299073.1, XP_026299075.1
OG0003770	XP_035732680.1	XP_006569545.1
OG0003771	XP_035727612.1, XP_035727611.1, XP_035727610.1	XP_026298499.1
OG0003772	XP_035717352.1	XP_003250682.1
OG0003773	XP_035732447.1	XP_026296549.1
OG0003774	XP_035736354.1	XP_026300576.1
OG0003775	XP_035735219.1, XP_035735220.1	XP_001120217.1
OG0003776	XP_035718985.1	XP_006570251.1
OG0003777	XP_035731567.1	XP_026298741.1
OG0003778	XP_035726602.1	XP_003251640.1
OG0003779	XP_035717771.1	NP_001193395.1
OG0003780	XP_035739526.1	XP_393603.1
OG0003781	XP_035721564.1	XP_026295502.1, NP_001171518.1
OG0003782	XP_035723121.1	XP_001120056.1
OG0003783	XP_035743190.1	XP_001119829.1
OG0003784	XP_035732109.1	XP_003249472.1
OG0003785	XP_035725080.1	NP_001129207.1
OG0003786	XP_035721979.1	XP_395779.3, XP_026298542.1
OG0003787	XP_035731861.1	XP_026298623.1
OG0003788	XP_035734594.1	XP_026301507.1
OG0003789	XP_035728477.1	XP_003249557.1
OG0003790	XP_035717858.1, XP_035717859.1, XP_035717857.1	XP_624364.1
OG0003791	XP_035734129.1	XP_026297172.1
OG0003792	XP_035738407.1	XP_006570971.2
OG0003793	XP_035737994.1	XP_003251623.1
OG0003794	XP_035718533.1	XP_623753.4
OG0003795	XP_035718982.1, XP_035718981.1	XP_001122452.2
OG0003796	XP_035733545.1	XP_016769254.1
OG0003797	XP_035719902.1	XP_026296665.1
OG0003798	XP_035731086.1	NP_001155181.1
OG0003799	XP_035737933.1	XP_006564028.1
OG0003800	XP_035741846.1	XP_006563123.1
OG0003801	XP_035735252.1	XP_016771069.1
OG0003802	XP_035728149.1	XP_393179.1
OG0003803	XP_035724971.1	XP_001123127.4
OG0003804	XP_035719615.1	XP_006563301.1
OG0003805	XP_035724681.1, XP_035724680.1	XP_623721.3
OG0003806	XP_035723193.1	XP_001121781.3
OG0003807	XP_035735552.1	XP_397043.2
OG0003808	XP_035744048.1	XP_397281.4
OG0003809	XP_035720850.1, XP_035720849.1	XP_392238.1
OG0003810	XP_035742145.1, XP_035742144.1, XP_035742147.1	XP_395930.3
OG0003811	XP_035728879.1	XP_394964.5
OG0003812	XP_035728413.1	XP_006557910.2, XP_026300470.1
OG0003813	XP_035742745.1, XP_035742744.1	XP_001119919.1
OG0003814	XP_035720868.1	XP_006565648.2, NP_001242961.1
OG0003815	XP_035735905.1, XP_035735904.1	XP_006570358.1
OG0003816	XP_035731093.1	XP_003251562.1
OG0003817	XP_035738918.1	XP_026299800.1
OG0003818	XP_035719142.1	XP_006561461.1
OG0003819	XP_035735161.1	XP_016772254.2
OG0003820	XP_035743778.1	XP_026299805.1
OG0003821	XP_035718217.1	XP_026300350.1
OG0003822	XP_035743460.1	XP_016768644.1
OG0003823	XP_035729097.1	XP_006559962.1
OG0003824	XP_035721941.1, XP_035721940.1	XP_016772970.1
OG0003825	XP_035737088.1	XP_006559218.1
OG0003826	XP_035725871.1	XP_624040.4
OG0003827	XP_035726669.1	XP_006571572.1, XP_016769063.1
OG0003828	XP_035740971.1	XP_624638.4
OG0003829	XP_035728371.1	XP_395153.3
OG0003830	XP_035726771.1	XP_026296931.1
OG0003831	XP_035735598.1, XP_035735599.1	XP_397232.1
OG0003832	XP_035730088.1	XP_006561360.2
OG0003833	XP_035731786.1	XP_625020.3
OG0003834	XP_035731104.1	XP_006568516.1
OG0003835	XP_035727550.1	XP_001120329.1
OG0003836	XP_035742747.1, XP_035742754.1	XP_026297908.1, XP_026297907.1
OG0003837	XP_035734909.1	XP_006560660.1, XP_026296193.1
OG0003838	XP_035739876.1	XP_026295517.1, XP_001120196.2, XP_016766654.1
OG0003839	XP_035717427.1	XP_006564577.2
OG0003840	XP_035728110.1, XP_035728109.1	XP_003251246.1
OG0003841	XP_035718343.1, XP_035718344.1	XP_394330.4
OG0003842	XP_035729846.1	XP_026299981.1, XP_026299982.1
OG0003843	XP_035717944.1	XP_393949.2
OG0003844	XP_035735128.1	XP_003249738.1
OG0003845	XP_035739934.1	XP_623484.1
OG0003846	XP_035743352.1	XP_624950.1
OG0003847	XP_035722162.1	XP_026297458.1
OG0003848	XP_035727970.1, XP_035727969.1	XP_624984.1
OG0003849	XP_035734278.1	XP_391949.4
OG0003850	XP_035736696.1	XP_006566172.1
OG0003851	XP_035734667.1	XP_016771349.1, XP_001121248.1
OG0003852	XP_035724992.1	XP_395353.1
OG0003853	XP_035721416.1	XP_393926.4
OG0003854	XP_035731886.1	XP_016770906.1
OG0003855	XP_035738009.1	XP_003249923.1
OG0003856	XP_035733799.1, XP_035733797.1, XP_035733796.1	XP_624537.1
OG0003857	XP_035730798.1	XP_001121946.2
OG0003858	XP_035726436.1, XP_035726438.1, XP_035726437.1	XP_394280.3, XP_016773614.1
OG0003859	XP_035723901.1	XP_395938.2
OG0003860	XP_035717409.1	XP_006568215.3
OG0003861	XP_035740311.1, XP_035740310.1	XP_394767.3
OG0003862	XP_035731852.1	XP_395132.2, XP_006570001.1
OG0003863	XP_035728957.1	XP_006572417.1
OG0003864	XP_035742818.1	XP_394619.1
OG0003865	XP_035735177.1	XP_006563431.1, XP_016772130.1
OG0003866	XP_035729570.1	XP_623300.2
OG0003867	XP_035723875.1	XP_394616.1
OG0003868	XP_035733187.1	XP_026299091.1
OG0003869	XP_035723122.1	XP_006559928.1
OG0003870	XP_035740870.1	XP_392194.2
OG0003871	XP_035724594.1	XP_016772927.1
OG0003872	XP_035738828.1, XP_035738827.1	XP_623706.1
OG0003873	XP_035726635.1	XP_016771656.2, XP_006571593.2
OG0003874	XP_035728688.1	XP_624826.3
OG0003875	XP_035726108.1	XP_006559886.1
OG0003876	XP_035738388.1	XP_026297224.1
OG0003877	XP_035727676.1, XP_035727677.1, XP_035727675.1	XP_393936.4
OG0003878	XP_035720369.1	XP_006566652.1
OG0003879	XP_035723050.1	XP_394976.4
OG0003880	XP_035721142.1	XP_006566840.1
OG0003881	XP_035717227.1	XP_016767737.2
OG0003882	XP_035722477.1, XP_035722479.1	XP_026295283.1
OG0003883	XP_035721277.1	XP_394752.3
OG0003884	XP_035724247.1	XP_026296821.1
OG0003885	XP_035741602.1, XP_035741601.1	XP_001122506.2
OG0003886	XP_035743684.1	XP_006571389.1
OG0003887	XP_035740302.1, XP_035740303.1	XP_026295657.1
OG0003888	XP_035737789.1	NP_001013379.1
OG0003889	XP_035742474.1, XP_035742475.1, XP_035733598.1	XP_392296.4
OG0003890	XP_035734065.1, XP_035734063.1	XP_624608.3
OG0003891	XP_035736151.1	XP_001120689.2
OG0003892	XP_035743337.1	XP_395757.3
OG0003893	XP_035742324.1	XP_393850.2
OG0003894	XP_035738443.1	XP_016772854.2
OG0003895	XP_035726725.1, XP_035726724.1, XP_035726723.1	XP_006561304.2
OG0003896	XP_035727124.1	XP_623816.1
OG0003897	XP_035739094.1	XP_624279.3
OG0003898	XP_035741665.1	NP_001229364.1, XP_006571766.1
OG0003899	XP_035725468.1	XP_391994.1
OG0003900	XP_035724330.1	XP_625095.1
OG0003901	XP_035717672.1	XP_001122939.2
OG0003902	XP_035731275.1	XP_026300039.1
OG0003903	XP_035718088.1	XP_006572010.1
OG0003904	XP_035730598.1, XP_035730600.1, XP_035730599.1	XP_623919.1
OG0003905	XP_035737153.1	XP_623724.3
OG0003906	XP_035730548.1	XP_026295801.1
OG0003907	XP_035739183.1	XP_026299247.1
OG0003908	XP_035726411.1	XP_623366.2
OG0003909	XP_035743286.1	XP_001121788.2
OG0003910	XP_035726258.1, XP_035726257.1	XP_397392.5
OG0003911	XP_035725054.1	XP_006565670.1
OG0003912	XP_035721017.1	XP_016769191.1, XP_006564718.1
OG0003913	XP_035740890.1	XP_006566101.1
OG0003914	XP_035737812.1	XP_396724.2
OG0003915	XP_035738805.1, XP_035738804.1	XP_006568346.2
OG0003916	XP_035736861.1	XP_396999.5, XP_006571077.2
OG0003917	XP_035729612.1	XP_006561985.2
OG0003918	XP_035727577.1	XP_623795.2
OG0003919	XP_035717224.1, XP_035717223.1	XP_392644.3
OG0003920	XP_035730515.1	XP_026297002.1
OG0003921	XP_035740875.1	XP_006567209.1
OG0003922	XP_035723258.1, XP_035723259.1	XP_001120842.5
OG0003923	XP_035722871.1, XP_035722872.1	XP_006569041.1
OG0003924	XP_035740268.1	XP_003251071.2
OG0003925	XP_035720346.1	XP_006557271.1, XP_392926.1
OG0003926	XP_035738103.1	XP_001120669.2
OG0003927	XP_035720710.1	XP_026300356.1, XP_395996.1
OG0003928	XP_035729501.1	XP_623864.3
OG0003929	XP_035737732.1	XP_006571697.2
OG0003931	XP_035735006.1	XP_006565397.1
OG0003932	XP_035741680.1	XP_003251065.2
OG0003933	XP_035738414.1	XP_625023.1
OG0003934	XP_035730344.1	XP_395260.2
OG0003935	XP_035722585.1	XP_623050.1
OG0003936	XP_035737650.1	NP_001011575.1, XP_026296304.1
OG0003937	XP_035719140.1, XP_035719138.1	XP_026302113.1
OG0003938	XP_035724446.1	XP_016772502.2
OG0003939	XP_035723858.1	XP_026296207.1, XP_624867.2
OG0003940	XP_035727976.1	XP_016772141.2, XP_003249733.2
OG0003941	XP_035732011.1	XP_001122466.1
OG0003942	XP_035718538.1	XP_016773505.1
OG0003943	XP_035744238.1	XP_396003.4
OG0003944	XP_035731900.1	XP_001122977.1
OG0003945	XP_035726780.1	XP_026299501.1
OG0003946	XP_035740564.1	XP_396925.4
OG0003947	XP_035725105.1	XP_006569738.2
OG0003948	XP_035728655.1, XP_035728647.1, XP_035728640.1	NP_001153520.1
OG0003950	XP_035728307.1, XP_035728308.1	XP_006563707.1
OG0003951	XP_035741587.1	XP_026298008.1
OG0003952	XP_035729498.1	XP_006564407.1
OG0003953	XP_035740232.1	XP_395069.2
OG0003954	XP_035735045.1	XP_623055.1
OG0003955	XP_035731385.1	XP_026300272.1
OG0003956	XP_035729488.1	XP_623316.3
OG0003957	XP_035720866.1	XP_391960.2
OG0003958	XP_035722542.1	XP_003250270.2
OG0003959	XP_035735302.1	XP_026299487.1
OG0003960	XP_035725349.1	XP_026296448.1
OG0003961	XP_035729470.1	XP_026298140.1
OG0003962	XP_035732961.1	XP_006568235.1
OG0003963	XP_035731686.1	XP_393688.2
OG0003964	XP_035730442.1, XP_035730431.1	XP_026298966.1
OG0003965	XP_035732470.1	XP_016773035.2
OG0003966	XP_035741154.1	XP_624988.3
OG0003967	XP_035735200.1	XP_394614.1
OG0003968	XP_035730862.1	XP_395839.1
OG0003969	XP_035743294.1	XP_393560.4
OG0003970	XP_035721059.1	XP_026296881.1
OG0003971	XP_035739064.1	XP_003249677.2
OG0003972	XP_035730853.1	XP_006562207.1
OG0003973	XP_035717559.1	XP_006559685.1
OG0003974	XP_035730852.1	XP_003250386.3
OG0003975	XP_035724857.1	XP_392161.2
OG0003976	XP_035728148.1	XP_624702.2
OG0003977	XP_035718687.1	XP_001121344.2
OG0003978	XP_035738462.1	XP_392894.1
OG0003979	XP_035739671.1	XP_395117.4
OG0003980	XP_035739757.1	XP_006570470.2
OG0003981	XP_035734974.1, XP_035734968.1	XP_016772168.2
OG0003982	XP_035743591.1	XP_393800.5
OG0003983	XP_035721291.1	XP_016768590.1
OG0003984	XP_035718571.1	XP_003249151.1
OG0003985	XP_035728130.1	XP_392051.1
OG0003986	XP_035724336.1	XP_016769188.1
OG0003987	XP_035744210.1	XP_016771049.1
OG0003988	XP_035724570.1, XP_035724562.1	XP_026296755.1
OG0003989	XP_035732054.1	XP_006568106.1
OG0003990	XP_035724405.1	XP_006565999.1
OG0003991	XP_035734801.1	XP_016770501.2
OG0003992	XP_035742085.1	XP_624277.2
OG0003994	XP_035739544.1	XP_026296912.1
OG0003995	XP_035731443.1	XP_001120885.2
OG0003996	XP_035732664.1	XP_392378.2
OG0003997	XP_035728931.1	XP_026302088.1
OG0003998	XP_035723077.1	XP_026299563.1
OG0003999	XP_035721916.1	XP_001122002.2
OG0004000	XP_035733367.1	XP_625125.2
OG0004001	XP_035718133.1	XP_026298571.1
OG0004002	XP_035733605.1	XP_026299236.1
OG0004003	XP_035739471.1	NP_001155985.1, XP_026295122.1
OG0004004	XP_035733374.1	XP_016773628.1
OG0004006	XP_035717929.1, XP_035717928.1	XP_026300561.1
OG0004008	XP_035728446.1	XP_006561936.1
OG0004009	XP_035729440.1	XP_006561064.1
OG0004010	XP_035728881.1	XP_394099.4
OG0004011	XP_035733862.1	NP_001239359.1
OG0004012	XP_035736804.1	XP_026301955.1, XP_026301956.1, XP_026301957.1
OG0004013	XP_035725465.1, XP_035725462.1	XP_001122611.3
OG0004014	XP_035735369.1	XP_026300083.1
OG0004016	XP_035729441.1	XP_026299442.1
OG0004017	XP_035723806.1	XP_006560052.1, XP_006560054.1, XP_006560053.1
OG0004018	XP_035731393.1	XP_026299400.1
OG0004019	XP_035724458.1	XP_006572354.1
OG0004020	XP_035731783.1	XP_006561836.1
OG0004021	XP_035721210.1	XP_026298233.1, XP_026298224.1
OG0004022	XP_035737401.1	XP_001121865.1
OG0004023	XP_035740389.1	XP_016771930.2
OG0004025	XP_035719371.1, XP_035719373.1, XP_035719370.1	XP_006563272.1, XP_001123247.2
OG0004026	XP_035732181.1	XP_001120982.2
OG0004027	XP_035722201.1, XP_035722199.1	XP_396627.4
OG0004028	XP_035736761.1, XP_035736764.1	XP_016770063.1
OG0004029	XP_035730803.1	XP_026301578.1
OG0004030	XP_035740912.1	XP_625113.1
OG0004031	XP_035728618.1	XP_003250780.1
OG0004033	XP_035739824.1	XP_016766928.1
OG0004034	XP_035733213.1	XP_006565024.2
OG0004035	XP_035738641.1	XP_006564745.1
OG0004036	XP_035733409.1	XP_623133.4
OG0004037	XP_035744271.1	XP_026301836.1
OG0004038	XP_035732499.1	XP_003250346.1
OG0004042	XP_035742856.1	XP_393035.1
OG0004043	XP_035736668.1	XP_006557366.1
OG0004044	XP_035735054.1, XP_035735057.1	XP_006560665.1
OG0004045	XP_035732093.1	XP_006560704.2, XP_016772223.2
OG0004046	XP_035720290.1, XP_035720281.1, XP_035720301.1	XP_006565404.1
OG0004047	XP_035737864.1, XP_035737856.1	XP_006565410.2
OG0004048	XP_035734390.1	XP_006562470.1, XP_026299647.1
OG0004049	XP_035738694.1	XP_026295466.1
OG0004050	XP_035741161.1	XP_026296786.1
OG0004051	XP_035731634.1	XP_001120355.1
OG0004052	XP_035722510.1	XP_006563534.2
OG0004053	XP_035742586.1	XP_016766437.1, XP_006561244.1
OG0004054	XP_035722839.1	XP_003251511.1
OG0004055	XP_035737011.1, XP_035737067.1	XP_006564535.2
OG0004056	XP_035742556.1, XP_035742555.1	XP_001122081.1
OG0004058	XP_035730639.1	XP_397399.2
OG0004059	XP_035728869.1	XP_623299.3
OG0004060	XP_035723583.1	XP_006564797.1
OG0004061	XP_035736892.1, XP_035736893.1	XP_016771427.1
OG0004063	XP_035734463.1	XP_026295125.1, NP_001229503.1
OG0004064	XP_035718783.1	XP_001122669.2
OG0004065	XP_035728980.1, XP_035728982.1	XP_396552.3
OG0004066	XP_035736379.1	XP_001122399.1, XP_026300527.1
OG0004067	XP_035723608.1	XP_026295898.1
OG0004068	XP_035723988.1	NP_001128420.1
OG0004069	XP_035731934.1	XP_623903.2, XP_026301502.1
OG0004070	XP_035729983.1	XP_026294980.1
OG0004071	XP_035724626.1	XP_001121913.2
OG0004072	XP_035741311.1	XP_393997.1
OG0004073	XP_035732673.1	XP_026295930.1
OG0004074	XP_035740733.1	XP_623605.2
OG0004075	XP_035735660.1	XP_016771510.2
OG0004076	XP_035731134.1	XP_395025.2
OG0004077	XP_035728076.1, XP_035728078.1	XP_026301405.1
OG0004078	XP_035718984.1	NP_001172008.1
OG0004079	XP_035740056.1	XP_006559680.1
OG0004080	XP_035733503.1	XP_026294784.1
OG0004081	XP_035739709.1, XP_035739717.1	XP_006566575.1
OG0004082	XP_035734984.1	XP_393406.4, XP_006560861.1
OG0004083	XP_035734731.1	XP_016769908.2
OG0004085	XP_035730173.1	XP_026299277.1
OG0004086	XP_035739570.1	NP_001011585.1, XP_026301045.1
OG0004087	XP_035732052.1	XP_026296624.1, XP_026296623.1
OG0004088	XP_035734587.1	XP_006569286.1
OG0004089	XP_035743579.1	XP_016771325.1
OG0004090	XP_035734598.1, XP_035734599.1, XP_035734600.1	XP_026299087.1, XP_026299085.1
OG0004091	XP_035732055.1	XP_395605.3
OG0004092	XP_035735811.1	XP_006563064.1, XP_624869.1
OG0004093	XP_035722822.1	XP_006570508.1, XP_006570507.1
OG0004094	XP_035720188.1	XP_394204.2, XP_006568702.1
OG0004095	XP_035738075.1	XP_624643.2
OG0004096	XP_035720249.1	XP_006565907.2
OG0004097	XP_035731266.1	XP_026299393.1, XP_001122415.1
OG0004099	XP_035722522.1	XP_392635.4
OG0004100	XP_035738349.1	XP_391907.1
OG0004101	XP_035727444.1	XP_016769558.1
OG0004102	XP_035727231.1	XP_001120785.2
OG0004103	XP_035741524.1	XP_026298204.1
OG0004104	XP_035744037.1	NP_001177977.2, XP_026296891.1
OG0004105	XP_035741443.1	XP_392103.2
OG0004106	XP_035736722.1	XP_026296135.1
OG0004107	XP_035729761.1, XP_035729760.1	XP_006571445.1
OG0004109	XP_035736981.1	NP_001314885.1, XP_006570920.1
OG0004110	XP_035742862.1	XP_026296625.1, XP_016767744.1
OG0004111	XP_035734205.1, XP_035734206.1	XP_026297201.1
OG0004112	XP_035737666.1	XP_006570948.1
OG0004113	XP_035739124.1, XP_035739123.1	XP_006568820.1, XP_396656.1
OG0004114	XP_035738465.1, XP_035738464.1	XP_001122985.1
OG0004116	XP_035731895.1	XP_026301749.1
OG0004117	XP_035732283.1, XP_035732284.1, XP_035732287.1	XP_026297297.1
OG0004119	XP_035735994.1, XP_035735818.1, XP_035735911.1	XP_016768569.2
OG0004120	XP_035742838.1	XP_393310.1
OG0004121	XP_035717536.1	XP_016769825.1
OG0004122	XP_035734137.1	XP_026295564.1, XP_026295562.1
OG0004123	XP_035726648.1	XP_006570903.2
OG0004124	XP_035743002.1	XP_026302069.1
OG0004125	XP_035742806.1	XP_006558111.1
OG0004126	XP_035721947.1	XP_026300830.1
OG0004127	XP_035738378.1	XP_003250469.1, XP_006564511.1, XP_006564512.1
OG0004128	XP_035744133.1	XP_006572054.1
OG0004129	XP_035717419.1, XP_035717418.1, XP_035717420.1, XP_035717417.1	XP_006564578.2
OG0004130	XP_035733718.1	XP_006571760.3
OG0004131	XP_035739715.1	XP_006561919.1
OG0004132	XP_035737227.1	XP_006567775.1
OG0004133	XP_035739242.1	XP_397109.3, XP_006566358.1
OG0004134	XP_035727169.1, XP_035727178.1	XP_006570978.1
OG0004135	XP_035731909.1, XP_035731907.1, XP_035731908.1	XP_001122973.2
OG0004136	XP_035733960.1	XP_391929.5
OG0004137	XP_035729638.1, XP_035729636.1, XP_035729637.1	XP_625230.3
OG0004138	XP_035723449.1	XP_006568623.1
OG0004139	XP_035741841.1	XP_006563114.2
OG0004141	XP_035741127.1	XP_395096.4
OG0004142	XP_035739033.1	NP_001314880.1, XP_026302136.1
OG0004143	XP_035732269.1	XP_026299156.1
OG0004144	XP_035742935.1	XP_625031.3
OG0004145	XP_035724100.1	XP_006567879.1
OG0004146	XP_035728347.1	NP_001314892.1, XP_026298872.1
OG0004147	XP_035741514.1	XP_006571749.1
OG0004148	XP_035743559.1	XP_026299383.1
OG0004149	XP_035743892.1	XP_003250476.1
OG0004150	XP_035734499.1, XP_035734497.1, XP_035734498.1	XP_003250308.1
OG0004151	XP_035736769.1	XP_016769727.2
OG0004152	XP_035735259.1, XP_035735518.1	XP_026302049.1
OG0004153	XP_035723985.1	XP_016767832.1
OG0004155	XP_035741937.1	XP_016767546.1, NP_001116485.2
OG0004157	XP_035727222.1	XP_026295560.1, XP_026295561.1
OG0004159	XP_035729994.1	XP_006567446.1
OG0004160	XP_035744269.1	XP_016770007.2
OG0004161	XP_035717907.1, XP_035717915.1	XP_003251033.1
OG0004162	XP_035725411.1	XP_026298929.1
OG0004163	XP_035726235.1	XP_001121567.1
OG0004164	XP_035722211.1, XP_035722212.1, XP_035722213.1	XP_391890.3
OG0004165	XP_035738420.1	XP_026295302.1, XP_026295465.1
OG0004166	XP_035737609.1, XP_035737610.1	XP_006558505.1
OG0004167	XP_035720534.1	XP_006558679.2
OG0004168	XP_035734484.1	XP_026295327.1
OG0004169	XP_035724798.1	NP_001011650.1
OG0004170	XP_035729232.1	XP_006559888.1
OG0004171	XP_035744276.1	XP_001121552.2
OG0004172	XP_035730777.1, XP_035730775.1	XP_006562175.1
OG0004173	XP_035718583.1	XP_006565171.1
OG0004174	XP_035744171.1, XP_035744117.1	XP_006572013.2
OG0004175	XP_035738839.1	XP_006559175.1
OG0004176	XP_035730765.1, XP_035730771.1	XP_026296733.1
OG0004177	XP_035733606.1, XP_035733617.1	XP_026295613.1
OG0004179	XP_035725627.1	XP_001119882.2, XP_006560243.1, XP_006560242.1, XP_006560241.1
OG0004180	XP_035737312.1	XP_006565974.1
OG0004181	XP_035730027.1, XP_035730028.1	XP_624334.2
OG0004182	XP_035740117.1	XP_006566310.1, NP_001071276.1
OG0004183	XP_035719791.1, XP_035719792.1	XP_395378.4
OG0004184	XP_035728549.1	XP_001120100.2
OG0004185	XP_035744067.1	XP_026298737.1
OG0004186	XP_035718296.1	XP_016772979.2
OG0004187	XP_035738826.1	XP_624574.2
OG0004188	XP_035738124.1	XP_397338.3
OG0004189	XP_035734845.1	XP_016768334.1, XP_016768333.1
OG0004190	XP_035722618.1	XP_006559637.1
OG0004191	XP_035741700.1	XP_026298906.1, XP_026298907.1
OG0004192	XP_035732056.1	XP_006558585.2
OG0004193	XP_035737284.1	XP_016773545.1
OG0004194	XP_035722501.1	XP_003251298.1
OG0004195	XP_035725698.1, XP_035725696.1, XP_035725699.1, XP_035725697.1	XP_392813.2
OG0004196	XP_035730379.1, XP_035730377.1	XP_026302050.1
OG0004197	XP_035742036.1	XP_003249914.1
OG0004198	XP_035726708.1	XP_006571571.1, XP_026300047.1, XP_026300038.1
OG0004199	XP_035737594.1, XP_035737601.1	XP_006559866.1, XP_016768667.1
OG0004201	XP_035740723.1, XP_035740721.1	XP_396024.6
OG0004202	XP_035725976.1	XP_392132.1
