Orthogroup	Vespa_mandarinia	Nomia_melanderi
OG0004708	XP_035730752.1	XP_031831777.1
OG0004709	XP_035723993.1	XP_031843422.1
OG0004710	XP_035738732.1	XP_031831386.1
OG0004711	XP_035743912.1	XP_031846444.1
OG0004712	XP_035730444.1	XP_031843685.1
OG0004713	XP_035744151.1	XP_031832151.1
OG0004714	XP_035737855.1	XP_031825914.1
OG0004715	XP_035718069.1	XP_031842877.1
OG0004716	XP_035736267.1, XP_035736265.1, XP_035736264.1	XP_031833610.1
OG0004717	XP_035726360.1	XP_031838713.1
OG0004718	XP_035718010.1	XP_031842550.1
OG0004719	XP_035739450.1	XP_031844478.1
OG0004720	XP_035728127.1	XP_031846095.1
OG0004721	XP_035725206.1	XP_031835629.1
OG0004722	XP_035734329.1	XP_031842254.1
OG0004723	XP_035723010.1	XP_031849551.1
OG0004724	XP_035718838.1	XP_031832013.1
OG0004725	XP_035738655.1	XP_031830835.1, XP_031830836.1
OG0004726	XP_035731120.1	XP_031842100.1
OG0004728	XP_035721825.1	XP_031827342.1, XP_031827333.1
OG0004729	XP_035729411.1, XP_035729412.1	XP_031831609.1
OG0004730	XP_035729333.1	XP_031832725.1
OG0004731	XP_035724235.1	XP_031833579.1, XP_031833580.1
OG0004732	XP_035737221.1	XP_031842861.1, XP_031842862.1
OG0004733	XP_035732448.1	XP_031833939.1
OG0004734	XP_035741180.1	XP_031829209.1, XP_031829208.1
OG0004735	XP_035732117.1	XP_031832319.1
OG0004736	XP_035727103.1	XP_031833263.1
OG0004737	XP_035720641.1	XP_031826452.1
OG0004738	XP_035735224.1	XP_031844555.1
OG0004739	XP_035717805.1	XP_031834011.1
OG0004740	XP_035718892.1	XP_031836155.1
OG0004741	XP_035741417.1	XP_031826955.1
OG0004742	XP_035743985.1	XP_031834632.1
OG0004743	XP_035741362.1	XP_031840946.1
OG0004744	XP_035724432.1	XP_031837025.1
OG0004745	XP_035739531.1	XP_031828491.1
OG0004746	XP_035725887.1	XP_031847988.1
OG0004747	XP_035735939.1	XP_031829626.1
OG0004748	XP_035726782.1	XP_031837200.1, XP_031837205.1
OG0004750	XP_035730884.1	XP_031850002.1
OG0004751	XP_035734863.1	XP_031836312.1
OG0004752	XP_035736623.1	XP_031846381.1
OG0004753	XP_035719097.1, XP_035719098.1, XP_035719099.1	XP_031830126.1
OG0004754	XP_035743178.1	XP_031829439.1
OG0004755	XP_035729742.1	XP_031832452.1
OG0004756	XP_035743970.1	XP_031835854.1, XP_031835842.1, XP_031835864.1
OG0004757	XP_035730271.1	XP_031838124.1, XP_031838123.1
OG0004758	XP_035731827.1	XP_031826890.1
OG0004759	XP_035743652.1	XP_031834524.1
OG0004760	XP_035724128.1	XP_031842585.1
OG0004761	XP_035726808.1	XP_031843144.1
OG0004762	XP_035729832.1	XP_031835846.1
OG0004763	XP_035722862.1	XP_031830934.1
OG0004764	XP_035735923.1	XP_031845471.1
OG0004765	XP_035742605.1	XP_031830093.1
OG0004766	XP_035741326.1	XP_031831696.1
OG0004767	XP_035733582.1	XP_031839864.1
OG0004768	XP_035727555.1	XP_031845029.1
OG0004769	XP_035744214.1, XP_035744213.1, XP_035744212.1	XP_031840955.1
OG0004770	XP_035730913.1, XP_035730915.1	XP_031831801.1
OG0004771	XP_035720459.1	XP_031839692.1
OG0004772	XP_035737657.1	XP_031828934.1
OG0004773	XP_035724009.1	XP_031839018.1
OG0004774	XP_035721842.1	XP_031827512.1
OG0004775	XP_035739883.1	XP_031845106.1
OG0004776	XP_035741656.1	XP_031838985.1, XP_031838991.1
OG0004777	XP_035741365.1	XP_031845126.1
OG0004778	XP_035741796.1, XP_035741792.1	XP_031839850.1
OG0004779	XP_035743273.1	XP_031840462.1
OG0004780	XP_035738081.1	XP_031827498.1
OG0004781	XP_035723202.1	XP_031835200.1
OG0004782	XP_035720329.1	XP_031848246.1
OG0004783	XP_035728452.1	XP_031831640.1, XP_031831641.1
OG0004784	XP_035721844.1	XP_031827549.1
OG0004785	XP_035740770.1	XP_031838212.1
OG0004786	XP_035724907.1	XP_031838901.1
OG0004787	XP_035726795.1	XP_031843142.1
OG0004788	XP_035735175.1	XP_031842942.1
OG0004789	XP_035734208.1	XP_031847080.1, XP_031847073.1
OG0004790	XP_035718155.1	XP_031834076.1, XP_031834081.1
OG0004791	XP_035735129.1, XP_035735134.1	XP_031843203.1
OG0004792	XP_035733771.1	XP_031830699.1
OG0004793	XP_035727959.1	XP_031838223.1, XP_031838222.1, XP_031838224.1
OG0004794	XP_035721590.1	XP_031831785.1, XP_031831758.1
OG0004795	XP_035732617.1	XP_031838342.1
OG0004796	XP_035719105.1	XP_031849157.1
OG0004797	XP_035728198.1	XP_031832217.1
OG0004799	XP_035738204.1, XP_035738203.1	XP_031840117.1
OG0004800	XP_035721503.1	XP_031837163.1
OG0004801	XP_035723152.1	XP_031832191.1, XP_031832192.1
OG0004802	XP_035740422.1	XP_031837621.1
OG0004803	XP_035726672.1, XP_035726674.1	XP_031842059.1
OG0004804	XP_035719466.1	XP_031840544.1
OG0004805	XP_035732665.1	XP_031848788.1, XP_031828367.1
OG0004806	XP_035739724.1	XP_031838397.1, XP_031838388.1
OG0004809	XP_035733898.1	XP_031850149.1
OG0004810	XP_035735627.1	XP_031829590.1
OG0004811	XP_035725141.1	XP_031840961.1
OG0004812	XP_035737372.1, XP_035737375.1	XP_031840759.1
OG0004813	XP_035727107.1, XP_035726967.1	XP_031845391.1
OG0004814	XP_035725943.1	XP_031839297.1
OG0004815	XP_035741591.1	XP_031830056.1
OG0004816	XP_035738503.1, XP_035738502.1, XP_035738501.1	XP_031830499.1
OG0004817	XP_035726738.1	XP_031831282.1
OG0004818	XP_035727121.1	XP_031826965.1, XP_031826964.1
OG0004819	XP_035736217.1	XP_031843182.1
OG0004820	XP_035729334.1	XP_031838078.1
OG0004821	XP_035742070.1	XP_031834402.1
OG0004822	XP_035743781.1	XP_031849237.1
OG0004823	XP_035722984.1	XP_031839620.1
OG0004824	XP_035739075.1	XP_031833498.1
OG0004826	XP_035719730.1	XP_031849311.1
OG0004827	XP_035734654.1	XP_031825340.1
OG0004828	XP_035723878.1, XP_035723883.1	XP_031838163.1
OG0004829	XP_035736293.1, XP_035736292.1	XP_031831136.1
OG0004830	XP_035741869.1	XP_031830564.1
OG0004831	XP_035728379.1	XP_031844798.1
OG0004832	XP_035731115.1	XP_031828614.1
OG0004833	XP_035738087.1	XP_031841517.1
OG0004834	XP_035743884.1	XP_031829783.1
OG0004835	XP_035719241.1	XP_031850540.1
OG0004836	XP_035721831.1	XP_031847789.1
OG0004837	XP_035744262.1	XP_031845805.1, XP_031845807.1
OG0004838	XP_035742531.1	XP_031850529.1
OG0004839	XP_035723524.1	XP_031845469.1
OG0004840	XP_035740041.1, XP_035740045.1	XP_031843390.1, XP_031843389.1
OG0004841	XP_035725625.1	XP_031829011.1, XP_031829010.1
OG0004842	XP_035734496.1, XP_035734492.1	XP_031840720.1
OG0004843	XP_035743276.1	XP_031840464.1
OG0004844	XP_035743852.1	XP_031849774.1
OG0004845	XP_035728631.1	XP_031846539.1
OG0004846	XP_035720788.1	XP_031838778.1, XP_031838782.1
OG0004847	XP_035741894.1	XP_031845725.1
OG0004848	XP_035728691.1	XP_031848288.1
OG0004849	XP_035723637.1, XP_035723632.1	XP_031835815.1
OG0004850	XP_035733459.1	XP_031840591.1
OG0004851	XP_035743218.1	XP_031827888.1
OG0004852	XP_035743018.1	XP_031846282.1
OG0004853	XP_035738442.1, XP_035738441.1	XP_031846761.1
OG0004854	XP_035717222.1	XP_031846568.1, XP_031846550.1
OG0004855	XP_035731271.1	XP_031845510.1
OG0004856	XP_035740917.1, XP_035740916.1	XP_031832068.1
OG0004857	XP_035729849.1	XP_031847739.1
OG0004858	XP_035720490.1	XP_031831254.1
OG0004859	XP_035728630.1	XP_031847530.1
OG0004860	XP_035729998.1	XP_031842436.1
OG0004861	XP_035718544.1	XP_031839581.1
OG0004862	XP_035740855.1	XP_031825412.1
OG0004863	XP_035730706.1	XP_031836854.1
OG0004864	XP_035729815.1	XP_031835281.1
OG0004865	XP_035730899.1	XP_031839065.1
OG0004866	XP_035743471.1, XP_035743474.1	XP_031845489.1
OG0004867	XP_035730596.1, XP_035730597.1, XP_035730595.1	XP_031840986.1
OG0004868	XP_035737935.1	XP_031840432.1
OG0004869	XP_035725586.1	XP_031844165.1
OG0004870	XP_035727892.1	XP_031836471.1
OG0004871	XP_035728827.1	XP_031847480.1
OG0004872	XP_035737523.1	XP_031848042.1
OG0004873	XP_035723681.1	XP_031832039.1
OG0004874	XP_035727614.1	XP_031845585.1
OG0004875	XP_035738781.1	XP_031835602.1
OG0004876	XP_035720046.1, XP_035720048.1	XP_031847046.1
OG0004877	XP_035733770.1	XP_031837029.1
OG0004878	XP_035724041.1	XP_031848180.1, XP_031848191.1
OG0004879	XP_035739867.1	XP_031849562.1, XP_031849556.1
OG0004880	XP_035742691.1, XP_035742685.1	XP_031832140.1
OG0004883	XP_035737480.1	XP_031839562.1
OG0004884	XP_035735533.1	XP_031834908.1
OG0004885	XP_035719077.1, XP_035719076.1, XP_035719075.1	XP_031825641.1
OG0004887	XP_035730307.1	XP_031849555.1
OG0004888	XP_035732002.1	XP_031838740.1
OG0004889	XP_035736405.1	XP_031847632.1
OG0004890	XP_035734695.1, XP_035734705.1	XP_031826247.1
OG0004891	XP_035717354.1, XP_035717353.1	XP_031845661.1
OG0004892	XP_035718681.1	XP_031834305.1
OG0004893	XP_035729580.1	XP_031847036.1
OG0004894	XP_035738365.1	XP_031837564.1
OG0004895	XP_035741714.1	XP_031830402.1
OG0004896	XP_035724694.1	XP_031836693.1, XP_031836689.1
OG0004897	XP_035731069.1	XP_031828976.1
OG0004899	XP_035739722.1	XP_031846356.1
OG0004900	XP_035742919.1	XP_031848651.1
OG0004901	XP_035723790.1	XP_031833615.1
OG0004902	XP_035726002.1	XP_031839095.1
OG0004903	XP_035720364.1	XP_031833142.1, XP_031833143.1
OG0004904	XP_035726681.1	XP_031839610.1
OG0004905	XP_035726230.1	XP_031839817.1
OG0004908	XP_035730637.1, XP_035730638.1	XP_031831597.1
OG0004909	XP_035728541.1	XP_031846400.1
OG0004910	XP_035734684.1	XP_031846242.1
OG0004911	XP_035736251.1	XP_031827387.1
OG0004912	XP_035717919.1	XP_031836759.1, XP_031836750.1
OG0004913	XP_035729032.1	XP_031847085.1
OG0004914	XP_035727109.1	XP_031845124.1, XP_031845125.1
OG0004915	XP_035726675.1	XP_031843981.1
OG0004916	XP_035718331.1	XP_031839328.1
OG0004918	XP_035720651.1	XP_031845663.1
OG0004919	XP_035719139.1	XP_031838348.1
OG0004920	XP_035743724.1	XP_031825656.1
OG0004921	XP_035717341.1	XP_031837414.1, XP_031837413.1
OG0004922	XP_035729007.1	XP_031830626.1
OG0004923	XP_035743696.1	XP_031838126.1
OG0004924	XP_035740402.1, XP_035740404.1	XP_031829964.1
OG0004925	XP_035737837.1	XP_031825946.1
OG0004926	XP_035743987.1	XP_031827337.1
OG0004927	XP_035730578.1	XP_031832361.1
OG0004928	XP_035717198.1	XP_031825306.1
OG0004929	XP_035726956.1, XP_035726951.1	XP_031837407.1, XP_031837380.1
OG0004930	XP_035735626.1	XP_031829585.1, XP_031829587.1, XP_031829586.1
OG0004931	XP_035721345.1	XP_031833124.1
OG0004932	XP_035738564.1, XP_035738563.1	XP_031830511.1, XP_031830513.1
OG0004933	XP_035742202.1, XP_035742195.1, XP_035718070.1	XP_031828121.1
OG0004934	XP_035732311.1	XP_031832332.1, XP_031832333.1
OG0004935	XP_035730514.1	XP_031843452.1
OG0004936	XP_035726722.1	XP_031838892.1
OG0004937	XP_035726583.1	XP_031839300.1
OG0004938	XP_035727857.1	XP_031831120.1
OG0004939	XP_035738769.1	XP_031849764.1
OG0004940	XP_035743584.1	XP_031836180.1
OG0004941	XP_035722977.1	XP_031839578.1, XP_031839579.1
OG0004942	XP_035719551.1, XP_035719550.1	XP_031838607.1, XP_031838608.1
OG0004943	XP_035738066.1	XP_031825966.1, XP_031825958.1
OG0004944	XP_035722798.1	XP_031841173.1
OG0004945	XP_035736136.1	XP_031843225.1
OG0004946	XP_035721072.1	XP_031847541.1, XP_031847542.1
OG0004947	XP_035723892.1, XP_035723894.1	XP_031833594.1
OG0004948	XP_035720430.1, XP_035720434.1, XP_035720433.1, XP_035720431.1, XP_035720437.1, XP_035720435.1, XP_035720432.1	XP_031832266.1
OG0004949	XP_035720318.1	XP_031848243.1
OG0004950	XP_035744202.1, XP_035744201.1	XP_031834713.1, XP_031834712.1
OG0004951	XP_035735087.1	XP_031825718.1
OG0004952	XP_035728309.1	XP_031833430.1
OG0004954	XP_035736451.1, XP_035736458.1	XP_031846767.1
OG0004955	XP_035737295.1	XP_031848694.1, XP_031848696.1, XP_031848699.1, XP_031848698.1, XP_031848701.1, XP_031848700.1, XP_031848697.1, XP_031848691.1, XP_031848692.1, XP_031848693.1, XP_031848695.1
OG0004956	XP_035739613.1	XP_031838373.1
OG0004957	XP_035732678.1	XP_031833048.1, XP_031833049.1, XP_031833050.1
OG0004958	XP_035737740.1, XP_035737741.1	XP_031844701.1, XP_031844700.1
OG0004959	XP_035728929.1	XP_031846782.1
OG0004960	XP_035740518.1	XP_031825840.1
OG0004961	XP_035720773.1	XP_031834041.1
OG0004962	XP_035738187.1	XP_031840169.1
OG0004964	XP_035726660.1	XP_031835140.1, XP_031835170.1, XP_031835160.1, XP_031835150.1, XP_031835130.1
OG0004965	XP_035737264.1	XP_031843251.1
OG0004966	XP_035740746.1	XP_031847329.1, XP_031847328.1
OG0004968	XP_035736079.1	XP_031848231.1, XP_031848235.1, XP_031848232.1
OG0004969	XP_035733463.1, XP_035733399.1, XP_035733397.1, XP_035733396.1, XP_035733398.1, XP_035733400.1	XP_031847575.1
OG0004976	XP_035738512.1	XP_031830969.1
OG0004977	XP_035738415.1	XP_031827075.1
OG0004978	XP_035740371.1	XP_031830204.1
OG0004979	XP_035737274.1	XP_031843249.1
OG0004980	XP_035730423.1	XP_031850393.1
OG0004981	XP_035723465.1, XP_035723464.1	XP_031828258.1
OG0004982	XP_035740312.1	XP_031842095.1
OG0004983	XP_035735850.1	XP_031832672.1
OG0004984	XP_035737467.1	XP_031843976.1
OG0004985	XP_035726349.1	XP_031831301.1
OG0004986	XP_035725176.1	XP_031829847.1
OG0004987	XP_035731209.1	XP_031849975.1
OG0004988	XP_035734662.1	XP_031830535.1
OG0004989	XP_035722874.1	XP_031839914.1
OG0004990	XP_035741314.1	XP_031841456.1
OG0004991	XP_035734249.1	XP_031850310.1
OG0004993	XP_035726490.1	XP_031839016.1
OG0004994	XP_035734582.1	XP_031845500.1
OG0004995	XP_035736305.1	XP_031839427.1
OG0004996	XP_035724356.1	XP_031831507.1
OG0004997	XP_035734302.1	XP_031843684.1
OG0004998	XP_035741803.1	XP_031832011.1
OG0004999	XP_035735691.1	XP_031832872.1
OG0005000	XP_035727575.1	XP_031846605.1
OG0005001	XP_035741067.1, XP_035741066.1	XP_031836270.1
OG0005002	XP_035742280.1	XP_031833623.1
OG0005003	XP_035734338.1	XP_031836607.1
OG0005004	XP_035744277.1	XP_031844336.1
OG0005005	XP_035728740.1	XP_031834490.1
OG0005006	XP_035734147.1	XP_031832314.1
OG0005007	XP_035739148.1	XP_031839536.1
OG0005008	XP_035740846.1	XP_031840394.1
OG0005009	XP_035730987.1	XP_031828005.1
OG0005010	XP_035730006.1	XP_031839345.1
OG0005011	XP_035724322.1	XP_031835058.1
OG0005012	XP_035722091.1	XP_031835724.1
OG0005013	XP_035717195.1	XP_031848444.1
OG0005014	XP_035719006.1	XP_031835248.1
OG0005015	XP_035718407.1	XP_031831812.1
OG0005016	XP_035728054.1	XP_031834611.1
OG0005017	XP_035732723.1	XP_031849350.1
OG0005018	XP_035743547.1	XP_031830122.1
OG0005019	XP_035734452.1	XP_031835033.1
OG0005020	XP_035730860.1	XP_031833001.1
OG0005021	XP_035731146.1	XP_031849395.1
OG0005022	XP_035721619.1	XP_031825348.1
OG0005023	XP_035718653.1	XP_031835963.1
OG0005024	XP_035731989.1	XP_031845084.1
OG0005025	XP_035725744.1	XP_031842279.1
OG0005027	XP_035729784.1	XP_031832496.1
OG0005028	XP_035723450.1	XP_031840348.1
OG0005029	XP_035720044.1	XP_031839459.1
OG0005030	XP_035731453.1	XP_031829310.1
OG0005031	XP_035730244.1, XP_035730253.1	XP_031837655.1
OG0005032	XP_035743103.1	XP_031829722.1
OG0005033	XP_035738466.1, XP_035738467.1	XP_031846766.1
OG0005034	XP_035740158.1	XP_031838548.1, XP_031838545.1
OG0005035	XP_035734077.1	XP_031840653.1
OG0005036	XP_035729622.1	XP_031847497.1
OG0005037	XP_035733260.1, XP_035733259.1	XP_031847368.1
OG0005038	XP_035740439.1	XP_031842158.1
OG0005039	XP_035724393.1	XP_031843368.1
OG0005040	XP_035738701.1	XP_031844305.1
OG0005041	XP_035733214.1	XP_031837178.1
OG0005042	XP_035723801.1	XP_031843337.1
OG0005043	XP_035729493.1	XP_031842638.1
OG0005044	XP_035718406.1	XP_031838561.1
OG0005045	XP_035727146.1	XP_031836537.1, XP_031836449.1
OG0005046	XP_035722274.1	XP_031830141.1
OG0005047	XP_035728195.1	XP_031842796.1
OG0005048	XP_035744110.1	XP_031849182.1
OG0005049	XP_035736514.1, XP_035736513.1	XP_031841026.1
OG0005050	XP_035727991.1	XP_031843464.1
OG0005051	XP_035744240.1	XP_031825422.1
OG0005052	XP_035734094.1	XP_031848182.1, XP_031848181.1
OG0005053	XP_035744075.1	XP_031847614.1
OG0005054	XP_035743401.1	XP_031828539.1, XP_031828540.1
OG0005055	XP_035724642.1	XP_031850175.1, XP_031850174.1
OG0005056	XP_035728218.1	XP_031834764.1
OG0005057	XP_035728170.1	XP_031842874.1
OG0005059	XP_035735583.1	XP_031832692.1
OG0005060	XP_035737821.1	XP_031836176.1
OG0005061	XP_035732707.1	XP_031833862.1
OG0005062	XP_035742626.1	XP_031845315.1
OG0005063	XP_035741641.1	XP_031827576.1
OG0005064	XP_035744193.1	XP_031845779.1
OG0005065	XP_035730235.1	XP_031841888.1
OG0005066	XP_035724269.1	XP_031826439.1
OG0005067	XP_035719257.1	XP_031847693.1
OG0005068	XP_035719009.1, XP_035719011.1	XP_031841786.1
OG0005069	XP_035743011.1	XP_031834714.1, XP_031834715.1
OG0005070	XP_035725911.1	XP_031839159.1
OG0005071	XP_035731351.1	XP_031843510.1
OG0005072	XP_035742205.1	XP_031847286.1
OG0005073	XP_035736166.1	XP_031829405.1
OG0005074	XP_035735217.1	XP_031840999.1
OG0005076	XP_035727837.1	XP_031829408.1
OG0005077	XP_035738409.1	XP_031838758.1
OG0005078	XP_035741669.1	XP_031841966.1
OG0005079	XP_035728948.1	XP_031832568.1
OG0005080	XP_035729452.1	XP_031833878.1, XP_031833877.1
OG0005081	XP_035733967.1	XP_031849432.1
OG0005082	XP_035738227.1	XP_031838597.1
OG0005083	XP_035724253.1	XP_031842848.1
OG0005084	XP_035739866.1	XP_031849473.1
OG0005085	XP_035738207.1	XP_031826548.1
OG0005086	XP_035738965.1	XP_031833266.1
OG0005087	XP_035733230.1	XP_031839479.1
OG0005088	XP_035743757.1	XP_031836457.1
OG0005089	XP_035720388.1	XP_031834880.1
OG0005090	XP_035722737.1	XP_031827243.1
OG0005091	XP_035727051.1	XP_031837229.1
OG0005092	XP_035735189.1, XP_035735187.1	XP_031847309.1
OG0005093	XP_035740339.1	XP_031841036.1
OG0005094	XP_035741043.1	XP_031826445.1, XP_031826442.1
OG0005095	XP_035736378.1	XP_031846781.1
OG0005096	XP_035743879.1	XP_031846479.1
OG0005097	XP_035736875.1	XP_031836405.1
OG0005098	XP_035735942.1	XP_031833114.1
OG0005099	XP_035723841.1	XP_031843378.1
OG0005100	XP_035720227.1	XP_031834630.1
OG0005101	XP_035724005.1	XP_031837687.1
OG0005102	XP_035740854.1	XP_031830978.1
OG0005103	XP_035719327.1	XP_031832301.1
OG0005104	XP_035729868.1	XP_031827483.1
OG0005105	XP_035734243.1	XP_031845376.1
OG0005106	XP_035727981.1	XP_031826850.1
OG0005107	XP_035720783.1	XP_031839263.1
OG0005108	XP_035719031.1	XP_031830388.1
OG0005109	XP_035730889.1	XP_031847009.1
OG0005110	XP_035730729.1	XP_031841911.1
OG0005111	XP_035733228.1	XP_031848544.1
OG0005112	XP_035722609.1	XP_031841214.1
OG0005113	XP_035734381.1	XP_031845348.1
OG0005114	XP_035736964.1	XP_031841358.1
OG0005116	XP_035718210.1, XP_035718211.1	XP_031830796.1
OG0005117	XP_035743612.1	XP_031849620.1, XP_031849619.1
OG0005118	XP_035725604.1, XP_035725601.1	XP_031840965.1
OG0005119	XP_035726760.1	XP_031826847.1
OG0005120	XP_035738709.1	XP_031825850.1
OG0005121	XP_035734159.1	XP_031842240.1, XP_031842239.1
OG0005122	XP_035735159.1	XP_031842619.1
OG0005123	XP_035733834.1	XP_031829431.1
OG0005124	XP_035742156.1	XP_031844184.1
OG0005125	XP_035719291.1	XP_031841740.1
OG0005126	XP_035732692.1	XP_031831434.1
OG0005127	XP_035719497.1	XP_031831547.1
OG0005128	XP_035743695.1	XP_031844902.1, XP_031844904.1, XP_031844903.1
OG0005129	XP_035735040.1	XP_031845422.1
OG0005130	XP_035722865.1	XP_031830941.1
OG0005131	XP_035739640.1	XP_031848907.1, XP_031848760.1, XP_031848761.1
OG0005132	XP_035729193.1	XP_031837158.1
OG0005133	XP_035724065.1	XP_031843341.1
OG0005134	XP_035738892.1	XP_031830084.1
OG0005135	XP_035725519.1	XP_031847923.1
OG0005137	XP_035740421.1	XP_031838025.1
OG0005138	XP_035736342.1	XP_031843465.1
OG0005139	XP_035734106.1	XP_031838661.1
OG0005140	XP_035717309.1	XP_031850212.1
OG0005141	XP_035736670.1	XP_031849905.1
OG0005142	XP_035735162.1	XP_031842621.1
OG0005143	XP_035726015.1	XP_031832487.1
OG0005145	XP_035731822.1	XP_031826897.1
OG0005146	XP_035721536.1	XP_031841199.1
OG0005147	XP_035727342.1	XP_031840119.1
OG0005148	XP_035740034.1	XP_031841287.1
OG0005149	XP_035717192.1	XP_031830838.1
OG0005150	XP_035737998.1	XP_031831156.1
OG0005151	XP_035738079.1	XP_031827534.1
OG0005152	XP_035732006.1	XP_031838810.1
OG0005153	XP_035740468.1, XP_035740467.1	XP_031828966.1
OG0005154	XP_035732724.1	XP_031849353.1
OG0005155	XP_035723830.1	XP_031837379.1
OG0005156	XP_035741203.1, XP_035741204.1	XP_031827898.1
OG0005157	XP_035726886.1	XP_031849685.1
OG0005158	XP_035744170.1, XP_035744172.1, XP_035744173.1	XP_031849038.1
OG0005159	XP_035726053.1	XP_031839512.1
OG0005160	XP_035719713.1	XP_031836561.1
OG0005161	XP_035718907.1	XP_031830053.1, XP_031830044.1
OG0005162	XP_035736372.1	XP_031835973.1
OG0005163	XP_035736082.1	XP_031844833.1, XP_031844825.1
OG0005164	XP_035717608.1	XP_031846497.1
OG0005165	XP_035726251.1	XP_031835659.1
OG0005166	XP_035738042.1	XP_031841483.1
OG0005167	XP_035725893.1	XP_031839526.1
OG0005168	XP_035726095.1	XP_031833820.1
OG0005169	XP_035723296.1, XP_035723295.1	XP_031838251.1
OG0005170	XP_035742350.1	XP_031840098.1
OG0005171	XP_035720691.1, XP_035720690.1	XP_031830379.1
OG0005172	XP_035732074.1	XP_031840028.1
OG0005173	XP_035734710.1	XP_031830528.1
OG0005174	XP_035743188.1	XP_031831480.1
OG0005175	XP_035733222.1	XP_031833989.1
OG0005176	XP_035730343.1	XP_031840232.1, XP_031840231.1
OG0005177	XP_035731608.1	XP_031845356.1, XP_031845357.1
OG0005178	XP_035724060.1, XP_035724059.1	XP_031843228.1
OG0005179	XP_035736890.1	XP_031841328.1
OG0005180	XP_035726506.1	XP_031838803.1
OG0005181	XP_035727068.1	XP_031829804.1
OG0005182	XP_035718845.1	XP_031847731.1, XP_031847732.1, XP_031847730.1
OG0005183	XP_035738180.1	XP_031842895.1
OG0005184	XP_035732508.1	XP_031839926.1
OG0005185	XP_035736777.1	XP_031844756.1, XP_031844757.1
OG0005186	XP_035738713.1	XP_031830726.1
OG0005187	XP_035723906.1	XP_031833606.1
OG0005188	XP_035731420.1	XP_031842321.1
OG0005189	XP_035723907.1	XP_031846371.1, XP_031846372.1
