Orthogroup	Nomia_melanderi	Ceratina_calcarata
OG0004560	XP_031830238.1	XP_017893097.1
OG0004561	XP_031850286.1	XP_017878390.1
OG0004562	XP_031828838.1, XP_031828839.1	XP_017880359.1
OG0004563	XP_031848433.1, XP_031848432.1	XP_017883939.1, XP_017887282.1
OG0004564	XP_031832295.1	XP_017893186.1
OG0004565	XP_031836182.1	XP_017889844.1
OG0004566	XP_031849799.1	XP_017878967.1, XP_017878977.1, XP_026668850.1, XP_017878985.1
OG0004567	XP_031827375.1	XP_017881019.1
OG0004568	XP_031842470.1	XP_017892033.1
OG0004569	XP_031847890.1	XP_017882569.1
OG0004570	XP_031834643.1	XP_017891134.1
OG0004571	XP_031831093.1	XP_017891592.1
OG0004572	XP_031829245.1	XP_017886138.1
OG0004573	XP_031838374.1	XP_026666587.1, XP_017888674.1
OG0004574	XP_031846960.1	XP_026666509.1, XP_017893016.1
OG0004575	XP_031827677.1	XP_017891840.1
OG0004576	XP_031832330.1	XP_017884083.2
OG0004577	XP_031841348.1	XP_026669003.1
OG0004578	XP_031833432.1	XP_017890076.1
OG0004579	XP_031843567.1	XP_026667864.1, XP_017877000.1
OG0004580	XP_031829047.1	XP_026669445.1
OG0004581	XP_031834288.1	XP_017880936.1
OG0004582	XP_031827415.1	XP_017875364.1
OG0004583	XP_031842759.1	XP_017889399.1
OG0004584	XP_031842935.1	XP_017889651.1
OG0004585	XP_031846722.1	XP_017885173.1
OG0004586	XP_031830688.1	XP_017877386.1
OG0004587	XP_031846431.1	XP_017878631.1
OG0004588	XP_031834738.1, XP_031834737.1	XP_017884275.1
OG0004589	XP_031833728.1	XP_017891576.1
OG0004590	XP_031839898.1	XP_017879245.1, XP_026668948.1
OG0004591	XP_031849269.1	XP_017878753.1
OG0004592	XP_031843009.1	XP_017886383.1
OG0004593	XP_031826468.1	XP_017892530.1
OG0004594	XP_031831736.1	XP_017883607.1
OG0004595	XP_031831762.1	XP_017887703.1
OG0004596	XP_031825732.1	XP_017878136.1
OG0004597	XP_031838508.1	XP_017878697.1
OG0004598	XP_031827767.1, XP_031827758.1	XP_017886759.1
OG0004599	XP_031829973.1, XP_031829972.1	XP_017877131.1
OG0004600	XP_031842251.1	XP_026668463.1
OG0004601	XP_031847969.1	XP_017875703.1
OG0004602	XP_031841260.1	XP_017890804.1
OG0004603	XP_031827695.1	XP_017893408.1
OG0004604	XP_031833400.1	XP_026674295.1
OG0004605	XP_031849459.1, XP_031849458.1	XP_017890444.1
OG0004606	XP_031841126.1	XP_017887166.1
OG0004607	XP_031831023.1	XP_017875733.1
OG0004608	XP_031842224.1	XP_017878724.1, XP_017878725.1
OG0004609	XP_031835494.1	XP_017876870.1
OG0004611	XP_031836947.1	XP_017892492.1, XP_017892493.1
OG0004612	XP_031831242.1	XP_017883534.1
OG0004613	XP_031827922.1	XP_017885623.1, XP_026670034.1, XP_017881401.1
OG0004614	XP_031836880.1, XP_031836881.1	XP_017886984.1
OG0004615	XP_031826243.1, XP_031826242.1	XP_017885935.1
OG0004616	XP_031834750.1, XP_031834751.1	XP_026675627.1
OG0004617	XP_031846458.1	XP_017878933.1
OG0004618	XP_031848473.1	XP_017889178.1
OG0004619	XP_031835296.1, XP_031835295.1	XP_017891651.1, XP_017890305.1
OG0004620	XP_031841008.1	XP_017886799.1
OG0004621	XP_031845520.1	XP_017881727.1, XP_026670152.1
OG0004622	XP_031833742.1, XP_031833743.1, XP_031833741.1	XP_017889395.1
OG0004623	XP_031848704.1	XP_026672007.1
OG0004624	XP_031835579.1	XP_026673028.1, XP_026673029.1, XP_017887464.1
OG0004625	XP_031839693.1	XP_026667796.1
OG0004626	XP_031847039.1, XP_031847037.1, XP_031847038.1	XP_026668434.1
OG0004627	XP_031825845.1	XP_017875739.1
OG0004628	XP_031839819.1	XP_017875016.1, XP_017891015.1
OG0004629	XP_031832352.1	XP_017893522.1
OG0004630	XP_031831028.1	XP_017882013.1
OG0004631	XP_031838214.1	XP_017891702.1
OG0004632	XP_031828157.1	XP_017885852.1
OG0004633	XP_031841975.1	XP_017889222.1
OG0004634	XP_031850196.1	XP_017879077.1
OG0004635	XP_031830424.1, XP_031830425.1, XP_031830426.1, XP_031830423.1	XP_017886573.1
OG0004636	XP_031845474.1	XP_017881698.1
OG0004637	XP_031836699.1	XP_017888256.1
OG0004638	XP_031849475.1	XP_017884031.1
OG0004639	XP_031833327.1, XP_031833330.1, XP_031833329.1, XP_031833331.1	XP_017877926.1
OG0004640	XP_031834309.1, XP_031834307.1	XP_017881654.1
OG0004641	XP_031830098.1	XP_017881879.1
OG0004642	XP_031838315.1	XP_017880925.1
OG0004644	XP_031829441.1	XP_017886483.1, XP_026672491.1
OG0004645	XP_031827346.1	XP_017881271.1
OG0004646	XP_031841279.1	XP_017888024.1
OG0004647	XP_031825803.1	XP_017878171.1
OG0004648	XP_031844057.1	XP_017876055.1
OG0004649	XP_031848566.1	XP_026674366.1, XP_026674364.1, XP_017890119.2
OG0004650	XP_031842045.1	XP_026674298.1
OG0004651	XP_031833551.1	XP_017890081.1
OG0004652	XP_031829616.1, XP_031829615.1, XP_031829614.1	XP_017884995.1
OG0004653	XP_031850476.1	XP_017875906.1
OG0004654	XP_031847351.1	XP_017889408.1
OG0004655	XP_031835589.1	XP_017890582.1
OG0004656	XP_031841158.1	XP_017879578.1
OG0004657	XP_031831543.1	XP_017879639.1
OG0004658	XP_031827940.1	XP_017892113.1
OG0004659	XP_031835083.1, XP_031835084.1, XP_031835085.1	XP_017893165.1
OG0004660	XP_031826339.1	XP_017892359.1
OG0004661	XP_031826426.1	XP_017892440.1
OG0004662	XP_031831734.1	XP_017883606.1
OG0004663	XP_031842969.1	XP_017889387.1
OG0004664	XP_031825764.1	XP_017892680.1
OG0004665	XP_031832641.1	XP_017884612.1
OG0004666	XP_031826536.1	XP_017881521.1
OG0004667	XP_031841303.1	XP_017888460.1
OG0004668	XP_031833170.1	XP_017881944.1
OG0004669	XP_031831558.1	XP_017890245.1
OG0004670	XP_031828116.1, XP_031828115.1	XP_017887955.1
OG0004671	XP_031840641.1	XP_017891430.1
OG0004672	XP_031840158.1	XP_026673288.1
OG0004673	XP_031836017.1	XP_017887145.2
OG0004674	XP_031844841.1	XP_017878126.1, XP_017878127.1
OG0004675	XP_031828759.1	XP_017892666.1
OG0004676	XP_031841457.1	XP_017880188.1, XP_017880187.1
OG0004677	XP_031828370.1	XP_017887651.1
OG0004678	XP_031843477.1	XP_017877601.1
OG0004679	XP_031828220.1	XP_017887527.1
OG0004680	XP_031850140.1	XP_026668611.1, XP_026668612.1, XP_026668613.1, XP_017878420.1, XP_017878419.1, XP_026668610.1
OG0004681	XP_031845390.1	XP_017881729.1
OG0004682	XP_031850578.1	XP_017886976.1
OG0004683	XP_031833460.1	XP_017883107.1
OG0004684	XP_031830398.1	XP_017876652.1
OG0004686	XP_031837965.1	XP_017878263.1
OG0004687	XP_031838605.1	XP_017889841.1
OG0004688	XP_031828494.1	XP_017888416.1
OG0004689	XP_031834998.1	XP_017891145.1
OG0004690	XP_031845415.1, XP_031845416.1, XP_031845417.1, XP_031845419.1	XP_017877734.1
OG0004691	XP_031833012.1	XP_017885000.1
OG0004692	XP_031833013.1	XP_026671545.1
OG0004693	XP_031839189.1	XP_017888180.1
OG0004694	XP_031829743.1	XP_017890817.1
OG0004695	XP_031840315.1	XP_026673267.1
OG0004696	XP_031846206.1	XP_017875966.2
OG0004697	XP_031826231.1, XP_031839275.1	XP_017891029.1
OG0004698	XP_031837548.1	XP_026673292.1, XP_017888015.1
OG0004699	XP_031835887.1	XP_017892077.1
OG0004700	XP_031845654.1	XP_017879626.2
OG0004701	XP_031838564.1	XP_017884124.1
OG0004702	XP_031842746.1, XP_031842745.1	XP_017889575.1
OG0004703	XP_031833758.1, XP_031833761.1, XP_031833764.1, XP_031833765.1, XP_031833762.1, XP_031833763.1, XP_031833760.1, XP_031833759.1	XP_017879826.1
OG0004704	XP_031830916.1	XP_017881188.2
OG0004705	XP_031838265.1	XP_017877091.1
OG0004706	XP_031831631.1, XP_031831630.1	XP_017889711.1
OG0004707	XP_031846607.1	XP_017876395.1
OG0004708	XP_031831777.1	XP_017890125.1
OG0004709	XP_031843422.1	XP_026668431.1
OG0004710	XP_031831386.1	XP_017891363.1
OG0004711	XP_031846444.1	XP_026673001.1
OG0004712	XP_031843685.1	XP_026667543.1
OG0004713	XP_031832151.1	XP_017891059.1
OG0004714	XP_031825914.1	XP_017883911.1
OG0004715	XP_031842877.1	XP_017886284.2
OG0004716	XP_031833610.1	XP_017883083.1
OG0004717	XP_031838713.1	XP_026674729.1
OG0004718	XP_031842550.1	XP_017891539.1
OG0004719	XP_031844478.1	XP_026668137.1
OG0004721	XP_031835629.1	XP_026668544.1
OG0004722	XP_031842254.1	XP_017878711.1
OG0004723	XP_031849551.1	XP_017877543.1
OG0004724	XP_031832013.1	XP_017891020.1
OG0004725	XP_031830835.1, XP_031830836.1	XP_017882402.2
OG0004726	XP_031842100.1	XP_017886025.1, XP_017879435.1
OG0004727	XP_031830344.1	XP_017893051.1, XP_017893061.1
OG0004728	XP_031827342.1, XP_031827333.1	XP_017880164.1
OG0004729	XP_031831609.1	XP_026671078.1
OG0004730	XP_031832725.1	XP_017888114.1
OG0004731	XP_031833579.1, XP_031833580.1	XP_026675151.1
OG0004732	XP_031842861.1, XP_031842862.1	XP_017889821.1, XP_026674224.1
OG0004733	XP_031833939.1	XP_017891984.1
OG0004734	XP_031829209.1, XP_031829208.1	XP_017883624.2, XP_017884352.1, XP_026667064.1
OG0004735	XP_031832319.1	XP_026666812.1
OG0004737	XP_031826452.1	XP_017885948.1
OG0004738	XP_031844555.1	XP_017882469.2
OG0004739	XP_031834011.1	XP_017883269.1
OG0004740	XP_031836155.1	XP_017876910.1
OG0004741	XP_031826955.1	XP_017888692.1
OG0004742	XP_031834632.1	XP_017880507.2
OG0004743	XP_031840946.1	XP_017885756.1
OG0004744	XP_031837025.1	XP_017884895.1
OG0004745	XP_031828491.1	XP_017884518.1, XP_017884516.1, XP_017884517.1
OG0004746	XP_031847988.1	XP_017879883.1
OG0004747	XP_031829626.1	XP_026671847.1
OG0004748	XP_031837200.1, XP_031837205.1	XP_017884951.1
OG0004750	XP_031850002.1	XP_017889569.1, XP_026674058.1
OG0004751	XP_031836312.1	XP_017880935.1
OG0004752	XP_031846381.1	XP_026669887.1
OG0004753	XP_031830126.1	XP_017890710.1
OG0004754	XP_031829439.1	XP_017886480.1
OG0004755	XP_031832452.1	XP_017889034.1
OG0004756	XP_031835854.1, XP_031835842.1, XP_031835864.1	XP_017880493.1
OG0004757	XP_031838124.1, XP_031838123.1	XP_026675398.1
OG0004758	XP_031826890.1	XP_017886649.1
OG0004759	XP_031834524.1	XP_017887831.1
OG0004760	XP_031842585.1	XP_017892066.1
OG0004761	XP_031843144.1	XP_017886337.1
OG0004762	XP_031835846.1	XP_026671234.1, XP_017883808.1
OG0004763	XP_031830934.1	XP_017876679.1
OG0004764	XP_031845471.1	XP_017881711.1, XP_026670155.1
OG0004765	XP_031830093.1	XP_017885307.1
OG0004766	XP_031831696.1	XP_017875395.1, XP_017875396.1
OG0004767	XP_031839864.1	XP_017879353.1
OG0004768	XP_031845029.1	XP_017877784.1, XP_026668270.1
OG0004769	XP_031840955.1	XP_017886161.1
OG0004770	XP_031831801.1	XP_017889554.1
OG0004771	XP_031839692.1	XP_026667821.1, XP_026667822.1, XP_026667820.1
OG0004772	XP_031828934.1	XP_017890853.1
OG0004773	XP_031839018.1	XP_017875191.1, XP_017875190.1
OG0004774	XP_031827512.1	XP_026669376.1
OG0004775	XP_031845106.1	XP_017877799.1
OG0004776	XP_031838985.1, XP_031838991.1	XP_017882694.1, XP_017882702.1
OG0004777	XP_031845126.1	XP_017877812.1
OG0004778	XP_031839850.1	XP_026668452.1
OG0004779	XP_031840462.1	XP_026670715.1
OG0004780	XP_031827498.1	XP_017888768.1
OG0004781	XP_031835200.1	XP_017886865.1
OG0004782	XP_031848246.1	XP_026671681.1
OG0004783	XP_031831640.1, XP_031831641.1	XP_017891313.1
OG0004784	XP_031827549.1	XP_017880126.1
OG0004785	XP_031838212.1	XP_017875923.1
OG0004786	XP_031838901.1	XP_017878701.1
OG0004787	XP_031843142.1	XP_017886335.1
OG0004788	XP_031842942.1	XP_017889545.1
OG0004789	XP_031847080.1, XP_031847073.1	XP_026671764.1, XP_026671766.1
OG0004790	XP_031834076.1, XP_031834081.1	XP_026670901.1
OG0004791	XP_031843203.1	XP_017892588.1
OG0004792	XP_031830699.1	XP_017882132.1
OG0004793	XP_031838223.1, XP_031838222.1, XP_031838224.1	XP_017891612.1
OG0004794	XP_031831785.1, XP_031831758.1	XP_017883839.1
OG0004795	XP_031838342.1	XP_026672121.1, XP_026672122.1
OG0004796	XP_031849157.1	XP_017878457.1
OG0004797	XP_031832217.1	XP_017886224.1
OG0004799	XP_031840117.1	XP_017891280.1
OG0004800	XP_031837163.1	XP_017893216.1
OG0004801	XP_031832191.1, XP_031832192.1	XP_017884963.1
OG0004802	XP_031837621.1	XP_017886654.1
OG0004803	XP_031842059.1	XP_026674270.1
OG0004804	XP_031840544.1	XP_026670204.1
OG0004805	XP_031848788.1	XP_017884459.1
OG0004806	XP_031838397.1, XP_031838388.1	XP_017890646.1
OG0004808	XP_031833753.1	XP_017889647.1
OG0004809	XP_031850149.1	XP_017878422.1
OG0004810	XP_031829590.1	XP_017888133.1
OG0004811	XP_031840961.1	XP_017885434.1
OG0004812	XP_031840759.1	XP_017882475.1, XP_026670549.1
OG0004813	XP_031845391.1	XP_017875419.1, XP_017877800.1
OG0004814	XP_031839297.1	XP_017876999.1
OG0004815	XP_031830056.1	XP_017881894.1
OG0004816	XP_031830499.1	XP_017879136.1
OG0004817	XP_031831282.1	XP_026668296.1
OG0004818	XP_031826965.1, XP_031826964.1	XP_017886674.1
OG0004819	XP_031843182.1	XP_017889522.1
OG0004820	XP_031838078.1	XP_017885649.1
OG0004821	XP_031834402.1	XP_017881327.1
OG0004822	XP_031849237.1	XP_017879007.1
OG0004823	XP_031839620.1	XP_017892801.1
OG0004824	XP_031833498.1	XP_017879183.1
OG0004825	XP_031832486.1	XP_017877114.1
OG0004826	XP_031849311.1	XP_017878650.1
OG0004827	XP_031825340.1	XP_017875803.1
OG0004828	XP_031838163.1	XP_017875516.1
OG0004829	XP_031831136.1	XP_017882172.1
OG0004830	XP_031830564.1	XP_017882061.1
OG0004831	XP_031844798.1	XP_026674125.1
OG0004833	XP_031841517.1	XP_017882607.1
OG0004834	XP_031829783.1	XP_017887441.1
OG0004835	XP_031850540.1	XP_017886753.1
OG0004836	XP_031847789.1	XP_017882157.1
OG0004837	XP_031845805.1, XP_031845807.1	XP_026666659.1
OG0004838	XP_031850529.1	XP_017875255.1
OG0004839	XP_031845469.1	XP_026670185.1
OG0004841	XP_031829011.1, XP_031829010.1	XP_017890604.1
OG0004842	XP_031840720.1	XP_017886080.1
OG0004843	XP_031840464.1	XP_017875073.1, XP_017882755.1
OG0004844	XP_031849774.1	XP_026669434.1
OG0004845	XP_031846539.1	XP_026668797.1
OG0004846	XP_031838778.1, XP_031838782.1	XP_026667390.1
OG0004847	XP_031845725.1	XP_017883541.1
OG0004848	XP_031848288.1	XP_026669638.1
OG0004849	XP_031835815.1	XP_017891827.1
OG0004850	XP_031840487.1	XP_026673153.1
OG0004850	XP_031840591.1	XP_026673137.1
OG0004851	XP_031827888.1	XP_017885964.1
OG0004852	XP_031846282.1	XP_017892523.1
OG0004853	XP_031846761.1	XP_017880427.2
OG0004854	XP_031846568.1, XP_031846550.1	XP_026672200.1
OG0004855	XP_031845510.1	XP_026670176.1, XP_026670175.1
OG0004856	XP_031832068.1	XP_017891080.1
OG0004857	XP_031847739.1	XP_026671269.1
OG0004858	XP_031831254.1	XP_017877856.1
OG0004859	XP_031847530.1	XP_017891621.1
OG0004861	XP_031839581.1	XP_026667774.1
OG0004862	XP_031825412.1	XP_017879553.1
OG0004863	XP_031836854.1	XP_017875269.1
OG0004864	XP_031835281.1	XP_017886670.1
OG0004865	XP_031839065.1	XP_017892759.1
OG0004866	XP_031845489.1	XP_017883795.1
OG0004867	XP_031840986.1	XP_026666774.1
OG0004868	XP_031840432.1	XP_026670118.1
OG0004869	XP_031844165.1	XP_017887279.1
OG0004870	XP_031836471.1	XP_026675019.1
OG0004871	XP_031847480.1	XP_026674967.1, XP_026671275.1
OG0004872	XP_031848042.1	XP_017886002.1
OG0004873	XP_031832039.1	XP_026674775.1
OG0004874	XP_031845585.1	XP_026668228.1
OG0004875	XP_031835602.1	XP_026674527.1
OG0004876	XP_031847046.1	XP_017876855.1
OG0004877	XP_031837029.1	XP_017875459.1
OG0004878	XP_031848180.1, XP_031848191.1	XP_017875671.1
OG0004879	XP_031849556.1	XP_026671945.1
OG0004880	XP_031832140.1	XP_026674794.1
OG0004881	XP_031838125.1	XP_017887827.1, XP_017887825.1
OG0004883	XP_031839562.1	XP_017884267.1
OG0004884	XP_031834908.1	XP_017892767.2
OG0004885	XP_031825641.1	XP_026667558.1
OG0004887	XP_031849555.1	XP_017880722.1
OG0004888	XP_031838740.1	XP_017889397.1
OG0004889	XP_031847632.1	XP_026674422.1, XP_017890324.1, XP_026674423.1
OG0004890	XP_031826247.1	XP_026672298.1
OG0004891	XP_031845661.1	XP_017882379.1
OG0004892	XP_031834305.1	XP_026675105.1
OG0004893	XP_031847036.1	XP_017890619.1
OG0004894	XP_031837564.1	XP_017877988.1
OG0004895	XP_031830402.1	XP_017883802.1, XP_017877310.2
OG0004896	XP_031836693.1, XP_031836689.1	XP_017891173.1
OG0004897	XP_031828976.1	XP_026672761.1
OG0004899	XP_031846356.1	XP_017889963.1, XP_026674242.1, XP_026674241.1
OG0004900	XP_031848651.1	XP_017892541.1, XP_017892542.1
OG0004901	XP_031833615.1	XP_017883023.1
OG0004902	XP_031839095.1	XP_017877883.1
OG0004903	XP_031833142.1, XP_031833143.1	XP_017884584.1
OG0004904	XP_031839610.1	XP_017879385.1, XP_026668979.1, XP_017879386.1
OG0004905	XP_031839817.1	XP_017880494.1
OG0004908	XP_031831597.1	XP_017883496.1
OG0004909	XP_031846400.1	XP_017889068.1
OG0004910	XP_031846242.1	XP_026670989.1
OG0004911	XP_031827387.1	XP_026668291.1, XP_026673482.1
OG0004912	XP_031836759.1, XP_031836750.1	XP_017884526.1
OG0004913	XP_031847085.1	XP_017893567.1
OG0004915	XP_031843981.1	XP_017891398.1, XP_017891397.1
OG0004916	XP_031839328.1	XP_017883969.1, XP_026671295.1
OG0004917	XP_031849885.1	XP_026673496.1
OG0004919	XP_031838348.1	XP_017885617.1
OG0004920	XP_031825656.1	XP_017883588.1
OG0004921	XP_031837414.1, XP_031837413.1	XP_017883199.1
OG0004922	XP_031830626.1	XP_017891641.1
OG0004923	XP_031838126.1	XP_017892505.1
OG0004924	XP_031829964.1	XP_017877234.1
OG0004925	XP_031825946.1	XP_017883921.1
OG0004926	XP_031827337.1	XP_017890727.1
OG0004927	XP_031832361.1	XP_026666700.1, XP_026666699.1, XP_017893511.1, XP_017893512.1
OG0004928	XP_031825306.1	XP_017879605.1
OG0004929	XP_031837380.1	XP_026671671.1
OG0004930	XP_031829585.1, XP_031829587.1, XP_031829586.1	XP_017888130.1
OG0004931	XP_031833124.1	XP_017884811.1, XP_017884812.1
OG0004932	XP_031830511.1, XP_031830513.1	XP_026670306.1
OG0004933	XP_031828121.1	XP_017891650.1, XP_026669996.1, XP_017881359.2
OG0004934	XP_031832332.1, XP_031832333.1	XP_017893487.1
OG0004935	XP_031843452.1	XP_017876970.1, XP_017876971.1
OG0004936	XP_031838892.1	XP_026674704.1
OG0004937	XP_031839300.1	XP_017875385.1
OG0004938	XP_031831120.1	XP_017882007.1, XP_017882005.1
OG0004939	XP_031849764.1	XP_017879008.1
OG0004940	XP_031836180.1	XP_017890462.1
OG0004941	XP_031839578.1, XP_031839579.1	XP_017879268.1
OG0004942	XP_031838607.1, XP_031838608.1	XP_026674675.1, XP_017890926.1
OG0004943	XP_031825966.1, XP_031825958.1	XP_017888926.1
OG0004944	XP_031841173.1	XP_026668524.1
OG0004945	XP_031843225.1	XP_026673954.1, XP_017889775.1, XP_017889774.1
OG0004946	XP_031847541.1, XP_031847542.1	XP_017891691.1
OG0004947	XP_031833594.1	XP_017891761.1, XP_026675150.1
OG0004948	XP_031832266.1	XP_017891052.1, XP_017891053.1
OG0004949	XP_031848243.1	XP_017884478.1
OG0004950	XP_031834713.1, XP_031834712.1	XP_017883918.1
OG0004951	XP_031825718.1	XP_026673989.1, XP_026673990.1
OG0004952	XP_031833430.1	XP_017890103.1
OG0004954	XP_031846767.1	XP_026673254.1, XP_026673252.1
OG0004956	XP_031838571.1	XP_026672988.1
OG0004957	XP_031833048.1, XP_031833049.1, XP_031833050.1	XP_026667149.1
OG0004958	XP_031844701.1, XP_031844700.1	XP_026667350.1, XP_026667351.1, XP_026667352.1, XP_017875946.1, XP_017875945.1
OG0004959	XP_031846782.1	XP_017880445.1, XP_026669472.1, XP_017880447.1, XP_026666658.1
OG0004960	XP_031825840.1	XP_017882253.1, XP_017882252.1, XP_026670348.1
OG0004961	XP_031834041.1	XP_017880470.1
OG0004962	XP_031840169.1	XP_017877625.1
OG0004963	XP_031830390.1	XP_017875753.2
OG0004964	XP_031835140.1, XP_031835170.1, XP_031835160.1, XP_031835150.1, XP_031835130.1	XP_017890884.1
OG0004965	XP_031843251.1	XP_017878281.1
OG0004966	XP_031847329.1, XP_031847328.1	XP_017889863.1
OG0004967	XP_031842159.1	XP_026673521.1
OG0004976	XP_031830969.1	XP_017885694.1
OG0004977	XP_031827075.1	XP_017892655.1
OG0004978	XP_031830204.1	XP_017876026.1
OG0004979	XP_031843249.1	XP_026668470.1
OG0004980	XP_031850393.1	XP_017886037.1
OG0004981	XP_031828258.1	XP_017885268.1
OG0004982	XP_031842095.1	XP_017889248.1
OG0004983	XP_031832672.1	XP_017875441.1
OG0004984	XP_031843976.1	XP_017875987.1, XP_017875790.1
OG0004985	XP_031831301.1	XP_017878271.1, XP_017884283.1
OG0004986	XP_031829847.1	XP_017888848.1
OG0004987	XP_031849975.1	XP_017887139.1
OG0004988	XP_031830535.1	XP_017882239.1
OG0004989	XP_031839914.1	XP_017883990.1
OG0004990	XP_031841456.1	XP_017882552.1
OG0004991	XP_031850310.1	XP_017892336.1
OG0004993	XP_031839016.1	XP_017880015.1
OG0004994	XP_031845500.1	XP_017876732.1, XP_017879334.2, XP_017883900.1
OG0004995	XP_031839427.1	XP_017881619.1
OG0004996	XP_031831507.1	XP_017891373.1
OG0004997	XP_031843684.1	XP_017885651.1
OG0004998	XP_031832011.1	XP_017885570.1
OG0004999	XP_031832872.1	XP_017875472.1
OG0005000	XP_031846605.1	XP_026673727.1
OG0005001	XP_031836270.1	XP_017884992.1
OG0005002	XP_031833623.1	XP_017890703.1
OG0005003	XP_031836607.1	XP_026673795.1
OG0005004	XP_031844336.1	XP_017887305.1
OG0005005	XP_031834490.1	XP_017883982.1
OG0005006	XP_031832314.1	XP_017891038.1
OG0005007	XP_031839536.1	XP_026666461.1
OG0005008	XP_031840394.1	XP_017881181.1
OG0005009	XP_031828005.1	XP_017887875.1
OG0005010	XP_031839345.1	XP_017881669.1
OG0005011	XP_031835058.1	XP_017885420.1
OG0005012	XP_031835724.1	XP_026669278.1
OG0005013	XP_031848444.1	XP_017886095.1
OG0005014	XP_031835248.1	XP_026674184.1
OG0005015	XP_031831812.1	XP_017878206.1
OG0005016	XP_031834611.1	XP_017891330.2
OG0005017	XP_031849350.1	XP_017879931.1
OG0005018	XP_031830122.1	XP_017877125.1
OG0005019	XP_031835033.1	XP_017891249.1
OG0005020	XP_031833001.1	XP_017881609.1
OG0005021	XP_031849395.1	XP_017878418.1
OG0005022	XP_031825348.1	XP_017879598.1
OG0005023	XP_031835963.1	XP_017875248.1
OG0005024	XP_031845084.1	XP_017875601.1
OG0005025	XP_031842279.1	XP_017878844.1
OG0005026	XP_031844188.1, XP_031844190.1, XP_031844189.1	XP_017880701.1
OG0005027	XP_031832496.1	XP_026670051.1
OG0005028	XP_031840348.1	XP_017882754.1
OG0005029	XP_031839459.1	XP_017888229.1
OG0005030	XP_031829310.1	XP_017877970.1
OG0005031	XP_031837655.1	XP_017880255.1
