Orthogroup	Nomia_melanderi	Osmia_bicornis
OG0003280	XP_031833543.1	XP_029046450.1
OG0003281	XP_031827723.1	XP_029036171.1
OG0003282	XP_031847718.1	XP_029035415.1
OG0003283	XP_031837875.1	XP_029037548.1
OG0003284	XP_031827913.1, XP_031827915.1, XP_031827914.1	XP_029032193.1
OG0003285	XP_031829148.1	XP_029031846.1
OG0003286	XP_031829825.1	XP_029041147.1, XP_029041148.1
OG0003287	XP_031842411.1	XP_029032547.1
OG0003288	XP_031825624.1	XP_029046057.1
OG0003289	XP_031830121.1	XP_029044281.1, XP_029044280.1
OG0003290	XP_031847142.1	XP_029048082.1
OG0003291	XP_031840057.1	XP_029052841.1, XP_029052840.1
OG0003292	XP_031827912.1	XP_029035285.1
OG0003293	XP_031833626.1	XP_029052560.1
OG0003294	XP_031848338.1	XP_029053223.1
OG0003295	XP_031825967.1	XP_029032302.1
OG0003296	XP_031830729.1	XP_029051095.1
OG0003297	XP_031826264.1	XP_029035216.1
OG0003298	XP_031840236.1	XP_029053000.1, XP_029052794.1
OG0003299	XP_031845365.1, XP_031845366.1	XP_029034601.1
OG0003300	XP_031829292.1	XP_029047910.1
OG0003301	XP_031826436.1, XP_031826438.1	XP_029037785.1
OG0003302	XP_031832683.1	XP_029039151.1
OG0003303	XP_031827622.1	XP_029034634.1
OG0003304	XP_031833314.1	XP_029036018.1
OG0003305	XP_031830239.1	XP_029052320.1
OG0003306	XP_031834579.1	XP_029032028.1, XP_029032030.1, XP_029032029.1
OG0003307	XP_031831025.1	XP_029034485.1, XP_029034484.1
OG0003308	XP_031827370.1	XP_029045175.1
OG0003309	XP_031839441.1	XP_029044808.1
OG0003310	XP_031832481.1, XP_031832472.1	XP_029048797.1
OG0003311	XP_031850580.1	XP_029040595.1
OG0003312	XP_031849255.1	XP_029035200.1, XP_029035199.1
OG0003313	XP_031835971.1	XP_029044498.1
OG0003314	XP_031829035.1	XP_029048944.1, XP_029048945.1
OG0003315	XP_031840058.1	XP_029044488.1
OG0003316	XP_031825879.1	XP_029053558.1
OG0003317	XP_031826131.1, XP_031826127.1, XP_031826126.1, XP_031833342.1	XP_029035363.1
OG0003318	XP_031836713.1, XP_031836715.1, XP_031836714.1	XP_029038653.1
OG0003319	XP_031849136.1	XP_029050448.1
OG0003320	XP_031835900.1	XP_029033496.1, XP_029033717.1
OG0003321	XP_031844125.1	XP_029050230.1
OG0003322	XP_031847713.1	XP_029052261.1
OG0003323	XP_031825901.1, XP_031825900.1, XP_031825899.1	XP_029051429.1
OG0003324	XP_031836313.1	XP_029038826.1
OG0003325	XP_031834328.1, XP_031834318.1	XP_029041517.1, XP_029041516.1
OG0003326	XP_031834573.1, XP_031834574.1	XP_029056577.1
OG0003327	XP_031844277.1	XP_029050085.1
OG0003328	XP_031845515.1	XP_029041663.1
OG0003329	XP_031843645.1	XP_029044788.1
OG0003330	XP_031842541.1, XP_031842542.1	XP_029036803.1
OG0003331	XP_031845168.1	XP_029033364.1
OG0003332	XP_031841821.1	XP_029046348.1
OG0003333	XP_031827894.1	XP_029055496.1, XP_029055495.1
OG0003334	XP_031835904.1	XP_029033543.1, XP_029033589.1
OG0003335	XP_031827453.1, XP_031827451.1, XP_031827450.1, XP_031827454.1, XP_031827455.1	XP_029056186.1, XP_029056228.1
OG0003336	XP_031838401.1, XP_031838400.1, XP_031838402.1	XP_029042215.1
OG0003337	XP_031838940.1	XP_029050587.1
OG0003339	XP_031833966.1	XP_029042220.1
OG0003340	XP_031828855.1, XP_031828854.1	XP_029037316.1
OG0003341	XP_031833293.1	XP_029038966.1
OG0003342	XP_031845939.1, XP_031845940.1, XP_031845937.1, XP_031845941.1	XP_029050676.1
OG0003343	XP_031829455.1	XP_029034663.1
OG0003344	XP_031828775.1	XP_029043012.1
OG0003345	XP_031838586.1, XP_031838585.1	XP_029035391.1
OG0003346	XP_031827027.1	XP_029049067.1
OG0003347	XP_031834506.1	XP_029035569.1
OG0003348	XP_031846732.1, XP_031846731.1, XP_031846734.1, XP_031846733.1	XP_029040050.1
OG0003349	XP_031828110.1, XP_031828111.1	XP_029032389.1
OG0003350	XP_031833462.1	XP_029036585.1
OG0003351	XP_031831008.1	XP_029039916.1
OG0003352	XP_031836484.1	XP_029041802.1
OG0003353	XP_031838092.1	XP_029038858.1
OG0003354	XP_031830482.1	XP_029051451.1, XP_029051452.1
OG0003355	XP_031837732.1	XP_029047904.1
OG0003356	XP_031827057.1	XP_029042332.1
OG0003357	XP_031833552.1, XP_031833553.1	XP_029042160.1, XP_029042159.1, XP_029042161.1
OG0003358	XP_031840866.1	XP_029037192.1
OG0003359	XP_031838647.1	XP_029046813.1
OG0003360	XP_031832576.1	XP_029040736.1
OG0003361	XP_031846180.1	XP_029046037.1
OG0003362	XP_031838581.1	XP_029046598.1
OG0003363	XP_031834545.1	XP_029055965.1
OG0003364	XP_031847954.1	XP_029033667.1, XP_029033653.1
OG0003365	XP_031844652.1	XP_029032875.1
OG0003366	XP_031838345.1	XP_029038911.1
OG0003367	XP_031843024.1	XP_029040856.1
OG0003368	XP_031829074.1, XP_031829073.1	XP_029044894.1, XP_029044895.1
OG0003369	XP_031825468.1	XP_029048230.1
OG0003370	XP_031831102.1	XP_029043219.1
OG0003371	XP_031847618.1	XP_029052395.1
OG0003372	XP_031844503.1, XP_031844504.1, XP_031844502.1, XP_031844505.1	XP_029050084.1
OG0003374	XP_031846629.1	XP_029045729.1
OG0003376	XP_031839623.1, XP_031839625.1, XP_031839624.1, XP_031839626.1, XP_031839627.1	XP_029056600.1
OG0003377	XP_031840766.1	XP_029050104.1, XP_029050105.1, XP_029050103.1
OG0003378	XP_031827098.1	XP_029042285.1
OG0003379	XP_031835956.1	XP_029036150.1
OG0003380	XP_031827285.1	XP_029042313.1
OG0003381	XP_031846333.1	XP_029041619.1
OG0003382	XP_031844839.1	XP_029034722.1
OG0003383	XP_031837328.1	XP_029043499.1
OG0003384	XP_031832375.1	XP_029049954.1
OG0003385	XP_031839259.1, XP_031839257.1	XP_029054431.1, XP_029054430.1
OG0003386	XP_031832821.1	XP_029039138.1
OG0003387	XP_031840000.1	XP_029048290.1, XP_029048291.1
OG0003388	XP_031847686.1	XP_029036165.1
OG0003389	XP_031832237.1	XP_029051039.1
OG0003390	XP_031826455.1	XP_029049410.1
OG0003391	XP_031837949.1	XP_029043496.1
OG0003392	XP_031825771.1	XP_029044440.1
OG0003393	XP_031831768.1	XP_029049037.1
OG0003394	XP_031849679.1	XP_029037115.1
OG0003395	XP_031834584.1	XP_029053530.1
OG0003396	XP_031827756.1	XP_029036114.1
OG0003397	XP_031825707.1	XP_029033195.1, XP_029033196.1, XP_029033198.1
OG0003398	XP_031837772.1	XP_029038578.1
OG0003399	XP_031846645.1	XP_029046707.1, XP_029046708.1
OG0003400	XP_031844482.1, XP_031844483.1	XP_029049576.1, XP_029049578.1
OG0003401	XP_031840262.1	XP_029042661.1, XP_029042975.1
OG0003402	XP_031832903.1	XP_029045389.1
OG0003403	XP_031835440.1	XP_029042641.1
OG0003404	XP_031841004.1	XP_029040631.1
OG0003405	XP_031839890.1	XP_029056612.1
OG0003406	XP_031845238.1	XP_029042933.1
OG0003407	XP_031828689.1	XP_029039187.1
OG0003408	XP_031846129.1	XP_029046668.1
OG0003409	XP_031828927.1	XP_029043123.1, XP_029043124.1, XP_029043121.1
OG0003410	XP_031835101.1, XP_031835102.1	XP_029056641.1
OG0003411	XP_031847116.1	XP_029037879.1
OG0003412	XP_031826000.1	XP_029032286.1
OG0003413	XP_031834729.1	XP_029031964.1
OG0003414	XP_031827287.1	XP_029045129.1
OG0003415	XP_031838277.1	XP_029050165.1, XP_029050164.1
OG0003416	XP_031833040.1	XP_029037591.1
OG0003417	XP_031828656.1, XP_031828662.1	XP_029046999.1
OG0003419	XP_031849176.1	XP_029046573.1
OG0003420	XP_031829285.1, XP_031829283.1, XP_031829284.1	XP_029043138.1
OG0003421	XP_031848491.1	XP_029044588.1
OG0003422	XP_031831553.1	XP_029055854.1
OG0003423	XP_031841028.1	XP_029047612.1
OG0003424	XP_031847862.1	XP_029053563.1
OG0003425	XP_031828612.1	XP_029042007.1, XP_029042151.1
OG0003426	XP_031834226.1	XP_029045305.1
OG0003427	XP_031836534.1	XP_029040077.1
OG0003428	XP_031826927.1	XP_029049838.1
OG0003429	XP_031841197.1	XP_029046753.1
OG0003430	XP_031834178.1	XP_029038129.1
OG0003431	XP_031849936.1	XP_029050497.1
OG0003432	XP_031838377.1	XP_029047036.1, XP_029047037.1
OG0003433	XP_031831561.1	XP_029038360.1
OG0003434	XP_031844580.1	XP_029053207.1
OG0003435	XP_031826077.1	XP_029032618.1
OG0003436	XP_031831619.1	XP_029042305.1, XP_029042306.1, XP_029042307.1
OG0003437	XP_031849073.1	XP_029038276.1
OG0003438	XP_031833676.1	XP_029042089.1
OG0003439	XP_031830476.1, XP_031831341.1	XP_029044304.1
OG0003441	XP_031845254.1	XP_029038842.1
OG0003442	XP_031849988.1	XP_029035401.1
OG0003444	XP_031836226.1	XP_029042597.1
OG0003445	XP_031829238.1	XP_029056667.1, XP_029056668.1, XP_029056665.1
OG0003446	XP_031828637.1	XP_029043021.1
OG0003447	XP_031837945.1	XP_029041836.1
OG0003448	XP_031826367.1	XP_029048490.1
OG0003449	XP_031846720.1	XP_029032207.1
OG0003450	XP_031844676.1	XP_029047164.1
OG0003451	XP_031835745.1	XP_029056659.1, XP_029056658.1
OG0003452	XP_031841143.1, XP_031841152.1	XP_029041410.1
OG0003453	XP_031836524.1	XP_029048340.1
OG0003454	XP_031837970.1	XP_029043389.1
OG0003455	XP_031831926.1	XP_029053172.1
OG0003456	XP_031847055.1	XP_029056647.1
OG0003457	XP_031828628.1, XP_031828629.1, XP_031828627.1	XP_029043744.1, XP_029043753.1, XP_029043792.1, XP_029043800.1
OG0003458	XP_031842884.1	XP_029045887.1
OG0003459	XP_031842105.1	XP_029036685.1
OG0003460	XP_031836181.1	XP_029043069.1
OG0003461	XP_031832675.1	XP_029039230.1
OG0003462	XP_031838449.1	XP_029037318.1
OG0003463	XP_031830905.1	XP_029051132.1
OG0003464	XP_031839157.1, XP_031839158.1	XP_029050921.1
OG0003465	XP_031827266.1	XP_029050962.1
OG0003466	XP_031829652.1	XP_029050760.1
OG0003467	XP_031831987.1, XP_031831989.1, XP_031831988.1	XP_029040971.1
OG0003468	XP_031841529.1	XP_029033250.1
OG0003469	XP_031825268.1	XP_029036400.1, XP_029036399.1
OG0003471	XP_031832235.1	XP_029051817.1
OG0003472	XP_031848342.1	XP_029052695.1, XP_029052694.1
OG0003473	XP_031850215.1	XP_029037455.1
OG0003474	XP_031842432.1	XP_029034533.1, XP_029034532.1
OG0003475	XP_031840064.1	XP_029051935.1, XP_029051934.1
OG0003477	XP_031831003.1	XP_029044568.1
OG0003478	XP_031829687.1, XP_031829688.1	XP_029051529.1, XP_029051528.1
OG0003479	XP_031830873.1	XP_029052454.1
OG0003480	XP_031843440.1	XP_029032427.1
OG0003481	XP_031845503.1	XP_029033541.1, XP_029033587.1
OG0003482	XP_031846783.1	XP_029039590.1
OG0003483	XP_031833648.1	XP_029042094.1, XP_029042095.1
OG0003484	XP_031836703.1	XP_029044592.1, XP_029044434.1
OG0003485	XP_031831273.1	XP_029036663.1
OG0003486	XP_031844988.1	XP_029052035.1
OG0003487	XP_031830361.1	XP_029047146.1, XP_029047145.1, XP_029047144.1
OG0003488	XP_031825651.1, XP_031825652.1	XP_029048676.1
OG0003489	XP_031847109.1	XP_029038073.1
OG0003490	XP_031830033.1	XP_029051539.1
OG0003491	XP_031828986.1	XP_029036010.1
OG0003492	XP_031832180.1	XP_029051632.1
OG0003493	XP_031835572.1, XP_031835571.1	XP_029049059.1
OG0003494	XP_031846664.1, XP_031846666.1	XP_029055627.1
OG0003495	XP_031842590.1	XP_029036729.1
OG0003496	XP_031840629.1	XP_029055472.1
OG0003497	XP_031846896.1	XP_029050947.1
OG0003498	XP_031844034.1	XP_029037893.1
OG0003499	XP_031836029.1	XP_029031928.1, XP_029031924.1
OG0003500	XP_031828819.1	XP_029044902.1
OG0003501	XP_031838392.1	XP_029044584.1
OG0003502	XP_031836941.1	XP_029032336.1, XP_029032335.1
OG0003503	XP_031848337.1, XP_031848336.1	XP_029037270.1
OG0003504	XP_031825417.1	XP_029045154.1, XP_029045152.1, XP_029045153.1
OG0003506	XP_031831598.1	XP_029032145.1, XP_029032144.1
OG0003507	XP_031837089.1	XP_029043320.1
OG0003508	XP_031849753.1, XP_031849752.1	XP_029042677.1
OG0003509	XP_031839680.1, XP_031839686.1	XP_029054957.1
OG0003510	XP_031839478.1, XP_031839473.1	XP_029038078.1
OG0003511	XP_031849957.1	XP_029048378.1
OG0003512	XP_031836589.1, XP_031836590.1, XP_031836588.1	XP_029048458.1
OG0003513	XP_031825927.1	XP_029050542.1
OG0003514	XP_031842313.1	XP_029038280.1
OG0003515	XP_031825516.1	XP_029045469.1
OG0003516	XP_031828505.1	XP_029037425.1
OG0003517	XP_031835665.1	XP_029050194.1, XP_029050195.1
OG0003518	XP_031835604.1, XP_031835605.1	XP_029049745.1
OG0003519	XP_031827083.1	XP_029033420.1, XP_029033422.1, XP_029033421.1
OG0003520	XP_031834530.1	XP_029040591.1, XP_029040592.1
OG0003521	XP_031835304.1	XP_029044152.1
OG0003522	XP_031829672.1	XP_029041082.1
OG0003523	XP_031829151.1	XP_029043140.1
OG0003524	XP_031830366.1	XP_029047088.1
OG0003525	XP_031836565.1	XP_029050675.1
OG0003526	XP_031833107.1	XP_029043342.1
OG0003527	XP_031846133.1	XP_029035651.1
OG0003528	XP_031848674.1	XP_029039168.1, XP_029039165.1, XP_029039167.1
OG0003529	XP_031840998.1	XP_029047615.1
OG0003530	XP_031843040.1	XP_029045974.1
OG0003533	XP_031828891.1	XP_029044696.1
OG0003534	XP_031844819.1	XP_029034796.1
OG0003535	XP_031848149.1	XP_029053576.1
OG0003536	XP_031842011.1, XP_031842001.1	XP_029039227.1
OG0003537	XP_031836358.1	XP_029042582.1
OG0003538	XP_031839240.1	XP_029038714.1
OG0003539	XP_031846798.1, XP_031846800.1, XP_031846799.1	XP_029050922.1
OG0003540	XP_031834346.1	XP_029039326.1
OG0003541	XP_031835401.1	XP_029049663.1
OG0003542	XP_031845642.1	XP_029046860.1
OG0003543	XP_031839908.1	XP_029053894.1
OG0003544	XP_031850210.1, XP_031850201.1	XP_029056166.1
OG0003545	XP_031832360.1	XP_029045000.1
OG0003546	XP_031837549.1	XP_029048475.1
OG0003547	XP_031833416.1	XP_029041583.1
OG0003549	XP_031830602.1	XP_029040522.1
OG0003550	XP_031845640.1	XP_029046808.1
OG0003551	XP_031836978.1	XP_029039107.1
OG0003552	XP_031847272.1	XP_029052043.1
OG0003553	XP_031830779.1	XP_029047687.1
OG0003554	XP_031829843.1	XP_029035150.1
OG0003555	XP_031850439.1	XP_029051744.1
OG0003556	XP_031830038.1, XP_031830037.1	XP_029033379.1, XP_029033381.1, XP_029033380.1
OG0003557	XP_031831373.1, XP_031831374.1	XP_029043815.1
OG0003558	XP_031849965.1	XP_029049115.1
OG0003559	XP_031837776.1	XP_029054242.1
OG0003560	XP_031846068.1	XP_029044371.1, XP_029044373.1, XP_029044372.1
OG0003561	XP_031845952.1	XP_029049845.1
OG0003563	XP_031846838.1, XP_031846834.1	XP_029050862.1
OG0003564	XP_031827751.1	XP_029049257.1
OG0003565	XP_031826440.1	XP_029053084.1
OG0003566	XP_031829641.1	XP_029037639.1
OG0003567	XP_031843377.1, XP_031845655.1	XP_029053030.1
OG0003568	XP_031850127.1	XP_029035465.1
OG0003569	XP_031843733.1	XP_029035484.1
OG0003570	XP_031845873.1	XP_029037502.1
OG0003571	XP_031825735.1	XP_029034698.1
OG0003572	XP_031842692.1	XP_029036929.1
OG0003573	XP_031845027.1	XP_029045591.1
OG0003574	XP_031835030.1, XP_031835029.1	XP_029043232.1
OG0003575	XP_031836154.1	XP_029052249.1
OG0003576	XP_031845493.1	XP_029033531.1
OG0003577	XP_031843818.1, XP_031843820.1	XP_029040474.1, XP_029040475.1
OG0003578	XP_031839955.1	XP_029032092.1, XP_029032091.1
OG0003579	XP_031841954.1	XP_029044922.1
OG0003580	XP_031832694.1	XP_029051265.1
OG0003581	XP_031836458.1	XP_029052703.1, XP_029052912.1, XP_029052922.1, XP_029052693.1
OG0003582	XP_031839630.1, XP_031839631.1	XP_029036310.1
OG0003583	XP_031840887.1	XP_029033066.1
OG0003584	XP_031829943.1	XP_029047047.1
OG0003585	XP_031835068.1	XP_029044158.1
OG0003586	XP_031845110.1, XP_031845111.1	XP_029035524.1, XP_029035523.1, XP_029035525.1
OG0003587	XP_031837822.1	XP_029039212.1
OG0003588	XP_031833819.1	XP_029055824.1
OG0003589	XP_031848547.1	XP_029040951.1
OG0003591	XP_031833257.1	XP_029033068.1
OG0003592	XP_031836730.1	XP_029043985.1
OG0003593	XP_031849132.1	XP_029056066.1
OG0003595	XP_031826335.1	XP_029056349.1, XP_029056350.1, XP_029056351.1
OG0003596	XP_031832037.1	XP_029041095.1
OG0003597	XP_031850351.1	XP_029032907.1
OG0003598	XP_031837644.1	XP_029038696.1
OG0003599	XP_031835283.1	XP_029052931.1
OG0003600	XP_031848535.1	XP_029055607.1
OG0003601	XP_031825426.1	XP_029048739.1, XP_029048740.1, XP_029048741.1
OG0003602	XP_031844385.1	XP_029044539.1
OG0003603	XP_031835598.1	XP_029049784.1, XP_029049783.1, XP_029049785.1
OG0003604	XP_031841720.1	XP_029040234.1
OG0003605	XP_031826271.1	XP_029046902.1
OG0003606	XP_031849352.1	XP_029039741.1
OG0003607	XP_031827838.1	XP_029047478.1
OG0003608	XP_031845240.1, XP_031845239.1	XP_029035906.1
OG0003609	XP_031848096.1	XP_029041846.1, XP_029041569.1, XP_029041559.1, XP_029041838.1
OG0003610	XP_031844268.1, XP_031844267.1	XP_029052676.1
OG0003611	XP_031835730.1	XP_029048850.1
OG0003612	XP_031842577.1	XP_029036874.1
OG0003613	XP_031849519.1	XP_029046130.1, XP_029046129.1
OG0003614	XP_031849601.1, XP_031849599.1, XP_031849600.1	XP_029033772.1
OG0003615	XP_031833358.1	XP_029042200.1
OG0003616	XP_031849401.1, XP_031849403.1, XP_031849397.1, XP_031849398.1, XP_031849399.1, XP_031849400.1	XP_029044884.1
OG0003617	XP_031848898.1	XP_029049956.1
OG0003618	XP_031836799.1, XP_031836798.1	XP_029049323.1
OG0003619	XP_031843878.1	XP_029039834.1
OG0003620	XP_031845094.1	XP_029034042.1
OG0003621	XP_031841073.1	XP_029051490.1
OG0003622	XP_031827258.1	XP_029050716.1
OG0003623	XP_031826644.1	XP_029032666.1
OG0003624	XP_031829343.1	XP_029047684.1
OG0003625	XP_031828507.1	XP_029045419.1
OG0003626	XP_031842734.1	XP_029052789.1
OG0003627	XP_031848333.1	XP_029044216.1
OG0003628	XP_031840082.1	XP_029051667.1
OG0003629	XP_031843191.1	XP_029039549.1
OG0003630	XP_031829676.1	XP_029042207.1, XP_029042213.1
OG0003631	XP_031844287.1	XP_029052685.1
OG0003632	XP_031837889.1	XP_029037867.1
OG0003633	XP_031846136.1	XP_029046939.1, XP_029046942.1, XP_029046931.1, XP_029046952.1
OG0003634	XP_031829708.1, XP_031829709.1	XP_029054210.1
OG0003635	XP_031847932.1	XP_029050430.1, XP_029050427.1
OG0003636	XP_031827818.1, XP_031827817.1	XP_029049263.1
OG0003637	XP_031839719.1	XP_029041602.1
OG0003638	XP_031831109.1	XP_029034461.1
OG0003639	XP_031849793.1	XP_029035387.1
OG0003640	XP_031835747.1	XP_029049160.1
OG0003641	XP_031830233.1	XP_029052304.1
OG0003641	XP_031830226.1	XP_029052298.1
OG0003642	XP_031830213.1	XP_029033432.1
OG0003643	XP_031832365.1	XP_029050373.1
OG0003644	XP_031832715.1	XP_029039222.1
OG0003645	XP_031844536.1	XP_029047174.1
OG0003646	XP_031838186.1	XP_029037749.1
OG0003647	XP_031849522.1	XP_029039438.1
OG0003648	XP_031832932.1	XP_029037405.1
OG0003649	XP_031841669.1	XP_029052228.1
OG0003650	XP_031844666.1	XP_029033875.1
OG0003651	XP_031833961.1, XP_031833953.1	XP_029036425.1
OG0003652	XP_031832740.1	XP_029054464.1
OG0003653	XP_031844110.1	XP_029050212.1
OG0003654	XP_031839616.1, XP_031839618.1, XP_031839617.1, XP_031839615.1	XP_029054720.1
OG0003656	XP_031834283.1	XP_029033884.1, XP_029033883.1
OG0003657	XP_031841443.1	XP_029045275.1
OG0003658	XP_031829714.1, XP_031829733.1, XP_031829724.1, XP_031829742.1	XP_029051922.1
OG0003661	XP_031844603.1, XP_031844613.1, XP_031844594.1	XP_029047840.1, XP_029047839.1, XP_029047837.1, XP_029047838.1
OG0003662	XP_031848284.1	XP_029050445.1, XP_029050446.1, XP_029050444.1
OG0003663	XP_031826511.1	XP_029047237.1
OG0003664	XP_031847069.1	XP_029048070.1
OG0003665	XP_031847876.1	XP_029048052.1
OG0003666	XP_031840182.1	XP_029053222.1, XP_029053268.1
OG0003667	XP_031848157.1	XP_029038415.1
OG0003668	XP_031850213.1	XP_029037358.1, XP_029037357.1
OG0003670	XP_031849884.1	XP_029035491.1
OG0003671	XP_031844513.1, XP_031844512.1, XP_031844511.1	XP_029033033.1
OG0003673	XP_031826995.1	XP_029048647.1
OG0003674	XP_031838553.1	XP_029048862.1
OG0003675	XP_031839806.1	XP_029054743.1
OG0003676	XP_031835240.1, XP_031835242.1, XP_031835241.1	XP_029053351.1
OG0003677	XP_031833537.1	XP_029046464.1
OG0003678	XP_031833771.1	XP_029053070.1
OG0003679	XP_031840560.1	XP_029046896.1
OG0003680	XP_031830970.1	XP_029039740.1
OG0003681	XP_031849018.1	XP_029051791.1
OG0003682	XP_031830801.1	XP_029051407.1
OG0003683	XP_031831385.1	XP_029034363.1
OG0003684	XP_031833105.1, XP_031833101.1	XP_029043337.1, XP_029043336.1
OG0003685	XP_031832944.1	XP_029043400.1
OG0003686	XP_031838865.1	XP_029053875.1
OG0003687	XP_031839485.1, XP_031839484.1	XP_029051985.1
OG0003688	XP_031842850.1, XP_031842851.1	XP_029036700.1
OG0003690	XP_031831554.1, XP_031831555.1	XP_029055855.1
OG0003691	XP_031841868.1	XP_029044581.1, XP_029044578.1
OG0003692	XP_031833219.1	XP_029046010.1
OG0003694	XP_031848671.1	XP_029045006.1
OG0003695	XP_031850366.1	XP_029032901.1, XP_029032900.1, XP_029032902.1
OG0003696	XP_031836066.1, XP_031836067.1	XP_029054614.1, XP_029054589.1, XP_029054613.1, XP_029054600.1
OG0003697	XP_031828152.1	XP_029049584.1
OG0003698	XP_031841747.1, XP_031841748.1	XP_029043272.1, XP_029043274.1
OG0003699	XP_031843100.1	XP_029040902.1
OG0003700	XP_031849214.1	XP_029049819.1
OG0003701	XP_031839396.1	XP_029037965.1
OG0003702	XP_031828189.1	XP_029042015.1
OG0003703	XP_031833483.1	XP_029055773.1
OG0003704	XP_031829211.1	XP_029043102.1, XP_029043104.1, XP_029043103.1
OG0003705	XP_031830325.1	XP_029050851.1, XP_029050850.1
OG0003706	XP_031836111.1	XP_029043559.1
OG0003709	XP_031845537.1	XP_029035954.1
OG0003710	XP_031844662.1	XP_029032888.1, XP_029032887.1
OG0003711	XP_031826813.1	XP_029045256.1
OG0003712	XP_031830431.1	XP_029040523.1
OG0003713	XP_031849535.1	XP_029046145.1
OG0003714	XP_031832219.1	XP_029051648.1
OG0003715	XP_031828054.1	XP_029035250.1
OG0003716	XP_031838024.1	XP_029037543.1
OG0003717	XP_031834571.1	XP_029056541.1
OG0003718	XP_031843732.1	XP_029047524.1, XP_029047523.1
OG0003719	XP_031825956.1	XP_029050575.1
OG0003720	XP_031827675.1	XP_029051289.1
OG0003721	XP_031846546.1	XP_029034997.1
OG0003722	XP_031841967.1	XP_029053961.1
OG0003723	XP_031831843.1, XP_031831834.1	XP_029054817.1
OG0003724	XP_031830003.1	XP_029046805.1
OG0003725	XP_031827158.1	XP_029049830.1
OG0003726	XP_031831484.1	XP_029036552.1
OG0003727	XP_031844557.1	XP_029053216.1
OG0003728	XP_031833670.1	XP_029052546.1
OG0003729	XP_031835873.1	XP_029052113.1
