Orthogroup	Nomia_melanderi	Megalopta_genalis
OG0004460	XP_031848568.1	XP_033335181.1
OG0004461	XP_031836340.1	XP_033323374.1
OG0004462	XP_031837794.1	XP_033330081.1
OG0004463	XP_031839168.1	XP_033328990.1, XP_033328988.1
OG0004464	XP_031840453.1, XP_031840455.1	XP_033330332.1
OG0004465	XP_031839215.1	XP_033328514.1
OG0004466	XP_031837288.1	XP_033323921.1
OG0004467	XP_031848346.1	XP_033331223.1
OG0004468	XP_031848296.1	XP_033331176.1, XP_033339890.1
OG0004469	XP_031835501.1	XP_033342601.1
OG0004470	XP_031831998.1	XP_033333260.1
OG0004471	XP_031831521.1	XP_033324187.1
OG0004472	XP_031845443.1	XP_033326965.1
OG0004473	XP_031835870.1, XP_031835871.1, XP_031835872.1	XP_033325674.1
OG0004474	XP_031837493.1, XP_031837503.1, XP_031837513.1	XP_033324013.1
OG0004475	XP_031833982.1	XP_033333069.1
OG0004476	XP_031835763.1, XP_031835770.1	XP_033342786.1, XP_033342785.1, XP_033342784.1
OG0004477	XP_031842533.1	XP_033341615.1, XP_033341616.1
OG0004478	XP_031841907.1	XP_033340090.1
OG0004479	XP_031844177.1	XP_033331199.1, XP_033331200.1, XP_033331197.1
OG0004480	XP_031829377.1, XP_031829376.1	XP_033337052.1
OG0004481	XP_031840707.1	XP_033321624.1
OG0004482	XP_031843369.1	XP_033321129.1
OG0004483	XP_031835459.1	XP_033342606.1, XP_033342607.1, XP_033342608.1
OG0004484	XP_031831586.1	XP_033324084.1, XP_033324076.1
OG0004485	XP_031838630.1	XP_033326938.1
OG0004486	XP_031839386.1	XP_033341555.1
OG0004487	XP_031838268.1	XP_033342098.1
OG0004488	XP_031849971.1	XP_033334595.1
OG0004489	XP_031831375.1	XP_033332893.1
OG0004490	XP_031836112.1	XP_033330574.1
OG0004491	XP_031844296.1	XP_033321876.1, XP_033321873.1, XP_033321875.1, XP_033321874.1
OG0004492	XP_031849160.1, XP_031849169.1	XP_033337836.1
OG0004493	XP_031846540.1	XP_033336764.1
OG0004494	XP_031830401.1	XP_033331593.1
OG0004495	XP_031846401.1	XP_033338410.1
OG0004496	XP_031831632.1	XP_033322515.1
OG0004497	XP_031843454.1	XP_033339605.1
OG0004498	XP_031825861.1	XP_033331696.1
OG0004499	XP_031842213.1	XP_033326514.1
OG0004501	XP_031848715.1	XP_033330150.1
OG0004502	XP_031838356.1	XP_033329364.1
OG0004503	XP_031825334.1	XP_033324256.1
OG0004505	XP_031844148.1	XP_033339026.1, XP_033339027.1
OG0004506	XP_031837658.1	XP_033333002.1
OG0004507	XP_031846902.1	XP_033341488.1
OG0004508	XP_031849941.1	XP_033334596.1
OG0004509	XP_031840378.1	XP_033331063.1
OG0004510	XP_031847442.1	XP_033322329.1
OG0004511	XP_031845389.1	XP_033337077.1
OG0004512	XP_031826703.1	XP_033338698.1
OG0004513	XP_031825849.1	XP_033341076.1
OG0004514	XP_031827887.1	XP_033329899.1
OG0004515	XP_031849552.1	XP_033326967.1
OG0004516	XP_031826581.1	XP_033337129.1, XP_033337128.1
OG0004517	XP_031846176.1	XP_033341850.1
OG0004518	XP_031830281.1	XP_033327435.1
OG0004519	XP_031849917.1	XP_033334834.1
OG0004520	XP_031847748.1	XP_033331409.1
OG0004521	XP_031838634.1	XP_033322669.1
OG0004522	XP_031843161.1, XP_031843256.1, XP_031842987.1, XP_031843071.1, XP_031842897.1	XP_033334974.1, XP_033334975.1
OG0004523	XP_031850287.1	XP_033334826.1
OG0004524	XP_031832978.1	XP_033340222.1, XP_033333527.1
OG0004525	XP_031841642.1	XP_033332457.1
OG0004526	XP_031841315.1	XP_033335449.1
OG0004527	XP_031840837.1	XP_033322028.1
OG0004528	XP_031842482.1	XP_033322381.1, XP_033322382.1, XP_033322380.1, XP_033322379.1
OG0004529	XP_031825686.1	XP_033328395.1
OG0004530	XP_031845570.1	XP_033337030.1
OG0004531	XP_031828675.1	XP_033339700.1
OG0004532	XP_031839791.1	XP_033337495.1
OG0004533	XP_031830105.1	XP_033337914.1, XP_033337913.1
OG0004534	XP_031840951.1	XP_033322132.1, XP_033322133.1, XP_033322134.1
OG0004535	XP_031834483.1	XP_033334112.1
OG0004536	XP_031825911.1	XP_033320977.1
OG0004537	XP_031845439.1	XP_033326963.1
OG0004538	XP_031839897.1	XP_033341948.1
OG0004540	XP_031826973.1, XP_031826972.1	XP_033338742.1
OG0004541	XP_031828177.1	XP_033340389.1
OG0004542	XP_031850457.1	XP_033326918.1
OG0004543	XP_031826480.1	XP_033340245.1
OG0004544	XP_031848741.1	XP_033324305.1
OG0004545	XP_031841555.1	XP_033332425.1
OG0004546	XP_031826563.1	XP_033337832.1
OG0004547	XP_031843328.1	XP_033339224.1
OG0004548	XP_031844149.1	XP_033321884.1
OG0004549	XP_031833688.1	XP_033334060.1
OG0004550	XP_031841762.1	XP_033331358.1
OG0004551	XP_031829257.1	XP_033337297.1
OG0004552	XP_031834264.1	XP_033333070.1
OG0004553	XP_031837677.1	XP_033323800.1
OG0004554	XP_031827673.1	XP_033334246.1
OG0004555	XP_031825440.1	XP_033328254.1, XP_033328255.1, XP_033328256.1
OG0004556	XP_031835015.1	XP_033331769.1
OG0004558	XP_031838263.1	XP_033339217.1
OG0004559	XP_031828837.1	XP_033334486.1
OG0004560	XP_031830238.1	XP_033337800.1
OG0004561	XP_031850286.1	XP_033342468.1
OG0004562	XP_031828838.1, XP_031828839.1	XP_033334478.1
OG0004563	XP_031848433.1, XP_031848432.1	XP_033327981.1
OG0004564	XP_031832295.1	XP_033332746.1
OG0004565	XP_031836182.1	XP_033334208.1
OG0004566	XP_031849799.1	XP_033334554.1
OG0004567	XP_031827375.1	XP_033322912.1
OG0004568	XP_031842470.1	XP_033334311.1
OG0004569	XP_031847890.1	XP_033331404.1
OG0004570	XP_031834643.1	XP_033321499.1
OG0004571	XP_031831093.1	XP_033340629.1
OG0004572	XP_031829245.1	XP_033339780.1
OG0004573	XP_031838374.1	XP_033322344.1
OG0004574	XP_031846960.1	XP_033320814.1
OG0004575	XP_031827677.1	XP_033334801.1, XP_033334810.1
OG0004576	XP_031832330.1	XP_033321924.1, XP_033321950.1
OG0004577	XP_031841348.1	XP_033335376.1
OG0004578	XP_031833432.1	XP_033328265.1
OG0004579	XP_031843567.1	XP_033323669.1
OG0004580	XP_031829047.1	XP_033334473.1
OG0004581	XP_031834288.1	XP_033341699.1
OG0004582	XP_031827415.1	XP_033325120.1
OG0004583	XP_031842759.1	XP_033324787.1, XP_033324786.1
OG0004584	XP_031842935.1	XP_033327675.1
OG0004585	XP_031846722.1	XP_033322911.1
OG0004586	XP_031830688.1	XP_033325663.1
OG0004587	XP_031846431.1	XP_033327290.1
OG0004589	XP_031833728.1	XP_033328176.1, XP_033328177.1
OG0004590	XP_031839898.1	XP_033334255.1
OG0004591	XP_031849269.1	XP_033337727.1
OG0004592	XP_031843009.1	XP_033324579.1
OG0004593	XP_031826468.1	XP_033340274.1
OG0004594	XP_031831736.1	XP_033321420.1
OG0004596	XP_031825732.1	XP_033324975.1
OG0004597	XP_031838508.1	XP_033342433.1
OG0004598	XP_031827767.1, XP_031827758.1	XP_033325164.1
OG0004599	XP_031829973.1, XP_031829972.1	XP_033330347.1
OG0004600	XP_031842251.1	XP_033334376.1
OG0004601	XP_031847969.1	XP_033325711.1
OG0004602	XP_031841260.1	XP_033325746.1
OG0004603	XP_031827695.1	XP_033332005.1
OG0004604	XP_031833400.1	XP_033328273.1
OG0004605	XP_031849459.1, XP_031849458.1	XP_033342301.1
OG0004606	XP_031841126.1	XP_033329625.1
OG0004607	XP_031831023.1	XP_033340633.1
OG0004608	XP_031842224.1	XP_033326428.1
OG0004609	XP_031835494.1	XP_033342568.1
OG0004611	XP_031836947.1	XP_033333333.1
OG0004612	XP_031831242.1	XP_033335594.1
OG0004613	XP_031827922.1	XP_033330033.1
OG0004614	XP_031836880.1, XP_031836881.1	XP_033339055.1
OG0004615	XP_031826243.1, XP_031826242.1	XP_033331842.1
OG0004617	XP_031846458.1	XP_033327494.1
OG0004618	XP_031848473.1	XP_033323065.1
OG0004619	XP_031835296.1, XP_031835295.1	XP_033339624.1
OG0004620	XP_031841008.1	XP_033326055.1
OG0004621	XP_031845520.1	XP_033338082.1
OG0004622	XP_031833742.1, XP_031833743.1, XP_031833741.1	XP_033338296.1
OG0004623	XP_031848704.1	XP_033320792.1
OG0004624	XP_031835579.1	XP_033342935.1
OG0004625	XP_031839693.1	XP_033323628.1
OG0004626	XP_031847039.1, XP_031847037.1, XP_031847038.1	XP_033338204.1
OG0004627	XP_031825845.1	XP_033341073.1
OG0004628	XP_031839819.1	XP_033333769.1
OG0004629	XP_031832352.1	XP_033332066.1
OG0004630	XP_031831028.1	XP_033339606.1
OG0004631	XP_031838214.1	XP_033321029.1
OG0004632	XP_031828157.1	XP_033340617.1
OG0004633	XP_031841975.1	XP_033328601.1
OG0004634	XP_031850196.1	XP_033334894.1
OG0004635	XP_031830424.1, XP_031830425.1, XP_031830426.1, XP_031830423.1	XP_033340609.1
OG0004636	XP_031845474.1	XP_033324268.1
OG0004637	XP_031836699.1	XP_033322663.1
OG0004638	XP_031849475.1	XP_033327619.1
OG0004639	XP_031833327.1, XP_031833330.1, XP_031833329.1, XP_031833331.1	XP_033327048.1
OG0004640	XP_031834309.1, XP_031834307.1	XP_033333882.1
OG0004641	XP_031830098.1	XP_033321693.1
OG0004642	XP_031838315.1	XP_033329263.1, XP_033329553.1
OG0004643	XP_031846000.1	XP_033332340.1
OG0004644	XP_031829441.1	XP_033322320.1
OG0004645	XP_031827346.1	XP_033341510.1
OG0004646	XP_031841279.1	XP_033335300.1
OG0004647	XP_031825803.1	XP_033322346.1
OG0004648	XP_031844057.1	XP_033340788.1
OG0004649	XP_031848566.1	XP_033327957.1
OG0004650	XP_031842045.1	XP_033325269.1
OG0004651	XP_031833551.1	XP_033339714.1
OG0004652	XP_031829616.1, XP_031829615.1, XP_031829614.1	XP_033330855.1, XP_033330854.1
OG0004653	XP_031850476.1	XP_033329117.1
OG0004654	XP_031847351.1	XP_033342967.1
OG0004655	XP_031835589.1	XP_033342256.1
OG0004656	XP_031841158.1	XP_033325285.1
OG0004657	XP_031831543.1	XP_033324014.1
OG0004658	XP_031827940.1	XP_033340536.1
OG0004659	XP_031835083.1, XP_031835084.1, XP_031835085.1	XP_033330474.1
OG0004660	XP_031826339.1	XP_033340905.1, XP_033340898.1
OG0004661	XP_031826426.1	XP_033328630.1
OG0004662	XP_031831734.1	XP_033321417.1
OG0004663	XP_031842969.1	XP_033331018.1
OG0004664	XP_031825764.1	XP_033332500.1
OG0004665	XP_031832641.1	XP_033336675.1
OG0004666	XP_031826536.1	XP_033331874.1, XP_033331873.1
OG0004667	XP_031841303.1	XP_033335243.1
OG0004668	XP_031833170.1	XP_033341788.1, XP_033327052.1, XP_033327051.1
OG0004669	XP_031831558.1	XP_033325623.1, XP_033325622.1
OG0004670	XP_031828116.1, XP_031828115.1	XP_033340696.1
OG0004671	XP_031840641.1	XP_033328790.1
OG0004672	XP_031840158.1	XP_033321043.1
OG0004673	XP_031836017.1	XP_033328407.1
OG0004674	XP_031844841.1	XP_033322398.1
OG0004675	XP_031828759.1	XP_033323947.1
OG0004676	XP_031841457.1	XP_033338620.1
OG0004678	XP_031843477.1	XP_033330011.1, XP_033330012.1, XP_033330013.1
OG0004679	XP_031828220.1	XP_033340341.1
OG0004680	XP_031850140.1	XP_033342463.1
OG0004681	XP_031845390.1	XP_033324150.1
OG0004682	XP_031850578.1	XP_033339014.1
OG0004683	XP_031833460.1	XP_033337125.1
OG0004684	XP_031830398.1	XP_033326032.1
OG0004685	XP_031829897.1, XP_031829898.1	XP_033327275.1
OG0004686	XP_031837965.1	XP_033337686.1
OG0004687	XP_031838605.1	XP_033343117.1
OG0004688	XP_031828494.1	XP_033322469.1
OG0004689	XP_031834998.1	XP_033341011.1
OG0004690	XP_031845415.1, XP_031845416.1, XP_031845417.1, XP_031845419.1	XP_033324277.1
OG0004691	XP_031833012.1	XP_033335929.1, XP_033335928.1
OG0004692	XP_031833013.1	XP_033335930.1
OG0004693	XP_031839189.1	XP_033328776.1
OG0004694	XP_031829743.1	XP_033332659.1
OG0004695	XP_031840315.1	XP_033337903.1
OG0004696	XP_031846206.1	XP_033321296.1
OG0004697	XP_031839275.1	XP_033328953.1
OG0004698	XP_031837548.1	XP_033328739.1
OG0004699	XP_031835887.1	XP_033325456.1
OG0004700	XP_031845654.1	XP_033321260.1
OG0004701	XP_031838564.1	XP_033324408.1
OG0004702	XP_031842746.1, XP_031842745.1	XP_033324844.1, XP_033324845.1
OG0004704	XP_031830916.1	XP_033331745.1
OG0004705	XP_031838265.1	XP_033342017.1
OG0004706	XP_031831631.1, XP_031831630.1	XP_033332082.1, XP_033332083.1
OG0004707	XP_031846607.1	XP_033324173.1
OG0004708	XP_031831777.1	XP_033338377.1
OG0004709	XP_031843422.1	XP_033327758.1
OG0004711	XP_031846444.1	XP_033336731.1
OG0004712	XP_031843685.1	XP_033340813.1
OG0004713	XP_031832151.1	XP_033333252.1
OG0004714	XP_031825914.1	XP_033331631.1
OG0004716	XP_031833610.1	XP_033324096.1
OG0004717	XP_031838713.1	XP_033322639.1
OG0004718	XP_031842550.1	XP_033324962.1
OG0004719	XP_031844478.1	XP_033321694.1
OG0004720	XP_031846095.1	XP_033332371.1
OG0004721	XP_031835629.1	XP_033342787.1
OG0004722	XP_031842254.1	XP_033326812.1
OG0004723	XP_031849551.1	XP_033326288.1
OG0004724	XP_031832013.1	XP_033332960.1
OG0004725	XP_031830835.1, XP_031830836.1	XP_033320916.1
OG0004726	XP_031842100.1	XP_033340087.1
OG0004727	XP_031830344.1	XP_033327519.1, XP_033327520.1, XP_033327521.1
OG0004728	XP_031827342.1, XP_031827333.1	XP_033338683.1
OG0004729	XP_031831609.1	XP_033333077.1
OG0004730	XP_031832725.1	XP_033336501.1, XP_033336495.1
OG0004731	XP_031833579.1, XP_031833580.1	XP_033337264.1, XP_033337134.1
OG0004732	XP_031842861.1, XP_031842862.1	XP_033331035.1
OG0004734	XP_031829209.1, XP_031829208.1	XP_033324796.1
OG0004735	XP_031832319.1	XP_033323431.1
OG0004736	XP_031833263.1	XP_033327163.1
OG0004737	XP_031826452.1	XP_033331817.1, XP_033331818.1
OG0004738	XP_031844555.1	XP_033329855.1, XP_033329856.1, XP_033329854.1
OG0004739	XP_031834011.1	XP_033332694.1
OG0004740	XP_031836155.1	XP_033330709.1
OG0004741	XP_031826955.1	XP_033338730.1
OG0004742	XP_031834632.1	XP_033341971.1
OG0004743	XP_031840946.1	XP_033323104.1
OG0004744	XP_031837025.1	XP_033329901.1
OG0004745	XP_031828491.1	XP_033333562.1
OG0004746	XP_031847988.1	XP_033322475.1
OG0004747	XP_031829626.1	XP_033336350.1
OG0004748	XP_031837200.1	XP_033335949.1
OG0004750	XP_031850002.1	XP_033324502.1
OG0004750	XP_031849999.1	XP_033324507.1
OG0004751	XP_031836312.1	XP_033323460.1, XP_033339917.1
OG0004752	XP_031846381.1	XP_033342541.1
OG0004753	XP_031830126.1	XP_033337409.1
OG0004754	XP_031829439.1	XP_033322313.1
OG0004755	XP_031832452.1	XP_033325237.1
OG0004756	XP_031835854.1, XP_031835842.1, XP_031835864.1	XP_033341833.1
OG0004757	XP_031838124.1, XP_031838123.1	XP_033322290.1
OG0004758	XP_031826890.1	XP_033326303.1
OG0004759	XP_031834524.1	XP_033338275.1, XP_033338274.1, XP_033338271.1, XP_033338270.1, XP_033338272.1, XP_033338276.1, XP_033338273.1
OG0004760	XP_031842585.1	XP_033334300.1
OG0004761	XP_031843144.1	XP_033324689.1
OG0004762	XP_031835846.1	XP_033325361.1
OG0004763	XP_031830934.1	XP_033338481.1
OG0004764	XP_031845471.1	XP_033322314.1
OG0004765	XP_031830093.1	XP_033337405.1, XP_033337406.1
OG0004766	XP_031831696.1	XP_033332174.1
OG0004767	XP_031839864.1	XP_033341797.1
OG0004768	XP_031845029.1	XP_033327043.1, XP_033327045.1
OG0004769	XP_031840955.1	XP_033322135.1, XP_033322136.1
OG0004770	XP_031831801.1	XP_033322480.1
OG0004771	XP_031839692.1	XP_033323573.1, XP_033323575.1
OG0004772	XP_031828934.1	XP_033331698.1
OG0004773	XP_031839018.1	XP_033322583.1
OG0004774	XP_031827512.1	XP_033322525.1
OG0004775	XP_031845106.1	XP_033336756.1
OG0004776	XP_031838985.1, XP_031838991.1	XP_033333718.1, XP_033333706.1
OG0004777	XP_031845126.1	XP_033338054.1
OG0004778	XP_031839850.1	XP_033342044.1
OG0004779	XP_031840462.1	XP_033329431.1
OG0004780	XP_031827498.1	XP_033325011.1
OG0004781	XP_031835200.1	XP_033332709.1
OG0004782	XP_031848246.1	XP_033336543.1
OG0004783	XP_031831640.1, XP_031831641.1	XP_033324073.1
OG0004784	XP_031827549.1	XP_033322546.1
OG0004785	XP_031838212.1	XP_033327898.1
OG0004786	XP_031838901.1	XP_033329087.1
OG0004787	XP_031843142.1	XP_033324707.1
OG0004788	XP_031842942.1	XP_033322203.1
OG0004789	XP_031847080.1, XP_031847073.1	XP_033331653.1
OG0004790	XP_031834076.1, XP_031834081.1	XP_033332842.1
OG0004791	XP_031843203.1	XP_033342441.1
OG0004792	XP_031830699.1	XP_033326086.1
OG0004793	XP_031838223.1, XP_031838222.1, XP_031838224.1	XP_033339442.1
OG0004794	XP_031831785.1, XP_031831758.1	XP_033341858.1
OG0004795	XP_031838342.1	XP_033329286.1
OG0004796	XP_031849157.1	XP_033343033.1
OG0004797	XP_031832217.1	XP_033329470.1
OG0004799	XP_031840117.1	XP_033343096.1
OG0004800	XP_031837163.1	XP_033326454.1
OG0004801	XP_031832191.1, XP_031832192.1	XP_033329601.1
OG0004803	XP_031842059.1	XP_033325284.1
OG0004804	XP_031840544.1	XP_033323814.1
OG0004805	XP_031848788.1, XP_031828367.1	XP_033331752.1
OG0004806	XP_031838397.1, XP_031838388.1	XP_033339280.1
OG0004808	XP_031833753.1	XP_033338945.1
OG0004809	XP_031850149.1	XP_033334828.1
OG0004810	XP_031829590.1	XP_033336471.1
OG0004811	XP_031840961.1	XP_033326127.1
OG0004812	XP_031840759.1	XP_033331227.1
OG0004813	XP_031845391.1	XP_033337079.1
OG0004814	XP_031839297.1	XP_033341458.1
OG0004815	XP_031830056.1	XP_033321756.1
OG0004816	XP_031830499.1	XP_033320956.1
OG0004817	XP_031831282.1	XP_033323855.1
OG0004818	XP_031826965.1, XP_031826964.1	XP_033338869.1, XP_033338870.1
OG0004819	XP_031843182.1	XP_033340881.1
OG0004820	XP_031838078.1	XP_033338013.1
OG0004821	XP_031834402.1	XP_033322985.1
OG0004822	XP_031849237.1	XP_033335150.1
OG0004823	XP_031839620.1	XP_033334193.1
OG0004824	XP_031833498.1	XP_033321583.1, XP_033321582.1
OG0004825	XP_031832486.1	XP_033325282.1
OG0004826	XP_031849311.1	XP_033342291.1
OG0004827	XP_031825340.1	XP_033324261.1
OG0004828	XP_031838163.1	XP_033331563.1
OG0004829	XP_031831136.1	XP_033339561.1
OG0004830	XP_031830564.1	XP_033340877.1
OG0004831	XP_031844798.1	XP_033339971.1
OG0004832	XP_031828614.1	XP_033333532.1
OG0004833	XP_031841517.1	XP_033335290.1
OG0004834	XP_031829783.1	XP_033337560.1
OG0004835	XP_031850540.1	XP_033325070.1
OG0004836	XP_031847789.1	XP_033331428.1
OG0004837	XP_031845805.1, XP_031845807.1	XP_033332869.1, XP_033332867.1, XP_033332866.1
OG0004838	XP_031850529.1	XP_033323225.1
OG0004839	XP_031845469.1	XP_033324052.1
OG0004841	XP_031829011.1, XP_031829010.1	XP_033334762.1
OG0004842	XP_031840720.1	XP_033327168.1
OG0004843	XP_031840464.1	XP_033329451.1
OG0004844	XP_031849774.1	XP_033334799.1
OG0004845	XP_031846539.1	XP_033336818.1, XP_033336774.1, XP_033329910.1
OG0004846	XP_031838778.1, XP_031838782.1	XP_033332342.1
OG0004847	XP_031845725.1	XP_033332725.1
OG0004848	XP_031848288.1	XP_033321630.1
OG0004849	XP_031835815.1	XP_033325503.1
OG0004850	XP_031840591.1	XP_033340351.1
OG0004851	XP_031827888.1	XP_033328324.1
OG0004852	XP_031846282.1	XP_033321385.1
OG0004853	XP_031846761.1	XP_033340406.1
OG0004854	XP_031846568.1, XP_031846550.1	XP_033323503.1
OG0004855	XP_031845510.1	XP_033338079.1
OG0004856	XP_031832068.1	XP_033333087.1
OG0004857	XP_031847739.1	XP_033325396.1
OG0004858	XP_031831254.1	XP_033334027.1
OG0004859	XP_031847530.1	XP_033339870.1
OG0004860	XP_031842436.1	XP_033336396.1
OG0004861	XP_031839581.1	XP_033342128.1
OG0004862	XP_031825412.1	XP_033328142.1, XP_033328143.1
OG0004863	XP_031836854.1	XP_033323212.1, XP_033323211.1
OG0004864	XP_031835281.1	XP_033331641.1, XP_033331575.1
OG0004865	XP_031839065.1	XP_033329074.1
OG0004866	XP_031845489.1	XP_033325801.1
OG0004867	XP_031840986.1	XP_033323172.1
OG0004868	XP_031840432.1	XP_033334369.1
OG0004869	XP_031844165.1	XP_033331195.1
OG0004870	XP_031836471.1	XP_033338158.1
OG0004871	XP_031847480.1	XP_033341070.1
OG0004872	XP_031848042.1	XP_033324005.1, XP_033324006.1
OG0004873	XP_031832039.1	XP_033329444.1
OG0004874	XP_031845585.1	XP_033338036.1, XP_033338038.1
OG0004875	XP_031835602.1	XP_033342266.1
OG0004876	XP_031847046.1	XP_033331967.1
OG0004877	XP_031837029.1	XP_033324624.1
OG0004878	XP_031848180.1, XP_031848191.1	XP_033322860.1, XP_033322854.1
OG0004879	XP_031849556.1	XP_033321594.1
OG0004880	XP_031832140.1	XP_033339293.1, XP_033339296.1, XP_033339294.1, XP_033339295.1
OG0004881	XP_031838125.1	XP_033339117.1
OG0004883	XP_031839562.1	XP_033337803.1
OG0004884	XP_031834908.1	XP_033327813.1
OG0004885	XP_031825641.1	XP_033328216.1, XP_033328217.1
OG0004887	XP_031849555.1	XP_033326468.1, XP_033326651.1
OG0004888	XP_031838740.1	XP_033322667.1, XP_033322668.1
OG0004889	XP_031847632.1	XP_033339402.1, XP_033339408.1
OG0004890	XP_031826247.1	XP_033331848.1, XP_033331849.1
OG0004891	XP_031845661.1	XP_033324364.1, XP_033324365.1
OG0004892	XP_031834305.1	XP_033324214.1, XP_033324212.1, XP_033324213.1, XP_033324111.1
OG0004893	XP_031847036.1	XP_033338207.1
OG0004894	XP_031837564.1	XP_033326222.1
OG0004895	XP_031830402.1	XP_033331724.1
OG0004896	XP_031836693.1, XP_031836689.1	XP_033330984.1
OG0004897	XP_031828976.1	XP_033339657.1
OG0004899	XP_031846356.1	XP_033337541.1
OG0004900	XP_031848651.1	XP_033330644.1
OG0004901	XP_031833615.1	XP_033339107.1
OG0004902	XP_031839095.1	XP_033328815.1
OG0004903	XP_031833142.1, XP_031833143.1	XP_033336463.1
OG0004904	XP_031839610.1	XP_033342079.1
OG0004907	XP_031844862.1, XP_031844863.1	XP_033330745.1, XP_033330744.1, XP_033330747.1, XP_033330746.1, XP_033330743.1
OG0004908	XP_031831597.1	XP_033324164.1, XP_033324172.1
OG0004909	XP_031846400.1	XP_033332938.1
OG0004910	XP_031846242.1	XP_033331571.1
OG0004911	XP_031827387.1	XP_033325043.1
OG0004912	XP_031836750.1	XP_033336078.1, XP_033336077.1
OG0004913	XP_031847085.1	XP_033334396.1
OG0004914	XP_031845124.1, XP_031845125.1	XP_033336869.1
OG0004916	XP_031839328.1	XP_033328775.1
OG0004917	XP_031849885.1	XP_033324549.1
OG0004918	XP_031845663.1	XP_033324225.1
OG0004919	XP_031838348.1	XP_033329341.1
OG0004920	XP_031825656.1	XP_033324297.1
OG0004922	XP_031830626.1	XP_033340691.1
OG0004923	XP_031838126.1	XP_033322319.1
OG0004924	XP_031829964.1	XP_033337610.1
OG0004925	XP_031825946.1	XP_033331634.1
OG0004926	XP_031827337.1	XP_033328635.1
OG0004927	XP_031832361.1	XP_033330256.1
OG0004929	XP_031837380.1	XP_033335884.1
OG0004930	XP_031829585.1, XP_031829587.1, XP_031829586.1	XP_033336407.1
OG0004931	XP_031833124.1	XP_033330942.1
OG0004932	XP_031830511.1, XP_031830513.1	XP_033320880.1
OG0004933	XP_031828121.1	XP_033335537.1, XP_033334819.1, XP_033329654.1
