Orthogroup	Aedes_aegypti	Anopheles_gambiae
OG0004311	XP_021701716.1, XP_021701717.1, XP_001663270.2	XP_317337.3
OG0004312	XP_021712733.1, XP_001657253.1	XP_308769.2
OG0004313	XP_001655473.2, XP_021697582.1	XP_311332.4
OG0004314	XP_021704009.1, XP_001652825.1	XP_310190.3
OG0004315	XP_001661080.1	XP_316499.2
OG0004316	XP_021693346.1	XP_312474.4
OG0004317	XP_001656820.1	XP_317881.2
OG0004318	XP_001657499.1	XP_558148.1, XP_314575.2
OG0004320	XP_021709548.1	XP_003436336.1, XP_003436337.1, XP_003436335.1, XP_003436334.1
OG0004321	XP_001652958.1	XP_320235.4
OG0004322	XP_001649547.1	XP_315390.3
OG0004323	XP_021711912.1, XP_001652016.1	XP_310208.3
OG0004324	XP_001656190.1	XP_003435869.1
OG0004325	XP_001649513.2	XP_321348.3
OG0004326	XP_001648995.1	XP_322016.4
OG0004327	XP_001662462.1	XP_313697.4
OG0004328	XP_001664262.1	XP_321089.4, XP_003435981.1
OG0004329	XP_001656939.1, XP_001650193.1	XP_317780.4
OG0004330	XP_021693781.1	XP_312755.2
OG0004331	XP_021698783.1	XP_311286.5
OG0004332	XP_001655319.2	XP_311310.1
OG0004333	XP_001658903.1	XP_311779.4
OG0004334	XP_001653781.1	XP_314997.3
OG0004335	XP_001651814.1	XP_001238387.2
OG0004336	XP_001656487.1	XP_311750.4
OG0004337	XP_021697366.1	XP_315508.4, XP_001688671.1, XP_001688670.1
OG0004338	XP_001655524.2	XP_318578.3
OG0004339	XP_021710248.1, XP_001657873.2	XP_318431.5
OG0004340	XP_001656607.2	XP_319922.4
OG0004341	XP_021701400.1, XP_021701401.1	XP_318896.3
OG0004343	XP_021703324.1	XP_317435.3
OG0004344	XP_001648846.1	XP_311859.5
OG0004345	XP_021712993.1, XP_021711958.1	XP_307896.3
OG0004346	XP_021707203.1	XP_320535.3
OG0004347	XP_001656552.1, XP_021702804.1, XP_001656555.1	XP_317030.3
OG0004348	XP_001664201.1	XP_312296.5
OG0004349	XP_001656966.1	XP_321407.3
OG0004350	XP_001658904.1	XP_307264.3
OG0004351	XP_021697651.1	XP_313999.2
OG0004352	XP_001659518.1	XP_562238.4
OG0004353	XP_001656164.1	XP_001688044.1
OG0004354	XP_021704179.1	XP_309347.4
OG0004355	XP_001657692.1	XP_312461.3
OG0004356	XP_001654808.1	XP_311025.2
OG0004357	XP_021700479.1	XP_003437031.1, XP_565769.4
OG0004358	XP_001649850.1, XP_021712765.1	XP_314490.4
OG0004359	XP_021697723.1	XP_308962.3
OG0004360	XP_001647945.1	XP_310387.5
OG0004361	XP_001656971.1	XP_321795.2
OG0004362	XP_001660960.2	XP_313003.4
OG0004363	XP_001658335.2	XP_556483.3
OG0004364	XP_001660303.2	XP_315443.3
OG0004365	XP_001661687.2	XP_001688522.1
OG0004366	XP_001655972.2	XP_317046.2
OG0004367	XP_001660555.2, XP_021711993.1	XP_312972.5
OG0004368	XP_001658631.2, XP_021712702.1	XP_311037.3
OG0004369	XP_021700391.1	XP_314876.4
OG0004370	XP_021701744.1	XP_001688524.1, XP_314102.2
OG0004371	XP_021699003.1	XP_316567.4
OG0004372	XP_001648499.1	XP_321106.4, XP_003435977.1
OG0004373	XP_001654807.1	XP_310479.5
OG0004374	XP_001656613.1	XP_319927.3
OG0004375	XP_001657795.1	XP_317168.1
OG0004376	XP_021697979.1	XP_316497.2
OG0004377	XP_021709505.1	XP_310437.4, XP_003436642.1, XP_003436643.1
OG0004378	XP_001650427.2	XP_559130.1
OG0004379	XP_001654135.1	XP_319397.4
OG0004380	XP_001657742.1	XP_003436771.1
OG0004381	XP_001660886.2	XP_313959.3
OG0004382	XP_021697182.1	XP_310797.5
OG0004383	XP_001661326.1	XP_001687889.1, XP_308303.3
OG0004384	XP_001656500.1	XP_560526.4, XP_307660.4, XP_319353.4
OG0004385	XP_001656404.1	XP_562397.3
OG0004386	XP_001649689.1	XP_315624.3
OG0004387	XP_001660686.1	XP_318983.3
OG0004388	XP_001654994.2	XP_316948.4
OG0004389	XP_001650043.1	XP_319206.4
OG0004390	XP_001662410.1	XP_313986.4
OG0004391	XP_021695450.1, XP_001653418.1	XP_315850.3
OG0004392	XP_021712826.1, XP_021712831.1	XP_312031.5, XP_003436278.1
OG0004393	XP_001654364.1	XP_321918.4
OG0004394	XP_021707550.1, XP_021707549.1, XP_001663474.2	XP_321075.3
OG0004395	XP_001658961.1	XP_318420.5
OG0004396	XP_001652303.1	XP_308224.3
OG0004397	XP_021712268.1, XP_001653776.1	XP_308644.4
OG0004398	XP_001654210.2	XP_319908.4
OG0004400	XP_001653670.1	XP_321839.4
OG0004401	XP_001654439.2	XP_309580.4, XP_001237244.2
OG0004402	XP_021703758.1	XP_307863.1
OG0004403	XP_021706607.1	XP_308013.5
OG0004404	XP_001649769.1	XP_320142.3
OG0004406	XP_021698112.1	XP_316876.5
OG0004407	XP_021710053.1	XP_321320.5
OG0004408	XP_021710559.1, XP_021710881.1, XP_021710552.1	XP_320152.4
OG0004409	XP_001661876.2, XP_021706471.1, XP_021708764.1	XP_311589.4
OG0004410	XP_001649268.1	XP_560403.3
OG0004411	XP_021697512.1	XP_308839.2
OG0004412	XP_001660080.1	XP_314028.3
OG0004413	XP_021697177.1	XP_001688479.1, XP_313945.3
OG0004414	XP_001652058.1	XP_316150.4
OG0004415	XP_021712615.1, XP_021712611.1	XP_313866.5
OG0004416	XP_021699260.1	XP_556948.3
OG0004417	XP_001659745.2, XP_021704223.1	XP_313741.5
OG0004418	XP_021699810.1	XP_024667075.1
OG0004419	XP_021704204.1	XP_001237538.3, XP_001688459.2
OG0004420	XP_001648213.2	XP_320432.3
OG0004421	XP_021697307.1	XP_001688688.1
OG0004421	XP_001658227.1	XP_001230832.1, XP_003436476.1
OG0004422	XP_021704944.1	XP_313187.5
OG0004423	XP_021701836.1	XP_319791.4
OG0004424	XP_001660148.2, XP_001657176.1	XP_314342.3
OG0004425	XP_001657813.1	XP_317243.4
OG0004426	XP_021706589.1, XP_021703869.1	XP_317593.4
OG0004427	XP_001650903.1	XP_318657.4
OG0004428	XP_001663227.2	XP_308965.3
OG0004429	XP_021698428.1, XP_001662827.2, XP_021698434.1, XP_021698439.1	XP_003437020.1
OG0004430	XP_021697469.1, XP_021712396.1	XP_003436927.1
OG0004430	XP_001656158.2	XP_310982.3
OG0004431	XP_021710093.1	XP_313450.5
OG0004432	XP_021696819.1, XP_001660306.2	XP_315449.4
OG0004434	XP_021710916.1	XP_001231086.2, XP_554563.3
OG0004435	XP_001655966.1	XP_320022.4
OG0004436	XP_001648693.1	XP_001237457.2, XP_312362.3
OG0004437	XP_021705901.1	XP_312149.4
OG0004438	XP_021713195.1	XP_312262.4
OG0004439	XP_021695025.1, XP_021696719.1	XP_308308.4, XP_001687891.1
OG0004440	XP_001652847.2	XP_320387.3
OG0004441	XP_021704347.1	XP_321146.5
OG0004442	XP_001664059.2	XP_316678.1
OG0004443	XP_001651505.2	XP_317854.4
OG0004445	XP_001661987.3	XP_310837.5
OG0004446	XP_001647772.2	XP_001238182.2
OG0004447	XP_021696361.1	XP_566117.4
OG0004448	XP_001650133.1	XP_314928.2
OG0004449	XP_001660945.1	XP_311519.3
OG0004450	XP_021704097.1, XP_021704096.1	XP_310814.5
OG0004451	XP_001652165.1	XP_316391.4, XP_001688854.1, XP_001688853.1
OG0004452	XP_021694188.1	XP_003436887.1, XP_311627.4, XP_003436886.1
OG0004453	XP_021696464.1	XP_308414.4
OG0004454	XP_001656400.1	XP_313307.5
OG0004455	XP_001655853.1	XP_312924.4, XP_312923.4
OG0004457	XP_021711347.1	XP_563061.3
OG0004458	XP_001663661.1	XP_316653.4
OG0004459	XP_021707476.1	XP_322065.3
OG0004460	XP_001652504.2	XP_307583.2, XP_313198.5
OG0004461	XP_001651773.1	XP_310157.4
OG0004462	XP_021703586.1	XP_003436977.1
OG0004463	XP_001661274.3	XP_313387.4
OG0004465	XP_001662232.2, XP_021699653.1, XP_021699647.1, XP_021699661.1	XP_003437046.1, XP_310457.5
OG0004466	XP_021699403.1	XP_314849.2
OG0004467	XP_001652438.1	XP_317019.4
OG0004468	XP_001660800.1	XP_317424.4
OG0004469	XP_021706199.1	XP_314026.4
OG0004470	XP_001648953.1	XP_313821.3
OG0004471	XP_001648894.1	XP_314945.1
OG0004472	XP_021711273.1	XP_309363.3
OG0004473	XP_001662453.2	XP_315205.4
OG0004475	XP_021693123.1	XP_313608.5
OG0004476	XP_021695983.1	XP_308218.4
OG0004478	XP_001659989.1	XP_314540.4
OG0004479	XP_001654562.1	XP_317371.3
OG0004480	XP_001661554.1	XP_315531.3
OG0004481	XP_001651524.3	XP_318161.4
OG0004482	XP_001655913.1, XP_021699452.1	XP_314011.4
OG0004483	XP_001660130.1	XP_310873.5
OG0004484	XP_001651217.2	XP_320042.3
OG0004485	XP_021693885.1	XP_309080.4, XP_001237175.2
OG0004486	XP_001653919.1, XP_021694172.1	XP_312626.4
OG0004487	XP_021710539.1	XP_311891.3, XP_003436345.1, XP_003436344.1
OG0004489	XP_001648272.2, XP_021707487.1	XP_320903.3
OG0004490	XP_001651923.1	XP_561433.2, XP_309710.1
OG0004491	XP_001651093.2	XP_310115.3
OG0004492	XP_021706108.1	XP_320194.4
OG0004493	XP_021711241.1	XP_321936.5, XP_003435780.1, XP_003435779.1
OG0004494	XP_021705783.1	XP_320943.5
OG0004495	XP_021695981.1	XP_308217.4
OG0004496	XP_021705360.1, XP_021705358.1, XP_021705361.1, XP_021705357.1	XP_320863.4
OG0004498	XP_001659942.1	XP_316179.4
OG0004499	XP_001655579.2	XP_321476.5
OG0004500	XP_021695312.1	XP_310935.5, XP_319360.4
OG0004501	XP_021702620.1	XP_319778.4
OG0004502	XP_001648084.1, XP_021694458.1, XP_021694457.1	XP_318274.4
OG0004503	XP_021703062.1	XP_319693.4
OG0004504	XP_021707973.1	XP_320337.3
OG0004505	XP_021707347.1	XP_552411.3
OG0004506	XP_021699449.1	XP_314009.4
OG0004507	XP_001663721.2	XP_317460.3
OG0004508	XP_021701218.1, XP_001655813.2, XP_001655814.2	XP_319580.4
OG0004509	XP_001659844.2	XP_308943.4
OG0004510	XP_021704485.1, XP_021704479.1	XP_003436116.1, XP_312542.5, XP_003436115.1
OG0004511	XP_001654224.2	XP_319901.2
OG0004512	XP_001663924.1	XP_318487.4
OG0004513	XP_001653182.1	XP_314020.2
OG0004514	XP_021697229.1	XP_565448.3
OG0004515	XP_001652415.2	XP_320293.4
OG0004516	XP_001656725.1	XP_320917.3
OG0004517	XP_021701513.1	XP_319699.3
OG0004518	XP_021713389.1, XP_021713385.1	XP_313825.5
OG0004519	XP_021693348.1	XP_312476.5, XP_003436137.1
OG0004520	XP_001663552.1	XP_311560.3
OG0004521	XP_001657865.1	XP_312281.3
OG0004524	XP_021694361.1, XP_001662826.2	XP_311196.5
OG0004525	XP_001661950.2	XP_310396.7
OG0004526	XP_021697114.1, XP_001655674.2	XP_316389.4
OG0004527	XP_001653827.1	XP_317231.4
OG0004528	XP_001648653.1	XP_315562.4
OG0004529	XP_001662097.2	XP_307193.3, XP_309656.4
OG0004530	XP_001652994.2	XP_001230510.1, XP_001688268.1
OG0004531	XP_001650089.2	XP_311484.3
OG0004532	XP_021706145.1	XP_001237573.2, XP_001237572.1, XP_558110.3
OG0004533	XP_001660001.1	XP_318516.3
OG0004534	XP_021709267.1	XP_309957.4
OG0004535	XP_001654431.1	XP_564464.3
OG0004536	XP_021713184.1	XP_312266.1
OG0004537	XP_021711272.1, XP_001657313.2	XP_564217.3
OG0004538	XP_001656894.2	XP_001688307.1
OG0004539	XP_001658635.1	XP_314167.4
OG0004540	XP_001659919.1, XP_021711839.1	XP_313854.3
OG0004541	XP_021694130.1	XP_313014.4
OG0004542	XP_001656142.2	XP_319665.4
OG0004543	XP_001653956.2	XP_001230957.2
OG0004544	XP_001650063.2	XP_309636.5
OG0004545	XP_001658744.1	XP_319959.4
OG0004546	XP_001653259.2	XP_311348.4
OG0004547	XP_001664172.2	XP_003436710.1, XP_003436709.1
OG0004548	XP_021697111.1	XP_316385.4
OG0004549	XP_001648190.1	XP_316811.4
OG0004550	XP_001663578.2	XP_001230842.3
OG0004551	XP_021712942.1	XP_559429.3, XP_001688873.1, XP_559379.4
OG0004552	XP_001650864.1, XP_021712082.1	XP_313610.2
OG0004553	XP_001659551.2	XP_309945.3
OG0004554	XP_011492966.2	XP_310544.5
OG0004555	XP_021711674.1	XP_313770.4
OG0004556	XP_001659983.2	XP_564818.3
OG0004557	XP_021710377.1	XP_003436255.1, XP_312081.5
OG0004557	XP_021710369.1	XP_001688397.2
OG0004558	XP_021710148.1, XP_021710149.1	XP_550843.2
OG0004559	XP_001659707.2	XP_307963.4
OG0004560	XP_001653346.2, XP_021693036.1	XP_562083.2
OG0004561	XP_001654258.2	XP_317731.4
OG0004562	XP_001657567.1	XP_003436702.1
OG0004563	XP_021701535.1	XP_316944.3
OG0004564	XP_021705539.1	XP_314232.5
OG0004565	XP_001651053.1	XP_309189.4
OG0004566	XP_001662958.1	XP_319071.3
OG0004567	XP_001648004.2, XP_021712553.1	XP_001238474.3
OG0004568	XP_021701024.1, XP_021701025.1, XP_001649745.1	XP_314893.4
OG0004569	XP_001648171.2	XP_001237618.1
OG0004570	XP_001648965.1	XP_557691.3
OG0004571	XP_001662672.2	XP_321340.5
OG0004572	XP_021702950.1	XP_320014.4
OG0004573	XP_011493608.2	XP_308537.4
OG0004574	XP_001657416.1, XP_021711979.1	XP_308118.2
OG0004575	XP_001660049.1	XP_319131.4
OG0004576	XP_001661298.1	XP_311261.5
OG0004577	XP_021695308.1, XP_021701641.1	XP_314788.4
OG0004578	XP_001649383.1	XP_321742.4, XP_003435817.1
OG0004579	XP_021695000.1	XP_310685.5
OG0004580	XP_001655238.1	XP_003436733.1, XP_313065.4
OG0004581	XP_001654265.1, XP_001654264.1	XP_001237968.1
OG0004582	XP_001655738.1, XP_001655739.1	XP_320478.4
OG0004583	XP_021705581.1, XP_021705590.1, XP_021705596.1	XP_321745.4
OG0004584	XP_021709483.1, XP_021709484.1, XP_021709485.1	XP_321118.5
OG0004585	XP_001648523.2	XP_001687966.1
OG0004586	XP_001656940.1	XP_317781.4
OG0004587	XP_001655089.1	XP_319371.2
OG0004588	XP_001663309.2	XP_319442.1
OG0004589	XP_001662466.1	XP_313694.2
OG0004590	XP_001649978.2	XP_314012.3
OG0004591	XP_001653808.2	XP_321123.4
OG0004592	XP_001656729.1	XP_320908.2
OG0004593	XP_021696175.1	XP_557186.3
OG0004594	XP_021708806.1	XP_311940.5, XP_003436325.1
OG0004595	XP_021705151.1	XP_003436308.1, XP_003436307.1, XP_311991.3
OG0004596	XP_021699603.1, XP_021699618.1, XP_021699609.1, XP_021699613.1, XP_001651965.2	XP_310885.4
OG0004597	XP_021702298.1	XP_553165.2
OG0004598	XP_001661731.2	XP_308574.4
OG0004599	XP_001658435.2	XP_319650.4
OG0004600	XP_021695671.1, XP_021695668.1	XP_564500.3
OG0004601	XP_011493552.2, XP_001654751.2	XP_308924.2
OG0004602	XP_001653877.1	XP_315959.4
OG0004603	XP_001653144.1	XP_321133.5, XP_003435970.1
OG0004605	XP_001648835.1	XP_317491.2
OG0004606	XP_021701170.1, XP_021701169.1, XP_021701168.1, XP_021701171.1	XP_317789.4
OG0004607	XP_001654200.1	XP_319914.2
OG0004608	XP_021698376.1, XP_021698366.1	XP_316863.5
OG0004609	XP_021694862.1	XP_310512.4, XP_003437032.1
OG0004611	XP_001660135.1	XP_316945.3
OG0004612	XP_021699911.1, XP_021699912.1	XP_314130.3
OG0004613	XP_021701485.1	XP_319727.3
OG0004614	XP_021705283.1, XP_021711284.1	XP_317943.2
OG0004615	XP_021709306.1	XP_320644.4
OG0004616	XP_021708352.1	XP_315285.3
OG0004617	XP_021704785.1	XP_550827.4
OG0004618	XP_021694540.1	XP_321393.5, XP_310699.5
OG0004619	XP_001648875.1	XP_316314.2
OG0004620	XP_001662113.2	XP_315108.4
OG0004621	XP_001649227.1	XP_306103.4, XP_003436418.1
OG0004623	XP_021704685.1	XP_311499.3, XP_311497.4
OG0004624	XP_021697733.1, XP_001649905.1	XP_315883.4
OG0004625	XP_021697606.1, XP_001657654.1	XP_316123.4
OG0004627	XP_021711620.1	XP_001689246.1
OG0004628	XP_001661171.1	XP_316484.4
OG0004629	XP_001661688.1	XP_316373.4
OG0004630	XP_001660997.1	XP_556128.2
OG0004631	XP_021710660.1	XP_310341.7, XP_307299.3, XP_003436617.1, XP_003436616.1
OG0004632	XP_001653470.1	XP_319742.3
OG0004633	XP_001661371.1	XP_308812.2
OG0004634	XP_021707738.1	XP_003436011.1, XP_321009.5
OG0004635	XP_021698241.1	XP_316671.4
OG0004636	XP_001650614.1	XP_316886.4
OG0004637	XP_021697912.1	XP_557244.3
OG0004638	XP_001649219.1, XP_021707392.1	XP_320928.4
OG0004639	XP_001664137.1	XP_308335.3
OG0004640	XP_001654863.1	XP_312415.5
OG0004641	XP_001661424.1, XP_021712682.1	XP_562226.4
OG0004643	XP_021700544.1, XP_021711988.1	XP_561285.1, XP_318587.4
OG0004644	XP_001649427.2, XP_021694844.1	XP_311294.5
OG0004645	XP_021702095.1, XP_021702090.1	XP_319750.4
OG0004646	XP_021705216.1, XP_001663713.2, XP_021705211.1	XP_319545.5
OG0004647	XP_021711963.1	XP_312591.4, XP_003436101.1
OG0004648	XP_001655513.1, XP_021697908.1	XP_316599.4, XP_001688911.1
OG0004649	XP_001655311.1	XP_311028.4
OG0004650	XP_001651759.1	XP_310169.4
OG0004652	XP_001663462.2	XP_321819.4
OG0004653	XP_001651860.2	XP_314138.4
OG0004654	XP_011493566.1	XP_313344.3
OG0004655	XP_021696516.1	XP_316109.4
OG0004656	XP_001661025.1	XP_317249.2
OG0004657	XP_021712150.1, XP_021712145.1, XP_021712157.1	XP_001230990.3
OG0004658	XP_021698679.1	XP_308727.4
OG0004659	XP_001660738.2	XP_317385.4
OG0004660	XP_001660573.2	XP_315026.4
OG0004661	XP_021696840.1	XP_316155.4, XP_316154.4
OG0004662	XP_021707045.1	XP_312336.5
OG0004663	XP_001660544.1	XP_312665.4
OG0004664	XP_001660618.2	XP_001230465.1, XP_319506.4
OG0004667	XP_001659898.2	XP_308366.3
OG0004668	XP_001651396.1	XP_314700.4
OG0004669	XP_001649113.1	XP_319231.4
OG0004670	XP_021704459.1	XP_316831.5
OG0004671	XP_001663793.1	XP_316423.3
OG0004672	XP_021707892.1, XP_021707896.1	XP_321817.5
OG0004673	XP_021701592.1	XP_001688170.2, XP_003437163.1
OG0004674	XP_001651586.1	XP_312818.4
OG0004675	XP_001655180.1	XP_311209.3
OG0004676	XP_001654144.2	XP_317734.4
OG0004676	XP_021706626.1	XP_307207.3
OG0004677	XP_021697759.1	XP_316633.4
OG0004678	XP_021706267.1	XP_320425.3
OG0004679	XP_001653826.2	XP_001237899.1
OG0004680	XP_001659869.2	XP_317754.2
OG0004681	XP_021705619.1	XP_003435813.1, XP_321767.5, XP_003435812.1
OG0004682	XP_001662635.1	XP_554918.3
OG0004683	XP_001649393.1	XP_321734.4
OG0004684	XP_001659515.1, XP_021704199.1	XP_313777.5
OG0004685	XP_021713041.1	XP_318396.5
OG0004686	XP_001656685.2	XP_317295.4
OG0004687	XP_001649418.2	XP_317601.4
OG0004688	XP_001658948.1	XP_307903.2
OG0004689	XP_021700514.1, XP_021700513.1	XP_319366.4
OG0004691	XP_021694260.1	XP_566038.3
OG0004692	XP_021693883.1	XP_309077.3
OG0004694	XP_021694368.1	XP_560174.3
OG0004695	XP_021699686.1, XP_021699685.1, XP_021699684.1, XP_021699682.1	XP_315923.3
OG0004696	XP_021705038.1	XP_313383.2, XP_003436541.1, XP_003436540.1
OG0004697	XP_001648847.1, XP_021701083.1, XP_021701082.1	XP_317483.2
OG0004699	XP_021704553.1	XP_314265.4
OG0004700	XP_001651094.2	XP_310116.4
OG0004701	XP_001654591.1	XP_315668.4
OG0004702	XP_001660592.2	XP_318858.4
OG0004705	XP_001656447.1	XP_563412.4
OG0004706	XP_011493475.2	XP_308141.2
OG0004707	XP_021702768.1, XP_021712510.1, XP_001652440.1	XP_319850.2
OG0004708	XP_021696069.1	XP_315475.4
OG0004708	XP_001662006.2	XP_556113.2
OG0004710	XP_001660329.1	XP_318438.3
OG0004711	XP_001658568.1	XP_001688167.2
OG0004712	XP_021701099.1, XP_021706791.1, XP_021702575.1, XP_021702576.1	XP_319309.3
OG0004713	XP_001661452.2	XP_308137.4, XP_003436656.1
OG0004714	XP_021706591.1	XP_320202.4
OG0004715	XP_001664227.2	XP_313817.5
OG0004716	XP_001650491.1	XP_315872.3
OG0004717	XP_021698227.1	XP_316666.4
OG0004718	XP_021695499.1	XP_308549.3, XP_001687981.1
OG0004719	XP_021698310.1	XP_001688747.1, XP_315931.4, XP_001688748.1
OG0004720	XP_021712149.1, XP_001649944.1	XP_313856.5
OG0004722	XP_001662710.2	XP_557484.2
OG0004723	XP_021707647.1	XP_321199.5
OG0004724	XP_021696425.1	XP_308435.3
OG0004726	XP_001650496.2	XP_315879.4
OG0004728	XP_001662804.1	XP_001688634.1, XP_315337.2
OG0004729	XP_021693082.1	XP_321700.5, XP_003435827.1
OG0004730	XP_021695514.1	XP_315718.3
OG0004731	XP_001653054.1	XP_001238550.1
OG0004732	XP_001656662.2	XP_314335.3
OG0004733	XP_001650298.2	XP_313034.5
OG0004735	XP_001652717.1	XP_319468.3
OG0004736	XP_001647883.2	XP_310348.6
OG0004737	XP_021697557.1, XP_021697558.1, XP_021697560.1	XP_001237163.2
OG0004738	XP_001655344.2	XP_313302.4
OG0004739	XP_021700595.1	XP_319389.3, XP_319392.3
OG0004740	XP_021696029.1, XP_021696028.1, XP_001663566.1	XP_316141.4
OG0004741	XP_021694763.1	XP_311032.5
OG0004743	XP_001656317.1	XP_308648.3
OG0004744	XP_021704200.1, XP_021704201.1	XP_311989.5
OG0004745	XP_001650247.2	XP_317571.4
OG0004746	XP_001659764.2	XP_309599.4, XP_024667079.1
OG0004747	XP_021700016.1	XP_321656.5
OG0004748	XP_021705285.1	XP_311569.4
OG0004751	XP_021711516.1, XP_021711532.1, XP_001653147.2	XP_565317.3
OG0004752	XP_001659225.2	XP_312590.5
OG0004753	XP_001653114.1	XP_321615.4
OG0004754	XP_021694886.1, XP_021694884.1, XP_021694885.1	XP_320978.5, XP_565746.4
OG0004755	XP_021700166.1	XP_319476.4
OG0004756	XP_021707598.1	XP_317927.4
OG0004757	XP_001650699.1	XP_318031.4
OG0004758	XP_001656189.1	XP_003435867.1, XP_003435868.1, XP_321574.1
OG0004760	XP_021696099.1	XP_001688871.1, XP_316486.4, XP_001688872.1
OG0004761	XP_021694869.1	XP_310462.5
OG0004762	XP_021704737.1	XP_321129.5, XP_003435971.1, XP_001238435.3
OG0004763	XP_001649509.2	XP_311720.5
OG0004764	XP_021704981.1	XP_308950.4
OG0004765	XP_001650931.2	XP_309373.3
OG0004766	XP_021698551.1	XP_314001.3
OG0004767	XP_001663045.1	XP_319173.1
OG0004768	XP_021700508.1	XP_319361.4
OG0004769	XP_001647882.2	XP_307772.4
OG0004770	XP_001649592.2	XP_001237134.2
OG0004771	XP_001660842.2	XP_311396.4
OG0004772	XP_001663953.1	XP_312303.4
OG0004773	XP_001652565.2	XP_312241.4
OG0004774	XP_021709392.1, XP_021709394.1, XP_021709393.1, XP_001661633.1	XP_319458.3
OG0004775	XP_021705167.1, XP_021706998.1, XP_021706447.1	XP_314472.4
OG0004776	XP_021706160.1	XP_309795.4, XP_001688250.1
OG0004777	XP_021712616.1, XP_021712752.1	XP_563710.4
OG0004778	XP_021712952.1	XP_307883.5, XP_311269.5, XP_003437081.1
OG0004779	XP_021712409.1, XP_001663405.1	XP_311434.3
OG0004780	XP_021703195.1	XP_320097.4
OG0004781	XP_001660205.1, XP_021710768.1, XP_021710769.1	XP_320404.2
OG0004782	XP_001660513.1	XP_001688117.1
OG0004783	XP_001652517.1	XP_552585.3
OG0004784	XP_021693783.1	XP_312757.5
OG0004784	XP_001650935.1	XP_309337.3
OG0004785	XP_021706183.1, XP_021706182.1, XP_021712614.1	XP_321923.5
OG0004786	XP_001660002.1	XP_317896.4
OG0004788	XP_021705035.1	XP_307926.5
OG0004789	XP_001648568.2	XP_558222.3
OG0004790	XP_021706452.1	XP_321917.5, XP_003435786.1
OG0004791	XP_021704856.1, XP_021704857.1	XP_321122.4
OG0004792	XP_021698800.1, XP_001657345.1	XP_316194.4
OG0004793	XP_001663476.1, XP_001662490.1	XP_562342.4
OG0004794	XP_021702391.1, XP_021702392.1	XP_318747.4
OG0004795	XP_021710004.1, XP_021710003.1	XP_001238158.2, XP_319448.3
OG0004796	XP_001658483.2	XP_312609.5
OG0004797	XP_021711354.1	XP_003435773.1, XP_003435774.1, XP_321948.5
OG0004799	XP_001655107.1	XP_321599.4
OG0004800	XP_021697848.1	XP_001688095.1, XP_308791.4
OG0004801	XP_021699840.1, XP_021699841.1, XP_001661659.2	XP_309099.4
OG0004802	XP_021703428.1	XP_320079.4
OG0004802	XP_021703426.1	XP_320080.3
OG0004803	XP_021700079.1	XP_320946.3
OG0004804	XP_021698564.1	XP_316172.4
OG0004805	XP_021698622.1	XP_314106.3
OG0004807	XP_001657181.2	XP_308576.3, XP_001688007.1, XP_001688005.1, XP_001688004.1, XP_001688006.1
OG0004808	XP_021693875.1	XP_309076.5, XP_003435722.1, XP_001688162.2
