Orthogroup	Aedes_aegypti	Osmia_lignaria
OG0004202	XP_001651215.1, XP_021702571.1, XP_021702570.1, XP_021702569.1, XP_021702568.1	XP_034179228.1
OG0004203	XP_001655060.1, XP_021698436.1, XP_021698437.1, XP_001651230.2	XP_034183885.1
OG0004204	XP_021697266.1, XP_001660058.1, XP_021709030.1, XP_021695298.1, XP_001651430.1	XP_034184177.1
OG0004205	XP_001652290.1, XP_021712674.1	XP_034173145.1
OG0004206	XP_001653981.2, XP_021698721.1, XP_021698725.1	XP_034178252.1
OG0004207	XP_001655224.2, XP_021712076.1	XP_034173888.1
OG0004209	XP_021693377.1, XP_021693378.1, XP_021693379.1, XP_001656227.2	XP_034179768.1
OG0004210	XP_021697871.1, XP_001657018.1	XP_034189764.1
OG0004211	XP_021713256.1, XP_001657357.1	XP_034179359.1
OG0004212	XP_001658305.2	XP_034186233.1
OG0004213	XP_001658321.2	XP_034177145.1
OG0004214	XP_021712601.1, XP_021706408.1, XP_001658473.2	XP_034171628.1
OG0004215	XP_021700475.1, XP_021700473.1, XP_001658583.2	XP_034186309.1
OG0004216	XP_001659576.1	XP_034187917.1
OG0004217	XP_001660455.1	XP_034195452.1
OG0004218	XP_001661444.1	XP_034172905.1, XP_034172904.1
OG0004219	XP_001661470.1	XP_034172531.1
OG0004220	XP_001663145.1	XP_034186573.1
OG0004222	XP_011493613.1	XP_034190780.1
OG0004223	XP_021712724.1, XP_021693015.1, XP_021693016.1	XP_034177211.1
OG0004224	XP_021693593.1	XP_034188444.1
OG0004225	XP_021694422.1	XP_034180049.1
OG0004227	XP_021695638.1	XP_034182088.1, XP_034182090.1
OG0004228	XP_021696503.1	XP_034175678.1, XP_034175679.1, XP_034175677.1
OG0004229	XP_021696831.1, XP_021696830.1, XP_021696829.1	XP_034188012.1
OG0004230	XP_021697309.1	XP_034191893.1
OG0004231	XP_021697905.1, XP_021697911.1	XP_034179605.1
OG0004232	XP_021697931.1	XP_034179954.1
OG0004233	XP_021698194.1	XP_034173365.1, XP_034173366.1
OG0004234	XP_021698467.1, XP_021698466.1	XP_034176789.1
OG0004235	XP_021698611.1	XP_034187662.1
OG0004236	XP_021699414.1	XP_034179541.1, XP_034179547.1
OG0004237	XP_021701220.1, XP_021701221.1, XP_021701222.1, XP_021701223.1	XP_034185620.1
OG0004238	XP_021701490.1	XP_034174948.1, XP_034174945.1
OG0004239	XP_021702967.1, XP_021702966.1, XP_021702965.1	XP_034182762.1, XP_034182760.1, XP_034182763.1
OG0004240	XP_021703094.1	XP_034178189.1
OG0004241	XP_021703334.1, XP_021703336.1	XP_034172177.1, XP_034172176.1, XP_034172173.1, XP_034172175.1, XP_034172174.1
OG0004242	XP_021703663.1	XP_034172069.1
OG0004243	XP_021704717.1	XP_034171690.1
OG0004244	XP_021705087.1	XP_034195007.1
OG0004245	XP_021706024.1	XP_034187936.1
OG0004247	XP_021706306.1	XP_034183980.1
OG0004248	XP_021706483.1	XP_034170847.1, XP_034170846.1
OG0004249	XP_021713150.1	XP_034176863.1
OG0004250	XP_021713152.1	XP_034176921.1
OG0004251	XP_021713268.1	XP_034175526.1, XP_034175525.1
OG0004275	XP_001655929.1	XP_034179284.1
OG0004276	XP_001652207.1, XP_021712520.1	XP_034172961.1
OG0004277	XP_021696259.1	XP_034195802.1
OG0004278	XP_021705595.1	XP_034176939.1
OG0004279	XP_001657881.1, XP_021707576.1	XP_034186737.1
OG0004280	XP_001659012.2	XP_034181286.1
OG0004281	XP_001664110.1	XP_034172841.1
OG0004282	XP_021694823.1, XP_001656140.1	XP_034174535.1
OG0004283	XP_001659022.1	XP_034170807.1
OG0004284	XP_021710111.1, XP_001663344.1	XP_034187156.1
OG0004285	XP_001653603.2	XP_034191030.1
OG0004286	XP_001651008.2	XP_034188812.1, XP_034188811.1
OG0004287	XP_021712869.1, XP_021697398.1, XP_021697403.1	XP_034190605.1
OG0004288	XP_001658846.2, XP_021708097.1	XP_034175639.1
OG0004289	XP_001651805.1	XP_034191094.1
OG0004290	XP_001659703.1	XP_034191676.1
OG0004291	XP_001664093.2	XP_034192864.1
OG0004292	XP_021706771.1	XP_034182671.1
OG0004293	XP_001650411.1, XP_021711780.1	XP_034188111.1
OG0004294	XP_001656350.2	XP_034193735.1
OG0004296	XP_001654757.1	XP_034195503.1
OG0004297	XP_001653395.1	XP_034184503.1
OG0004298	XP_001651349.2	XP_034189635.1
OG0004299	XP_001656180.2	XP_034175321.1
OG0004300	XP_001660939.2	XP_034173891.1
OG0004301	XP_001658935.1	XP_034193001.1
OG0004302	XP_001652183.1	XP_034189802.1
OG0004303	XP_001652686.1	XP_034187619.1
OG0004304	XP_001656680.1	XP_034194975.1
OG0004305	XP_001660489.1	XP_034172471.1
OG0004306	XP_001653486.1	XP_034180170.1
OG0004307	XP_021705626.1	XP_034187089.1
OG0004308	XP_001664205.1	XP_034186790.1
OG0004309	XP_001658619.1	XP_034171733.1
OG0004310	XP_001658194.1, XP_021712903.1	XP_034172600.1
OG0004311	XP_021701716.1, XP_021701717.1, XP_001663270.2	XP_034176141.1
OG0004312	XP_021712733.1, XP_001657253.1	XP_034192499.1
OG0004313	XP_001655473.2, XP_021697582.1	XP_034184075.1
OG0004314	XP_021704009.1, XP_001652825.1	XP_034175825.1
OG0004315	XP_001661080.1	XP_034184470.1
OG0004316	XP_021693346.1	XP_034180331.1
OG0004317	XP_001656820.1	XP_034177261.1
OG0004318	XP_001657499.1	XP_034182669.1
OG0004320	XP_021709548.1	XP_034189987.1
OG0004321	XP_001652958.1	XP_034181095.1
OG0004322	XP_001649547.1	XP_034183534.1
OG0004323	XP_021711912.1, XP_001652016.1	XP_034175966.1
OG0004324	XP_001656190.1	XP_034193792.1
OG0004325	XP_001649513.2	XP_034178971.1, XP_034178970.1
OG0004326	XP_001648995.1	XP_034177582.1
OG0004327	XP_001662462.1	XP_034177548.1, XP_034177549.1
OG0004328	XP_001664262.1	XP_034183982.1
OG0004329	XP_001656939.1, XP_001650193.1	XP_034186244.1
OG0004330	XP_021693781.1	XP_034181271.1
OG0004331	XP_021698783.1	XP_034186009.1
OG0004332	XP_001655319.2	XP_034170828.1
OG0004333	XP_001658903.1	XP_034193140.1
OG0004334	XP_001653781.1	XP_034196567.1
OG0004335	XP_001651814.1	XP_034188791.1
OG0004336	XP_001656487.1	XP_034177390.1
OG0004337	XP_021697366.1	XP_034192039.1
OG0004338	XP_001655524.2	XP_034171774.1
OG0004339	XP_021710248.1, XP_001657873.2	XP_034193489.1
OG0004340	XP_001656607.2	XP_034186085.1
OG0004341	XP_021701400.1, XP_021701401.1	XP_034182379.1
OG0004342	XP_001648836.1	XP_034188974.1
OG0004343	XP_021703324.1	XP_034178525.1
OG0004344	XP_001648846.1	XP_034188323.1
OG0004345	XP_021712993.1, XP_021711958.1	XP_034184771.1
OG0004346	XP_021707203.1	XP_034184419.1
OG0004347	XP_001656552.1, XP_021702804.1, XP_001656555.1	XP_034178801.1
OG0004348	XP_001664201.1	XP_034182841.1
OG0004349	XP_001656966.1	XP_034196068.1
OG0004350	XP_001658904.1	XP_034181088.1
OG0004351	XP_021697651.1	XP_034173448.1
OG0004352	XP_001659518.1	XP_034186141.1
OG0004353	XP_001656164.1	XP_034189977.1
OG0004354	XP_021704179.1	XP_034193561.1
OG0004355	XP_001657692.1	XP_034191777.1
OG0004356	XP_001654808.1	XP_034174685.1
OG0004357	XP_021700479.1	XP_034188794.1
OG0004358	XP_001649850.1, XP_021712765.1	XP_034175422.1
OG0004359	XP_021697723.1	XP_034179070.1
OG0004360	XP_001647945.1	XP_034177627.1
OG0004361	XP_001656971.1	XP_034186433.1
OG0004362	XP_001660960.2	XP_034179240.1
OG0004363	XP_001658335.2	XP_034175737.1
OG0004364	XP_001660303.2	XP_034174464.1
OG0004365	XP_001661687.2	XP_034191498.1, XP_034191500.1
OG0004366	XP_001655972.2	XP_034171571.1
OG0004367	XP_001660555.2, XP_021711993.1	XP_034178964.1
OG0004368	XP_001658631.2, XP_021712702.1	XP_034177558.1
OG0004369	XP_021700391.1	XP_034190059.1
OG0004370	XP_021701744.1	XP_034170829.1
OG0004371	XP_021699003.1	XP_034186292.1
OG0004372	XP_001648499.1	XP_034171089.1
OG0004373	XP_001654807.1	XP_034179892.1
OG0004374	XP_001656613.1	XP_034184811.1
OG0004375	XP_001657795.1	XP_034171660.1
OG0004377	XP_021709505.1	XP_034194285.1
OG0004378	XP_001650427.2	XP_034181016.1, XP_034181017.1
OG0004379	XP_001654135.1	XP_034186975.1
OG0004380	XP_001657742.1	XP_034187280.1
OG0004381	XP_001660886.2	XP_034176094.1
OG0004382	XP_021697182.1	XP_034176499.1
OG0004383	XP_001661326.1	XP_034185584.1
OG0004384	XP_001656500.1	XP_034177254.1
OG0004385	XP_001656404.1	XP_034179482.1
OG0004386	XP_001649689.1	XP_034184784.1
OG0004387	XP_001660686.1	XP_034191776.1
OG0004388	XP_001654994.2	XP_034172773.1
OG0004389	XP_001650043.1	XP_034177090.1
OG0004390	XP_001662410.1	XP_034187675.1, XP_034187676.1
OG0004391	XP_021695450.1, XP_001653418.1	XP_034183550.1
OG0004392	XP_021712826.1, XP_021712831.1	XP_034188803.1
OG0004393	XP_001654364.1	XP_034175583.1, XP_034175582.1
OG0004394	XP_021707550.1, XP_021707549.1, XP_001663474.2	XP_034186404.1
OG0004395	XP_001658961.1	XP_034193023.1
OG0004396	XP_001652303.1	XP_034185745.1, XP_034185744.1
OG0004397	XP_021712268.1, XP_001653776.1	XP_034192125.1
OG0004398	XP_001654210.2	XP_034195535.1
OG0004400	XP_001653670.1	XP_034171589.1, XP_034171590.1
OG0004401	XP_001654439.2	XP_034172661.1
OG0004402	XP_021703758.1	XP_034185265.1
OG0004403	XP_021706607.1	XP_034192737.1
OG0004404	XP_001649769.1	XP_034195064.1
OG0004405	XP_021694431.1, XP_001655865.1	XP_034188655.1
OG0004406	XP_021698112.1	XP_034188939.1
OG0004407	XP_021710053.1	XP_034186929.1
OG0004409	XP_001661876.2, XP_021706471.1, XP_021708764.1	XP_034179094.1
OG0004410	XP_001649268.1	XP_034171148.1
OG0004411	XP_021697512.1	XP_034184975.1
OG0004412	XP_001660080.1	XP_034176679.1
OG0004413	XP_021697177.1	XP_034194388.1
OG0004414	XP_001652058.1	XP_034186279.1
OG0004415	XP_021712615.1, XP_021712611.1	XP_034194780.1
OG0004416	XP_021699260.1	XP_034195127.1
OG0004417	XP_001659745.2, XP_021704223.1	XP_034172912.1
OG0004418	XP_021699810.1	XP_034195780.1
OG0004419	XP_021704204.1	XP_034173641.1
OG0004420	XP_001648213.2	XP_034187641.1
OG0004421	XP_021697307.1, XP_001658227.1	XP_034180085.1
OG0004422	XP_021704944.1	XP_034174004.1
OG0004423	XP_021701836.1	XP_034176459.1
OG0004424	XP_001660148.2, XP_001657176.1	XP_034179783.1
OG0004425	XP_001657813.1	XP_034196155.1
OG0004426	XP_021706589.1, XP_021703869.1	XP_034192741.1
OG0004427	XP_001650903.1	XP_034194474.1
OG0004428	XP_001663227.2	XP_034189486.1
OG0004429	XP_021698428.1, XP_001662827.2, XP_021698434.1, XP_021698439.1	XP_034196150.1
OG0004430	XP_021697469.1, XP_021712396.1, XP_001656158.2	XP_034195417.1
OG0004431	XP_021710093.1	XP_034179192.1
OG0004432	XP_021696819.1, XP_001660306.2	XP_034191771.1
OG0004433	XP_001651605.1	XP_034177326.1
OG0004434	XP_021710916.1	XP_034179305.1
OG0004436	XP_001648693.1	XP_034194523.1
OG0004437	XP_021705901.1	XP_034185503.1
OG0004438	XP_021713195.1	XP_034180645.1
OG0004439	XP_021695025.1, XP_021696719.1	XP_034176343.1
OG0004440	XP_001652847.2	XP_034180643.1, XP_034180644.1
OG0004441	XP_021704347.1	XP_034184384.1
OG0004442	XP_001664059.2	XP_034174085.1
OG0004443	XP_001651505.2	XP_034174440.1
OG0004444	XP_021701422.1	XP_034173163.1
OG0004445	XP_001661987.3	XP_034188492.1
OG0004446	XP_001647772.2	XP_034181737.1
OG0004447	XP_021696361.1	XP_034189284.1
OG0004448	XP_001650133.1	XP_034187013.1
OG0004449	XP_001660945.1	XP_034175605.1
OG0004450	XP_021704097.1, XP_021704096.1	XP_034191072.1
OG0004451	XP_001652165.1	XP_034190017.1
OG0004452	XP_021694188.1	XP_034182844.1
OG0004453	XP_021696464.1	XP_034171948.1
OG0004454	XP_001656400.1	XP_034186103.1
OG0004455	XP_001655853.1	XP_034176867.1
OG0004457	XP_021711347.1	XP_034180512.1, XP_034180511.1
OG0004458	XP_001663661.1	XP_034195572.1
OG0004459	XP_021707476.1	XP_034194847.1
OG0004460	XP_001652504.2	XP_034174853.1
OG0004461	XP_001651773.1	XP_034178468.1
OG0004462	XP_021703586.1	XP_034186397.1
OG0004463	XP_001661274.3	XP_034173494.1
OG0004465	XP_001662232.2, XP_021699653.1, XP_021699647.1, XP_021699661.1	XP_034172255.1
OG0004466	XP_021699403.1	XP_034180181.1
OG0004467	XP_001652438.1	XP_034188605.1
OG0004468	XP_001660800.1	XP_034188596.1
OG0004469	XP_021706199.1	XP_034176693.1
OG0004470	XP_001648953.1	XP_034181894.1
OG0004471	XP_001648894.1	XP_034177602.1
OG0004472	XP_021711273.1	XP_034174371.1
OG0004473	XP_001662453.2	XP_034189671.1
OG0004475	XP_021693123.1	XP_034187981.1
OG0004476	XP_021695983.1	XP_034175741.1, XP_034175738.1, XP_034175740.1
OG0004478	XP_001659989.1	XP_034172304.1
OG0004479	XP_001654562.1	XP_034182667.1
OG0004480	XP_001661554.1	XP_034187244.1
OG0004481	XP_001651524.3	XP_034188301.1
OG0004482	XP_001655913.1, XP_021699452.1	XP_034177255.1
OG0004483	XP_001660130.1	XP_034175335.1
OG0004484	XP_001651217.2	XP_034192919.1
OG0004485	XP_021693885.1	XP_034192636.1
OG0004486	XP_001653919.1, XP_021694172.1	XP_034173360.1
OG0004487	XP_021710539.1	XP_034176637.1
OG0004489	XP_001648272.2, XP_021707487.1	XP_034177914.1
OG0004490	XP_001651923.1	XP_034170874.1
OG0004491	XP_001651093.2	XP_034182816.1
OG0004492	XP_021706108.1	XP_034170834.1
OG0004493	XP_021711241.1	XP_034187266.1
OG0004494	XP_021705783.1	XP_034183367.1
OG0004495	XP_021695981.1	XP_034184566.1
OG0004496	XP_021705360.1, XP_021705358.1, XP_021705361.1, XP_021705357.1	XP_034193144.1
OG0004497	XP_001650117.2, XP_001663385.2	XP_034195087.1
OG0004498	XP_001659942.1	XP_034183464.1
OG0004499	XP_001655579.2	XP_034178940.1
OG0004500	XP_021695312.1	XP_034178882.1
OG0004501	XP_021702620.1	XP_034178348.1
OG0004502	XP_001648084.1, XP_021694458.1, XP_021694457.1	XP_034181264.1
OG0004503	XP_021703062.1	XP_034176748.1, XP_034176750.1
OG0004504	XP_021707973.1	XP_034176283.1
OG0004505	XP_021707347.1	XP_034194345.1
OG0004506	XP_021699449.1	XP_034191709.1, XP_034191708.1
OG0004507	XP_001663721.2	XP_034172991.1
OG0004508	XP_021701218.1, XP_001655813.2, XP_001655814.2	XP_034176005.1
OG0004509	XP_001659844.2	XP_034172678.1
OG0004510	XP_021704485.1, XP_021704479.1	XP_034179703.1
OG0004511	XP_001654224.2	XP_034174087.1
OG0004512	XP_001663924.1	XP_034191210.1
OG0004513	XP_001653182.1	XP_034190140.1
OG0004514	XP_021697229.1	XP_034189517.1
OG0004515	XP_001652415.2	XP_034182343.1
OG0004516	XP_001656725.1	XP_034175844.1
OG0004517	XP_021701513.1	XP_034183631.1
OG0004518	XP_021713389.1, XP_021713385.1	XP_034185590.1, XP_034185587.1
OG0004519	XP_021693348.1	XP_034175576.1
OG0004520	XP_001663552.1	XP_034185731.1
OG0004521	XP_001657865.1	XP_034196185.1
OG0004523	XP_021695843.1, XP_001658820.2, XP_021695858.1, XP_021695837.1	XP_034175406.1
OG0004524	XP_021694361.1, XP_001662826.2	XP_034191775.1
OG0004525	XP_001661950.2	XP_034186689.1
OG0004526	XP_021697114.1, XP_001655674.2	XP_034183188.1
OG0004527	XP_001653827.1	XP_034188287.1
OG0004528	XP_001648653.1	XP_034193753.1
OG0004529	XP_001662097.2	XP_034179938.1
OG0004530	XP_001652994.2	XP_034173670.1
OG0004531	XP_001650089.2	XP_034171102.1
OG0004532	XP_021706145.1	XP_034171355.1
OG0004533	XP_001660001.1	XP_034184974.1, XP_034184973.1
OG0004534	XP_021709267.1	XP_034188166.1
OG0004535	XP_001654431.1	XP_034171940.1
OG0004536	XP_021713184.1	XP_034183755.1
OG0004537	XP_021711272.1, XP_001657313.2	XP_034174368.1
OG0004538	XP_001656894.2	XP_034196503.1
OG0004539	XP_001658635.1	XP_034182371.1
OG0004540	XP_001659919.1, XP_021711839.1	XP_034186865.1
OG0004541	XP_021694130.1	XP_034181033.1
OG0004542	XP_001656142.2	XP_034171791.1
OG0004543	XP_001653956.2	XP_034189483.1
OG0004544	XP_001650063.2	XP_034177655.1
OG0004545	XP_001658744.1	XP_034187189.1, XP_034187187.1
OG0004546	XP_001653259.2	XP_034171447.1
OG0004547	XP_001664172.2	XP_034192633.1
OG0004549	XP_001648190.1	XP_034177303.1
OG0004550	XP_001663578.2	XP_034183252.1
OG0004551	XP_021712942.1	XP_034190288.1
OG0004552	XP_001650864.1, XP_021712082.1	XP_034187993.1
OG0004553	XP_001659551.2	XP_034173991.1
OG0004554	XP_011492966.2	XP_034178423.1
OG0004555	XP_021711674.1	XP_034177494.1
OG0004556	XP_001659983.2	XP_034184325.1
OG0004558	XP_021710148.1, XP_021710149.1	XP_034173545.1
OG0004559	XP_001659707.2	XP_034175288.1, XP_034175289.1, XP_034175290.1
OG0004560	XP_001653346.2, XP_021693036.1	XP_034185467.1
OG0004561	XP_001654258.2	XP_034176564.1
OG0004562	XP_001657567.1	XP_034175090.1
OG0004563	XP_021701535.1	XP_034194395.1
OG0004564	XP_021705539.1	XP_034181724.1
OG0004565	XP_001651053.1	XP_034188815.1
OG0004566	XP_001662958.1	XP_034175808.1
OG0004567	XP_001648004.2, XP_021712553.1	XP_034172869.1
OG0004568	XP_021701024.1, XP_021701025.1, XP_001649745.1	XP_034184524.1, XP_034184523.1
OG0004569	XP_001648171.2	XP_034186168.1
OG0004570	XP_001648965.1	XP_034171731.1
OG0004571	XP_001662672.2	XP_034185934.1
OG0004572	XP_021702950.1	XP_034184594.1
OG0004573	XP_011493608.2	XP_034181143.1
OG0004574	XP_001657416.1, XP_021711979.1	XP_034195279.1
OG0004575	XP_001660049.1	XP_034178243.1
OG0004576	XP_001661298.1	XP_034183010.1
OG0004577	XP_021695308.1, XP_021701641.1	XP_034182941.1
OG0004578	XP_001649383.1	XP_034192707.1
OG0004579	XP_021695000.1	XP_034190191.1
OG0004580	XP_001655238.1	XP_034176386.1
OG0004581	XP_001654265.1, XP_001654264.1	XP_034182523.1
OG0004582	XP_001655738.1, XP_001655739.1	XP_034183176.1
OG0004583	XP_021705581.1, XP_021705590.1, XP_021705596.1	XP_034193715.1
OG0004584	XP_021709483.1, XP_021709484.1, XP_021709485.1	XP_034193566.1
OG0004585	XP_001648523.2, XP_021695479.1	XP_034189498.1
OG0004586	XP_001656940.1	XP_034189983.1
OG0004587	XP_001655089.1	XP_034175991.1
OG0004588	XP_001663309.2	XP_034196692.1
OG0004589	XP_001662466.1	XP_034176879.1
OG0004590	XP_001649978.2	XP_034171328.1
OG0004591	XP_001653808.2	XP_034189582.1
OG0004592	XP_001656729.1	XP_034179689.1
OG0004593	XP_021696175.1	XP_034177606.1
OG0004594	XP_021708806.1	XP_034193044.1
OG0004595	XP_021705151.1	XP_034193157.1
OG0004596	XP_021699603.1, XP_021699618.1, XP_021699609.1, XP_021699613.1, XP_001651965.2	XP_034179447.1
OG0004597	XP_021702298.1	XP_034175442.1
OG0004598	XP_001661731.2	XP_034186532.1
OG0004599	XP_001658435.2	XP_034185551.1
OG0004600	XP_021695671.1, XP_021695668.1	XP_034184519.1
OG0004601	XP_011493552.2, XP_001654751.2	XP_034189597.1
OG0004602	XP_001653877.1	XP_034189500.1
OG0004603	XP_001653144.1	XP_034178762.1
OG0004604	XP_021712700.1, XP_021695292.1	XP_034192669.1
OG0004605	XP_001648835.1	XP_034175166.1
OG0004606	XP_021701170.1, XP_021701169.1, XP_021701168.1, XP_021701171.1	XP_034181738.1
OG0004607	XP_001654200.1	XP_034189969.1
OG0004608	XP_021698376.1, XP_021698366.1	XP_034173879.1
OG0004609	XP_021694862.1	XP_034175150.1
OG0004611	XP_001660135.1	XP_034184709.1
OG0004612	XP_021699911.1, XP_021699912.1	XP_034193064.1
OG0004613	XP_021701485.1	XP_034174147.1
OG0004614	XP_021705283.1, XP_021711284.1	XP_034188423.1
OG0004615	XP_021709306.1	XP_034176088.1
OG0004616	XP_021708352.1	XP_034171697.1
OG0004617	XP_021704785.1	XP_034181344.1
OG0004618	XP_021694540.1	XP_034172942.1
OG0004619	XP_001648875.1	XP_034184133.1
OG0004620	XP_001662113.2	XP_034182180.1
OG0004621	XP_001649227.1	XP_034187706.1
OG0004622	XP_021697492.1	XP_034185011.1, XP_034185012.1, XP_034185010.1
OG0004623	XP_021704685.1	XP_034195824.1
OG0004624	XP_021697733.1, XP_001649905.1	XP_034175521.1
OG0004625	XP_021697606.1, XP_001657654.1	XP_034188683.1
OG0004626	XP_021700481.1	XP_034181616.1
OG0004627	XP_021711620.1	XP_034190116.1, XP_034190115.1
OG0004628	XP_001661171.1	XP_034178686.1
OG0004629	XP_001661688.1	XP_034178241.1
OG0004630	XP_001660997.1	XP_034183689.1
OG0004631	XP_021710660.1	XP_034185987.1
OG0004632	XP_001653470.1	XP_034179209.1
OG0004633	XP_001661371.1	XP_034196263.1
OG0004634	XP_021707738.1	XP_034175299.1
OG0004635	XP_021698241.1	XP_034185706.1
OG0004636	XP_001650614.1	XP_034174263.1
OG0004637	XP_021697912.1	XP_034196224.1
OG0004638	XP_001649219.1, XP_021707392.1	XP_034182668.1
OG0004639	XP_001664137.1	XP_034174736.1
OG0004640	XP_001654863.1	XP_034182198.1, XP_034182196.1
OG0004641	XP_001661424.1, XP_021712682.1	XP_034190625.1, XP_034190624.1, XP_034190623.1
OG0004643	XP_021700544.1, XP_021711988.1	XP_034173809.1
OG0004644	XP_001649427.2, XP_021694844.1	XP_034179774.1
OG0004645	XP_021702095.1, XP_021702090.1	XP_034173279.1
OG0004646	XP_021705216.1, XP_001663713.2, XP_021705211.1	XP_034183193.1
OG0004647	XP_021711963.1	XP_034179633.1
OG0004648	XP_001655513.1, XP_021697908.1	XP_034196340.1
OG0004649	XP_001655311.1	XP_034192810.1
OG0004650	XP_001651759.1	XP_034173234.1
OG0004651	XP_001651171.1	XP_034177170.1, XP_034177169.1
OG0004652	XP_001663462.2	XP_034180175.1, XP_034180173.1
OG0004653	XP_001651860.2	XP_034171164.1
OG0004654	XP_011493566.1	XP_034179736.1
OG0004655	XP_021696516.1	XP_034193270.1
OG0004656	XP_001661025.1	XP_034175252.1
OG0004657	XP_021712150.1, XP_021712145.1, XP_021712157.1	XP_034192729.1
OG0004658	XP_021698679.1	XP_034174563.1, XP_034174556.1
OG0004659	XP_001660738.2	XP_034180452.1
OG0004660	XP_001660573.2	XP_034183994.1
OG0004661	XP_021696840.1	XP_034196705.1
OG0004662	XP_021707045.1	XP_034193043.1, XP_034193042.1, XP_034193041.1
OG0004663	XP_001660544.1	XP_034179530.1
OG0004664	XP_001660618.2	XP_034183091.1
OG0004667	XP_001659898.2	XP_034190923.1
OG0004668	XP_001651396.1	XP_034174545.1
OG0004669	XP_001649113.1	XP_034192652.1
OG0004670	XP_021704459.1	XP_034184471.1
OG0004671	XP_001663793.1	XP_034172584.1
OG0004672	XP_021707892.1, XP_021707896.1	XP_034196335.1
OG0004673	XP_021701592.1	XP_034178105.1
OG0004674	XP_001651586.1	XP_034178930.1
OG0004675	XP_001655180.1	XP_034171790.1
OG0004677	XP_021697759.1	XP_034172054.1, XP_034172018.1
OG0004678	XP_021706267.1	XP_034191362.1
OG0004679	XP_001653826.2	XP_034188845.1
OG0004680	XP_001659869.2	XP_034175830.1
OG0004681	XP_021705619.1	XP_034174094.1
OG0004682	XP_001662635.1	XP_034188425.1
OG0004683	XP_001649393.1	XP_034177399.1
OG0004684	XP_001659515.1, XP_021704199.1	XP_034183577.1
OG0004685	XP_021713041.1	XP_034185225.1, XP_034185224.1
