Orthogroup	Osmia_bicornis	Drosophila_melanogaster
OG0003414	XP_029045129.1	NP_511051.1, NP_651620.1
OG0003416	XP_029037591.1	NP_477246.2
OG0003417	XP_029046999.1	NP_573081.1
OG0003418	XP_029049565.1, XP_029033852.1	NP_608528.1
OG0003419	XP_029046573.1	NP_001097860.1, NP_524750.2
OG0003420	XP_029043138.1	NP_648841.1
OG0003421	XP_029044588.1	NP_610477.2
OG0003423	XP_029047612.1	NP_001246150.1
OG0003424	XP_029053563.1	NP_610179.2
OG0003425	XP_029042007.1, XP_029042151.1	NP_647780.1
OG0003426	XP_029045305.1	NP_001259879.1
OG0003427	XP_029040077.1	NP_524319.2
OG0003428	XP_029049838.1	NP_001262182.1
OG0003429	XP_029046753.1	NP_001260935.1
OG0003430	XP_029038129.1	NP_001188988.1
OG0003431	XP_029050497.1	NP_511098.1
OG0003432	XP_029047036.1, XP_029047037.1	NP_524087.3
OG0003433	XP_029038360.1	NP_001262205.1
OG0003435	XP_029032618.1	NP_001286451.1
OG0003436	XP_029042305.1, XP_029042306.1, XP_029042307.1	NP_001096984.1
OG0003437	XP_029038276.1	NP_730525.2
OG0003438	XP_029042089.1	NP_001262354.2
OG0003439	XP_029044304.1	NP_001284867.1
OG0003441	XP_029038842.1	NP_001286822.1
OG0003442	XP_029035401.1	NP_652016.1
OG0003444	XP_029042597.1	NP_611495.1
OG0003445	XP_029056667.1, XP_029056668.1, XP_029056665.1	NP_001368979.1
OG0003446	XP_029043021.1	NP_476803.1, NP_476694.1
OG0003447	XP_029041836.1	NP_524380.1
OG0003448	XP_029048490.1	NP_524858.1
OG0003449	XP_029032207.1	NP_610548.2
OG0003450	XP_029047164.1	NP_611341.1, NP_523784.2
OG0003451	XP_029056659.1, XP_029056658.1	NP_728074.1
OG0003452	XP_029041410.1	NP_001245766.1
OG0003453	XP_029048340.1	NP_650076.1
OG0003454	XP_029043389.1	NP_523805.1
OG0003455	XP_029053172.1	NP_524075.2
OG0003456	XP_029056647.1	NP_609365.3
OG0003457	XP_029043744.1, XP_029043753.1, XP_029043792.1, XP_029043800.1	NP_001246926.1
OG0003458	XP_029045887.1	NP_649782.1
OG0003459	XP_029036685.1	NP_001285450.1, NP_610738.1
OG0003460	XP_029043069.1	NP_523934.1
OG0003461	XP_029039230.1	NP_001259747.1
OG0003462	XP_029037318.1	NP_727769.3
OG0003463	XP_029051132.1	NP_001262379.1
OG0003464	XP_029050921.1	NP_725084.2, NP_650032.1
OG0003465	XP_029050962.1	NP_730815.2
OG0003466	XP_029050760.1	NP_001262696.1
OG0003467	XP_029040971.1	NP_001033895.1
OG0003468	XP_029033250.1	NP_608936.1, NP_001163143.1
OG0003470	XP_029036740.1	NP_001261364.1
OG0003471	XP_029051817.1	NP_609186.1
OG0003472	XP_029052695.1, XP_029052694.1	NP_610891.1
OG0003473	XP_029037455.1	NP_001245516.1
OG0003474	XP_029034533.1, XP_029034532.1	NP_001163313.1
OG0003475	XP_029051935.1, XP_029051934.1	NP_477453.1
OG0003476	XP_029037011.1	NP_611547.2
OG0003477	XP_029044568.1	NP_523419.1
OG0003478	XP_029051529.1, XP_029051528.1	NP_001262821.1
OG0003479	XP_029052454.1	NP_476701.1, NP_524411.1
OG0003480	XP_029032427.1	NP_001260252.1
OG0003481	XP_029033541.1, XP_029033587.1	NP_001036603.1
OG0003482	XP_029039590.1	NP_611955.2
OG0003483	XP_029042094.1, XP_029042095.1	NP_732610.1
OG0003484	XP_029044592.1, XP_029044434.1	NP_729420.1, NP_001259705.1
OG0003485	XP_029036663.1	NP_572915.1
OG0003486	XP_029052035.1	NP_001260713.1
OG0003487	XP_029047146.1, XP_029047145.1, XP_029047144.1	NP_001285522.1
OG0003488	XP_029048676.1	NP_001286851.1
OG0003489	XP_029038073.1	NP_001260143.1
OG0003491	XP_029036010.1	NP_001163420.1
OG0003493	XP_029049059.1	NP_995847.1
OG0003494	XP_029055627.1	NP_001097740.1
OG0003495	XP_029036729.1	NP_651224.1
OG0003497	XP_029050947.1	NP_001262426.1
OG0003498	XP_029037893.1	NP_725517.2
OG0003499	XP_029031928.1, XP_029031924.1	NP_001262755.1
OG0003500	XP_029044902.1	NP_610612.1
OG0003501	XP_029044584.1	NP_648929.1
OG0003502	XP_029032336.1, XP_029032335.1	NP_001259726.1
OG0003503	XP_029037270.1	NP_648536.1
OG0003504	XP_029045154.1, XP_029045152.1, XP_029045153.1	NP_476768.1
OG0003506	XP_029032145.1, XP_029032144.1	NP_001261171.1
OG0003507	XP_029043320.1	NP_523670.2
OG0003508	XP_029042677.1	NP_650404.1, NP_572929.1
OG0003509	XP_029054957.1	NP_608811.2
OG0003510	XP_029038078.1	NP_001097013.2
OG0003511	XP_029048378.1	NP_610452.2
OG0003512	XP_029048458.1	NP_001285437.1
OG0003513	XP_029050542.1	NP_001246578.1
OG0003514	XP_029038280.1	NP_001262535.1
OG0003515	XP_029045469.1	NP_001286894.1
OG0003516	XP_029037425.1	NP_001015402.3, NP_652484.1
OG0003517	XP_029050194.1, XP_029050195.1	NP_572927.1
OG0003518	XP_029049745.1	NP_001014592.1
OG0003519	XP_029033420.1, XP_029033422.1, XP_029033421.1	NP_523834.1
OG0003520	XP_029040591.1, XP_029040592.1	NP_001284712.1
OG0003521	XP_029044152.1	NP_651327.1
OG0003522	XP_029041082.1	NP_650487.1
OG0003523	XP_029043140.1	NP_572207.1, NP_649390.1
OG0003524	XP_029047088.1	NP_610295.1, NP_609667.2, NP_001097332.1
OG0003525	XP_029050675.1	NP_001246660.1
OG0003526	XP_029043342.1	NP_001285323.1
OG0003527	XP_029035651.1	NP_524617.3
OG0003528	XP_029039168.1, XP_029039165.1, XP_029039167.1	NP_001162835.1
OG0003529	XP_029047615.1	NP_609803.1
OG0003530	XP_029045974.1	NP_001189224.1
OG0003531	XP_029049212.1, XP_029049213.1, XP_029049214.1	NP_001246496.1
OG0003532	XP_029033200.1	NP_524775.1
OG0003533	XP_029044696.1	NP_572804.1
OG0003534	XP_029034796.1	NP_726773.2
OG0003535	XP_029053576.1	NP_648818.3
OG0003536	XP_029039227.1	NP_001334682.1
OG0003537	XP_029042582.1	NP_725599.2
OG0003538	XP_029038714.1	NP_001286840.1
OG0003539	XP_029050922.1	NP_001259679.1
OG0003540	XP_029039326.1	NP_001262668.1
OG0003541	XP_029049663.1	NP_001285144.1, NP_001262829.1
OG0003542	XP_029046860.1	NP_608745.1
OG0003543	XP_029053894.1	NP_572639.2
OG0003544	XP_029056166.1	NP_001260220.1
OG0003545	XP_029045000.1	NP_611861.1, NP_511100.1
OG0003546	XP_029048475.1	NP_652335.1
OG0003547	XP_029041583.1	NP_788434.1
OG0003548	XP_029055350.1	NP_001285168.1
OG0003549	XP_029040522.1	NP_610842.1
OG0003550	XP_029046808.1	NP_608792.1
OG0003551	XP_029039107.1	NP_001287595.1
OG0003552	XP_029052043.1	NP_001245771.1
OG0003553	XP_029047687.1	NP_001286937.1
OG0003554	XP_029035150.1	NP_610421.1
OG0003555	XP_029051744.1	NP_569948.3
OG0003556	XP_029033379.1, XP_029033381.1, XP_029033380.1	NP_572286.1
OG0003557	XP_029043815.1	NP_652054.1
OG0003560	XP_029044371.1, XP_029044373.1, XP_029044372.1	NP_649937.1
OG0003561	XP_029049845.1	NP_648551.3
OG0003562	XP_029050981.1	NP_726776.1
OG0003563	XP_029050862.1	NP_524340.2
OG0003564	XP_029049257.1	NP_001260401.1, NP_609533.1
OG0003565	XP_029053084.1	NP_611962.2
OG0003566	XP_029037639.1	NP_610798.1
OG0003567	XP_029053030.1	NP_524351.1
OG0003568	XP_029035465.1	NP_001036444.1
OG0003569	XP_029035484.1	NP_001259065.1
OG0003570	XP_029037502.1	NP_650256.2
OG0003571	XP_029034698.1	NP_609641.1
OG0003572	XP_029036929.1	NP_725534.1
OG0003573	XP_029045591.1	NP_001163746.1
OG0003574	XP_029043232.1	NP_649699.1
OG0003575	XP_029052249.1	NP_001261871.1
OG0003576	XP_029033531.1	NP_001162879.1
OG0003577	XP_029040474.1, XP_029040475.1	NP_001245936.1
OG0003578	XP_029032092.1, XP_029032091.1	NP_650054.2
OG0003579	XP_029044922.1	NP_733115.1, NP_001285192.1
OG0003580	XP_029051265.1	NP_511143.2
OG0003581	XP_029052703.1, XP_029052912.1, XP_029052922.1, XP_029052693.1	NP_001286265.1
OG0003582	XP_029036310.1	NP_569947.2
OG0003583	XP_029033066.1	NP_652189.1
OG0003584	XP_029047047.1	NP_001246145.1
OG0003585	XP_029044158.1	NP_733027.2
OG0003586	XP_029035524.1, XP_029035523.1, XP_029035525.1	NP_649134.3
OG0003587	XP_029039212.1	NP_724916.1
OG0003588	XP_029055824.1	NP_001014614.1
OG0003589	XP_029040951.1	NP_996132.1
OG0003591	XP_029033068.1	NP_524597.1
OG0003592	XP_029043985.1	NP_524652.1
OG0003593	XP_029056066.1	NP_001286401.1
OG0003596	XP_029041095.1	NP_648348.1
OG0003597	XP_029032907.1	NP_001261943.1
OG0003598	XP_029038696.1	NP_001247400.1
OG0003599	XP_029052931.1	NP_610813.3
OG0003600	XP_029055607.1	NP_652069.2
OG0003601	XP_029048739.1, XP_029048740.1, XP_029048741.1	NP_001247153.1
OG0003602	XP_029044539.1	NP_996141.2
OG0003603	XP_029049784.1, XP_029049783.1, XP_029049785.1	NP_524366.1
OG0003604	XP_029040234.1	NP_647677.2
OG0003605	XP_029046902.1	NP_612073.2
OG0003606	XP_029039741.1	NP_524810.2
OG0003607	XP_029047478.1	NP_649008.2
OG0003608	XP_029035906.1	NP_609634.1
OG0003609	XP_029041846.1, XP_029041569.1, XP_029041559.1, XP_029041838.1	NP_608886.1
OG0003610	XP_029052676.1	NP_651726.1
OG0003611	XP_029048850.1	NP_523583.2
OG0003612	XP_029036874.1	NP_477303.1
OG0003613	XP_029046130.1, XP_029046129.1	NP_570069.1
OG0003614	XP_029033772.1	NP_523541.2
OG0003615	XP_029042200.1	NP_611687.1
OG0003616	XP_029044884.1	NP_001262982.1
OG0003617	XP_029049956.1	NP_001260440.1
OG0003618	XP_029049323.1	NP_511065.1
OG0003619	XP_029039834.1	NP_523898.1
OG0003620	XP_029034042.1	NP_611053.1
OG0003621	XP_029051490.1	NP_725799.1
OG0003623	XP_029032666.1	NP_001261078.1
OG0003624	XP_029047684.1	NP_001260192.1
OG0003625	XP_029045419.1	NP_732109.2
OG0003626	XP_029052789.1	NP_476722.1
OG0003627	XP_029044216.1	NP_725451.1
OG0003628	XP_029051667.1	NP_001247372.1
OG0003629	XP_029039549.1	NP_649520.1
OG0003630	XP_029042207.1, XP_029042213.1	NP_001259267.1
OG0003631	XP_029052685.1	NP_611946.2
OG0003632	XP_029037867.1	NP_001014758.2
OG0003633	XP_029046939.1, XP_029046942.1, XP_029046931.1, XP_029046952.1	NP_648604.2
OG0003634	XP_029054210.1	NP_608349.1
OG0003635	XP_029050430.1, XP_029050427.1	NP_608498.3
OG0003636	XP_029049263.1	NP_477119.1
OG0003637	XP_029041602.1	NP_477440.1
OG0003638	XP_029034461.1	NP_649194.1
OG0003639	XP_029035387.1	NP_001262035.1
OG0003640	XP_029049160.1	NP_001097136.2
OG0003641	XP_029052304.1, XP_029052298.1	NP_001247023.2
OG0003642	XP_029033432.1, XP_029033438.1	NP_001247399.1
OG0003643	XP_029050373.1	NP_611345.1
OG0003644	XP_029039222.1	NP_610446.1, NP_610447.2
OG0003645	XP_029047174.1	NP_001014722.1
OG0003646	XP_029037749.1	NP_001285636.1
OG0003647	XP_029039438.1	NP_572814.1, NP_722953.1
OG0003648	XP_029037405.1	NP_649176.1
OG0003649	XP_029052228.1	NP_001096981.2
OG0003650	XP_029033875.1	NP_001260032.1
OG0003653	XP_029050212.1	NP_572704.1
OG0003654	XP_029054720.1	NP_001096928.1
OG0003656	XP_029033884.1, XP_029033883.1	NP_609092.1
OG0003657	XP_029045275.1	NP_724708.1
OG0003658	XP_029051922.1	NP_001262034.1
OG0003661	XP_029047840.1, XP_029047839.1, XP_029047837.1, XP_029047838.1	NP_001285240.1
OG0003663	XP_029047237.1	NP_001261019.1
OG0003665	XP_029048052.1	NP_001261794.1
OG0003666	XP_029053222.1, XP_029053268.1	NP_611750.1
OG0003667	XP_029038415.1	NP_001285128.1
OG0003668	XP_029037358.1, XP_029037357.1	NP_650452.1
OG0003669	XP_029050363.1	NP_569851.2
OG0003670	XP_029035491.1	NP_608859.1
OG0003671	XP_029033033.1	NP_610592.1
OG0003673	XP_029048647.1	NP_608377.1
OG0003674	XP_029048862.1	NP_611267.1
OG0003675	XP_029054743.1	NP_001284923.1
OG0003676	XP_029053351.1	NP_651213.1
OG0003677	XP_029046464.1	NP_001262249.1
OG0003678	XP_029053070.1	NP_651899.2
OG0003679	XP_029046896.1	NP_001246615.1
OG0003680	XP_029039740.1	NP_001014504.1
OG0003681	XP_029051791.1	NP_001261697.1
OG0003682	XP_029051407.1	NP_001137924.1
OG0003683	XP_029034363.1	NP_649055.1, NP_572970.1, NP_572969.1, NP_001246867.1
OG0003684	XP_029043337.1, XP_029043336.1	NP_001260326.1
OG0003686	XP_029053875.1	NP_572247.2
OG0003687	XP_029051985.1	NP_001286701.1
OG0003690	XP_029055855.1	NP_650943.1
OG0003691	XP_029044581.1, XP_029044578.1	NP_647620.1
OG0003692	XP_029046010.1	NP_001097079.1
OG0003703	XP_029055773.1	NP_001263091.1
OG0003709	XP_029035954.1	NP_001287407.1
OG0003710	XP_029032888.1, XP_029032887.1	NP_476636.1
OG0003711	XP_029045256.1	NP_001260887.1
OG0003712	XP_029040523.1	NP_001262202.1
OG0003713	XP_029046145.1	NP_477407.1, NP_996415.1
OG0003714	XP_029051648.1	NP_476797.1
OG0003715	XP_029035250.1	NP_001261198.1, NP_001261197.1
OG0003716	XP_029037543.1	NP_001262080.1
OG0003717	XP_029056541.1	NP_001247301.1
OG0003719	XP_029050575.1	NP_647949.1
OG0003720	XP_029051289.1	NP_572259.1, NP_572260.2, NP_572262.1
OG0003721	XP_029034997.1	NP_001334713.1, NP_610961.1
OG0003722	XP_029053961.1	NP_649059.1
OG0003723	XP_029054817.1	NP_648783.4
OG0003724	XP_029046805.1	NP_001033967.1
OG0003726	XP_029036552.1	NP_001287108.1
OG0003727	XP_029053216.1	NP_611407.1
OG0003728	XP_029052546.1	NP_001097742.1
OG0003729	XP_029052113.1	NP_001247264.1, NP_647942.1
OG0003730	XP_029039730.1	NP_001189310.1
OG0003731	XP_029050078.1	NP_001259630.1
OG0003732	XP_029043129.1	NP_001188553.1, NP_001262481.1
OG0003733	XP_029045558.1	NP_731777.1, NP_523840.1
OG0003734	XP_029039082.1	NP_001303480.1, NP_727447.1
OG0003735	XP_029034795.1	NP_651684.1
OG0003736	XP_029049902.1	NP_649702.2
OG0003737	XP_029055386.1	NP_001261952.1
OG0003738	XP_029045525.1	NP_610343.1
OG0003739	XP_029045869.1	NP_001247139.1
OG0003740	XP_029036732.1, XP_029036733.1	NP_609492.1
OG0003741	XP_029032380.1	NP_647961.1
OG0003742	XP_029044365.1	NP_610417.1
OG0003743	XP_029035376.1	NP_001188928.1, NP_001287533.1
OG0003744	XP_029036759.1, XP_029036760.1	NP_524719.1
OG0003745	XP_029052039.1	NP_001259103.1
OG0003746	XP_029043858.1, XP_029043855.1, XP_029043854.1, XP_029043856.1, XP_029043857.1	NP_649352.1
OG0003747	XP_029047301.1	NP_001260028.1
OG0003748	XP_029048905.1	NP_611632.3
OG0003749	XP_029042601.1	NP_732419.1, NP_609366.2
OG0003750	XP_029039926.1, XP_029039925.1	NP_726111.1
OG0003751	XP_029033476.1, XP_029033501.1, XP_029033502.1	NP_731267.1
OG0003752	XP_029048462.1	NP_610168.1, NP_001260612.1
OG0003753	XP_029051271.1	NP_572396.1, NP_651724.1, NP_001261261.1
OG0003754	XP_029043483.1	NP_001285266.1, NP_649161.1
OG0003755	XP_029053940.1, XP_029053941.1, XP_029053939.1	NP_001137699.1
OG0003756	XP_029045758.1	NP_650331.1
OG0003757	XP_029045774.1	NP_511045.1
OG0003758	XP_029034588.1	NP_650784.3
OG0003759	XP_029050480.1	NP_001246908.1
OG0003760	XP_029037098.1	NP_609878.1, NP_001259750.1
OG0003761	XP_029047267.1	NP_001188681.1
OG0003762	XP_029052660.1	NP_650214.1
OG0003763	XP_029036802.1	NP_001287349.1
OG0003764	XP_029056051.1	NP_649241.1
OG0003765	XP_029038929.1	NP_001284709.1
OG0003766	XP_029036295.1	NP_523407.1
OG0003767	XP_029042781.1	NP_001033885.1
OG0003768	XP_029032924.1	NP_608575.1
OG0003769	XP_029052457.1	NP_608619.1
OG0003770	XP_029038857.1	NP_001285352.1
OG0003771	XP_029051563.1	NP_651296.1
OG0003772	XP_029046720.1	NP_609822.1, NP_650473.1
OG0003773	XP_029042098.1	NP_001259808.1
OG0003774	XP_029044954.1, XP_029044953.1	NP_569980.1
OG0003775	XP_029033736.1	NP_648527.1
OG0003776	XP_029045264.1	NP_649048.1
OG0003777	XP_029047823.1	NP_001260520.2
OG0003778	XP_029050915.1	NP_788548.1
OG0003779	XP_029054812.1, XP_029054806.1	NP_609918.1
OG0003780	XP_029043405.1	NP_611446.3, NP_647716.1
OG0003781	XP_029040819.1	NP_001261879.1
OG0003782	XP_029053660.1	NP_649399.1, NP_001284805.1
OG0003783	XP_029050055.1	NP_001262846.1
OG0003784	XP_029044538.1, XP_029044536.1, XP_029044537.1	NP_733061.1
OG0003785	XP_029056092.1, XP_029056124.1	NP_610974.1, NP_001285320.1
OG0003786	XP_029033384.1	NP_001097074.1
OG0003787	XP_029044826.1	NP_648037.1
OG0003788	XP_029042384.1	NP_511106.1
OG0003789	XP_029052708.1	NP_732338.1
OG0003790	XP_029037976.1	NP_001262023.1
OG0003791	XP_029038681.1	NP_001246448.1
OG0003792	XP_029048011.1	NP_001188815.1
OG0003793	XP_029051701.1	NP_650317.3
OG0003794	XP_029052467.1	NP_001285058.1
OG0003795	XP_029040862.1	NP_524134.1
OG0003796	XP_029051551.1	NP_001285371.1
OG0003797	XP_029042076.1	NP_651340.1
OG0003798	XP_029054518.1	NP_001188780.1
OG0003799	XP_029033058.1	NP_610451.1
OG0003800	XP_029043553.1	NP_651825.4, NP_610916.1
OG0003801	XP_029056188.1, XP_029056232.1	NP_572526.1
OG0003802	XP_029046003.1	NP_001262901.1, NP_611191.1
OG0003803	XP_029041013.1	NP_648168.1
OG0003804	XP_029036983.1	NP_648144.3
OG0003805	XP_029044771.1, XP_029045157.1	NP_649541.1
OG0003806	XP_029049623.1	NP_524537.1
OG0003807	XP_029043401.1	NP_001286908.1
OG0003808	XP_029040315.1	NP_001259814.1
OG0003809	XP_029037768.1	NP_001286673.1
OG0003810	XP_029048871.1	NP_001260063.1
OG0003811	XP_029041350.1	NP_649212.2
OG0003812	XP_029052088.1	NP_001162723.1
OG0003813	XP_029046194.1	NP_525073.1
OG0003814	XP_029050642.1	NP_001261853.1
OG0003815	XP_029046579.1	NP_649455.1
OG0003817	XP_029037485.1, XP_029037486.1, XP_029037487.1	NP_001350858.1
OG0003818	XP_029052994.1	NP_650328.1
OG0003819	XP_029045910.1	NP_001263095.1
OG0003820	XP_029037459.1	NP_001036422.1
OG0003821	XP_029036160.1	NP_609946.1
OG0003822	XP_029038199.1	NP_001036633.2
OG0003824	XP_029050263.1, XP_029050262.1	NP_652145.1
OG0003825	XP_029041059.1	NP_001262701.1
OG0003826	XP_029033943.1	NP_001247206.1
OG0003827	XP_029037831.1, XP_029037832.1	NP_611986.2
OG0003828	XP_029044619.1	NP_001261195.1
OG0003829	XP_029045058.1	NP_001245409.1
OG0003830	XP_029043159.1	NP_001245983.1, NP_723670.2
OG0003831	XP_029039085.1, XP_029039083.1, XP_029039084.1	NP_001260897.1
OG0003832	XP_029052482.1	NP_001137905.1, NP_001261534.1
OG0003833	XP_029052220.1	NP_511048.2
OG0003834	XP_029040598.1	NP_001260368.1
OG0003835	XP_029056434.1	NP_001262920.1
OG0003836	XP_029050303.1	NP_001260135.1
OG0003837	XP_029035629.1	NP_610913.1
OG0003838	XP_029037261.1	NP_610522.1
OG0003839	XP_029044186.1	NP_001262031.1
OG0003840	XP_029035108.1	NP_650660.2
OG0003841	XP_029048296.1	NP_570012.1
OG0003842	XP_029034632.1	NP_573371.1
OG0003843	XP_029035704.1	NP_001261596.1
OG0003844	XP_029053910.1, XP_029053968.1	NP_476904.1
OG0003845	XP_029037029.1	NP_610201.1
OG0003846	XP_029050089.1, XP_029050090.1	NP_001163433.1
OG0003847	XP_029035049.1	NP_732393.1
OG0003848	XP_029036587.1	NP_001247237.1
OG0003849	XP_029052097.1	NP_610044.2
OG0003850	XP_029039694.1	NP_609358.1
OG0003851	XP_029048979.1	NP_001259490.1
OG0003852	XP_029042737.1	NP_001259707.1
OG0003853	XP_029049255.1, XP_029049256.1	NP_609495.1
OG0003854	XP_029049478.1	NP_608657.1
OG0003855	XP_029038420.1	NP_001260765.1
OG0003856	XP_029045891.1	NP_647660.1
OG0003857	XP_029043710.1	NP_788641.1
OG0003859	XP_029039637.1	NP_611549.2
OG0003860	XP_029043659.1	NP_612094.2
OG0003861	XP_029039208.1	NP_001259663.1
OG0003862	XP_029045277.1, XP_029045278.1, XP_029045276.1	NP_001286393.1
OG0003863	XP_029052281.1, XP_029052280.1	NP_569972.1
OG0003864	XP_029044248.1, XP_029044156.1	NP_650951.1, NP_650952.2, NP_001260990.1
OG0003866	XP_029053409.1	NP_001261542.1
OG0003867	XP_029042702.1, XP_029043014.1	NP_609864.1, NP_573096.1
OG0003868	XP_029045667.1	NP_610357.1
OG0003869	XP_029049103.1	NP_788357.1
OG0003870	XP_029034201.1	NP_001368936.1
OG0003871	XP_029038289.1	NP_611535.1
OG0003872	XP_029046826.1	NP_610876.1
OG0003873	XP_029038046.1	NP_001334735.1
OG0003874	XP_029046055.1, XP_029046056.1, XP_029046054.1	NP_001163577.1
OG0003875	XP_029046371.1	NP_572532.1
OG0003876	XP_029048063.1	NP_001259823.1
OG0003877	XP_029049231.1	NP_001285642.1
OG0003878	XP_029046611.1	NP_001097890.1
OG0003879	XP_029047776.1	NP_647918.2
OG0003880	XP_029051735.1	NP_572535.1
OG0003881	XP_029045713.1	NP_001260585.1
OG0003882	XP_029037183.1	NP_001162627.1
OG0003883	XP_029049610.1	NP_573251.1
OG0003884	XP_029053050.1	NP_572907.1
OG0003886	XP_029037861.1	NP_724244.1
OG0003887	XP_029033893.1	NP_476982.1
OG0003888	XP_029031917.1	NP_523797.1, NP_476814.1
OG0003889	XP_029046245.1	NP_610732.1
OG0003890	XP_029044073.1	NP_649876.1
OG0003891	XP_029034767.1	NP_001263108.1
OG0003892	XP_029041793.1	NP_001262069.1
OG0003893	XP_029056255.1, XP_029056249.1	NP_647757.2, NP_001259177.1
OG0003894	XP_029040454.1, XP_029040455.1	NP_001246498.1
OG0003895	XP_029050282.1	NP_001259484.1
OG0003896	XP_029041216.1	NP_608837.2
OG0003897	XP_029035620.1	NP_001261947.1
OG0003898	XP_029053977.1	NP_647707.1
OG0003899	XP_029039391.1	NP_001097186.2, NP_650042.2
OG0003900	XP_029051056.1	NP_651578.1
OG0003901	XP_029040758.1	NP_572401.2
OG0003902	XP_029038932.1, XP_029038942.1	NP_001246118.1
OG0003903	XP_029043387.1	NP_001261922.1
OG0003904	XP_029047616.1, XP_029047617.1	NP_001262697.1
OG0003905	XP_029035384.1	NP_729888.1
OG0003906	XP_029047656.1, XP_029047648.1	NP_001259961.1, NP_611200.2
OG0003907	XP_029045606.1	NP_569906.1
OG0003908	XP_029031944.1, XP_029031877.1	NP_001260726.1
OG0003909	XP_029050304.1	NP_001247006.1
OG0003910	XP_029032100.1	NP_001246673.1
OG0003911	XP_029041919.1	NP_001261606.1
OG0003912	XP_029051233.1	NP_001097238.1
OG0003913	XP_029033654.1, XP_029033668.1	NP_648549.1
OG0003914	XP_029036230.1	NP_001356926.1
OG0003915	XP_029048524.1	NP_001286055.1
OG0003916	XP_029040369.1	NP_611032.2
OG0003917	XP_029041629.1, XP_029041900.1	NP_524287.1
OG0003918	XP_029048041.1	NP_524099.2
OG0003919	XP_029045665.1	NP_001188671.1
OG0003920	XP_029043596.1	NP_001287306.1
OG0003921	XP_029033486.1, XP_029033477.1	NP_001356957.1
OG0003922	XP_029040226.1	NP_609238.1
OG0003923	XP_029036309.1, XP_029036307.1	NP_001263054.1
OG0003924	XP_029036535.1	NP_001245549.1
OG0003925	XP_029037541.1	NP_573225.1
OG0003926	XP_029040261.1	NP_723576.1
OG0003927	XP_029049965.1, XP_029049964.1	NP_649067.2
OG0003928	XP_029036433.1	NP_611175.1
OG0003929	XP_029040382.1, XP_029040366.1	NP_001261060.1
OG0003930	XP_029052273.1	NP_726473.2
OG0003931	XP_029054154.1, XP_029055507.1, XP_029054104.1, XP_029055516.1	NP_524417.1, NP_651961.1
OG0003932	XP_029036376.1	NP_001036655.1
OG0003933	XP_029051129.1, XP_029051138.1	NP_477445.1
OG0003934	XP_029037010.1	NP_648581.1
OG0003935	XP_029033538.1	NP_001287055.1
OG0003936	XP_029046102.1	NP_524483.1
OG0003937	XP_029042713.1	NP_611251.2
OG0003938	XP_029043278.1	NP_001262741.1
OG0003939	XP_029035106.1, XP_029035114.1	NP_001259461.1
