Orthogroup	Acyrthosiphon_pisum	Osmia_bicornis
OG0004291	NP_001155441.1, XP_008179388.1	XP_029036679.1
OG0004292	NP_001155465.1	XP_029049920.1
OG0004293	NP_001155480.1, XP_029341890.1	XP_029051062.1
OG0004294	XP_003241876.1, NP_001155483.1	XP_029037022.1
OG0004295	NP_001155521.1, XP_008185893.1	XP_029048132.1
OG0004296	NP_001155531.1	XP_029050425.1
OG0004297	NP_001155558.1	XP_029038806.1
OG0004298	NP_001155571.1	XP_029039591.1
OG0004299	NP_001155591.1	XP_029055450.1
OG0004300	NP_001155595.1	XP_029047334.1
OG0004301	NP_001155605.1	XP_029042808.1
OG0004302	NP_001155613.1	XP_029046933.1
OG0004303	XP_008189671.2, NP_001155616.1, XP_003248238.1, XP_001944808.1	XP_029042976.1
OG0004304	XP_008181535.1, NP_001155617.1	XP_029054411.1
OG0004305	NP_001155670.1, XP_008183760.1	XP_029034101.1
OG0004306	NP_001155673.1	XP_029045459.1
OG0004307	NP_001155698.1	XP_029048638.1
OG0004308	NP_001155704.1	XP_029050979.1
OG0004309	NP_001155716.1	XP_029043663.1
OG0004310	NP_001155728.1	XP_029037907.1
OG0004311	NP_001155739.1	XP_029046567.1
OG0004312	NP_001155750.1	XP_029053182.1
OG0004313	NP_001155761.1	XP_029053904.1, XP_029054228.1
OG0004314	XP_016664301.1, NP_001155778.1	XP_029035416.1
OG0004315	XP_001948896.1, NP_001155788.1	XP_029047952.1
OG0004316	NP_001155797.1	XP_029032792.1
OG0004317	NP_001155817.1	XP_029053067.1
OG0004318	NP_001155818.1	XP_029049919.1
OG0004319	NP_001155824.1	XP_029033260.1
OG0004320	NP_001155919.1	XP_029039731.1
OG0004321	NP_001155926.1, NP_001155925.1, XP_016662234.1	XP_029047324.1
OG0004322	XP_008178254.1, NP_001156062.1	XP_029040555.1, XP_029040554.1
OG0004323	NP_001156066.1, XP_008185270.1	XP_029037469.1
OG0004324	NP_001156067.1	XP_029040125.1
OG0004325	NP_001156081.1	XP_029056395.1
OG0004326	NP_001156083.1, XP_008179689.1	XP_029054381.1
OG0004327	NP_001156085.1	XP_029052568.1, XP_029052569.1
OG0004328	XP_001950162.1, XP_001945150.1, NP_001156106.1	XP_029036447.1
OG0004329	XP_001949539.1, NP_001156127.1, XP_001948464.1	XP_029051149.1
OG0004330	XP_001943288.1, NP_001156150.1, XP_016664124.1	XP_029043757.1
OG0004331	NP_001156159.1	XP_029033542.1, XP_029033588.1
OG0004332	NP_001156166.1	XP_029034395.1
OG0004333	NP_001156179.1	XP_029049716.1
OG0004334	NP_001156180.1	XP_029055980.1
OG0004335	NP_001156214.1	XP_029053502.1
OG0004336	NP_001156225.1	XP_029042132.1, XP_029042128.1
OG0004337	NP_001156248.1	XP_029039072.1
OG0004338	NP_001156273.1, XP_008182807.1	XP_029037798.1, XP_029037799.1
OG0004339	XP_016660093.1, NP_001156282.1	XP_029036746.1
OG0004340	NP_001156293.1, XP_008182896.1	XP_029033536.1, XP_029033582.1
OG0004341	NP_001156295.1	XP_029037084.1
OG0004342	NP_001156298.1, XP_008188552.1	XP_029032381.1
OG0004343	NP_001156302.1	XP_029043799.1, XP_029043807.1
OG0004344	NP_001156317.1	XP_029033873.1
OG0004345	XP_029346854.1, NP_001156581.1	XP_029051535.1
OG0004346	NP_001156584.1	XP_029047806.1
OG0004347	NP_001156680.1	XP_029043808.1, XP_029043810.1
OG0004348	NP_001156824.1, XP_029344173.1	XP_029048966.1
OG0004349	NP_001156840.1	XP_029040438.1, XP_029040447.1
OG0004350	XP_001952462.1, NP_001162110.1	XP_029047329.1
OG0004351	XP_016659609.1, NP_001162111.1	XP_029047374.1
OG0004352	NP_001162146.1	XP_029033658.1, XP_029033672.1
OG0004353	XP_001946329.1, NP_001165433.1	XP_029039929.1
OG0004354	NP_001191881.1, NP_001191880.1, XP_008181799.1	XP_029049751.1
OG0004355	NP_001232933.1	XP_029037550.1
OG0004356	NP_001232946.1, XP_008181957.1	XP_029053376.1
OG0004357	NP_001232948.1	XP_029053503.1
OG0004358	NP_001232977.1	XP_029049157.1
OG0004359	XP_008179668.1, NP_001232981.1	XP_029034747.1
OG0004360	NP_001233002.1	XP_029052545.1
OG0004361	NP_001233005.1, XP_008182399.1	XP_029044822.1
OG0004362	XP_008182477.1, NP_001233009.1	XP_029050008.1
OG0004363	NP_001233011.1	XP_029049172.1
OG0004364	XP_008186748.1, NP_001233039.1, XP_003245528.1	XP_029033524.1
OG0004365	NP_001233068.1	XP_029043442.1
OG0004366	NP_001233069.1	XP_029036194.1
OG0004367	XP_008184711.2, NP_001233074.1	XP_029056393.1
OG0004368	NP_001233080.1	XP_029052573.1
OG0004369	XP_008180360.1, NP_001233086.1	XP_029036992.1
OG0004370	XP_008186743.1, NP_001233108.1, XP_003244935.1	XP_029034397.1
OG0004371	XP_016656763.1, NP_001233118.1	XP_029049015.1
OG0004372	XP_008189554.1, NP_001233119.1	XP_029032077.1
OG0004373	NP_001280257.1	XP_029040850.1
OG0004374	XP_008189941.1, NP_001280267.1	XP_029051480.1
OG0004375	NP_001280276.1	XP_029032454.1
OG0004376	NP_001280280.2	XP_029053220.1
OG0004377	NP_001280292.1	XP_029046141.1
OG0004378	NP_001280293.1	XP_029051160.1
OG0004379	XP_008184941.1, NP_001280303.1	XP_029038985.1
OG0004380	XP_001951121.2, NP_001280305.1	XP_029051771.1
OG0004381	XP_008186861.1, NP_001280306.1	XP_029044900.1
OG0004382	NP_001280307.1, XP_016658111.1	XP_029037589.1
OG0004383	NP_001280311.1	XP_029035088.1
OG0004384	NP_001280313.1	XP_029053060.1
OG0004385	NP_001280324.1	XP_029056458.1
OG0004386	NP_001280359.1, XP_016659217.1	XP_029051503.1
OG0004387	NP_001280371.1, XP_001945195.1	XP_029037506.1
OG0004388	XP_029341939.1, NP_001280385.1	XP_029049490.1
OG0004389	NP_001280387.1	XP_029043831.1
OG0004390	NP_001280416.1	XP_029039330.1
OG0004391	NP_001280457.1	XP_029051602.1
OG0004392	XP_016661080.1, NP_001306891.1	XP_029055577.1
OG0004393	NP_001313566.1	XP_029049123.1, XP_029049124.1
OG0004394	NP_001313573.1	XP_029044780.1
OG0004395	XP_001942582.1, NP_001313581.1	XP_029041328.1
OG0004396	NP_001313594.1	XP_029039715.1
OG0004397	XP_001942562.1	XP_029039147.1
OG0004398	XP_001942631.1	XP_029040134.1
OG0004399	XP_001942682.1	XP_029033425.1, XP_029033427.1, XP_029033428.1, XP_029033426.1
OG0004400	XP_001942719.1	XP_029043703.1
OG0004401	XP_001942738.2	XP_029049491.1
OG0004402	XP_001942800.2, XP_016662605.1, XP_001946709.1	XP_029049409.1
OG0004403	XP_001942801.2	XP_029042876.1
OG0004404	XP_001942828.2	XP_029048097.1
OG0004405	XP_001942849.3	XP_029051733.1
OG0004406	XP_001942859.2	XP_029056492.1
OG0004407	XP_001942878.2	XP_029046652.1
OG0004408	XP_001942883.2, XP_029342951.1, XP_029341050.1	XP_029048086.1
OG0004409	XP_001942888.2	XP_029050032.1
OG0004410	XP_001942892.2	XP_029037797.1
OG0004411	XP_001942986.1	XP_029034895.1
OG0004412	XP_001942989.1	XP_029048899.1
OG0004413	XP_029343312.1, XP_001943077.1, XP_008180725.1, XP_003242941.1	XP_029053232.1
OG0004414	XP_001943160.2	XP_029047685.1
OG0004415	XP_001943213.1	XP_029050582.1
OG0004416	XP_001943233.4	XP_029048105.1
OG0004417	XP_001943396.2	XP_029037934.1
OG0004418	XP_001943475.2	XP_029041824.1, XP_029041543.1
OG0004419	XP_001943478.2	XP_029038118.1
OG0004420	XP_001943508.1	XP_029035881.1
OG0004421	XP_001943509.2	XP_029052146.1
OG0004422	XP_001943554.1, XP_008186319.1	XP_029041496.1
OG0004423	XP_001943587.5	XP_029042443.1
OG0004424	XP_029340954.1, XP_001943599.2	XP_029034664.1
OG0004425	XP_001945523.1, XP_001944221.1, XP_001943616.1	XP_029055554.1
OG0004426	XP_003245197.1, XP_008184049.1, XP_001943642.1	XP_029036441.1
OG0004427	XP_001943645.1	XP_029046289.1
OG0004428	XP_008181198.1, XP_008181202.1, XP_001951793.2, XP_001943671.1	XP_029045677.1
OG0004429	XP_001943718.2	XP_029038647.1
OG0004430	XP_001943735.2	XP_029037412.1
OG0004431	XP_001943793.2	XP_029040910.1
OG0004432	XP_001943865.1	XP_029037547.1
OG0004433	XP_001943879.1	XP_029048752.1
OG0004434	XP_016663093.1, XP_001943914.1, XP_008186950.1	XP_029052761.1
OG0004436	XP_001943937.1	XP_029050232.1
OG0004437	XP_029348693.1, XP_001943962.1	XP_029035151.1
OG0004438	XP_029343495.1, XP_001943964.1	XP_029043319.1
OG0004439	XP_001944027.1	XP_029048321.1
OG0004440	XP_001944064.2	XP_029043375.1
OG0004441	XP_001944082.2, XP_029345734.1	XP_029047824.1
OG0004442	XP_001944089.1	XP_029035533.1, XP_029035532.1
OG0004443	XP_001944118.2	XP_029033449.1
OG0004444	XP_029341716.1	XP_029049516.1
OG0004445	XP_001944183.2	XP_029052690.1
OG0004446	XP_001944292.2	XP_029038146.1
OG0004447	XP_001944300.1	XP_029043256.1
OG0004448	XP_001944310.1	XP_029051021.1
OG0004449	XP_016659859.2, XP_001944313.3	XP_029038363.1
OG0004450	XP_001944556.1	XP_029045226.1
OG0004451	XP_001944606.2	XP_029039998.1
OG0004452	XP_001944629.2	XP_029049990.1
OG0004453	XP_001944662.2	XP_029056611.1
OG0004454	XP_016661451.1, XP_001944699.1	XP_029039597.1
OG0004455	XP_001948523.1, XP_001944737.2	XP_029036586.1
OG0004456	XP_001944774.2	XP_029053277.1
OG0004457	XP_001944802.2	XP_029038409.1, XP_029038410.1, XP_029038407.1
OG0004458	XP_001944870.2	XP_029053016.1
OG0004459	XP_001944872.2	XP_029040177.1
OG0004460	XP_001944886.1	XP_029044360.1
OG0004461	XP_016656729.1, XP_001944925.1	XP_029035701.1, XP_029035703.1
OG0004462	XP_001944996.2	XP_029040222.1
OG0004463	XP_001945032.2	XP_029051714.1
OG0004465	XP_001945049.1	XP_029042498.1
OG0004466	XP_008189854.1, XP_001945051.1	XP_029032695.1
OG0004467	XP_001945056.2	XP_029052712.1
OG0004468	XP_001945090.2	XP_029052704.1
OG0004469	XP_001945261.1	XP_029048946.1
OG0004470	XP_001945274.1, XP_029341042.1, XP_029342514.1, XP_003248987.2	XP_029046428.1
OG0004471	XP_001945383.1	XP_029055831.1
OG0004472	XP_001945447.1	XP_029036093.1
OG0004473	XP_001945457.2	XP_029052112.1
OG0004474	XP_001945470.2	XP_029046856.1, XP_029046857.1
OG0004475	XP_001945482.1, XP_008189702.1, XP_001947050.2	XP_029045038.1
OG0004476	XP_001945544.2, XP_001950823.1	XP_029049173.1
OG0004477	XP_001945548.1	XP_029044429.1
OG0004478	XP_001945618.1	XP_029037903.1
OG0004479	XP_001945676.2	XP_029049917.1, XP_029049916.1
OG0004480	XP_001945718.1	XP_029047406.1
OG0004481	XP_001945726.2	XP_029033749.1
OG0004482	XP_001945751.3	XP_029053061.1, XP_029053062.1
OG0004483	XP_001945759.1	XP_029042450.1
OG0004484	XP_001945839.1	XP_029036629.1
OG0004485	XP_001945877.2, XP_016657808.1	XP_029041348.1
OG0004486	XP_001948728.2, XP_001945904.1	XP_029037975.1
OG0004487	XP_001945912.1	XP_029050183.1
OG0004488	XP_001945971.2, XP_016661154.1	XP_029035377.1
OG0004489	XP_001945984.1	XP_029043817.1, XP_029043816.1
OG0004490	XP_001945987.1, XP_008178353.1	XP_029036242.1
OG0004491	XP_001946105.2	XP_029033005.1
OG0004492	XP_001946109.2	XP_029035201.1
OG0004493	XP_001946171.1	XP_029035864.1, XP_029035865.1
OG0004494	XP_001946175.2	XP_029047508.1
OG0004495	XP_001946218.2	XP_029039335.1
OG0004496	XP_001946436.2	XP_029048381.1
OG0004497	XP_001946491.1	XP_029049356.1
OG0004498	XP_008187865.1, XP_001946525.1, XP_008187864.1	XP_029040467.1
OG0004499	XP_008182021.1, XP_008182022.1, XP_001946549.2, XP_016659092.1	XP_029049991.1
OG0004500	XP_001946615.2	XP_029040836.1
OG0004501	XP_001946631.2	XP_029049932.1
OG0004502	XP_001946649.1	XP_029043749.1
OG0004503	XP_001946726.2	XP_029048721.1
OG0004504	XP_016657140.1, XP_001946758.1, XP_003242163.1, XP_008179607.1	XP_029048876.1
OG0004505	XP_001946768.2	XP_029049866.1
OG0004506	XP_029341774.1, XP_008185035.1, XP_001946792.1	XP_029037509.1
OG0004507	XP_001946821.2	XP_029033918.1
OG0004508	XP_001946885.2	XP_029052861.1
OG0004509	XP_001946907.2	XP_029055463.1
OG0004510	XP_001946924.1	XP_029053236.1
OG0004511	XP_001946953.1	XP_029035597.1
OG0004512	XP_001946991.1	XP_029042266.1, XP_029042265.1
OG0004513	XP_001946996.1	XP_029039995.1
OG0004514	XP_001952270.1, XP_001947021.1	XP_029044024.1, XP_029044032.1
OG0004515	XP_001947037.1, XP_008183032.2	XP_029037124.1
OG0004516	XP_001947060.1	XP_029035256.1
OG0004517	XP_001947065.1	XP_029046044.1
OG0004518	XP_001947126.2	XP_029033375.1, XP_029033372.1
OG0004519	XP_001947166.2, XP_029344483.1	XP_029049111.1
OG0004520	XP_029341575.1, XP_001947273.1	XP_029039695.1
OG0004521	XP_001947328.1	XP_029053835.1, XP_029053346.1
OG0004522	XP_001947387.1	XP_029033286.1
OG0004523	XP_001947388.1	XP_029048356.1
OG0004524	XP_001947398.3	XP_029037568.1
OG0004525	XP_001947645.2, XP_016660277.1	XP_029033192.1
OG0004526	XP_001947732.1	XP_029041766.1
OG0004527	XP_001947767.2	XP_029047215.1
OG0004528	XP_001947772.2	XP_029045844.1
OG0004529	XP_001947809.2	XP_029039457.1
OG0004530	XP_001947817.2	XP_029046163.1
OG0004531	XP_001947872.2	XP_029043678.1
OG0004532	XP_001947945.1	XP_029054702.1
OG0004533	XP_001948072.2	XP_029034876.1, XP_029034877.1
OG0004534	XP_001948138.2	XP_029047181.1
OG0004535	XP_001948145.1	XP_029056608.1
OG0004536	XP_001948152.1	XP_029051431.1
OG0004537	XP_001948157.1	XP_029036079.1
OG0004538	XP_001948198.2	XP_029053893.1
OG0004539	XP_001948320.2	XP_029037141.1
OG0004540	XP_001948335.1	XP_029050746.1
OG0004541	XP_001948479.1	XP_029032240.1
OG0004542	XP_001948540.2	XP_029032000.1
OG0004543	XP_001948606.2, XP_008181239.1	XP_029048567.1
OG0004544	XP_001948662.2, XP_008179926.1, XP_008179928.1, XP_008179927.1	XP_029046094.1
OG0004545	XP_001948743.1	XP_029040255.1, XP_029040252.1
OG0004546	XP_001948769.2	XP_029044738.1, XP_029044739.1, XP_029044737.1
OG0004547	XP_001948777.2	XP_029036553.1
OG0004548	XP_001948786.2	XP_029050243.1
OG0004549	XP_001948791.1	XP_029046472.1
OG0004550	XP_001948824.1	XP_029041723.1, XP_029041722.1, XP_029041721.1
OG0004551	XP_001948875.2, XP_003240608.1	XP_029050794.1
OG0004552	XP_001948876.1, XP_008185358.1	XP_029045121.1
OG0004553	XP_001948891.2	XP_029041483.1
OG0004554	XP_001949019.4	XP_029051278.1, XP_029051277.1
OG0004555	XP_001949034.1, XP_008184617.1	XP_029048696.1
OG0004556	XP_001949045.2, XP_001951002.2, XP_003244772.1	XP_029047992.1
OG0004557	XP_001949104.1	XP_029054407.1
OG0004558	XP_001949206.2	XP_029037132.1
OG0004559	XP_001949239.1	XP_029044046.1
OG0004560	XP_001949250.2	XP_029052317.1
OG0004561	XP_001949325.2	XP_029042608.1
OG0004562	XP_001949378.1	XP_029044157.1
OG0004563	XP_001949379.1	XP_029049903.1
OG0004564	XP_001949430.1	XP_029038164.1
OG0004565	XP_001949511.1, XP_001949478.2	XP_029043068.1
OG0004566	XP_001949561.1	XP_029054009.1
OG0004567	XP_001949610.2	XP_029042532.1
OG0004568	XP_001949624.2	XP_029038769.1
OG0004569	XP_001949688.1, XP_008185919.1, XP_029342435.1	XP_029039579.1
OG0004570	XP_001949768.1	XP_029056537.1
OG0004571	XP_001949774.2, XP_003245678.1, XP_029342335.1	XP_029050532.1
OG0004572	XP_001949796.2	XP_029053332.1
OG0004573	XP_001949959.4	XP_029047023.1
OG0004574	XP_001949981.1	XP_029039601.1
OG0004575	XP_001950004.1, XP_029343882.1	XP_029051288.1
OG0004576	XP_001950008.1	XP_029033180.1
OG0004577	XP_008179387.1, XP_001950034.2, XP_029342961.1	XP_029041672.1
OG0004578	XP_001950075.1	XP_029036364.1
OG0004579	XP_001950096.1	XP_029036907.1, XP_029036905.1
OG0004580	XP_001950144.2	XP_029044062.1
OG0004581	XP_001950178.1	XP_029033080.1
OG0004582	XP_001950182.1	XP_029034599.1
OG0004583	XP_001950266.1	XP_029036786.1
OG0004584	XP_001950283.2	XP_029045811.1
OG0004585	XP_001950301.1	XP_029048502.1
OG0004586	XP_001950365.1, XP_008181397.1	XP_029039729.1
OG0004587	XP_001950366.1	XP_029050153.1
OG0004588	XP_016659652.1, XP_016659653.1, XP_001950394.1	XP_029031920.1
OG0004589	XP_001950445.2	XP_029036602.1
OG0004590	XP_001950474.2	XP_029056618.1
OG0004591	XP_008185610.1, XP_001950505.2	XP_029039642.1, XP_029039643.1
OG0004592	XP_001950512.1	XP_029044446.1, XP_029044444.1
OG0004593	XP_029341175.1, XP_008179099.1, XP_001950571.2	XP_029032236.1, XP_029032234.1
OG0004594	XP_001950593.1	XP_029036545.1
OG0004595	XP_001950752.1	XP_029032151.1
OG0004596	XP_001950774.1	XP_029034696.1
OG0004597	XP_001950802.1	XP_029042720.1
OG0004598	XP_001950821.2, XP_003247849.1	XP_029056271.1, XP_029056302.1
OG0004599	XP_001950847.1	XP_029044271.1
OG0004600	XP_001950873.2	XP_029038763.1
OG0004601	XP_001950874.1	XP_029033659.1, XP_029033673.1
OG0004602	XP_001951017.1, XP_008189945.1, XP_008189944.1, XP_008189943.1	XP_029045685.1
OG0004603	XP_001951157.2	XP_029036126.1
OG0004604	XP_001951723.1, XP_016662217.1, XP_001951289.2	XP_029036341.1
OG0004605	XP_001951340.1, XP_003242868.1	XP_029048970.1
OG0004606	XP_001951451.1	XP_029040997.1
OG0004607	XP_001951458.1	XP_029039860.1
OG0004608	XP_001951460.2	XP_029046512.1
OG0004609	XP_001951489.1	XP_029048958.1
OG0004610	XP_003246418.1, XP_001951616.2, XP_029344190.1	XP_029041443.1
OG0004611	XP_003244497.1, XP_001951619.1	XP_029032231.1
OG0004612	XP_001951641.1	XP_029042792.1
OG0004613	XP_001951648.1	XP_029032189.1
OG0004614	XP_001951740.2	XP_029040641.1
OG0004615	XP_001951775.1	XP_029055702.1, XP_029055701.1
OG0004616	XP_001951792.1	XP_029055859.1
OG0004617	XP_001951828.1	XP_029041107.1
OG0004619	XP_001951882.1	XP_029052945.1
OG0004620	XP_001951883.1	XP_029032857.1
OG0004621	XP_001951890.1	XP_029035867.1
OG0004622	XP_001951900.2, XP_008178641.1	XP_029035132.1
OG0004623	XP_001952026.2	XP_029055597.1, XP_029055598.1
OG0004624	XP_001952066.1	XP_029044165.1
OG0004625	XP_001952088.2, XP_008185740.1	XP_029034116.1
OG0004626	XP_001952112.1, XP_008184546.1, XP_029342710.1, XP_029342711.1	XP_029046984.1
OG0004627	XP_001952139.1	XP_029039981.1, XP_029039982.1
OG0004628	XP_001952228.2	XP_029041493.1
OG0004629	XP_001952234.2, XP_003247769.2	XP_029052827.1
OG0004630	XP_001952248.2	XP_029040498.1
OG0004631	XP_001952277.2	XP_029037759.1
OG0004632	XP_001952335.1, XP_029342792.1	XP_029035298.1
OG0004633	XP_016659626.1, XP_001952525.1, XP_008187098.1	XP_029039382.1, XP_029039759.1
OG0004634	XP_001952576.1, XP_029343772.1	XP_029037369.1
OG0004635	XP_001952692.2	XP_029048985.1
OG0004636	XP_029343193.1, XP_029343192.1, XP_001952713.1, XP_008185804.1	XP_029048200.1
OG0004637	XP_001952732.2	XP_029045649.1
OG0004638	XP_029343678.1, XP_016661944.1, XP_016661938.1, XP_001952828.1	XP_029049918.1
OG0004639	XP_001952843.1	XP_029034948.1
OG0004640	XP_001952851.1	XP_029032920.1, XP_029032919.1
OG0004641	XP_001952869.2	XP_029046804.1
OG0004642	XP_003240032.1	XP_029038192.1
OG0004643	XP_003240033.1	XP_029035253.1
OG0004644	XP_003240848.1	XP_029053737.1
OG0004645	XP_003240875.1	XP_029053301.1
OG0004646	XP_003240907.1	XP_029041752.1
OG0004647	XP_008181676.1, XP_003240956.1	XP_029034667.1
OG0004648	XP_003241209.1, XP_008187244.1	XP_029040088.1
OG0004649	XP_003241249.1	XP_029036468.1
OG0004650	XP_016656098.1, XP_003241299.1	XP_029044939.1
OG0004651	XP_003241388.1, XP_029340986.1, XP_029340987.1, XP_003245251.1	XP_029041324.1
OG0004652	XP_003241607.1	XP_029051224.1, XP_029051225.1
OG0004653	XP_003241879.1	XP_029031865.1
OG0004654	XP_003242132.1	XP_029053274.1
OG0004655	XP_003242207.1	XP_029049743.1, XP_029049742.1, XP_029049741.1, XP_029049744.1
OG0004656	XP_016657738.1, XP_003242500.1, XP_029345858.1	XP_029038268.1
OG0004657	XP_003242590.1	XP_029042881.1
OG0004658	XP_003242773.1	XP_029051566.1, XP_029051574.1
OG0004659	XP_003242881.1	XP_029041817.1
OG0004660	XP_003243299.1	XP_029053101.1
OG0004661	XP_003243353.1	XP_029032341.1
OG0004662	XP_003243360.1	XP_029036544.1, XP_029036543.1
OG0004663	XP_003243482.1, XP_008189408.2	XP_029039524.1
OG0004664	XP_003243540.1	XP_029049634.1
OG0004665	XP_003243678.1	XP_029039144.1
OG0004666	XP_003243688.1, XP_016658937.1	XP_029055320.1
OG0004667	XP_003243704.1, XP_016658951.2	XP_029055985.1, XP_029055987.1
OG0004668	XP_003243867.1	XP_029034748.1
OG0004669	XP_008190254.2, XP_003243945.1	XP_029036491.1
OG0004670	XP_016659348.1, XP_003244101.1	XP_029032176.1
OG0004671	XP_003244169.1	XP_029054433.1
OG0004672	XP_003244232.2, XP_008185139.2, XP_016659627.1	XP_029040162.1
OG0004673	XP_003244281.1	XP_029035693.1
OG0004674	XP_003244420.1, XP_016659749.1	XP_029034725.1, XP_029034726.1
OG0004675	XP_003244857.1, XP_008183561.1	XP_029036304.1
OG0004677	XP_003245155.1	XP_029035323.1
OG0004678	XP_003245232.1	XP_029056138.1, XP_029056131.1
OG0004679	XP_003245325.1	XP_029032238.1
OG0004680	XP_003245368.1	XP_029035492.1
OG0004681	XP_003245677.1	XP_029035599.1
OG0004682	XP_003245829.1	XP_029040594.1
OG0004683	XP_003246237.1, XP_003245977.1	XP_029042135.1
OG0004684	XP_003246152.1, XP_008186984.1, XP_029345876.1	XP_029034464.1
OG0004685	XP_003246310.1	XP_029044263.1, XP_029044264.1, XP_029044265.1
OG0004686	XP_003246326.1	XP_029043502.1
OG0004687	XP_003246352.1	XP_029053804.1, XP_029053111.1
OG0004688	XP_003246486.1	XP_029038986.1
OG0004689	XP_003246656.1	XP_029056638.1, XP_029056636.1
OG0004690	XP_003246768.1	XP_029042916.1
OG0004691	XP_003246926.1	XP_029041857.1
OG0004692	XP_003246927.1, XP_008186600.1	XP_029041858.1
OG0004693	XP_003247023.1	XP_029042518.1
OG0004694	XP_003247044.2	XP_029046835.1, XP_029046833.1, XP_029046834.1
OG0004695	XP_003247087.1	XP_029038383.1
OG0004696	XP_003247245.1	XP_029054057.1
OG0004697	XP_003247362.1	XP_029048758.1
OG0004698	XP_003247894.1, XP_029347018.1	XP_029048474.1
OG0004699	XP_029342717.1, XP_016664758.1, XP_016664712.1, XP_003248532.1	XP_029045664.1
OG0004700	XP_003248569.1	XP_029036485.1
OG0004701	XP_003248621.2, XP_029343275.1	XP_029041170.1, XP_029041169.1, XP_029041168.1
OG0004702	XP_003248651.1, XP_029342864.1	XP_029040908.1
OG0004703	XP_016660313.2, XP_003248767.1	XP_029042192.1
OG0004704	XP_029347428.1, XP_008178143.1	XP_029047512.1
OG0004705	XP_008178228.1	XP_029050179.1
OG0004706	XP_008178266.1	XP_029038548.1
OG0004707	XP_008178489.1	XP_029048718.1
OG0004708	XP_008179000.3	XP_029048160.1
