Orthogroup	Acyrthosiphon_pisum	Osmia_lignaria
OG0004144	XP_016662974.1, XP_029347110.1	XP_034174363.1
OG0004145	XP_016662981.1	XP_034192776.1, XP_034192606.1
OG0004146	XP_016663028.1	XP_034190186.1, XP_034190185.1
OG0004147	XP_016663111.1	XP_034196262.1
OG0004148	XP_016663378.1, XP_029343202.1	XP_034175327.1
OG0004149	XP_016663551.1	XP_034190104.1
OG0004150	XP_016663581.1	XP_034193483.1
OG0004151	XP_016664428.2	XP_034186165.1
OG0004152	XP_029341078.1	XP_034188780.1
OG0004153	XP_029342218.1, XP_029342690.1, XP_029341112.1	XP_034192626.1
OG0004154	XP_029342092.1, XP_029341636.1, XP_029341319.1	XP_034189064.1
OG0004155	XP_029341322.1, XP_029346747.1	XP_034184897.1
OG0004156	XP_029342052.1, XP_029344956.1, XP_029342053.1	XP_034193814.1
OG0004157	XP_029343043.1, XP_029342091.1	XP_034194505.1
OG0004158	XP_029342204.1	XP_034185699.1
OG0004159	XP_029342205.1	XP_034184249.1, XP_034184248.1
OG0004160	XP_029342691.1, XP_029342301.1	XP_034183521.1
OG0004161	XP_029342448.1	XP_034180721.1
OG0004162	XP_029342837.1	XP_034187090.1
OG0004163	XP_029342878.1	XP_034170839.1
OG0004164	XP_029343021.1	XP_034185015.1
OG0004165	XP_029343076.1	XP_034194305.1
OG0004166	XP_029343121.1	XP_034182290.1
OG0004167	XP_029343235.1	XP_034175620.1
OG0004168	XP_029343310.1	XP_034188552.1
OG0004169	XP_029343407.1	XP_034195729.1
OG0004170	XP_029343522.1	XP_034181705.1
OG0004171	XP_029343676.1	XP_034194330.1, XP_034194326.1
OG0004172	XP_029343776.1	XP_034177508.1
OG0004173	XP_029343802.1	XP_034181521.1
OG0004174	XP_029343807.1	XP_034180445.1
OG0004175	XP_029348508.1, XP_029343944.1	XP_034189221.1
OG0004176	XP_029344143.1	XP_034177413.1
OG0004177	XP_029344209.1	XP_034182292.1
OG0004179	XP_029344504.1	XP_034180208.1, XP_034180207.1
OG0004180	XP_029344585.1	XP_034170964.1
OG0004181	XP_029345230.1	XP_034194757.1
OG0004182	XP_029345607.1	XP_034175120.1
OG0004183	XP_029345661.1	XP_034172784.1
OG0004184	XP_029345863.1	XP_034179379.1, XP_034179378.1
OG0004185	XP_029346652.1, XP_029346840.1	XP_034184074.1
OG0004186	XP_029346787.1	XP_034173020.1
OG0004187	XP_029346864.1	XP_034187417.1
OG0004188	XP_029346923.1	XP_034193898.1
OG0004189	XP_029347172.1	XP_034189065.1
OG0004190	XP_029347231.1	XP_034184697.1
OG0004191	XP_029347281.1	XP_034183365.1
OG0004192	XP_029347357.1	XP_034177957.1
OG0004193	XP_029347372.1	XP_034171926.1, XP_034171922.1
OG0004194	XP_029347499.1, XP_029347497.1, XP_029347498.1, XP_029347495.1, XP_029347496.1	XP_034170813.1
OG0004195	XP_029348100.1	XP_034182656.1
OG0004275	NP_001119626.1, NP_001129462.1	XP_034179284.1
OG0004276	NP_001119646.1	XP_034172961.1
OG0004277	NP_001119657.1	XP_034195802.1
OG0004278	NP_001119663.1, NP_001119662.1	XP_034176939.1
OG0004279	NP_001119666.1, XP_003245465.1	XP_034186737.1
OG0004280	NP_001119675.1	XP_034181286.1
OG0004281	NP_001123921.1, XP_008188986.1	XP_034172841.1
OG0004282	NP_001129370.1	XP_034174535.1
OG0004283	NP_001129413.1	XP_034170807.1
OG0004284	NP_001129593.1	XP_034187156.1
OG0004285	NP_001153870.1, XP_008186968.1	XP_034191030.1
OG0004286	NP_001155369.1	XP_034188812.1, XP_034188811.1
OG0004287	NP_001155370.1	XP_034190605.1
OG0004288	XP_008185319.1, NP_001155384.1	XP_034175639.1
OG0004289	NP_001155415.1	XP_034191094.1
OG0004290	NP_001155423.1, XP_016660884.1	XP_034191676.1
OG0004291	NP_001155441.1, XP_008179388.1	XP_034192864.1
OG0004292	NP_001155465.1	XP_034182671.1
OG0004293	NP_001155480.1, XP_029341890.1	XP_034188111.1
OG0004294	XP_003241876.1, NP_001155483.1	XP_034193735.1
OG0004295	NP_001155521.1, XP_008185893.1	XP_034195665.1, XP_034195664.1
OG0004296	NP_001155531.1	XP_034195503.1
OG0004297	NP_001155558.1	XP_034184503.1
OG0004298	NP_001155571.1	XP_034189635.1
OG0004299	NP_001155591.1	XP_034175321.1
OG0004300	NP_001155595.1	XP_034173891.1
OG0004301	NP_001155605.1	XP_034193001.1
OG0004302	NP_001155613.1	XP_034189802.1
OG0004303	XP_008189671.2, NP_001155616.1, XP_003248238.1, XP_001944808.1	XP_034187619.1
OG0004304	XP_008181535.1, NP_001155617.1	XP_034194975.1
OG0004305	NP_001155670.1, XP_008183760.1	XP_034172471.1
OG0004306	NP_001155673.1	XP_034180170.1
OG0004307	NP_001155698.1	XP_034187089.1
OG0004308	NP_001155704.1	XP_034186790.1
OG0004309	NP_001155716.1	XP_034171733.1
OG0004310	NP_001155728.1	XP_034172600.1
OG0004311	NP_001155739.1	XP_034176141.1
OG0004312	NP_001155750.1	XP_034192499.1
OG0004313	NP_001155761.1	XP_034184075.1
OG0004314	XP_016664301.1, NP_001155778.1	XP_034175825.1
OG0004315	XP_001948896.1, NP_001155788.1	XP_034184470.1
OG0004316	NP_001155797.1	XP_034180331.1
OG0004317	NP_001155817.1	XP_034177261.1
OG0004318	NP_001155818.1	XP_034182669.1
OG0004319	NP_001155824.1	XP_034190881.1, XP_034190880.1
OG0004320	NP_001155919.1	XP_034189987.1
OG0004321	NP_001155926.1, NP_001155925.1, XP_016662234.1	XP_034181095.1
OG0004322	XP_008178254.1, NP_001156062.1	XP_034183534.1
OG0004323	NP_001156066.1, XP_008185270.1	XP_034175966.1
OG0004324	NP_001156067.1	XP_034193792.1
OG0004325	NP_001156081.1	XP_034178971.1, XP_034178970.1
OG0004326	NP_001156083.1, XP_008179689.1	XP_034177582.1
OG0004327	NP_001156085.1	XP_034177548.1, XP_034177549.1
OG0004328	XP_001950162.1, XP_001945150.1, NP_001156106.1	XP_034183982.1
OG0004329	XP_001949539.1, NP_001156127.1, XP_001948464.1	XP_034186244.1
OG0004330	XP_001943288.1, NP_001156150.1, XP_016664124.1	XP_034181271.1
OG0004331	NP_001156159.1	XP_034186009.1
OG0004332	NP_001156166.1	XP_034170828.1
OG0004333	NP_001156179.1	XP_034193140.1
OG0004334	NP_001156180.1	XP_034196567.1
OG0004335	NP_001156214.1	XP_034188791.1
OG0004336	NP_001156225.1	XP_034177390.1
OG0004337	NP_001156248.1	XP_034192039.1
OG0004338	NP_001156273.1, XP_008182807.1	XP_034171774.1
OG0004339	XP_016660093.1, NP_001156282.1	XP_034193489.1
OG0004340	NP_001156293.1, XP_008182896.1	XP_034186085.1
OG0004341	NP_001156295.1	XP_034182379.1
OG0004342	NP_001156298.1, XP_008188552.1	XP_034188974.1
OG0004343	NP_001156302.1	XP_034178525.1
OG0004344	NP_001156317.1	XP_034188323.1
OG0004345	XP_029346854.1, NP_001156581.1	XP_034184771.1
OG0004346	NP_001156584.1	XP_034184419.1
OG0004347	NP_001156680.1	XP_034178801.1
OG0004348	NP_001156824.1, XP_029344173.1	XP_034182841.1
OG0004349	NP_001156840.1	XP_034196068.1
OG0004350	XP_001952462.1, NP_001162110.1	XP_034181088.1
OG0004351	XP_016659609.1, NP_001162111.1	XP_034173448.1
OG0004352	NP_001162146.1	XP_034186141.1
OG0004353	XP_001946329.1, NP_001165433.1	XP_034189977.1
OG0004354	NP_001191881.1, NP_001191880.1, XP_008181799.1	XP_034193561.1
OG0004355	NP_001232933.1	XP_034191777.1
OG0004356	NP_001232946.1, XP_008181957.1	XP_034174685.1
OG0004357	NP_001232948.1	XP_034188794.1
OG0004358	NP_001232977.1	XP_034175422.1
OG0004359	XP_008179668.1, NP_001232981.1	XP_034179070.1
OG0004360	NP_001233002.1	XP_034177627.1
OG0004361	NP_001233005.1, XP_008182399.1	XP_034186433.1
OG0004362	XP_008182477.1, NP_001233009.1	XP_034179240.1
OG0004363	NP_001233011.1	XP_034175737.1
OG0004364	XP_008186748.1, NP_001233039.1, XP_003245528.1	XP_034174464.1
OG0004365	NP_001233068.1	XP_034191498.1, XP_034191500.1
OG0004366	NP_001233069.1	XP_034171571.1
OG0004367	XP_008184711.2, NP_001233074.1	XP_034178964.1
OG0004368	NP_001233080.1	XP_034177558.1
OG0004369	XP_008180360.1, NP_001233086.1	XP_034190059.1
OG0004370	XP_008186743.1, NP_001233108.1, XP_003244935.1	XP_034170829.1
OG0004371	XP_016656763.1, NP_001233118.1	XP_034186292.1
OG0004372	XP_008189554.1, NP_001233119.1	XP_034171089.1
OG0004373	NP_001280257.1	XP_034179892.1
OG0004374	XP_008189941.1, NP_001280267.1	XP_034184811.1
OG0004375	NP_001280276.1	XP_034171660.1
OG0004377	NP_001280292.1	XP_034194285.1
OG0004378	NP_001280293.1	XP_034181016.1, XP_034181017.1
OG0004379	XP_008184941.1, NP_001280303.1	XP_034186975.1
OG0004380	XP_001951121.2, NP_001280305.1	XP_034187280.1
OG0004381	XP_008186861.1, NP_001280306.1	XP_034176094.1
OG0004382	NP_001280307.1, XP_016658111.1	XP_034176499.1
OG0004383	NP_001280311.1	XP_034185584.1
OG0004384	NP_001280313.1	XP_034177254.1
OG0004385	NP_001280324.1	XP_034179482.1
OG0004386	NP_001280359.1, XP_016659217.1	XP_034184784.1
OG0004387	NP_001280371.1, XP_001945195.1	XP_034191776.1
OG0004388	XP_029341939.1, NP_001280385.1	XP_034172773.1
OG0004389	NP_001280387.1	XP_034177090.1
OG0004390	NP_001280416.1	XP_034187675.1, XP_034187676.1
OG0004391	NP_001280457.1	XP_034183550.1
OG0004392	XP_016661080.1, NP_001306891.1	XP_034188803.1
OG0004393	NP_001313566.1	XP_034175583.1, XP_034175582.1
OG0004394	NP_001313573.1	XP_034186404.1
OG0004395	XP_001942582.1, NP_001313581.1	XP_034193023.1
OG0004396	NP_001313594.1	XP_034185745.1, XP_034185744.1
OG0004397	XP_001942562.1	XP_034192125.1
OG0004398	XP_001942631.1	XP_034195535.1
OG0004399	XP_001942682.1	XP_034184928.1
OG0004400	XP_001942719.1	XP_034171589.1, XP_034171590.1
OG0004401	XP_001942738.2	XP_034172661.1
OG0004402	XP_001942800.2, XP_016662605.1, XP_001946709.1	XP_034185265.1
OG0004403	XP_001942801.2	XP_034192737.1
OG0004404	XP_001942828.2	XP_034195064.1
OG0004405	XP_001942849.3	XP_034188655.1
OG0004406	XP_001942859.2	XP_034188939.1
OG0004407	XP_001942878.2	XP_034186929.1
OG0004409	XP_001942888.2	XP_034179094.1
OG0004410	XP_001942892.2	XP_034171148.1
OG0004411	XP_001942986.1	XP_034184975.1
OG0004412	XP_001942989.1	XP_034176679.1
OG0004413	XP_029343312.1, XP_001943077.1, XP_008180725.1, XP_003242941.1	XP_034194388.1
OG0004414	XP_001943160.2	XP_034186279.1
OG0004415	XP_001943213.1	XP_034194780.1
OG0004416	XP_001943233.4	XP_034195127.1
OG0004417	XP_001943396.2	XP_034172912.1
OG0004418	XP_001943475.2	XP_034195780.1
OG0004419	XP_001943478.2	XP_034173641.1
OG0004420	XP_001943508.1	XP_034187641.1
OG0004421	XP_001943509.2	XP_034180085.1
OG0004422	XP_001943554.1, XP_008186319.1	XP_034174004.1
OG0004423	XP_001943587.5	XP_034176459.1
OG0004424	XP_029340954.1, XP_001943599.2	XP_034179783.1
OG0004425	XP_001945523.1, XP_001944221.1, XP_001943616.1	XP_034196155.1
OG0004426	XP_003245197.1, XP_008184049.1, XP_001943642.1	XP_034192741.1
OG0004427	XP_001943645.1	XP_034194474.1
OG0004428	XP_008181198.1, XP_008181202.1, XP_001951793.2, XP_001943671.1	XP_034189486.1
OG0004429	XP_001943718.2	XP_034196150.1
OG0004430	XP_001943735.2	XP_034195417.1
OG0004431	XP_001943793.2	XP_034179192.1
OG0004432	XP_001943865.1	XP_034191771.1
OG0004433	XP_001943879.1	XP_034177326.1
OG0004434	XP_016663093.1, XP_001943914.1, XP_008186950.1	XP_034179305.1
OG0004436	XP_001943937.1	XP_034194523.1
OG0004437	XP_029348693.1, XP_001943962.1	XP_034185503.1
OG0004438	XP_029343495.1, XP_001943964.1	XP_034180645.1
OG0004439	XP_001944027.1	XP_034176343.1
OG0004440	XP_001944064.2	XP_034180643.1, XP_034180644.1
OG0004441	XP_001944082.2, XP_029345734.1	XP_034184384.1
OG0004442	XP_001944089.1	XP_034174085.1
OG0004443	XP_001944118.2	XP_034174440.1
OG0004444	XP_029341716.1	XP_034173163.1
OG0004445	XP_001944183.2	XP_034188492.1
OG0004446	XP_001944292.2	XP_034181737.1
OG0004447	XP_001944300.1	XP_034189284.1
OG0004448	XP_001944310.1	XP_034187013.1
OG0004449	XP_016659859.2, XP_001944313.3	XP_034175605.1
OG0004450	XP_001944556.1	XP_034191072.1
OG0004451	XP_001944606.2	XP_034190017.1
OG0004452	XP_001944629.2	XP_034182844.1
OG0004453	XP_001944662.2	XP_034171948.1
OG0004454	XP_016661451.1, XP_001944699.1	XP_034186103.1
OG0004455	XP_001948523.1, XP_001944737.2	XP_034176867.1
OG0004456	XP_001944774.2	XP_034183509.1
OG0004457	XP_001944802.2	XP_034180512.1, XP_034180511.1
OG0004458	XP_001944870.2	XP_034195572.1
OG0004459	XP_001944872.2	XP_034194847.1
OG0004460	XP_001944886.1	XP_034174853.1
OG0004461	XP_016656729.1, XP_001944925.1	XP_034178468.1
OG0004462	XP_001944996.2	XP_034186397.1
OG0004463	XP_001945032.2	XP_034173494.1
OG0004464	XP_001945033.2	XP_034179049.1, XP_034179098.1
OG0004465	XP_001945049.1	XP_034172255.1
OG0004466	XP_008189854.1, XP_001945051.1	XP_034180181.1
OG0004467	XP_001945056.2	XP_034188605.1
OG0004468	XP_001945090.2	XP_034188596.1
OG0004469	XP_001945261.1	XP_034176693.1
OG0004470	XP_001945274.1, XP_029341042.1, XP_029342514.1, XP_003248987.2	XP_034181894.1
OG0004471	XP_001945383.1	XP_034177602.1
OG0004472	XP_001945447.1	XP_034174371.1
OG0004473	XP_001945457.2	XP_034189671.1
OG0004475	XP_001945482.1, XP_008189702.1, XP_001947050.2	XP_034187981.1
OG0004476	XP_001945544.2, XP_001950823.1	XP_034175741.1, XP_034175738.1, XP_034175740.1
OG0004477	XP_001945548.1	XP_034179965.1, XP_034179964.1, XP_034179963.1
OG0004478	XP_001945618.1	XP_034172304.1
OG0004479	XP_001945676.2	XP_034182667.1
OG0004480	XP_001945718.1	XP_034187244.1
OG0004481	XP_001945726.2	XP_034188301.1
OG0004482	XP_001945751.3	XP_034177255.1
OG0004483	XP_001945759.1	XP_034175335.1
OG0004484	XP_001945839.1	XP_034192919.1
OG0004485	XP_001945877.2, XP_016657808.1	XP_034192636.1
OG0004486	XP_001948728.2, XP_001945904.1	XP_034173360.1
OG0004487	XP_001945912.1	XP_034176637.1
OG0004488	XP_001945971.2, XP_016661154.1	XP_034176025.1
OG0004489	XP_001945984.1	XP_034177914.1
OG0004490	XP_001945987.1, XP_008178353.1	XP_034170874.1
OG0004491	XP_001946105.2	XP_034182816.1
OG0004492	XP_001946109.2	XP_034170834.1
OG0004493	XP_001946171.1	XP_034187266.1
OG0004494	XP_001946175.2	XP_034183367.1
OG0004495	XP_001946218.2	XP_034184566.1
OG0004496	XP_001946436.2	XP_034193144.1
OG0004497	XP_001946491.1	XP_034195087.1
OG0004498	XP_008187865.1, XP_001946525.1, XP_008187864.1	XP_034183464.1
OG0004499	XP_008182021.1, XP_008182022.1, XP_001946549.2, XP_016659092.1	XP_034178940.1
OG0004500	XP_001946615.2	XP_034178882.1
OG0004501	XP_001946631.2	XP_034178348.1
OG0004502	XP_001946649.1	XP_034181264.1
OG0004503	XP_001946726.2	XP_034176748.1, XP_034176750.1
OG0004504	XP_016657140.1, XP_001946758.1, XP_003242163.1, XP_008179607.1	XP_034176283.1
OG0004505	XP_001946768.2	XP_034194345.1
OG0004506	XP_029341774.1, XP_008185035.1, XP_001946792.1	XP_034191709.1, XP_034191708.1
OG0004507	XP_001946821.2	XP_034172991.1
OG0004508	XP_001946885.2	XP_034176005.1
OG0004509	XP_001946907.2	XP_034172678.1
OG0004510	XP_001946924.1	XP_034179703.1
OG0004511	XP_001946953.1	XP_034174087.1
OG0004512	XP_001946991.1	XP_034191210.1
OG0004513	XP_001946996.1	XP_034190140.1
OG0004514	XP_001952270.1, XP_001947021.1	XP_034189517.1
OG0004515	XP_001947037.1, XP_008183032.2	XP_034182343.1
OG0004516	XP_001947060.1	XP_034175844.1
OG0004517	XP_001947065.1	XP_034183631.1
OG0004518	XP_001947126.2	XP_034185590.1, XP_034185587.1
OG0004519	XP_001947166.2, XP_029344483.1	XP_034175576.1
OG0004520	XP_029341575.1, XP_001947273.1	XP_034185731.1
OG0004521	XP_001947328.1	XP_034196185.1
OG0004522	XP_001947387.1	XP_034185210.1
OG0004523	XP_001947388.1	XP_034175406.1
OG0004524	XP_001947398.3	XP_034191775.1
OG0004525	XP_001947645.2, XP_016660277.1	XP_034186689.1
OG0004526	XP_001947732.1	XP_034183188.1
OG0004527	XP_001947767.2	XP_034188287.1
OG0004528	XP_001947772.2	XP_034193753.1
OG0004529	XP_001947809.2	XP_034179938.1
OG0004530	XP_001947817.2	XP_034173670.1
OG0004531	XP_001947872.2	XP_034171102.1
OG0004532	XP_001947945.1	XP_034171355.1
OG0004533	XP_001948072.2	XP_034184974.1, XP_034184973.1
OG0004534	XP_001948138.2	XP_034188166.1
OG0004535	XP_001948145.1	XP_034171940.1
OG0004536	XP_001948152.1	XP_034183755.1
OG0004537	XP_001948157.1	XP_034174368.1
OG0004538	XP_001948198.2	XP_034196503.1
OG0004539	XP_001948320.2	XP_034182371.1
OG0004540	XP_001948335.1	XP_034186865.1
OG0004541	XP_001948479.1	XP_034181033.1
OG0004542	XP_001948540.2	XP_034171791.1
OG0004543	XP_001948606.2, XP_008181239.1	XP_034189483.1
OG0004544	XP_001948662.2, XP_008179926.1, XP_008179928.1, XP_008179927.1	XP_034177655.1
OG0004545	XP_001948743.1	XP_034187189.1, XP_034187187.1
OG0004546	XP_001948769.2	XP_034171447.1
OG0004547	XP_001948777.2	XP_034192633.1
OG0004548	XP_001948786.2	XP_034194498.1
OG0004549	XP_001948791.1	XP_034177303.1
OG0004550	XP_001948824.1	XP_034183252.1
OG0004551	XP_001948875.2, XP_003240608.1	XP_034190288.1
OG0004552	XP_001948876.1, XP_008185358.1	XP_034187993.1
OG0004553	XP_001948891.2	XP_034173991.1
OG0004554	XP_001949019.4	XP_034178423.1
OG0004555	XP_001949034.1, XP_008184617.1	XP_034177494.1
OG0004556	XP_001949045.2, XP_001951002.2, XP_003244772.1	XP_034184325.1
OG0004557	XP_001949104.1	XP_034171586.1
OG0004558	XP_001949206.2	XP_034173545.1
OG0004559	XP_001949239.1	XP_034175288.1, XP_034175289.1, XP_034175290.1
OG0004560	XP_001949250.2	XP_034185467.1
OG0004561	XP_001949325.2	XP_034176564.1
OG0004562	XP_001949378.1	XP_034175090.1
OG0004563	XP_001949379.1	XP_034194395.1
OG0004564	XP_001949430.1	XP_034181724.1
OG0004565	XP_001949511.1, XP_001949478.2	XP_034188815.1
OG0004566	XP_001949561.1	XP_034175808.1
OG0004567	XP_001949610.2	XP_034172869.1
OG0004568	XP_001949624.2	XP_034184524.1, XP_034184523.1
OG0004569	XP_001949688.1, XP_008185919.1, XP_029342435.1	XP_034186168.1
OG0004570	XP_001949768.1	XP_034171731.1
OG0004571	XP_001949774.2, XP_003245678.1, XP_029342335.1	XP_034185934.1
OG0004572	XP_001949796.2	XP_034184594.1
OG0004573	XP_001949959.4	XP_034181143.1
OG0004574	XP_001949981.1	XP_034195279.1
OG0004575	XP_001950004.1, XP_029343882.1	XP_034178243.1
OG0004576	XP_001950008.1	XP_034183010.1
OG0004577	XP_008179387.1, XP_001950034.2, XP_029342961.1	XP_034182941.1
OG0004578	XP_001950075.1	XP_034192707.1
OG0004579	XP_001950096.1	XP_034190191.1
OG0004580	XP_001950144.2	XP_034176386.1
OG0004581	XP_001950178.1	XP_034182523.1
OG0004582	XP_001950182.1	XP_034183176.1
OG0004583	XP_001950266.1	XP_034193715.1
OG0004584	XP_001950283.2	XP_034193566.1
OG0004585	XP_001950301.1	XP_034189498.1
OG0004586	XP_001950365.1, XP_008181397.1	XP_034189983.1
OG0004587	XP_001950366.1	XP_034175991.1
OG0004588	XP_016659652.1, XP_016659653.1, XP_001950394.1	XP_034196692.1
OG0004589	XP_001950445.2	XP_034176879.1
OG0004590	XP_001950474.2	XP_034171328.1
OG0004591	XP_008185610.1, XP_001950505.2	XP_034189582.1
OG0004592	XP_001950512.1	XP_034179689.1
OG0004593	XP_029341175.1, XP_008179099.1, XP_001950571.2	XP_034177606.1
OG0004594	XP_001950593.1	XP_034193044.1
OG0004595	XP_001950752.1	XP_034193157.1
OG0004596	XP_001950774.1	XP_034179447.1
OG0004597	XP_001950802.1	XP_034175442.1
OG0004598	XP_001950821.2, XP_003247849.1	XP_034186532.1
OG0004599	XP_001950847.1	XP_034185551.1
OG0004600	XP_001950873.2	XP_034184519.1
OG0004601	XP_001950874.1	XP_034189597.1
OG0004602	XP_001951017.1, XP_008189945.1, XP_008189944.1, XP_008189943.1	XP_034189500.1
OG0004603	XP_001951157.2	XP_034178762.1
OG0004604	XP_001951723.1, XP_016662217.1, XP_001951289.2	XP_034192669.1
OG0004605	XP_001951340.1, XP_003242868.1	XP_034175166.1
OG0004606	XP_001951451.1	XP_034181738.1
OG0004607	XP_001951458.1	XP_034189969.1
OG0004608	XP_001951460.2	XP_034173879.1
OG0004609	XP_001951489.1	XP_034175150.1
OG0004610	XP_003246418.1, XP_001951616.2, XP_029344190.1	XP_034186958.1, XP_034187043.1
OG0004611	XP_003244497.1, XP_001951619.1	XP_034184709.1
OG0004612	XP_001951641.1	XP_034193064.1
OG0004613	XP_001951648.1	XP_034174147.1
OG0004614	XP_001951740.2	XP_034188423.1
OG0004615	XP_001951775.1	XP_034176088.1
OG0004616	XP_001951792.1	XP_034171697.1
OG0004617	XP_001951828.1	XP_034181344.1
OG0004618	XP_001951831.1	XP_034172942.1
OG0004619	XP_001951882.1	XP_034184133.1
OG0004620	XP_001951883.1	XP_034182180.1
OG0004621	XP_001951890.1	XP_034187706.1
OG0004622	XP_001951900.2, XP_008178641.1	XP_034185011.1, XP_034185012.1, XP_034185010.1
OG0004623	XP_001952026.2	XP_034195824.1
OG0004624	XP_001952066.1	XP_034175521.1
OG0004625	XP_001952088.2, XP_008185740.1	XP_034188683.1
OG0004626	XP_001952112.1, XP_008184546.1, XP_029342710.1, XP_029342711.1	XP_034181616.1
OG0004627	XP_001952139.1	XP_034190116.1, XP_034190115.1
OG0004628	XP_001952228.2	XP_034178686.1
OG0004629	XP_001952234.2, XP_003247769.2	XP_034178241.1
OG0004630	XP_001952248.2	XP_034183689.1
OG0004631	XP_001952277.2	XP_034185987.1
OG0004632	XP_001952335.1, XP_029342792.1	XP_034179209.1
OG0004633	XP_016659626.1, XP_001952525.1, XP_008187098.1	XP_034196263.1
OG0004634	XP_001952576.1, XP_029343772.1	XP_034175299.1
OG0004635	XP_001952692.2	XP_034185706.1
OG0004636	XP_029343193.1, XP_029343192.1, XP_001952713.1, XP_008185804.1	XP_034174263.1
OG0004637	XP_001952732.2	XP_034196224.1
OG0004638	XP_029343678.1, XP_016661944.1, XP_016661938.1, XP_001952828.1	XP_034182668.1
OG0004639	XP_001952843.1	XP_034174736.1
OG0004640	XP_001952851.1	XP_034182198.1, XP_034182196.1
OG0004641	XP_001952869.2	XP_034190625.1, XP_034190624.1, XP_034190623.1
OG0004642	XP_003240032.1	XP_034181597.1, XP_034181596.1
OG0004643	XP_003240033.1	XP_034173809.1
OG0004644	XP_003240848.1	XP_034179774.1
OG0004645	XP_003240875.1	XP_034173279.1
OG0004646	XP_003240907.1	XP_034183193.1
OG0004647	XP_008181676.1, XP_003240956.1	XP_034179633.1
OG0004648	XP_003241209.1, XP_008187244.1	XP_034196340.1
OG0004649	XP_003241249.1	XP_034192810.1
OG0004650	XP_016656098.1, XP_003241299.1	XP_034173234.1
OG0004651	XP_003241388.1, XP_029340986.1, XP_029340987.1, XP_003245251.1	XP_034177170.1, XP_034177169.1
