Orthogroup	Eufriesea_mexicana	Apis_mellifera
OG0004711	XP_017765754.1	NP_001229452.1
OG0004712	XP_017753630.1	XP_006569857.1
OG0004713	XP_017752261.1	XP_006560898.1
OG0004714	XP_017767333.1	XP_006564551.1
OG0004715	XP_017752777.1	XP_006560759.1
OG0004716	XP_017757487.1	XP_397202.1
OG0004717	XP_017755905.1	XP_392426.3
OG0004718	XP_017753751.1	XP_624637.2
OG0004719	XP_017762388.1	XP_026295591.1
OG0004720	XP_017765767.1	XP_016767333.2, XP_006562710.2
OG0004721	XP_017760677.1	XP_006566830.1
OG0004722	XP_017763672.1	XP_396126.2
OG0004723	XP_017755733.1	XP_006558043.1
OG0004724	XP_017763487.1	XP_016768797.1
OG0004725	XP_017766165.1	XP_003249615.1
OG0004726	XP_017765444.1, XP_017765445.1	XP_392973.4
OG0004727	XP_017759010.1, XP_017759009.1, XP_017759008.1, XP_017759007.1, XP_017759006.1, XP_017759011.1	XP_026298338.1
OG0004728	XP_017762094.1	XP_625069.1
OG0004729	XP_017755580.1	XP_026296696.1
OG0004730	XP_017759374.1	XP_026300681.1
OG0004731	XP_017767700.1	XP_026296774.1
OG0004732	XP_017758048.1	XP_006563510.1
OG0004733	XP_017761232.1, XP_017761233.1	XP_006567817.1
OG0004734	XP_017761058.1	XP_006561186.2
OG0004735	XP_017766766.1, XP_017766767.1	XP_006558542.1
OG0004736	XP_017765926.1	XP_016767144.1
OG0004737	XP_017753210.1	XP_006569625.1
OG0004739	XP_017765346.1	XP_026297467.1
OG0004740	XP_017755976.1	XP_026294720.1
OG0004741	XP_017763332.1	XP_026301713.1
OG0004742	XP_017758677.1	XP_016773548.1
OG0004743	XP_017752424.1	XP_624333.2
OG0004744	XP_017755540.1	XP_026298461.1
OG0004745	XP_017758255.1	XP_026296910.1, XP_026296909.1
OG0004746	XP_017755507.1	XP_001121086.2
OG0004747	XP_017759365.1	XP_026300997.1, XP_026301008.1
OG0004748	XP_017763194.1	XP_006557605.1
OG0004749	XP_017762883.1, XP_017762882.1	XP_016771535.2
OG0004750	XP_017761964.1	XP_624287.2
OG0004751	XP_017752237.1	XP_006565129.1
OG0004752	XP_017760140.1	XP_624053.4
OG0004753	XP_017754940.1	XP_624335.1
OG0004754	XP_017762067.1	XP_026300111.1
OG0004755	XP_017761174.1	XP_006571175.2
OG0004756	XP_017758662.1	XP_006565978.1
OG0004757	XP_017757915.1	XP_016769122.2
OG0004758	XP_017762143.1	XP_026300231.1
OG0004759	XP_017764109.1	XP_006562743.1
OG0004760	XP_017758877.1	XP_396167.1
OG0004761	XP_017762069.1	NP_001229446.1, XP_026301036.1
OG0004762	XP_017767492.1	XP_026299261.1
OG0004763	XP_017757299.1	XP_026299056.1
OG0004764	XP_017765821.1	XP_016767519.2
OG0004765	XP_017754947.1	XP_397085.2
OG0004766	XP_017762960.1	XP_006561138.2
OG0004767	XP_017756420.1	XP_623197.2
OG0004768	XP_017756012.1	XP_026296111.1
OG0004769	XP_017767099.1	XP_006563948.1
OG0004770	XP_017762393.1	XP_026299548.1
OG0004771	XP_017756292.1	XP_026302236.1
OG0004772	XP_017767564.1	XP_026297138.1, XP_026297139.1
OG0004773	XP_017754438.1	XP_026300068.1
OG0004774	XP_017758692.1	XP_026296528.1
OG0004775	XP_017758559.1	XP_393266.1
OG0004776	XP_017764096.1	XP_006567452.1
OG0004777	XP_017757226.1	XP_026296018.1, XP_026296015.1
OG0004778	XP_017758114.1	XP_623060.3
OG0004779	XP_017753129.1	XP_006568628.1
OG0004780	XP_017756195.1	XP_624644.2, XP_006565247.2, XP_026300110.1, XP_016770920.2
OG0004781	XP_017756927.1	XP_026298724.1, XP_625171.3
OG0004782	XP_017761518.1	XP_001122862.2
OG0004783	XP_017755590.1	XP_026298720.1
OG0004784	XP_017758695.1	XP_625146.1
OG0004785	XP_017755796.1	XP_003249898.2
OG0004786	XP_017759474.1	XP_006568301.1
OG0004787	XP_017762041.1	XP_026301186.1
OG0004788	XP_017763032.1	XP_026301239.1
OG0004789	XP_017755575.1	XP_006559923.1
OG0004790	XP_017765392.1	XP_026297524.1
OG0004791	XP_017753802.1	XP_026301096.1
OG0004792	XP_017758420.1	XP_006562917.1
OG0004793	XP_017753964.1	XP_393450.3
OG0004794	XP_017755424.1	XP_026302301.1
OG0004795	XP_017753935.1	XP_026298107.1
OG0004796	XP_017760406.1	XP_026299378.1
OG0004797	XP_017754270.1	XP_003249455.1
OG0004799	XP_017752124.1, XP_017752125.1	XP_006570752.1
OG0004800	XP_017753616.1	XP_392483.3
OG0004801	XP_017754258.1	XP_006559216.1
OG0004802	XP_017756691.1	XP_026301632.1
OG0004803	XP_017760200.1	XP_026302036.1
OG0004804	XP_017753413.1	XP_016773633.1
OG0004805	XP_017753145.1	XP_026295919.1
OG0004806	XP_017762649.1	XP_006561923.1
OG0004807	XP_017756123.1	XP_006562266.1, NP_001011592.1
OG0004808	XP_017759116.1	XP_026299354.1
OG0004809	XP_017754893.1	XP_393815.4
OG0004810	XP_017759350.1	XP_393473.1
OG0004811	XP_017767025.1	XP_397177.5
OG0004812	XP_017766199.1	XP_006564066.2, XP_026295201.1
OG0004813	XP_017765871.1	XP_006560654.1
OG0004814	XP_017766011.1	XP_006571251.1
OG0004815	XP_017758986.1	XP_016768833.2
OG0004816	XP_017756605.1	XP_006560498.1
OG0004817	XP_017757406.1	XP_026296715.1
OG0004818	XP_017759686.1	XP_006561444.3
OG0004819	XP_017761832.1	XP_006563482.1
OG0004820	XP_017757940.1	XP_006557277.2
OG0004821	XP_017753102.1	XP_001121126.2
OG0004822	XP_017754070.1	XP_026299807.1
OG0004823	XP_017766467.1	XP_026302183.1
OG0004824	XP_017762722.1	XP_006568821.1
OG0004825	XP_017763570.1	XP_003251728.1
OG0004826	XP_017760857.1	XP_006566648.1
OG0004827	XP_017755244.1, XP_017755243.1	XP_625209.1
OG0004828	XP_017763539.1	XP_026294753.1, XP_006572080.2
OG0004829	XP_017756422.1	XP_026299078.1
OG0004830	XP_017758139.1	XP_016769771.1
OG0004831	XP_017763014.1	XP_006563423.2
OG0004832	XP_017758191.1, XP_017767560.1	XP_006571056.3
OG0004833	XP_017756139.1	XP_006565233.2
OG0004834	XP_017755148.1	XP_026299550.1
OG0004835	XP_017752936.1	XP_016770975.2
OG0004836	XP_017765388.1	XP_016770065.2, XP_026299241.1
OG0004837	XP_017765807.1	XP_394718.3
OG0004838	XP_017755964.1	XP_026295505.1
OG0004839	XP_017765819.1	XP_006560646.1
OG0004840	XP_017763682.1	XP_026300263.1, XP_006566949.1
OG0004841	XP_017763926.1	XP_396318.4
OG0004842	XP_017755360.1	XP_006564019.2
OG0004843	XP_017753355.1	XP_006568631.3
OG0004844	XP_017760727.1	XP_393743.4
OG0004845	XP_017765752.1	XP_026299535.1
OG0004846	XP_017760529.1	XP_026297120.1, XP_026297125.1
OG0004848	XP_017759566.1	XP_001121007.2
OG0004849	XP_017767501.1	XP_026299076.1
OG0004850	XP_017760866.1	XP_026300779.1
OG0004851	XP_017754410.1	XP_026294691.1
OG0004852	XP_017765134.1	XP_003251223.2
OG0004853	XP_017763865.1	XP_006557455.1
OG0004854	XP_017755723.1	XP_016769485.2
OG0004855	XP_017757128.1	XP_016767321.1
OG0004856	XP_017763492.1	XP_016769260.1
OG0004857	XP_017767470.1	XP_016769973.2
OG0004858	XP_017757599.1	XP_623973.1
OG0004859	XP_017760432.1	XP_001122075.3
OG0004860	XP_017765429.1	NP_001035057.1, XP_006567386.1
OG0004861	XP_017766454.1	XP_016766362.2
OG0004862	XP_017763893.1	XP_393222.4, XP_006570305.1
OG0004863	XP_017762680.1	XP_001121818.1
OG0004864	XP_017756805.1	XP_026298459.1
OG0004865	XP_017764154.1	XP_623499.1
OG0004866	XP_017767479.1	XP_006566088.1
OG0004867	XP_017764815.1	XP_016766850.2
OG0004868	XP_017761801.1	XP_026298745.1
OG0004869	XP_017757352.1	XP_006571844.1
OG0004870	XP_017753977.1	XP_026300149.1
OG0004871	XP_017764959.1	XP_006561076.2
OG0004872	XP_017757948.1	XP_396181.4
OG0004873	XP_017763551.1	XP_026298280.1
OG0004874	XP_017755968.1	XP_016767376.1
OG0004875	XP_017760679.1	XP_026299546.1
OG0004876	XP_017765465.1	XP_006561178.1
OG0004877	XP_017764490.1	XP_624207.3
OG0004878	XP_017766086.1	XP_624706.1
OG0004879	XP_017765275.1	NP_001011631.1, XP_006558434.1
OG0004880	XP_017763475.1	XP_006558978.2
OG0004881	XP_017762648.1	XP_003249947.3
OG0004883	XP_017766461.1	XP_026294732.1
OG0004884	XP_017754696.1	XP_394361.2
OG0004885	XP_017755232.1	XP_026296674.1
OG0004887	XP_017765244.1	XP_026295635.1
OG0004888	XP_017752451.1	XP_006558188.1
OG0004889	XP_017764629.1	XP_003249179.2
OG0004890	XP_017753207.1	XP_026299697.1
OG0004891	XP_017757497.1	XP_006565633.1
OG0004892	XP_017765688.1	XP_016766185.2
OG0004893	XP_017763354.1	XP_006559915.2
OG0004894	XP_017753518.1	XP_006571657.1
OG0004895	XP_017758391.1, XP_017758390.1	XP_395159.2
OG0004896	XP_017763989.1	XP_006557572.1
OG0004897	XP_017758228.1	XP_026296971.1
OG0004898	XP_017756357.1	XP_001121022.1
OG0004899	XP_017759517.1	XP_395655.4
OG0004900	XP_017758949.1	XP_026294855.1
OG0004901	XP_017757462.1	XP_016767869.2
OG0004902	XP_017764842.1	XP_006572280.2
OG0004903	XP_017767211.1	XP_393116.2
OG0004904	XP_017758148.1	XP_026294961.1
OG0004905	XP_017766376.1	XP_392759.3
OG0004906	XP_017763580.1	XP_006570736.1
OG0004908	XP_017755663.1	XP_006557284.1, XP_006557285.1
OG0004909	XP_017759535.1	XP_395667.3
OG0004910	XP_017756657.1	XP_006562062.1, XP_006562061.1
OG0004911	XP_017756483.1	XP_016770995.1
OG0004912	XP_017763204.1	XP_006566028.2
OG0004913	XP_017761975.1	XP_392247.2, XP_016766221.2
OG0004914	XP_017765857.1	XP_006560666.1
OG0004916	XP_017764675.1	XP_016771986.2, XP_026300348.1
OG0004917	XP_017752765.1	XP_006562433.1
OG0004918	XP_017761374.1	XP_026296583.1
OG0004919	XP_017753917.1	XP_394733.2
OG0004920	XP_017755259.1	XP_006567782.2
OG0004921	XP_017753504.1	NP_001265263.1, XP_026302112.1
OG0004922	XP_017762935.1	XP_006562562.1
OG0004923	XP_017757882.1	XP_026298103.1
OG0004924	XP_017752543.1	XP_392882.2
OG0004925	XP_017767483.1	XP_391850.3
OG0004926	XP_017761145.1	XP_026302104.1
OG0004927	XP_017766597.1	XP_006558565.1
OG0004928	XP_017755289.1	XP_006570309.1, XP_026296672.1, XP_396005.4, XP_006570310.1
OG0004929	XP_017763235.1	XP_006566038.1
OG0004930	XP_017759345.1	XP_026300783.1
OG0004931	XP_017767284.1, XP_017767285.1	XP_392041.4
OG0004932	XP_017766179.1	XP_016770040.1
OG0004933	XP_017752593.1	XP_006560694.2
OG0004934	XP_017766764.1	XP_026300539.1
OG0004935	XP_017762746.1, XP_017762755.1, XP_017762743.1	XP_016768417.1, XP_003251662.1
OG0004936	XP_017758277.1	XP_026297181.1
OG0004937	XP_017754085.1	XP_003251714.2
OG0004938	XP_017757723.1	XP_006562110.1
OG0004939	XP_017761503.1	XP_016770251.2
OG0004940	XP_017757752.1	XP_026300584.1, XP_026300446.1
OG0004941	XP_017756361.1	XP_016773639.1
OG0004942	XP_017766295.1	XP_394881.4
OG0004943	XP_017756203.1	XP_006565263.1, XP_396742.2
OG0004944	XP_017759823.1, XP_017762593.1	XP_026302096.1
OG0004945	XP_017752784.1	XP_026301095.1
OG0004946	XP_017760137.1	XP_006569341.2
OG0004947	XP_017767701.1	XP_006564285.2
OG0004948	XP_017763040.1	XP_003249362.1
OG0004949	XP_017761614.1	XP_026301031.1
OG0004950	XP_017755187.1	XP_026294630.1
OG0004951	XP_017753736.1	XP_026301209.1
OG0004952	XP_017761356.1	XP_006567707.1
OG0004954	XP_017762832.1	XP_016768632.1
OG0004955	XP_017759792.1	XP_026294898.1
OG0004956	XP_017763254.1	NP_001167611.1
OG0004956	XP_017763243.1	XP_003249944.1
OG0004957	XP_017760625.1	XP_006560278.2, XP_003249665.2
OG0004958	XP_017766054.1	XP_003251699.2, XP_026297226.1
OG0004959	XP_017763874.1, XP_017763873.1	XP_006557469.1
OG0004960	XP_017767428.1	XP_006564536.1, XP_026299114.1
OG0004961	XP_017762969.1	XP_395337.1, XP_006565988.1
OG0004962	XP_017767770.1	XP_026296990.1
OG0004963	XP_017756622.1	XP_026298042.1
OG0004964	XP_017764248.1	XP_026301282.1
OG0004965	XP_017753746.1	XP_026301304.1
OG0004966	XP_017765249.1	XP_026301346.1
OG0004967	XP_017762485.1	XP_026301631.1
OG0004976	XP_017754240.1	XP_394854.2
OG0004977	XP_017759758.1	XP_623505.2
OG0004978	XP_017754927.1	XP_006564672.2
OG0004979	XP_017753767.1	XP_625114.2
OG0004980	XP_017762919.1	NP_001229448.1
OG0004981	XP_017754384.1	XP_006568186.1
OG0004982	XP_017765538.1	XP_394769.2
OG0004983	XP_017759878.1	XP_625009.2
OG0004984	XP_017759066.1	XP_003251769.2
OG0004985	XP_017752508.1	NP_001091685.2
OG0004986	XP_017759591.1	XP_006568565.1
OG0004987	XP_017759145.1	XP_001121096.1
OG0004988	XP_017758025.1	XP_624147.2
OG0004989	XP_017766361.1, XP_017766362.1	XP_001121986.2
OG0004991	XP_017767039.1	XP_623441.1
OG0004992	XP_017762435.1, XP_017762433.1, XP_017762434.1	XP_001121546.2
OG0004993	XP_017761722.1, XP_017761723.1	XP_003249153.1
OG0004994	XP_017767418.1	XP_393701.1
OG0004995	XP_017766016.1	XP_392749.1
OG0004996	XP_017755633.1	XP_026296510.1
OG0004997	XP_017756675.1	XP_006558285.1
OG0004998	XP_017755924.1, XP_017755925.1	XP_006559884.1
OG0004999	XP_017759941.1	XP_624958.3
OG0005000	XP_017763641.1	XP_003250349.1
OG0005001	XP_017765509.1	XP_001121159.1
OG0005002	XP_017757419.1	XP_395224.3
OG0005003	XP_017763720.1	XP_006572307.1
OG0005004	XP_017757280.1, XP_017757279.1, XP_017757278.1	XP_624976.2
OG0005005	XP_017756718.1	XP_001120011.1
OG0005006	XP_017752274.1	XP_001120920.1
OG0005007	XP_017759814.1	XP_623649.1
OG0005008	XP_017758839.1	XP_623921.1
OG0005009	XP_017753213.1	XP_623372.1
OG0005010	XP_017765571.1	NP_001158282.1
OG0005011	XP_017753614.1, XP_017753629.1	XP_001120685.1
OG0005012	XP_017760350.1	XP_393764.2
OG0005013	XP_017752312.1	XP_026295666.1
OG0005014	XP_017763839.1	XP_624421.1
OG0005015	XP_017754727.1	XP_026294845.1
OG0005016	XP_017754731.1	XP_001121250.4
OG0005017	XP_017760828.1	XP_396596.1
OG0005018	XP_017764167.1	NP_001167614.1
OG0005019	XP_017764236.1	XP_625005.1
OG0005020	XP_017762874.1	XP_393352.2
OG0005021	XP_017760840.1	XP_006566795.1, XP_625213.1
OG0005022	XP_017755269.1	XP_006570292.1
OG0005023	XP_017766623.1	XP_026300493.1
OG0005024	XP_017765878.1	XP_006558733.1
OG0005025	XP_017766334.1	XP_392446.1
OG0005026	XP_017757310.1	XP_026295476.1
OG0005027	XP_017763557.1	XP_003251739.1
OG0005028	XP_017753191.1	XP_001121556.1
OG0005029	XP_017754076.1	XP_001120845.2, XP_026300902.1, XP_016767121.1, XP_016767124.1, XP_026300906.1
OG0005030	XP_017754321.1	XP_006569392.1
OG0005031	XP_017756496.1	XP_393865.2
OG0005032	XP_017764188.1	XP_001120393.2
OG0005033	XP_017763863.1	XP_026299648.1
OG0005034	XP_017761946.1	NP_001265636.1
OG0005035	XP_017759187.1	NP_001164444.1
OG0005036	XP_017764976.1	XP_006561099.1
OG0005037	XP_017760182.1	XP_003250092.1
OG0005038	XP_017762489.1	XP_624987.1
OG0005039	XP_017757522.1, XP_017757523.1, XP_017757524.1	XP_026296687.1
OG0005040	XP_017757396.1	XP_006557320.2
OG0005041	XP_017760606.1	XP_396561.1
OG0005042	XP_017757536.1	XP_394996.5
OG0005043	XP_017752809.1	XP_001122387.2
OG0005044	XP_017761921.1	XP_391905.2
OG0005045	XP_017765605.1	XP_016767859.1
OG0005046	XP_017754920.1	XP_001122061.3
OG0005047	XP_017753820.1	XP_624227.2
OG0005048	XP_017755510.1	XP_006558637.1
OG0005050	XP_017765494.1	XP_026300710.1
OG0005051	XP_017755296.1	XP_396004.2
OG0005052	XP_017759177.1	XP_006558428.1
OG0005053	XP_017764643.1	XP_006557869.1
OG0005054	XP_017760469.1	XP_624052.1
OG0005055	XP_017760853.1	XP_006566613.2, XP_006566614.1
OG0005056	XP_017754713.1, XP_017754716.1, XP_017754714.1, XP_017754717.1	XP_001121596.2
OG0005057	XP_017753741.1	XP_006559251.1
OG0005058	XP_017756069.1	XP_003251012.1
OG0005059	XP_017759861.1	XP_394993.2
OG0005060	XP_017761287.1	XP_006559168.2
OG0005061	XP_017757473.1	XP_392368.1
OG0005062	XP_017755738.1	XP_006561658.1
OG0005063	XP_017764097.1	XP_623433.1
OG0005064	XP_017755808.1	XP_624908.3
OG0005065	XP_017761748.1	XP_001120524.1
OG0005066	XP_017757112.1	XP_003249110.1
OG0005067	XP_017763960.1	XP_392248.5
OG0005068	XP_017756179.1	XP_624086.1
OG0005070	XP_017766026.1	XP_006571227.1
OG0005071	XP_017754352.1	XP_026300492.1, XP_016772904.2
OG0005072	XP_017764969.1	XP_395162.2
OG0005073	XP_017762012.1	XP_026300255.1
OG0005074	XP_017764346.1	XP_003251344.1
OG0005075	XP_017764344.1	NP_001165860.1
OG0005076	XP_017752704.1	XP_006563725.2
OG0005077	XP_017761716.1	XP_393438.2
OG0005078	XP_017761884.1, XP_017761883.1	XP_006571751.1
OG0005079	XP_017753052.1	XP_392114.1
OG0005080	XP_017762397.1	XP_001120134.2
OG0005081	XP_017766975.1	XP_393820.4
OG0005082	XP_017752758.1	XP_624938.1
OG0005083	XP_017752810.1	XP_001122241.2
OG0005084	XP_017765081.1	XP_006558481.1
OG0005085	XP_017762769.1	XP_001121619.2
OG0005086	XP_017765842.1, XP_017765843.1	XP_001123179.2
OG0005087	XP_017758846.1	XP_395304.3
OG0005089	XP_017765481.1	XP_006561174.1, XP_026302292.1
OG0005090	XP_017754658.1	XP_001119960.1
OG0005091	XP_017760592.1	XP_016771717.1, XP_392005.3
OG0005092	XP_017758105.1	XP_006563568.1
OG0005093	XP_017767030.1	XP_016766950.1
OG0005094	XP_017762702.1	XP_003251214.1
OG0005095	XP_017762804.1	XP_001121924.1
OG0005096	XP_017755112.1	XP_006571904.1
OG0005097	XP_017757768.1	XP_001120949.1
OG0005098	XP_017762863.1	XP_006565003.1
OG0005099	XP_017753682.1	XP_001122212.1
OG0005100	XP_017754735.1	XP_006561235.1
OG0005101	XP_017762454.1	XP_394217.1
OG0005102	XP_017757661.1	XP_393510.1
OG0005103	XP_017752286.1	XP_392468.3
OG0005104	XP_017764083.1	XP_026299984.1
OG0005105	XP_017757197.1	XP_006567229.1
OG0005106	XP_017763298.1	XP_001120728.1
OG0005107	XP_017765978.1	XP_624000.1
OG0005108	XP_017756627.1	XP_001121804.1
OG0005109	XP_017758279.1	XP_624534.3
OG0005110	XP_017765428.1	XP_016771943.1
OG0005111	XP_017760623.1	XP_016771803.1
OG0005112	XP_017755895.1	XP_006571771.1
OG0005113	XP_017757210.1	XP_001122056.2
OG0005114	XP_017756161.1	XP_003250050.1
OG0005115	XP_017763318.1	XP_006557839.1
OG0005116	XP_017758438.1	XP_395789.1
OG0005117	XP_017756051.1	XP_623650.3
OG0005118	XP_017767095.1	XP_016766612.2
OG0005119	XP_017763317.1	XP_006557849.1
OG0005120	XP_017752942.1	XP_397155.4
OG0005121	XP_017763691.1	XP_006557405.1
OG0005122	XP_017752789.1	XP_624112.1
OG0005123	XP_017752948.1	XP_393835.1
OG0005124	XP_017757276.1	XP_624620.2
OG0005125	XP_017756165.1	XP_001119973.4
OG0005126	XP_017762036.1	XP_026296828.1
OG0005127	XP_017767698.1	XP_006564241.1, XP_393516.3
OG0005128	XP_017753372.1	XP_001123223.3
OG0005129	XP_017765958.1, XP_017765960.1, XP_017765961.1, XP_017765959.1	XP_016767145.2
OG0005130	XP_017757919.1	XP_003250077.1
OG0005131	XP_017758118.1	XP_006563386.2, NP_001011629.1
OG0005132	XP_017759403.1	XP_393984.2
OG0005133	XP_017753677.1	XP_397479.5
OG0005134	XP_017758982.1	XP_001122102.2
OG0005135	XP_017767416.1	XP_016769757.1
OG0005136	XP_017754515.1	XP_394923.5
OG0005137	XP_017757939.1	XP_026298832.1
OG0005138	XP_017759229.1	XP_392783.4
OG0005139	XP_017762247.1	XP_026297170.1
OG0005140	XP_017760836.1	XP_003250865.1
OG0005141	XP_017765561.1	XP_006564321.1
OG0005142	XP_017752780.1	XP_006560748.1
OG0005143	XP_017763568.1	XP_392112.3
OG0005145	XP_017762154.1	XP_395009.2
OG0005146	XP_017759521.1	XP_001120493.3
OG0005147	XP_017753502.1	XP_006570983.1
OG0005148	XP_017756100.1	XP_026300103.1
OG0005149	XP_017764309.1	XP_392681.2
OG0005150	XP_017765331.1	XP_026296793.1
OG0005151	XP_017756169.1	XP_001120703.1
OG0005152	XP_017752464.1	XP_001121922.1
OG0005153	XP_017764567.1	XP_624533.1
OG0005154	XP_017760829.1	XP_006566787.1
OG0005155	XP_017753823.1	XP_623128.1
OG0005156	XP_017761249.1	XP_393076.1
OG0005157	XP_017767075.1	XP_394434.2
OG0005158	XP_017763490.1	XP_006563902.1
OG0005159	XP_017764652.1	XP_395654.5
OG0005160	XP_017758296.1	XP_392814.2
OG0005161	XP_017754926.1	XP_026298305.1
OG0005162	XP_017766539.1	XP_026300484.1
OG0005163	XP_017765785.1	XP_026301277.1
OG0005164	XP_017764319.1	XP_624895.1
OG0005165	XP_017764801.1	XP_006570423.3
OG0005166	XP_017756168.1	XP_001122763.2
OG0005167	XP_017760768.1	XP_001122533.3
OG0005168	XP_017765939.1	XP_397369.4
OG0005169	XP_017761319.1	XP_396382.3
OG0005170	XP_017755754.1	XP_392553.1
OG0005171	XP_017764162.1	XP_026298327.1
OG0005172	XP_017766514.1	XP_393909.2
OG0005173	XP_017757372.1	XP_026299151.1
OG0005174	XP_017755652.1	XP_026296681.1
OG0005175	XP_017754481.1	XP_624578.2
OG0005176	XP_017757020.1	XP_395633.4, XP_006565412.1
OG0005177	XP_017757219.1	XP_026295820.1
OG0005178	XP_017752782.1	XP_006560725.1
OG0005179	XP_017756155.1	XP_624552.1
OG0005180	XP_017761678.1	XP_006561315.1
OG0005181	XP_017764205.1, XP_017764204.1, XP_017764206.1	XP_026298221.1
OG0005182	XP_017761476.1	XP_026299644.1
OG0005183	XP_017753786.1	XP_006560006.1, XP_393020.2
OG0005184	XP_017756307.1, XP_017756309.1	XP_016766171.2, XP_016766170.2
OG0005185	XP_017765783.1	XP_623717.4
OG0005186	XP_017764119.1	XP_001120574.1
OG0005187	XP_017767669.1	XP_001121664.2
OG0005188	XP_017767612.1	XP_392318.4
OG0005189	XP_017754948.1	XP_625000.3
OG0005190	XP_017763633.1	XP_395784.2
OG0005191	XP_017752911.1	XP_016770903.1
OG0005192	XP_017756499.1, XP_017756537.1	XP_001122523.1
OG0005193	XP_017757503.1	XP_006567864.2
OG0005194	XP_017761372.1	XP_006570132.1
OG0005195	XP_017761777.1	XP_026297112.1
OG0005196	XP_017762163.1	XP_006570255.2
OG0005197	XP_017758280.1	XP_396315.6
OG0005199	XP_017760179.1	XP_624337.2
OG0005200	XP_017754506.1	XP_001121355.3
OG0005201	XP_017765469.1	XP_003249825.2
OG0005202	XP_017765387.1	XP_026299131.1
OG0005203	XP_017752251.1	XP_624054.3
OG0005204	XP_017767643.1	XP_003251671.1
OG0005205	XP_017763667.1	XP_623704.2
OG0005206	XP_017754222.1	XP_394948.6
OG0005207	XP_017754458.1	XP_026295494.1
OG0005208	XP_017765868.1	XP_006560637.2
OG0005209	XP_017757929.1	XP_395903.3
OG0005211	XP_017757208.1	XP_006567217.2
OG0005212	XP_017767489.1	XP_392905.2
OG0005213	XP_017767035.1	XP_001121415.2
OG0005214	XP_017764565.1, XP_017764566.1	XP_006563814.1
OG0005215	XP_017756001.1	XP_006559646.1
OG0005216	XP_017766243.1	XP_391855.2
OG0005217	XP_017766885.1	XP_006563220.1
OG0005218	XP_017760942.1	NP_001264230.1
OG0005219	XP_017756659.1	XP_624008.2
OG0005220	XP_017766313.1	XP_395913.3
OG0005221	XP_017765949.1	XP_016767017.2, NP_001128421.1
OG0005222	XP_017753585.1	XP_026301693.1
OG0005223	XP_017762967.1	XP_395792.4
OG0005224	XP_017759986.1	XP_006572378.3
OG0005225	XP_017756473.1	XP_026298920.1
OG0005226	XP_017756966.1	XP_392828.3
OG0005227	XP_017756967.1	XP_001119931.1
