Orthogroup	Eufriesea_mexicana	Habropoda_laboriosa
OG0005219	XP_017756659.1	XP_017794669.1
OG0005220	XP_017766313.1	XP_017797082.1
OG0005221	XP_017765949.1	XP_017797265.1
OG0005222	XP_017753585.1	XP_017792799.1
OG0005223	XP_017762967.1	XP_017794426.1
OG0005224	XP_017759986.1	XP_017789678.1
OG0005225	XP_017756473.1	XP_017791565.1
OG0005226	XP_017756966.1	XP_017791169.1
OG0005227	XP_017756967.1	XP_017799543.1
OG0005228	XP_017764342.1	XP_017796356.1
OG0005230	XP_017752572.1	XP_017797722.1
OG0005231	XP_017754672.1	XP_017798474.1
OG0005232	XP_017755260.1	XP_017792209.1
OG0005233	XP_017762317.1	XP_017792973.1
OG0005234	XP_017760794.1	XP_017793432.1
OG0005235	XP_017762122.1	XP_017794830.1
OG0005236	XP_017767184.1	XP_017798707.1
OG0005237	XP_017767664.1	XP_017795991.1
OG0005238	XP_017756328.1	XP_017796504.1
OG0005239	XP_017759981.1	XP_017794844.1
OG0005240	XP_017755760.1, XP_017755756.1	XP_017790899.1
OG0005241	XP_017760861.1	XP_017793473.1
OG0005242	XP_017753576.1	XP_017792791.1
OG0005243	XP_017754074.1	XP_017799205.1
OG0005244	XP_017755992.1	XP_017787871.1
OG0005245	XP_017754992.1	XP_017787833.1
OG0005246	XP_017763904.1	XP_017795302.1
OG0005248	XP_017764913.1	XP_017789366.1
OG0005249	XP_017757820.1	XP_017794699.1
OG0005250	XP_017763946.1	XP_017793308.1
OG0005251	XP_017752347.1	XP_017788136.1
OG0005252	XP_017763635.1	XP_017791197.1
OG0005253	XP_017763237.1	XP_017797710.1
OG0005254	XP_017763272.1	XP_017798976.1
OG0005255	XP_017757192.1	XP_017798215.1
OG0005256	XP_017763365.1	XP_017795869.1
OG0005257	XP_017763552.1	XP_017793897.1
OG0005258	XP_017761327.1	XP_017797447.1
OG0005259	XP_017765811.1	XP_017790624.1
OG0005260	XP_017766233.1	XP_017792587.1
OG0005261	XP_017759136.1	XP_017795347.1
OG0005262	XP_017762927.1	XP_017795257.1
OG0005263	XP_017755130.1	XP_017796540.1
OG0005264	XP_017754895.1	XP_017790255.1
OG0005265	XP_017754217.1	XP_017799147.1
OG0005266	XP_017765447.1	XP_017797349.1
OG0005267	XP_017752655.1	XP_017794643.1
OG0005268	XP_017764468.1	XP_017790929.1
OG0005269	XP_017766998.1	XP_017788928.1
OG0005270	XP_017763001.1	XP_017791816.1
OG0005271	XP_017759040.1	XP_017799363.1
OG0005272	XP_017762643.1	XP_017799530.1
OG0005273	XP_017765213.1	XP_017796682.1
OG0005274	XP_017767190.1	XP_017798736.1
OG0005275	XP_017764191.1	XP_017799594.1
OG0005276	XP_017760798.1	XP_017793406.1
OG0005277	XP_017763478.1	XP_017798874.1
OG0005278	XP_017763439.1	XP_017798868.1
OG0005279	XP_017754214.1	XP_017799182.1
OG0005280	XP_017757852.1	XP_017789545.1
OG0005281	XP_017761987.1	XP_017787931.1
OG0005282	XP_017766934.1	XP_017796303.1
OG0005283	XP_017767654.1	XP_017796023.1
OG0005284	XP_017754931.1	XP_017787410.1
OG0005285	XP_017753490.1	XP_017797458.1
OG0005286	XP_017752263.1	XP_017793853.1
OG0005287	XP_017756443.1	XP_017791586.1
OG0005288	XP_017761335.1	XP_017790445.1
OG0005289	XP_017752957.1	XP_017796310.1
OG0005290	XP_017752767.1	XP_017791539.1
OG0005291	XP_017760673.1	XP_017793325.1
OG0005292	XP_017760912.1	XP_017793508.1
OG0005293	XP_017763582.1	XP_017795835.1
OG0005294	XP_017761502.1	XP_017789272.1
OG0005295	XP_017767397.1	XP_017791685.1
OG0005296	XP_017761451.1	XP_017789258.1
OG0005297	XP_017763480.1	XP_017798919.1
OG0005298	XP_017762133.1	XP_017794945.1
OG0005299	XP_017753759.1	XP_017793538.1
OG0005300	XP_017764446.1	XP_017798472.1
OG0005301	XP_017758359.1	XP_017795408.1
OG0005302	XP_017760693.1	XP_017793454.1
OG0005303	XP_017754641.1	XP_017798351.1
OG0005304	XP_017757890.1	XP_017790111.1
OG0005305	XP_017764419.1	XP_017798341.1
OG0005306	XP_017762678.1	XP_017791671.1
OG0005307	XP_017760770.1	XP_017793424.1
OG0005308	XP_017766982.1	XP_017792864.1
OG0005309	XP_017760356.1	XP_017793064.1
OG0005310	XP_017753838.1	XP_017794784.1
OG0005311	XP_017757124.1	XP_017791034.1
OG0005312	XP_017761455.1	XP_017789281.1
OG0005313	XP_017761947.1	XP_017792832.1
OG0005314	XP_017760995.1	XP_017794989.1
OG0005315	XP_017760815.1	XP_017793439.1
OG0005316	XP_017756769.1	XP_017798906.1
OG0005317	XP_017764348.1	XP_017796375.1
OG0005318	XP_017753345.1	XP_017794177.1
OG0005319	XP_017757772.1	XP_017791311.1
OG0005320	XP_017757830.1	XP_017794704.1
OG0005321	XP_017764791.1	XP_017793109.1
OG0005322	XP_017756628.1	XP_017791985.1
OG0005323	XP_017757594.1	XP_017790780.1
OG0005324	XP_017754610.1	XP_017798380.1
OG0005325	XP_017762365.1	XP_017788670.1
OG0005326	XP_017756582.1	XP_017796704.1
OG0005327	XP_017760735.1	XP_017793391.1
OG0005328	XP_017762793.1	XP_017792321.1
OG0005329	XP_017759437.1	XP_017791568.1
OG0005330	XP_017755967.1	XP_017787872.1
OG0005331	XP_017761128.1	XP_017799347.1
OG0005332	XP_017758269.1	XP_017789922.1
OG0005333	XP_017755106.1	XP_017796493.1
OG0005334	XP_017755089.1	XP_017789650.1
OG0005335	XP_017759644.1	XP_017794840.1
OG0005336	XP_017756426.1	XP_017791627.1
OG0005337	XP_017762613.1, XP_017762612.1	XP_017793970.1
OG0005338	XP_017757072.1	XP_017794662.1
OG0005339	XP_017764781.1	XP_017792971.1
OG0005340	XP_017761501.1	XP_017789260.1
OG0005341	XP_017753523.1, XP_017753497.1	XP_017788303.1
OG0005342	XP_017767361.1	XP_017789682.1
OG0005343	XP_017760071.1	XP_017798191.1
OG0005344	XP_017753395.1	XP_017796861.1
OG0005345	XP_017761826.1	XP_017791057.1
OG0005346	XP_017753425.1	XP_017791511.1
OG0005347	XP_017752313.1	XP_017787713.1
OG0005348	XP_017761004.1	XP_017794892.1
OG0005349	XP_017760778.1	XP_017793460.1
OG0005350	XP_017761557.1	XP_017798626.1
OG0005351	XP_017757642.1	XP_017787641.1
OG0005352	XP_017764616.1	XP_017787717.1
OG0005353	XP_017757423.1	XP_017790646.1
OG0005354	XP_017754606.1	XP_017798357.1
OG0005355	XP_017765992.1	XP_017799099.1
OG0005356	XP_017761023.1	XP_017794972.1
OG0005357	XP_017758098.1	XP_017796589.1
OG0005358	XP_017760331.1	XP_017797453.1
OG0005359	XP_017752842.1	XP_017794758.1
OG0005360	XP_017752350.1	XP_017788102.1
OG0005361	XP_017761901.1	XP_017792856.1
OG0005362	XP_017758947.1	XP_017792627.1
OG0005363	XP_017752963.1	XP_017796305.1
OG0005364	XP_017757508.1	XP_017790650.1
OG0005365	XP_017760543.1	XP_017798483.1
OG0005366	XP_017754765.1	XP_017792935.1
OG0005367	XP_017765202.1	XP_017794436.1
OG0005368	XP_017752869.1	XP_017787533.1
OG0005369	XP_017759490.1	XP_017792997.1
OG0005370	XP_017761893.1	XP_017793246.1
OG0005371	XP_017753565.1	XP_017796750.1
OG0005372	XP_017766948.1	XP_017789569.1
OG0005373	XP_017763316.1	XP_017790333.1
OG0005374	XP_017763690.1	XP_017797197.1
OG0005375	XP_017763759.1, XP_017763760.1	XP_017787828.1
OG0005376	XP_017759655.1	XP_017791639.1
OG0005377	XP_017753541.1	XP_017791923.1, XP_017791922.1
OG0005378	XP_017767235.1	XP_017798630.1
OG0005379	XP_017765442.1	XP_017797596.1
OG0005380	XP_017760790.1	XP_017793408.1
OG0005381	XP_017762947.1	XP_017789796.1
OG0005382	XP_017755527.1	XP_017789410.1
OG0005383	XP_017756103.1, XP_017756104.1	XP_017792446.1
OG0005384	XP_017759864.1	XP_017798631.1
OG0005385	XP_017752354.1	XP_017788153.1
OG0005386	XP_017763786.1	XP_017787780.1
OG0005387	XP_017757177.1	XP_017798265.1
OG0005388	XP_017759142.1	XP_017794496.1
OG0005389	XP_017760835.1	XP_017793339.1
OG0005390	XP_017758583.1	XP_017796819.1
OG0005391	XP_017753456.1	XP_017788254.1
OG0005392	XP_017764979.1	XP_017792934.1
OG0005393	XP_017752610.1, XP_017752611.1	XP_017794267.1
OG0005394	XP_017756421.1	XP_017795411.1
OG0005395	XP_017758746.1	XP_017790841.1
OG0005396	XP_017752258.1	XP_017793788.1
OG0005397	XP_017761109.1	XP_017792279.1
OG0005398	XP_017752664.1	XP_017796408.1
OG0005399	XP_017767459.1	XP_017792035.1
OG0005400	XP_017763030.1	XP_017791817.1
OG0005401	XP_017766586.1	XP_017788909.1
OG0005402	XP_017764964.1	XP_017792902.1
OG0005403	XP_017759578.1	XP_017792938.1
OG0005404	XP_017762971.1	XP_017794474.1
OG0005405	XP_017765454.1	XP_017797734.1
OG0005406	XP_017753649.1	XP_017790917.1
OG0005408	XP_017754022.1	XP_017799075.1
OG0005409	XP_017757191.1	XP_017798216.1
OG0005410	XP_017763297.1	XP_017798407.1
OG0005411	XP_017765007.1, XP_017765008.1	XP_017796358.1
OG0005412	XP_017762527.1	XP_017790473.1
OG0005413	XP_017762355.1	XP_017795249.1
OG0005414	XP_017757725.1	XP_017790858.1
OG0005415	XP_017761816.1	XP_017794381.1
OG0005416	XP_017764441.1	XP_017798443.1
OG0005417	XP_017763924.1	XP_017793310.1
OG0005418	XP_017756105.1	XP_017792434.1
OG0005419	XP_017756530.1	XP_017790108.1
OG0005420	XP_017762690.1, XP_017762689.1	XP_017795117.1
OG0005421	XP_017758108.1	XP_017791786.1
OG0005422	XP_017754401.1	XP_017795152.1
OG0005423	XP_017758091.1	XP_017791846.1
OG0005424	XP_017765205.1	XP_017794481.1
OG0005425	XP_017764273.1	XP_017789758.1
OG0005426	XP_017761409.1	XP_017787596.1
OG0005427	XP_017763729.1	XP_017797387.1
OG0005428	XP_017759268.1	XP_017790096.1
OG0005429	XP_017758669.1	XP_017794432.1
OG0005430	XP_017762955.1	XP_017789785.1
OG0005431	XP_017767351.1	XP_017789677.1
OG0005432	XP_017757189.1	XP_017798204.1
OG0005433	XP_017765686.1	XP_017790539.1
OG0005434	XP_017767122.1	XP_017787625.1
OG0005435	XP_017763275.1	XP_017798981.1
OG0005436	XP_017764390.1	XP_017792378.1
OG0005437	XP_017763393.1, XP_017763392.1	XP_017793004.1
OG0005438	XP_017760267.1	XP_017797807.1
OG0005439	XP_017758645.1	XP_017796730.1
OG0005440	XP_017760968.1	XP_017789657.1
OG0005441	XP_017753619.1	XP_017795863.1
OG0005442	XP_017767374.1	XP_017791507.1
OG0005443	XP_017763952.1	XP_017793297.1
OG0005444	XP_017761633.1	XP_017793977.1
OG0005445	XP_017754302.1	XP_017789902.1
OG0005446	XP_017755717.1	XP_017790930.1
OG0005447	XP_017764227.1	XP_017790940.1
OG0005448	XP_017767737.1	XP_017796026.1
OG0005449	XP_017764776.1	XP_017793071.1
OG0005450	XP_017763702.1	XP_017797148.1, XP_017793249.1
OG0005451	XP_017766151.1	XP_017789060.1
OG0005452	XP_017764763.1	XP_017790787.1
OG0005453	XP_017763938.1	XP_017793314.1
OG0005454	XP_017765750.1	XP_017796796.1
OG0005455	XP_017753082.1	XP_017795297.1
OG0005456	XP_017752771.1	XP_017791526.1
OG0005458	XP_017755903.1	XP_017792490.1
OG0005459	XP_017752375.1	XP_017788067.1
OG0005460	XP_017752463.1	XP_017797567.1
OG0005461	XP_017760491.1	XP_017793786.1
OG0005462	XP_017766503.1	XP_017788976.1
OG0005464	XP_017762263.1	XP_017792976.1
OG0005465	XP_017760129.1	XP_017798158.1
OG0005466	XP_017756196.1	XP_017791337.1
OG0005467	XP_017764554.1	XP_017799396.1
OG0005468	XP_017766679.1	XP_017788754.1
OG0005470	XP_017754524.1	XP_017797948.1
OG0005471	XP_017763569.1	XP_017791949.1, XP_017791948.1
OG0005472	XP_017764671.1	XP_017799194.1
OG0005474	XP_017759902.1	XP_017798748.1
OG0005475	XP_017761495.1	XP_017789237.1, XP_017789238.1
OG0005476	XP_017754923.1	XP_017787412.1
OG0005477	XP_017761284.1	XP_017787913.1
OG0005478	XP_017759245.1	XP_017794142.1
OG0005479	XP_017766091.1	XP_017789045.1
OG0005480	XP_017753044.1	XP_017792487.1
OG0005482	XP_017763359.1	XP_017789579.1
OG0005483	XP_017765823.1	XP_017797219.1
OG0005484	XP_017757331.1	XP_017789314.1
OG0005485	XP_017764349.1	XP_017796357.1
OG0005486	XP_017767673.1	XP_017796028.1
OG0005487	XP_017765530.1	XP_017794512.1
OG0005488	XP_017754822.1	XP_017795545.1
OG0005489	XP_017763523.1	XP_017798931.1
OG0005490	XP_017763875.1	XP_017792033.1
OG0005491	XP_017763623.1	XP_017791196.1
OG0005492	XP_017764161.1	XP_017799610.1
OG0005493	XP_017767511.1	XP_017791496.1
OG0005494	XP_017759144.1	XP_017792545.1
OG0005495	XP_017757160.1	XP_017798267.1
OG0005496	XP_017753071.1	XP_017788311.1
OG0005497	XP_017761522.1	XP_017798588.1
OG0005498	XP_017759670.1	XP_017791662.1
OG0005499	XP_017761682.1	XP_017797667.1
OG0005500	XP_017766644.1	XP_017788876.1
OG0005501	XP_017754078.1	XP_017799220.1
OG0005502	XP_017766229.1	XP_017792542.1
OG0005503	XP_017752265.1	XP_017787551.1
OG0005504	XP_017762668.1, XP_017762669.1	XP_017796847.1
OG0005505	XP_017758533.1	XP_017795464.1
OG0005506	XP_017763955.1	XP_017787933.1, XP_017787935.1
OG0005507	XP_017762805.1	XP_017792081.1
OG0005508	XP_017756260.1	XP_017794081.1
OG0005509	XP_017754323.1	XP_017791697.1
OG0005510	XP_017763141.1	XP_017790396.1
OG0005511	XP_017760739.1	XP_017793372.1
OG0005512	XP_017761907.1	XP_017792839.1
OG0005513	XP_017762670.1	XP_017793889.1
OG0005514	XP_017764666.1	XP_017799218.1
OG0005515	XP_017752622.1	XP_017794291.1
OG0005517	XP_017758775.1	XP_017790692.1
OG0005518	XP_017761368.1	XP_017793924.1
OG0005519	XP_017762106.1	XP_017794757.1
OG0005520	XP_017764179.1, XP_017764178.1	XP_017799495.1, XP_017799496.1
OG0005521	XP_017767705.1	XP_017796067.1
OG0005522	XP_017765856.1	XP_017797107.1
OG0005523	XP_017763697.1	XP_017793255.1
OG0005524	XP_017757726.1	XP_017790908.1
OG0005525	XP_017759500.1	XP_017797991.1
OG0005526	XP_017755771.1	XP_017797310.1
OG0005527	XP_017757222.1	XP_017798232.1
OG0005528	XP_017754340.1	XP_017791710.1
OG0005529	XP_017766226.1	XP_017792489.1
OG0005530	XP_017759495.1	XP_017793006.1
OG0005531	XP_017764983.1	XP_017792918.1
OG0005532	XP_017763171.1	XP_017797694.1
OG0005533	XP_017762543.1	XP_017790557.1
OG0005534	XP_017753229.1	XP_017794187.1
OG0005535	XP_017764934.1	XP_017797888.1
OG0005536	XP_017758005.1	XP_017792650.1
OG0005537	XP_017767100.1	XP_017789439.1
OG0005538	XP_017757754.1	XP_017790062.1
OG0005539	XP_017757619.1	XP_017790676.1
OG0005540	XP_017759362.1	XP_017797820.1
OG0005541	XP_017762877.1	XP_017797786.1
OG0005542	XP_017755917.1	XP_017790207.1
OG0005543	XP_017759258.1	XP_017789945.1
OG0005544	XP_017765565.1	XP_017798848.1
OG0005545	XP_017762482.1	XP_017791186.1
OG0005546	XP_017752236.1	XP_017788499.1
OG0005547	XP_017753589.1	XP_017797504.1
OG0005548	XP_017757390.1	XP_017789383.1
OG0005549	XP_017763785.1	XP_017787855.1
OG0005550	XP_017760960.1	XP_017793363.1
OG0005551	XP_017766085.1	XP_017789146.1
OG0005552	XP_017767652.1	XP_017796055.1
OG0005553	XP_017757626.1	XP_017790697.1
OG0005555	XP_017763835.1	XP_017793263.1
OG0005556	XP_017754131.1	XP_017799337.1
OG0005557	XP_017756602.1	XP_017793879.1
OG0005558	XP_017752845.1	XP_017787443.1
OG0005559	XP_017759016.1	XP_017791290.1
OG0005560	XP_017766616.1	XP_017788700.1
OG0005561	XP_017758403.1, XP_017757837.1	XP_017795459.1
OG0005562	XP_017752910.1	XP_017787579.1
OG0005563	XP_017761465.1	XP_017789267.1
OG0005564	XP_017755794.1	XP_017797343.1
OG0005565	XP_017755015.1	XP_017787851.1
OG0005566	XP_017758937.1	XP_017789212.1
OG0005567	XP_017758196.1	XP_017795641.1
OG0005568	XP_017758342.1	XP_017787720.1
OG0005569	XP_017759501.1	XP_017791711.1
OG0005570	XP_017759834.1	XP_017794898.1
OG0005571	XP_017760980.1	XP_017799138.1
OG0005572	XP_017758873.1	XP_017794370.1
OG0005573	XP_017761196.1	XP_017792340.1
OG0005574	XP_017753110.1	XP_017790374.1
OG0005575	XP_017754289.1	XP_017789901.1
OG0005576	XP_017760300.1	XP_017790563.1
OG0005577	XP_017755631.1	XP_017794979.1
OG0005578	XP_017759115.1	XP_017792543.1
OG0005579	XP_017752850.1	XP_017799601.1
OG0005580	XP_017755181.1	XP_017794222.1
OG0005581	XP_017756406.1	XP_017796418.1
OG0005582	XP_017752788.1	XP_017799270.1
OG0005583	XP_017756671.1	XP_017794631.1
OG0005584	XP_017758587.1	XP_017797166.1
OG0005585	XP_017764232.1	XP_017797885.1
OG0005586	XP_017759563.1	XP_017791739.1
OG0005587	XP_017755425.1	XP_017796195.1
OG0005588	XP_017762479.1	XP_017791163.1
OG0005589	XP_017759527.1	XP_017791727.1
OG0005590	XP_017754441.1	XP_017797894.1
OG0005591	XP_017759273.1	XP_017790048.1
OG0005593	XP_017755709.1	XP_017790942.1
OG0005594	XP_017762999.1	XP_017791831.1
OG0005595	XP_017767283.1	XP_017797162.1
OG0005596	XP_017755190.1, XP_017755189.1	XP_017794270.1
OG0005597	XP_017760670.1	XP_017797304.1
OG0005598	XP_017756899.1	XP_017799548.1
OG0005599	XP_017760288.1	XP_017790589.1
OG0005600	XP_017759785.1	XP_017795953.1
OG0005601	XP_017758801.1	XP_017794336.1
OG0005602	XP_017762564.1	XP_017788331.1
OG0005603	XP_017763327.1	XP_017798314.1
OG0005604	XP_017753096.1	XP_017796828.1
OG0005605	XP_017761505.1	XP_017789248.1
OG0005606	XP_017762810.1, XP_017762809.1	XP_017792407.1
OG0005607	XP_017761348.1	XP_017788646.1
OG0005608	XP_017755218.1	XP_017793749.1
OG0005609	XP_017760470.1	XP_017796946.1
OG0005610	XP_017760436.1	XP_017796945.1
OG0005611	XP_017759515.1	XP_017791721.1
OG0005612	XP_017764077.1	XP_017795726.1
OG0005613	XP_017755538.1	XP_017791952.1
OG0005614	XP_017757440.1	XP_017790763.1
OG0005615	XP_017763002.1	XP_017791799.1
OG0005616	XP_017752717.1	XP_017790139.1
OG0005617	XP_017761018.1	XP_017794963.1
OG0005618	XP_017767137.1	XP_017798543.1
OG0005619	XP_017752315.1	XP_017788058.1
OG0005620	XP_017757016.1, XP_017757014.1	XP_017795168.1
OG0005621	XP_017761774.1	XP_017797662.1, XP_017797666.1
OG0005622	XP_017767411.1	XP_017791804.1
OG0005623	XP_017762704.1	XP_017787766.1
OG0005624	XP_017766622.1, XP_017766621.1	XP_017788881.1
OG0005625	XP_017767572.1	XP_017796907.1
OG0005626	XP_017754539.1	XP_017797981.1
OG0005627	XP_017760827.1	XP_017793428.1
OG0005628	XP_017758430.1	XP_017789825.1
OG0005629	XP_017755626.1	XP_017795603.1
OG0005630	XP_017752189.1	XP_017799523.1
OG0005631	XP_017759223.1	XP_017799155.1
OG0005632	XP_017767021.1	XP_017788618.1
OG0005633	XP_017753562.1	XP_017790513.1
OG0005634	XP_017762588.1	XP_017788299.1
OG0005635	XP_017760591.1	XP_017788011.1
OG0005636	XP_017764434.1	XP_017798418.1
OG0005637	XP_017754106.1	XP_017792961.1
OG0005638	XP_017765761.1	XP_017796225.1
OG0005639	XP_017756520.1, XP_017756519.1	XP_017795350.1
OG0005640	XP_017754697.1, XP_017754685.1	XP_017787761.1
OG0005641	XP_017759871.1	XP_017798727.1
OG0005642	XP_017764798.1	XP_017793005.1
OG0005643	XP_017760666.1	XP_017793571.1
OG0005644	XP_017757425.1	XP_017790833.1
OG0005645	XP_017763259.1	XP_017798979.1
OG0005646	XP_017765898.1	XP_017797233.1
OG0005647	XP_017760837.1	XP_017793472.1
OG0005649	XP_017759323.1	XP_017797808.1
OG0005650	XP_017759491.1	XP_017792987.1
OG0005651	XP_017763372.1	XP_017795841.1
OG0005652	XP_017753146.1	XP_017794235.1
OG0005653	XP_017756222.1	XP_017795227.1
OG0005654	XP_017760864.1	XP_017793340.1
OG0005655	XP_017763471.1	XP_017798869.1
OG0005656	XP_017752338.1	XP_017788103.1
OG0005657	XP_017762049.1	XP_017795098.1
OG0005658	XP_017754915.1	XP_017792889.1
OG0005659	XP_017758176.1	XP_017796601.1
OG0005660	XP_017758753.1	XP_017790831.1
OG0005661	XP_017764704.1	XP_017789572.1
OG0005662	XP_017766738.1	XP_017788930.1
OG0005663	XP_017763668.1	XP_017795976.1
OG0005664	XP_017752408.1	XP_017787816.1
OG0005665	XP_017753012.1	XP_017789887.1
OG0005666	XP_017758433.1	XP_017789947.1
OG0005667	XP_017757930.1	XP_017795324.1
OG0005668	XP_017757519.1	XP_017790821.1
OG0005669	XP_017767012.1	XP_017788508.1
OG0005670	XP_017758089.1	XP_017796636.1
OG0005671	XP_017764598.1	XP_017794020.1
OG0005672	XP_017758230.1	XP_017788692.1
OG0005673	XP_017754798.1	XP_017795572.1
OG0005674	XP_017760322.1	XP_017790450.1
OG0005675	XP_017758694.1	XP_017796741.1
OG0005676	XP_017757570.1	XP_017793689.1
OG0005677	XP_017761773.1	XP_017791037.1
OG0005678	XP_017753663.1	XP_017796059.1
OG0005679	XP_017763696.1	XP_017796536.1, XP_017796544.1
OG0005680	XP_017763744.1	XP_017798000.1
OG0005681	XP_017765301.1	XP_017792642.1
OG0005682	XP_017763284.1	XP_017798364.1
OG0005683	XP_017765152.1	XP_017789495.1
OG0005684	XP_017761283.1	XP_017787888.1
OG0005685	XP_017756170.1	XP_017792451.1
OG0005686	XP_017766970.1	XP_017792858.1
OG0005687	XP_017753318.1	XP_017794150.1
OG0005688	XP_017761865.1	XP_017792775.1
OG0005689	XP_017755914.1	XP_017789900.1
OG0005690	XP_017767513.1	XP_017789760.1
OG0005691	XP_017754254.1	XP_017793070.1
OG0005692	XP_017757877.1	XP_017788535.1
OG0005693	XP_017757096.1	XP_017791027.1
OG0005694	XP_017763174.1	XP_017797690.1
OG0005695	XP_017765417.1	XP_017795131.1
OG0005696	XP_017754814.1	XP_017795577.1
OG0005697	XP_017760175.1	XP_017789074.1
OG0005698	XP_017753271.1	XP_017792282.1
OG0005699	XP_017763585.1	XP_017794411.1
OG0005700	XP_017752140.1	XP_017789194.1
OG0005701	XP_017760280.1	XP_017790408.1
OG0005702	XP_017755450.1	XP_017794694.1
OG0005703	XP_017753125.1	XP_017794145.1
OG0005704	XP_017758735.1	XP_017790709.1
OG0005705	XP_017756601.1	XP_017793893.1
OG0005706	XP_017762856.1	XP_017797891.1
OG0005707	XP_017759477.1	XP_017792915.1
OG0005708	XP_017759303.1	XP_017797675.1
OG0005709	XP_017755922.1	XP_017790002.1
OG0005710	XP_017766260.1	XP_017793216.1
OG0005711	XP_017753600.1	XP_017792794.1
OG0005712	XP_017762075.1	XP_017794641.1
OG0005713	XP_017752950.1	XP_017796309.1
OG0005714	XP_017756318.1	XP_017796425.1
OG0005715	XP_017755215.1	XP_017793744.1
OG0005716	XP_017765091.1	XP_017796707.1
OG0005717	XP_017763564.1	XP_017799248.1
OG0005718	XP_017754703.1	XP_017792562.1
OG0005719	XP_017753304.1	XP_017792396.1
OG0005721	XP_017756669.1	XP_017795465.1
OG0005722	XP_017762654.1	XP_017792394.1
OG0005724	XP_017755783.1	XP_017797355.1
OG0005725	XP_017761618.1	XP_017798632.1
OG0005726	XP_017766259.1	XP_017793194.1
OG0005727	XP_017754549.1	XP_017795010.1
OG0005728	XP_017752926.1	XP_017787538.1
OG0005729	XP_017764043.1	XP_017796113.1
OG0005730	XP_017758924.1	XP_017789118.1
OG0005731	XP_017766348.1	XP_017789637.1
OG0005732	XP_017758051.1	XP_017796669.1
OG0005733	XP_017764075.1	XP_017795727.1
OG0005734	XP_017764412.1	XP_017798379.1
OG0005735	XP_017752269.1	XP_017793842.1
OG0005736	XP_017762462.1	XP_017798230.1
OG0005737	XP_017764557.1	XP_017793973.1
