Orthogroup	Bombyx_mori	Habropoda_laboriosa
OG0003987	XP_012543788.2, XP_012543787.2	XP_017788315.1
OG0003988	XP_021202849.2	XP_017795998.1
OG0003989	XP_012547596.2	XP_017791304.1
OG0003990	NP_001355172.1	XP_017796842.1
OG0003991	XP_004932958.2	XP_017789766.1
OG0003993	NP_001127720.1, NP_001127717.1, XP_037868611.1	XP_017793286.1
OG0003994	XP_004933641.2	XP_017796126.1
OG0003995	XP_004928599.1	XP_017789448.1
OG0003996	XP_004927389.1	XP_017790659.1
OG0003997	XP_021206096.2, XP_037867865.1	XP_017792008.1
OG0003998	XP_021203310.2, XP_021203309.2	XP_017797908.1
OG0003999	XP_012545611.1, XP_037875014.1	XP_017791327.1
OG0004000	NP_001296497.1	XP_017788398.1
OG0004001	XP_004927390.2	XP_017791173.1
OG0004002	NP_001037456.2	XP_017789711.1
OG0004003	XP_037876448.1	XP_017797147.1, XP_017789312.1
OG0004004	XP_004922729.1	XP_017790549.1
OG0004005	XP_037867825.1, XP_037867823.1, XP_037867824.1	XP_017792594.1, XP_017792593.1
OG0004006	XP_037871169.1	XP_017788949.1, XP_017788734.1
OG0004008	XP_037871650.1	XP_017787360.1
OG0004009	XP_004926137.1, XP_004926138.2	XP_017787838.1
OG0004010	XP_004921711.1	XP_017792931.1
OG0004011	NP_001037514.1, XP_012547123.1	XP_017791895.1
OG0004012	XP_012548993.2	XP_017798937.1
OG0004013	XP_021206266.2	XP_017787781.1
OG0004014	XP_004924136.1	XP_017787526.1
OG0004015	XP_037874668.1	XP_017792666.1
OG0004016	XP_037869870.1	XP_017793296.1
OG0004017	XP_021207252.1	XP_017794723.1
OG0004018	XP_004933635.2	XP_017793375.1
OG0004019	XP_004926459.1	XP_017795567.1
OG0004020	XP_037866796.1	XP_017794385.1
OG0004021	XP_037869295.1	XP_017790907.1
OG0004022	XP_021207600.1	XP_017791746.1
OG0004023	XP_037873199.1	XP_017794621.1
OG0004026	XP_037876311.1	XP_017796786.1, XP_017793780.1
OG0004027	XP_004923893.1	XP_017796859.1
OG0004028	XP_012544241.1	XP_017789939.1
OG0004029	XP_037870693.1	XP_017794896.1, XP_017792769.1
OG0004030	XP_037872866.1, XP_037872867.1	XP_017797728.1
OG0004031	XP_004923757.1	XP_017795977.1
OG0004032	XP_021205979.2, NP_001188364.1	XP_017799055.1
OG0004033	XP_012547603.2	XP_017789365.1
OG0004034	XP_004923392.2	XP_017797790.1
OG0004035	NP_001040314.1, XP_012551725.1	XP_017794009.1, XP_017794008.1, XP_017794005.1, XP_017794007.1, XP_017794010.1
OG0004036	XP_012544726.2, XP_021202738.2, XP_021202739.2, XP_004924821.2, XP_012544727.2, XP_037869512.1	XP_017790559.1
OG0004037	XP_037875629.1	XP_017791010.1
OG0004038	XP_004929014.1	XP_017791257.1, XP_017791256.1
OG0004040	XP_004928222.1	XP_017787723.1
OG0004041	NP_001136226.1	XP_017797680.1
OG0004042	XP_037867811.1, NP_001036993.1	XP_017797986.1
OG0004043	XP_012553204.1, XP_021201806.1	XP_017790582.1
OG0004044	XP_012544043.1, XP_021202217.1, XP_004924011.1	XP_017797215.1
OG0004045	XP_004933047.1	XP_017787357.1
OG0004046	XP_004925413.1	XP_017789021.1
OG0004047	XP_004933797.2	XP_017789163.1
OG0004048	XP_004925882.2	XP_017789695.1
OG0004049	XP_004921635.1	XP_017788051.1
OG0004050	XP_004933431.1	XP_017794825.1
OG0004051	NP_001041679.1	XP_017798241.1
OG0004052	XP_037876514.1	XP_017796666.1
OG0004053	XP_012550083.2	XP_017792574.1
OG0004054	XP_004929361.2	XP_017794880.1
OG0004055	XP_037869808.1	XP_017789537.1
OG0004056	XP_004923357.2	XP_017790728.1
OG0004058	XP_004930619.1	XP_017796653.1
OG0004059	XP_037868054.1	XP_017794559.1
OG0004060	NP_001296493.1	XP_017791932.1
OG0004061	XP_021207327.1	XP_017795766.1
OG0004062	XP_004928244.1	XP_017794127.1
OG0004063	XP_037869504.1	XP_017788374.1
OG0004064	XP_037870738.1	XP_017790498.1
OG0004065	XP_004928297.1	XP_017793919.1
OG0004066	XP_004924862.1	XP_017788888.1
OG0004067	XP_012544048.3	XP_017796967.1
OG0004068	XP_012545011.2, NP_001036978.1	XP_017793000.1
OG0004069	NP_001037339.1	XP_017792780.1
OG0004070	XP_012544142.1, XP_012544143.1	XP_017792645.1
OG0004072	XP_012545691.1, XP_004925991.1	XP_017797816.1
OG0004073	XP_004921583.1	XP_017798270.1
OG0004074	XP_004922411.1	XP_017788336.1
OG0004075	XP_021204167.1	XP_017798784.1
OG0004076	XP_004923876.1	XP_017793456.1
OG0004077	XP_004928512.1, XP_004928484.2	XP_017793525.1
OG0004078	XP_004927166.1	XP_017794813.1
OG0004079	XP_037868019.1	XP_017790442.1
OG0004080	XP_012549094.1	XP_017788410.1
OG0004081	XP_037868944.1, XP_037868436.1	XP_017793387.1
OG0004082	XP_012549767.2	XP_017794986.1
OG0004083	NP_001040444.1	XP_017797784.1
OG0004084	XP_012546600.1	XP_017795893.1
OG0004085	XP_004931989.1	XP_017793958.1
OG0004086	XP_012545779.1	XP_017796600.1
OG0004087	NP_001189457.1, XP_012553185.1	XP_017790703.1
OG0004088	XP_037868298.1	XP_017796853.1
OG0004089	XP_037874462.1	XP_017795757.1, XP_017796106.1
OG0004090	XP_004933421.1	XP_017789932.1
OG0004091	XP_037870891.1	XP_017797831.1, XP_017797832.1
OG0004092	XP_004932361.1, XP_021207711.1	XP_017798710.1
OG0004093	XP_037868377.1	XP_017792992.1
OG0004094	XP_037870639.1	XP_017794240.1
OG0004095	XP_004930179.1	XP_017799180.1
OG0004096	NP_001186937.1, XP_012553167.2	XP_017794472.1
OG0004097	XP_037873438.1, XP_037873439.1	XP_017792361.1
OG0004098	XP_037874111.1	XP_017798143.1
OG0004099	XP_004930594.1	XP_017797181.1
OG0004100	XP_021205578.2	XP_017792843.1
OG0004101	XP_037873940.1	XP_017793188.1
OG0004102	XP_004924707.1	XP_017791743.1
OG0004103	XP_037874307.1	XP_017794097.1
OG0004104	XP_037877656.1	XP_017797516.1
OG0004105	XP_012552106.1, NP_001036873.1	XP_017792783.1
OG0004106	XP_004931162.2	XP_017790367.1
OG0004107	XP_004926250.2	XP_017799242.1
OG0004110	XP_004933483.1	XP_017793593.1
OG0004111	NP_001124374.1	XP_017797512.1, XP_017797513.1, XP_017797514.1
OG0004112	XP_021205236.2	XP_017790242.1
OG0004113	XP_004923504.1, XP_037877285.1	XP_017796552.1
OG0004114	NP_001036825.1, XP_012544207.1	XP_017793906.1
OG0004116	XP_004925881.2	XP_017797700.1
OG0004117	XP_004930200.1, XP_021206199.1	XP_017797604.1
OG0004120	XP_004924498.1	XP_017793682.1
OG0004122	XP_037871974.1	XP_017795299.1
OG0004123	XP_037871593.1	XP_017794539.1
OG0004124	XP_037868460.1	XP_017794308.1
OG0004125	XP_004922019.1	XP_017790326.1
OG0004126	XP_004932926.1	XP_017798536.1
OG0004127	XP_021205335.1, XP_037871713.1, XP_037871714.1, XP_037871712.1	XP_017792023.1
OG0004128	XP_037877065.1	XP_017790508.1
OG0004129	XP_004931987.1	XP_017794034.1
OG0004131	XP_012547588.1	XP_017787362.1
OG0004132	XP_012545443.1, XP_004925721.1	XP_017793645.1
OG0004135	NP_001272895.1	XP_017792053.1
OG0004137	XP_004929005.1	XP_017791865.1
OG0004138	XP_021204369.1	XP_017794202.1
OG0004140	XP_004928840.1	XP_017799280.1
OG0004141	XP_004933432.2	XP_017794885.1
OG0004142	XP_037876778.1	XP_017796537.1
OG0004143	XP_004925912.2	XP_017789290.1, XP_017790248.1, XP_017790240.1
OG0004144	XP_012546358.1, XP_012546359.1, XP_004926797.1	XP_017797172.1
OG0004145	XP_037868374.1, XP_037868371.1	XP_017790707.1
OG0004146	XP_004931521.1	XP_017791610.1
OG0004147	XP_037867032.1	XP_017797933.1
OG0004148	XP_037868227.1	XP_017792970.1
OG0004149	XP_004931529.2	XP_017789538.1
OG0004150	XP_037872399.1	XP_017789576.1
OG0004151	XP_004924322.2	XP_017790228.1
OG0004153	XP_037876188.1	XP_017790645.1
OG0004154	XP_004929679.1	XP_017796423.1
OG0004155	XP_037869731.1	XP_017788557.1
OG0004158	XP_021204928.2, XP_004931898.3	XP_017789961.1
OG0004160	XP_021202139.2	XP_017789542.1
OG0004162	XP_037875455.1	XP_017790237.1
OG0004163	XP_012549158.1	XP_017796392.1
OG0004164	XP_012545388.1	XP_017792518.1
OG0004165	XP_021203754.2	XP_017789317.1, XP_017789316.1
OG0004166	XP_021205160.1	XP_017789510.1
OG0004167	XP_012552466.1	XP_017797865.1
OG0004168	XP_004924837.1	XP_017788879.1
OG0004169	NP_001233204.1, XP_012551167.2	XP_017789121.1
OG0004170	XP_037870866.1	XP_017790014.1
OG0004171	XP_012547802.3	XP_017789346.1
OG0004172	XP_012549305.2	XP_017796025.1
OG0004174	NP_001245290.1, XP_037873382.1	XP_017788547.1
OG0004175	XP_004924258.1	XP_017787882.1
OG0004176	XP_037866857.1	XP_017790830.1, XP_017790829.1
OG0004177	XP_021205230.1	XP_017789450.1
OG0004178	XP_037874863.1	XP_017790321.1, XP_017790306.1
OG0004180	XP_012547186.1, XP_012547185.1, XP_012547184.1, XP_004928066.2, XP_012547195.2	XP_017795978.1
OG0004181	NP_001036936.1	XP_017795258.1
OG0004182	XP_037866555.1, XP_037866556.1	XP_017792882.1
OG0004183	XP_004922162.1	XP_017792318.1
OG0004184	XP_037876568.1	XP_017792928.1
OG0004185	XP_021207509.1, XP_012550751.1, XP_037874740.1, XP_021202683.2, XP_037874862.1	XP_017791438.1
OG0004186	XP_037866428.1	XP_017799032.1
OG0004187	XP_012552759.1	XP_017798280.1
OG0004188	XP_021203240.1	XP_017789174.1
OG0004190	XP_037872421.1, XP_037872426.1	XP_017787494.1
OG0004191	XP_037869752.1	XP_017795439.1
OG0004192	XP_004924988.1	XP_017788714.1
OG0004193	XP_037873419.1	XP_017795960.1
OG0004194	XP_037871385.1	XP_017788119.1
OG0004195	XP_012549631.1	XP_017796147.1
OG0004196	XP_021203638.1, XP_021203639.1	XP_017793260.1
OG0004197	XP_037870346.1, XP_037870347.1, XP_037870345.1	XP_017791261.1
OG0004198	XP_004930154.1	XP_017787648.1, XP_017787647.1
OG0004201	XP_004923544.1	XP_017791626.1
OG0004202	XP_004924232.1, XP_037873558.1	XP_017792350.1
OG0004203	XP_012548984.1	XP_017795413.1
OG0004204	XP_012545354.1	XP_017787372.1
OG0004205	NP_001093080.1	XP_017799600.1
OG0004206	XP_021208388.1, XP_037870953.1, XP_037877245.1	XP_017788954.1
OG0004207	XP_004925253.1, XP_012545111.1	XP_017796098.1
OG0004209	XP_004922257.1	XP_017798977.1
OG0004210	XP_012548015.1	XP_017791918.1
OG0004211	XP_004924280.1	XP_017795120.1
OG0004212	XP_004923553.1	XP_017792104.1
OG0004213	XP_004932624.2	XP_017790817.1
OG0004214	XP_004921920.2	XP_017791457.1
OG0004216	XP_004922913.1	XP_017798824.1
OG0004217	XP_012548802.1, XP_004929659.1, XP_004929658.1	XP_017797639.1
OG0004218	XP_021206364.1	XP_017798967.1
OG0004220	XP_004930730.1	XP_017791500.1
OG0004223	XP_004924492.2, XP_004924489.1	XP_017796095.1
OG0004224	XP_004922262.2	XP_017788082.1
OG0004226	XP_037875932.1, XP_021202772.1	XP_017790058.1, XP_017797029.1, XP_017795873.1, XP_017795853.1, XP_017796556.1, XP_017795396.1, XP_017792768.1, XP_017792767.1, XP_017792766.1, XP_017795924.1
OG0004228	XP_004923683.1	XP_017792991.1
OG0004229	XP_004925281.1	XP_017798900.1
OG0004230	XP_012544861.2	XP_017798581.1
OG0004231	XP_012544978.2, XP_037875828.1	XP_017791813.1
OG0004232	XP_037876619.1	XP_017799555.1, XP_017799547.1
OG0004234	XP_012550820.1	XP_017793674.1
OG0004235	XP_037870208.1	XP_017796276.1, XP_017796234.1
OG0004236	XP_021202665.1, XP_021202663.1	XP_017789599.1
OG0004237	XP_004928571.2	XP_017799586.1
OG0004238	XP_037868820.1, NP_001232931.1	XP_017797448.1
OG0004239	XP_012549954.2	XP_017791732.1
OG0004240	XP_004929308.1	XP_017789877.1
OG0004241	XP_021205681.1	XP_017797563.1
OG0004242	NP_001171667.1	XP_017798958.1
OG0004243	XP_012547247.1	XP_017790560.1
OG0004244	XP_012549416.1	XP_017788964.1
OG0004245	XP_037867770.1, XP_037867772.1, XP_037867773.1	XP_017790387.1
OG0004246	NP_001108462.1, XP_012549556.2	XP_017796905.1, XP_017796904.1, XP_017796906.1
OG0004247	NP_001243994.1, XP_037873014.1	XP_017795397.1
OG0004248	XP_012547300.1	XP_017794602.1
OG0004249	XP_037876178.1	XP_017790764.1
OG0004251	XP_012547340.2	XP_017790270.1
OG0004253	XP_037866659.1, XP_037866658.1, XP_004929200.2	XP_017799136.1
OG0004254	XP_037868525.1	XP_017795369.1
OG0004257	XP_004933554.2, XP_037877081.1	XP_017789797.1
OG0004258	XP_021202164.2, XP_037875585.1	XP_017797960.1
OG0004259	XP_004922243.2	XP_017798942.1
OG0004260	XP_012547393.1	XP_017790453.1
OG0004261	NP_001040380.1, XP_012544671.1	XP_017788061.1
OG0004262	XP_004930073.1	XP_017791723.1
OG0004263	XP_037877347.1, XP_037876846.1	XP_017791976.1, XP_017791974.1, XP_017791975.1, XP_017791977.1
OG0004264	XP_004927281.3	XP_017798212.1
OG0004267	NP_001040423.1	XP_017787555.1, XP_017787556.1
OG0004268	XP_012551637.2	XP_017795528.1, XP_017795530.1
OG0004269	XP_037869431.1	XP_017799491.1
OG0004275	XP_037867596.1	XP_017789638.1
OG0004276	NP_001037219.1, XP_021207863.1	XP_017799144.1
OG0004277	NP_001037159.1, XP_021208658.2	XP_017790230.1
OG0004278	NP_001037275.1	XP_017790757.1
OG0004279	XP_004932946.1	XP_017798389.1
OG0004280	XP_004928974.1	XP_017789894.1
OG0004281	NP_001124349.1	XP_017799016.1
OG0004282	XP_021206888.1, NP_001037135.1	XP_017796448.1
OG0004283	NP_001037253.1	XP_017788264.1
OG0004284	NP_001037255.1	XP_017792477.1
OG0004285	XP_004931084.2	XP_017791478.1
OG0004286	XP_004932205.1	XP_017790865.1
OG0004287	XP_004929900.1	XP_017787844.1
OG0004288	XP_012548257.2	XP_017797904.1
OG0004289	XP_004926447.1	XP_017792813.1, XP_017792814.1
OG0004290	NP_001124377.1	XP_017798522.1
OG0004291	XP_004922528.1	XP_017796797.1
OG0004292	XP_004926302.1	XP_017789409.1
OG0004293	XP_004927897.1	XP_017798888.1
OG0004294	XP_004921574.1	XP_017794769.1
OG0004296	NP_001091762.1	XP_017789024.1
OG0004297	XP_004931546.1	XP_017790964.1
OG0004298	NP_001040401.1	XP_017795485.1
OG0004299	XP_004930348.1	XP_017794256.1
OG0004300	XP_004930631.2	XP_017795264.1
OG0004301	XP_004929017.1	XP_017795001.1
OG0004302	XP_004931543.1	XP_017791049.1
OG0004303	XP_004929446.1	XP_017798214.1
OG0004304	NP_001040276.1	XP_017789649.1
OG0004305	XP_004929158.1	XP_017799018.1
OG0004306	XP_004932719.1	XP_017798810.1
OG0004307	NP_001037522.1	XP_017798371.1
OG0004308	NP_001040151.1	XP_017798391.1
OG0004309	XP_004925424.1	XP_017792563.1
OG0004310	XP_004924987.1	XP_017797442.1
OG0004311	XP_012550551.1, NP_001040136.1	XP_017792975.1
OG0004312	NP_001040496.1, XP_012550108.1	XP_017798880.1
OG0004313	XP_037867585.1	XP_017797673.1
OG0004314	XP_004923945.1	XP_017789277.1
OG0004315	NP_001037082.1	XP_017795094.1
OG0004316	NP_001037580.1	XP_017794634.1, XP_017794635.1, XP_017794637.1
OG0004317	NP_001037508.1	XP_017796035.1
OG0004318	NP_001037556.1	XP_017789416.1, XP_017789415.1
OG0004319	XP_021207332.1	XP_017787542.1
OG0004320	XP_004924660.1	XP_017791544.1
OG0004321	XP_004927929.1	XP_017790499.1
OG0004322	XP_004924733.1	XP_017791783.1
OG0004323	NP_001040110.1	XP_017793330.1
OG0004324	NP_001037273.1	XP_017790074.1
OG0004325	XP_037867744.1, XP_004926849.1	XP_017789752.1
OG0004326	XP_004933571.2	XP_017790791.1
OG0004327	XP_004924517.1	XP_017792144.1
OG0004328	NP_001040387.1	XP_017795130.1
OG0004329	NP_001091750.1	XP_017792112.1
OG0004330	NP_001040280.1	XP_017794044.1
OG0004331	XP_004925913.1	XP_017790125.1
OG0004332	XP_021203157.1, NP_001040397.1	XP_017790451.1
OG0004333	NP_001037390.1	XP_017793426.1
OG0004334	XP_012550250.1, NP_001040310.1	XP_017794450.1
OG0004335	XP_012549424.1, XP_012549423.1	XP_017790967.1
OG0004336	XP_004924094.1	XP_017796012.1
OG0004337	XP_037868058.1	XP_017798562.1
OG0004338	XP_037869104.1	XP_017790368.1
OG0004339	XP_004933751.1	XP_017789633.1
OG0004340	XP_004926461.1	XP_017789388.1
OG0004341	XP_004924871.1	XP_017788904.1
OG0004343	NP_001037094.1	XP_017789858.1
OG0004344	NP_001040439.1	XP_017795309.1
OG0004345	XP_012551528.2	XP_017791125.1
OG0004346	XP_004933671.1, XP_037869651.1	XP_017791092.1
OG0004347	XP_004925786.1	XP_017789870.1
OG0004348	XP_004931111.2	XP_017792784.1
OG0004349	NP_001091827.1	XP_017797523.1
OG0004350	XP_004926892.1	XP_017790181.1
OG0004351	XP_004922412.2	XP_017788289.1
OG0004352	XP_004925782.1	XP_017790045.1
OG0004353	XP_004928164.1	XP_017791559.1
OG0004354	XP_012547325.1	XP_017793722.1
OG0004355	NP_001040384.1	XP_017788526.1
OG0004356	XP_004925473.1	XP_017788519.1
OG0004357	XP_004921584.1	XP_017790963.1
OG0004358	NP_001037299.1, XP_037874153.1	XP_017795566.1
OG0004359	XP_004925255.1	XP_017796316.1
OG0004360	NP_001269152.1	XP_017792156.1
OG0004361	XP_004924614.1	XP_017797323.1
OG0004362	XP_012545769.1	XP_017787760.1, XP_017799083.1
OG0004363	XP_004928927.1	XP_017793462.1
OG0004364	NP_001037102.1	XP_017797213.1
OG0004365	XP_004922522.1	XP_017798609.1
OG0004366	XP_004933534.1	XP_017788429.1, XP_017788430.1
OG0004367	XP_037868832.1, XP_012550222.1	XP_017789751.1
OG0004368	XP_012553136.1	XP_017792217.1
OG0004369	XP_021203230.1, NP_001040390.1	XP_017798291.1
OG0004370	NP_001040275.1	XP_017790452.1
OG0004371	NP_001129357.1	XP_017787725.1
OG0004372	XP_004928871.1	XP_017796505.1
OG0004373	XP_004931816.1	XP_017789925.1
OG0004374	XP_004931896.1	XP_017798035.1
OG0004375	XP_004923828.1, XP_021202090.1	XP_017798103.1
OG0004376	XP_004930241.3	XP_017788126.1
OG0004377	XP_012547760.1	XP_017789406.1
OG0004378	NP_001296469.1	XP_017798897.1
OG0004379	XP_004925730.1	XP_017796739.1
OG0004380	NP_001040229.1	XP_017796253.1
OG0004381	XP_004931120.1	XP_017797543.1
OG0004382	XP_037869285.1	XP_017795584.1
OG0004383	XP_037877691.1	XP_017797959.1
OG0004384	XP_004926239.1	XP_017796043.1
OG0004385	NP_001040538.1	XP_017792914.1
OG0004386	XP_004928867.1	XP_017797966.1
OG0004387	XP_004922580.1, XP_004922589.1	XP_017788512.1
OG0004388	XP_012549974.1	XP_017799240.1
OG0004389	NP_001040186.1	XP_017790715.1
OG0004390	XP_037868814.1	XP_017796233.1
OG0004391	XP_037871984.1	XP_017787832.1
OG0004392	NP_001127741.1	XP_017788226.1
OG0004393	NP_001037105.1	XP_017790264.1
OG0004394	XP_012552792.1	XP_017797319.1
OG0004395	NP_001040356.1	XP_017789084.1
OG0004396	XP_037867106.1	XP_017790032.1
OG0004397	XP_012551911.1	XP_017798638.1
OG0004398	XP_004929393.1, NP_001170880.1	XP_017796927.1
OG0004400	XP_037872499.1	XP_017790461.1
OG0004401	XP_012552909.2	XP_017799263.1
OG0004402	NP_001040509.1, XP_012543996.1	XP_017798870.1
OG0004403	XP_012545483.1	XP_017796792.1
OG0004404	NP_001153659.1	XP_017789007.1
OG0004405	XP_037869481.1	XP_017791678.1
OG0004406	XP_037869513.1	XP_017790903.1
OG0004407	NP_001127727.1, XP_037877636.1, XP_004929240.1	XP_017791332.1
OG0004408	XP_021204847.1, XP_012547412.1	XP_017789011.1
OG0004409	XP_004926345.2	XP_017789568.1, XP_017789567.1
OG0004410	XP_004933293.1	XP_017787756.1
OG0004411	XP_004933256.1, XP_037876327.1	XP_017791204.1
OG0004412	NP_001040148.1	XP_017793327.1
OG0004413	NP_001128236.1	XP_017788113.1
OG0004414	XP_037869727.1	XP_017793914.1
OG0004415	XP_004923584.2, XP_037867690.1	XP_017791618.1
OG0004416	XP_004931870.1	XP_017789168.1
OG0004417	XP_004922278.1	XP_017799171.1, XP_017799172.1
OG0004418	XP_004933565.1	XP_017791953.1
OG0004419	XP_012550117.2, XP_021206649.1	XP_017797574.1
OG0004420	XP_004925324.1	XP_017798193.1
OG0004421	XP_004925566.1	XP_017798514.1
OG0004422	XP_004928435.1	XP_017794133.1
OG0004423	XP_012549290.1	XP_017795985.1
OG0004424	NP_001157386.1, XP_012545026.1	XP_017796346.1
OG0004425	XP_004926812.1	XP_017797659.1
OG0004426	XP_004930472.2	XP_017790651.1
OG0004427	XP_004924406.1	XP_017789401.1
OG0004428	NP_001129356.1	XP_017789916.1
OG0004429	XP_004925622.1	XP_017797646.1
OG0004430	XP_004928252.2	XP_017799424.1
OG0004431	XP_004922106.1	XP_017796708.1
OG0004432	XP_004932553.1	XP_017788556.1
OG0004433	XP_037866638.1, XP_037866639.1, XP_037866640.1, XP_037866641.1	XP_017792165.1
OG0004434	XP_021204518.1	XP_017796649.1
OG0004436	NP_001138799.1, XP_012547715.1	XP_017789487.1
OG0004437	XP_037875079.1	XP_017798008.1
OG0004438	XP_021207788.2	XP_017797774.1
OG0004439	NP_001266353.1, XP_021207445.2	XP_017789651.1
OG0004440	NP_001037602.1	XP_017797743.1
OG0004441	NP_001093308.1, XP_012550230.1	XP_017797339.1
OG0004442	XP_004932564.1	XP_017797269.1
OG0004443	XP_037871924.1, XP_037871925.1	XP_017796370.1
OG0004444	XP_004929444.1	XP_017798947.1
OG0004445	NP_001106224.1, XP_021207530.1	XP_017788078.1
OG0004446	XP_004922901.1	XP_017793463.1, XP_017796221.1, XP_017791628.1
OG0004447	XP_037868292.1	XP_017788695.1
OG0004448	XP_004928620.1	XP_017798462.1
OG0004449	XP_012545915.2	XP_017792703.1
OG0004450	XP_012546120.1, XP_012546119.1, XP_021203885.1	XP_017792811.1
OG0004451	XP_004925914.2	XP_017792411.1
OG0004452	NP_001166808.1	XP_017792795.1
OG0004453	NP_001136085.1	XP_017794451.1
OG0004454	XP_037871803.1	XP_017790611.1
OG0004455	XP_021202583.2	XP_017790682.1
OG0004457	XP_004929281.1	XP_017795468.1
OG0004458	XP_004926768.1	XP_017797495.1
OG0004459	XP_004929750.1	XP_017796903.1
OG0004460	XP_037868050.1	XP_017791981.1
OG0004461	XP_004932074.2	XP_017789840.1
OG0004462	XP_037868896.1	XP_017795037.1
OG0004463	XP_037867166.1	XP_017799357.1
OG0004464	XP_012548904.1	XP_017794238.1
OG0004465	XP_004922073.1	XP_017799224.1
OG0004466	XP_021206330.1, XP_004922393.1	XP_017794611.1
OG0004467	XP_004924429.2	XP_017788133.1
OG0004468	XP_004930943.1	XP_017788156.1
OG0004469	XP_021205574.2	XP_017789289.1
OG0004470	XP_004923758.2	XP_017790112.1
OG0004471	XP_021208505.1, NP_001040146.1	XP_017793629.1
OG0004472	XP_004927286.1	XP_017796952.1
OG0004473	XP_004923352.2	XP_017790966.1
OG0004474	XP_012551241.2	XP_017794725.1
OG0004475	XP_021204191.1	XP_017790521.1
OG0004478	XP_004927741.2	XP_017797337.1
OG0004479	XP_004928540.2	XP_017789442.1
OG0004480	XP_004926613.2, XP_037877374.1	XP_017796977.1
OG0004481	XP_037871521.1, NP_001037015.1	XP_017795310.1
OG0004482	NP_001040514.1	XP_017796038.1
OG0004483	XP_004931686.2	XP_017793085.1
OG0004484	XP_012550143.1	XP_017788562.1
OG0004485	XP_037869915.1	XP_017789206.1
OG0004486	NP_001296544.1	XP_017799185.1
OG0004487	XP_021205891.1	XP_017797415.1
OG0004490	XP_021203669.1	XP_017787918.1
OG0004491	XP_004931937.1	XP_017796168.1
