Orthogroup	Apis_mellifera	Bombyx_mori
OG0004259	XP_006570705.1	XP_004922243.2
OG0004260	XP_016766286.1	XP_012547393.1
OG0004261	XP_396942.4, XP_016766685.1	NP_001040380.1, XP_012544671.1
OG0004262	XP_016766731.1	XP_004930073.1
OG0004263	XP_016767150.1	XP_037877347.1, XP_037876846.1
OG0004264	XP_016767483.1, XP_392445.3	XP_004927281.3
OG0004267	XP_393651.3	NP_001040423.1
OG0004275	XP_006558909.1	XP_037867596.1
OG0004276	XP_393322.1	NP_001037219.1, XP_021207863.1
OG0004277	XP_006561989.1	NP_001037159.1, XP_021208658.2
OG0004278	XP_006565645.2	NP_001037275.1
OG0004279	XP_624910.1	XP_004932946.1
OG0004280	XP_392478.2	XP_004928974.1
OG0004281	XP_006571600.1	NP_001124349.1
OG0004282	XP_016767446.1	XP_021206888.1, NP_001037135.1
OG0004283	XP_623731.1	NP_001037253.1
OG0004284	XP_006565264.1	NP_001037255.1
OG0004285	XP_393779.1	XP_004931084.2
OG0004286	XP_026301403.1	XP_004932205.1
OG0004287	XP_393426.1	XP_004929900.1
OG0004288	XP_001121467.2	XP_012548257.2
OG0004289	XP_016772473.2	XP_004926447.1
OG0004290	XP_392023.1	NP_001124377.1
OG0004291	XP_003249561.2	XP_004922528.1
OG0004292	XP_393161.3	XP_004926302.1
OG0004293	XP_026298362.1	XP_004927897.1
OG0004294	XP_001121076.4	XP_004921574.1
OG0004296	NP_001011570.1	NP_001091762.1
OG0004297	XP_016769531.2, XP_624763.2	XP_004931546.1
OG0004298	XP_001119998.2	NP_001040401.1
OG0004299	XP_395804.2, XP_026299006.1, XP_016768715.1	XP_004930348.1
OG0004300	XP_006562042.1	XP_004930631.2
OG0004301	XP_396701.3	XP_004929017.1
OG0004302	XP_001122509.1	XP_004931543.1
OG0004303	XP_006569404.2	XP_004929446.1
OG0004304	XP_006562448.1	NP_001040276.1
OG0004305	XP_006571179.1	XP_004929158.1
OG0004306	XP_006564913.1	XP_004932719.1
OG0004307	XP_624696.1, XP_006559465.1	NP_001037522.1
OG0004308	XP_393443.1	NP_001040151.1
OG0004309	XP_001120413.1	XP_004925424.1
OG0004310	XP_026298579.1	XP_004924987.1
OG0004311	XP_003251537.1	XP_012550551.1, NP_001040136.1
OG0004312	XP_624642.1	NP_001040496.1, XP_012550108.1
OG0004313	XP_392555.1	XP_037867585.1
OG0004314	XP_625093.1	XP_004923945.1
OG0004315	XP_006561629.1	NP_001037082.1
OG0004316	XP_026300991.1	NP_001037580.1
OG0004317	XP_001122174.1	NP_001037508.1
OG0004318	XP_625027.1	NP_001037556.1
OG0004319	XP_016770927.1, XP_006565292.1	XP_021207332.1
OG0004320	XP_003251332.1	XP_004924660.1
OG0004321	XP_396635.2	XP_004927929.1
OG0004322	XP_624182.1	XP_004924733.1
OG0004323	XP_001122944.1	NP_001040110.1
OG0004324	XP_624651.2	NP_001037273.1
OG0004325	XP_001120018.1	XP_037867744.1, XP_004926849.1
OG0004326	XP_003251125.1	XP_004933571.2
OG0004327	XP_396012.1	XP_004924517.1
OG0004328	XP_392518.1	NP_001040387.1
OG0004329	NP_001172073.1	NP_001091750.1
OG0004330	XP_392912.1	NP_001040280.1
OG0004331	XP_006566060.1	XP_004925913.1
OG0004332	XP_006568282.1	XP_021203157.1, NP_001040397.1
OG0004333	XP_397261.2	NP_001037390.1
OG0004334	XP_396637.3	XP_012550250.1, NP_001040310.1
OG0004335	XP_001120086.2	XP_012549424.1, XP_012549423.1
OG0004336	XP_026296449.1	XP_004924094.1
OG0004337	XP_026300895.1, XP_026300896.1	XP_037868058.1
OG0004338	XP_026301743.1	XP_037869104.1
OG0004339	XP_026301245.1, XP_026301244.1	XP_004933751.1
OG0004340	XP_624372.2	XP_004926461.1
OG0004341	XP_001121809.2	XP_004924871.1
OG0004343	XP_624733.1	NP_001037094.1
OG0004344	XP_394400.1	NP_001040439.1
OG0004345	XP_001121573.2	XP_012551528.2
OG0004346	XP_006567399.1	XP_004933671.1, XP_037869651.1
OG0004347	XP_393939.3	XP_004925786.1
OG0004348	NP_001156935.1	XP_004931111.2
OG0004349	XP_006571696.1	NP_001091827.1
OG0004350	XP_623797.2	XP_004926892.1
OG0004351	XP_623556.1	XP_004922412.2
OG0004352	XP_006566065.1	XP_004925782.1
OG0004353	XP_003251342.1	XP_004928164.1
OG0004354	XP_396639.1	XP_012547325.1
OG0004355	XP_026298491.1	NP_001040384.1
OG0004356	XP_006567761.1, XP_006567762.1	XP_004925473.1
OG0004357	XP_026296490.1	XP_004921584.1
OG0004358	NP_001171519.1	NP_001037299.1, XP_037874153.1
OG0004359	XP_006559323.1	XP_004925255.1
OG0004360	XP_625225.1	NP_001269152.1
OG0004361	XP_393103.2	XP_004924614.1
OG0004362	XP_001121482.1, XP_026301196.1	XP_012545769.1
OG0004363	XP_001120746.2	XP_004928927.1
OG0004364	XP_001122278.1	NP_001037102.1
OG0004365	XP_001120579.2	XP_004922522.1
OG0004366	XP_392212.2	XP_004933534.1
OG0004367	XP_006563705.1	XP_037868832.1, XP_012550222.1
OG0004368	XP_001122727.1, XP_026296406.1	XP_012553136.1
OG0004369	XP_624500.2	XP_021203230.1, NP_001040390.1
OG0004370	XP_016766228.1	NP_001040275.1
OG0004371	XP_006565450.2	NP_001129357.1
OG0004372	XP_624564.1	XP_004928871.1
OG0004373	XP_395826.2	XP_004931816.1
OG0004374	XP_624616.1	XP_004931896.1
OG0004375	XP_006563277.1, XP_624360.1	XP_004923828.1, XP_021202090.1
OG0004376	XP_394885.1	XP_004930241.3
OG0004377	XP_393563.1	XP_012547760.1
OG0004378	XP_001120599.1	NP_001296469.1
OG0004379	XP_003251471.2	XP_004925730.1
OG0004380	XP_026295983.1	XP_037867326.1, NP_001040229.1
OG0004381	XP_026299779.1	XP_004931120.1
OG0004382	XP_393037.2	XP_037869285.1
OG0004383	XP_623774.2	XP_037877691.1
OG0004384	XP_006562157.1	XP_004926239.1
OG0004385	XP_396009.2	NP_001040538.1
OG0004386	XP_026298265.1	XP_004928867.1
OG0004387	XP_393089.1	XP_004922580.1, XP_004922589.1
OG0004388	XP_001120572.3	XP_012549974.1
OG0004389	XP_392359.2	NP_001040186.1
OG0004390	XP_003250159.1	XP_037868814.1
OG0004391	XP_016772828.1	XP_037871984.1
OG0004392	XP_026301799.1, XP_006570143.1	NP_001127741.1
OG0004394	XP_026298463.1	XP_012552792.1
OG0004395	XP_006562497.2	NP_001040356.1
OG0004396	XP_393683.4	XP_037867106.1
OG0004397	XP_006564997.2	XP_012551911.1
OG0004398	XP_003251005.1	XP_004929393.1, NP_001170880.1
OG0004400	XP_016773624.1	XP_037872499.1
OG0004401	XP_001120698.3	XP_012552909.2
OG0004402	XP_006564331.1	NP_001040509.1, XP_012543996.1
OG0004403	XP_006559849.1	XP_012545483.1
OG0004404	XP_006565424.1	NP_001153659.1
OG0004405	XP_006566841.1, XP_006566842.1, XP_006566843.1	XP_037869481.1
OG0004406	XP_026297848.1	XP_037869513.1
OG0004407	XP_026301553.1	NP_001127727.1, XP_037877636.1, XP_004929240.1
OG0004408	XP_006565417.2	XP_021204847.1, XP_012547412.1
OG0004409	XP_026300082.1	XP_004926345.2
OG0004410	XP_026294851.1	XP_004933293.1
OG0004411	XP_392983.1	XP_004933256.1, XP_037876327.1
OG0004412	XP_006566679.1	NP_001040148.1
OG0004413	XP_003249558.1	NP_001128236.1
OG0004414	XP_003249595.1	XP_037869727.1
OG0004415	XP_026298714.1, XP_026298715.1	XP_004923584.2, XP_037867690.1
OG0004416	XP_624220.2	XP_004931870.1
OG0004417	XP_026296323.1	XP_004922278.1
OG0004418	XP_395573.3	XP_004933565.1
OG0004419	XP_006571527.1	XP_012550117.2, XP_021206649.1
OG0004420	XP_006567240.1	XP_004925324.1
OG0004421	XP_003250695.1	XP_004925566.1
OG0004422	XP_001120836.2	XP_004928435.1
OG0004423	XP_003251860.1	XP_012549290.1
OG0004424	XP_393383.3	NP_001157386.1, XP_012545026.1
OG0004425	XP_026297278.1	XP_004926812.1
OG0004426	XP_001122405.2	XP_004930472.2
OG0004427	XP_395325.3	XP_004924406.1
OG0004428	XP_006566117.2	NP_001129356.1
OG0004430	NP_001229928.1	XP_004928252.2
OG0004431	XP_026301356.1, XP_392068.2	XP_004922106.1
OG0004432	XP_623951.1	XP_004932553.1
OG0004433	XP_006570273.1	XP_037866638.1, XP_037866639.1, XP_037866640.1, XP_037866641.1
OG0004434	XP_006563616.1	XP_021204518.1
OG0004436	XP_623853.1	NP_001138799.1, XP_012547715.1
OG0004437	XP_026298520.1	XP_037875079.1
OG0004438	XP_397318.4	XP_021207788.2
OG0004439	XP_026294788.1	NP_001266353.1, XP_021207445.2
OG0004440	XP_393588.2	NP_001037602.1
OG0004441	XP_001121900.1	NP_001093308.1, XP_012550230.1
OG0004442	XP_003249710.1	XP_004932564.1
OG0004443	NP_001229315.1	XP_037871924.1, XP_037871925.1
OG0004444	XP_006570761.2	XP_004929444.1
OG0004445	XP_395360.3	NP_001106224.1, XP_021207530.1
OG0004446	XP_001120765.2	XP_004922901.1
OG0004447	XP_001121896.2	XP_037868292.1
OG0004448	XP_395047.5	XP_004928620.1
OG0004449	XP_026302274.1	XP_012545915.2
OG0004450	XP_006557827.2	XP_012546120.1, XP_012546119.1, XP_021203885.1
OG0004451	XP_026298959.1	XP_004925914.2
OG0004452	XP_016772643.1	NP_001166808.1
OG0004453	XP_006565976.1	NP_001136085.1
OG0004454	XP_016769783.2	XP_037871803.1
OG0004455	XP_623527.1	XP_021202583.2
OG0004457	XP_623755.3	XP_004929281.1
OG0004458	XP_623283.1	XP_004926768.1
OG0004459	XP_016767413.2	XP_004929750.1
OG0004460	XP_395109.3	XP_037868050.1
OG0004461	XP_006564114.1	XP_004932074.2
OG0004462	XP_026299959.1	XP_037868896.1
OG0004463	XP_001120347.3	XP_037867166.1
OG0004464	XP_006568624.2	XP_012548904.1
OG0004465	XP_395864.3	XP_004922073.1
OG0004466	XP_026300803.1	XP_021206330.1, XP_004922393.1
OG0004467	XP_006559772.2	XP_004924429.2
OG0004468	XP_006559768.1	XP_004930943.1
OG0004469	XP_397436.4	XP_021205574.2
OG0004470	XP_623623.2	XP_004923758.2
OG0004471	XP_016767900.1	XP_021208505.1, NP_001040146.1
OG0004472	XP_016767114.1	XP_004927286.1
OG0004473	XP_026299077.1	XP_004923352.2
OG0004474	XP_006560258.1, XP_006560257.1, XP_016771574.1	XP_012551241.2
OG0004475	XP_003249146.1	XP_021204191.1
OG0004478	XP_016771939.1	XP_004927741.2
OG0004479	XP_026295413.1	XP_004928540.2
OG0004480	XP_396117.2	XP_004926613.2, XP_037877374.1
OG0004481	XP_026295269.1	XP_037871521.1, NP_001037015.1
OG0004482	XP_625118.2	NP_001040514.1
OG0004483	XP_395618.4	XP_004931686.2
OG0004484	XP_026296856.1, XP_026296857.1	XP_012550143.1
OG0004485	XP_001120391.3	XP_037869915.1
OG0004486	XP_395658.5	NP_001296544.1
OG0004487	XP_006561346.1	XP_021205891.1
OG0004490	XP_395476.1	XP_021203669.1
OG0004491	XP_026295182.1	XP_004931937.1
OG0004492	XP_026301837.1	XP_004927204.2
OG0004493	XP_397168.3	XP_004922061.3
OG0004494	XP_026298908.1	NP_001040545.1, XP_037872570.1
OG0004495	XP_393549.3	XP_004932393.1
OG0004496	XP_392586.4	XP_037868699.1
OG0004497	XP_397138.5	XP_037870498.1
OG0004498	XP_001122971.2	XP_004931902.2
OG0004499	XP_006558396.1	XP_012547044.2
OG0004500	XP_396448.1	XP_004923356.1, XP_037876238.1
OG0004501	XP_026300382.1	XP_012549502.2
OG0004502	XP_026298019.1	XP_004924030.1
OG0004503	XP_026296542.1	XP_004930888.2
OG0004504	XP_003251540.1	XP_037869269.1, XP_012549535.1
OG0004505	XP_026295520.1	XP_037871579.1
OG0004506	XP_006557279.1	XP_021206434.2
OG0004507	XP_624711.1	XP_012551824.2, NP_001040548.1
OG0004508	XP_026299653.1	XP_004921717.1
OG0004509	XP_001119963.2	XP_012544620.2
OG0004510	XP_006563652.1	XP_037868142.1
OG0004511	XP_394516.2	XP_004926798.1
OG0004512	XP_624102.1	XP_037867183.1
OG0004513	XP_001120188.1	XP_004925974.1
OG0004514	XP_006559075.1	XP_004924190.1
OG0004515	XP_623255.1	XP_004928585.1
OG0004516	XP_395011.2	XP_037877318.1, XP_037871723.1
OG0004517	XP_016773380.1	XP_021204138.1
OG0004518	XP_026298465.1	XP_037874751.1
OG0004519	XP_394838.3	XP_037876118.1, NP_001036900.1
OG0004520	XP_016769851.1	XP_004930185.1, XP_004930184.1, XP_004930183.1
OG0004521	XP_026297233.1	NP_001166283.1, XP_037874249.1
OG0004522	XP_006565519.1	XP_012550146.1
OG0004523	XP_003251558.1	XP_012543921.1, XP_012543920.1, XP_021202130.1, XP_037866833.1
OG0004524	XP_026300671.1, NP_001229386.1	XP_037868919.1
OG0004525	XP_003251908.1	XP_012549849.2
OG0004527	XP_006559828.2, XP_006559827.2	XP_037877355.1
OG0004528	XP_393112.2	NP_001091810.1
OG0004529	XP_396227.5	XP_037867115.1
OG0004530	XP_625214.3	XP_004929406.1
OG0004531	XP_026300359.1, XP_026300358.1, XP_026300357.1	XP_037871728.1
OG0004532	XP_392205.1	XP_004925125.1
OG0004533	XP_006558931.1	XP_004927924.1
OG0004534	XP_006563951.2	XP_037877609.1
OG0004535	XP_624261.3	XP_004923114.2
OG0004536	XP_026298935.1, XP_016770018.1, XP_003250168.1	NP_001093276.1
OG0004537	XP_026296057.1	XP_037867597.1
OG0004538	XP_026294818.1	XP_004927885.1, XP_037870948.1
OG0004539	XP_006560502.2	XP_004921572.1
OG0004540	XP_395421.4	XP_004925261.1
OG0004541	XP_006559008.1, XP_003249426.1	NP_001159615.1, XP_037872549.1
OG0004542	XP_026295484.1	XP_037869561.1, NP_001037009.1
OG0004543	XP_006557490.2	XP_012548030.1
OG0004544	XP_392849.4	XP_004924603.1
OG0004545	XP_392671.2	XP_004925979.1
OG0004546	XP_624339.2	XP_037872933.1
OG0004547	XP_394578.4	XP_012545466.1, XP_021203391.1, XP_021203392.1
OG0004548	XP_026295467.1	NP_001041678.1, XP_037874643.1
OG0004549	XP_006564808.1	XP_004921859.1
OG0004550	XP_006566937.1	XP_037875309.1
OG0004551	XP_393483.2	XP_004930352.1
OG0004552	XP_395151.3	XP_004922110.2
OG0004553	XP_394812.3	XP_037877807.1
OG0004554	XP_001122133.3, XP_016771273.2	XP_021202751.1
OG0004555	XP_026296402.1	XP_004926997.1
OG0004556	XP_016769595.2	XP_004925803.1
OG0004557	XP_026294901.1	XP_037876725.1
OG0004558	XP_016769513.1, XP_016769512.1	XP_004928427.1
OG0004559	XP_001120854.3	XP_004931495.1
OG0004560	XP_016769257.1	XP_021207502.1, XP_012550797.1, XP_012550795.1
OG0004561	XP_393806.2	NP_001040132.1
OG0004563	XP_026295501.1	XP_004926318.1
OG0004564	XP_006560910.1	XP_004927446.1
OG0004565	XP_623670.3	XP_004926267.1
OG0004566	XP_393821.3	NP_001040367.1
OG0004567	XP_397116.4	XP_004925491.1
OG0004568	XP_006561795.1	XP_037867040.1
OG0004569	XP_006566171.1	XP_004926257.1
OG0004570	XP_623808.1	NP_001188366.1
OG0004571	NP_001229394.1	XP_004928163.3
OG0004572	XP_006570961.1	NP_001138798.1, XP_037877641.1
OG0004573	XP_026298017.1	XP_012547105.2, NP_001037168.1
OG0004574	XP_396624.2	XP_004933022.1
OG0004575	XP_391975.4	XP_037866637.1
OG0004576	XP_395283.4, XP_006561380.1	XP_037877751.1
OG0004577	XP_006562329.1	XP_012551976.2
OG0004578	XP_006567717.1	XP_004921881.1
OG0004579	XP_016767336.2, XP_026301798.1	XP_004925321.1
OG0004580	XP_006563365.1	XP_004932500.1, XP_004932501.1
OG0004581	XP_026295438.1	XP_004929151.1
OG0004582	XP_393545.2	XP_004929851.1
OG0004583	XP_006563601.1	XP_037872882.1
OG0004584	XP_623915.2	XP_004925134.1
OG0004585	XP_624226.2	XP_037866826.1
OG0004586	XP_393667.1	XP_004924673.1
OG0004587	XP_624536.2	NP_001040251.1
OG0004588	XP_623198.1	NP_001166192.1, XP_037876455.1
OG0004589	XP_624292.1	XP_021202871.1
OG0004590	XP_026294799.1	XP_004922675.1
OG0004591	XP_395039.6	XP_037875340.1
OG0004592	XP_623834.1	NP_001040336.1
OG0004593	XP_016771171.1	XP_021207989.1
OG0004594	XP_003251828.1	XP_012550505.1
OG0004595	XP_006557527.1	XP_012546295.1
OG0004597	XP_001122321.2	XP_004930913.2
OG0004598	XP_006567053.2	XP_004930112.1
OG0004599	XP_395238.2	NP_001296491.1
OG0004600	XP_006561797.1	XP_012551106.1
OG0004601	XP_391843.1	XP_012546519.1, NP_001182381.1
OG0004602	XP_006566118.2	NP_001037440.1
OG0004603	XP_006560478.1	NP_001104824.1, XP_021203290.2
OG0004604	XP_026296843.1	XP_004924511.1
OG0004605	XP_006566542.1	XP_004931787.1
OG0004606	XP_016772312.2	XP_012545772.2
OG0004607	XP_624172.1	XP_004931702.1
OG0004608	XP_396145.2	XP_012550134.2
OG0004609	XP_006566523.1	XP_037868321.1, XP_037868322.1
OG0004610	XP_006572697.1, XP_016773228.1	XP_004928400.1
OG0004611	XP_395416.4	XP_004933693.1
OG0004612	XP_016772763.1	XP_004921597.1
OG0004613	XP_001123012.2	XP_004931325.1
OG0004614	XP_006568530.1	XP_004929280.1
OG0004615	XP_624553.4	XP_004933640.1
OG0004616	XP_623199.2, XP_006561225.1	XP_012547208.1
OG0004617	XP_393332.1, XP_006571914.1, XP_006571915.1	XP_037872778.1
OG0004618	XP_624549.4	XP_037875815.1, XP_004926355.1
OG0004619	XP_624779.1	XP_004932921.2
OG0004620	XP_624529.2	XP_004930415.2
OG0004621	XP_016767518.2	XP_004929426.1
OG0004622	XP_026299482.1	XP_037868818.1
OG0004623	XP_016768218.1	XP_012544915.1
OG0004624	XP_393258.3	NP_001040469.1
OG0004625	XP_006568849.1	XP_037875325.1
OG0004626	XP_006559914.2	XP_004927305.2
OG0004627	XP_393055.5	XP_004932992.1, XP_037869738.1
OG0004628	XP_026298722.1	XP_004927872.1
OG0004629	XP_006558545.1	NP_001037526.1, XP_012551823.1
OG0004630	XP_026299144.1	XP_021204623.2
OG0004631	XP_006565049.1	XP_021205533.2
OG0004632	XP_016773404.1	XP_004923452.1
OG0004633	XP_623637.3	NP_001037404.1
OG0004634	XP_006566806.1	XP_037873115.1
OG0004635	XP_006566264.1	XP_037866953.1
OG0004636	XP_006560650.1	XP_004931203.1
OG0004637	XP_396527.6	XP_037868401.1
OG0004638	XP_624406.2	XP_004928530.2
OG0004639	XP_624307.2	XP_004929402.1
OG0004640	XP_003251445.2	XP_004926904.1
OG0004641	XP_396720.2	XP_004932144.1
OG0004642	XP_001119929.2	XP_012548091.1
OG0004643	XP_006562706.1	XP_037870577.1
OG0004644	XP_624348.3	XP_004925206.2
OG0004645	XP_026301051.1	XP_037870819.1, NP_001037012.1
OG0004646	XP_006562316.1	XP_037874669.1
OG0004647	XP_006560038.1	XP_037876591.1
OG0004648	XP_026302106.1	XP_037870169.1
OG0004649	XP_625183.2	XP_037866751.1, NP_001040227.1
OG0004650	XP_392174.1	XP_004930999.2
OG0004651	XP_006562250.1	XP_037876247.1
OG0004653	XP_006569939.1	XP_021205684.1
OG0004654	XP_624787.1	XP_037875758.1
OG0004655	XP_016770639.2	XP_004924216.1
OG0004656	XP_026297531.1, XP_026297532.1	XP_012549467.2
OG0004657	XP_001119836.2	XP_004924488.1
OG0004658	XP_026301577.1	XP_004932855.1
OG0004659	XP_016771539.2	XP_021202444.2
OG0004660	XP_016768618.1	XP_004929810.1
OG0004661	XP_001122551.2	XP_021207147.1
OG0004662	XP_006571948.2	XP_037876229.1
OG0004663	XP_026301184.1	XP_012547303.1, NP_001037129.1
OG0004664	XP_016772437.2	XP_004926209.1
OG0004665	XP_006564999.1, XP_392797.3	XP_037874308.1, XP_037874310.1
OG0004666	XP_026297471.1	XP_037869579.1
OG0004667	XP_397101.4	NP_001243975.1, XP_037868624.1
OG0004668	XP_026296288.1	XP_004930620.1
OG0004669	XP_026296627.1	XP_021207398.1
OG0004670	XP_393418.3	XP_021203994.1
OG0004671	XP_001120479.1	NP_001040347.1
OG0004672	XP_006565482.2	XP_037871152.1
OG0004673	XP_001120670.2	XP_037877226.1, XP_037876753.1
OG0004674	XP_006557652.2	XP_012549762.2
OG0004676	XP_026300142.1	XP_004931827.1
OG0004677	XP_016768475.1, XP_006570156.1	XP_012549073.1
OG0004678	XP_393868.4	XP_004923948.1
OG0004679	XP_026299570.1	XP_004925897.2, XP_012548045.2
OG0004680	XP_006566574.1	XP_037868635.1
OG0004681	XP_003249707.1	XP_021207044.1, XP_021207046.1
OG0004682	XP_006568521.2	XP_004926296.1
OG0004683	XP_001120653.1	XP_004924553.1
OG0004684	XP_001122185.1	XP_004924202.2
OG0004685	XP_016769212.2	XP_004931967.1
OG0004686	XP_623840.1	XP_037877739.1
OG0004687	XP_397235.3	NP_001296503.1, XP_012544872.2
OG0004688	XP_001121522.1	XP_004930876.1
OG0004689	XP_624297.2	XP_004930900.1
OG0004690	XP_006569396.1	XP_021207002.1
OG0004691	XP_006565697.1	XP_037873314.1
OG0004692	XP_026300787.1	XP_021204075.1
OG0004693	XP_016773403.2	XP_004933121.2
OG0004694	XP_001120227.2	XP_037868643.1
OG0004695	XP_624722.1	XP_004925425.1
OG0004696	XP_006561670.1	XP_021203454.2
OG0004697	XP_394179.4	XP_037872985.1
OG0004699	XP_016770071.2	XP_004928467.1
OG0004700	XP_392383.6, XP_026296366.1	XP_004921618.1
OG0004701	XP_006567671.1	XP_037867019.1
OG0004702	XP_026301084.1	XP_004927801.1
OG0004703	XP_397125.5	XP_037871940.1
OG0004704	XP_016770008.1	XP_004928434.1
OG0004705	XP_001121418.2	XP_004929708.2
OG0004706	XP_006558096.1	XP_004925316.1
OG0004707	XP_026296317.1, NP_001229361.1	XP_004930964.2
OG0004708	XP_006562194.1	XP_037866810.1
OG0004710	XP_006572388.1	XP_004932084.1
OG0004711	XP_026299344.1, NP_001229452.1	XP_012551229.1
OG0004712	XP_006569857.1	XP_037868255.1
OG0004713	XP_006560898.1	XP_004926894.3
OG0004714	XP_006564551.1	XP_004926571.1
OG0004715	XP_006560759.1	XP_004922137.1
OG0004716	XP_397202.1	NP_001093297.1
OG0004717	XP_392426.3	XP_004928295.1, XP_004927863.1
OG0004718	XP_624637.2	XP_004925713.1
OG0004719	XP_026295591.1	XP_037869403.1
OG0004720	XP_016767333.2, XP_006562710.2	XP_037867410.1
OG0004721	XP_006566830.1	XP_004924414.3, XP_021202487.1, XP_021202488.1
OG0004722	XP_396126.2	NP_001040269.1
OG0004723	XP_006558043.1	XP_037871498.1, NP_001243912.1
OG0004724	XP_016768797.1	NP_001040163.1, XP_012548073.1
OG0004725	XP_003249615.1	XP_037869726.1
OG0004726	XP_392973.4	NP_001037345.1
OG0004727	XP_026298338.1	XP_012546649.1
OG0004728	XP_625069.1	XP_037867449.1
OG0004729	XP_026296696.1	XP_004924552.1
OG0004730	XP_026300681.1	XP_037872588.1
OG0004731	XP_026296774.1	XP_004924624.1
OG0004732	XP_006563510.1	XP_037869105.1
OG0004733	XP_006567817.1	XP_012553114.1
OG0004734	XP_006561186.2	XP_004931592.1
OG0004735	XP_006558542.1	NP_001108115.1
OG0004736	XP_016767144.1	XP_004923797.2, XP_037871451.1
OG0004739	XP_026297467.1	XP_021202435.2
OG0004740	XP_026294720.1	XP_004932179.1
OG0004741	XP_026301713.1	NP_001166866.1, XP_021204666.2
OG0004742	XP_016773548.1	XP_004924330.3, XP_021202411.1
OG0004743	XP_624333.2	XP_004924798.1
OG0004744	XP_026298461.1	XP_004926756.2, XP_004926747.1, XP_021204031.1
OG0004745	XP_026296910.1, XP_026296909.1	XP_037866647.1
OG0004746	XP_001121086.2	XP_004921789.1
OG0004747	XP_026300997.1, XP_026301008.1	XP_037875369.1
OG0004750	XP_624287.2	XP_004930557.1
OG0004751	XP_006565129.1	XP_012544089.1
OG0004752	XP_624053.4	XP_021203966.1
OG0004753	XP_624335.1	XP_037867534.1
OG0004754	XP_026300111.1	XP_037868778.1
OG0004755	XP_006571175.2	XP_004932637.2
OG0004756	XP_006565978.1	XP_012549843.2
OG0004757	XP_016769122.2	XP_037868893.1
OG0004758	XP_026300231.1	NP_001037360.1, XP_012550459.1
OG0004760	XP_396167.1	NP_001093295.1
OG0004761	NP_001229446.1, XP_026301036.1	XP_004931798.1
OG0004762	XP_026299261.1	XP_037873206.1
OG0004763	XP_026299056.1	XP_012550994.3
OG0004764	XP_016767519.2	NP_001036845.1
OG0004765	XP_397085.2	XP_004927750.2
