Orthogroup	Apis_mellifera	Osmia_bicornis
OG0005313	XP_016770324.1	XP_029042696.1
OG0005314	XP_396894.4	XP_029038925.1
OG0005315	XP_006566682.1	XP_029048916.1
OG0005316	XP_006561486.1	XP_029051060.1
OG0005317	XP_026295632.1	XP_029040586.1
OG0005318	XP_006568649.1	XP_029055508.1
OG0005319	XP_006568103.1, XP_006568102.1	XP_029054182.1
OG0005320	XP_006560063.1	XP_029032755.1
OG0005321	XP_003251533.1	XP_029042454.1
OG0005322	XP_026295765.1, NP_001193899.1	XP_029034567.1
OG0005323	XP_006567926.1	XP_029036509.1
OG0005324	XP_006557811.1	XP_029049829.1
OG0005325	XP_026295326.1, XP_006559810.1	XP_029050334.1, XP_029050342.1
OG0005327	XP_003250928.2	XP_029049662.1
OG0005328	XP_006569515.1	XP_029055383.1
OG0005329	XP_625242.2, XP_006558420.1	XP_029036215.1
OG0005330	XP_396212.2	XP_029036202.1
OG0005331	XP_026296360.1	XP_029038019.1
OG0005332	XP_003251676.1	XP_029040762.1
OG0005333	XP_393615.3	XP_029043083.1
OG0005334	XP_624060.4	XP_029041004.1
OG0005335	XP_026301493.1	XP_029042376.1
OG0005336	XP_623377.1	XP_029039918.1
OG0005337	XP_006560197.1	XP_029041298.1
OG0005338	XP_395130.4	XP_029032817.1
OG0005339	XP_006570437.2	XP_029042340.1
OG0005340	XP_006566465.1	XP_029054002.1
OG0005341	XP_392652.3	XP_029035735.1
OG0005342	XP_395082.4	XP_029050574.1
OG0005343	XP_006567174.2	XP_029035949.1
OG0005344	XP_026302192.1	XP_029048325.1
OG0005345	XP_623602.3	XP_029052054.1
OG0005346	XP_393837.4	XP_029056080.1, XP_029056078.1
OG0005347	XP_001121961.1	XP_029049288.1
OG0005348	XP_016771094.1	XP_029040244.1
OG0005349	XP_623898.4	XP_029049052.1
OG0005350	XP_026300860.1	XP_029037683.1
OG0005351	NP_001265265.1, XP_016767733.1	XP_029037826.1
OG0005352	XP_006565358.1	XP_029050513.1
OG0005353	XP_026296807.1	XP_029036572.1, XP_029036573.1
OG0005354	XP_006559436.1	XP_029049865.1
OG0005355	XP_026301929.1	XP_029040794.1
OG0005356	XP_003249830.1	XP_029048920.1
OG0005357	XP_016772024.1	XP_029036702.1
OG0005358	XP_026297174.1	XP_029038685.1
OG0005359	XP_006560154.1	XP_029034666.1
OG0005360	XP_393137.3	XP_029047195.1
OG0005361	XP_026299605.1	XP_029048870.1
OG0005362	XP_026302164.1, NP_001229486.1	XP_029034287.1
OG0005363	XP_001120035.3	XP_029034825.1
OG0005364	XP_006567897.1	XP_029036434.1
OG0005365	XP_026300707.1	XP_029039413.1
OG0005366	NP_001011562.1	XP_029047723.1
OG0005367	XP_003250738.3	XP_029055924.1
OG0005369	XP_006563758.1	XP_029036897.1
OG0005370	XP_003251782.2	XP_029051027.1
OG0005371	XP_006570236.1	XP_029042013.1, XP_029042014.1
OG0005372	XP_393446.1	XP_029049301.1
OG0005373	XP_396504.1	XP_029032652.1
OG0005374	XP_395502.2	XP_029035568.1
OG0005375	XP_006557486.2	XP_029044636.1
OG0005376	XP_026297509.1	XP_029055327.1
OG0005377	XP_624357.1	XP_029038822.1
OG0005378	XP_394050.5	XP_029041800.1
OG0005379	XP_026299010.1	XP_029037842.1
OG0005380	XP_624125.1	XP_029032634.1
OG0005381	XP_396579.3	XP_029046073.1
OG0005382	XP_006558042.1, XP_006558041.1	XP_029037135.1
OG0005383	XP_392692.2	XP_029040298.1
OG0005384	XP_006564955.1	XP_029039265.1
OG0005385	XP_006559771.1	XP_029052711.1
OG0005386	XP_016770523.2	XP_029048569.1
OG0005387	XP_001120633.2	XP_029042953.1
OG0005388	XP_026297475.1	XP_029035142.1
OG0005389	XP_396595.2	XP_029046587.1
OG0005390	XP_026295827.1	XP_029035567.1
OG0005391	XP_003251489.1	XP_029035274.1
OG0005392	XP_392684.3	XP_029050027.1
OG0005393	XP_001120607.1	XP_029043986.1
OG0005394	XP_026299102.1	XP_029052423.1
OG0005395	XP_003250018.1	XP_029045501.1, XP_029045500.1
OG0005396	XP_016768748.1	XP_029038222.1, XP_029038221.1
OG0005397	XP_026301850.1	XP_029032583.1
OG0005398	XP_016767326.1	XP_029034502.1, XP_029034504.1
OG0005399	XP_623886.1	XP_029053561.1
OG0005400	XP_393165.3, XP_016772054.1	XP_029045831.1
OG0005401	XP_624571.2	XP_029045026.1
OG0005402	XP_624249.1	XP_029050031.1
OG0005403	XP_624497.2	XP_029032170.1
OG0005404	XP_006564785.1	XP_029032133.1
OG0005405	XP_006571543.1	XP_029044944.1
OG0005406	XP_001121019.2	XP_029053693.1
OG0005407	XP_026298541.1	XP_029033385.1
OG0005408	XP_026295530.1	XP_029050932.1
OG0005409	XP_625077.3	XP_029034513.1, XP_029034523.1, XP_029034503.1
OG0005410	XP_016772575.2	XP_029048657.1
OG0005411	XP_006569315.2	XP_029037251.1
OG0005412	XP_006569146.1	XP_029043702.1
OG0005413	XP_392259.4	XP_029033079.1
OG0005414	XP_395653.2	XP_029044677.1
OG0005415	XP_392545.3	XP_029039117.1
OG0005416	XP_624846.2	XP_029050977.1
OG0005417	XP_396423.3	XP_029044058.1
OG0005418	XP_006565236.1	XP_029040293.1
OG0005419	XP_003251420.1	XP_029041220.1, XP_029041219.1
OG0005420	XP_006560780.1	XP_029034137.1
OG0005421	XP_394088.3	XP_029039526.1
OG0005422	XP_006565374.2	XP_029046887.1
OG0005423	XP_006563505.1	XP_029039461.1
OG0005424	XP_003250777.1, XP_003250776.1	XP_029055914.1
OG0005425	XP_026297027.1	XP_029044617.1, XP_029045063.1
OG0005426	XP_006565297.2	XP_029033262.1
OG0005427	XP_016772965.1	XP_029035405.1
OG0005428	XP_393469.2	XP_029041967.1, XP_029041966.1
OG0005429	NP_001229443.1	XP_029048301.1
OG0005430	XP_006561137.1	XP_029048158.1
OG0005431	XP_623184.1	XP_029033571.1, XP_029033527.1
OG0005432	XP_006567256.1	XP_029034682.1
OG0005434	XP_006563163.3	XP_029034625.1
OG0005435	XP_623980.2	XP_029042513.1
OG0005436	XP_394667.3	XP_029055218.1
OG0005437	XP_006570364.1	XP_029051344.1
OG0005438	XP_006563302.1	XP_029036985.1
OG0005439	XP_006557394.2	XP_029035512.1
OG0005440	XP_006563712.2	XP_029045997.1
OG0005441	XP_625070.3	XP_029041409.1
OG0005442	XP_395179.2	XP_029039884.1
OG0005443	XP_395879.4	XP_029038517.1
OG0005444	XP_006559569.1	XP_029050822.1
OG0005446	XP_006561636.2	XP_029047918.1
OG0005447	XP_006562004.1	XP_029043108.1
OG0005448	XP_006564250.2	XP_029043861.1
OG0005449	XP_006570412.2	XP_029042451.1
OG0005450	XP_392155.2	XP_029046029.1
OG0005451	XP_003250102.3	XP_029040027.1
OG0005452	XP_026299033.1	XP_029039686.1
OG0005453	XP_001120946.2	XP_029044072.1
OG0005454	XP_016767946.2	XP_029055820.1
OG0005455	XP_026295533.1	XP_029033861.1
OG0005458	XP_006571773.2	XP_029047669.1
OG0005459	XP_016766917.2, XP_026295664.1	XP_029052702.1
OG0005460	XP_026297285.1	XP_029056382.1, XP_029056275.1
OG0005461	XP_006557966.1	XP_029042862.1
OG0005462	XP_001120488.2	XP_029044971.1, XP_029044970.1
OG0005463	XP_006570741.1, XP_003251600.1	XP_029042689.1, XP_029043001.1
OG0005464	XP_016770222.2	XP_029044175.1
OG0005465	XP_006569362.2	XP_029042893.1
OG0005466	XP_026300215.1	XP_029041684.1
OG0005467	XP_026301996.1	XP_029051690.1
OG0005468	XP_006557903.3	XP_029052095.1
OG0005469	XP_006564210.1	XP_029035170.1
OG0005470	XP_016766924.2	XP_029031884.1
OG0005471	XP_016772928.1	XP_029038292.1
OG0005472	XP_624472.3	XP_029049451.1
OG0005473	XP_006568307.1	XP_029036385.1, XP_029035351.1
OG0005474	NP_001071283.1, XP_006564870.1	XP_029039063.1
OG0005475	XP_001120000.1	XP_029048973.1
OG0005476	XP_393060.4	XP_029052336.1
OG0005477	XP_006559166.1	XP_029043055.1
OG0005478	XP_026298824.1	XP_029038628.1
OG0005479	XP_006562545.3	XP_029041316.1, XP_029041309.1
OG0005480	XP_026302091.1	XP_029044425.1
OG0005481	XP_016771173.1, NP_001124509.1	XP_029049215.1
OG0005482	XP_026298632.1	XP_029050160.1
OG0005483	XP_026295978.1	XP_029032765.1
OG0005484	XP_016766618.2	XP_029046283.1
OG0005485	XP_003251354.2	XP_029047607.1
OG0005486	NP_001229366.1, NP_001229365.1, XP_026296324.1	XP_029042165.1
OG0005487	XP_394770.5	XP_029037321.1
OG0005488	XP_006566348.2	XP_029049144.1
OG0005489	XP_026298321.1	XP_029051776.1
OG0005490	XP_623975.1	XP_029055676.1
OG0005491	XP_001122742.2, XP_016769142.1	XP_029051471.1
OG0005492	XP_006559495.3	XP_029046818.1, XP_029046819.1
OG0005493	XP_006565599.1	XP_029052116.1
OG0005494	XP_006564340.1, XP_006564338.1	XP_029035134.1, XP_029035133.1
OG0005495	XP_624805.1	XP_029034334.1
OG0005496	XP_001120969.2	XP_029040767.1, XP_029040766.1
OG0005497	XP_001122444.2	XP_029037665.1
OG0005498	XP_396257.3, XP_016768559.1	XP_029055330.1
OG0005499	XP_016768198.2	XP_029052805.1
OG0005500	XP_006560142.1	XP_029036099.1
OG0005501	XP_623554.3	XP_029050269.1
OG0005502	XP_006562870.1	XP_029039821.1
OG0005503	XP_006561049.3	XP_029050001.1
OG0005504	XP_003250155.1	XP_029044334.1
OG0005505	XP_026299079.1	XP_029034489.1
OG0005506	XP_006561152.1	XP_029052262.1
OG0005507	XP_026297553.1	XP_029055395.1
OG0005508	NP_001229471.1	XP_029047080.1
OG0005509	XP_006566835.1	XP_029049641.1
OG0005510	XP_624964.1	XP_029045059.1
OG0005511	XP_397381.4	XP_029046527.1
OG0005512	XP_006566421.2	XP_029042631.1
OG0005513	XP_016769909.1	XP_029039904.1
OG0005514	XP_006570674.1	XP_029049448.1
OG0005515	XP_623820.2	XP_029043934.1
OG0005516	XP_006557880.1	XP_029052398.1, XP_029052400.1
OG0005517	XP_003250016.1	XP_029048226.1
OG0005519	XP_001120520.1	XP_029037800.1
OG0005520	XP_006559587.1	XP_029051510.1
OG0005521	XP_006564240.1	XP_029043846.1
OG0005522	XP_026296190.1, XP_396180.4	XP_029053312.1
OG0005523	XP_006562603.1	XP_029053984.1
OG0005524	XP_395652.1	XP_029044678.1
OG0005525	XP_393135.2	XP_029051843.1
OG0005526	XP_395391.3	XP_029047848.1
OG0005527	XP_006567243.1	XP_029035825.1
OG0005528	XP_396540.4	XP_029052072.1
OG0005529	XP_016769807.1	XP_029039820.1
OG0005530	XP_624581.2	XP_029041069.1
OG0005531	XP_026301325.1	XP_029056443.1
OG0005532	XP_001123348.1	XP_029043569.1, XP_029043571.1
OG0005533	XP_016766300.1	XP_029043664.1, XP_029043671.1
OG0005534	XP_016773294.1	XP_029047454.1
OG0005535	XP_003249581.1	XP_029035462.1, XP_029035460.1
OG0005536	XP_395844.3	XP_029040582.1
OG0005537	XP_016766797.2, XP_006559816.2	XP_029037113.1
OG0005538	XP_624228.1	XP_029040431.1
OG0005539	XP_016767625.1	XP_029036505.1
OG0005540	XP_392608.4	XP_029043505.1
OG0005541	XP_001122512.3	XP_029045390.1
OG0005542	XP_016769134.1	XP_029051635.1, XP_029051634.1
OG0005543	XP_026296442.1	XP_029053789.1, XP_029053786.1
OG0005544	XP_392650.4	XP_029049394.1
OG0005545	XP_624667.3	XP_029046633.1
OG0005546	XP_001120437.3	XP_029042602.1
OG0005547	XP_001120877.2, XP_026297080.1	XP_029048083.1
OG0005548	XP_026295503.1	XP_029049886.1
OG0005549	XP_006557492.2	XP_029048566.1
OG0005550	XP_006566703.1	XP_029037462.1
OG0005551	XP_623489.2	XP_029050405.1
OG0005552	XP_006564230.1	XP_029043853.1
OG0005553	XP_026296376.1	XP_029036539.1
OG0005554	XP_026298537.1	XP_029033306.1
OG0005555	XP_394225.4	XP_029047553.1
OG0005556	XP_001120658.2	XP_029049464.1
OG0005557	XP_006560833.2	XP_029048268.1
OG0005558	XP_016772142.1	XP_029045782.1
OG0005559	XP_006559521.1	XP_029046773.1
OG0005560	XP_003249678.1	XP_029042591.1
OG0005561	XP_396986.3	XP_029040024.1
OG0005562	XP_397171.3	XP_029049319.1
OG0005563	XP_006566479.2	XP_029048969.1
OG0005564	XP_001122696.1	XP_029044820.1
OG0005565	XP_006565138.1, NP_001011633.1	XP_029044654.1
OG0005566	XP_006570727.2	XP_029050393.1
OG0005567	XP_026297421.1	XP_029048527.1
OG0005568	XP_396525.2	XP_029037289.1
OG0005569	XP_006568031.1	XP_029040691.1
OG0005570	XP_001121123.3	XP_029042346.1
OG0005571	XP_006571158.1	XP_029035765.1
OG0005572	XP_006561774.1	XP_029044828.1
OG0005573	XP_006570131.1	XP_029032495.1
OG0005574	XP_026297927.1	XP_029045299.1
OG0005575	XP_016768600.1, XP_006559231.1	XP_029051643.1
OG0005576	XP_026298285.1	XP_029053147.1
OG0005577	XP_026296469.1	XP_029043823.1
OG0005578	XP_006558611.1, XP_006558610.1	XP_029035138.1
OG0005579	XP_016772179.2	XP_029034685.1
OG0005580	XP_026299593.1	XP_029032180.1
OG0005581	XP_026302177.1, XP_026302175.1	XP_029032080.1
OG0005582	XP_026301139.1	XP_029045983.1
OG0005583	XP_001121690.3	XP_029039188.1
OG0005584	XP_395533.2	XP_029045967.1
OG0005585	XP_006559902.2	XP_029037421.1
OG0005586	XP_006568014.1	XP_029052063.1
OG0005587	XP_006564021.2	XP_029033043.1
OG0005588	XP_006561386.2	XP_029046647.1
OG0005589	XP_026295309.1	XP_029037252.1
OG0005590	XP_395937.6	XP_029039824.1
OG0005591	XP_026296717.1	XP_029042009.1
OG0005593	XP_006561654.2	XP_029038741.1
OG0005594	XP_006563447.1	XP_029045819.1
OG0005595	XP_016767277.1	XP_029035850.1
OG0005596	XP_016772711.1	XP_029032346.1
OG0005597	XP_006564290.2	XP_029055894.1
OG0005598	XP_003251042.1	XP_029047775.1
OG0005599	XP_006561516.1	XP_029053148.1
OG0005600	XP_003250774.1	XP_029056626.1
OG0005601	XP_026298851.1	XP_029038709.1
OG0005602	XP_026297581.1	XP_029047396.1
OG0005603	XP_016772529.2	XP_029050749.1
OG0005604	XP_026295888.1	XP_029041823.1
OG0005605	XP_006566549.1	XP_029035478.1
OG0005606	XP_006569504.2, XP_006569501.2	XP_029055522.1
OG0005607	XP_395357.3	XP_029036363.1
OG0005608	XP_026296012.1	XP_029033678.1
OG0005609	XP_001120390.3	XP_029056522.1
OG0005610	XP_026297299.1	XP_029056486.1
OG0005611	XP_395729.3	XP_029037149.1
OG0005612	XP_006558683.2, XP_026301820.1	XP_029041341.1, XP_029041342.1
OG0005613	XP_396690.2	XP_029041873.1, XP_029041593.1
OG0005614	XP_006567974.1	XP_029046089.1
OG0005615	XP_006563437.1	XP_029045930.1
OG0005616	XP_006567771.1	XP_029041026.1
OG0005617	XP_623596.2	XP_029040250.1
OG0005618	XP_026300771.1	XP_029050626.1
OG0005621	XP_026297343.1	XP_029043869.1, XP_029042354.1
OG0005622	XP_016769913.1	XP_029045550.1
OG0005623	XP_026297533.1	XP_029053098.1
OG0005624	XP_001120067.1	XP_029036172.1
OG0005625	XP_006560678.1	XP_029035311.1
OG0005626	XP_006570211.1	XP_029032027.1, XP_029032002.1
OG0005627	XP_016770426.1	XP_029049671.1
OG0005628	XP_026299176.1, XP_026299175.1	XP_029040005.1
OG0005629	XP_026296621.1	XP_029043886.1, XP_029043887.1
OG0005630	XP_016772317.2	XP_029050017.1
OG0005631	XP_006570882.1	XP_029042541.1
OG0005632	XP_026295651.1	XP_029032846.1
OG0005633	XP_392874.5	XP_029038885.1
OG0005634	XP_624295.4	XP_029047375.1
OG0005635	XP_397572.4	XP_029037653.1
OG0005636	XP_001122192.2	XP_029050970.1
OG0005637	XP_395387.5	XP_029037471.1
OG0005638	XP_001120913.2	XP_029035769.1
OG0005639	XP_026300435.1	XP_029039635.1, XP_029039636.1
OG0005640	XP_026294849.1	XP_029037794.1
OG0005641	XP_006564924.1	XP_029038469.1
OG0005642	XP_026299390.1	XP_029042276.1
OG0005643	XP_396456.4	XP_029038680.1
OG0005644	XP_016767627.1	XP_029036444.1
OG0005645	XP_016771708.1	XP_029037992.1, XP_029037993.1
OG0005646	XP_006558731.2	XP_029048297.1
OG0005647	XP_026299720.1	XP_029048893.1
OG0005649	XP_006563107.1, XP_006563108.1	XP_029043550.1, XP_029043549.1
OG0005650	XP_006563748.1	XP_029040966.1
OG0005651	XP_026299778.1	XP_029041163.1
OG0005652	XP_395627.4	XP_029055501.1
OG0005653	XP_026295156.1	XP_029032866.1
OG0005654	XP_016770292.2	XP_029046574.1
OG0005655	XP_026298059.1	XP_029051798.1
OG0005656	XP_006559790.2	XP_029053224.1
OG0005658	XP_006566436.2	XP_029038344.1
OG0005659	XP_026301419.1	XP_029036696.1
OG0005660	XP_016767611.2, XP_006567837.2	XP_029053145.1
OG0005661	XP_026295314.1	XP_029039619.1
OG0005662	XP_006560440.2	XP_029053825.1
OG0005663	XP_001122008.1	XP_029047638.1
OG0005664	XP_001121942.2	XP_029049291.1
OG0005665	XP_006562808.1	XP_029035708.1
OG0005666	XP_026299159.1	XP_029039638.1
OG0005667	XP_623503.1	XP_029038501.1
OG0005668	XP_001120111.2	XP_029036493.1
OG0005669	XP_394426.4	XP_029039750.1
OG0005670	NP_001011595.1	XP_029036718.1
OG0005671	XP_001122084.3	XP_029051226.1
OG0005672	XP_624833.2	XP_029053334.1
OG0005673	XP_006566326.2	XP_029054338.1
OG0005674	XP_395374.2	XP_029047482.1
OG0005675	XP_006569970.1	XP_029038974.1
OG0005676	XP_397468.4	XP_029042054.1
OG0005677	XP_026295005.1	XP_029035275.1
OG0005678	XP_394554.1	XP_029046482.1
OG0005679	XP_006557404.1	XP_029047744.1
OG0005680	XP_026301241.1	XP_029037746.1
OG0005681	NP_001035771.1	XP_029052020.1
OG0005682	XP_394944.4	XP_029048610.1
OG0005683	XP_016766650.1	XP_029046123.1, XP_029046122.1
OG0005684	XP_006559151.1	XP_029056551.1
OG0005685	XP_006565238.1	XP_029040275.1
OG0005686	XP_006566462.1	XP_029042685.1
OG0005687	XP_026299623.1	XP_029055462.1
OG0005688	XP_006571805.1	XP_029051002.1
OG0005689	XP_026297406.1	XP_029047325.1
OG0005690	XP_006564561.2	XP_029050525.1
OG0005691	XP_026299573.1	XP_029046581.1
OG0005692	XP_026298452.1	XP_029043385.1
OG0005693	XP_006568397.1	XP_029044629.1
OG0005694	XP_006566285.2	XP_029043345.1
OG0005695	XP_003251064.1	XP_029038593.1
OG0005696	XP_006566373.1	XP_029049182.1
OG0005697	XP_006562525.1	XP_029055595.1
OG0005698	XP_006569684.1	XP_029055456.1, XP_029055453.1
OG0005699	XP_016771345.2	XP_029052803.1
OG0005700	XP_026296938.1	XP_029045438.1, XP_029045387.1
OG0005701	XP_006561500.1	XP_029044599.1
OG0005702	XP_624853.3	XP_029051873.1
OG0005703	XP_006568678.1	XP_029055452.1
OG0005704	XP_016767910.1	XP_029036527.1
OG0005705	XP_026299278.1	XP_029048266.1
OG0005706	XP_016773313.1	XP_029042617.1
OG0005707	XP_006563756.3	XP_029056352.1
OG0005708	XP_006563003.1	XP_029045357.1
OG0005709	XP_394705.3	XP_029046373.1
OG0005710	XP_006571817.1	XP_029038259.1
OG0005711	XP_006559411.2	XP_029049613.1
OG0005712	NP_001073028.1	XP_029032788.1
OG0005713	XP_393834.2	XP_029034839.1
OG0005714	XP_003251267.3	XP_029034217.1
OG0005715	XP_016767122.2	XP_029032702.1
OG0005716	XP_026301255.1, XP_016772289.2	XP_029036829.1
OG0005717	XP_395396.2	XP_029038028.1
OG0005718	XP_395543.4	XP_029043662.1
OG0005719	XP_006569676.1	XP_029035354.1
OG0005720	XP_016770902.1	XP_029049434.1
OG0005721	XP_001121844.2	XP_029038430.1
OG0005722	XP_016770178.2	XP_029036006.1, XP_029036005.1, XP_029036003.1
OG0005724	XP_026298826.1	XP_029047830.1
OG0005725	XP_026300715.1	XP_029050641.1
OG0005726	XP_026297221.1	XP_029037703.1
OG0005727	XP_026294981.1	XP_029055873.1
OG0005728	XP_394982.4	XP_029056073.1, XP_029056063.1
OG0005729	XP_006557579.1	XP_029050522.1
OG0005730	XP_001120173.1	XP_029050388.1
OG0005731	XP_016773557.2	XP_029054832.1
OG0005732	XP_026301414.1	XP_029040911.1, XP_029040913.1
OG0005733	XP_392710.3	XP_029038239.1
OG0005734	XP_006557761.1	XP_029050949.1
OG0005735	XP_006560904.1	XP_029038165.1
OG0005736	XP_392150.4	XP_029049010.1
OG0005737	XP_393481.2	XP_029050758.1
OG0005738	XP_006559439.1	XP_029050722.1
OG0005739	XP_006564825.1	XP_029042063.1
OG0005740	XP_396051.1	XP_029047781.1
OG0005741	XP_001122463.2	XP_029046886.1
OG0005742	XP_003251334.1	XP_029039727.1
OG0005743	XP_006557567.2	XP_029051242.1
OG0005744	XP_006564044.2	XP_029049564.1
OG0005745	XP_026294963.1	XP_029043699.1
OG0005746	XP_026296394.1	XP_029048738.1
OG0005747	XP_006564809.1	XP_029046462.1
OG0005748	XP_623327.1, XP_006563863.1	XP_029034979.1
OG0005749	XP_001121847.4	XP_029049631.1
OG0005750	XP_001120450.1	XP_029042861.1
OG0005751	XP_001121079.2	XP_029049534.1
OG0005752	XP_396550.2	XP_029034091.1
OG0005753	XP_026301416.1	XP_029054882.1
OG0005754	XP_392884.1	XP_029044283.1
OG0005755	XP_026302124.1	XP_029047421.1
OG0005756	XP_006561821.2	XP_029037426.1
OG0005757	XP_392237.2	XP_029037763.1
OG0005758	XP_001119928.2	XP_029043747.1
OG0005759	XP_396944.4	XP_029034051.1
OG0005760	XP_393291.2	XP_029036386.1
OG0005761	XP_001121760.2	XP_029051951.1
OG0005762	XP_624354.1	XP_029034662.1
OG0005763	XP_026299183.1	XP_029053104.1
OG0005764	XP_395282.2	XP_029034612.1
OG0005765	XP_625151.1	XP_029044819.1
OG0005766	XP_623244.1	XP_029046565.1
OG0005767	XP_624469.3	XP_029043557.1
OG0005768	XP_003251320.1	XP_029043191.1
OG0005769	XP_623287.2	XP_029036044.1
OG0005770	XP_625222.4	XP_029049691.1, XP_029049692.1
OG0005771	XP_006570980.1	XP_029048020.1, XP_029048019.1
OG0005772	XP_624837.1	XP_029035454.1
OG0005773	XP_001121734.3	XP_029040067.1
OG0005774	XP_006558674.1	XP_029037331.1
OG0005775	XP_003249317.1	XP_029050360.1, XP_029050359.1
OG0005776	XP_016772738.1, XP_001123124.3	XP_029049854.1
OG0005777	XP_006568573.1	XP_029035089.1, XP_029035093.1
OG0005778	XP_624213.3	XP_029034688.1
OG0005779	XP_006559002.1	XP_029035280.1, XP_029035279.1
OG0005780	XP_006565156.2	XP_029044621.1
OG0005781	XP_625101.1	XP_029037615.1
OG0005782	XP_392925.3	XP_029041291.1
OG0005784	XP_396788.3, XP_006564431.1	XP_029052876.1
OG0005785	XP_006563105.1	XP_029043471.1
OG0005786	XP_026298964.1, XP_396093.4	XP_029039818.1
OG0005787	XP_394662.6	XP_029051560.1
OG0005789	XP_395147.4	XP_029044211.1
OG0005790	XP_026301788.1	XP_029051569.1
OG0005791	XP_026298420.1, NP_001071290.1	XP_029037525.1
OG0005792	XP_026298500.1	XP_029039294.1
OG0005793	XP_624625.1	XP_029039830.1
OG0005794	XP_006566979.1	XP_029034600.1
OG0005795	XP_006565909.1	XP_029031987.1
OG0005796	XP_006565990.1, XP_026295022.1	XP_029056656.1
OG0005797	XP_392698.3	XP_029046685.1
OG0005798	XP_396235.5	XP_029040424.1
OG0005799	XP_006566600.1, XP_006566601.1	XP_029046558.1
OG0005800	XP_395619.4	XP_029047820.1
OG0005801	XP_393044.4	XP_029035018.1
OG0005802	XP_001121862.1	XP_029039543.1
OG0005803	XP_026299300.1, XP_001122994.2	XP_029040017.1
OG0005804	XP_624094.3	XP_029033336.1
OG0005805	XP_006559590.1, XP_006559589.1	XP_029051516.1, XP_029051517.1, XP_029051515.1
OG0005806	XP_026301441.1	XP_029052596.1
OG0005807	XP_026301527.1	XP_029048645.1
OG0005808	XP_624521.1	XP_029032895.1
OG0005809	XP_623585.4	XP_029048025.1
OG0005810	XP_026295549.1	XP_029037810.1, XP_029037811.1, XP_029037812.1
OG0005811	XP_026296911.1	XP_029053340.1
OG0005812	XP_026295991.1, XP_026295992.1	XP_029046699.1
OG0005813	XP_393830.3	XP_029044854.1
OG0005814	XP_392612.3	XP_029034109.1
OG0005815	XP_026299776.1	XP_029049110.1
OG0005816	XP_016770889.1	XP_029034611.1
OG0005817	XP_016772611.1	XP_029042337.1
OG0005818	XP_026298350.1, XP_026298351.1, XP_026298352.1	XP_029046781.1
OG0005819	XP_006560362.1, NP_001071281.1	XP_029036140.1
