Orthogroup	Apis_mellifera	Anopheles_gambiae
OG0003971	XP_003249677.2	XP_318755.4
OG0003972	XP_006562207.1	XP_001688794.1, XP_316203.2
OG0003973	XP_006559685.1	XP_320234.3
OG0003974	XP_003250386.3	XP_313497.2
OG0003975	XP_392161.2	XP_554108.3
OG0003976	XP_624702.2	XP_320294.3
OG0003977	XP_001121344.2	XP_001687837.2
OG0003978	XP_392894.1	XP_312928.5, XP_003436420.1
OG0003979	XP_395117.4	XP_320626.2
OG0003980	XP_006570470.2	XP_319759.4
OG0003981	XP_016772168.2	XP_318692.4
OG0003982	XP_393800.5	XP_319753.4
OG0003983	XP_016768590.1	XP_315737.4
OG0003985	XP_392051.1	XP_311326.5
OG0003986	XP_016769188.1	XP_316882.5
OG0003987	XP_016771049.1	XP_309555.4, XP_001688197.1
OG0003988	XP_026296755.1	XP_313024.5
OG0003989	XP_006568106.1	XP_001689096.1, XP_318078.2
OG0003990	XP_006565999.1	XP_315228.5
OG0003991	XP_016770501.2	XP_001687756.2
OG0003992	XP_624277.2	XP_308140.4
OG0003993	XP_006564083.2, XP_006564081.2, XP_026299691.1, XP_006564084.2	XP_310762.5, XP_311031.1
OG0003994	XP_026296912.1	XP_001689408.1
OG0003995	XP_001120885.2	XP_310142.4
OG0003996	XP_392378.2	XP_317395.4
OG0003997	XP_026302088.1	XP_001689015.1
OG0003998	XP_026299563.1	XP_001688449.2
OG0003999	XP_001122002.2	XP_001238227.1
OG0004000	XP_625125.2	XP_315213.4
OG0004001	XP_026298571.1	XP_001237062.2
OG0004002	XP_026299236.1	XP_315904.5, XP_003435730.1
OG0004003	NP_001155985.1, XP_026295122.1	XP_553421.2
OG0004004	XP_016773628.1	XP_311855.4
OG0004006	XP_026300561.1	XP_316519.4
OG0004008	XP_006561936.1	XP_318925.4
OG0004009	XP_006561064.1	XP_001230840.3, XP_001230839.3
OG0004010	XP_394099.4	XP_316790.4
OG0004011	NP_001239359.1	XP_318681.1
OG0004012	XP_026301955.1, XP_026301956.1, XP_026301957.1	XP_001688421.2
OG0004014	XP_026300083.1	XP_003437004.1, XP_310622.3, XP_320348.3
OG0004015	XP_026294852.1	XP_003437092.1, XP_311292.4
OG0004016	XP_026299442.1	XP_311166.5
OG0004017	XP_006560052.1, XP_006560054.1, XP_006560053.1	XP_001688637.1
OG0004018	XP_026299400.1	XP_315551.1
OG0004019	XP_006572354.1	XP_001689221.1
OG0004020	XP_006561836.1	XP_003437151.1
OG0004021	XP_026298233.1, XP_026298224.1	XP_310900.5
OG0004022	XP_001121865.1	XP_316825.5
OG0004023	XP_016771930.2	XP_001689316.2
OG0004024	XP_006568419.2, XP_026297399.1	XP_001688399.2
OG0004026	XP_001120982.2	XP_003436438.1, XP_001231184.3
OG0004027	XP_396627.4	XP_316189.4
OG0004029	XP_026301578.1	XP_317150.4
OG0004030	XP_625113.1	XP_003436242.1, XP_003436243.1
OG0004031	XP_003250780.1	XP_554294.3
OG0004033	XP_016766928.1	XP_555381.3
OG0004034	XP_006565024.2	XP_314073.4
OG0004036	XP_623133.4	XP_307136.4
OG0004037	XP_026301836.1	XP_311349.5
OG0004038	XP_003250346.1	XP_321810.4
OG0004041	XP_006565007.3	XP_565006.2
OG0004042	XP_393035.1	XP_312101.5
OG0004043	XP_006557366.1	XP_314537.4
OG0004044	XP_006560665.1	XP_308352.4
OG0004045	XP_006560704.2, XP_016772223.2	XP_312996.1
OG0004046	XP_006565404.1	XP_312561.3
OG0004047	XP_006565410.2	XP_321168.5
OG0004048	XP_006562470.1, XP_026299647.1	XP_311026.4
OG0004049	XP_026295466.1	XP_001688807.1
OG0004050	XP_026296786.1	XP_001238813.1, XP_001238814.1, XP_001237397.1, XP_001237396.2
OG0004051	XP_001120355.1	XP_321377.4
OG0004052	XP_006563534.2	XP_313802.5
OG0004053	XP_016766437.1, XP_006561244.1	XP_564094.3
OG0004055	XP_006564535.2	XP_551859.3
OG0004056	XP_001122081.1	XP_316308.4
OG0004058	XP_397399.2	XP_312771.1
OG0004059	XP_623299.3	XP_317121.2
OG0004060	XP_006564797.1	XP_308010.5
OG0004061	XP_016771427.1	XP_317494.1
OG0004063	XP_026295125.1, NP_001229503.1	XP_318961.4, XP_318960.4
OG0004064	XP_001122669.2	XP_001231048.2
OG0004065	XP_396552.3	XP_321583.5
OG0004066	XP_001122399.1, XP_026300527.1	XP_310825.3
OG0004067	XP_026295898.1	XP_313977.4
OG0004068	NP_001128420.1	XP_320290.4
OG0004069	XP_623903.2, XP_026301502.1	XP_311616.1
OG0004070	XP_026294980.1	XP_310908.5, XP_310904.5
OG0004071	XP_001121913.2	XP_001688827.1, XP_316281.4
OG0004072	XP_393997.1	XP_001689139.1
OG0004073	XP_026295930.1	XP_308326.4
OG0004074	XP_623605.2	XP_314000.3
OG0004075	XP_016771510.2	XP_003436286.1, XP_003436287.1, XP_003436288.1, XP_003436285.1, XP_312021.4
OG0004076	XP_395025.2	XP_308369.3
OG0004077	XP_026301405.1	XP_313328.4
OG0004078	NP_001172008.1	XP_312472.2
OG0004079	XP_006559680.1	XP_320805.3
OG0004080	XP_026294784.1	XP_315852.4
OG0004082	XP_393406.4, XP_006560861.1	XP_318628.4
OG0004083	XP_016769908.2	XP_318065.4
OG0004084	XP_006558355.1	XP_310358.7
OG0004085	XP_026299277.1	XP_316356.3
OG0004086	NP_001011585.1, XP_026301045.1	XP_310930.5
OG0004087	XP_026296624.1, XP_026296623.1	XP_311835.5
OG0004088	XP_006569286.1	XP_318883.4
OG0004089	XP_016771325.1	XP_555244.3
OG0004090	XP_026299087.1, XP_026299085.1	XP_001237595.2
OG0004091	XP_395605.3	XP_319154.4
OG0004092	XP_006563064.1, XP_624869.1	XP_317242.4
OG0004093	XP_006570508.1, XP_006570507.1	XP_310688.5
OG0004094	XP_394204.2, XP_006568702.1	XP_311178.4
OG0004095	XP_624643.2	XP_316020.4
OG0004096	XP_006565907.2	XP_559248.3
OG0004097	XP_026299393.1, XP_001122415.1	XP_318918.2
OG0004098	XP_006567329.1	XP_309835.2
OG0004099	XP_392635.4	XP_321090.4
OG0004100	XP_391907.1	XP_313152.3
OG0004101	XP_016769558.1	XP_314837.3
OG0004102	XP_001120785.2	XP_003436465.1, XP_003436464.1
OG0004103	XP_026298204.1	XP_313432.5, XP_003436553.1, XP_003436554.1
OG0004104	NP_001177977.2, XP_026296891.1	XP_312438.5
OG0004105	XP_392103.2	XP_319178.4
OG0004106	XP_026296135.1	XP_311153.3
OG0004107	XP_006571445.1	XP_001688851.1
OG0004109	NP_001314885.1, XP_006570920.1	XP_563317.4
OG0004110	XP_026296625.1, XP_016767744.1	XP_316345.4
OG0004111	XP_026297201.1	XP_314309.4
OG0004112	XP_006570948.1	XP_321635.1, XP_003435850.1
OG0004113	XP_006568820.1, XP_396656.1	XP_320525.4
OG0004114	XP_001122985.1	XP_319407.2
OG0004116	XP_026301749.1	XP_001237507.3
OG0004117	XP_026297297.1	XP_001237803.2
OG0004119	XP_016768569.2	XP_319556.5
OG0004120	XP_393310.1	XP_321666.3
OG0004121	XP_016769825.1	XP_321405.4
OG0004122	XP_026295564.1, XP_026295562.1	XP_309209.5
OG0004123	XP_006570903.2	XP_319749.3
OG0004124	XP_026302069.1	XP_316056.4, XP_556692.3
OG0004125	XP_006558111.1	XP_310876.4
OG0004126	XP_026300830.1	XP_319248.3, XP_001238114.1, XP_553994.2
OG0004127	XP_003250469.1, XP_006564511.1, XP_006564512.1	XP_003436623.1
OG0004128	XP_006572054.1	XP_319393.4
OG0004129	XP_006564578.2	XP_314716.4
OG0004130	XP_006571760.3	XP_312574.4
OG0004131	XP_006561919.1	XP_309504.4
OG0004132	XP_006567775.1	XP_003437037.1, XP_310497.5, XP_003437039.1, XP_003437038.1
OG0004133	XP_397109.3, XP_006566358.1	XP_003436965.1
OG0004137	XP_625230.3	XP_312668.4
OG0004138	XP_006568623.1	XP_307877.2
OG0004139	XP_006563114.2	XP_315254.3
OG0004140	XP_006570675.1, XP_003251593.1	XP_001689102.1
OG0004141	XP_395096.4	XP_316517.4
OG0004142	NP_001314880.1, XP_026302136.1	XP_024667089.1, XP_001231059.2
OG0004143	XP_026299156.1	XP_001237118.2
OG0004144	XP_625031.3	XP_319864.4
OG0004145	XP_006567879.1	XP_309941.4
OG0004146	NP_001314892.1, XP_026298872.1	XP_315438.3
OG0004147	XP_006571749.1	XP_308817.4
OG0004148	XP_026299383.1	XP_001687765.2
OG0004149	XP_003250476.1	XP_001689259.1
OG0004150	XP_003250308.1	XP_318430.3
OG0004151	XP_016769727.2	XP_316047.4
OG0004152	XP_026302049.1	XP_555730.2
OG0004153	XP_016767832.1	XP_312247.5
OG0004155	XP_016767546.1, NP_001116485.2	XP_003436256.1, XP_312076.2
OG0004159	XP_006567446.1	XP_316144.4
OG0004160	XP_016770007.2	XP_316661.5
OG0004162	XP_026298929.1	XP_310156.4
OG0004163	XP_001121567.1	XP_553259.2
OG0004164	XP_391890.3	XP_003435882.1
OG0004166	XP_006558505.1	XP_316078.4
OG0004167	XP_006558679.2	XP_310420.5, XP_003436638.1, XP_003436637.1
OG0004168	XP_026295327.1	XP_315532.3
OG0004169	NP_001011650.1	XP_003436961.1, XP_310840.5
OG0004170	XP_006559888.1	XP_309924.4
OG0004171	XP_001121552.2	XP_310964.5
OG0004172	XP_006562175.1	XP_003435727.1, XP_315571.4, XP_001688681.1, XP_003435728.1
OG0004174	XP_006572013.2	XP_308670.4
OG0004175	XP_006559175.1	XP_315524.4, XP_001688674.1
OG0004176	XP_026296733.1	XP_001237727.1, XP_315864.4
OG0004177	XP_026295613.1	XP_319569.4
OG0004180	XP_006565974.1	XP_311082.5
OG0004181	XP_624334.2	XP_317116.4, XP_318879.3
OG0004182	XP_006566310.1, NP_001071276.1	XP_001230685.2
OG0004183	XP_395378.4	XP_001689011.1
OG0004184	XP_001120100.2	XP_320342.4
OG0004186	NP_001265258.1, XP_016772979.2	XP_317615.4
OG0004187	XP_624574.2	XP_311316.3
OG0004188	XP_397338.3	XP_319883.4
OG0004189	XP_016768334.1, XP_016768333.1	XP_317522.4
OG0004190	XP_006559637.1	XP_321498.4
OG0004191	XP_026298906.1, XP_026298907.1	XP_308181.4
OG0004192	XP_006558585.2	XP_313788.4
OG0004193	XP_016773545.1	XP_308604.4, XP_001688029.1
OG0004194	XP_003251298.1	XP_307775.3
OG0004195	XP_392813.2	XP_315995.1
OG0004196	XP_026302050.1	XP_556213.2, XP_555772.2
OG0004197	XP_003249914.1	XP_315391.4, XP_001688652.1, XP_001688653.1
OG0004198	XP_006571571.1, XP_026300047.1, XP_026300038.1	XP_001238086.1, XP_319104.4
OG0004201	XP_396024.6	XP_310532.5
OG0004202	XP_392132.1	XP_320050.4
OG0004203	XP_623770.2	XP_308842.4
OG0004204	XP_006561817.2	XP_001237405.2, XP_311914.3, XP_001237474.3
OG0004206	XP_006558549.2	XP_308698.4
OG0004207	XP_006558776.1	XP_312766.5
OG0004209	XP_006561071.2	XP_003436488.1, XP_311764.4
OG0004210	XP_003250831.1	XP_316202.4
OG0004211	XP_001121683.2	XP_003436790.1
OG0004212	XP_006566196.1, XP_026299084.1	XP_001689214.1
OG0004213	XP_624484.1	XP_312547.4
OG0004214	XP_001121751.2	XP_003436169.1, XP_563560.4, XP_312069.3
OG0004216	XP_026298030.1	XP_307795.3
OG0004217	XP_395437.4	XP_001689380.1
OG0004218	XP_026299413.1	XP_001687842.2
OG0004219	XP_394142.4	XP_314287.3
OG0004220	XP_026299971.1, XP_026299970.1	XP_318886.3
OG0004223	XP_026296454.1, XP_003250433.1	XP_318483.1, XP_003436691.1
OG0004224	XP_006559746.1	XP_309683.5, XP_003436491.1
OG0004225	XP_001123003.1	XP_001687807.1, XP_001688425.2
OG0004227	XP_393566.3	XP_308443.4
OG0004228	XP_001120846.1	XP_003437021.1
OG0004229	XP_006559721.1	XP_315442.4
OG0004231	NP_001091684.1, XP_006563390.1	XP_310950.5
OG0004232	XP_006560763.1	XP_316514.4
OG0004233	XP_395659.1	XP_001688034.1, XP_308608.3, XP_001688033.1, XP_001688032.1
OG0004234	XP_016767840.1, XP_006564840.1	XP_001688546.1
OG0004235	XP_026295973.1	XP_566098.3
OG0004236	XP_006557659.1	XP_315047.4
OG0004237	XP_006568082.2	XP_318914.4
OG0004238	XP_026299525.1, XP_026299523.1	XP_552873.2, XP_319730.4
OG0004239	XP_026295255.1	XP_319835.4
OG0004240	XP_393944.1	XP_317196.4
OG0004241	XP_016772013.2	XP_001688994.1
OG0004242	XP_026301947.1, XP_026301946.1	XP_310918.5
OG0004243	XP_001120674.3	XP_552043.1
OG0004245	XP_006559708.2	XP_310404.4
OG0004246	XP_026296300.1	XP_309135.1
OG0004247	XP_394772.3	XP_312497.5
OG0004248	XP_006561196.1	XP_311402.2
OG0004249	XP_394564.1	XP_313558.5
OG0004250	XP_006565642.2	XP_003436772.1
OG0004251	XP_026299700.1, XP_026299701.1	XP_311062.5
OG0004253	XP_006571219.1	XP_317481.4
OG0004275	XP_006558909.1	XP_321541.4, XP_003435881.1
OG0004276	XP_393322.1	XP_320252.4
OG0004277	XP_006561989.1	XP_316033.4
OG0004278	XP_006565645.2	XP_313760.4
OG0004279	XP_624910.1	XP_321619.3
OG0004280	XP_392478.2	XP_321163.4
OG0004281	XP_006571600.1	XP_315590.3
OG0004282	XP_016767446.1	XP_552798.3
OG0004283	XP_623731.1	XP_321155.3
OG0004284	XP_006565264.1	XP_313275.3
OG0004285	XP_393779.1	XP_308285.3
OG0004286	XP_026301403.1	XP_320669.4
OG0004287	XP_393426.1	XP_310452.5
OG0004288	XP_001121467.2	XP_321802.3
OG0004289	XP_016772473.2	XP_312991.3
OG0004290	XP_392023.1	XP_308524.4
OG0004291	XP_003249561.2	XP_310934.4
OG0004292	XP_393161.3	XP_309527.3
OG0004293	XP_026298362.1	XP_309304.3
OG0004294	XP_001121076.4	XP_001689266.1, XP_001689265.1, XP_552180.1
OG0004297	XP_016769531.2, XP_624763.2	XP_319630.2
OG0004298	XP_001119998.2	XP_563593.1
OG0004299	XP_395804.2, XP_026299006.1, XP_016768715.1	XP_003437123.1, XP_316835.4
OG0004300	XP_006562042.1	XP_309200.2
OG0004301	XP_396701.3	XP_307798.4
OG0004302	XP_001122509.1	XP_315417.4
OG0004303	XP_006569404.2	XP_319722.3
OG0004304	XP_006562448.1	XP_317299.3
OG0004305	XP_006571179.1	XP_317138.4
OG0004306	XP_006564913.1	XP_311387.3
OG0004307	XP_624696.1, XP_006559465.1	XP_320804.4
OG0004308	XP_393443.1	XP_001689366.2
OG0004309	XP_001120413.1	XP_314243.4
OG0004310	XP_026298579.1	XP_314752.3
OG0004311	XP_003251537.1	XP_317337.3
OG0004312	XP_624642.1	XP_308769.2
OG0004313	XP_392555.1	XP_311332.4
OG0004314	XP_625093.1	XP_310190.3
OG0004315	XP_006561629.1	XP_316499.2
OG0004316	XP_026300991.1	XP_312474.4
OG0004317	XP_001122174.1	XP_317881.2
OG0004318	XP_625027.1	XP_558148.1, XP_314575.2
OG0004320	XP_003251332.1	XP_003436336.1, XP_003436337.1, XP_003436335.1, XP_003436334.1
OG0004321	XP_396635.2	XP_320235.4
OG0004322	XP_624182.1	XP_315390.3
OG0004323	XP_001122944.1	XP_310208.3
OG0004324	XP_624651.2	XP_003435869.1
OG0004325	XP_001120018.1	XP_321348.3
OG0004326	XP_003251125.1	XP_322016.4
OG0004327	XP_396012.1	XP_313697.4
OG0004328	XP_392518.1	XP_321089.4, XP_003435981.1
OG0004329	NP_001172073.1	XP_317780.4
OG0004330	XP_392912.1	XP_312755.2
OG0004331	XP_006566060.1	XP_311286.5
OG0004332	XP_006568282.1	XP_311310.1
OG0004333	XP_397261.2	XP_311779.4
OG0004334	XP_396637.3	XP_314997.3
OG0004335	XP_001120086.2	XP_001238387.2
OG0004336	XP_026296449.1	XP_311750.4
OG0004337	XP_026300895.1, XP_026300896.1	XP_315508.4, XP_001688671.1, XP_001688670.1
OG0004338	XP_026301743.1	XP_318578.3
OG0004339	XP_026301245.1, XP_026301244.1	XP_318431.5
OG0004340	XP_624372.2	XP_319922.4
OG0004341	XP_001121809.2	XP_318896.3
OG0004343	XP_624733.1	XP_317435.3
OG0004344	XP_394400.1	XP_311859.5
OG0004345	XP_001121573.2	XP_307896.3
OG0004346	XP_006567399.1	XP_320535.3
OG0004347	XP_393939.3	XP_317030.3
OG0004348	NP_001156935.1	XP_312296.5
OG0004349	XP_006571696.1	XP_321407.3
OG0004350	XP_623797.2	XP_307264.3
OG0004351	XP_623556.1	XP_313999.2
OG0004352	XP_006566065.1	XP_562238.4
OG0004353	XP_003251342.1	XP_001688044.1
OG0004354	XP_396639.1	XP_309347.4
OG0004355	XP_026298491.1	XP_312461.3
OG0004356	XP_006567761.1, XP_006567762.1	XP_311025.2
OG0004357	XP_026296490.1	XP_003437031.1, XP_565769.4
OG0004358	NP_001171519.1	XP_314490.4
OG0004359	XP_006559323.1	XP_308962.3
OG0004360	XP_625225.1	XP_310387.5
OG0004361	XP_393103.2	XP_321795.2
OG0004362	XP_001121482.1, XP_026301196.1	XP_313003.4
OG0004363	XP_001120746.2	XP_556483.3
OG0004364	XP_001122278.1	XP_315443.3
OG0004365	XP_001120579.2	XP_001688522.1
OG0004366	XP_392212.2	XP_317046.2
OG0004367	XP_006563705.1	XP_312972.5
OG0004368	XP_001122727.1, XP_026296406.1	XP_311037.3
OG0004369	XP_624500.2	XP_314876.4
OG0004370	XP_016766228.1	XP_001688524.1, XP_314102.2
OG0004371	XP_006565450.2	XP_316567.4
OG0004372	XP_624564.1	XP_321106.4, XP_003435977.1
OG0004373	XP_395826.2	XP_310479.5
OG0004374	XP_624616.1	XP_319927.3
OG0004375	XP_006563277.1, XP_624360.1	XP_317168.1
OG0004376	XP_394885.1	XP_316497.2
OG0004377	XP_393563.1	XP_310437.4, XP_003436642.1, XP_003436643.1
OG0004378	XP_001120599.1	XP_559130.1
OG0004379	XP_003251471.2	XP_319397.4
OG0004380	XP_026295983.1	XP_313555.2, XP_003436771.1
OG0004381	XP_026299779.1	XP_313959.3
OG0004382	XP_393037.2	XP_310797.5
OG0004383	XP_623774.2	XP_001687889.1, XP_308303.3
OG0004384	XP_006562157.1	XP_560526.4, XP_307660.4, XP_319353.4
OG0004385	XP_396009.2	XP_562397.3
OG0004386	XP_026298265.1	XP_315624.3
OG0004387	XP_393089.1	XP_318983.3
OG0004388	XP_001120572.3	XP_316948.4
OG0004389	XP_392359.2	XP_319206.4
OG0004390	XP_003250159.1	XP_313986.4
OG0004391	XP_016772828.1	XP_315850.3
OG0004392	XP_026301799.1, XP_006570143.1	XP_312031.5, XP_003436278.1
OG0004394	XP_026298463.1	XP_321075.3
OG0004395	XP_006562497.2	XP_318420.5
OG0004396	XP_393683.4	XP_308224.3
OG0004397	XP_006564997.2	XP_308644.4
OG0004398	XP_003251005.1	XP_319908.4
OG0004400	XP_016773624.1	XP_321839.4
OG0004401	XP_001120698.3	XP_309580.4, XP_001237244.2
OG0004402	XP_006564331.1	XP_307863.1
OG0004403	XP_006559849.1	XP_308013.5
OG0004404	XP_006565424.1	XP_320142.3
OG0004406	XP_026297848.1	XP_316876.5
OG0004407	XP_026301553.1	XP_321320.5
OG0004408	XP_006565417.2	XP_320152.4
OG0004409	XP_026300082.1	XP_311589.4
OG0004410	XP_026294851.1	XP_560403.3
OG0004411	XP_392983.1	XP_308839.2
OG0004412	XP_006566679.1	XP_314028.3
OG0004413	XP_003249558.1	XP_001688479.1, XP_313945.3
OG0004414	XP_003249595.1	XP_316150.4
OG0004415	XP_026298714.1, XP_026298715.1	XP_313866.5
OG0004416	XP_624220.2	XP_556948.3
OG0004417	XP_026296323.1	XP_313741.5
OG0004418	XP_395573.3	XP_024667075.1
OG0004419	XP_006571527.1	XP_001237538.3, XP_001688459.2
OG0004420	XP_006567240.1	XP_320432.3
OG0004421	XP_003250695.1	XP_001688688.1, XP_001230832.1, XP_003436476.1
OG0004422	XP_001120836.2	XP_313187.5
OG0004423	XP_003251860.1	XP_319791.4
OG0004424	XP_393383.3	XP_314342.3
OG0004425	XP_026297278.1	XP_317243.4
OG0004426	XP_001122405.2	XP_317593.4
OG0004427	XP_395325.3	XP_318657.4
OG0004428	XP_006566117.2	XP_308965.3
OG0004430	NP_001229928.1	XP_003436927.1, XP_310982.3
OG0004431	XP_026301356.1, XP_392068.2	XP_313450.5
OG0004432	XP_623951.1	XP_315449.4
OG0004434	XP_006563616.1	XP_001231086.2, XP_554563.3
OG0004436	XP_623853.1	XP_001237457.2, XP_312362.3
OG0004437	XP_026298520.1	XP_312149.4
OG0004438	XP_397318.4	XP_312262.4
OG0004439	XP_026294788.1	XP_308308.4, XP_001687891.1
OG0004440	XP_393588.2	XP_320387.3
OG0004441	XP_001121900.1	XP_321146.5
OG0004442	XP_003249710.1	XP_316678.1
OG0004443	NP_001229315.1	XP_317854.4
OG0004445	XP_395360.3	XP_310837.5
OG0004446	XP_001120765.2	XP_001238182.2
OG0004447	XP_001121896.2	XP_566117.4
OG0004448	XP_395047.5	XP_314928.2
OG0004449	XP_026302274.1	XP_311519.3
OG0004450	XP_006557827.2	XP_310814.5
OG0004451	XP_026298959.1	XP_316391.4, XP_001688854.1, XP_001688853.1
OG0004452	XP_016772643.1	XP_003436887.1, XP_311627.4, XP_003436886.1
OG0004453	XP_006565976.1	XP_308414.4
OG0004454	XP_016769783.2	XP_313307.5
OG0004455	XP_623527.1	XP_312924.4, XP_312923.4
OG0004457	XP_623755.3	XP_563061.3
OG0004458	XP_623283.1	XP_316653.4
OG0004459	XP_016767413.2	XP_322065.3
OG0004460	XP_395109.3	XP_307583.2, XP_313198.5
OG0004461	XP_006564114.1	XP_310157.4
OG0004462	XP_026299959.1	XP_003436977.1
OG0004463	XP_001120347.3	XP_313387.4
OG0004464	XP_006568624.2	XP_315099.3, XP_003436770.1, XP_001688614.1
OG0004465	XP_395864.3	XP_003437046.1, XP_310457.5
OG0004466	XP_026300803.1	XP_314849.2
OG0004467	XP_006559772.2	XP_317019.4
OG0004468	XP_006559768.1	XP_317424.4
OG0004469	XP_397436.4	XP_314026.4
OG0004470	XP_623623.2	XP_313821.3
OG0004471	XP_016767900.1	XP_314945.1
OG0004472	XP_016767114.1	XP_309363.3
OG0004473	XP_026299077.1	XP_315205.4
OG0004475	XP_003249146.1	XP_313608.5
OG0004478	XP_016771939.1	XP_314540.4
OG0004479	XP_026295413.1	XP_317371.3
OG0004480	XP_396117.2	XP_315531.3
OG0004481	XP_026295269.1	XP_318161.4
OG0004482	XP_625118.2	XP_314011.4
OG0004483	XP_395618.4	XP_310873.5
OG0004484	XP_026296856.1, XP_026296857.1	XP_320042.3
OG0004485	XP_001120391.3	XP_309080.4, XP_001237175.2
OG0004486	XP_395658.5	XP_312626.4
OG0004487	XP_006561346.1	XP_311891.3, XP_003436345.1, XP_003436344.1
OG0004489	XP_006572385.1	XP_320903.3
OG0004490	XP_395476.1	XP_561433.2, XP_309710.1
OG0004491	XP_026295182.1	XP_310115.3
OG0004492	XP_026301837.1	XP_320194.4
OG0004493	XP_397168.3	XP_321936.5, XP_003435780.1, XP_003435779.1
OG0004494	XP_026298908.1	XP_320943.5
OG0004495	XP_393549.3	XP_308217.4
OG0004496	XP_392586.4	XP_320863.4
OG0004498	XP_001122971.2	XP_316179.4
OG0004499	XP_006558396.1	XP_321476.5
OG0004500	XP_396448.1	XP_310935.5, XP_319360.4
OG0004501	XP_026300382.1	XP_319778.4
OG0004502	XP_026298019.1	XP_318274.4
OG0004503	XP_026296542.1	XP_319693.4
OG0004504	XP_003251540.1	XP_320337.3
OG0004505	XP_026295520.1	XP_552411.3
OG0004506	XP_006557279.1	XP_314009.4
OG0004507	XP_624711.1	XP_317460.3
OG0004508	XP_026299653.1	XP_319580.4
OG0004509	XP_001119963.2	XP_308943.4
OG0004510	XP_006563652.1	XP_003436116.1, XP_312542.5, XP_003436115.1
OG0004511	XP_394516.2	XP_319901.2
OG0004512	XP_624102.1	XP_318487.4
OG0004513	XP_001120188.1	XP_314020.2
OG0004514	XP_006559075.1	XP_565448.3
OG0004515	XP_623255.1	XP_320293.4
OG0004516	XP_395011.2	XP_320917.3
OG0004517	XP_016773380.1	XP_319699.3
OG0004518	XP_026298465.1	XP_313825.5
OG0004519	XP_394838.3	XP_312476.5, XP_003436137.1
OG0004520	XP_016769851.1	XP_311560.3
OG0004521	XP_026297233.1	XP_312281.3
OG0004524	XP_026300671.1, NP_001229386.1	XP_311196.5
OG0004525	XP_003251908.1	XP_310396.7
OG0004526	XP_016771036.1	XP_316389.4
OG0004527	XP_006559828.2, XP_006559827.2	XP_317231.4
OG0004528	XP_393112.2	XP_315562.4
OG0004529	XP_396227.5	XP_307193.3, XP_309656.4, XP_309429.5
OG0004530	XP_625214.3	XP_001230510.1, XP_001688268.1
OG0004531	XP_026300359.1, XP_026300358.1, XP_026300357.1	XP_311484.3
OG0004532	XP_392205.1	XP_001237573.2, XP_001237572.1, XP_558110.3
OG0004533	XP_006558931.1	XP_318516.3
OG0004534	XP_006563951.2	XP_309957.4
OG0004535	XP_624261.3	XP_564464.3
OG0004536	XP_026298935.1, XP_016770018.1, XP_003250168.1	XP_312266.1
OG0004537	XP_026296057.1	XP_564217.3
OG0004538	XP_026294818.1	XP_001688307.1
OG0004539	XP_006560502.2	XP_314167.4
OG0004540	XP_395421.4	XP_313854.3
OG0004541	XP_006559008.1, XP_003249426.1	XP_313014.4
OG0004542	XP_026295484.1	XP_319665.4
OG0004543	XP_006557490.2	XP_001230957.2
OG0004544	XP_392849.4	XP_309636.5
OG0004545	XP_392671.2	XP_319959.4
OG0004546	XP_624339.2	XP_311348.4
OG0004547	XP_394578.4	XP_003436710.1, XP_003436709.1
OG0004549	XP_006564808.1	XP_316811.4
OG0004550	XP_006566937.1	XP_001230842.3
OG0004551	XP_393483.2	XP_559429.3, XP_001688873.1, XP_559379.4
OG0004552	XP_395151.3	XP_313610.2
OG0004553	XP_394812.3	XP_309945.3
OG0004554	XP_001122133.3, XP_016771273.2	XP_310544.5
OG0004555	XP_026296402.1	XP_313770.4
OG0004556	XP_016769595.2	XP_564818.3
OG0004558	XP_016769513.1, XP_016769512.1	XP_550843.2
