Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
OG0022803								NP_001369026.1													
OG0022804								NP_001369038.1													
OG0022805								NP_001369040.1													
OG0022806								NP_001369044.1													
OG0022807								NP_001369046.1													
OG0022808								NP_001369047.1													
OG0022809								NP_001369058.1													
OG0022810								NP_001369060.1													
OG0022811								NP_001369062.1													
OG0022812								NP_001369063.1													
OG0022813								NP_001369086.1													
OG0022814								NP_001369090.1													
OG0022815								NP_001369094.1													
OG0022816								NP_001369095.1													
OG0022817								NP_001369099.1													
OG0022818								NP_001369107.1													
OG0022819								NP_001369109.1													
OG0022820								NP_001369110.1													
OG0022821								NP_001369114.1													
OG0022822								NP_001369115.1													
OG0022823								NP_001369118.1													
OG0022824								NP_001369119.1													
OG0022825								NP_001369121.1													
OG0022826								NP_001369125.1													
OG0022827								NP_001369127.1													
OG0022828								NP_001369128.1													
OG0022829								NP_001369132.1													
OG0022830								NP_476568.2													
OG0022831								NP_476580.1													
OG0022832								NP_476644.1													
OG0022833								NP_476673.1													
OG0022834								NP_476677.2													
OG0022835								NP_476717.4													
OG0022836								NP_476800.1													
OG0022837								NP_476882.1													
OG0022838								NP_476889.1													
OG0022839								NP_476935.1													
OG0022840								NP_476944.1													
OG0022841								NP_476952.1													
OG0022842								NP_477099.1													
OG0022843								NP_477214.1													
OG0022844								NP_477465.1													
OG0022845								NP_511060.2													
OG0022846								NP_511067.3													
OG0022847								NP_511072.2													
OG0022848								NP_511087.1													
OG0022849								NP_511097.3													
OG0022850								NP_511116.2													
OG0022851								NP_511121.1													
OG0022852								NP_511135.1													
OG0022853								NP_523406.1													
OG0022854								NP_523416.2													
OG0022855								NP_523436.1													
OG0022856								NP_523475.3													
OG0022857								NP_523550.3													
OG0022858								NP_523574.4													
OG0022859								NP_523636.1													
OG0022860								NP_523669.2													
OG0022861								NP_523682.3													
OG0022862								NP_523730.2													
OG0022863								NP_523752.1													
OG0022864								NP_523766.1													
OG0022865								NP_523819.2													
OG0022866								NP_523832.2													
OG0022867								NP_523956.1													
OG0022868								NP_523978.1													
OG0022869								NP_523979.1													
OG0022870								NP_523980.1													
OG0022871								NP_523981.1													
OG0022872								NP_523994.1													
OG0022873								NP_524082.1													
OG0022874								NP_524083.2													
OG0022875								NP_524092.2													
OG0022876								NP_524096.2													
OG0022877								NP_524114.1													
OG0022878								NP_524137.2													
OG0022879								NP_524138.1													
OG0022880								NP_524139.1													
OG0022881								NP_524253.1													
OG0022882								NP_524255.2													
OG0022883								NP_524256.1													
OG0022884								NP_524286.1													
OG0022885								NP_524294.2													
OG0022886								NP_524295.1													
OG0022887								NP_524329.1													
OG0022888								NP_524390.2													
OG0022889								NP_524391.2													
OG0022890								NP_524443.2													
OG0022891								NP_524477.3													
OG0022892								NP_524498.2													
OG0022893								NP_524499.2													
OG0022894								NP_524503.2													
OG0022895								NP_524506.1													
OG0022896								NP_524508.1													
OG0022897								NP_524510.1													
OG0022898								NP_524512.2													
OG0022899								NP_524604.2													
OG0022900								NP_524657.2													
OG0022901								NP_524736.1													
OG0022902								NP_524801.1													
OG0022903								NP_524893.2													
OG0022904								NP_524898.1													
OG0022905								NP_524906.1													
OG0022906								NP_524995.2													
OG0022907								NP_525060.1													
OG0022908								NP_525067.2													
OG0022909								NP_525094.1													
OG0022910								NP_536782.2													
OG0022911								NP_569854.1													
OG0022912								NP_569855.2													
OG0022913								NP_569861.1													
OG0022914								NP_569864.1													
OG0022915								NP_569877.1													
OG0022916								NP_569878.1													
OG0022917								NP_569890.1													
OG0022918								NP_569892.1													
OG0022919								NP_569894.2													
OG0022920								NP_569914.2													
OG0022921								NP_569974.2													
OG0022922								NP_569975.1													
OG0022923								NP_570015.1													
OG0022924								NP_570026.1													
OG0022925								NP_570028.1													
OG0022926								NP_570030.1													
OG0022927								NP_570031.1													
