HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N11.HOG0006592	OG0005708	n0									XP_015439832.1				XP_033328103.1		XP_031833899.1						
N11.HOG0006593	OG0005709	n0									XP_015431545.1				XP_033322036.1		XP_031840852.1						
N11.HOG0006594	OG0005710	n0									XP_015437780.1				XP_033334635.1		XP_031849252.1						
N11.HOG0006595	OG0005711	n0									XP_015431900.1				XP_033323973.1		XP_031837131.1						
N11.HOG0006596	OG0005712	n0									XP_015435648.1				XP_033341410.1		XP_031825812.1						
N11.HOG0006597	OG0005713	n0									XP_015437493.1				XP_033337419.1		XP_031829951.1						
N11.HOG0006598	OG0005714	n0									XP_015433634.1				XP_033326260.1		XP_031849549.1						
N11.HOG0006599	OG0005715	n0									XP_015429352.1				XP_033339040.1		XP_031844146.1						
N11.HOG0006600	OG0005716	n0									XP_015433996.1				XP_033342032.1								
N11.HOG0006601	OG0005717	n0									XP_015433913.1				XP_033333608.1		XP_031836966.1						
N11.HOG0006602	OG0005718	n0									XP_015438754.1				XP_033333813.1		XP_031836531.1						
N11.HOG0006603	OG0005719	n0									XP_015430216.1				XP_033330791.1		XP_031829542.1						
N11.HOG0006604	OG0005720	n0									XP_015431216.1				XP_033324968.1		XP_031835017.1						
N11.HOG0006605	OG0005721	n0									XP_015432459.1				XP_033324978.1		XP_031847286.1						
N11.HOG0006606	OG0005722	n0									XP_015435749.1				XP_033321643.1		XP_031835975.1						
N11.HOG0006607	OG0005723	n0									XP_015437747.1				XP_033334928.1		XP_031849226.1						
N11.HOG0006608	OG0005724	n0									XP_015432826.1				XP_033341145.1		XP_031839428.1						
N11.HOG0006609	OG0005725	n0									XP_015430048.1				XP_033328439.1		XP_031826090.1						
N11.HOG0006610	OG0005726	n0									XP_015432385.1				XP_033331402.1		XP_031832381.1						
N11.HOG0006611	OG0005727	n0									XP_015437885.1				XP_033327196.1		XP_031833354.1						
N11.HOG0006612	OG0005728	n0									XP_015433737.1				XP_033332149.1		XP_031842415.1						
N11.HOG0006613	OG0005729	n0									XP_015431865.1				XP_033341896.1		XP_031844902.1						
N11.HOG0006614	OG0005730	n0									XP_015434643.1				XP_033322578.1		XP_031838093.1						
N11.HOG0006615	OG0005731	n0									XP_015436633.1				XP_033334982.1		XP_031849850.1						
N11.HOG0006616	OG0005732	n0									XP_015435013.1				XP_033341988.1		XP_031839937.1						
N11.HOG0006617	OG0005733	n0									XP_015431533.1				XP_033321854.1		XP_031844343.1						
N11.HOG0006618	OG0005734	n0									XP_015430712.1				XP_033338138.1		XP_031845139.1						
N11.HOG0006619	OG0005735	n0									XP_015438869.1				XP_033342872.1		XP_031835468.1						
N11.HOG0006620	OG0005736	n0									XP_015433713.1				XP_033338019.1		XP_031841169.1						
N11.HOG0006621	OG0005737	n0									XP_015429763.1				XP_033330440.1		XP_031829274.1						
N11.HOG0006622	OG0005738	n0									XP_015431696.1				XP_033334263.1		XP_031839810.1						
N11.HOG0006623	OG0005739	n0									XP_015433334.1				XP_033324300.1		XP_031848739.1						
N11.HOG0006624	OG0005740	n0									XP_015436504.1				XP_033324410.1		XP_031846950.1						
N11.HOG0006625	OG0005741	n0									XP_015435987.1				XP_033329330.1		XP_031832021.1						
N11.HOG0006626	OG0005742	n0									XP_015435127.1				XP_033329389.1		XP_031832316.1						
N11.HOG0006627	OG0005743	n0									XP_015429162.1				XP_033338251.1		XP_031846328.1						
N11.HOG0006628	OG0005744	n0									XP_015433774.1				XP_033337662.1		XP_031849371.1						
N11.HOG0006629	OG0005745	n0									XP_015433113.1				XP_033341580.1		XP_031843038.1						
N11.HOG0006630	OG0005746	n0									XP_015435015.1				XP_033341834.1		XP_031839993.1						
N11.HOG0006631	OG0005747	n0									XP_015430278.1				XP_033341183.1		XP_031837609.1						
N11.HOG0006632	OG0005748	n0									XP_015432347.1						XP_031835477.1						
N11.HOG0006633	OG0005749	n0									XP_015439103.1				XP_033336672.1		XP_031832683.1						
N11.HOG0006634	OG0005750	n0									XP_015439310.1				XP_033322320.1		XP_031829441.1						
N11.HOG0006635	OG0005751	n0									XP_015433281.1				XP_033332895.1		XP_031831379.1						
N11.HOG0006636	OG0005752	n0									XP_015428415.1				XP_033334277.1		XP_031836281.1						
N11.HOG0006637	OG0005753	n0									XP_015431710.1				XP_033326539.1		XP_031842238.1						
N11.HOG0006638	OG0005754	n0									XP_015440386.1				XP_033327718.1		XP_031838732.1						
N11.HOG0006639	OG0005755	n0									XP_015437497.1				XP_033337717.1		XP_031830040.1						
N11.HOG0006640	OG0005756	n0									XP_015437825.1				XP_033339788.1		XP_031840994.1						
N11.HOG0006641	OG0005757	n0									XP_015435412.1				XP_033328828.1		XP_031839473.1						
N11.HOG0006642	OG0005758	n0									XP_015432258.1				XP_033330019.1		XP_031841720.1						
N11.HOG0006643	OG0005759	n0									XP_015435137.1				XP_033329362.1		XP_031832049.1						
N11.HOG0006644	OG0005760	n0									XP_015440107.1				XP_033338982.1		XP_031831866.1						
N11.HOG0006645	OG0005761	n0									XP_015432223.1				XP_033330004.1		XP_031843474.1						
N11.HOG0006646	OG0005762	n0									XP_015437291.1				XP_033342347.1		XP_031835369.1						
N11.HOG0006647	OG0005763	n0									XP_015430536.1				XP_033332650.1		XP_031829806.1						
N11.HOG0006648	OG0005764	n0									XP_015434154.1				XP_033336730.1		XP_031832977.1						
N11.HOG0006649	OG0005765	n0									XP_015428863.1				XP_033325412.1		XP_031835878.1						
N11.HOG0006650	OG0005766	n0									XP_015432320.1				XP_033331425.1		XP_031832377.1						
N11.HOG0006651	OG0005767	n0									XP_015434781.1				XP_033328494.1		XP_031847982.1						
N11.HOG0006652	OG0005768	n0									XP_015428930.1				XP_033331490.1		XP_031847869.1						
N11.HOG0006653	OG0005769	n0									XP_015439776.1				XP_033327957.1		XP_031848566.1						
N11.HOG0006654	OG0005770	n0									XP_015440536.1				XP_033335015.1		XP_031850082.1						
N11.HOG0006655	OG0005771	n0									XP_015432588.1				XP_033322797.1		XP_031836565.1						
N11.HOG0006656	OG0005772	n0									XP_015435726.1				XP_033329847.1		XP_031840829.1						
N11.HOG0006657	OG0005773	n0									XP_015438554.1				XP_033340904.1		XP_031830788.1						
N11.HOG0006658	OG0005774	n0									XP_015432476.1				XP_033341568.1		XP_031842871.1						
N11.HOG0006659	OG0005775	n0									XP_015436847.1				XP_033326164.1		XP_031837484.1						
N11.HOG0006660	OG0005777	n0									XP_015429062.1				XP_033321481.1		XP_031834723.1						
N11.HOG0006661	OG0005778	n0									XP_015433966.1				XP_033341960.1		XP_031839613.1						
N11.HOG0006662	OG0005779	n0									XP_015429664.1				XP_033324610.1		XP_031850313.1						
N11.HOG0006663	OG0005780	n0									XP_015432578.1				XP_033323277.1		XP_031850567.1						
N11.HOG0006664	OG0005781	n0									XP_015431708.1				XP_033334231.1		XP_031839871.1						
N11.HOG0006665	OG0005782	n0									XP_015428745.1				XP_033329923.1		XP_031829314.1						
N11.HOG0006666	OG0005783	n0									XP_015430900.1				XP_033337480.1		XP_031829693.1						
N11.HOG0006667	OG0005784	n0									XP_015437155.1				XP_033323716.1		XP_031838624.1						
N11.HOG0006668	OG0005785	n12									XP_015431410.1												
N11.HOG0006669	OG0005785	n15									XP_015438138.1												
N11.HOG0006670	OG0005785	n16													XP_033320916.1		XP_031830835.1						
N11.HOG0006671	OG0005786	n0									XP_015434989.1				XP_033341803.1		XP_031839883.1						
N11.HOG0006672	OG0005787	n0									XP_015434004.1				XP_033341865.1		XP_031839561.1						
N11.HOG0006673	OG0005788	n0									XP_015439538.1				XP_033339255.1		XP_031843505.1						
N11.HOG0006674	OG0005789	n0									XP_015434541.1				XP_033322800.1		XP_031849131.1						
N11.HOG0006675	OG0005790	n0									XP_015430101.1				XP_033341390.1		XP_031827340.1						
N11.HOG0006676	OG0005791	n0									XP_015435039.1				XP_033325449.1		XP_031845928.1						
N11.HOG0006677	OG0005792	n0									XP_015432498.1				XP_033324642.1		XP_031847495.1						
N11.HOG0006678	OG0005793	n0									XP_015439958.1				XP_033321100.1		XP_031831790.1						
N11.HOG0006679	OG0005794	n0									XP_015434572.1				XP_033330948.1		XP_031847467.1						
N11.HOG0006680	OG0005795	n0									XP_015435527.1				XP_033334976.1		XP_031849943.1						
N11.HOG0006681	OG0005796	n0									XP_015435280.1				XP_033341110.1		XP_031839094.1						
N11.HOG0006682	OG0005797	n0									XP_015440088.1				XP_033335583.1		XP_031847702.1						
N11.HOG0006683	OG0005798	n0									XP_015429481.1				XP_033330570.1		XP_031836170.1						
N11.HOG0006684	OG0005799	n0									XP_015429984.1				XP_033328324.1		XP_031827888.1						
N11.HOG0006685	OG0005800	n0									XP_015439038.1				XP_033335801.1		XP_031832701.1						
N11.HOG0006686	OG0005801	n0									XP_015429142.1				XP_033342200.1		XP_031843290.1						
N11.HOG0006687	OG0005802	n0									XP_015435040.1				XP_033342035.1		XP_031839837.1						
N11.HOG0006688	OG0005803	n0									XP_015436489.1				XP_033336068.1		XP_031837232.1						
N11.HOG0006689	OG0005804	n0									XP_015439720.1				XP_033333077.1		XP_031831609.1						
N11.HOG0006690	OG0005805	n0									XP_015433016.1				XP_033328651.1		XP_031839379.1						
N11.HOG0006691	OG0005806	n0									XP_015437161.1				XP_033320788.1		XP_031846730.1						
N11.HOG0006692	OG0005807	n0									XP_015433484.1				XP_033337430.1		XP_031830015.1						
N11.HOG0006693	OG0005808	n0									XP_015429988.1				XP_033329264.1		XP_031840347.1						
N11.HOG0006694	OG0005809	n0									XP_015438799.1				XP_033342876.1		XP_031835327.1						
N11.HOG0006695	OG0005810	n0									XP_015434623.1				XP_033335504.1		XP_031841291.1						
N11.HOG0006696	OG0005811	n0									XP_015440177.1				XP_033339737.1		XP_031831853.1						
N11.HOG0006697	OG0005812	n0									XP_015429194.1				XP_033329553.1, XP_033329263.1		XP_031838315.1						
N11.HOG0006698	OG0005813	n0									XP_015439558.1				XP_033341391.1		XP_031847684.1						
N11.HOG0006699	OG0005814	n0									XP_015437553.1				XP_033331374.1		XP_031845726.1						
N11.HOG0006700	OG0005815	n0									XP_015434716.1				XP_033324437.1		XP_031838599.1						
N11.HOG0006701	OG0005816	n0									XP_015428967.1				XP_033336610.1		XP_031827083.1						
N11.HOG0006702	OG0005817	n0									XP_015437244.1				XP_033321077.1		XP_031846770.1						
N11.HOG0006703	OG0005818	n0									XP_015438304.1				XP_033340766.1		XP_031827938.1						
N11.HOG0006704	OG0005819	n0									XP_015434225.1				XP_033330503.1		XP_031828856.1						
N11.HOG0006705	OG0005820	n0									XP_015434608.1				XP_033335300.1		XP_031841279.1						
N11.HOG0006706	OG0005821	n0									XP_015429901.1				XP_033340105.1		XP_031832541.1						
N11.HOG0006707	OG0005822	n0									XP_015439048.1				XP_033335959.1		XP_031832793.1						
N11.HOG0006708	OG0005823	n0									XP_015438723.1				XP_033331704.1		XP_031835025.1						
N11.HOG0006709	OG0005824	n0									XP_015434843.1				XP_033321824.1		XP_031850299.1						
N11.HOG0006710	OG0005825	n0									XP_015439403.1				XP_033324663.1		XP_031842648.1						
N11.HOG0006711	OG0005826	n0									XP_015431405.1				XP_033325788.1		XP_031830579.1						
N11.HOG0006712	OG0005827	n0									XP_015432889.1				XP_033340118.1		XP_031832540.1						
N11.HOG0006713	OG0005828	n0									XP_015440201.1				XP_033334006.1		XP_031850584.1						
N11.HOG0006714	OG0005829	n0									XP_015436218.1				XP_033332388.1		XP_031842025.1						
N11.HOG0006715	OG0005830	n0									XP_015434907.1				XP_033322398.1		XP_031844841.1						
N11.HOG0006716	OG0005831	n0									XP_015429183.1				XP_033332796.1		XP_031834227.1						
N11.HOG0006717	OG0005832	n0									XP_015440464.1				XP_033342979.1		XP_031849450.1						
N11.HOG0006718	OG0005833	n0									XP_015440474.1				XP_033333547.1		XP_031828779.1						
N11.HOG0006719	OG0005834	n0									XP_015433077.1				XP_033328636.1		XP_031847154.1						
N11.HOG0006720	OG0005835	n0									XP_015434248.1				XP_033322774.1		XP_031833839.1						
N11.HOG0006721	OG0005837	n0									XP_015429082.1				XP_033321533.1		XP_031834686.1						
N11.HOG0006722	OG0005838	n0									XP_015428519.1				XP_033330271.1		XP_031845819.1						
N11.HOG0006723	OG0005839	n0									XP_015429976.1				XP_033331869.1		XP_031826388.1						
N11.HOG0006724	OG0005840	n0									XP_015428854.1				XP_033325854.1		XP_031825842.1						
N11.HOG0006725	OG0005841	n0									XP_015433892.1				XP_033323332.1		XP_031843569.1						
N11.HOG0006726	OG0005842	n0									XP_015435160.1				XP_033328474.1		XP_031836376.1						
N11.HOG0006727	OG0005843	n0									XP_015431256.1						XP_031839821.1						
N11.HOG0006728	OG0005844	n0									XP_015429174.1				XP_033338234.1		XP_031834318.1						
N11.HOG0006729	OG0005845	n7									XP_015438957.1				XP_033336692.1, XP_033335843.1		XP_031833010.1						
N11.HOG0006730	OG0005846	n0									XP_015439344.1				XP_033341649.1		XP_031842630.1						
N11.HOG0006731	OG0005847	n0									XP_015429771.1				XP_033321587.1		XP_031840666.1						
N11.HOG0006732	OG0005848	n0									XP_015436211.1				XP_033332931.1		XP_031841217.1						
N11.HOG0006733	OG0005849	n0									XP_015430911.1				XP_033327485.1		XP_031830572.1						
N11.HOG0006734	OG0005850	n0									XP_015434860.1				XP_033339886.1		XP_031825779.1						
N11.HOG0006735	OG0005851	n0									XP_015433801.1				XP_033323983.1		XP_031848226.1						
N11.HOG0006736	OG0005852	n0													XP_033341746.1		XP_031832902.1						
N11.HOG0006737	OG0005853	n0									XP_015429163.1						XP_031843305.1						
N11.HOG0006738	OG0005854	n0									XP_015438275.1				XP_033340611.1		XP_031826465.1						
N11.HOG0006739	OG0005855	n0									XP_015433353.1				XP_033337143.1		XP_031833595.1						
N11.HOG0006740	OG0005856	n0									XP_015437713.1				XP_033340536.1		XP_031827940.1						
N11.HOG0006741	OG0005857	n0									XP_015439211.1				XP_033335721.1		XP_031837188.1						
N11.HOG0006742	OG0005858	n0									XP_015438948.1				XP_033336506.1		XP_031845884.1						
N11.HOG0006743	OG0005859	n0									XP_015435146.1				XP_033329321.1		XP_031832055.1						
N11.HOG0006744	OG0005860	n0									XP_015430067.1				XP_033330771.1		XP_031848663.1						
N11.HOG0006745	OG0005861	n0									XP_015435444.1				XP_033328588.1		XP_031839190.1						
N11.HOG0006746	OG0005862	n0									XP_015433183.1				XP_033341593.1		XP_031847481.1						
N11.HOG0006747	OG0005864	n0									XP_015429571.1				XP_033333975.1		XP_031838392.1						
N11.HOG0006748	OG0005865	n0									XP_015439988.1				XP_033324510.1		XP_031831634.1						
N11.HOG0006749	OG0005866	n0									XP_015433534.1				XP_033337857.1		XP_031830242.1						
N11.HOG0006750	OG0005867	n0									XP_015437633.1				XP_033325569.1		XP_031825948.1						
N11.HOG0006751	OG0005868	n0									XP_015431412.1				XP_033340592.1		XP_031843797.1						
N11.HOG0006752	OG0005869	n0									XP_015435234.1				XP_033328407.1		XP_031836017.1						
N11.HOG0006753	OG0005870	n0									XP_015437097.1				XP_033321652.1		XP_031848870.1						
N11.HOG0006754	OG0005871	n0									XP_015437876.1				XP_033332485.1		XP_031850558.1						
N11.HOG0006755	OG0005872	n0									XP_015438210.1				XP_033340193.1		XP_031846687.1						
N11.HOG0006756	OG0005873	n0									XP_015437984.1				XP_033327692.1		XP_031842540.1						
N11.HOG0006757	OG0005874	n0									XP_015435395.1				XP_033341252.1		XP_031847146.1						
N11.HOG0006758	OG0005875	n0									XP_015436517.1				XP_033334476.1		XP_031828843.1						
N11.HOG0006759	OG0005876	n0									XP_015439970.1				XP_033337158.1		XP_031825632.1						
N11.HOG0006760	OG0005877	n0									XP_015433866.1				XP_033329909.1		XP_031829214.1						
N11.HOG0006761	OG0005878	n0									XP_015434850.1				XP_033324614.1		XP_031843092.1						
N11.HOG0006762	OG0005879	n0									XP_015436610.1				XP_033334608.1		XP_031828791.1						
N11.HOG0006763	OG0005880	n0									XP_015438199.1				XP_033340227.1		XP_031846739.1						
N11.HOG0006764	OG0005881	n0									XP_015436317.1				XP_033332383.1		XP_031842001.1						
N11.HOG0006765	OG0005882	n0									XP_015434618.1				XP_033322541.1		XP_031827563.1						
N11.HOG0006766	OG0005883	n6									XP_015430483.1				XP_033327275.1		XP_031829897.1						
N11.HOG0006767	OG0005884	n0									XP_015438848.1				XP_033342752.1		XP_031835328.1						
N11.HOG0006768	OG0005885	n0									XP_015439802.1				XP_033324053.1		XP_031831405.1						
N11.HOG0006769	OG0005886	n0									XP_015430652.1				XP_033326961.1		XP_031845326.1						
N11.HOG0006770	OG0005887	n0									XP_015433134.1				XP_033341115.1		XP_031847470.1						
N11.HOG0006771	OG0005888	n0									XP_015432315.1				XP_033339300.1		XP_031847650.1						
N11.HOG0006772	OG0005889	n0									XP_015434277.1				XP_033323231.1		XP_031850356.1						
N11.HOG0006773	OG0005890	n0									XP_015440498.1				XP_033342620.1		XP_031849456.1						
N11.HOG0006774	OG0005891	n0									XP_015432741.1				XP_033338869.1		XP_031826964.1						
N11.HOG0006775	OG0005892	n0									XP_015430528.1				XP_033327355.1		XP_031829894.1						
N11.HOG0006776	OG0005893	n0									XP_015431259.1				XP_033330505.1		XP_031830766.1						
N11.HOG0006777	OG0005894	n0									XP_015430361.1				XP_033335288.1		XP_031826916.1						
N11.HOG0006778	OG0005895	n0									XP_015429538.1				XP_033329575.1		XP_031839088.1						
N11.HOG0006779	OG0005896	n0									XP_015438766.1				XP_033337856.1		XP_031840567.1						
N11.HOG0006780	OG0005897	n0									XP_015436011.1				XP_033333959.1		XP_031832004.1						
N11.HOG0006781	OG0005898	n0									XP_015433287.1				XP_033337214.1		XP_031833632.1						
N11.HOG0006782	OG0005899	n0									XP_015431204.1				XP_033338010.1		XP_031837696.1						
N11.HOG0006783	OG0005900	n0									XP_015429776.1				XP_033321831.1		XP_031840713.1						
N11.HOG0006784	OG0005901	n0									XP_015430845.1				XP_033338085.1		XP_031845352.1						
N11.HOG0006785	OG0005902	n0									XP_015431210.1				XP_033337699.1		XP_031837737.1						
N11.HOG0006786	OG0005903	n0									XP_015438161.1				XP_033329025.1		XP_031840387.1						
N11.HOG0006787	OG0005904	n0									XP_015431869.1				XP_033332284.1		XP_031836200.1						
N11.HOG0006788	OG0005905	n0									XP_015439418.1				XP_033333050.1		XP_031832116.1						
N11.HOG0006789	OG0005906	n0									XP_015435704.1				XP_033330412.1		XP_031835065.1						
N11.HOG0006790	OG0005907	n0									XP_015435854.1				XP_033321729.1		XP_031849718.1						
