Orthogroup	Ceratina_calcarata	Osmia_bicornis
OG0003236	XP_026673420.1	XP_029033940.1, XP_029033939.1, XP_029033937.1, XP_029033942.1, XP_029033936.1, XP_029033941.1
OG0003237	XP_017875602.1	XP_029039319.1, XP_029039318.1, XP_029039320.1
OG0003238	XP_017875909.1	XP_029033076.1
OG0003239	XP_017884384.1	XP_029052151.1
OG0003240	XP_017892518.1	XP_029039119.1
OG0003241	XP_017879307.1	XP_029034170.1, XP_029034171.1
OG0003242	XP_017877317.1, XP_026668682.1	XP_029033244.1
OG0003243	XP_026670367.1	XP_029039837.1
OG0003244	XP_017879796.1, XP_017879797.1	XP_029040759.1
OG0003245	XP_017878705.1, XP_017878704.1, XP_017876287.1, XP_017876286.1	XP_029038291.1
OG0003246	XP_017880412.1, XP_017880409.1, XP_017880411.1	XP_029033143.1
OG0003247	XP_017888568.1	XP_029043793.1, XP_029043788.1, XP_029043787.1, XP_029043790.1, XP_029043786.1, XP_029043791.1
OG0003248	XP_017885469.1, XP_017885471.1	XP_029037439.1
OG0003249	XP_017877825.1, XP_017877827.1	XP_029052520.1
OG0003250	XP_017878194.1, XP_017878192.1	XP_029047646.1, XP_029047645.1
OG0003251	XP_017884343.1	XP_029048284.1, XP_029048287.1
OG0003252	XP_017876500.1	XP_029037353.1
OG0003253	XP_026670030.1	XP_029035034.1
OG0003254	XP_026673464.1, XP_017888323.1	XP_029035417.1
OG0003255	XP_017882473.1, XP_026668882.1, XP_026670669.1, XP_026670670.1, XP_017882670.1	XP_029047718.1
OG0003256	XP_026669295.1, XP_026669296.1, XP_026669294.1, XP_026669293.1, XP_026669300.1, XP_026669298.1, XP_026669297.1, XP_017880060.1	XP_029051895.1
OG0003257	XP_017883973.1	XP_029038093.1
OG0003259	XP_017888370.1, XP_017892979.2, XP_017884299.1	XP_029047129.1
OG0003261	XP_017887895.1	XP_029048332.1, XP_029048333.1, XP_029048334.1
OG0003262	XP_017887548.1	XP_029035374.1
OG0003263	XP_017876959.1	XP_029054423.1
OG0003264	XP_017884427.1	XP_029045347.1
OG0003265	XP_017878107.1	XP_029039951.1
OG0003266	XP_017877971.1	XP_029046470.1
OG0003267	XP_017883059.1, XP_017883058.1	XP_029046714.1
OG0003268	XP_017883293.1, XP_026670944.1	XP_029048629.1
OG0003269	XP_017889126.1	XP_029050920.1, XP_029050919.1
OG0003270	XP_017876703.1	XP_029037692.1
OG0003271	XP_017891105.1	XP_029038145.1
OG0003272	XP_017880794.1, XP_017880793.1	XP_029040648.1
OG0003273	XP_017890586.1	XP_029042610.1
OG0003274	XP_017879821.1	XP_029041322.1
OG0003275	XP_017879421.1	XP_029052812.1
OG0003276	XP_017884268.1	XP_029054506.1
OG0003277	XP_017888374.1	XP_029054757.1
OG0003279	XP_017885969.1	XP_029055244.1
OG0003280	XP_017883141.1	XP_029046450.1
OG0003281	XP_017891433.2, XP_017886969.1	XP_029036171.1
OG0003282	XP_017878643.1	XP_029035415.1
OG0003283	XP_017891967.1	XP_029037548.1
OG0003284	XP_017881392.1	XP_029032193.1
OG0003285	XP_017884366.1, XP_017877337.1, XP_017877338.1	XP_029031846.1
OG0003286	XP_017880309.1, XP_017880308.1, XP_017880307.1	XP_029041147.1, XP_029041148.1
OG0003288	XP_017890098.1	XP_029046057.1
OG0003289	XP_017877126.2	XP_029044281.1, XP_029044280.1
OG0003290	XP_017875381.1	XP_029048082.1
OG0003291	XP_017893454.1, XP_017893453.1	XP_029052841.1, XP_029052840.1
OG0003292	XP_017887699.1, XP_017875542.1, XP_017875540.1	XP_029035285.1
OG0003293	XP_017883038.1	XP_029052560.1
OG0003294	XP_017884023.1	XP_029053223.1
OG0003295	XP_017892527.1	XP_029032302.1
OG0003296	XP_017876731.1	XP_029051095.1
OG0003297	XP_017885980.1	XP_029035216.1
OG0003298	XP_017880233.1	XP_029053000.1, XP_029052794.1
OG0003299	XP_017878061.1	XP_029034601.1
OG0003300	XP_017878058.1	XP_029047910.1
OG0003301	XP_017887751.1	XP_029037785.1
OG0003302	XP_017885011.1	XP_029039151.1
OG0003303	XP_026667078.1	XP_029034634.1
OG0003304	XP_017885681.1	XP_029036018.1
OG0003305	XP_017893108.2, XP_017893109.1	XP_029052320.1
OG0003306	XP_017878223.1	XP_029032028.1, XP_029032030.1, XP_029032029.1
OG0003307	XP_017876707.1	XP_029034485.1, XP_029034484.1
OG0003308	XP_017880257.1	XP_029045175.1
OG0003309	XP_017881789.1	XP_029044808.1
OG0003311	XP_017886997.1	XP_029040595.1
OG0003312	XP_017892738.1	XP_029035200.1, XP_029035199.1
OG0003313	XP_017887371.1	XP_029044498.1
OG0003314	XP_026672460.1, XP_026672459.1, XP_026672458.1, XP_017886265.1	XP_029048944.1, XP_029048945.1
OG0003315	XP_026672825.1	XP_029044488.1
OG0003316	XP_026667708.1, XP_017876454.2	XP_029053558.1
OG0003317	XP_017876599.1	XP_029035363.1
OG0003318	XP_026673084.1	XP_029038653.1
OG0003319	XP_017892993.1, XP_017892994.1, XP_017892995.1	XP_029050448.1
OG0003320	XP_017875662.1	XP_029033496.1, XP_029033717.1
OG0003321	XP_017886981.1	XP_029050230.1
OG0003322	XP_017893569.1	XP_029052261.1
OG0003323	XP_017890715.1, XP_017881934.1	XP_029051429.1
OG0003324	XP_017880226.1	XP_029038826.1
OG0003325	XP_017890866.1	XP_029041517.1, XP_029041516.1
OG0003326	XP_017883949.1	XP_029056574.1, XP_029056577.1
OG0003327	XP_017887313.1, XP_017887311.1, XP_026672934.1	XP_029050085.1
OG0003328	XP_017875357.1	XP_029041663.1
OG0003329	XP_026669112.1, XP_017879679.1	XP_029044788.1
OG0003330	XP_017889588.1	XP_029036803.1
OG0003331	XP_017878019.1	XP_029033364.1
OG0003332	XP_017885605.1	XP_029046348.1
OG0003333	XP_017884073.1	XP_029055496.1, XP_029055495.1
OG0003334	XP_017875730.1	XP_029033543.1, XP_029033589.1
OG0003335	XP_017886703.1	XP_029056186.1, XP_029056228.1
OG0003336	XP_017892246.1	XP_029042215.1
OG0003337	XP_017881913.1	XP_029050587.1
OG0003339	XP_017879658.1	XP_029042220.1
OG0003340	XP_017881071.1	XP_029037316.1
OG0003341	XP_017892027.1	XP_029038966.1
OG0003342	XP_017884608.1, XP_017884607.1	XP_029050676.1
OG0003343	XP_017886314.1	XP_029034663.1
OG0003344	XP_026673477.1	XP_029043012.1
OG0003345	XP_017890560.1	XP_029035391.1
OG0003346	XP_017883651.1	XP_029049067.1
OG0003347	XP_017881863.1	XP_029035569.1
OG0003348	XP_026666875.1, XP_026666874.1	XP_029040050.1
OG0003349	XP_017881518.1	XP_029032389.1
OG0003350	XP_017891648.1	XP_029036585.1
OG0003351	XP_017891732.1, XP_017891737.1, XP_017875647.2	XP_029039916.1
OG0003352	XP_017884788.1	XP_029041802.1
OG0003353	XP_017881823.1	XP_029038858.1
OG0003354	XP_017881311.1	XP_029051451.1, XP_029051452.1
OG0003355	XP_017881617.1	XP_029047904.1
OG0003356	XP_017892688.1	XP_029042332.1
OG0003357	XP_017876403.1	XP_029042160.1, XP_029042159.1, XP_029042161.1
OG0003358	XP_017882504.1	XP_029037192.1
OG0003359	XP_017878682.1	XP_029046813.1
OG0003360	XP_017879839.1, XP_017888960.1	XP_029040736.1
OG0003361	XP_026673468.1, XP_017888360.2	XP_029046037.1
OG0003362	XP_017890579.1	XP_029046598.1
OG0003363	XP_017884279.1	XP_029055965.1
OG0003364	XP_017875696.1	XP_029033667.1, XP_029033653.1
OG0003365	XP_017886180.1	XP_029032875.1
OG0003366	XP_026667996.1, XP_017890070.1	XP_029038911.1
OG0003367	XP_026674216.1	XP_029040856.1
OG0003368	XP_017883957.1	XP_029044894.1, XP_029044895.1
OG0003369	XP_026669057.1	XP_029048230.1
OG0003370	XP_017884278.1	XP_029043219.1
OG0003371	XP_026674419.1	XP_029052395.1
OG0003372	XP_017880884.1, XP_026669693.1	XP_029050084.1
OG0003374	XP_017883598.1	XP_029045729.1
OG0003376	XP_017892795.1	XP_029056600.1
OG0003377	XP_017881187.1	XP_029050104.1, XP_029050105.1, XP_029050103.1
OG0003378	XP_026667921.1	XP_029042285.1
OG0003379	XP_026672751.1	XP_029036150.1
OG0003380	XP_017880158.1	XP_029042313.1
OG0003381	XP_017891421.1	XP_029041619.1
OG0003382	XP_017878120.1	XP_029034722.1
OG0003383	XP_017884887.1, XP_017884888.1	XP_029043499.1
OG0003384	XP_026675170.1, XP_017891857.1	XP_029049954.1
OG0003385	XP_017891427.1, XP_017891426.1	XP_029054431.1, XP_029054430.1
OG0003387	XP_026675611.1	XP_029048290.1, XP_029048291.1
OG0003388	XP_017883623.1	XP_029036165.1
OG0003389	XP_026668671.1	XP_029051039.1
OG0003390	XP_017880235.1	XP_029049410.1
OG0003391	XP_017878258.1	XP_029043496.1
OG0003392	XP_017889695.1, XP_017889694.1, XP_017889696.1, XP_017889697.1	XP_029044440.1
OG0003393	XP_017887903.1	XP_029049037.1
OG0003394	XP_017888609.1	XP_029037115.1
OG0003395	XP_017876746.1	XP_029053530.1
OG0003396	XP_017893395.1	XP_029036114.1
OG0003397	XP_026666674.1, XP_017893339.1	XP_029033195.1, XP_029033196.1, XP_029033198.1
OG0003398	XP_017883027.1	XP_029038578.1
OG0003399	XP_017890047.1	XP_029046707.1, XP_029046708.1
OG0003400	XP_017880641.1	XP_029049578.1
OG0003401	XP_017881610.1	XP_029042661.1, XP_029042975.1
OG0003402	XP_017888113.1	XP_029045389.1
OG0003403	XP_017878462.1	XP_029042641.1
OG0003404	XP_017893424.1	XP_029040631.1
OG0003405	XP_017879240.1	XP_029056612.1
OG0003406	XP_026672059.1	XP_029042933.1
OG0003407	XP_017877284.1	XP_029039187.1
OG0003408	XP_017879117.1	XP_029046668.1
OG0003409	XP_026670627.1	XP_029043123.1, XP_029043124.1, XP_029043121.1
OG0003410	XP_017891148.1	XP_029056641.1
OG0003411	XP_017882811.1, XP_017888232.1	XP_029037879.1
OG0003412	XP_017892549.1	XP_029032286.1
OG0003413	XP_017884252.1	XP_029031964.1
OG0003414	XP_026669349.1, XP_017880163.1	XP_029045129.1
OG0003415	XP_017876998.1	XP_029050165.1, XP_029050164.1
OG0003416	XP_017888102.1	XP_029037591.1
OG0003417	XP_017875800.1	XP_029046999.1
OG0003418	XP_026667035.1	XP_029049565.1, XP_029033852.1
OG0003419	XP_017878391.1	XP_029046573.1
OG0003420	XP_017890876.1	XP_029043138.1
OG0003421	XP_017893166.1	XP_029044588.1
OG0003422	XP_017883499.1	XP_029055854.1
OG0003423	XP_017882328.1	XP_029047612.1
OG0003424	XP_017891927.1	XP_029053563.1
OG0003425	XP_017886704.1	XP_029042007.1, XP_029042151.1
OG0003426	XP_017893302.1	XP_029045305.1
OG0003427	XP_017882400.1, XP_017875037.2	XP_029040077.1
OG0003428	XP_026672840.1, XP_026673851.1	XP_029049838.1
OG0003429	XP_026666542.1	XP_029046753.1
OG0003430	XP_017885196.1	XP_029038129.1
OG0003431	XP_017877164.1	XP_029050497.1
OG0003432	XP_017893306.1, XP_026666592.1	XP_029047036.1, XP_029047037.1
OG0003433	XP_017891415.1	XP_029038360.1
OG0003434	XP_017882500.1	XP_029053207.1
OG0003435	XP_017892432.1	XP_029032618.1
OG0003436	XP_017887623.1	XP_029042305.1, XP_029042306.1, XP_029042307.1
OG0003437	XP_017890871.1	XP_029038276.1
OG0003438	XP_017883060.1	XP_029042089.1
OG0003439	XP_017878355.1	XP_029044304.1
OG0003441	XP_026671381.1, XP_017884119.1	XP_029038842.1
OG0003442	XP_017876289.1	XP_029035401.1
OG0003444	XP_017878748.1, XP_017878736.1	XP_029042597.1
OG0003445	XP_017884354.1	XP_029056667.1, XP_029056668.1, XP_029056665.1
OG0003446	XP_017881806.1	XP_029043021.1
OG0003447	XP_017893317.1	XP_029041836.1
OG0003448	XP_017880454.1	XP_029048490.1
OG0003449	XP_017886005.1, XP_017886004.1	XP_029032207.1
OG0003450	XP_017880630.1	XP_029047164.1
OG0003451	XP_017876885.1	XP_029056659.1, XP_029056658.1
OG0003452	XP_017881648.1	XP_029041410.1
OG0003453	XP_017889403.1	XP_029048340.1
OG0003454	XP_026667482.1, XP_017876212.1	XP_029043389.1
OG0003455	XP_017892538.1	XP_029053172.1
OG0003456	XP_017884350.1	XP_029056647.1
OG0003457	XP_017884879.1	XP_029043744.1, XP_029043753.1, XP_029043792.1, XP_029043800.1
OG0003458	XP_017889484.1	XP_029045887.1
OG0003459	XP_017883015.1, XP_017883008.1	XP_029036685.1
OG0003460	XP_017889856.1	XP_029043069.1
OG0003462	XP_017883040.2	XP_029037318.1
OG0003463	XP_017893478.1	XP_029051132.1
OG0003464	XP_017880305.1	XP_029050921.1
OG0003465	XP_017886903.1	XP_029050962.1
OG0003466	XP_017881445.1	XP_029050760.1
OG0003467	XP_017892182.1	XP_029040971.1
OG0003468	XP_017880258.1	XP_029033250.1
OG0003469	XP_026674386.1	XP_029036400.1, XP_029036399.1
OG0003470	XP_026674055.1, XP_017889566.1, XP_017889565.1	XP_029036740.1
OG0003471	XP_017887467.1	XP_029051817.1
OG0003472	XP_017880726.1	XP_029052695.1, XP_029052694.1
OG0003473	XP_017879058.1	XP_029037455.1
OG0003474	XP_017878733.1	XP_029034533.1, XP_029034532.1
OG0003475	XP_026668046.1	XP_029051935.1, XP_029051934.1
OG0003476	XP_017878321.1	XP_029037011.1
OG0003477	XP_017891996.1	XP_029044568.1
OG0003478	XP_017893110.1	XP_029051529.1, XP_029051528.1
OG0003479	XP_017881962.1	XP_029052454.1
OG0003480	XP_017890870.1, XP_026674701.1	XP_029032427.1
OG0003481	XP_017883909.1	XP_029033541.1, XP_029033587.1
OG0003482	XP_017892988.1	XP_029039590.1
OG0003483	XP_017890053.1	XP_029042094.1, XP_029042095.1
OG0003484	XP_017892707.1, XP_026675595.1, XP_026675594.1	XP_029044592.1, XP_029044434.1
OG0003485	XP_026674323.1, XP_017890037.1	XP_029036663.1
OG0003486	XP_017892870.1	XP_029052035.1
OG0003487	XP_026666499.1, XP_017892981.1, XP_017892980.1	XP_029047146.1, XP_029047145.1, XP_029047144.1
OG0003488	XP_017876402.1	XP_029048676.1
OG0003489	XP_017889133.1	XP_029038073.1
OG0003490	XP_017883420.1	XP_029051539.1
OG0003491	XP_017888098.1, XP_026673312.1, XP_026673314.1, XP_026673313.1	XP_029036010.1
OG0003492	XP_026672130.1	XP_029051632.1
OG0003493	XP_017878488.1	XP_029049059.1
OG0003494	XP_017880435.1	XP_029055627.1
OG0003495	XP_017892598.1	XP_029036729.1
OG0003496	XP_017885231.2	XP_029055472.1
OG0003497	XP_017886218.2	XP_029050947.1
OG0003498	XP_017882952.1	XP_029037893.1
OG0003499	XP_026669554.1	XP_029031928.1, XP_029031924.1
OG0003500	XP_017883964.1	XP_029044902.1
OG0003501	XP_026670916.1	XP_029044584.1
OG0003502	XP_026675487.1, XP_017892324.1	XP_029032336.1, XP_029032335.1
OG0003503	XP_017880853.1	XP_029037270.1
OG0003504	XP_017880211.1	XP_029045154.1, XP_029045152.1, XP_029045153.1
OG0003506	XP_026666496.1, XP_017888521.1, XP_017888520.1	XP_029032145.1, XP_029032144.1
OG0003507	XP_017884397.1	XP_029043320.1
OG0003508	XP_017878998.1	XP_029042677.1
OG0003509	XP_026669506.1, XP_026669511.1	XP_029054957.1
OG0003510	XP_026669128.1	XP_029038078.1
OG0003511	XP_017884078.1	XP_029048378.1
OG0003512	XP_017888997.1	XP_029048458.1
OG0003513	XP_017876508.1	XP_029050542.1
OG0003514	XP_017879591.1, XP_017879590.1	XP_029038280.1
OG0003515	XP_017877843.1	XP_029045469.1
OG0003516	XP_026667310.1, XP_017875816.1	XP_029037425.1
OG0003517	XP_017879933.1	XP_029050194.1, XP_029050195.1
OG0003518	XP_017890468.1	XP_029049745.1
OG0003519	XP_017880036.1	XP_029033420.1, XP_029033422.1, XP_029033421.1
OG0003520	XP_017892365.1	XP_029040591.1, XP_029040592.1
OG0003521	XP_017889263.1	XP_029044152.1
OG0003522	XP_017879047.1	XP_029041082.1
OG0003523	XP_017882633.1	XP_029043140.1
OG0003524	XP_017876046.1	XP_029047088.1
OG0003525	XP_017886533.1	XP_029050675.1
OG0003526	XP_017881602.1, XP_017881601.1	XP_029043342.1
OG0003527	XP_026673613.1	XP_029035651.1
OG0003528	XP_026667124.1	XP_029039168.1, XP_029039165.1, XP_029039167.1
OG0003529	XP_017890345.1	XP_029047615.1
OG0003530	XP_026674024.1	XP_029045974.1
OG0003531	XP_017888561.1, XP_026673565.1	XP_029049212.1, XP_029049213.1, XP_029049214.1
OG0003532	XP_017882790.1	XP_029033200.1
OG0003533	XP_026672125.1, XP_017875236.2	XP_029044696.1
OG0003534	XP_026670767.1, XP_026670759.1	XP_029034796.1
OG0003535	XP_017885073.1	XP_029053576.1
OG0003536	XP_017889294.1	XP_029039227.1
OG0003537	XP_017880958.1	XP_029042582.1
OG0003538	XP_017881247.1, XP_017881246.1	XP_029038714.1
OG0003540	XP_026666553.1	XP_029039326.1
OG0003541	XP_026674519.1, XP_026674523.1	XP_029049663.1
OG0003542	XP_017877891.1	XP_029046860.1
OG0003543	XP_017879395.1	XP_029053894.1
OG0003544	XP_017886656.1	XP_029056166.1
OG0003545	XP_017875301.1	XP_029045000.1
OG0003546	XP_026673286.1, XP_026673287.1, XP_026673285.1, XP_026673291.1, XP_026673290.1, XP_026673289.1	XP_029048475.1
OG0003547	XP_026668457.1	XP_029041583.1
OG0003548	XP_026673747.1, XP_017889162.1	XP_029055350.1
OG0003549	XP_017882138.1	XP_029040522.1
OG0003550	XP_017877908.1, XP_026668320.1	XP_029046808.1
OG0003551	XP_017884727.1	XP_029039107.1
OG0003552	XP_017892473.1	XP_029052043.1
OG0003553	XP_017882581.1	XP_029047687.1
OG0003554	XP_017888745.1	XP_029035150.1
OG0003555	XP_017886070.1	XP_029051744.1
OG0003556	XP_017888914.2	XP_029033379.1, XP_029033381.1, XP_029033380.1
OG0003557	XP_017891355.1	XP_029043815.1
OG0003558	XP_017892864.1, XP_026666451.1	XP_029049115.1
OG0003559	XP_017881326.1	XP_029054242.1
OG0003560	XP_017890880.1	XP_029044371.1, XP_029044373.1, XP_029044372.1
OG0003561	XP_026671606.1	XP_029049845.1
OG0003562	XP_026671128.1	XP_029050981.1
OG0003563	XP_017889134.2	XP_029050862.1
OG0003564	XP_017890348.1	XP_029049257.1
OG0003565	XP_017892312.1	XP_029053084.1
OG0003566	XP_017885005.1	XP_029037639.1
OG0003567	XP_017883022.1	XP_029053030.1
OG0003568	XP_026668600.1	XP_029035465.1
OG0003569	XP_026668617.1, XP_026668619.1	XP_029035484.1
OG0003570	XP_026673329.1, XP_017888059.1	XP_029037502.1
OG0003571	XP_017878156.1, XP_026668423.1, XP_017878155.1	XP_029034698.1
OG0003572	XP_017889466.1	XP_029036929.1
OG0003573	XP_017877943.1, XP_026668332.1	XP_029045591.1
OG0003574	XP_017891293.1	XP_029043232.1
OG0003575	XP_017876753.1	XP_029052249.1
OG0003576	XP_017883897.1	XP_029033531.1
OG0003577	XP_017883915.1	XP_029040474.1, XP_029040475.1
OG0003578	XP_017879218.1, XP_017879219.1	XP_029032092.1, XP_029032091.1
OG0003579	XP_017875366.1	XP_029044922.1
OG0003580	XP_017880038.1	XP_029051265.1
OG0003581	XP_017891185.2	XP_029052703.1, XP_029052912.1, XP_029052922.1, XP_029052693.1
OG0003582	XP_017876893.1	XP_029036310.1
OG0003583	XP_017886087.1	XP_029033066.1
OG0003584	XP_017877278.1	XP_029047047.1
OG0003585	XP_026671182.1, XP_017883768.1	XP_029044158.1
OG0003586	XP_017877801.1	XP_029035524.1, XP_029035523.1, XP_029035525.1
OG0003587	XP_017892501.1	XP_029039212.1
OG0003588	XP_017879830.2	XP_029055824.1
OG0003589	XP_017890903.1	XP_029040951.1
OG0003591	XP_017889282.1	XP_029033068.1
OG0003592	XP_026669139.1	XP_029043985.1
OG0003593	XP_017885928.1	XP_029056066.1
OG0003596	XP_026675152.1	XP_029041095.1
OG0003597	XP_017892104.1	XP_029032907.1
OG0003598	XP_017876238.1	XP_029038696.1
OG0003599	XP_017885628.1	XP_029052931.1
OG0003600	XP_017890942.1	XP_029055607.1
OG0003601	XP_017883090.1	XP_029048739.1, XP_029048740.1, XP_029048741.1
OG0003602	XP_017884045.1	XP_029044539.1
OG0003603	XP_017890474.1	XP_029049784.1, XP_029049783.1, XP_029049785.1
OG0003604	XP_017888503.1	XP_029040234.1
OG0003605	XP_017879523.1	XP_029046902.1
OG0003606	XP_017887068.2	XP_029039741.1
OG0003607	XP_017887863.1	XP_029047478.1
OG0003608	XP_017893602.1, XP_017893603.1	XP_029035906.1
OG0003609	XP_017884825.1	XP_029041846.1, XP_029041569.1, XP_029041559.1, XP_029041838.1
OG0003610	XP_017887307.1	XP_029052676.1
OG0003611	XP_017892846.1	XP_029048850.1
OG0003612	XP_017886459.1	XP_029036874.1
OG0003613	XP_017880755.1	XP_029046130.1, XP_029046129.1
OG0003614	XP_017880719.1	XP_029033772.1
OG0003615	XP_017883099.1, XP_017883098.1, XP_017883097.1	XP_029042200.1
OG0003616	XP_017878381.1	XP_029044884.1
OG0003617	XP_026675557.1	XP_029049956.1
OG0003618	XP_017891495.1	XP_029049323.1
OG0003619	XP_017876476.1, XP_026667582.1	XP_029039834.1
OG0003620	XP_017877700.1	XP_029034042.1
OG0003621	XP_026669016.1	XP_029051490.1
OG0003622	XP_026674261.1	XP_029050716.1
OG0003623	XP_017885906.1	XP_029032666.1
OG0003624	XP_017878066.1	XP_029047684.1
OG0003625	XP_026667977.1	XP_029045419.1
OG0003626	XP_017889848.1	XP_029052789.1
OG0003627	XP_017877259.1	XP_029044216.1
OG0003628	XP_017877399.1	XP_029051667.1
OG0003630	XP_017887474.1	XP_029042207.1, XP_029042213.1
OG0003631	XP_026672933.1, XP_017887299.1	XP_029052685.1
OG0003632	XP_017881752.1	XP_029037867.1
OG0003633	XP_026668217.1, XP_017878483.1	XP_029046939.1, XP_029046942.1, XP_029046931.1, XP_029046952.1
OG0003634	XP_017879052.2	XP_029054210.1
OG0003635	XP_017875149.2	XP_029050430.1, XP_029050427.1
OG0003636	XP_026674397.1	XP_029049263.1
OG0003637	XP_017891219.1	XP_029041602.1
OG0003638	XP_017876650.1	XP_029034461.1
OG0003639	XP_017887728.1, XP_026670460.1	XP_029035387.1
OG0003640	XP_017878423.1	XP_029049160.1
OG0003641	XP_026666545.1, XP_026666543.1	XP_029052304.1, XP_029052298.1
OG0003642	XP_026667494.1	XP_029033432.1, XP_029033438.1
OG0003643	XP_026666754.1, XP_026666755.1, XP_017893345.1	XP_029050373.1
OG0003644	XP_026667155.1	XP_029039222.1
OG0003645	XP_017880669.1	XP_029047174.1
OG0003646	XP_017891697.1	XP_029037749.1
OG0003647	XP_017880746.1	XP_029039438.1
OG0003648	XP_017875426.2	XP_029037405.1
OG0003649	XP_026672772.1	XP_029052228.1
OG0003650	XP_026675403.1	XP_029033875.1
OG0003651	XP_017890255.1, XP_017890254.1	XP_029036425.1
OG0003652	XP_017875927.2, XP_017876872.1	XP_029054464.1
OG0003653	XP_017887031.1	XP_029050212.1
OG0003654	XP_026671405.1	XP_029054720.1
OG0003656	XP_026672394.1, XP_026672393.1, XP_026672395.1	XP_029033884.1, XP_029033883.1
OG0003657	XP_017880133.1	XP_029045275.1
OG0003658	XP_017883375.1	XP_029051922.1
OG0003660	XP_017891882.1, XP_026675264.1, XP_026675263.1, XP_026675262.1	XP_029040542.1, XP_029040544.1
OG0003661	XP_017885462.1	XP_029047840.1, XP_029047839.1, XP_029047837.1, XP_029047838.1
OG0003662	XP_026666529.1, XP_017893035.1	XP_029050445.1, XP_029050446.1, XP_029050444.1
OG0003663	XP_026670518.1	XP_029047237.1
OG0003664	XP_017883355.1	XP_029048070.1
OG0003665	XP_017879775.1, XP_026671298.1	XP_029048052.1
OG0003666	XP_017880611.1	XP_029053222.1, XP_029053268.1
OG0003667	XP_017891749.1, XP_017893679.1	XP_029038415.1
OG0003668	XP_017876845.1, XP_026667761.1	XP_029037358.1, XP_029037357.1
OG0003669	XP_017887808.1, XP_026666947.1, XP_026666948.1	XP_029050363.1
OG0003670	XP_017881108.1, XP_026669832.1, XP_026669833.1	XP_029035491.1
