Orthogroup	Osmia_lignaria	Anopheles_gambiae
OG0003584	XP_034190230.1	XP_311553.4
OG0003585	XP_034175091.1, XP_034175092.1	XP_313499.5
OG0003586	XP_034174536.1	XP_317995.1, XP_306327.2
OG0003587	XP_034191945.1, XP_034191946.1, XP_034191947.1, XP_034191944.1	XP_318827.4
OG0003588	XP_034177589.1	XP_312083.5
OG0003589	XP_034194091.1	XP_310394.5, XP_001230761.2
OG0003591	XP_034173844.1	XP_003437209.1, XP_317975.4
OG0003592	XP_034196082.1	XP_313912.4
OG0003593	XP_034195612.1	XP_311537.4
OG0003595	XP_034179267.1, XP_034179268.1, XP_034179266.1	XP_315665.3
OG0003596	XP_034181066.1	XP_320759.4
OG0003597	XP_034182551.1	XP_552630.3
OG0003598	XP_034183990.1	XP_317960.1
OG0003599	XP_034184116.1	XP_311172.4
OG0003600	XP_034195831.1, XP_034195833.1	XP_313714.5
OG0003601	XP_034177486.1, XP_034177488.1, XP_034177487.1	XP_312365.4
OG0003602	XP_034192265.1, XP_034178148.1, XP_034178803.1	XP_320881.2
OG0003603	XP_034193274.1	XP_310386.6
OG0003604	XP_034187231.1, XP_034187230.1, XP_034187233.1, XP_034187232.1	XP_315742.4
OG0003605	XP_034190228.1	XP_308485.4, XP_308486.4
OG0003606	XP_034189588.1	XP_316034.4
OG0003607	XP_034187144.1	XP_315620.4
OG0003608	XP_034187624.1	XP_317283.4
OG0003609	XP_034195781.1	XP_559710.2
OG0003610	XP_034188474.1	XP_321483.5
OG0003611	XP_034176261.1, XP_034176260.1	XP_001689268.1
OG0003612	XP_034193546.1	XP_315055.2
OG0003613	XP_034194276.1, XP_034194275.1	XP_003435961.1, XP_321193.4
OG0003615	XP_034177079.1	XP_317361.4
OG0003616	XP_034175207.1	XP_321876.5
OG0003618	XP_034179132.1	XP_319406.3
OG0003619	XP_034190018.1	XP_312335.5
OG0003620	XP_034174360.1	XP_317920.4
OG0003621	XP_034184684.1	XP_314366.4
OG0003623	XP_034178110.1	XP_564580.2
OG0003624	XP_034174244.1	XP_318735.4
OG0003625	XP_034180417.1	XP_564385.3
OG0003626	XP_034179895.1	XP_308578.4, XP_001688008.1, XP_001237106.2, XP_308569.3, XP_001238323.2
OG0003627	XP_034184680.1	XP_314244.5, XP_306267.4, XP_314239.5
OG0003628	XP_034184153.1	XP_003437158.1, XP_003437161.1, XP_309162.5, XP_003437159.1, XP_003437160.1
OG0003629	XP_034179764.1	XP_313294.4, XP_003436523.1
OG0003630	XP_034187861.1	XP_312434.5
OG0003631	XP_034188479.1, XP_034188480.1	XP_564645.3
OG0003632	XP_034171727.1	XP_313744.4, XP_003436820.1, XP_003436821.1
OG0003634	XP_034192431.1	XP_321890.5
OG0003635	XP_034195470.1, XP_034195468.1	XP_001689043.1
OG0003636	XP_034178480.1, XP_034178478.1	XP_317123.4
OG0003637	XP_034171208.1	XP_307928.5
OG0003638	XP_034183572.1	XP_320852.4
OG0003639	XP_034174971.1	XP_320598.4
OG0003640	XP_034175707.1	XP_553651.3, XP_318890.3
OG0003641	XP_034185448.1	XP_318401.5
OG0003642	XP_034185200.1, XP_034185201.1	XP_318405.4
OG0003643	XP_034178259.1, XP_034178260.1	XP_308696.4
OG0003644	XP_034191601.1	XP_556667.3, XP_316031.4
OG0003645	XP_034188161.1	XP_309180.5
OG0003647	XP_034194267.1, XP_034194098.1	XP_558004.3, XP_001688580.1
OG0003648	XP_034191723.1, XP_034191722.1, XP_034191724.1	XP_320564.3
OG0003649	XP_034187217.1	XP_318373.5
OG0003650	XP_034194718.1	XP_001689174.1
OG0003654	XP_034171360.1	XP_559330.3
OG0003655	XP_034173601.1	XP_310507.4, XP_001687772.2, XP_310506.4
OG0003656	XP_034194759.1, XP_034194760.1	XP_318882.4
OG0003657	XP_034191250.1	XP_320823.3
OG0003658	XP_034195113.1	XP_556056.3, XP_001688660.1
OG0003660	XP_034183529.1, XP_034183525.1	XP_001230753.3, XP_003436601.1
OG0003661	XP_034184446.1	XP_306307.3, XP_320390.3
OG0003662	XP_034193922.1, XP_034193929.1, XP_034193939.1, XP_034193920.1	XP_001688380.1
OG0003664	XP_034196009.1, XP_034196011.1	XP_553055.2
OG0003665	XP_034195093.1	XP_320788.4
OG0003666	XP_034195413.1	XP_320648.4
OG0003667	XP_034180926.1	XP_310547.4
OG0003668	XP_034175464.1	XP_554420.4
OG0003669	XP_034178711.1, XP_034178710.1	XP_001238012.1
OG0003670	XP_034175829.1	XP_317334.3
OG0003671	XP_034182434.1	XP_316312.3
OG0003673	XP_034187083.1	XP_563488.3
OG0003674	XP_034174912.1	XP_312671.5
OG0003675	XP_034171368.1	XP_003436492.1, XP_560016.3
OG0003676	XP_034183903.1	XP_001688341.2
OG0003677	XP_034177289.1	XP_310669.5
OG0003679	XP_034178465.1	XP_308358.4
OG0003680	XP_034189539.1	XP_308150.3, XP_001687844.1
OG0003681	XP_034187998.1	XP_316151.4
OG0003682	XP_034183746.1	XP_309044.4, XP_001688156.1
OG0003683	XP_034188911.1	XP_320854.3, XP_310757.4
OG0003684	XP_034195253.1, XP_034195252.1	XP_001238181.1
OG0003685	XP_034195286.1, XP_034195258.1	XP_314511.4
OG0003686	XP_034196353.1	XP_322050.5
OG0003687	XP_034173410.1	XP_320808.3
OG0003688	XP_034193646.1	XP_309435.4, XP_309436.3
OG0003690	XP_034177074.1	XP_003435818.1
OG0003691	XP_034181426.1, XP_034181423.1	XP_564133.3
OG0003692	XP_034174025.1, XP_034174026.1	XP_321211.4
OG0003694	XP_034178335.1, XP_034178339.1	XP_565666.4
OG0003709	XP_034187483.1	XP_321230.2
OG0003710	XP_034182824.1, XP_034182825.1	XP_318556.2
OG0003711	XP_034191236.1	XP_307724.4
OG0003712	XP_034183704.1	XP_313349.1, XP_003436533.1
OG0003713	XP_034194287.1	XP_554781.3
OG0003714	XP_034192509.1	XP_307878.4
OG0003715	XP_034172154.1	XP_315691.3
OG0003716	XP_034191704.1	XP_320365.2
OG0003717	XP_034189141.1	XP_308611.1
OG0003719	XP_034185921.1, XP_034185919.1, XP_034185920.1	XP_316101.4
OG0003720	XP_034178426.1	XP_310460.5
OG0003721	XP_034185157.1	XP_307784.1, XP_003436431.1, XP_003436430.1, XP_003436432.1
OG0003722	XP_034172524.1	XP_309926.3
OG0003723	XP_034171580.1, XP_034171578.1, XP_034171579.1	XP_314780.3
OG0003724	XP_034190299.1	XP_552242.3
OG0003726	XP_034192866.1, XP_034192865.1	XP_316550.3
OG0003728	XP_034177554.1	XP_313192.3, XP_001230317.2
OG0003729	XP_034189673.1	XP_315204.2
OG0003730	XP_034189985.1	XP_313569.5
OG0003731	XP_034188513.1	XP_316185.3
OG0003732	XP_034188801.1	XP_320086.3
OG0003733	XP_034189761.1	XP_307339.3, XP_319298.3
OG0003734	XP_034192053.1	XP_312238.3
OG0003735	XP_034179375.1	XP_313782.3
OG0003736	XP_034194394.1	XP_559757.1
OG0003737	XP_034173101.1	XP_315094.1
OG0003738	XP_034177164.1	XP_314068.2
OG0003739	XP_034193917.1, XP_034193918.1	XP_314469.4
OG0003740	XP_034193726.1, XP_034193728.1, XP_034193727.1	XP_317396.3
OG0003741	XP_034188960.1	XP_308810.3
OG0003742	XP_034174856.1	XP_320195.4
OG0003743	XP_034173831.1	XP_001689074.1, XP_317989.3, XP_001689073.1
OG0003744	XP_034193534.1	XP_321378.5
OG0003745	XP_034182618.1	XP_307637.2
OG0003746	XP_034177022.1	XP_320161.2
OG0003747	XP_034173890.1	XP_312468.5
OG0003749	XP_034178165.1	XP_321468.5
OG0003750	XP_034189973.1	XP_321339.5
OG0003751	XP_034186063.1	XP_318530.4
OG0003752	XP_034176329.1	XP_314839.4
OG0003753	XP_034185492.1	XP_308054.4
OG0003754	XP_034192065.1	XP_317313.4
OG0003755	XP_034192220.1, XP_034192219.1	XP_308572.1
OG0003756	XP_034177720.1	XP_003436266.1, XP_312060.3
OG0003757	XP_034193734.1	XP_320869.2
OG0003758	XP_034173785.1	XP_313585.4
OG0003759	XP_034187349.1	XP_003436070.1, XP_307924.5
OG0003760	XP_034182248.1	XP_003437010.1, XP_310595.2, XP_308748.2
OG0003761	XP_034175695.1	XP_320415.2
OG0003762	XP_034188498.1, XP_034188495.1, XP_034188497.1	XP_311723.4
OG0003763	XP_034193564.1, XP_034193565.1	XP_003436301.1
OG0003765	XP_034186944.1	XP_003436025.1, XP_003436024.1, XP_320958.3
OG0003766	XP_034171235.1	XP_310502.5
OG0003767	XP_034193006.1	XP_315982.2
OG0003768	XP_034182049.1	XP_312630.2
OG0003769	XP_034183552.1	XP_317359.4
OG0003770	XP_034182966.1	XP_321441.4
OG0003771	XP_034184807.1	XP_312639.4
OG0003772	XP_034176864.1	XP_312862.4, XP_001237501.2
OG0003773	XP_034177786.1	XP_316963.4
OG0003774	XP_034177959.1	XP_321418.4, XP_003435898.1
OG0003775	XP_034194748.1	XP_309183.2, XP_309182.5
OG0003776	XP_034191049.1, XP_034191050.1	XP_551809.3
OG0003777	XP_034184366.1	XP_317655.3
OG0003778	XP_034172113.1	XP_001688618.1
OG0003779	XP_034171564.1, XP_034171563.1	XP_001237594.2
OG0003780	XP_034195264.1	XP_308583.2
OG0003781	XP_034173564.1	XP_320164.3, XP_320163.3
OG0003782	XP_034192536.1	XP_308132.2, XP_307312.2
OG0003783	XP_034179103.1	XP_318812.3
OG0003784	XP_034178024.1	XP_003436317.1
OG0003785	XP_034190927.1	XP_003435742.1
OG0003786	XP_034185598.1	XP_312629.4
OG0003787	XP_034186518.1	XP_312143.4
OG0003788	XP_034191393.1	XP_312787.5
OG0003789	XP_034188600.1	XP_307016.3, XP_313929.4
OG0003791	XP_034195995.1	XP_314956.4
OG0003792	XP_034196405.1	XP_320758.4
OG0003793	XP_034172345.1	XP_311766.3
OG0003794	XP_034183888.1, XP_034183887.1	XP_321364.3
OG0003795	XP_034178996.1	XP_001688460.2
OG0003796	XP_034184793.1	XP_001237280.3, XP_003437003.1
OG0003797	XP_034177389.1	XP_003436776.1
OG0003798	XP_034184207.1	XP_315523.4
OG0003799	XP_034182655.1	XP_314122.3
OG0003800	XP_034180743.1	XP_311236.5
OG0003801	XP_034186550.1	XP_003436856.1, XP_315241.1
OG0003802	XP_034179930.1	XP_312750.4
OG0003803	XP_034181564.1	XP_320799.3
OG0003804	XP_034190073.1	XP_314994.4
OG0003805	XP_034195648.1	XP_321167.4
OG0003806	XP_034184880.1	XP_001237070.2
OG0003807	XP_034191492.1	XP_315739.4
OG0003808	XP_034187135.1	XP_311943.3
OG0003809	XP_034171149.1	XP_313997.4
OG0003810	XP_034174916.1	XP_317077.4
OG0003811	XP_034172635.1	XP_311588.3
OG0003812	XP_034178306.1	XP_311247.5
OG0003813	XP_034194344.1	XP_314555.3
OG0003814	XP_034191798.1	XP_311364.4, XP_307324.3
OG0003815	XP_034176602.1	XP_321606.5
OG0003816	XP_034175493.1	XP_321794.3, XP_001689358.1
OG0003817	XP_034193432.1	XP_315953.3
OG0003818	XP_034186703.1	XP_321247.5
OG0003819	XP_034193999.1	XP_313680.3
OG0003820	XP_034193395.1	XP_001238192.2
OG0003821	XP_034178494.1	XP_319843.4
OG0003822	XP_034181114.1	XP_003436068.1, XP_307935.5
OG0003824	XP_034173391.1	XP_316832.4
OG0003825	XP_034181446.1, XP_034181448.1	XP_321926.5, XP_003435784.1
OG0003826	XP_034172733.1	XP_003436489.1, XP_001688342.2
OG0003827	XP_034173218.1	XP_319073.4
OG0003828	XP_034190557.1	XP_315689.3, XP_561434.4, XP_001688702.1
OG0003829	XP_034187971.1	XP_320975.4
OG0003830	XP_034188708.1	XP_310148.4
OG0003831	XP_034191997.1, XP_034191996.1	XP_555438.3
OG0003832	XP_034176712.1	XP_315724.3, XP_315726.4
OG0003833	XP_034187211.1	XP_322026.2
OG0003834	XP_034188409.1	XP_316920.3
OG0003835	XP_034179128.1	XP_319229.4
OG0003836	XP_034190387.1, XP_034190388.1	XP_321703.5
OG0003837	XP_034173797.1	XP_313978.1
OG0003838	XP_034182311.1	XP_001687956.1, XP_308499.3
OG0003839	XP_034184641.1	XP_320303.4
OG0003841	XP_034171986.1	XP_312835.4, XP_003436406.1
OG0003842	XP_034182919.1	XP_309233.5
OG0003843	XP_034178469.1	XP_316726.2
OG0003844	XP_034184069.1	XP_311543.2
OG0003845	XP_034182310.1	XP_320970.3
OG0003846	XP_034188622.1	XP_309350.4
OG0003847	XP_034185600.1	XP_321528.4
OG0003848	XP_034176868.1	XP_320558.3
OG0003849	XP_034178106.1	XP_310210.4
OG0003850	XP_034185730.1	XP_313188.3
OG0003851	XP_034178591.1	XP_309752.3
OG0003852	XP_034176223.1	XP_312907.4
OG0003853	XP_034178041.1	XP_319601.4
OG0003854	XP_034183199.1	XP_319344.4
OG0003855	XP_034184536.1	XP_001688251.1
OG0003856	XP_034193544.1	XP_320680.1
OG0003859	XP_034195266.1, XP_034195260.1	XP_320575.3
OG0003860	XP_034172041.1	XP_321828.3
OG0003861	XP_034184509.1	XP_320922.2
OG0003863	XP_034189674.1	XP_003436354.1
OG0003864	XP_034196130.1	XP_317926.4
OG0003866	XP_034181658.1	XP_315722.4, XP_001688715.1, XP_315721.4
OG0003867	XP_034192225.1	XP_312224.5
OG0003868	XP_034189939.1	XP_310411.7
OG0003869	XP_034176418.1	XP_311926.5
OG0003870	XP_034189222.1	XP_307911.3
OG0003871	XP_034175536.1	XP_315111.4
OG0003872	XP_034190254.1	XP_308174.2
OG0003873	XP_034173214.1	XP_320953.4
OG0003874	XP_034177660.1	XP_319180.3
OG0003875	XP_034181285.1	XP_562161.4
OG0003876	XP_034196001.1	XP_319884.4
OG0003877	XP_034178216.1	XP_314810.4
OG0003878	XP_034175894.1	XP_003436746.1, XP_313144.3
OG0003879	XP_034184396.1	XP_316539.2
OG0003880	XP_034188661.1	XP_309242.4
OG0003881	XP_034177161.1, XP_034177160.1	XP_001237692.2
OG0003882	XP_034182252.1	XP_311868.5
OG0003883	XP_034184870.1	XP_311386.4
OG0003884	XP_034177240.1	XP_310455.4
OG0003885	XP_034174480.1	XP_318734.3
OG0003886	XP_034172577.1	XP_314842.3
OG0003887	XP_034194768.1	XP_317201.4
OG0003888	XP_034171886.1	XP_320221.4
OG0003889	XP_034194239.1	XP_315664.4
OG0003890	XP_034175080.1, XP_034175081.1	XP_311717.4
OG0003891	XP_034179350.1, XP_034179349.1	XP_309150.5
OG0003892	XP_034180038.1	XP_314996.4
OG0003893	XP_034191222.1	XP_551305.4, XP_003435860.1
OG0003894	XP_034183469.1, XP_034183470.1	XP_557626.3
OG0003895	XP_034195375.1	XP_309808.4
OG0003897	XP_034173789.1	XP_312367.5
OG0003898	XP_034181836.1	XP_315835.4
OG0003899	XP_034180750.1	XP_317642.4
OG0003900	XP_034188152.1	XP_307645.4, XP_307644.2
OG0003901	XP_034172476.1, XP_034172479.1, XP_034172478.1	XP_310209.4
OG0003902	XP_034186627.1, XP_034186615.1	XP_319789.4
OG0003903	XP_034180911.1	XP_315792.4, XP_001688728.1
OG0003904	XP_034182528.1	XP_313786.5
OG0003905	XP_034175826.1	XP_320268.3
OG0003906	XP_034174236.1, XP_034174235.1	XP_562427.1
OG0003907	XP_034189805.1	XP_553285.4
OG0003908	XP_034195563.1	XP_311405.3
OG0003909	XP_034190419.1	XP_307779.5
OG0003910	XP_034189114.1	XP_312278.5
OG0003912	XP_034185484.1, XP_034185485.1	XP_314171.4
OG0003913	XP_034189593.1	XP_315962.4
OG0003914	XP_034170883.1	XP_003436135.1, XP_311548.3
OG0003915	XP_034181766.1	XP_308092.4
OG0003916	XP_034172611.1	XP_307453.3, XP_319009.4
OG0003917	XP_034195800.1	XP_003436440.1
OG0003918	XP_034194927.1	XP_001689289.1
OG0003919	XP_034189696.1	XP_312450.4
OG0003920	XP_034171115.1	XP_001689084.1, XP_318039.3
OG0003921	XP_034174453.1, XP_034174454.1	XP_319681.2
OG0003922	XP_034187185.1	XP_317383.4
OG0003924	XP_034184193.1	XP_321093.4, XP_003435980.1
OG0003925	XP_034191767.1	XP_003437095.1, XP_311307.4
OG0003926	XP_034186430.1	XP_320129.3
OG0003927	XP_034178381.1	XP_320900.3
OG0003928	XP_034192659.1	XP_313769.4
OG0003929	XP_034196045.1	XP_003435903.1, XP_321406.5
OG0003930	XP_034189423.1	XP_001688107.1, XP_001688108.1, XP_308849.3
OG0003931	XP_034195751.1	XP_309977.3
OG0003932	XP_034183973.1	XP_003436142.1
OG0003933	XP_034194468.1	XP_311862.3
OG0003934	XP_034189900.1	XP_316307.1
OG0003935	XP_034186086.1	XP_308886.4
OG0003936	XP_034177832.1	XP_003436329.1, XP_311925.3
OG0003937	XP_034175243.1	XP_315625.4
OG0003938	XP_034190745.1	XP_003436735.1, XP_313067.5, XP_003436734.1
OG0003939	XP_034174791.1, XP_034174790.1	XP_311333.5
OG0003940	XP_034193952.1, XP_034193954.1, XP_034193955.1	XP_307793.5, XP_306070.4
OG0003941	XP_034193769.1	XP_310602.3
OG0003943	XP_034177692.1, XP_034177694.1	XP_312823.5
OG0003944	XP_034190656.1	XP_317195.1
OG0003945	XP_034192296.1	XP_313382.3
OG0003946	XP_034180453.1	XP_308858.4
OG0003947	XP_034181407.1	XP_310464.4, XP_003437045.1
OG0003948	XP_034194015.1	XP_309825.4
OG0003950	XP_034178972.1	XP_310421.4
OG0003951	XP_034184652.1	XP_313109.5
OG0003952	XP_034175280.1	XP_309625.4
OG0003954	XP_034193421.1	XP_311994.4
OG0003956	XP_034173871.1	XP_315195.5
OG0003957	XP_034178648.1	XP_320392.4
OG0003958	XP_034179213.1	XP_321015.5
OG0003959	XP_034179495.1	XP_321653.5
OG0003960	XP_034192833.1, XP_034192834.1	XP_003436461.1, XP_314272.5
OG0003962	XP_034196679.1	XP_316867.5
OG0003963	XP_034186070.1	XP_317237.3
OG0003964	XP_034189747.1	XP_321179.4
OG0003965	XP_034190828.1	XP_315113.4
OG0003966	XP_034191053.1	XP_311323.4
OG0003967	XP_034189285.1	XP_316857.3
OG0003968	XP_034177461.1	XP_317805.2
OG0003969	XP_034182053.1	XP_320573.1
OG0003970	XP_034177773.1	XP_554210.2
OG0003971	XP_034178175.1	XP_318755.4
OG0003972	XP_034177455.1	XP_001688794.1, XP_316203.2
OG0003973	XP_034181880.1	XP_320234.3
OG0003974	XP_034176086.1	XP_313497.2
OG0003975	XP_034195537.1	XP_554108.3
OG0003976	XP_034176888.1	XP_320294.3
OG0003977	XP_034171821.1	XP_001687837.2
OG0003978	XP_034183254.1	XP_312928.5, XP_003436420.1
OG0003979	XP_034182953.1	XP_320626.2
OG0003980	XP_034175522.1	XP_319759.4
OG0003981	XP_034193736.1	XP_318692.4
OG0003982	XP_034175531.1, XP_034175529.1, XP_034175532.1	XP_319753.4
OG0003983	XP_034190737.1	XP_315737.4
OG0003985	XP_034194012.1	XP_311326.5
OG0003987	XP_034173433.1	XP_309555.4, XP_001688197.1
OG0003988	XP_034177173.1	XP_313024.5
OG0003989	XP_034178667.1	XP_001689096.1, XP_318078.2
OG0003990	XP_034174761.1	XP_315228.5
OG0003991	XP_034176068.1	XP_001687756.2
OG0003992	XP_034190390.1	XP_308140.4
OG0003993	XP_034176471.1	XP_310762.5, XP_311031.1
OG0003994	XP_034184032.1	XP_001689408.1
OG0003995	XP_034182040.1	XP_310142.4
OG0003996	XP_034177143.1	XP_317395.4
OG0003997	XP_034172400.1	XP_001689015.1
OG0003998	XP_034175293.1	XP_001688449.2
OG0003999	XP_034190732.1, XP_034190735.1	XP_001238227.1
OG0004000	XP_034189007.1	XP_315213.4
OG0004001	XP_034190412.1	XP_001237062.2
OG0004002	XP_034186308.1	XP_315904.5, XP_003435730.1
OG0004003	XP_034194448.1	XP_553421.2
OG0004004	XP_034171604.1, XP_034171606.1	XP_311855.4
OG0004005	XP_034190728.1, XP_034194158.1	XP_003436736.1, XP_001230869.2
OG0004006	XP_034177929.1	XP_316519.4
OG0004008	XP_034186698.1	XP_318925.4
OG0004009	XP_034179324.1	XP_001230840.3, XP_001230839.3
OG0004010	XP_034179476.1, XP_034179475.1	XP_316790.4
OG0004011	XP_034187565.1	XP_318681.1
OG0004012	XP_034172316.1	XP_001688421.2
OG0004014	XP_034186512.1	XP_003437004.1, XP_310622.3, XP_320348.3
OG0004015	XP_034171101.1	XP_003437092.1, XP_311292.4
OG0004016	XP_034176165.1	XP_311166.5
OG0004017	XP_034180615.1	XP_001688637.1
OG0004018	XP_034193269.1	XP_315551.1
OG0004019	XP_034177799.1	XP_001689221.1
OG0004020	XP_034185649.1	XP_003437151.1
OG0004021	XP_034171839.1	XP_310900.5
OG0004022	XP_034182691.1	XP_316825.5
OG0004023	XP_034194039.1	XP_001689316.2
OG0004024	XP_034184491.1, XP_034184141.1	XP_001688399.2
OG0004026	XP_034192595.1	XP_003436438.1, XP_001231184.3
OG0004027	XP_034185361.1	XP_316189.4
OG0004029	XP_034191197.1	XP_317150.4
OG0004030	XP_034180475.1	XP_003436242.1, XP_003436243.1
OG0004031	XP_034172055.1	XP_554294.3
OG0004033	XP_034182301.1, XP_034182302.1	XP_555381.3
OG0004034	XP_034191552.1	XP_314073.4
OG0004036	XP_034196457.1	XP_307136.4
OG0004037	XP_034173219.1	XP_311349.5
OG0004038	XP_034185194.1	XP_321810.4
OG0004040	XP_034196220.1	XP_307401.4
OG0004042	XP_034190490.1	XP_312101.5
OG0004043	XP_034187957.1	XP_314537.4
OG0004044	XP_034174193.1	XP_308352.4
OG0004045	XP_034179866.1	XP_312996.1
OG0004046	XP_034195815.1	XP_312561.3
OG0004047	XP_034191065.1	XP_321168.5
OG0004048	XP_034192300.1	XP_311026.4
OG0004049	XP_034182187.1	XP_001688807.1
OG0004050	XP_034191060.1	XP_001238813.1, XP_001238814.1, XP_001237397.1, XP_001237396.2
OG0004051	XP_034187648.1	XP_321377.4
OG0004052	XP_034178878.1, XP_034178879.1	XP_313802.5
OG0004053	XP_034196573.1	XP_564094.3
OG0004055	XP_034190129.1	XP_551859.3
OG0004056	XP_034192615.1, XP_034192613.1	XP_316308.4
OG0004058	XP_034193598.1, XP_034193597.1	XP_312771.1
OG0004059	XP_034172974.1	XP_317121.2
OG0004060	XP_034177265.1	XP_308010.5
OG0004061	XP_034178093.1	XP_317494.1
OG0004062	XP_034187766.1, XP_034187774.1	XP_003435760.1, XP_551677.4
OG0004063	XP_034188530.1	XP_318961.4, XP_318960.4
OG0004064	XP_034181135.1	XP_001231048.2
OG0004065	XP_034185774.1	XP_321583.5
OG0004067	XP_034174302.1	XP_313977.4
OG0004068	XP_034176215.1	XP_320290.4
OG0004069	XP_034182849.1	XP_311616.1
OG0004070	XP_034182574.1	XP_310908.5, XP_310904.5
OG0004071	XP_034180321.1	XP_001688827.1, XP_316281.4
OG0004072	XP_034180627.1	XP_001689139.1
OG0004073	XP_034187425.1	XP_308326.4
OG0004074	XP_034173432.1	XP_314000.3
OG0004075	XP_034191980.1	XP_003436286.1, XP_003436287.1, XP_003436288.1, XP_003436285.1, XP_312021.4
OG0004076	XP_034193349.1	XP_308369.3
OG0004077	XP_034193502.1, XP_034193501.1	XP_313328.4
OG0004078	XP_034187160.1	XP_312472.2
OG0004079	XP_034192398.1	XP_320805.3
OG0004080	XP_034188995.1	XP_315852.4
OG0004082	XP_034186651.1	XP_318628.4
OG0004083	XP_034191884.1	XP_318065.4
OG0004084	XP_034179654.1	XP_310358.7
OG0004085	XP_034183737.1	XP_316356.3
OG0004086	XP_034179183.1	XP_310930.5
OG0004087	XP_034192939.1	XP_311835.5
OG0004088	XP_034182051.1	XP_318883.4
OG0004089	XP_034178120.1	XP_555244.3
OG0004090	XP_034181297.1	XP_001237595.2
OG0004091	XP_034185442.1, XP_034181193.1	XP_319154.4
OG0004092	XP_034184588.1	XP_317242.4
OG0004093	XP_034175642.1	XP_310688.5
OG0004094	XP_034175192.1	XP_311178.4
OG0004095	XP_034172127.1, XP_034172128.1, XP_034172126.1	XP_316020.4
OG0004096	XP_034196564.1	XP_559248.3
OG0004097	XP_034191509.1	XP_318918.2
OG0004098	XP_034174617.1	XP_309835.2
OG0004099	XP_034174091.1	XP_321090.4
OG0004100	XP_034175758.1	XP_313152.3
OG0004101	XP_034183719.1	XP_314837.3
OG0004102	XP_034188221.1, XP_034188218.1	XP_003436465.1, XP_003436464.1
OG0004103	XP_034185287.1	XP_313432.5, XP_003436553.1, XP_003436554.1
OG0004104	XP_034195656.1	XP_312438.5
OG0004105	XP_034182838.1	XP_319178.4
OG0004106	XP_034171308.1	XP_311153.3
OG0004107	XP_034173191.1	XP_001688851.1
OG0004108	XP_034175075.1	XP_562582.3, XP_003436576.1
OG0004109	XP_034172461.1	XP_563317.4
OG0004110	XP_034177744.1	XP_316345.4
OG0004111	XP_034195571.1	XP_314309.4
OG0004113	XP_034188919.1	XP_320525.4
OG0004114	XP_034183600.1	XP_319407.2
OG0004116	XP_034180194.1	XP_001237507.3
OG0004119	XP_034187968.1	XP_319556.5
OG0004120	XP_034177302.1	XP_321666.3
OG0004121	XP_034183569.1	XP_321405.4
OG0004122	XP_034188285.1, XP_034188286.1	XP_309209.5
OG0004123	XP_034173274.1	XP_319749.3
OG0004125	XP_034193175.1	XP_310876.4
OG0004126	XP_034180763.1	XP_319248.3, XP_001238114.1, XP_553994.2
OG0004127	XP_034185855.1	XP_003436623.1
OG0004128	XP_034181244.1, XP_034181243.1	XP_319393.4
OG0004129	XP_034184640.1	XP_314716.4
OG0004130	XP_034196372.1	XP_312574.4
OG0004131	XP_034171866.1	XP_309504.4
OG0004132	XP_034174632.1	XP_003437037.1, XP_310497.5, XP_003437039.1, XP_003437038.1
OG0004133	XP_034175275.1	XP_003436965.1
