Orthogroup	Osmia_lignaria	Osmia_bicornis
OG0005293	XP_034195933.1	XP_029043113.1
OG0005294	XP_034175832.1	XP_029054012.1
OG0005295	XP_034189746.1	XP_029045561.1
OG0005296	XP_034176665.1	XP_029048921.1
OG0005297	XP_034181012.1	XP_029051164.1
OG0005298	XP_034191365.1	XP_029045215.1
OG0005299	XP_034193491.1	XP_029045775.1
OG0005300	XP_034186776.1	XP_029051000.1
OG0005301	XP_034183741.1	XP_029051403.1
OG0005302	XP_034193455.1	XP_029051333.1
OG0005303	XP_034186856.1	XP_029050729.1
OG0005304	XP_034189965.1	XP_029039922.1
OG0005305	XP_034187031.1	XP_029051028.1
OG0005306	XP_034188617.1	XP_029033765.1
OG0005307	XP_034193331.1	XP_029049776.1
OG0005308	XP_034174966.1	XP_029035409.1
OG0005309	XP_034176230.1	XP_029042752.1
OG0005311	XP_034196568.1	XP_029046957.1
OG0005312	XP_034175205.1	XP_029044881.1
OG0005313	XP_034175939.1	XP_029042696.1
OG0005314	XP_034186937.1	XP_029038925.1
OG0005315	XP_034176661.1	XP_029048916.1
OG0005316	XP_034188109.1, XP_034188108.1	XP_029051060.1
OG0005317	XP_034182084.1	XP_029040586.1
OG0005318	XP_034175364.1	XP_029055508.1
OG0005319	XP_034194604.1	XP_029054182.1
OG0005320	XP_034180398.1	XP_029032755.1
OG0005321	XP_034175344.1	XP_029042454.1
OG0005322	XP_034174482.1	XP_029034567.1
OG0005323	XP_034177814.1	XP_029036509.1
OG0005324	XP_034187027.1	XP_029049829.1
OG0005325	XP_034181969.1	XP_029050334.1, XP_029050342.1
OG0005327	XP_034193351.1, XP_034193352.1, XP_034193353.1, XP_034193354.1	XP_029049662.1
OG0005328	XP_034173010.1	XP_029055383.1
OG0005329	XP_034171780.1	XP_029036215.1
OG0005330	XP_034170885.1	XP_029036202.1
OG0005331	XP_034173183.1	XP_029038019.1
OG0005332	XP_034179765.1	XP_029040762.1
OG0005333	XP_034189276.1	XP_029043083.1
OG0005334	XP_034181546.1	XP_029041004.1
OG0005335	XP_034191284.1	XP_029042376.1
OG0005336	XP_034189961.1	XP_029039918.1
OG0005337	XP_034181205.1	XP_029041298.1
OG0005338	XP_034179990.1	XP_029032817.1
OG0005339	XP_034175330.1	XP_029042340.1
OG0005340	XP_034175766.1	XP_029054002.1
OG0005341	XP_034172214.1	XP_029035735.1
OG0005342	XP_034185918.1	XP_029050574.1
OG0005343	XP_034187471.1	XP_029035949.1
OG0005344	XP_034176335.1	XP_029048325.1
OG0005345	XP_034173000.1	XP_029052054.1
OG0005346	XP_034191363.1	XP_029056080.1, XP_029056078.1
OG0005347	XP_034179241.1	XP_029049288.1
OG0005348	XP_034187172.1	XP_029040244.1
OG0005349	XP_034175404.1	XP_029049052.1
OG0005350	XP_034191901.1	XP_029037683.1
OG0005351	XP_034173215.1	XP_029037826.1
OG0005352	XP_034187310.1	XP_029050513.1
OG0005353	XP_034192638.1	XP_029036572.1, XP_029036573.1
OG0005354	XP_034186717.1	XP_029049865.1
OG0005355	XP_034172933.1	XP_029040794.1
OG0005356	XP_034183035.1	XP_029048920.1
OG0005357	XP_034193651.1	XP_029036702.1
OG0005358	XP_034196244.1	XP_029038685.1
OG0005359	XP_034178841.1	XP_029034666.1
OG0005360	XP_034188195.1	XP_029047195.1
OG0005361	XP_034174914.1, XP_034174913.1	XP_029048870.1
OG0005362	XP_034188747.1	XP_029034287.1
OG0005363	XP_034179042.1	XP_029034825.1
OG0005364	XP_034192655.1	XP_029036434.1
OG0005365	XP_034179995.1	XP_029039413.1
OG0005366	XP_034179936.1	XP_029047723.1
OG0005367	XP_034170832.1	XP_029055924.1
OG0005368	XP_034186520.1	XP_029056156.1, XP_029056223.1
OG0005369	XP_034193482.1	XP_029036897.1
OG0005370	XP_034196367.1	XP_029051027.1
OG0005371	XP_034187078.1, XP_034187077.1	XP_029042013.1, XP_029042014.1
OG0005372	XP_034179113.1	XP_029049301.1
OG0005373	XP_034193194.1	XP_029032652.1
OG0005374	XP_034174051.1	XP_029035568.1
OG0005375	XP_034191300.1	XP_029044636.1
OG0005376	XP_034177089.1	XP_029055327.1
OG0005377	XP_034182873.1	XP_029038822.1
OG0005378	XP_034179997.1, XP_034179996.1	XP_029041800.1
OG0005379	XP_034172160.1	XP_029037842.1
OG0005380	XP_034193165.1	XP_029032634.1
OG0005381	XP_034177839.1	XP_029046073.1
OG0005382	XP_034182340.1	XP_029037135.1
OG0005383	XP_034186445.1	XP_029040298.1
OG0005384	XP_034191638.1	XP_029039265.1
OG0005385	XP_034188604.1	XP_029052711.1
OG0005386	XP_034189554.1	XP_029048569.1
OG0005387	XP_034187410.1	XP_029042953.1
OG0005388	XP_034185016.1	XP_029035142.1
OG0005389	XP_034175360.1	XP_029046587.1
OG0005390	XP_034174521.1	XP_029035567.1
OG0005391	XP_034193049.1	XP_029035274.1
OG0005392	XP_034179828.1	XP_029050027.1
OG0005393	XP_034171142.1	XP_029044018.1, XP_029043986.1
OG0005394	XP_034183874.1	XP_029052423.1
OG0005395	XP_034177147.1	XP_029045501.1, XP_029045500.1
OG0005396	XP_034181460.1	XP_029038222.1, XP_029038221.1
OG0005397	XP_034177483.1	XP_029032583.1
OG0005398	XP_034174607.1	XP_029034502.1, XP_029034504.1
OG0005399	XP_034185872.1	XP_029053561.1
OG0005400	XP_034193980.1	XP_029045831.1
OG0005401	XP_034178149.1	XP_029045026.1
OG0005402	XP_034179832.1	XP_029050031.1
OG0005403	XP_034177884.1	XP_029032170.1
OG0005404	XP_034196603.1	XP_029032133.1
OG0005405	XP_034173238.1	XP_029044944.1
OG0005406	XP_034195073.1	XP_029053693.1
OG0005407	XP_034185599.1	XP_029033385.1
OG0005408	XP_034172941.1	XP_029050932.1
OG0005409	XP_034174812.1	XP_029034513.1, XP_029034523.1, XP_029034503.1
OG0005410	XP_034191118.1	XP_029048657.1
OG0005411	XP_034182233.1	XP_029037251.1
OG0005412	XP_034171598.1	XP_029043702.1
OG0005413	XP_034182515.1	XP_029033079.1
OG0005414	XP_034189074.1	XP_029044677.1
OG0005415	XP_034185604.1	XP_029039117.1
OG0005416	XP_034186788.1	XP_029050977.1
OG0005417	XP_034176369.1	XP_029044058.1
OG0005418	XP_034186425.1	XP_029040293.1
OG0005419	XP_034181330.1, XP_034181331.1	XP_029041220.1, XP_029041219.1
OG0005420	XP_034188675.1	XP_029034137.1
OG0005421	XP_034179534.1	XP_029039526.1
OG0005422	XP_034178397.1	XP_029046887.1
OG0005423	XP_034179523.1	XP_029039461.1
OG0005424	XP_034170833.1	XP_029055914.1
OG0005425	XP_034195637.1	XP_029044617.1, XP_029045063.1
OG0005426	XP_034190886.1	XP_029033262.1
OG0005427	XP_034175223.1	XP_029035405.1
OG0005428	XP_034187067.1	XP_029041967.1, XP_029041966.1
OG0005429	XP_034171985.1	XP_029048301.1
OG0005430	XP_034176875.1	XP_029048158.1
OG0005431	XP_034186081.1	XP_029033571.1, XP_029033527.1
OG0005432	XP_034173788.1	XP_029034682.1
OG0005433	XP_034171827.1	XP_029041577.1, XP_029041578.1
OG0005434	XP_034182885.1	XP_029034625.1
OG0005435	XP_034172382.1	XP_029042513.1
OG0005436	XP_034176510.1	XP_029055218.1
OG0005437	XP_034193097.1	XP_029051344.1
OG0005438	XP_034190046.1	XP_029036985.1
OG0005439	XP_034174697.1	XP_029035512.1
OG0005440	XP_034179925.1	XP_029045997.1
OG0005441	XP_034180444.1	XP_029041409.1
OG0005442	XP_034189664.1	XP_029039884.1
OG0005443	XP_034176717.1	XP_029038517.1
OG0005444	XP_034190562.1	XP_029050822.1
OG0005446	XP_034184317.1	XP_029047918.1
OG0005447	XP_034189017.1	XP_029043108.1
OG0005448	XP_034177171.1	XP_029043861.1
OG0005449	XP_034175340.1	XP_029042451.1
OG0005450	XP_034183507.1, XP_034183508.1	XP_029046029.1
OG0005451	XP_034194834.1	XP_029040027.1
OG0005452	XP_034185719.1	XP_029039686.1
OG0005453	XP_034176387.1	XP_029044072.1
OG0005454	XP_034177587.1	XP_029055820.1
OG0005455	XP_034188312.1	XP_029033861.1
OG0005456	XP_034186471.1	XP_029043031.1
OG0005458	XP_034179405.1	XP_029047669.1
OG0005459	XP_034188595.1	XP_029052702.1
OG0005460	XP_034196157.1	XP_029056382.1, XP_029056275.1
OG0005461	XP_034192581.1	XP_029042862.1
OG0005462	XP_034177945.1, XP_034177946.1	XP_029044971.1, XP_029044970.1
OG0005463	XP_034192213.1, XP_034192206.1	XP_029042689.1, XP_029043001.1
OG0005464	XP_034176709.1, XP_034176707.1	XP_029044175.1
OG0005465	XP_034187397.1	XP_029042893.1
OG0005466	XP_034183112.1	XP_029041684.1
OG0005467	XP_034173485.1	XP_029051690.1
OG0005468	XP_034177994.1	XP_029052095.1
OG0005469	XP_034185372.1	XP_029035170.1
OG0005470	XP_034171182.1	XP_029031884.1
OG0005471	XP_034175541.1	XP_029038292.1
OG0005472	XP_034172370.1	XP_029049451.1
OG0005473	XP_034195754.1	XP_029036385.1, XP_029035351.1
OG0005474	XP_034192017.1	XP_029039063.1
OG0005477	XP_034189267.1	XP_029043055.1
OG0005478	XP_034187913.1	XP_029038628.1
OG0005479	XP_034192929.1	XP_029041316.1, XP_029041309.1
OG0005480	XP_034179691.1, XP_034179696.1	XP_029044425.1
OG0005481	XP_034178799.1	XP_029049215.1
OG0005482	XP_034193243.1	XP_029050160.1
OG0005483	XP_034173964.1	XP_029032765.1
OG0005484	XP_034194472.1	XP_029046283.1
OG0005485	XP_034182532.1	XP_029047607.1
OG0005486	XP_034177205.1	XP_029042165.1
OG0005487	XP_034184247.1	XP_029037321.1
OG0005488	XP_034175388.1	XP_029049144.1
OG0005489	XP_034187903.1	XP_029051776.1
OG0005490	XP_034172593.1	XP_029055676.1
OG0005491	XP_034184717.1	XP_029051471.1
OG0005492	XP_034190682.1, XP_034190683.1	XP_029046818.1, XP_029046819.1
OG0005493	XP_034186044.1, XP_034186041.1	XP_029052116.1
OG0005494	XP_034185026.1	XP_029035134.1, XP_029035133.1
OG0005495	XP_034174811.1	XP_029034334.1
OG0005496	XP_034172515.1, XP_034172516.1	XP_029040767.1, XP_029040766.1
OG0005497	XP_034191888.1	XP_029037665.1
OG0005498	XP_034177144.1	XP_029055330.1
OG0005499	XP_034196169.1	XP_029052805.1
OG0005500	XP_034178080.1	XP_029036099.1
OG0005501	XP_034173411.1	XP_029050269.1
OG0005502	XP_034190031.1	XP_029039821.1
OG0005503	XP_034179002.1	XP_029050001.1
OG0005504	XP_034173842.1	XP_029044334.1
OG0005505	XP_034183612.1	XP_029034489.1
OG0005506	XP_034171462.1, XP_034171461.1	XP_029052262.1
OG0005507	XP_034176219.1	XP_029055395.1
OG0005508	XP_034190638.1	XP_029047080.1
OG0005509	XP_034182701.1	XP_029049641.1
OG0005510	XP_034187994.1	XP_029045059.1
OG0005511	XP_034175685.1	XP_029046527.1
OG0005512	XP_034176552.1	XP_029042631.1
OG0005513	XP_034190101.1	XP_029039904.1
OG0005514	XP_034172366.1	XP_029049448.1
OG0005515	XP_034189296.1	XP_029043934.1
OG0005516	XP_034178053.1	XP_029052398.1, XP_029052400.1
OG0005517	XP_034177339.1	XP_029048226.1
OG0005518	XP_034183599.1	XP_029040460.1
OG0005518	XP_034183597.1	XP_029040456.1
OG0005519	XP_034171776.1	XP_029037800.1
OG0005520	XP_034184705.1	XP_029051510.1
OG0005521	XP_034177018.1	XP_029043846.1
OG0005522	XP_034174138.1	XP_029053312.1
OG0005523	XP_034183493.1	XP_029053984.1
OG0005524	XP_034189075.1	XP_029044678.1
OG0005525	XP_034190260.1	XP_029051843.1
OG0005526	XP_034184409.1	XP_029047848.1
OG0005527	XP_034187628.1	XP_029035825.1
OG0005528	XP_034188222.1	XP_029052072.1
OG0005529	XP_034190020.1	XP_029039820.1
OG0005530	XP_034180942.1	XP_029041069.1
OG0005531	XP_034179457.1, XP_034179455.1	XP_029056443.1
OG0005532	XP_034191882.1	XP_029043569.1, XP_029043571.1
OG0005533	XP_034171676.1	XP_029043664.1, XP_029043671.1
OG0005534	XP_034187004.1	XP_029047454.1
OG0005535	XP_034176055.1	XP_029035462.1, XP_029035460.1
OG0005536	XP_034188244.1	XP_029040582.1
OG0005537	XP_034182208.1	XP_029037113.1
OG0005538	XP_034183853.1	XP_029040431.1
OG0005539	XP_034192783.1	XP_029036505.1
OG0005540	XP_034180692.1	XP_029043505.1
OG0005541	XP_034180472.1	XP_029045390.1
OG0005542	XP_034192511.1	XP_029051635.1, XP_029051634.1
OG0005543	XP_034194179.1	XP_029053789.1
OG0005543	XP_034194173.1	XP_029053786.1
OG0005544	XP_034185247.1	XP_029049394.1
OG0005545	XP_034186557.1	XP_029046633.1
OG0005546	XP_034178276.1	XP_029042602.1
OG0005547	XP_034195512.1	XP_029048083.1
OG0005548	XP_034194370.1	XP_029049886.1
OG0005549	XP_034189349.1	XP_029048566.1
OG0005550	XP_034175954.1	XP_029037462.1
OG0005551	XP_034195473.1	XP_029050405.1
OG0005552	XP_034177021.1	XP_029043853.1
OG0005553	XP_034192624.1	XP_029036539.1
OG0005554	XP_034185612.1	XP_029033306.1
OG0005555	XP_034183837.1	XP_029047553.1
OG0005556	XP_034172637.1	XP_029049464.1
OG0005557	XP_034185788.1	XP_029048268.1
OG0005558	XP_034193500.1	XP_029045782.1
OG0005559	XP_034190601.1	XP_029046773.1
OG0005560	XP_034178190.1	XP_029042591.1
OG0005561	XP_034189825.1	XP_029040024.1
OG0005562	XP_034183133.1	XP_029049319.1
OG0005563	XP_034175164.1, XP_034175163.1	XP_029048969.1
OG0005564	XP_034186340.1	XP_029044820.1
OG0005565	XP_034181574.1	XP_029044654.1
OG0005566	XP_034195952.1	XP_029050393.1
OG0005567	XP_034181796.1	XP_029048527.1
OG0005568	XP_034195568.1, XP_034195569.1	XP_029037289.1
OG0005569	XP_034182077.1	XP_029040691.1
OG0005570	XP_034191302.1	XP_029042346.1
OG0005571	XP_034172518.1, XP_034172519.1	XP_029035765.1
OG0005572	XP_034187460.1	XP_029044828.1
OG0005573	XP_034190503.1	XP_029032495.1
OG0005574	XP_034181790.1, XP_034181791.1	XP_029045299.1
OG0005575	XP_034192466.1	XP_029051643.1
OG0005576	XP_034187967.1	XP_029053147.1
OG0005577	XP_034177925.1	XP_029043823.1
OG0005578	XP_034185014.1	XP_029035138.1
OG0005579	XP_034179424.1	XP_029034685.1
OG0005580	XP_034177944.1	XP_029032180.1
OG0005581	XP_034189325.1	XP_029032080.1
OG0005582	XP_034193927.1	XP_029045983.1
OG0005583	XP_034191585.1	XP_029039188.1
OG0005584	XP_034187831.1	XP_029045967.1
OG0005585	XP_034175279.1	XP_029037421.1
OG0005586	XP_034188210.1	XP_029052063.1
OG0005587	XP_034182620.1	XP_029033043.1
OG0005588	XP_034186691.1	XP_029046647.1
OG0005589	XP_034182236.1	XP_029037252.1
OG0005590	XP_034189735.1	XP_029039824.1
OG0005591	XP_034187068.1	XP_029042009.1
OG0005593	XP_034184494.1, XP_034184493.1	XP_029038741.1
OG0005594	XP_034193945.1	XP_029045819.1
OG0005595	XP_034174452.1	XP_029035850.1
OG0005596	XP_034178075.1	XP_029032346.1
OG0005597	XP_034196646.1	XP_029055894.1
OG0005598	XP_034184314.1	XP_029047775.1
OG0005599	XP_034188062.1	XP_029053148.1
OG0005600	XP_034170986.1	XP_029056626.1
OG0005601	XP_034183913.1	XP_029038709.1
OG0005602	XP_034172850.1	XP_029047396.1
OG0005603	XP_034186335.1	XP_029050749.1
OG0005604	XP_034180458.1	XP_029041823.1
OG0005605	XP_034175804.1	XP_029035478.1
OG0005606	XP_034195574.1	XP_029055522.1
OG0005607	XP_034192702.1	XP_029036363.1
OG0005608	XP_034174748.1	XP_029033678.1
OG0005609	XP_034188971.1	XP_029056522.1
OG0005610	XP_034188927.1	XP_029056486.1
OG0005611	XP_034182235.1	XP_029037149.1
OG0005612	XP_034171183.1	XP_029041341.1, XP_029041342.1
OG0005613	XP_034195793.1	XP_029041873.1, XP_029041593.1
OG0005614	XP_034177648.1	XP_029046089.1
OG0005615	XP_034193892.1	XP_029045930.1
OG0005616	XP_034181488.1	XP_029041026.1
OG0005617	XP_034187183.1	XP_029040250.1
OG0005618	XP_034191790.1, XP_034191782.1	XP_029050626.1
OG0005620	XP_034189048.1	XP_029032382.1
OG0005621	XP_034196128.1	XP_029043869.1, XP_029042354.1
OG0005622	XP_034189753.1	XP_029045550.1
OG0005623	XP_034184072.1	XP_029053098.1
OG0005624	XP_034178794.1	XP_029036172.1
OG0005625	XP_034173825.1	XP_029035311.1
OG0005626	XP_034171816.1	XP_029032027.1
OG0005626	XP_034171794.1	XP_029032002.1
OG0005627	XP_034193372.1	XP_029049671.1
OG0005628	XP_034190021.1	XP_029040005.1
OG0005629	XP_034177191.1, XP_034177192.1	XP_029043886.1, XP_029043887.1
OG0005630	XP_034179813.1	XP_029050017.1
OG0005631	XP_034172876.1	XP_029042541.1
OG0005632	XP_034182161.1	XP_029032846.1
OG0005633	XP_034182971.1	XP_029038885.1
OG0005634	XP_034172079.1	XP_029047375.1
OG0005635	XP_034191700.1	XP_029037653.1
OG0005636	XP_034186777.1	XP_029050970.1
OG0005637	XP_034193396.1	XP_029037471.1
OG0005638	XP_034174801.1	XP_029035769.1
OG0005639	XP_034189568.1	XP_029039635.1, XP_029039636.1
OG0005640	XP_034171146.1	XP_029037794.1
OG0005642	XP_034175331.1	XP_029042276.1
OG0005643	XP_034195994.1	XP_029038680.1
OG0005644	XP_034192744.1	XP_029036444.1
OG0005645	XP_034172564.1	XP_029037992.1, XP_029037993.1
OG0005646	XP_034174711.1	XP_029048297.1
OG0005647	XP_034176649.1	XP_029048893.1
OG0005649	XP_034180739.1	XP_029043550.1, XP_029043549.1
OG0005650	XP_034187940.1	XP_029040966.1
OG0005651	XP_034181850.1	XP_029041163.1
OG0005652	XP_034175069.1	XP_029055501.1
OG0005653	XP_034181921.1	XP_029032866.1
OG0005654	XP_034175356.1	XP_029046574.1
OG0005655	XP_034188003.1	XP_029051798.1
OG0005656	XP_034188267.1	XP_029053224.1
OG0005658	XP_034176503.1	XP_029038344.1
OG0005659	XP_034193640.1	XP_029036696.1
OG0005660	XP_034177761.1	XP_029053145.1
OG0005661	XP_034186169.1	XP_029039619.1
OG0005662	XP_034178627.1	XP_029053825.1
OG0005663	XP_034174011.1	XP_029047638.1
OG0005664	XP_034179323.1	XP_029049291.1
OG0005665	XP_034178343.1	XP_029035708.1
OG0005666	XP_034189559.1	XP_029039638.1
OG0005667	XP_034180112.1	XP_029038501.1
OG0005668	XP_034193018.1	XP_029036493.1
OG0005669	XP_034194598.1	XP_029039750.1
OG0005670	XP_034193663.1	XP_029036718.1
OG0005671	XP_034184645.1	XP_029051226.1
OG0005672	XP_034184596.1	XP_029053334.1
OG0005673	XP_034193070.1	XP_029054338.1
OG0005674	XP_034188043.1	XP_029047482.1
OG0005676	XP_034177376.1	XP_029042054.1
OG0005677	XP_034192046.1	XP_029035275.1
OG0005678	XP_034177514.1	XP_029046482.1
OG0005679	XP_034174254.1	XP_029047744.1
OG0005680	XP_034185962.1	XP_029037746.1
OG0005681	XP_034182573.1	XP_029052020.1
OG0005682	XP_034190900.1	XP_029048610.1
OG0005683	XP_034194226.1	XP_029046123.1, XP_029046122.1
OG0005684	XP_034171898.1	XP_029056551.1
OG0005685	XP_034186405.1	XP_029040275.1
OG0005686	XP_034175926.1	XP_029042685.1
OG0005687	XP_034172701.1	XP_029055462.1
OG0005688	XP_034196370.1	XP_029051002.1
OG0005689	XP_034181664.1	XP_029047325.1
OG0005690	XP_034185901.1	XP_029050525.1
OG0005691	XP_034175123.1	XP_029046581.1
OG0005692	XP_034180908.1	XP_029043385.1
OG0005693	XP_034191313.1	XP_029044629.1
OG0005694	XP_034191864.1	XP_029043345.1
OG0005695	XP_034183984.1	XP_029038593.1
OG0005696	XP_034174997.1	XP_029049182.1
OG0005697	XP_034195821.1	XP_029055595.1
OG0005698	XP_034176126.1	XP_029055456.1
OG0005698	XP_034176100.1	XP_029055453.1
OG0005699	XP_034192537.1	XP_029052803.1
OG0005700	XP_034196111.1	XP_029045438.1, XP_029045387.1
OG0005701	XP_034181418.1	XP_029044599.1
OG0005702	XP_034194056.1	XP_029051873.1
OG0005703	XP_034181268.1	XP_029055452.1
OG0005704	XP_034192955.1	XP_029036527.1
OG0005705	XP_034185773.1	XP_029048266.1
OG0005706	XP_034174927.1	XP_029042617.1
OG0005707	XP_034179162.1	XP_029056352.1
OG0005708	XP_034180354.1	XP_029045357.1
OG0005709	XP_034181288.1	XP_029046373.1
OG0005710	XP_034175247.1	XP_029038259.1
OG0005711	XP_034183089.1	XP_029049613.1
OG0005712	XP_034180094.1	XP_029032788.1
OG0005713	XP_034179071.1	XP_029034839.1
OG0005714	XP_034189088.1	XP_029034217.1
OG0005715	XP_034174743.1	XP_029032702.1
OG0005716	XP_034193567.1	XP_029036829.1
OG0005717	XP_034173197.1	XP_029038028.1
OG0005718	XP_034171728.1	XP_029043662.1
OG0005719	XP_034178821.1	XP_029035354.1
OG0005720	XP_034183143.1	XP_029049434.1
OG0005721	XP_034180551.1	XP_029038430.1
OG0005722	XP_034187659.1	XP_029036006.1, XP_029036005.1, XP_029036003.1
OG0005724	XP_034184423.1	XP_029047830.1
OG0005725	XP_034191796.1	XP_029050641.1
OG0005726	XP_034185839.1	XP_029037703.1
OG0005727	XP_034196488.1	XP_029055873.1
OG0005728	XP_034186540.1	XP_029056073.1, XP_029056063.1
OG0005729	XP_034193389.1	XP_029050522.1
OG0005730	XP_034195967.1	XP_029050388.1
OG0005731	XP_034196527.1	XP_029054832.1
OG0005732	XP_034179194.1	XP_029040911.1, XP_029040913.1
OG0005733	XP_034184138.1	XP_029038239.1
OG0005734	XP_034186764.1	XP_029050949.1
OG0005735	XP_034181726.1	XP_029038165.1
OG0005736	XP_034186280.1	XP_029049010.1
OG0005737	XP_034190207.1	XP_029050758.1
OG0005738	XP_034186718.1	XP_029050722.1
OG0005739	XP_034177380.1	XP_029042063.1
OG0005740	XP_034174262.1	XP_029047781.1
OG0005741	XP_034178383.1	XP_029046886.1
OG0005742	XP_034189981.1	XP_029039727.1
OG0005743	XP_034195377.1	XP_029051242.1
OG0005744	XP_034182020.1	XP_029049564.1
OG0005745	XP_034171591.1	XP_029043699.1
OG0005746	XP_034177485.1	XP_029048738.1
OG0005747	XP_034177284.1	XP_029046462.1
OG0005748	XP_034185137.1	XP_029034979.1
OG0005749	XP_034185478.1	XP_029049631.1
OG0005750	XP_034192573.1, XP_034192572.1, XP_034192574.1	XP_029042861.1
OG0005751	XP_034190754.1	XP_029049534.1
OG0005752	XP_034172470.1	XP_029034091.1
OG0005753	XP_034195356.1	XP_029054882.1
OG0005754	XP_034185562.1	XP_029044283.1
OG0005755	XP_034179413.1	XP_029047421.1
OG0005756	XP_034184213.1	XP_029037426.1
OG0005757	XP_034196552.1	XP_029037763.1
OG0005758	XP_034181261.1	XP_029043747.1
OG0005759	XP_034173111.1	XP_029034051.1
OG0005760	XP_034192889.1	XP_029036386.1
OG0005761	XP_034173585.1	XP_029051951.1
OG0005762	XP_034178842.1	XP_029034662.1
OG0005763	XP_034190619.1	XP_029053104.1
OG0005764	XP_034182886.1	XP_029034612.1
OG0005765	XP_034186319.1	XP_029044819.1
OG0005766	XP_034176136.1	XP_029046565.1
OG0005767	XP_034180740.1	XP_029043557.1
OG0005768	XP_034189264.1	XP_029043191.1
OG0005769	XP_034187571.1	XP_029036044.1
OG0005770	XP_034193342.1	XP_029049691.1, XP_029049692.1
OG0005771	XP_034192426.1	XP_029048020.1, XP_029048019.1
OG0005772	XP_034176065.1	XP_029035454.1
OG0005773	XP_034189509.1	XP_029040067.1
OG0005774	XP_034175640.1	XP_029037331.1
OG0005775	XP_034178708.1	XP_029050360.1
OG0005775	XP_034178707.1	XP_029050359.1
OG0005776	XP_034182107.1	XP_029049854.1
OG0005777	XP_034185627.1	XP_029035089.1
OG0005777	XP_034185630.1	XP_029035093.1
OG0005778	XP_034179430.1	XP_029034688.1
OG0005779	XP_034184232.1	XP_029035280.1
OG0005779	XP_034184220.1	XP_029035279.1
OG0005780	XP_034190587.1	XP_029044621.1
OG0005781	XP_034176288.1	XP_029037615.1
OG0005782	XP_034181489.1	XP_029041291.1
OG0005783	XP_034173426.1	XP_029052011.1
OG0005783	XP_034173425.1	XP_029052010.1
OG0005784	XP_034176018.1	XP_029052876.1
